SA3_CODE_2021,M_Iraq_0_4,M_Iraq_5_14,M_Iraq_15_24,M_Iraq_25_44,M_Iraq_45_54,M_Iraq_55_64,M_Iraq_65_74,M_Iraq_75_84,M_Iraq_85ov,M_Iraq_Tot,M_Ireland_0_4,M_Ireland_5_14,M_Ireland_15_24,M_Ireland_25_44,M_Ireland_45_54,M_Ireland_55_64,M_Ireland_65_74,M_Ireland_75_84,M_Ireland_85ov,M_Ireland_Tot,M_Italy_0_4,M_Italy_5_14,M_Italy_15_24,M_Italy_25_44,M_Italy_45_54,M_Italy_55_64,M_Italy_65_74,M_Italy_75_84,M_Italy_85ov,M_Italy_Tot,M_Japan_0_4,M_Japan_5_14,M_Japan_15_24,M_Japan_25_44,M_Japan_45_54,M_Japan_55_64,M_Japan_65_74,M_Japan_75_84,M_Japan_85ov,M_Japan_Tot,M_Korea_South_0_4,M_Korea_South_5_14,M_Korea_South_15_24,M_Korea_South_25_44,M_Korea_South_45_54,M_Korea_South_55_64,M_Korea_South_65_74,M_Korea_South_75_84,M_Korea_South_85ov,M_Korea_South_Tot,M_Lebanon_0_4,M_Lebanon_5_14,M_Lebanon_15_24,M_Lebanon_25_44,M_Lebanon_45_54,M_Lebanon_55_64,M_Lebanon_65_74,M_Lebanon_75_84,M_Lebanon_85ov,M_Lebanon_Tot,M_Malaysia_0_4,M_Malaysia_5_14,M_Malaysia_15_24,M_Malaysia_25_44,M_Malaysia_45_54,M_Malaysia_55_64,M_Malaysia_65_74,M_Malaysia_75_84,M_Malaysia_85ov,M_Malaysia_Tot,M_Malta_0_4,M_Malta_5_14,M_Malta_15_24,M_Malta_25_44,M_Malta_45_54,M_Malta_55_64,M_Malta_65_74,M_Malta_75_84,M_Malta_85ov,M_Malta_Tot,M_Mauritius_0_4,M_Mauritius_5_14,M_Mauritius_15_24,M_Mauritius_25_44,M_Mauritius_45_54,M_Mauritius_55_64,M_Mauritius_65_74,M_Mauritius_75_84,M_Mauritius_85ov,M_Mauritius_Tot,M_Myanmar_0_4,M_Myanmar_5_14,M_Myanmar_15_24,M_Myanmar_25_44,M_Myanmar_45_54,M_Myanmar_55_64,M_Myanmar_65_74,M_Myanmar_75_84,M_Myanmar_85ov,M_Myanmar_Tot,M_Nepal_0_4,M_Nepal_5_14,M_Nepal_15_24,M_Nepal_25_44,M_Nepal_45_54,M_Nepal_55_64,M_Nepal_65_74,M_Nepal_75_84,M_Nepal_85ov,M_Nepal_Tot,M_Netherlands_0_4,M_Netherlands_5_14,M_Netherlands_15_24,M_Netherlands_25_44,M_Netherlands_45_54,M_Netherlands_55_64,M_Netherlands_65_74,M_Netherlands_75_84,M_Netherlands_85ov,M_Netherlands_Tot,M_New_Zealand_0_4,M_New_Zealand_5_14,M_New_Zealand_15_24,M_New_Zealand_25_44,M_New_Zealand_45_54,M_New_Zealand_55_64,M_New_Zealand_65_74,M_New_Zealand_75_84,M_New_Zealand_85ov,M_New_Zealand_Tot,M_North_Macedonia_0_4,M_North_Macedonia_5_14,M_North_Macedonia_15_24,M_North_Macedonia_25_44,M_North_Macedonia_45_54,M_North_Macedonia_55_64,M_North_Macedonia_65_74,M_North_Macedonia_75_84,M_North_Macedonia_85ov,M_North_Macedonia_Tot,M_Pakistan_0_4,M_Pakistan_5_14,M_Pakistan_15_24,M_Pakistan_25_44,M_Pakistan_45_54,M_Pakistan_55_64,M_Pakistan_65_74,M_Pakistan_75_84,M_Pakistan_85ov,M_Pakistan_Tot,M_PNG_0_4,M_PNG_5_14,M_PNG_15_24,M_PNG_25_44,M_PNG_45_54,M_PNG_55_64,M_PNG_65_74,M_PNG_75_84,M_PNG_85ov,M_PNG_Tot,M_Philippines_0_4,M_Philippines_5_14,M_Philippines_15_24,M_Philippines_25_44,M_Philippines_45_54,M_Philippines_55_64,M_Philippines_65_74,M_Philippines_75_84,M_Philippines_85ov,M_Philippines_Tot,M_Poland_0_4,M_Poland_5_14,M_Poland_15_24,M_Poland_25_44,M_Poland_45_54,M_Poland_55_64,M_Poland_65_74,M_Poland_75_84,M_Poland_85ov,M_Poland_Tot,M_Samoa_0_4,M_Samoa_5_14,M_Samoa_15_24,M_Samoa_25_44,M_Samoa_45_54,M_Samoa_55_64,M_Samoa_65_74,M_Samoa_75_84,M_Samoa_85ov,M_Samoa_Tot,M_Scotland_0_4,M_Scotland_5_14,M_Scotland_15_24,M_Scotland_25_44,M_Scotland_45_54,M_Scotland_55_64,M_Scotland_65_74,M_Scotland_75_84,M_Scotland_85ov,M_Scotland_Tot
21302,0,0,0,11,5,5,0,0,0,24,0,3,5,130,40,23,16,15,0,244,0,3,4,55,38,109,139,148,119,619,0,4,0,15,3,0,6,0,0,24,0,7,6,26,3,0,0,0,0,43,4,8,21,166,110,87,62,22,4,484,0,7,6,97,18,13,14,4,0,172,0,0,0,9,16,75,174,158,62,500,0,3,3,21,9,12,6,0,3,58,0,0,4,10,5,8,0,0,0,28,0,0,8,35,3,0,0,0,0,49,0,11,3,18,14,8,29,20,3,104,4,50,54,411,187,137,65,10,6,915,0,0,0,35,48,79,92,71,14,349,0,7,9,72,5,4,0,0,0,92,0,0,0,3,9,0,0,0,0,20,6,17,29,113,48,44,34,9,0,293,0,4,6,24,12,16,22,8,8,103,0,0,3,4,7,6,0,0,0,20,0,0,11,54,35,61,57,27,11,256
21303,0,0,6,21,0,6,3,0,0,35,0,6,3,88,35,13,13,3,0,160,0,0,6,71,13,58,67,99,59,370,6,5,3,31,6,4,0,0,0,57,3,3,3,56,11,3,4,0,0,85,0,0,0,11,8,11,10,5,0,52,0,20,39,279,51,30,24,6,0,451,0,0,0,5,6,14,25,12,4,66,0,0,4,48,0,4,10,0,0,66,0,10,9,66,13,10,0,0,0,107,0,4,113,178,6,3,0,0,0,302,0,0,4,20,9,6,8,4,0,57,3,18,46,494,155,79,38,3,0,837,0,0,7,31,29,46,71,42,15,237,0,4,32,140,9,4,0,0,0,185,0,0,3,8,19,3,0,0,0,28,3,29,33,274,69,41,38,11,5,502,0,0,0,35,17,18,19,5,8,107,0,0,0,9,0,4,0,0,0,17,0,0,4,52,24,24,15,9,6,140
21304,0,93,97,245,84,56,32,12,0,619,0,9,7,45,23,28,27,22,3,154,0,5,3,47,56,146,185,112,26,580,0,4,3,14,6,0,3,0,0,30,0,4,13,41,18,6,5,0,0,85,0,10,14,70,69,49,22,12,5,248,0,56,44,146,58,39,25,7,0,372,0,5,22,76,95,195,418,248,34,1100,0,3,9,67,21,13,17,5,0,138,3,14,65,213,60,19,7,0,0,375,0,5,19,115,9,4,5,0,0,155,0,0,6,8,18,18,60,37,11,155,42,361,421,690,277,186,76,24,9,2081,0,0,16,173,161,135,181,37,6,710,11,113,71,561,88,46,25,5,0,919,0,0,4,6,4,0,0,0,0,12,4,134,377,938,591,330,144,29,5,2556,0,0,3,50,38,44,48,12,3,197,0,40,56,156,103,64,30,4,0,453,0,4,4,49,38,68,70,47,13,295
21305,4,10,12,71,48,21,17,8,0,183,0,12,12,111,35,18,18,13,3,237,0,14,16,75,67,179,255,197,85,892,0,10,12,22,17,6,0,0,0,74,0,23,26,199,66,18,10,3,3,358,7,17,28,327,114,83,34,13,0,631,15,138,139,606,164,118,89,26,0,1299,0,0,4,18,42,106,209,104,14,501,0,11,29,177,49,32,25,8,0,331,0,19,184,694,271,129,69,26,9,1410,5,9,99,554,68,16,13,4,0,762,3,5,5,16,11,21,35,36,7,134,130,879,913,1716,561,384,140,43,3,4765,3,6,5,83,83,88,93,22,0,392,54,327,289,1496,247,52,33,8,4,2509,0,8,6,20,23,3,0,0,0,67,16,196,461,1445,691,384,177,30,7,3409,0,3,4,62,41,43,58,23,0,234,9,28,50,198,109,87,38,3,0,522,4,10,31,55,67,121,87,50,23,439
21401,0,0,4,9,12,3,0,3,0,30,0,13,8,90,40,40,38,20,10,273,0,3,5,36,29,49,89,85,30,324,0,3,5,4,6,0,0,0,0,18,0,0,9,21,6,0,0,4,0,43,0,0,0,20,17,18,13,8,0,88,0,7,15,57,36,23,22,8,0,162,0,0,0,3,0,9,26,13,11,53,0,0,8,46,19,31,35,12,4,152,0,0,0,15,0,0,0,0,0,23,0,3,0,33,0,4,0,0,0,43,0,3,3,7,16,26,91,63,45,259,4,79,150,512,325,242,153,42,10,1521,0,0,0,7,10,4,5,0,0,33,0,0,4,40,3,10,3,0,0,55,0,0,3,8,5,10,5,0,0,28,3,39,55,167,67,43,33,4,0,407,0,5,0,22,33,48,50,15,4,168,0,0,7,18,9,12,6,0,0,42,0,11,30,73,84,131,116,95,19,563
21402,0,0,0,7,4,4,0,0,4,13,0,16,33,78,75,55,69,33,16,372,0,5,3,49,25,85,242,208,77,683,0,6,4,3,6,0,8,0,0,23,0,3,3,6,0,0,0,0,0,15,0,0,0,0,7,9,5,3,0,29,0,0,7,29,17,24,19,12,4,106,0,0,0,0,4,9,30,40,11,102,0,0,0,14,9,25,17,14,5,85,0,0,0,6,0,0,5,3,0,15,0,0,0,14,0,0,0,0,0,17,0,3,8,25,36,40,151,121,43,430,7,26,51,244,233,247,196,105,29,1135,0,0,0,5,9,11,9,9,0,42,0,0,0,6,0,3,0,4,0,11,0,0,0,11,11,16,7,0,0,38,0,16,30,66,19,3,0,3,0,143,0,0,0,20,13,17,34,17,10,102,0,0,0,6,0,4,0,0,0,11,0,17,34,70,107,148,170,142,43,736
21501,0,0,0,7,0,0,0,0,0,10,0,3,0,7,6,6,3,0,0,28,0,0,0,3,0,12,21,15,10,59,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,14,0,0,0,8,3,4,0,0,0,21,0,0,0,0,0,4,10,0,0,10,0,0,0,0,0,0,5,0,0,6,0,0,6,39,27,13,3,3,0,90,0,0,0,36,0,0,0,0,0,39,0,0,0,8,6,7,29,25,3,87,3,6,13,72,53,57,46,13,0,262,0,0,0,0,0,0,0,0,0,4,0,3,0,24,8,0,0,0,0,34,0,0,0,3,7,5,0,0,0,13,0,22,26,75,23,7,0,0,0,150,0,0,0,5,0,0,7,3,0,19,0,0,5,19,0,4,0,0,0,32,0,3,0,3,8,20,23,13,5,66
21502,0,0,0,8,9,4,0,0,0,30,0,0,0,5,0,5,0,0,3,17,0,0,0,17,3,23,87,69,52,252,0,0,0,0,0,0,0,0,0,5,0,0,0,18,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,5,22,87,420,85,28,8,0,0,648,0,0,0,0,0,0,3,4,0,8,0,0,0,7,0,0,0,0,0,12,0,0,4,7,0,0,0,0,0,12,0,0,3,28,5,0,0,0,0,34,0,0,0,6,3,5,16,15,3,43,0,20,16,55,45,30,27,10,6,208,0,0,0,0,0,0,0,0,0,3,0,8,8,10,0,4,0,0,0,34,0,0,0,0,0,0,0,0,0,0,3,8,17,79,13,0,0,0,0,129,0,0,0,0,0,0,0,0,0,4,0,3,13,41,6,6,5,0,0,72,0,0,0,7,8,13,10,16,4,54
21503,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,10,0,0,0,0,3,8,43,33,19,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,6,58,314,55,12,3,0,0,447,0,0,0,0,0,3,3,0,0,11,0,0,0,0,3,0,0,0,0,3,0,0,9,15,0,0,0,0,0,21,0,0,3,21,0,0,0,0,0,26,0,0,0,0,0,4,22,10,4,42,3,3,4,22,19,25,15,3,0,102,0,0,0,0,0,0,0,0,0,0,0,3,0,19,7,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,12,15,55,26,4,0,0,0,110,0,0,0,0,0,0,0,0,0,3,0,0,0,19,5,0,0,0,0,16,0,0,0,5,0,6,9,0,0,21
21601,0,0,0,0,0,0,0,0,0,3,0,0,0,13,3,6,7,0,0,30,0,0,0,6,4,5,28,20,12,79,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5,0,0,0,7,0,0,0,0,0,5,0,0,0,0,0,8,0,14,8,0,0,0,0,31,0,0,0,0,0,0,13,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,18,0,0,0,5,0,3,14,16,0,50,0,13,19,51,33,39,29,10,0,190,0,0,0,0,0,0,3,0,0,4,0,0,0,3,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,11,0,26,14,61,16,10,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,13,20,9,0,48
21602,0,0,0,4,3,5,0,0,0,10,0,0,0,4,0,0,0,0,0,9,0,0,0,0,3,7,28,37,19,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,22,108,10,9,3,0,0,162,0,0,0,0,0,0,11,8,0,11,0,0,0,3,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,5,0,0,6,4,0,6,30,23,7,73,0,9,19,39,33,38,30,20,4,182,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,5,40,7,0,0,0,0,65,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,5,17,17,4,54
21603,0,21,23,117,45,40,13,0,0,260,0,4,3,9,7,5,12,0,0,39,0,0,0,7,10,40,119,130,59,369,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,10,3,19,22,215,43,18,6,0,0,325,0,0,0,5,0,0,8,4,0,13,0,0,6,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,7,41,6,0,0,0,0,59,0,0,0,0,3,13,34,26,3,90,0,39,53,69,60,52,32,24,3,341,0,0,0,5,0,8,14,10,5,40,4,32,24,80,13,3,3,0,0,162,0,0,0,0,5,3,5,0,0,10,0,36,37,155,28,11,3,0,0,267,0,0,0,0,4,0,0,0,0,4,0,5,16,28,14,9,6,0,0,79,0,0,0,6,4,12,26,12,0,71
21701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,0,23,0,0,0,3,0,0,11,4,3,22,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,16,0,0,0,0,0,4,4,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,0,0,0,0,0,29,0,0,0,0,0,8,39,22,13,80,4,17,17,60,44,65,37,7,0,247,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,5,8,17,8,0,4,0,0,43,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,22,14,7,58
21703,0,0,0,0,0,0,0,0,0,0,0,6,3,16,0,0,3,6,0,42,0,0,0,4,0,0,19,8,3,39,0,0,0,3,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,0,0,0,11,0,0,0,0,0,14,3,4,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,6,0,0,0,24,0,0,0,0,0,25,0,0,0,8,7,5,30,27,8,88,0,14,20,78,56,63,26,16,0,274,0,0,0,0,3,0,0,0,0,3,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,11,44,9,4,0,0,0,81,0,0,0,0,0,3,0,0,0,3,0,0,4,23,0,0,0,0,0,35,0,3,0,6,9,11,13,16,3,59
21704,0,0,0,0,0,0,0,0,0,5,0,6,6,20,11,7,12,8,0,71,0,0,0,7,0,3,11,8,0,23,0,0,0,4,4,4,0,0,0,10,0,0,4,14,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,4,0,0,5,10,4,6,8,0,0,33,0,0,0,0,0,0,3,4,0,13,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,6,0,0,0,19,0,0,0,0,0,22,0,0,0,6,8,5,36,19,9,83,0,20,36,102,61,66,45,13,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,10,0,0,0,0,0,3,0,0,0,7,3,18,14,65,7,0,0,0,0,119,0,0,0,9,0,0,0,3,0,10,0,0,0,6,0,0,0,0,0,6,0,0,0,10,8,14,23,7,6,72
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29999,0,0,0,0,0,0,0,0,0,5,0,0,0,15,0,0,0,0,0,18,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,4,0,4,6,0,0,0,0,8,0,0,3,27,6,4,0,0,0,40,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,3,4,7,0,9,0,0,9,36,17,11,5,0,0,87,0,0,0,4,0,0,0,0,0,3,0,0,0,7,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,5,0,12,5,0,0,0,0,21,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,4,3,5,3,0,0,18
