UCL_CODE_2021,Aust_BP_B_OS,Aust_FO_B_OS,Aust_MO_B_OS,Aust_Both_parents_born_Aust,Aust_Birthplace_not_stated,Aust_Tot_resp,Aust_Abor_BP_B_OS,Aust_Abor_FO_B_OS,Aust_Abor_MO_B_OS,Aust_Abor_BP_B_Aus,Aust_Abor_BP_NS,Aust_Abor_Tot_resp,Chinese_BP_B_OS,Chinese_FO_B_OS,Chinese_MO_B_OS,Chinese_BP_B_Aus,Chinese_BP_NS,Chinese_Tot_resp,Croatian_BP_B_OS,Croatian_FO_B_OS,Croatian_MO_B_OS,Croatian_BP_B_Aus,Croatian_BP_NS,Croatian_Tot_resp,Dutch_BP_B_OS,Dutch_FO_B_OS,Dutch_MO_B_OS,Dutch_BP_B_Aus,Dutch_BP_NS,Dutch_Tot_resp,English_BP_B_OS,English_FO_B_OS,English_MO_B_OS,English_BP_B_Aus,English_BP_NS,English_Tot_resp,Filipino_BP_B_OS,Filipino_FO_B_OS,Filipino_MO_B_OS,Filipino_BP_B_Aus,Filipino_BP_NS,Filipino_Tot_resp,French_BP_B_OS,French_FO_B_OS,French_MO_B_OS,French_BP_B_Aus,French_BP_NS,French_Tot_resp,German_BP_B_OS,German_FO_B_OS,German_MO_B_OS,German_BP_B_Aus,German_BP_NS,German_Tot_resp,Greek_BP_B_OS,Greek_FO_B_OS,Greek_MO_B_OS,Greek_BP_B_Aus,Greek_BP_NS,Greek_Tot_resp,Hungarian_BP_B_OS,Hungarian_FO_B_OS,Hungarian_MO_B_OS,Hungarian_BP_B_Aus,Hungarian_BP_NS,Hungarian_Tot_resp,Indian_BP_B_OS,Indian_FO_B_OS,Indian_MO_B_OS,Indian_BP_B_Aus,Indian_BP_NS,Indian_Tot_resp,Irish_BP_B_OS,Irish_FO_B_OS,Irish_MO_B_OS,Irish_BP_B_Aus,Irish_BP_NS,Irish_Tot_resp,Italian_BP_B_OS,Italian_FO_B_OS,Italian_MO_B_OS,Italian_BP_B_Aus,Italian_BP_NS,Italian_Tot_resp,Korean_BP_B_OS,Korean_FO_B_OS,Korean_MO_B_OS,Korean_BP_B_Aus,Korean_BP_NS,Korean_Tot_resp,Lebanese_BP_B_OS,Lebanese_FO_B_OS,Lebanese_MO_B_OS,Lebanese_BP_B_Aus,Lebanese_BP_NS,Lebanese_Tot_resp,Macedonian_BP_B_OS,Macdonian_FO_B_OS,Macdonian_MO_B_OS,Macdonian_BP_B_Aus,Macdonian_BP_NS,Macedonian_Tot_resp,Maltese_BP_B_OS,Maltese_FO_B_OS,Maltese_MO_B_OS,Maltese_BP_B_Aus,Maltese_BP_NS,Maltese_Tot_resp,Maori_BP_B_OS,Maori_FO_B_OS,Maori_MO_B_OS,Maori_BP_B_Aus,Maori_BP_NS,Maori_Tot_resp,NZ_BP_B_OS,NZ_FO_B_OS,NZ_MO_B_OS,NZ_BP_B_Aus,NZ_BP_NS,NZ_Tot_resp,Polish_BP_B_OS,Polish_FO_B_OS,Polish_MO_B_OS,Polish_BP_B_Aus,Polish_BP_NS,Polish_Tot_resp,Russian_BP_B_OS,Russian_FO_B_OS,Russian_MO_B_OS,Russian_BP_B_Aus,Russian_BP_NS,Russian_Tot_resp,Samoan_BP_B_OS,Samoan_FO_B_OS,Samoan_MO_B_OS,Samoan_BP_B_Aus,Samoan_BP_NS,Samoan_Tot_resp,Scottish_BP_B_OS,Scottish_FO_B_OS,Scottish_MO_B_OS,Scottish_BP_B_Aus,Scottish_BP_NS,Scottish_Tot_resp,Serbian_BP_B_OS,Serbian_FO_B_OS,Serbian_MO_B_OS,Serbian_BP_B_Aus,Serbian_BP_NS,Serbian_Tot_resp,Sth_African_BP_B_OS,Sth_African_FO_B_OS,Sth_African_MO_B_OS,Sth_Afrcan_BP_B_Aus,Sth_African_BP_NS,Sth_African_Tot_resp,Spanish_BP_B_OS,Spanish_FO_B_OS,Spanish_MO_B_OS,Spanish_BP_B_Aus,Spanish_BP_NS,Spanish_Tot_resp,Sri_Lankan_BP_B_OS,Sri_Lankan_FO_B_OS,Sri_Lankan_MO_B_OS,Sri_Lankan_BP_B_Aus,Sri_Lankan_BP_NS,Sri_Lankan_Tot_resp,Vietnamese_BP_B_OS,Vietnamese_FO_B_OS,Vietnamese_MO_B_OS,Vietnamese_BP_B_Aus,Vietnamese_BP_NS,Vietnamese_Tot_resp,Welsh_BP_B_OS,Welsh_FO_B_OS,Welsh_MO_B_OS,Welsh_BP_B_Aus,Welsh_BP_NS,Welsh_Tot_resp,Other_BP_B_OS,Other_FO_B_OS,Other_MO_B_OS,Other_BP_B_Aus,Other_BP_NS,Other_Tot_resp,Ancestry_NS_BP_B_OS,Ancestry_NS_FO_B_OS,Ancestry_NS_MO_B_OS,Ancestry_NS_BP_B_Aus,Ancestry_NS_BP_NS,Ancestry_NS_Tot_resp,Tot_P_BP_B_OS,Tot_P_FO_B_OS,Tot_P_MO_B_OS,Tot_P_BP_B_Aus,Tot_P_BP_NS,Tot_P_Tot_resp
UCL221077,0,24,15,201,9,242,0,0,0,18,0,25,7,0,0,0,0,13,0,0,0,0,0,0,7,3,0,3,0,19,36,23,15,238,3,314,0,0,0,0,0,0,0,0,0,3,0,3,9,0,0,11,0,25,0,0,0,0,0,4,5,0,0,0,0,5,3,0,0,0,0,3,7,10,0,85,0,105,0,3,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,6,0,0,0,4,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,14,0,60,0,85,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,5,5,0,9,15,0,0,9,0,27,4,0,0,7,66,79,101,51,26,459,78,717
UCL221078,4,31,23,168,0,228,0,0,0,8,0,9,0,0,0,8,0,8,0,0,0,0,0,0,7,0,0,9,0,15,59,27,22,155,0,260,5,0,0,0,0,5,0,0,0,0,0,0,8,0,0,9,0,18,0,0,0,0,0,6,7,0,0,0,0,7,0,0,0,0,0,0,6,4,0,50,0,65,4,3,4,13,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,7,0,0,0,0,6,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,7,43,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,4,0,3,13,5,0,8,0,25,0,0,0,0,23,20,103,46,41,328,24,541
UCL221079,0,23,15,215,4,270,0,0,0,14,0,14,0,0,0,3,0,8,0,0,0,0,0,0,8,0,0,0,0,7,45,23,11,178,4,258,4,0,0,0,0,4,4,0,0,0,0,3,8,0,0,12,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,3,64,0,75,4,3,0,9,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,5,64,0,93,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,4,6,0,29,0,0,0,6,57,69,100,35,22,423,71,650
UCL221080,4,16,8,149,0,185,0,0,0,0,0,3,6,0,0,0,0,8,8,0,0,0,0,9,0,0,0,6,0,16,67,12,11,116,0,207,4,0,0,0,0,4,3,0,0,0,0,3,6,0,4,19,0,29,3,0,0,0,0,8,5,0,0,0,0,0,3,0,0,0,0,3,15,4,3,48,0,70,22,8,0,17,0,45,9,0,0,0,0,9,0,0,0,4,0,0,0,0,0,0,0,0,20,5,0,7,0,24,3,0,0,0,0,3,3,0,0,0,0,0,3,4,0,4,0,8,4,0,0,0,0,4,0,0,0,0,0,0,13,5,8,30,0,61,0,5,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,26,0,5,15,0,42,6,0,0,0,13,15,181,41,26,297,19,570
UCL221081,8,7,3,183,0,200,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,19,6,0,184,0,214,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,13,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,107,0,118,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,92,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,8,4,7,8,0,19,0,0,7,9,51,62,52,17,7,427,57,562
UCL221082,15,26,19,127,0,188,4,0,0,3,0,11,36,3,0,0,3,45,7,3,0,4,0,15,3,3,0,0,0,8,58,21,22,95,3,207,20,0,0,0,0,20,4,0,0,0,0,4,12,10,8,7,0,31,9,4,0,7,0,20,0,0,0,0,0,3,61,0,0,0,0,61,17,4,0,31,0,59,27,9,3,26,0,69,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,15,27,5,3,12,0,48,4,0,3,0,0,6,4,0,0,0,0,7,6,0,0,0,0,8,8,0,0,0,0,8,3,0,0,0,0,3,26,3,5,35,0,68,3,0,0,0,0,8,17,0,0,0,0,13,0,0,0,0,0,3,3,0,0,0,0,3,17,0,0,0,0,17,9,0,0,4,0,15,131,31,7,12,0,184,13,0,0,0,97,115,465,66,53,253,102,939
UCL221083,4,29,13,413,5,467,0,0,0,20,0,20,0,0,0,0,0,0,3,0,0,4,0,8,19,7,0,5,0,24,81,45,34,334,14,507,0,0,0,0,0,0,0,3,0,3,0,7,17,0,5,59,0,83,0,0,0,0,0,0,3,0,0,3,0,7,0,0,0,0,0,0,15,14,9,134,7,176,6,5,4,21,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6,0,10,0,0,0,0,0,0,4,4,0,0,0,3,10,0,0,0,0,9,0,0,0,4,0,4,0,0,0,0,0,0,27,8,5,120,0,158,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,20,4,9,11,0,46,0,0,0,9,45,50,159,66,44,773,67,1113
UCL221084,0,25,21,310,8,368,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,16,3,0,15,0,32,46,20,14,278,3,364,3,0,0,0,0,4,0,0,0,0,0,0,5,6,0,21,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,3,65,0,86,0,3,0,30,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,14,0,19,0,0,0,0,0,0,8,0,0,0,0,7,5,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,7,12,88,3,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,12,7,9,3,0,28,0,0,0,7,33,42,97,49,38,594,46,826
UCL222001,0,10,6,88,0,102,0,0,0,6,0,6,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,7,8,4,7,92,0,109,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,48,0,55,13,0,0,9,0,24,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,36,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,11,0,0,0,7,6,7,46,13,16,206,5,284
UCL222002,0,19,9,126,3,152,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,4,0,5,0,15,30,22,8,124,5,185,0,0,0,0,0,3,3,0,0,0,0,3,3,7,0,11,0,24,10,0,0,7,0,20,0,0,0,3,0,5,0,0,0,0,0,0,5,6,3,35,0,42,11,5,0,12,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,35,0,46,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,7,7,5,0,32,0,0,0,0,14,12,90,36,22,251,17,414
UCL222003,0,11,5,148,0,163,0,0,0,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,4,112,0,140,0,0,0,0,0,0,5,0,0,0,0,5,0,9,0,12,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,46,0,52,5,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,25,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,9,0,0,0,0,20,23,21,19,12,272,22,348
UCL222004,0,0,0,6,0,6,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,10,8,18,0,0,9,10,30
UCL222005,0,9,10,85,0,104,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,5,5,6,69,3,87,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,23,0,29,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,9,0,0,0,4,10,16,21,10,12,162,11,217
UCL222006,0,14,5,146,0,170,0,0,0,8,0,8,4,0,0,0,0,7,0,0,4,0,0,5,0,0,0,9,0,7,17,7,13,121,0,155,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,15,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,31,0,43,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,35,0,48,3,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,9,0,0,0,0,8,0,0,0,0,16,15,60,17,20,286,18,393
UCL222007,0,8,4,66,0,85,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,19,3,4,53,6,83,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,24,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,16,0,22,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,14,0,0,0,0,8,8,35,15,8,132,14,198
UCL222008,5,14,4,110,0,137,0,0,0,5,0,9,5,0,0,3,0,6,0,0,0,0,0,5,3,0,0,8,0,11,34,12,6,95,0,151,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,19,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,3,46,0,67,4,0,0,9,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,5,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,37,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,9,0,39,0,0,0,5,22,29,89,19,12,234,21,381
UCL222009,0,3,3,116,5,130,0,0,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,13,3,7,115,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,17,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,42,0,55,0,0,0,6,0,6,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,42,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,5,28,30,35,12,6,255,29,341
UCL222010,4,16,8,87,0,112,0,0,0,3,0,3,5,0,0,0,0,5,4,3,0,0,0,10,0,5,0,5,0,11,16,9,8,59,0,97,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,10,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,4,8,3,3,27,0,37,27,0,0,25,0,60,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,3,0,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,21,0,30,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,4,3,7,0,45,0,0,0,0,20,26,110,33,20,179,23,354
UCL222011,0,11,9,170,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,3,0,20,11,12,18,114,0,145,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,23,0,30,7,0,0,11,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,26,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,6,0,12,0,0,0,0,11,11,20,25,21,272,14,347
UCL222012,4,16,7,166,4,186,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,23,4,12,141,5,187,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,13,0,22,0,0,0,0,0,5,3,0,0,0,0,3,3,0,0,0,0,3,3,3,0,44,0,52,4,0,0,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,9,4,45,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,3,20,27,48,20,16,299,26,405
UCL222013,0,15,7,76,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,7,22,17,7,75,0,116,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,17,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,18,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,23,23,35,25,13,150,26,243
UCL222014,0,10,18,124,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,24,11,16,105,0,156,4,0,0,0,0,4,0,0,0,0,0,0,12,0,0,5,0,23,6,0,0,0,0,11,4,3,0,0,0,3,0,0,0,0,0,0,3,6,0,43,0,54,10,0,3,15,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,3,0,21,0,0,0,0,0,0,0,0,5,0,0,5,5,5,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,36,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,6,11,0,0,7,0,21,3,0,0,0,19,21,74,26,26,253,21,403
UCL222015,0,17,12,144,6,181,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,8,0,20,20,16,10,140,4,188,0,0,0,0,0,0,0,0,0,0,0,3,8,3,3,18,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,35,0,37,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,38,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,8,0,0,0,0,8,8,41,30,17,285,17,386
UCL222016,4,6,0,106,3,115,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,86,0,108,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,14,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,20,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,16,14,14,3,200,14,244
UCL222017,0,6,9,62,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,9,3,3,54,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,14,6,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,18,24,29,12,9,125,17,192
UCL222018,0,7,3,35,0,44,0,0,0,6,0,6,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,7,10,4,6,33,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,13,3,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,0,7,0,0,0,0,11,11,27,5,4,69,12,127
UCL222019,3,17,9,153,3,187,0,0,0,4,0,4,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,13,32,13,19,103,4,172,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,10,4,16,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,4,39,0,50,3,0,0,7,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,8,5,24,0,35,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,8,8,0,0,0,19,0,0,0,3,22,25,67,32,23,236,29,386
UCL222020,0,10,0,86,6,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,102,3,121,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,32,0,32,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,33,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,17,22,28,11,3,195,18,260
