UCL_CODE_2021,M_PGrad_Deg_15_24,M_PGrad_Deg_25_34,M_PGrad_Deg_35_44,M_PGrad_Deg_45_54,M_PGrad_Deg_55_64,M_PGrad_Deg_65_74,M_PGrad_Deg_75_84,M_PGrad_Deg_85ov,M_PGrad_Deg_Total,M_GradDip_and_GradCert_15_24,M_GradDip_and_GradCert_25_34,M_GradDip_and_GradCert_35_44,M_GradDip_and_GradCert_45_54,M_GradDip_and_GradCert_55_64,M_GradDip_and_GradCert_65_74,M_GradDip_and_GradCert_75_84,M_GradDip_and_GradCert_85ov,M_GradDip_and_GradCert_Total,M_BachDeg_15_24,M_BachDeg_25_34,M_BachDeg_35_44,M_BachDeg_45_54,M_BachDeg_55_64,M_BachDeg_65_74,M_BachDeg_75_84,M_BachDeg_85ov,M_BachDeg_Total,M_AdvDip_and_Dip_15_24,M_AdvDip_and_Dip_25_34,M_AdvDip_and_Dip_35_44,M_AdvDip_and_Dip_45_54,M_AdvDip_and_Dip_55_64,M_AdvDip_and_Dip_65_74,M_AdvDip_and_Dip_75_84,M_AdvDip_and_Dip_85ov,M_AdvDip_and_Dip_Total,M_Cert_III_IV_15_24,M_Cert_III_IV_25_34,M_Cert_III_IV_35_44,M_Cert_III_IV_45_54,M_Cert_III_IV_55_64,M_Cert_III_IV_65_74,M_Cert_III_IV_75_84,M_Cert_III_IV_85ov,M_Cert_III_IV_Total,M_Cert_I_II_15_24,M_Cert_I_II_25_34,M_Cert_I_II_35_44,M_Cert_I_II_45_54,M_Cert_I_II_55_64,M_Cert_I_II_65_74,M_Cert_I_II_75_84,M_Cert_I_II_85ov,M_Cert_I_II_Total,M_Cert_Levl_nfd_15_24,M_Cert_Levl_nfd_25_34,M_Cert_Levl_nfd_35_44,M_Cert_Levl_nfd_45_54,M_Cert_Levl_nfd_55_64,M_Cert_Levl_nfd_65_74,M_Cert_Levl_nfd_75_84,M_Cert_Levl_nfd_85ov,M_Cert_Levl_nfd_Total,M_Cert_Lev_Tot_15_24,M_Cert_Lev_Tot_25_34,M_Cert_Lev_Tot_35_44,M_Cert_Lev_Tot_45_54,M_Cert_Lev_Tot_55_64,M_Cert_Lev_Tot_65_74,M_Cert_Lev_Tot_75_84,M_Cert_Lev_Tot_85ov,M_Cert_Lev_Tot_Total,M_Lev_Edu_IDes_15_24,M_Lev_Edu_IDes_25_34,M_Lev_Edu_IDes_35_44,M_Lev_Edu_IDes_45_54,M_Lev_Edu_IDes_55_64,M_Lev_Edu_IDes_65_74,M_Lev_Edu_IDes_75_84,M_Lev_Edu_IDes_85ov,M_Lev_Edu_IDes_Total,M_Lev_Edu_NS_15_24,M_Lev_Edu_NS_25_34,M_Lev_Edu_NS_35_44,M_Lev_Edu_NS_45_54,M_Lev_Edu_NS_55_64,M_Lev_Edu_NS_65_74,M_Lev_Edu_NS_75_84,M_Lev_Edu_NS_85ov,M_Lev_Edu_NS_Total,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Total,F_PGrad_Deg_15_24,F_PGrad_Deg_25_34,F_PGrad_Deg_35_44,F_PGrad_Deg_45_54,F_PGrad_Deg_55_64,F_PGrad_Deg_65_74,F_PGrad_Deg_75_84,F_PGrad_Deg_85ov,F_PGrad_Deg_Total,F_GradDip_and_GradCert_15_24,F_GradDip_and_GradCert_25_34,F_GradDip_and_GradCert_35_44,F_GradDip_and_GradCert_45_54,F_GradDip_and_GradCert_55_64,F_GradDip_and_GradCert_65_74,F_GradDip_and_GradCert_75_84,F_GradDip_and_GradCert_85ov,F_GradDip_and_GradCert_Total,F_BachDeg_15_24,F_BachDeg_25_34,F_BachDeg_35_44,F_BachDeg_45_54,F_BachDeg_55_64,F_BachDeg_65_74,F_BachDeg_75_84,F_BachDeg_85ov,F_BachDeg_Total,F_AdvDip_and_Dip_15_24,F_AdvDip_and_Dip_25_34,F_AdvDip_and_Dip_35_44,F_AdvDip_and_Dip_45_54,F_AdvDip_and_Dip_55_64,F_AdvDip_and_Dip_65_74,F_AdvDip_and_Dip_75_84,F_AdvDip_and_Dip_85ov,F_AdvDip_and_Dip_Total,F_Cert_III_IV_15_24,F_Cert_III_IV_25_34,F_Cert_III_IV_35_44,F_Cert_III_IV_45_54,F_Cert_III_IV_55_64,F_Cert_III_IV_65_74,F_Cert_III_IV_75_84,F_Cert_III_IV_85ov,F_Cert_III_IV_Total,F_Cert_I_II_15_24,F_Cert_I_II_25_34,F_Cert_I_II_35_44,F_Cert_I_II_45_54,F_Cert_I_II_55_64,F_Cert_I_II_65_74,F_Cert_I_II_75_84,F_Cert_I_II_85ov,F_Cert_I_II_Total,F_Cert_Levl_nfd_15_24,F_Cert_Levl_nfd_25_34,F_Cert_Levl_nfd_35_44,F_Cert_Levl_nfd_45_54,F_Cert_Levl_nfd_55_64,F_Cert_Levl_nfd_65_74,F_Cert_Levl_nfd_75_84,F_Cert_Levl_nfd_85ov,F_Cert_Levl_nfd_Total,F_Cert_Lev_Tot_15_24,F_Cert_Lev_Tot_25_34,F_Cert_Lev_Tot_35_44,F_Cert_Lev_Tot_45_54,F_Cert_Lev_Tot_55_64,F_Cert_Lev_Tot_65_74,F_Cert_Lev_Tot_75_84,F_Cert_Lev_Tot_85ov,F_Cert_Lev_Tot_Total,F_Lev_Edu_IDes_15_24,F_Lev_Edu_IDes_25_34,F_Lev_Edu_IDes_35_44,F_Lev_Edu_IDes_45_54,F_Lev_Edu_IDes_55_64,F_Lev_Edu_IDes_65_74,F_Lev_Edu_IDes_75_84,F_Lev_Edu_IDes_85ov,F_Lev_Edu_IDes_Total,F_Lev_Edu_NS_15_24,F_Lev_Edu_NS_25_34,F_Lev_Edu_NS_35_44,F_Lev_Edu_NS_45_54,F_Lev_Edu_NS_55_64,F_Lev_Edu_NS_65_74,F_Lev_Edu_NS_75_84,F_Lev_Edu_NS_85ov,F_Lev_Edu_NS_Total,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Total,P_PGrad_Deg_15_24,P_PGrad_Deg_25_34
UCL221079,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,3,0,0,0,0,0,3,3,0,15,0,0,0,3,8,3,0,0,16,0,8,11,8,15,11,6,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,11,8,21,13,7,0,66,0,0,0,0,0,0,0,0,0,0,0,5,4,11,3,3,0,33,4,10,15,21,39,32,18,3,136,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,5,0,4,0,3,3,9,4,0,24,0,3,0,7,5,10,0,0,25,0,7,0,6,17,4,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,5,0,9,3,7,3,10,15,4,3,0,42,0,0,0,0,0,0,0,0,0,3,0,5,8,7,3,9,0,44,4,9,10,31,43,23,18,6,139,0,3
UCL221080,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,5,0,6,9,3,3,0,18,0,0,5,8,8,5,3,0,31,0,9,13,11,16,7,8,4,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,13,12,22,9,8,4,67,0,0,0,0,0,0,0,0,3,0,0,0,0,5,6,8,0,17,4,17,25,24,40,23,16,3,149,0,0,0,6,4,0,0,0,16,0,0,3,0,0,0,0,0,5,0,7,10,7,0,0,0,0,28,0,4,6,8,8,8,0,0,36,0,6,6,5,5,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,6,9,5,0,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,15,0,14,29,30,24,21,15,0,129,0,0
UCL221081,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,4,0,6,0,0,0,0,15,0,0,0,0,0,0,0,0,6,3,8,9,10,14,8,4,0,52,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,3,8,9,9,17,10,4,0,60,0,0,0,0,0,0,0,0,0,0,0,3,3,6,5,4,4,34,6,18,15,21,26,17,3,7,116,0,0,0,5,0,0,0,0,5,0,3,0,0,0,0,0,0,9,0,9,0,5,3,0,0,4,23,0,0,4,3,10,3,4,0,21,0,4,3,11,6,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,11,9,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,4,6,3,10,9,12,40,10,22,7,29,26,11,17,14,136,0,0
UCL221082,0,4,12,0,0,0,0,0,28,0,0,0,4,0,0,0,0,3,0,18,23,12,6,6,0,0,64,4,9,6,7,4,0,0,0,30,5,14,19,22,13,10,4,0,82,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,18,19,20,16,10,4,0,88,0,0,0,4,0,0,0,0,5,12,13,14,9,11,5,0,0,52,18,57,78,49,37,19,4,0,270,0,5,12,12,3,0,0,0,30,0,3,0,0,0,0,0,0,4,9,15,21,18,8,0,0,0,71,5,11,12,18,9,3,0,0,53,8,9,9,4,5,0,0,0,44,5,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,5,12,10,9,3,10,0,0,0,58,0,0,0,0,0,0,0,0,3,18,12,7,14,9,0,0,0,57,47,59,60,63,39,6,0,0,273,0,12
UCL221083,0,5,0,4,10,14,0,0,27,0,0,0,0,3,0,5,0,16,0,14,13,10,20,13,0,5,75,0,3,3,13,12,10,4,0,47,4,7,16,17,18,11,7,0,84,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,6,5,13,19,20,20,14,8,0,100,0,0,0,0,0,0,0,0,0,7,0,0,4,4,0,8,0,31,8,26,46,45,70,57,30,12,293,0,7,6,6,9,13,0,0,41,0,4,8,5,7,4,0,0,29,0,19,31,23,23,10,8,5,115,0,0,10,10,14,14,9,3,58,0,5,11,12,7,7,0,0,45,0,0,0,0,3,4,0,0,3,0,0,0,3,0,4,3,0,7,0,5,11,15,12,9,10,0,60,0,0,0,0,0,0,0,0,0,3,4,4,6,3,10,11,8,45,5,31,67,67,74,62,31,12,351,0,6
UCL221084,0,4,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,4,3,5,0,4,0,0,17,0,5,3,0,4,5,3,0,21,3,38,14,12,20,8,6,0,120,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,5,36,14,12,20,12,6,4,123,0,0,0,0,0,0,0,0,0,4,9,0,3,3,12,3,3,30,14,59,30,25,34,24,14,9,204,0,0,0,0,4,0,0,0,9,0,3,0,0,4,0,0,0,11,0,17,11,6,10,7,0,0,52,0,11,3,5,9,0,0,0,33,4,14,7,8,9,9,0,0,57,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,5,14,7,14,8,8,6,0,63,0,0,0,0,0,0,0,0,3,3,3,0,0,10,11,3,0,25,7,54,27,24,42,26,10,3,199,0,7
UCL222001,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,4,7,8,0,0,20,0,0,0,3,5,3,0,0,15,5,5,0,12,6,8,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,14,11,8,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,5,19,23,14,7,0,83,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,8,0,3,0,6,6,0,0,0,21,0,0,0,3,6,0,5,0,13,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,4,22,21,12,6,4,72,0,0
UCL222002,0,0,0,4,0,0,0,0,10,0,0,0,3,0,0,0,0,6,0,0,9,8,4,5,5,0,28,0,0,0,0,3,5,0,0,14,0,5,14,14,15,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,14,10,15,7,0,0,53,0,0,0,0,0,0,0,0,0,3,6,0,0,4,0,0,0,12,3,6,23,36,25,19,9,4,134,0,0,0,4,0,3,0,0,10,0,0,0,7,5,0,0,0,16,0,10,11,12,12,6,7,0,52,0,0,4,4,6,0,0,0,16,0,0,3,3,3,6,0,0,17,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,3,7,24,28,27,18,8,0,120,0,0
UCL222003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,5,0,0,16,0,0,0,0,5,3,0,0,10,3,16,4,6,5,4,0,0,47,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,18,4,6,0,4,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,15,3,25,15,14,10,14,3,0,89,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,7,5,4,5,3,0,0,18,0,0,5,4,0,0,0,0,11,0,6,3,3,6,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,11,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,23,18,13,16,3,0,0,73,0,0
UCL222004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,4,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,6,3,0,0,0,0,0,10,0,0
UCL222005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,6,3,3,4,3,5,6,0,0,28,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,8,4,3,5,6,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,8,6,12,8,6,12,11,0,0,48,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,8,4,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,7,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,7,0,9,10,10,3,10,0,0,47,0,0
UCL222006,0,0,3,0,0,0,0,0,3,0,0,0,0,5,0,0,0,5,0,0,6,4,5,3,0,0,15,0,0,0,0,9,4,3,0,19,0,5,9,16,10,9,8,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,9,17,10,12,8,0,60,0,0,0,0,0,0,0,0,0,4,0,0,0,5,6,0,0,11,4,9,20,22,30,19,5,0,114,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,10,3,7,3,0,0,32,0,4,9,3,7,0,0,0,23,4,3,3,0,4,9,3,0,26,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,6,4,3,3,0,9,5,6,0,34,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,12,8,7,22,15,31,15,12,0,113,0,0
UCL222007,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,7,0,0,0,0,0,4,3,0,9,0,4,3,9,14,4,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,12,4,0,0,32,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,6,9,17,20,9,6,0,64,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,9,0,5,0,5,5,0,0,0,13,0,0,4,5,6,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,4,5,5,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,10,16,13,7,0,0,61,0,0
UCL222008,0,0,8,4,3,0,0,0,14,0,0,0,0,0,0,0,0,6,0,3,4,9,4,6,0,0,30,0,0,0,3,0,0,0,0,11,0,6,10,9,6,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,10,14,4,3,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,13,5,12,26,33,15,11,4,0,105,0,0,4,0,4,0,0,0,12,0,0,0,0,6,0,0,0,6,0,4,13,9,6,3,0,0,31,0,0,3,8,7,0,0,0,15,0,5,3,9,3,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,11,3,4,0,0,28,0,0,0,0,0,0,0,0,0,0,0,5,5,0,4,0,0,12,0,13,28,30,23,14,4,0,115,0,0
UCL222009,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,3,0,0,11,0,13,4,5,15,5,4,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,4,5,17,9,3,0,52,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,5,0,15,6,15,3,7,21,18,8,0,88,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,3,4,0,3,3,0,0,16,0,3,5,5,6,0,0,0,23,0,8,4,0,9,0,0,0,21,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,4,5,9,4,0,0,27,0,0,0,0,0,0,0,0,0,0,6,0,0,3,3,4,4,22,3,17,17,13,21,12,7,4,90,0,0
UCL222010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,9,3,10,10,11,13,3,7,0,59,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,8,11,11,13,5,7,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,13,3,20,15,18,17,14,7,0,92,0,0,3,0,0,0,0,0,3,0,0,0,3,4,0,0,0,8,5,5,4,3,5,0,0,0,17,0,0,4,7,3,4,0,0,20,3,0,4,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,4,4,0,4,0,0,18,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,13,11,11,15,23,8,8,0,0,80,0,3
UCL222011,0,0,3,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,4,5,0,0,0,23,0,0,3,0,0,3,0,0,6,3,9,6,13,9,7,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,13,9,7,0,0,45,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,7,9,21,18,18,14,0,0,86,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,3,0,7,8,4,0,0,0,24,0,0,4,4,0,0,0,0,11,0,5,5,9,0,0,0,0,16,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,4,7,0,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,11,23,19,11,10,0,0,81,0,0
UCL222012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,3,3,0,4,0,0,13,0,0,8,13,24,13,4,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,24,13,4,0,75,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,4,0,14,4,4,13,31,34,17,8,0,114,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,3,5,6,7,0,0,0,27,0,0,7,5,0,6,0,0,27,5,5,0,0,6,8,0,0,19,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,3,6,3,4,7,8,0,0,29,0,0,0,0,0,0,0,0,0,3,0,0,9,4,7,7,0,18,9,9,20,27,24,20,7,0,105,0,0
UCL222013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,6,3,6,4,6,8,3,6,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,8,3,8,3,6,3,45,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,15,3,6,9,10,19,7,8,3,68,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,20,0,0,0,3,3,0,0,0,18,0,4,3,5,3,7,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,3,6,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,0,16,6,11,7,18,14,16,11,4,75,0,0
UCL222014,0,0,0,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,5,0,4,4,4,0,0,0,0,17,3,6,14,16,3,8,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,14,16,3,8,0,0,52,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,14,7,10,23,30,12,14,0,0,103,0,0,3,3,0,0,0,0,8,0,6,0,0,0,0,0,0,4,0,3,4,4,3,0,0,0,24,4,4,11,0,6,4,0,0,27,0,3,10,5,5,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,5,11,5,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,7,20,25,17,16,8,0,0,93,0,5
UCL222015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,7,0,0,0,0,6,0,0,0,8,0,16,9,21,4,6,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,9,21,5,6,5,0,62,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,8,3,23,10,27,17,5,3,0,93,0,0,0,7,0,0,0,0,9,0,0,0,0,5,0,0,0,3,4,10,6,4,0,0,0,0,17,0,0,8,4,4,0,0,0,13,3,4,3,9,6,0,0,0,28,0,0,0,6,0,0,0,0,3,0,0,5,0,0,0,0,0,4,3,4,5,10,6,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,8,6,14,21,25,11,5,3,0,87,0,0
UCL222016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,3,6,0,16,5,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,16,5,0,0,32,0,0,0,0,0,0,0,0,0,0,0,4,0,5,6,4,0,14,0,6,11,3,20,8,4,0,50,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,9,0,0,5,4,7,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,5,3,5,7,11,11,3,4,0,45,0,0
UCL222017,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,4,0,0,0,3,0,0,3,5,8,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,3,0,0,16,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,3,0,17,0,8,7,11,11,4,4,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,6,0,0,4,0,0,0,0,3,3,0,0,7,0,0,0,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,4,14,4,6,3,7,8,11,8,4,44,0,0
UCL222018,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,11,0,0,0,5,0,0,0,0,9,3,6,0,8,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,8,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,7,12,3,16,7,5,0,0,45,0,0,0,3,0,0,0,0,7,0,0,0,0,5,0,0,0,4,0,0,6,7,0,4,0,0,10,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,13,12,8,5,0,0,37,0,0
UCL222019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,13,0,0,0,0,3,6,0,0,10,0,7,8,13,9,7,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,13,9,7,0,0,57,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,4,0,8,3,16,11,19,21,18,4,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,10,0,6,0,0,23,0,3,6,5,4,0,0,0,21,0,10,4,0,10,3,0,0,24,0,0,0,0,0,3,0,0,5,0,0,0,0,0,3,0,0,10,0,10,7,5,7,4,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,16,18,16,22,10,6,0,99,0,0
UCL222020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,3,6,7,3,7,6,8,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,7,6,9,0,0,36,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,17,10,8,5,14,12,9,7,0,66,0,0,5,5,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,6,0,3,3,5,0,0,12,0,0,0,3,0,5,0,0,21,0,4,5,3,7,0,0,0,19,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,5,3,7,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,14,3,12,13,18,14,7,6,0,69,0,0
