UCL_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
UCL215060,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,8,0,18,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,53,4,68,0,3,0,0,0,3,0,4,0,26,0,38,0,3,0,0,0,0,0,0,0,22,0,35,5,6,0,8,0,0,0,5,0,16,0,38,0,4,0,12,3,0,0,3,0,0,0,19,3,0,0,6,0,4,0,0,0,3,0,30,15,5,0,17,0,0,5,0,0,0,0,47,21,0,0,3,0,0,0,0,0,4,0,31,8,0,0,3,6,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,6,0,0,0,0
UCL215061,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,3,0,44,0,46,0,4,0,0,0,3,0,3,0,20,0,30,3,4,0,0,0,0,0,4,0,14,0,22,0,0,0,0,0,3,0,3,0,11,0,23,3,0,0,0,0,4,0,0,0,3,0,12,5,0,0,0,0,3,0,0,0,0,0,20,15,0,0,11,0,0,0,3,0,0,0,29,4,4,0,0,0,0,0,0,0,0,0,13,8,0,0,4,0,6,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0
UCL215062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,34,0,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,0,0,0,0,0,8,0,13,0,4,0,0,0,3,0,7,0,9,0,19,3,0,0,0,0,0,0,0,0,6,0,9,0,0,0,3,0,0,0,0,0,5,0,3,5,0,0,7,0,3,0,4,0,0,0,18,5,0,0,0,0,3,0,0,0,0,0,9,4,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
UCL215063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,12,0,20,0,0,0,0,0,0,0,5,0,12,0,17,0,5,0,0,0,3,0,0,0,13,0,23,3,0,0,0,0,0,0,4,0,6,0,23,0,0,0,0,0,4,0,0,0,6,0,8,0,0,0,3,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
UCL215064,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,5,0,38,0,38,0,0,0,0,0,0,0,0,0,9,0,13,3,0,0,0,0,0,0,0,0,13,0,21,5,0,0,4,0,0,0,3,0,3,0,26,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,3,0,0,0,0,0,0,0,14,19,0,0,13,3,0,0,0,0,0,0,34,12,0,0,3,4,0,0,0,0,0,0,23,5,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,7,4,0,0,4,4,0,0,0
UCL215065,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,22,0,0,0,0,0,0,0,3,0,6,0,9,0,0,0,0,0,5,0,0,0,73,0,72,0,0,0,0,0,3,0,0,0,43,0,56,0,0,0,4,0,4,0,3,0,35,0,53,5,0,4,10,0,10,0,0,0,25,0,47,4,0,0,17,0,5,0,0,0,8,0,33,7,0,0,0,0,0,0,0,0,4,0,20,25,3,0,9,4,5,0,0,0,0,0,47,10,4,0,7,5,0,0,0,0,3,0,28,8,0,0,4,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0,0,0,5,6,0,0,5,0,0,0,3
UCL215066,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,4,0,6,0,0,0,0,0,4,0,54,0,60,0,0,0,0,0,0,0,10,0,16,0,30,0,0,0,3,0,4,0,4,0,14,0,28,4,0,0,6,0,5,0,6,0,12,0,29,0,0,0,4,0,0,0,0,0,4,0,9,6,0,0,0,0,3,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,3,0,12,0,0,0,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL215067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,3,0,14,0,19,0,0,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,0,0,6,0,12,0,0,0,4,0,0,0,0,0,7,0,13,0,0,0,5,0,0,0,0,0,6,0,3,0,0,0,4,0,0,0,0,0,0,0,8,6,0,0,5,0,0,0,0,0,0,0,19,7,0,0,6,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL215068,0,0,0,0,0,0,0,0,0,18,0,20,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,18,0,17,0,0,0,0,0,0,0,0,0,18,0,19,0,0,0,0,0,0,0,7,0,132,0,142,0,0,0,0,0,0,0,15,0,77,0,92,0,0,0,6,0,5,0,12,0,54,0,80,0,8,0,0,0,8,0,9,0,47,0,76,0,0,0,6,0,3,0,5,0,13,0,32,5,5,0,9,0,6,0,6,0,15,0,41,12,4,0,8,0,3,0,7,0,12,0,47,6,0,0,9,0,6,3,6,0,14,0,37,8,0,0,4,3,5,0,0,0,4,0,16,5,0,0,4,0,0,0,0,0,0,0,14,9,4,0,6,0,0,0,0
UCL215069,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,9,0,16,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,46,0,48,0,3,0,0,0,0,0,5,0,32,0,42,0,4,0,5,0,3,0,4,0,24,0,34,0,9,0,4,0,3,0,3,0,37,0,56,0,4,0,0,0,3,0,3,0,8,0,23,7,5,0,4,0,3,0,4,0,10,0,29,3,6,0,6,0,7,0,11,3,17,0,59,3,3,5,7,4,0,0,0,0,3,0,36,9,0,0,7,0,3,0,0,0,5,0,22,6,0,0,4,0,0,0,0,0,5,0,18,21,0,0,13,4,0,0,4
UCL215070,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,39,0,46,0,0,0,0,0,0,0,10,0,14,0,22,0,0,0,0,0,0,3,0,0,17,0,33,0,3,0,7,0,5,0,3,0,8,0,35,6,3,0,3,0,4,0,0,0,0,0,20,4,3,0,10,0,0,0,0,0,0,0,26,17,3,0,5,0,4,0,0,0,0,0,33,11,0,0,7,0,0,0,0,0,0,0,23,4,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL215071,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,6,0,21,0,27,0,0,0,0,0,0,0,5,0,25,0,30,0,3,0,0,0,10,0,4,0,24,0,41,0,0,0,4,0,4,0,3,0,13,0,32,3,0,0,0,0,10,0,0,0,12,0,30,3,0,0,9,0,3,0,0,0,6,0,21,9,0,0,19,0,4,0,5,4,5,0,43,10,0,0,7,4,6,0,0,0,5,0,36,12,0,0,5,0,3,0,0,0,0,0,28,5,0,0,3,0,0,0,0,0,0,0,12,23,4,0,11,0,7,0,0
UCL215072,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,14,0,19,0,0,0,0,0,0,0,6,0,7,0,18,4,0,0,0,0,5,0,3,0,3,0,21,0,0,0,3,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,10,6,3,0,0,0,4,0,0,0,0,0,9,11,0,0,4,0,0,0,0,0,0,0,27,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
UCL215073,0,0,0,0,0,0,0,0,0,4,4,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,3,0,3,0,14,0,0,0,0,0,0,0,7,0,62,0,71,0,0,0,0,0,0,0,6,0,25,0,37,0,0,0,0,0,8,0,3,0,20,0,42,0,6,0,5,0,3,0,3,0,18,4,42,0,0,0,0,0,5,0,3,0,3,0,16,4,0,0,4,0,6,0,0,0,6,0,18,17,0,0,15,0,4,0,0,0,0,0,40,11,0,0,7,0,0,0,0,0,3,0,22,4,0,0,7,3,3,0,0,0,5,0,17,3,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
UCL215074,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,5,0,9,0,12,0,0,0,0,0,0,0,4,0,39,0,53,0,4,0,0,0,0,0,4,0,31,0,42,0,0,0,8,0,3,0,3,0,20,0,29,0,6,0,5,0,14,0,8,4,18,0,57,3,0,0,9,0,9,0,4,0,5,0,40,0,0,0,7,0,9,0,0,0,6,0,29,14,0,0,16,3,10,0,8,0,5,0,58,34,0,0,7,0,3,0,0,0,4,0,56,39,6,0,14,3,6,0,0,0,0,0,57,24,0,0,0,0,0,0,0,0,0,0,25,34,4,0,4,3,8,0,0
UCL215075,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,20,0,26,0,0,0,0,0,0,0,4,0,9,0,13,0,4,0,0,0,0,0,3,0,8,0,16,0,0,0,3,0,0,0,3,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,5,9,0,0,15,0,0,0,0,0,0,0,22,5,0,0,0,0,0,0,0,0,0,0,3,7,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
UCL215076,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,36,3,47,0,0,0,0,0,3,0,7,0,14,0,25,0,0,0,0,0,8,0,5,0,20,0,40,0,0,0,4,0,0,0,0,0,21,0,36,0,0,0,9,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,8,0,17,15,0,0,12,6,6,0,0,0,5,0,45,13,0,0,3,0,0,0,0,0,0,0,29,4,0,0,3,0,0,0,0,0,0,0,10,5,0,0,4,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0
UCL215077,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,20,0,22,0,0,0,0,0,0,0,7,0,9,0,20,0,3,0,0,0,0,0,5,0,15,0,29,0,0,0,5,0,0,0,5,0,20,0,33,0,0,0,3,0,0,0,0,0,4,0,5,0,0,0,0,0,3,0,0,0,4,0,18,0,6,0,9,0,6,0,3,0,10,0,27,9,0,0,3,0,0,0,3,0,0,0,14,5,0,0,0,0,4,0,0,0,0,0,14,7,0,0,4,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0
UCL215078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,7,0,14,0,0,0,0,0,3,0,0,0,11,0,12,0,0,0,0,0,5,0,0,0,3,0,16,0,0,0,3,0,0,0,0,0,3,0,12,18,0,0,13,0,5,0,0,0,4,0,34,18,0,0,8,7,0,0,0,0,0,0,29,7,0,0,3,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0
UCL215079,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,3,0,0,0,4,0,11,0,0,0,0,0,0,0,3,0,35,0,39,0,0,0,0,0,3,0,4,4,20,0,38,0,8,0,4,0,3,0,5,0,15,0,27,5,3,0,11,0,3,0,0,0,10,0,34,4,0,0,0,0,0,0,0,0,3,0,6,4,0,0,6,0,0,0,0,0,0,0,8,9,3,0,3,6,0,5,0,0,0,0,25,3,0,0,3,0,0,0,0,0,0,0,15,0,0,0,8,0,0,0,0,0,3,0,8,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
UCL215080,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,27,0,39,0,0,0,0,0,0,0,4,0,16,0,21,0,0,0,4,0,3,0,5,0,13,0,26,0,4,0,0,0,5,0,12,0,20,0,41,0,0,0,3,0,4,0,0,0,4,0,19,9,4,0,7,0,3,0,0,0,3,0,22,17,6,0,5,0,6,0,3,0,3,0,42,11,0,0,3,0,0,0,0,0,0,0,14,4,0,0,7,0,0,0,0,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0
UCL215081,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,8,0,15,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,5,4,68,0,80,0,0,0,5,0,6,0,13,0,31,0,48,0,0,0,9,0,6,0,4,0,28,0,40,3,3,0,6,0,15,0,4,4,24,0,53,5,0,0,6,0,4,0,0,0,3,0,18,7,0,0,3,0,3,0,0,0,9,0,30,23,5,0,14,0,3,0,7,0,8,0,53,22,0,0,17,0,0,3,0,0,6,0,45,13,0,0,5,0,3,3,0,0,3,0,33,0,0,0,5,0,0,0,0,0,0,0,13,7,0,0,7,0,4,0,0
UCL215082,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,24,0,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,0,0,0,4,0,6,0,15,4,0,0,4,0,0,0,0,0,7,0,15,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,3,0,3,0,0,0,0,0,9,11,0,0,8,4,3,0,0,0,0,0,25,7,0,0,10,0,0,0,0,0,0,0,25,11,0,0,7,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,11,7,0,0,0,0,0,0,0
UCL215083,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,13,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,33,0,37,0,0,0,0,0,5,0,3,0,24,0,35,0,0,0,0,0,4,0,6,0,14,0,25,6,4,0,4,0,0,0,0,0,8,0,26,0,0,0,7,0,0,0,0,0,0,0,7,0,5,0,6,0,0,0,0,0,3,0,17,15,4,0,17,0,5,0,0,0,4,0,43,9,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,5,0,0,0,4,0,15,4,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0
UCL215084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,4,0,15,0,17,0,0,0,0,0,0,0,0,0,15,0,14,0,0,0,0,0,0,0,0,0,3,0,8,0,0,3,0,0,3,0,0,0,9,0,19,0,0,0,3,0,4,0,0,0,0,0,11,0,0,0,5,0,0,0,0,0,0,0,16,0,0,0,5,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL215085,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,0,0,3,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,3,5,0,3,4,0,4,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,8,3,0,0,4,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0
