UCL_CODE_2021,Ag_For_Fish_OcMngr,Ag_For_Fish_OcProf,Ag_For_Fish_OcTechTrdW,Ag_For_Fish_OcComPerS,Ag_For_Fish_OcClericAdm,Ag_For_Fish_OcSalesWk,Ag_For_Fish_OcMacOp_Driv,Ag_For_Fish_OcLab,Ag_For_Fish_OcID_NS,Agri_for_fish_Tot,Mining_OcMngr,Mining_OcProf,Mining_OcTechTrdW,Mining_OcComPerS,Mining_OcClericAdm,Mining_OcSalesWk,Mining_OcMacOp_Driv,Mining_OcLab,Mining_OcID_NS,Mining_Tot,Manufact_OcMngr,Manufact_OcProf,Manufact_OcTechTrdW,Manufact_OcComPerS,Manufact_OcClericAdm,Manufact_OcSalesWk,Manufact_OcMacOp_Driv,Manufact_OcLab,Manufact_OcID_NS,Manufacturing_Tot,El_Gas_W_W_OcMngr,El_Gas_W_W_OcProf,El_Gas_W_W_OcTechTrdW,El_Gas_W_W_OcComPerS,El_Gas_W_W_OcClericAdm,El_Gas_W_W_OcSalesWk,El_Gas_W_W_OcMacOp_Driv,El_Gas_W_W_OcLab,El_Gas_W_W_OcID_NS,El_Gas_W_W_Tot,Construc_OcMngr,Construc_OcProf,Construc_OcTechTrdW,Construc_OcComPerS,Construc_OcClericAdm,Construc_OcSalesWk,Construc_OcMacOp_Driv,Construc_OcLab,Construc_OcID_NS,Construction_Tot,WhlesaleTde_OcMngr,WhlesaleTde_OcProf,WhlesaleTde_OcTechTrdW,WhlesaleTde_OcComPerS,WhlesaleTde_OcClericAdm,WhlesaleTde_OcSalesWk,WhlesaleTde_OcMacOp_Driv,WhlesaleTde_OcLab,WhlesaleTde_OcID_NS,WhlesaleTde_Tot,RetTde_OcMngr,RetTde_OcProf,RetTde_OcTechTrdW,RetTde_OcComPerS,RetTde_OcClericAdm,RetTde_OcSalesWk,RetTde_OcMacOp_Driv,RetTde_OcLab,RetTde_OcID_NS,RetTde_Tot,Acom_food_OcMngr,Acom_food_OcProf,Acom_food_OcTechTrdW,Acom_food_OcComPerS,Acom_food_OcClericAdm,Acom_food_OcSalesWk,Acom_food_OcMacOp_Driv,Acom_food_OcLab,Acom_food_OcID_NS,Acom_food_scs_Tot,Trans_po_wh_OcMngr,Trans_po_wh_OcProf,Trans_po_wh_OcTechTrdW,Trans_po_wh_OcComPerS,Trans_po_wh_OcClericAdm,Trans_po_wh_OcSalesWk,Trans_po_wh_OcMacOp_Driv,Trans_po_wh_OcLab,Trans_po_wh_OcID_NS,Trans_po_wh_Tot,Infon_med_tel_OcMngr,Infon_med_tel_OcProf,Infon_med_tel_OcTechTrdW,Infon_med_tel_OcComPerS,Infon_med_tel_OcClericAdm,Infon_med_tel_OcSalesWk,Infon_med_tel_OcMacOp_Driv,Infon_med_tel_OcLab,Infon_med_tel_OcID_NS,Infon_med_tel_Tot,Fin_and_ins_s_OcMngr,Fin_and_ins_s_OcProf,Fin_and_ins_s_OcTechTrdW,Fin_and_ins_s_OcComPerS,Fin_and_ins_s_OcClericAdm,Fin_and_ins_s_OcSalesWk,Fin_and_ins_s_OcMacOp_Driv,Fin_and_ins_s_OcLab,Fin_and_ins_s_OcID_NS,Fin_and_ins_s_Tot,Rent_hi_re_es_OcMngr,Rent_hi_re_es_OcProf,Rent_hi_re_es_OcTechTrdW,Rent_hi_re_es_OcComPerS,Rent_hi_re_es_OcClericAdm,Rent_hi_re_es_OcSalesWk,Rent_hi_re_es_OcMacOp_Driv,Rent_hi_re_es_OcLab,Rent_hi_re_es_OcID_NS,Rent_hi_re_es_Tot,Prof_sci_tec_OcMngr,Prof_sci_tec_OcProf,Prof_sci_tec_OcTechTrdW,Prof_sci_tec_OcComPerS,Prof_sci_tec_OcClericAdm,Prof_sci_tec_OcSalesWk,Prof_sci_tec_OcMacOp_Driv,Prof_sci_tec_OcLab,Prof_sci_tec_OcID_NS,Prof_sci_tec_Tot,Admin_sup_s_OcMngr,Admin_sup_s_OcProf,Admin_sup_s_OcTechTrdW,Admin_sup_s_OcComPerS,Admin_sup_s_OcClericAdm,Admin_sup_s_OcSalesWk,Admin_sup_s_OcMacOp_Driv,Admin_sup_s_OcLab,Admin_sup_s_OcID_NS,Admin_sup_s_Tot,Pub_adm_sfty_OcMngr,Pub_adm_sfty_OcProf,Pub_adm_sfty_OcTechTrdW,Pub_adm_sfty_OcComPerS,Pub_adm_sfty_OcClericAdm,Pub_adm_sfty_OcSalesWk,Pub_adm_sfty_OcMacOp_Driv,Pub_adm_sfty_OcLab,Pub_adm_sfty_OcID_NS,Pub_adm_sfty_Tot,Educ_training_OcMngr,Educ_training_OcProf,Educ_training_OcTechTrdW,Educ_training_OcComPerS,Educ_training_OcClericAdm,Educ_training_OcSalesWk,Educ_training_OcMacOp_Driv,Educ_training_OcLab,Educ_training_OcID_NS,Educ_training_Tot,Hlth_care_soc_OcMngr,Hlth_care_soc_OcProf,Hlth_care_soc_OcTechTrdW,Hlth_care_soc_OcComPerS,Hlth_care_soc_OcClericAdm,Hlth_care_soc_OcSalesWk,Hlth_care_soc_OcMacOp_Driv,Hlth_care_soc_OcLab,Hlth_care_soc_OcID_NS,Hlth_care_soc_Tot,ArtRecreatOcMngr,ArtRecreatOcProf,ArtRecreatOcTechTrdW,ArtRecreatOcComPerS,ArtRecreatOcClericAdm,ArtRecreatOcSalesWk,ArtRecreatOcMacOp_Driv,ArtRecreatOcLab,ArtRecreatOcID_NS,ArtRecreatTot,Other_scs_OcMngr,Other_scs_OcProf,Other_scs_OcTechTrdW,Other_scs_OcCom_PS_W,Other_scs_OcClericAdmin,Other_scs_OcSalesWk,Other_scs_OcMacOp_Driv,Other_scs_OcLab,Other_scs_OcID_NS,Other_scs_Tot,ID_NS_OcMngr,ID_NS_OcProf,ID_NS_OcTechTrdW,ID_NS_OcComPerS,ID_NS_OcClericAdm,ID_NS_OcSalesWk,ID_NS_OcMacOp_Driv,ID_NS_OcLab,ID_NS_OcID_NS,ID_NS_Tot
UCL215090,16,0,8,0,3,0,4,12,0,41,0,4,5,0,0,0,5,0,0,9,9,9,16,0,3,0,6,10,0,58,6,0,0,0,0,0,3,0,0,6,15,5,70,0,0,0,16,14,4,121,3,3,0,0,0,6,8,6,0,29,9,0,8,0,5,41,5,11,0,77,6,0,8,17,0,8,0,8,0,44,3,0,3,0,3,0,19,6,0,34,5,0,3,0,0,0,0,0,0,7,0,0,3,0,7,0,0,0,0,12,0,0,5,0,5,6,0,0,0,13,4,17,9,0,15,3,0,0,0,48,0,3,3,4,0,0,0,23,0,34,5,14,0,9,7,0,7,9,0,47,8,43,3,15,4,0,0,0,0,72,3,44,9,58,20,0,0,7,0,144,0,3,0,0,0,0,0,0,0,8,0,0,19,6,0,0,0,5,0,25,3,3,6,3,3,0,0,8,5,40
UCL215091,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,27,8,7,0,7,0,0,0,0,60,3,0,0,0,0,0,4,0,0,15,39,6,79,0,27,4,6,14,0,166,16,3,0,0,9,9,4,0,0,39,11,4,4,0,4,44,0,7,0,82,0,0,0,12,0,5,0,10,0,28,6,0,0,0,5,0,0,4,0,18,0,0,0,0,0,4,0,0,0,11,9,17,0,0,14,0,0,0,0,38,0,4,0,0,0,9,0,0,0,17,16,44,10,0,21,0,0,0,0,84,4,0,5,0,0,0,0,3,0,18,6,6,4,12,6,0,0,4,4,42,6,34,0,15,8,0,0,0,0,63,9,43,0,17,19,0,0,0,0,87,0,4,0,4,0,0,0,0,0,14,0,0,14,4,9,0,0,0,0,32,13,6,3,0,9,0,5,0,9,46
UCL215092,10,5,3,0,0,6,0,8,0,20,0,3,0,0,0,0,0,0,0,6,19,12,33,0,8,6,7,14,0,107,8,5,5,0,3,0,0,0,0,26,25,12,98,0,10,5,13,22,5,189,8,4,0,0,8,6,0,0,0,28,30,10,7,4,0,79,0,17,3,145,16,0,15,28,3,6,0,25,0,98,25,11,7,4,22,3,25,5,0,98,8,15,7,0,3,0,0,0,0,37,21,39,0,0,25,3,0,0,0,90,0,3,0,0,12,14,0,0,0,29,42,144,13,0,28,5,0,0,0,228,3,12,9,0,5,0,0,13,5,50,34,39,6,59,34,0,0,8,6,184,22,163,8,39,13,0,0,6,0,249,14,156,12,88,34,0,0,10,0,314,12,14,4,6,0,0,0,3,0,34,15,8,21,13,6,0,0,0,3,68,14,9,6,0,9,8,0,5,14,64
UCL215093,16,0,7,0,10,0,4,22,0,56,0,0,4,0,0,0,0,0,0,6,29,10,58,3,20,10,46,29,0,202,0,4,3,0,0,0,7,3,0,22,26,8,248,0,35,0,57,53,0,431,13,12,6,0,11,11,11,6,0,61,36,7,33,0,6,108,13,16,3,217,13,0,13,29,5,7,0,24,0,97,0,4,0,3,14,3,31,3,0,65,0,0,6,0,7,0,0,0,0,18,6,11,0,0,9,0,0,0,0,32,3,0,0,0,0,5,0,0,0,6,8,15,21,0,13,0,0,0,0,64,0,6,18,7,7,0,0,34,0,74,3,15,7,31,22,0,3,12,0,89,9,68,11,51,15,0,0,4,0,151,12,62,7,138,28,0,0,9,0,263,6,3,4,8,4,0,0,4,0,31,6,3,89,19,10,3,6,12,0,145,9,0,28,3,10,4,9,20,16,93
UCL215094,0,0,0,0,0,0,5,0,0,10,0,3,14,0,0,0,0,0,0,27,0,0,10,0,0,7,0,3,0,17,0,0,0,0,0,0,5,0,0,11,7,0,19,0,3,3,0,5,0,39,4,0,0,0,0,0,0,0,0,7,7,0,5,0,5,36,0,4,0,58,5,0,0,11,0,11,0,5,0,29,0,0,0,0,5,4,11,3,0,16,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,4,0,0,0,0,3,4,0,0,0,8,5,6,5,0,3,0,0,0,0,15,0,0,0,0,0,0,0,5,0,9,14,8,5,9,12,0,0,3,0,49,3,21,0,13,0,0,0,0,0,32,0,24,4,24,6,0,0,3,0,65,4,0,0,0,0,0,0,0,0,4,3,3,8,4,3,0,0,3,0,20,3,0,3,0,8,0,0,0,4,21
UCL215095,0,0,0,0,0,0,6,8,0,18,0,0,0,0,0,0,4,0,0,5,4,0,11,0,0,0,7,5,3,29,0,3,17,0,0,0,4,6,0,34,0,0,40,0,5,0,3,6,0,54,0,0,0,0,0,0,4,0,0,4,10,0,0,0,5,22,0,7,0,41,0,0,3,3,0,3,0,9,0,20,0,0,0,0,3,0,11,0,0,19,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,7,0,6,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,11,0,18,0,9,0,11,10,0,0,4,0,33,0,9,0,11,5,0,0,7,0,30,0,26,0,45,13,0,5,7,0,99,0,0,0,0,0,0,0,0,0,5,0,0,9,4,0,0,0,8,0,21,0,6,8,3,0,0,4,4,7,27
UCL215096,9,0,6,0,0,0,4,11,0,29,0,0,0,0,0,0,0,0,0,0,24,12,17,3,13,9,11,10,3,105,3,0,0,0,0,0,0,3,0,10,25,0,128,0,27,0,28,22,4,231,9,0,0,0,5,7,4,4,0,30,35,6,16,0,11,76,0,14,0,153,0,0,4,19,4,9,0,8,0,43,3,0,6,4,8,3,18,0,0,38,3,8,3,0,3,0,0,0,0,17,0,5,0,0,11,0,0,0,0,19,0,0,0,0,4,7,0,0,0,11,3,21,12,0,13,3,0,0,0,53,3,6,5,5,5,0,0,9,0,33,11,8,7,27,13,0,0,6,0,68,6,64,3,15,5,0,0,0,0,98,10,45,4,45,17,0,0,0,0,129,6,0,0,4,0,0,0,0,0,20,8,6,33,12,10,0,3,8,0,76,11,4,11,6,6,9,3,4,11,57
UCL215097,16,0,9,0,3,0,0,18,0,53,0,0,0,0,0,0,0,0,0,8,20,3,42,0,24,8,17,14,0,121,8,0,4,0,0,0,4,4,0,23,19,4,145,0,19,3,25,36,7,262,8,4,0,0,6,6,3,5,0,36,21,0,14,0,9,77,3,11,0,141,10,0,8,19,3,5,0,10,0,61,5,0,0,0,12,3,29,0,0,49,3,3,0,0,0,0,0,0,0,7,0,4,0,0,12,0,0,0,0,27,5,4,0,0,7,11,0,0,0,23,0,18,8,0,19,0,0,0,0,41,8,0,14,0,5,0,0,28,0,50,5,3,4,11,10,0,0,17,0,53,12,49,0,38,16,0,0,8,0,121,12,39,3,75,29,0,0,7,3,159,3,3,3,8,4,0,0,3,0,30,3,4,38,15,6,4,0,6,0,67,5,0,17,9,14,7,7,8,23,83
UCL215098,6,0,9,0,0,0,6,11,0,31,0,0,0,0,0,0,3,0,0,4,4,0,16,0,0,0,13,8,0,40,0,0,9,0,0,0,5,0,0,20,4,0,40,0,5,0,11,20,0,85,0,0,0,0,0,4,0,4,0,13,9,0,3,0,3,39,0,6,0,64,7,0,5,13,0,4,0,4,0,33,0,0,0,3,0,8,4,0,0,22,0,6,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,16,0,0,5,0,0,0,0,23,0,6,0,0,0,0,0,5,0,16,3,11,0,15,8,0,0,0,0,44,5,33,0,15,7,0,0,0,0,49,4,31,5,49,8,0,0,8,0,104,0,0,7,6,0,0,0,0,0,17,0,5,15,4,0,0,0,4,0,28,5,0,0,0,3,3,3,4,6,21
UCL215099,15,6,4,0,4,0,7,27,0,59,0,0,0,0,0,0,0,0,0,7,0,0,10,5,0,0,13,14,0,43,0,0,0,0,0,0,4,0,0,6,3,0,27,0,0,0,0,4,0,35,4,0,0,0,0,9,0,0,0,14,11,0,3,0,4,31,0,6,0,60,8,0,14,13,0,6,0,11,0,49,3,0,0,0,4,0,15,0,0,23,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,5,0,0,0,0,0,3,0,0,0,8,0,4,5,0,8,0,0,0,0,17,0,0,3,3,0,0,0,8,0,11,0,5,0,0,5,0,3,7,0,22,0,27,0,22,6,0,0,0,0,55,3,25,7,46,5,0,0,10,0,99,0,0,0,0,0,0,0,0,0,4,0,4,13,0,7,0,0,0,0,25,6,0,9,0,0,0,0,7,11,31
UCL215100,10,0,9,0,0,0,0,3,0,25,0,0,0,0,0,0,0,0,0,0,3,0,9,0,3,3,3,4,0,24,0,0,0,0,0,0,0,0,0,0,4,0,39,0,3,0,6,15,0,62,0,0,0,0,0,6,0,3,0,10,8,6,4,0,0,27,0,5,0,44,12,0,7,12,0,0,0,12,0,46,6,0,0,0,3,0,7,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,9,0,0,0,0,6,4,0,0,0,8,0,7,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,7,0,15,3,10,7,6,14,0,3,0,0,40,0,25,0,10,0,0,0,0,0,43,4,23,5,32,6,0,0,6,0,68,0,0,5,4,0,0,0,0,0,9,0,0,13,3,3,0,0,0,0,15,0,0,6,0,0,4,7,0,0,16
UCL221001,6,0,0,0,0,0,5,8,0,21,0,0,0,0,0,0,0,0,0,5,7,4,13,0,0,4,3,18,5,54,0,0,4,0,4,0,0,0,0,9,0,0,26,0,3,0,8,11,0,48,3,0,0,0,0,3,0,0,0,9,8,0,0,0,4,32,6,3,0,43,3,0,0,11,0,0,0,10,0,31,0,0,4,0,0,0,13,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,6,0,6,0,0,0,5,0,0,0,0,0,10,0,14,0,8,3,0,0,0,0,30,5,21,4,20,8,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,13,0,0,6,0,0,0,0,0,3,16
UCL221002,8,0,3,0,0,0,3,7,0,25,0,0,0,0,0,0,5,0,0,5,8,5,5,0,0,0,0,3,0,28,0,0,0,0,4,0,0,0,0,5,5,3,37,0,0,0,6,17,0,66,0,0,0,0,0,0,0,0,0,0,5,3,5,0,4,15,0,7,0,34,7,0,0,8,0,0,0,5,0,27,0,3,0,0,6,0,10,0,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,3,4,0,4,0,0,0,0,15,0,0,0,0,0,0,0,4,0,11,12,6,0,7,11,0,6,3,0,36,4,23,0,11,0,0,0,0,0,39,3,10,3,21,3,0,0,0,0,46,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,0,4,0,12,0,5,3,0,0,0,0,0,0,8
UCL221003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,6,9,0,30,3,0,0,0,0,0,0,0,0,8,3,0,12,0,0,0,0,0,0,15,0,0,6,0,0,3,9,0,0,16,6,0,0,0,4,21,3,7,0,35,0,0,3,6,0,0,0,6,0,15,4,0,0,0,3,3,15,0,0,26,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,6,0,0,0,7,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,5,0,4,0,0,0,0,0,0,13,0,11,0,3,0,0,0,0,0,19,5,7,0,21,8,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,11,0,0,0,0,0,0,4,0,3,16
UCL221004,4,0,0,0,3,0,0,9,0,25,0,0,0,0,0,0,0,0,0,4,12,3,6,0,3,0,3,0,0,33,0,3,0,0,0,0,0,5,0,9,19,3,49,0,15,0,4,11,0,99,4,4,0,0,5,0,0,0,0,18,15,5,6,0,0,37,0,9,0,72,5,0,0,14,0,12,0,6,0,34,4,0,0,0,0,0,14,5,0,25,0,0,0,0,0,0,0,0,0,3,4,6,0,0,5,0,0,0,0,19,0,0,0,0,3,3,0,0,0,8,14,20,0,0,3,0,0,0,0,43,5,0,0,0,3,0,0,0,0,10,9,4,3,13,15,0,0,0,0,37,3,30,0,8,3,0,0,0,0,45,3,38,0,14,8,0,0,0,0,72,0,5,0,0,0,0,0,0,0,4,4,0,5,4,9,0,0,5,0,30,3,4,0,3,0,0,0,0,4,22
UCL221005,45,0,6,0,4,0,6,12,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,6,6,0,26,0,0,0,0,0,3,0,0,0,4,3,0,4,0,0,9,0,0,0,17,0,0,0,4,0,0,0,0,0,6,4,0,0,0,3,0,6,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,8,0,0,8,0,0,0,0,21,0,0,0,0,0,0,0,4,0,4,0,14,0,5,0,0,0,0,0,21,0,14,4,6,0,0,0,0,0,27,0,16,4,11,4,0,0,3,0,40,0,0,0,3,0,0,0,0,0,3,0,0,8,3,0,0,0,0,0,16,0,0,0,0,0,0,4,0,5,12
UCL221006,3,0,0,0,0,0,0,12,0,16,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,3,8,0,24,0,0,5,0,0,0,0,0,0,7,4,0,15,0,3,0,4,0,0,31,0,0,0,0,0,0,4,0,0,5,6,0,0,0,0,15,0,0,0,25,13,0,8,4,0,0,0,4,0,29,3,0,0,0,4,4,7,0,0,19,0,4,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,13,3,0,0,0,0,0,0,22,0,0,0,3,0,0,0,0,0,5,0,0,0,4,6,0,0,0,0,13,5,13,0,4,0,0,0,0,0,27,5,28,0,12,9,0,0,0,0,54,0,7,3,4,0,0,0,0,0,7,0,0,11,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,8
UCL221007,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,4,0,0,5,0,0,3,0,0,4,4,0,0,11,0,4,5,0,0,0,5,0,0,12,0,0,11,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,15,0,0,0,16,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,9,0,0,6,0,0,0,0,8,0,14,0,4,0,4,4,0,0,0,0,14,0,16,0,0,9,0,0,0,0,31,5,10,0,13,3,0,0,3,0,35,0,0,0,0,0,0,0,0,0,3,0,0,4,0,5,0,0,0,0,6,0,0,0,0,0,0,4,0,11,11
UCL221008,19,0,12,0,3,0,0,19,0,46,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,8,0,0,3,0,0,0,0,0,0,3,5,0,3,0,0,0,3,6,0,18,0,0,0,0,0,8,0,0,0,4,8,0,0,0,0,10,0,6,0,30,3,0,0,3,0,0,0,0,0,4,5,0,0,0,8,0,11,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,3,5,0,0,7,0,0,3,0,0,6,3,20,0,0,3,0,0,0,0,26,9,23,0,18,5,0,0,5,0,56,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,6,13
UCL221009,6,0,4,0,0,0,3,5,0,20,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,8,0,0,23,0,0,0,7,9,0,45,0,4,0,0,0,4,0,0,0,7,7,0,9,0,0,10,0,0,0,22,0,0,4,3,0,0,0,6,0,17,0,0,0,0,3,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10,0,3,3,9,3,0,0,0,0,19,0,17,0,5,3,0,0,0,0,31,0,6,0,16,5,0,0,0,0,33,0,3,0,0,0,4,0,0,0,10,0,0,7,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,6,13
UCL221010,11,0,0,0,0,0,9,6,0,21,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,3,3,5,0,22,0,0,3,0,0,0,0,0,0,6,0,0,17,0,0,0,4,5,0,32,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,12,0,0,0,22,0,0,0,4,0,0,0,6,0,18,0,0,0,0,0,0,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,16,0,0,3,0,0,0,0,0,0,7,9,4,4,7,3,0,0,0,0,21,0,11,0,5,0,0,0,0,0,16,0,9,0,23,4,0,0,0,0,44,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,0,0,0,0,12,0,0,0,0,0,4,0,0,0,10
UCL221011,5,0,4,0,3,0,0,0,0,9,0,0,3,0,0,0,0,0,0,3,5,3,13,0,3,4,3,0,0,31,0,0,0,0,3,0,0,0,0,3,3,0,24,0,4,0,3,7,0,49,0,0,0,0,0,0,0,0,0,6,5,0,3,0,3,19,3,4,0,37,0,0,0,11,0,4,0,10,0,24,0,0,0,0,10,0,5,0,0,12,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,8,0,6,8,0,7,0,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,6,3,0,3,0,0,0,0,19,0,26,0,3,4,0,0,0,0,32,0,27,0,17,9,0,0,4,0,57,0,0,0,0,0,0,0,3,0,11,0,0,9,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6
UCL221012,4,0,3,0,4,0,0,4,0,14,0,0,0,0,0,0,0,0,3,5,3,0,9,0,0,0,0,6,0,18,3,0,0,0,0,0,0,0,0,7,4,0,5,0,4,0,0,5,0,21,0,0,0,0,0,4,0,0,0,5,9,5,0,0,0,15,0,3,0,23,3,0,0,6,0,5,0,0,0,12,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,7,0,0,0,3,0,9,0,0,5,0,0,0,0,8,0,0,5,4,0,0,0,4,0,9,4,3,5,10,7,0,0,0,0,20,5,13,0,6,0,0,0,0,0,28,3,20,0,4,5,0,0,0,0,33,0,0,4,0,0,0,0,0,0,4,4,0,5,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,7
UCL221013,0,0,4,0,0,0,3,6,0,14,0,0,0,0,0,0,0,0,0,0,5,4,12,0,9,0,5,0,0,28,0,0,0,0,0,0,4,0,0,4,6,3,32,0,12,3,8,14,0,71,0,0,0,0,0,0,0,0,0,6,4,0,4,0,0,19,0,0,0,26,0,0,0,0,0,0,0,5,0,5,0,0,0,0,7,0,9,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,8,4,0,0,0,0,0,0,0,0,9,0,0,3,0,4,0,0,0,0,9,0,0,5,0,0,0,0,11,0,12,3,7,0,3,0,0,0,5,0,16,0,13,0,4,0,0,0,0,0,18,5,6,3,18,3,0,0,0,0,31,5,0,0,0,0,0,0,0,0,6,0,0,3,4,0,0,0,0,0,6,0,0,3,0,0,0,3,0,3,22
UCL221014,4,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,17,4,0,0,0,5,0,0,4,0,10,10,0,37,0,3,0,0,9,0,61,0,0,0,0,0,0,0,0,0,8,4,0,0,0,4,20,0,4,0,36,0,0,0,15,0,5,0,5,0,25,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,8,3,14,4,0,7,0,0,0,0,24,4,3,0,0,3,0,0,8,0,10,5,3,0,4,12,0,0,0,0,32,0,21,0,13,3,0,0,0,0,42,8,31,0,28,13,4,0,0,0,76,0,5,0,0,0,0,0,0,0,8,0,3,4,0,4,0,0,0,0,10,4,0,0,0,0,0,0,0,0,10
UCL221015,3,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,4,0,19,0,15,0,0,9,0,46,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,8,0,0,0,19,4,0,8,4,0,0,0,5,0,18,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,3,6,11,5,0,11,0,0,0,0,38,0,0,3,4,0,0,0,0,0,5,0,4,0,3,0,0,0,0,0,10,0,13,0,3,0,0,0,0,0,19,0,8,0,6,0,0,0,0,0,18,0,7,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,9
UCL221016,3,0,5,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,9,12,0,7,0,4,6,4,4,0,33,5,0,5,0,0,0,0,0,0,4,6,0,33,0,11,0,8,9,0,56,3,0,0,0,3,5,5,5,0,20,5,0,4,0,3,22,0,3,0,41,0,0,3,8,0,7,0,13,0,30,0,0,0,0,0,0,9,0,0,19,0,0,0,0,0,0,0,0,0,10,0,5,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,9,6,0,3,0,0,0,0,19,0,0,6,4,0,0,0,0,0,8,7,0,4,13,12,0,0,0,0,42,0,25,0,4,6,0,0,0,0,39,3,31,0,38,15,0,0,5,0,93,0,0,0,0,0,0,0,0,0,4,0,0,11,5,4,0,0,0,0,23,0,0,4,0,0,0,0,0,0,10
