UCL_CODE_2021,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
UCL221016,11,8,36,65,51,17,6,0,0,182,13,9,3,9,4,7,3,0,0,42,0,0,3,4,4,0,0,0,0,10,0,0,3,0,0,0,0,0,0,3,20,16,43,73,55,23,12,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,22,20,45,73,55,23,12,0,0,246,9,0,0,0,0,7,21,4,3,58,0,0,3,5,0,3,0,0,0,14,38,19,47,78,61,33,33,6,3,318,0,8,16,47,21,9,0,0,0,105,16,13,25,35,18,7,0,0,0,110,6,0,7,0,0,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,21,16,48,81,42,22,4,0,0,239,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,4,0,0,0,3,0,0,0,0,10
UCL221017,3,13,26,22,35,36,10,0,0,143,3,3,3,11,4,6,11,0,0,49,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,14,17,33,33,42,43,26,0,0,201,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,3,3,3,3,0,0,0,8,14,17,32,37,43,45,26,0,0,215,11,3,4,5,12,23,45,27,3,133,0,0,3,0,6,0,7,0,0,16,24,23,40,41,65,67,74,33,3,363,0,5,11,6,13,14,0,0,0,50,11,14,12,24,22,32,7,0,0,118,0,0,6,0,6,0,0,0,0,6,0,0,5,0,0,0,0,0,0,10,10,18,34,26,37,47,10,0,0,188,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3
UCL221018,6,9,14,24,39,42,15,0,0,137,9,5,7,4,4,13,11,0,0,52,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,10,26,22,43,51,27,4,0,194,0,3,4,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,5,0,0,0,10,9,17,33,22,41,56,27,4,0,205,11,0,4,7,15,16,63,43,16,176,6,3,4,3,4,12,9,10,6,57,20,16,37,35,68,80,107,53,21,437,0,4,12,5,18,21,9,0,0,67,7,10,16,11,19,27,11,0,0,104,0,0,0,5,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,8,10,28,20,41,41,24,0,0,173,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,3,0,0,0,5
UCL221019,4,3,22,15,17,28,0,0,0,93,0,3,10,7,10,12,0,0,0,45,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,4,0,0,0,3,5,10,32,27,28,37,3,0,0,149,0,0,3,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,3,4,3,0,0,0,0,10,7,13,33,28,33,38,3,0,0,159,9,0,0,9,21,31,66,33,15,185,0,0,5,0,3,8,7,3,0,24,18,18,42,36,58,75,77,36,16,369,0,0,7,8,18,15,5,0,0,51,6,0,11,14,20,28,9,0,0,98,0,0,4,4,0,6,0,0,0,13,0,0,0,0,0,0,0,0,0,4,6,3,26,34,40,45,11,0,0,168,0,0,0,0,3,0,0,0,0,10,0,0,0,0,3,0,0,0,0,8,0,3,0,3,3,4,0,0,0,19
UCL221020,6,8,15,17,19,26,9,0,0,96,10,4,10,0,6,8,7,4,0,41,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,10,11,22,19,28,33,12,3,0,142,0,0,0,3,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,3,8,5,0,0,0,0,16,10,9,22,27,28,42,10,3,0,165,8,0,0,3,15,35,65,40,18,186,0,0,3,4,3,4,7,3,0,22,19,12,26,32,56,78,81,42,18,368,0,11,0,10,6,18,3,0,0,56,7,4,3,17,14,28,13,5,0,87,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7,14,12,28,29,52,13,5,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
UCL221021,0,14,31,19,13,17,6,0,0,102,5,4,8,6,9,13,0,0,0,56,0,0,6,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,6,15,44,33,25,38,11,0,0,177,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,6,19,52,31,24,38,11,0,0,183,4,3,5,7,9,18,29,14,5,81,0,0,3,3,7,0,6,0,0,23,10,21,52,40,38,55,46,15,5,279,0,7,25,17,14,8,0,0,0,72,8,13,15,21,17,17,6,0,0,93,0,0,4,5,3,4,0,0,0,14,0,0,0,3,0,0,0,0,0,4,6,17,45,40,35,27,7,0,0,182,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,9
UCL221022,0,3,19,10,31,11,6,0,0,81,5,0,4,7,4,10,12,0,0,42,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,8,26,15,34,22,17,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,26,15,34,22,19,0,0,129,6,0,0,0,3,7,28,18,3,76,0,0,0,0,0,0,4,0,0,9,13,8,29,20,36,32,52,22,5,210,0,5,3,9,20,5,3,0,0,48,0,0,8,14,12,12,10,0,0,65,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,6,18,28,30,18,16,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL221023,0,6,4,4,11,16,6,0,0,49,3,0,3,0,15,6,4,0,0,27,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,8,6,26,25,11,0,0,82,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,8,14,7,27,30,13,0,0,92,9,0,3,6,14,38,52,47,11,173,4,0,0,4,5,5,4,3,0,24,15,9,12,18,41,64,68,51,11,289,0,0,3,0,7,11,0,0,0,21,0,3,4,6,12,9,3,0,0,46,3,0,0,3,4,4,3,0,0,15,0,0,0,0,0,0,0,0,0,0,3,8,8,16,25,26,9,0,0,90,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5
UCL221024,3,14,20,17,27,33,10,0,0,128,3,4,0,6,5,14,7,3,0,47,0,0,0,0,0,3,0,0,0,10,0,3,3,0,3,0,0,0,0,11,10,16,21,26,33,58,19,4,0,186,0,0,0,0,9,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,11,10,19,21,21,41,60,19,4,0,202,8,0,3,3,7,38,91,49,8,213,5,0,0,0,3,0,0,5,5,25,22,21,29,28,55,100,116,55,12,438,0,4,17,8,19,21,7,0,0,73,12,4,6,13,30,37,5,0,0,104,3,0,0,0,3,6,0,0,0,13,0,0,0,0,0,0,0,0,0,5,17,15,26,19,48,56,16,0,0,195,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,8
UCL221025,3,5,20,20,22,25,5,0,0,103,0,0,0,3,0,0,4,0,0,24,0,0,4,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,6,13,6,30,21,23,30,9,3,4,136,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,12,13,5,29,21,26,32,8,3,4,146,6,5,0,6,5,18,44,36,15,131,0,0,0,4,5,0,9,3,3,30,15,8,29,33,40,51,63,41,20,303,0,0,12,3,8,20,0,0,0,48,0,3,11,8,13,11,4,0,0,60,0,0,0,3,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,7,5,7,24,17,27,33,10,0,0,122,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,4
UCL221026,0,5,20,11,20,14,5,0,0,83,0,0,3,4,7,10,0,0,0,30,5,0,0,0,0,4,0,0,0,10,0,0,3,0,0,0,0,0,0,6,5,11,29,20,28,31,6,0,0,126,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,9,11,29,23,32,37,4,0,0,134,6,0,0,8,12,28,67,37,17,176,0,0,0,3,5,3,9,4,0,22,14,13,27,33,42,68,81,34,17,332,0,0,12,7,11,9,0,0,0,41,3,3,4,8,20,21,3,0,0,68,4,4,4,0,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,5,3,12,21,20,34,34,4,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,12
UCL221027,0,7,22,5,25,18,9,4,0,97,0,0,9,0,3,6,3,0,0,21,0,0,0,3,4,0,0,0,0,10,0,0,0,0,0,4,0,0,0,4,4,6,33,17,31,25,12,4,0,131,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,10,4,6,34,14,30,31,12,4,0,134,5,0,0,8,5,25,43,31,5,126,0,0,3,5,12,0,3,13,0,39,8,11,36,30,45,63,58,42,8,304,0,6,9,4,9,19,0,0,0,47,0,3,9,19,10,13,0,0,0,59,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,12,17,24,15,37,7,0,0,117,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,3,0,8,0,0,0,0,13
UCL221028,6,5,0,15,17,34,14,7,0,90,3,4,0,3,6,19,34,3,0,73,0,0,0,0,0,4,7,0,0,9,3,0,0,0,0,3,0,0,0,4,10,10,7,19,28,56,43,7,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,10,10,6,19,28,60,45,7,0,191,5,0,0,0,3,8,54,63,9,140,0,0,3,7,0,8,6,4,4,40,12,16,10,26,31,74,108,77,12,370,0,0,4,0,15,11,3,0,0,36,7,5,3,11,17,27,20,3,0,79,0,0,4,0,0,5,4,0,0,10,0,0,0,0,0,5,0,0,0,5,3,6,11,13,31,41,24,3,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
UCL221029,3,10,33,28,29,31,0,0,0,139,8,7,4,0,4,5,0,0,0,31,4,0,3,0,0,3,0,0,0,11,0,0,5,0,0,0,0,0,0,9,14,15,42,26,35,40,7,0,0,184,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,14,16,44,30,37,37,7,0,0,196,8,0,3,0,5,18,19,16,5,73,0,0,3,0,0,0,0,0,0,9,25,16,52,35,47,58,23,14,7,274,0,11,15,7,22,10,0,0,0,66,6,11,20,20,15,21,0,0,0,96,0,0,7,5,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5,9,22,38,32,40,32,0,0,0,179,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
UCL221030,0,0,4,3,24,12,7,0,0,49,0,0,0,0,3,9,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,4,7,30,22,6,0,0,75,0,0,0,0,3,9,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,12,0,0,12,10,33,28,10,0,0,92,3,0,4,6,9,49,57,23,0,155,0,0,0,0,4,9,3,0,0,15,7,4,12,18,47,77,67,26,0,262,3,0,0,0,8,11,0,0,0,25,0,0,5,9,13,12,7,0,0,37,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,9,19,26,13,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,7,0,0,0,8
UCL221031,4,9,19,29,27,21,8,0,0,107,7,4,10,10,6,7,0,0,0,37,0,0,4,0,3,4,0,0,0,9,0,0,0,0,0,0,0,0,0,4,12,6,30,38,32,33,3,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,6,29,45,32,33,5,0,0,157,14,3,5,0,0,5,22,9,0,58,0,0,0,4,5,0,0,0,0,13,21,16,34,48,40,38,28,9,0,229,0,3,16,16,14,4,0,0,0,56,5,0,9,22,12,19,0,0,0,65,0,0,0,6,0,0,0,0,0,12,5,3,0,0,0,0,5,0,0,6,9,6,25,41,31,21,3,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL221032,3,7,10,22,24,9,5,0,0,75,8,3,6,5,8,13,5,0,0,38,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,3,7,15,31,28,21,9,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,15,31,28,21,9,0,0,125,0,4,0,3,6,12,32,19,0,83,0,0,0,3,0,8,0,3,0,12,9,14,21,39,34,36,42,21,0,222,0,3,6,8,13,0,0,0,0,39,11,3,7,16,14,10,3,0,0,67,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,3,11,9,15,31,32,16,5,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
UCL221033,0,3,12,5,13,21,8,0,0,74,4,0,3,0,0,11,5,0,0,24,0,0,0,0,0,3,0,0,0,4,0,0,4,0,0,0,0,0,0,5,5,3,25,11,12,31,15,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,25,13,14,35,15,0,0,110,3,0,5,5,5,11,29,23,19,104,3,0,0,3,0,3,4,3,0,16,7,4,27,20,16,44,49,26,16,229,0,0,8,5,0,4,4,0,0,27,3,0,0,5,12,23,6,0,0,57,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,18,16,15,31,10,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL221034,6,13,22,61,50,29,0,0,0,189,8,10,3,7,7,11,5,0,0,54,0,4,0,0,8,0,0,0,0,12,0,0,0,4,0,0,0,0,0,3,12,24,26,68,64,49,7,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,8,14,27,31,68,64,46,7,0,0,265,15,4,0,5,3,8,31,8,0,77,0,0,0,0,4,0,0,0,0,9,30,34,29,74,76,55,34,14,0,350,0,11,10,26,27,0,0,0,0,75,12,10,9,29,34,12,0,0,0,107,0,0,3,3,4,5,0,0,0,20,4,0,0,5,3,0,0,0,0,12,16,20,20,63,70,21,4,0,0,207,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,7
UCL221035,3,10,18,17,26,13,4,0,0,89,3,0,3,4,4,9,6,0,0,38,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,11,9,20,23,34,26,16,0,0,127,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,3,0,0,0,3,0,0,0,0,5,3,0,0,0,10,11,9,26,20,35,25,16,0,0,136,11,5,3,3,23,20,54,33,19,171,0,3,0,4,5,9,0,0,6,33,17,16,28,26,63,57,67,39,22,343,0,4,3,4,11,4,0,0,0,32,3,5,9,15,12,14,6,0,0,57,0,0,3,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,10,16,21,31,23,8,0,0,106,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,5,0,4,0,0,0,0,0,7
UCL221036,5,6,30,29,39,28,3,0,0,145,6,4,5,5,9,5,13,0,0,45,0,0,0,0,3,3,0,0,0,11,0,0,0,0,0,0,3,0,0,3,14,11,36,36,50,42,13,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,0,0,0,12,10,17,40,36,51,44,13,0,0,215,18,0,3,0,7,14,20,11,0,75,0,0,0,0,0,3,7,3,0,17,30,16,43,37,58,60,38,14,0,304,0,0,11,11,21,16,0,0,0,64,7,14,11,25,19,14,4,0,0,96,0,0,8,3,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,7,13,14,26,40,41,35,4,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL221037,6,13,26,24,19,21,8,0,0,122,0,0,4,0,6,4,10,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,13,16,28,25,26,30,18,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,13,22,28,25,27,30,18,0,0,155,5,0,0,4,0,13,45,25,12,113,0,0,0,0,0,0,0,0,0,9,15,24,35,29,29,48,66,27,12,278,4,4,12,7,18,16,0,0,0,58,7,0,12,15,14,15,6,0,0,67,0,0,3,4,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,10,7,25,25,38,29,11,0,0,143,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,12
UCL221038,8,17,28,43,58,26,4,0,0,196,6,0,5,5,5,12,5,0,0,32,0,0,0,4,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,8,13,17,39,57,69,39,8,0,0,243,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,16,20,40,57,69,39,8,0,0,247,14,5,0,5,3,11,31,12,0,86,0,0,10,5,7,3,4,0,0,38,31,28,47,62,80,60,49,12,5,366,5,4,16,12,27,8,5,0,0,79,7,4,14,26,26,15,6,0,0,96,0,0,7,4,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,13,10,36,45,61,23,7,0,0,190,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
UCL221039,6,13,26,20,30,20,13,4,0,133,4,0,6,4,0,12,9,0,0,37,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,15,14,31,30,34,34,19,7,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,36,30,34,34,19,7,0,185,9,0,3,3,0,14,37,24,0,95,0,6,4,7,5,7,8,5,0,35,23,17,46,35,40,56,63,29,0,314,4,4,13,14,11,14,0,0,0,60,3,9,11,11,25,24,12,5,0,99,0,0,7,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,5,7,13,33,27,36,40,15,5,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
UCL221040,6,10,16,12,25,15,8,0,0,93,8,0,6,4,9,13,0,0,0,45,4,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,8,10,21,15,36,30,10,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,12,11,21,15,36,36,10,0,0,149,12,3,4,3,7,13,50,32,7,124,0,0,0,0,6,3,8,0,0,14,23,13,29,18,42,53,63,39,7,285,0,0,8,9,18,13,0,0,0,60,13,5,0,11,19,18,6,0,0,75,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,15,6,16,27,40,37,8,0,0,145,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,4
UCL221041,5,11,28,30,33,23,0,0,0,128,0,0,5,4,10,8,3,0,0,34,0,0,3,0,0,5,3,0,0,10,0,0,0,0,0,0,0,0,0,4,4,6,40,36,38,30,7,0,0,175,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,44,36,42,33,7,0,0,180,12,0,7,4,3,13,19,3,0,65,0,0,0,6,3,0,4,0,0,11,18,14,49,43,44,45,31,9,0,256,3,0,11,9,18,12,0,0,0,51,8,6,12,21,18,11,6,0,0,78,0,0,6,0,0,0,9,0,0,20,0,0,0,0,0,0,0,0,0,3,10,8,29,27,34,25,9,0,0,148,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,4,0,0,0,4,0,0,0,0,8
UCL221042,5,6,31,28,21,15,6,0,0,107,0,4,5,3,8,7,4,0,0,27,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,14,33,29,25,25,12,0,0,144,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,3,14,40,31,27,26,12,0,0,148,4,0,8,3,3,11,27,12,4,71,0,0,3,5,4,3,4,0,0,25,8,15,52,37,34,37,34,16,4,247,5,0,7,10,14,4,0,0,0,33,4,6,15,15,11,10,11,0,0,66,0,0,0,0,0,6,3,0,0,15,0,0,0,0,0,0,0,0,0,0,9,7,17,24,25,28,11,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
