UCL_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
UCL221024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,8,5,39,0,0,0,0,9,16,8,5,39,35,21,25,54,90,95,48,3,376,0,4,0,3,3,0,0,0,24,43,29,28,55,100,116,55,12,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,32,25,71,96,124,41,21,440,0,0,0,0,3,5,5,0,15,32,32,31,75,101,122,41,23,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,8,5,43,0,0,0,0,4,16,8,5,43,68,58,57,124,189,220,86,21,817,5,4,4,8,5,5,6,3,32,71,59,56,132,199,237,105,28,893
UCL221025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,9,25,0,0,0,0,9,4,0,9,25,21,28,30,39,46,50,38,9,255,0,0,4,4,0,9,4,3,29,21,29,33,40,51,63,41,20,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,3,0,0,8,14,33,25,37,52,53,37,26,285,3,0,3,4,3,8,0,7,26,17,29,32,43,58,61,42,33,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,3,7,0,9,32,0,6,0,4,9,7,0,9,28,38,59,59,74,102,105,71,33,539,3,0,5,9,0,17,12,9,53,42,67,65,84,107,128,82,50,624
UCL221026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,19,3,4,35,0,0,5,3,8,19,3,4,33,16,27,29,40,58,58,24,11,271,0,0,3,5,7,10,7,4,29,23,27,33,42,68,81,34,17,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,29,45,54,43,26,20,277,4,4,3,0,3,6,4,10,30,30,34,30,52,60,45,32,26,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,8,19,3,4,33,0,0,6,3,8,19,3,4,42,48,59,53,85,115,98,49,31,541,0,4,5,5,8,10,13,8,60,49,63,65,94,127,127,64,48,642
UCL221027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,15,0,3,4,0,0,3,0,3,22,16,29,23,32,54,51,33,5,245,4,3,5,16,0,3,13,0,40,23,36,30,45,63,58,42,8,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,25,32,29,40,63,42,35,14,288,0,4,4,3,0,0,14,0,34,24,41,39,42,68,43,54,15,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,7,4,3,22,0,4,4,0,3,7,4,3,27,43,61,52,74,121,88,68,19,528,6,10,12,12,7,6,22,0,73,50,75,62,89,127,101,99,30,630
UCL221028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,22,0,0,0,0,3,6,3,0,22,23,13,22,28,63,93,64,7,307,4,0,5,0,10,7,7,4,39,26,10,26,31,74,108,77,12,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,11,21,34,75,102,59,8,338,3,0,4,4,9,5,6,3,37,21,7,22,40,87,111,72,12,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10,0,27,0,0,0,0,4,6,10,0,27,41,16,40,68,141,192,124,15,642,8,3,4,11,21,16,15,8,82,47,20,47,73,162,217,147,29,745
UCL221029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,5,11,0,0,0,5,0,0,4,5,11,39,51,28,38,58,21,12,0,246,6,4,6,0,0,0,0,0,14,42,52,35,47,58,23,14,7,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,39,45,39,53,52,25,16,0,267,3,0,0,4,0,0,0,0,12,40,45,38,59,57,22,18,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,4,5,21,0,0,0,9,3,0,4,5,21,77,91,69,91,111,47,32,0,515,6,4,3,6,0,0,0,0,22,84,98,69,102,111,50,37,8,558
UCL221030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,0,0,13,0,0,0,3,6,6,0,0,13,9,15,18,41,73,59,24,0,232,0,0,0,4,9,3,0,0,15,11,12,18,47,77,67,26,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,5,10,32,75,59,21,0,211,0,0,0,5,5,4,4,0,13,7,5,12,35,82,60,18,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,0,0,17,0,0,0,8,7,6,0,0,16,16,18,28,74,149,118,43,4,440,0,0,0,5,8,12,4,0,28,19,19,32,85,164,128,48,4,487
UCL221031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,10,0,0,0,0,4,4,0,0,10,27,34,37,36,35,23,7,0,206,0,0,4,3,0,0,0,0,5,32,34,48,40,38,28,9,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,51,42,37,19,14,4,222,0,0,3,0,0,5,0,0,9,32,33,57,42,36,18,12,4,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,10,0,0,0,0,4,4,0,0,10,62,60,91,76,72,49,20,5,429,4,0,7,3,0,0,0,0,18,65,63,99,76,76,54,23,5,458
UCL221032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,6,0,0,8,22,18,28,38,29,34,14,0,193,0,0,4,0,8,0,3,0,16,23,21,39,34,36,42,21,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,23,23,34,35,30,38,27,6,220,0,0,5,0,3,0,0,0,14,29,22,40,42,37,41,26,6,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,11,0,0,0,0,0,5,3,0,11,46,39,71,74,68,71,41,6,414,0,3,9,4,7,0,0,0,32,49,47,74,78,74,76,48,8,461
UCL221033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,14,0,0,4,0,0,0,8,4,15,16,23,16,16,41,43,21,16,200,3,0,3,0,3,3,0,0,15,14,27,20,16,44,49,26,16,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,14,19,14,20,44,45,26,31,215,0,5,5,4,0,0,0,0,14,19,25,23,24,44,51,31,31,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,4,16,0,0,4,0,0,7,8,4,17,30,47,33,41,86,89,47,41,416,0,5,6,3,3,5,5,0,29,36,51,39,45,92,98,56,46,461
UCL221034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,16,0,0,0,5,5,3,0,0,18,60,29,72,68,48,35,10,0,325,0,0,0,0,0,0,0,0,5,60,29,74,76,55,34,14,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4,0,0,0,3,4,0,0,0,4,56,31,81,81,32,35,0,3,321,0,0,0,0,0,0,0,0,9,61,32,84,85,37,31,5,3,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,0,0,19,0,0,0,4,11,3,0,0,23,120,58,153,150,84,64,14,3,646,0,0,0,0,0,0,0,0,13,122,60,159,159,95,71,15,3,681
UCL221035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,7,3,23,0,0,0,8,5,3,7,3,23,32,28,26,51,48,59,32,11,284,7,0,4,5,5,7,0,6,33,37,28,26,63,57,67,39,22,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,4,3,4,31,31,30,35,48,62,38,31,302,0,0,4,6,5,0,5,13,32,31,30,36,44,51,59,47,42,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,9,11,29,0,0,0,8,4,3,9,11,29,59,58,57,90,90,118,67,42,587,8,5,4,13,7,8,8,16,65,65,61,60,106,109,131,86,68,685
UCL221036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,10,0,0,0,3,0,3,0,0,12,48,40,40,55,53,35,14,0,280,0,0,0,0,3,7,0,0,13,48,43,37,58,60,38,14,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,40,39,46,48,60,35,10,6,288,0,0,5,0,3,0,0,0,12,45,36,52,49,66,38,8,6,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,0,0,12,0,0,0,4,7,3,0,0,15,86,77,82,106,114,72,28,7,568,0,8,5,0,8,5,3,0,30,90,81,92,104,129,84,27,7,607
UCL221037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,13,0,0,0,0,0,8,3,0,13,34,31,24,29,45,53,21,11,249,0,0,0,0,0,0,0,0,7,38,35,29,29,48,66,27,12,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,4,0,0,5,34,30,33,40,50,58,36,22,300,0,0,3,4,0,0,5,0,17,33,30,38,42,53,62,43,24,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,19,0,0,0,0,0,12,3,0,19,63,60,58,74,95,111,57,27,551,3,0,9,6,9,0,5,0,24,66,59,61,77,101,127,68,30,594
UCL221038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,4,0,0,17,0,0,0,9,0,4,0,0,18,51,37,58,66,55,34,12,0,312,5,10,5,7,8,3,0,0,30,55,47,62,80,60,49,12,5,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,36,48,53,70,47,38,8,0,308,0,10,5,11,3,0,8,0,34,40,60,61,78,55,37,11,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,8,0,0,16,0,0,0,9,0,8,0,0,21,91,86,110,132,100,75,23,0,622,3,14,11,18,11,0,6,0,70,99,106,120,156,110,83,31,0,714
UCL221039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,3,0,14,0,0,0,0,6,8,3,0,14,40,37,33,36,48,48,24,0,262,4,4,7,10,7,3,5,0,41,44,46,35,40,56,63,29,0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,34,26,40,58,44,27,3,277,5,7,4,5,8,0,5,0,40,43,41,30,47,65,49,31,11,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,3,0,16,0,0,0,0,6,8,3,0,16,74,75,62,81,104,88,51,10,537,7,8,15,15,15,10,9,6,80,89,85,72,91,122,106,64,11,636
UCL221040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,14,0,0,0,0,0,4,4,0,17,35,27,18,42,50,53,29,7,252,3,0,0,0,3,6,0,0,19,38,29,18,42,53,63,39,7,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,23,30,49,60,52,38,4,292,0,0,0,0,0,7,0,0,7,34,23,31,49,61,55,37,4,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,17,0,0,0,0,0,7,4,0,17,66,49,51,89,106,103,64,4,543,3,0,0,0,3,12,6,0,25,72,53,47,97,107,121,75,4,579
UCL221041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,15,0,0,0,3,5,3,0,0,15,26,47,37,38,41,22,9,0,228,0,0,3,3,0,0,0,0,15,31,49,43,44,45,31,9,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,30,35,41,45,45,34,7,3,233,0,5,0,3,6,0,0,0,8,30,40,42,47,50,27,7,3,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,3,0,0,18,0,0,0,7,6,3,0,0,18,55,88,73,84,85,52,12,3,460,3,3,3,4,0,6,0,0,22,62,90,82,90,93,65,12,3,500
UCL221042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,12,0,0,0,0,0,3,0,4,12,21,41,35,31,31,33,16,0,214,4,9,5,6,3,4,0,0,23,27,52,37,34,37,34,16,4,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,26,23,24,32,34,16,5,194,4,0,3,3,7,3,0,0,22,17,30,35,29,37,45,24,5,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,12,0,0,0,0,0,3,0,4,10,39,67,63,57,70,69,34,7,405,6,7,9,8,11,5,5,0,49,44,78,68,65,80,76,39,10,464
UCL221043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,27,10,0,54,0,0,0,4,13,27,10,0,54,16,9,16,50,124,149,52,9,429,5,0,0,3,14,13,3,0,40,18,14,18,59,153,184,64,10,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,20,9,17,63,118,126,57,5,415,0,0,0,11,3,10,5,0,33,20,16,17,71,119,135,60,7,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,25,10,0,54,0,0,0,6,13,25,10,0,54,38,24,29,111,237,277,110,16,845,5,5,5,11,18,24,6,0,75,39,26,31,130,275,325,125,17,972
UCL221044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,3,5,37,0,0,0,0,5,13,3,5,37,26,26,35,39,97,112,58,14,407,3,3,0,5,11,12,0,0,41,29,30,43,51,118,135,68,20,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,24,34,47,62,105,120,55,25,463,3,4,5,6,7,14,7,4,44,29,37,50,68,117,133,62,28,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,3,7,38,0,0,0,0,11,13,3,7,38,51,61,87,100,203,230,114,36,877,9,0,5,13,23,20,11,4,87,57,65,90,118,237,265,127,44,1003
UCL221045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,15,0,0,0,6,3,3,0,0,13,38,34,41,44,59,43,10,4,275,7,3,0,0,3,0,0,0,19,42,39,45,53,66,45,13,3,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,24,40,45,54,57,48,16,0,282,0,3,0,0,0,0,3,0,13,26,39,43,55,61,48,19,0,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,0,14,0,0,0,6,4,3,0,0,20,61,74,89,99,109,90,31,7,552,6,3,4,5,4,0,3,0,29,69,78,97,107,122,97,33,8,602
UCL221046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,0,4,0,24,0,0,10,3,3,0,4,0,24,63,159,107,51,48,37,15,3,479,0,8,6,3,0,3,0,0,23,60,169,128,60,48,43,18,3,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,64,171,121,42,52,46,10,0,508,5,5,5,0,0,5,0,0,19,62,178,125,49,57,43,10,0,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,6,4,0,4,0,28,0,4,7,6,4,0,4,0,28,120,331,234,96,99,84,22,3,988,3,12,17,3,0,5,0,0,44,128,346,254,107,101,91,30,5,1059
UCL221047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,4,0,0,0,0,9,49,26,38,45,39,28,6,0,238,0,0,3,3,0,3,3,0,14,49,27,45,53,40,35,10,4,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,28,39,54,37,30,5,3,243,0,0,0,0,3,0,0,4,13,37,28,40,59,40,34,5,5,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,5,0,0,0,0,7,81,59,81,99,79,60,17,6,483,0,0,3,5,4,4,3,4,28,87,56,85,110,83,67,17,8,520
UCL221048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,12,0,0,0,0,3,3,4,0,12,31,23,20,29,23,27,11,4,174,0,5,6,0,0,0,0,0,11,31,24,26,30,28,30,16,11,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,34,28,31,28,36,23,6,212,0,5,6,0,0,0,3,0,11,30,34,31,31,34,36,27,5,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,11,0,0,0,0,3,3,4,0,11,59,56,47,59,54,66,32,6,385,0,5,3,0,3,6,6,3,25,59,63,55,64,58,72,44,15,418
UCL221049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,12,0,0,3,3,4,0,0,0,9,37,28,52,45,42,31,11,0,239,0,0,0,0,0,5,0,0,7,37,28,59,48,42,35,10,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,27,59,51,40,25,6,0,259,0,0,0,0,0,0,0,0,9,38,34,59,52,40,31,6,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,13,0,0,3,4,4,0,0,0,10,71,58,110,94,79,60,16,5,493,0,0,0,0,0,4,0,0,10,68,57,120,101,84,60,20,7,516
UCL221050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,5,4,7,27,0,0,0,9,5,5,4,7,32,36,36,31,46,53,63,25,7,288,5,6,0,4,3,5,10,0,32,41,42,34,53,60,71,43,14,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,0,0,4,27,31,30,42,55,68,17,11,282,0,0,4,3,7,7,4,3,24,32,33,34,52,63,75,19,18,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,5,4,7,31,0,0,0,9,7,5,4,7,32,60,69,58,84,105,127,50,17,573,3,9,4,15,4,7,7,9,59,65,75,60,107,121,149,61,24,661
UCL221051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,7,4,23,0,0,0,6,0,9,7,4,25,41,26,32,37,62,44,25,7,279,11,0,0,4,5,7,0,0,24,53,27,34,46,67,61,32,6,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,35,34,33,45,43,66,32,12,292,0,3,0,4,5,0,0,0,20,38,40,37,47,48,67,42,11,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6,4,22,0,0,0,6,0,6,6,4,25,74,53,67,80,102,111,56,13,572,13,9,3,7,13,9,4,6,48,87,61,69,92,117,124,68,21,642
UCL221052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,29,25,24,31,46,21,5,0,191,0,0,0,0,3,3,0,0,13,24,25,26,34,47,23,8,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,41,25,34,48,28,9,0,201,0,0,0,0,9,5,0,0,10,26,38,21,34,53,29,9,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,48,71,51,66,91,51,11,0,391,0,0,4,0,9,0,0,0,21,49,72,51,66,98,57,11,4,411
