SA2_CODE_2021,POL_Tamil_UOLSE_NWorNAA,POL_Tamil_UOLSE_Tot,POL_Tamil_NS,POL_Tamil_Tot,POL_Thai_SEO,POL_Thai_UOLSE_VWorW,POL_Thai_UOLSE_NWorNAA,POL_Thai_UOLSE_Tot,POL_Thai_NS,POL_Thai_Tot,POL_Turkish_SEO,POL_Turkish_UOLSE_VWorW,POL_Turkish_UOLSE_NWorNAA,POL_Turkish_UOLSE_Tot,POL_Turkish_NS,POL_Turkish_Tot,POL_Vietnamese_SEO,POL_Vietnamese_UOLSE_VWorW,POL_Vietnamese_UOLSE_NWorNAA,POL_Vietnamese_UOLSE_Tot,POL_Vietnamese_NS,POL_Vietnamese_Tot,POL_Oth_SEO,POL_Oth_UOLSE_VWorW,POL_Oth_UOLSE_NWorNAA,POL_Oth_UOLSE_Tot,POL_Oth_NS,POL_Oth_Tot,POL_Tot_SEO,POL_Tot_UOLSE_VWorW,POL_Tot_UOLSE_NWorNAA,POL_Tot_UOLSE_Tot,POL_Tot_NS,POL_Tot_Tot,P_LUatH_NS_SEO,P_LUatH_NS_UOLSE_VWorW,P_LUatH_NS_UOLSE_NWorNAA,P_LUatH_NS_UOLSE_Tot,P_LUatH_NS_NS,P_LUatH_NS_Tot,P_Tot_SEO,P_Tot_UOLSE_VWorW,P_Tot_UOLSE_NWorNAA,P_Tot_UOLSE_Tot,P_Tot_NS,P_Tot_Tot
216031594,7,53,0,49,..,40,14,50,0,50,..,114,35,151,0,151,..,13,5,19,0,19,..,948,466,1412,21,1434,..,3525,1248,4773,67,4838,..,78,33,110,1201,1311,10368,3605,1273,4881,1270,16520
217011420,0,0,0,0,..,11,0,16,0,16,..,0,0,0,0,0,..,4,0,5,0,5,..,41,7,50,0,49,..,178,13,191,5,200,..,19,3,23,649,673,8050,193,15,214,654,8920
217011421,0,0,0,0,..,14,7,21,0,21,..,0,0,0,0,0,..,11,0,8,0,8,..,55,13,69,3,75,..,332,35,371,10,381,..,23,0,26,543,570,9390,355,43,393,560,10346
217011422,0,4,0,4,..,17,0,17,0,17,..,0,0,0,0,0,..,11,5,17,0,13,..,66,8,67,0,73,..,358,21,384,5,386,..,31,0,30,680,712,10129,392,23,415,684,11230
217011423,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,17,0,21,0,21,..,109,9,120,0,122,..,12,0,12,395,406,5773,123,9,132,397,6301
217031471,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,3,10,0,10,..,74,7,82,0,82,..,5,0,5,233,238,3163,85,7,89,233,3491
217031472,0,8,0,8,..,13,3,16,0,18,..,0,0,0,0,0,..,13,6,19,0,19,..,141,35,172,12,182,..,640,268,914,14,932,..,29,3,35,599,630,11195,674,274,949,612,12756
217031473,0,0,0,0,..,5,0,3,0,3,..,0,0,0,0,0,..,3,0,10,0,10,..,25,4,26,0,26,..,97,11,106,0,108,..,8,0,5,381,387,5183,98,15,114,379,5669
217031474,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,26,0,26,0,26,..,108,14,120,0,126,..,17,0,20,384,412,4864,127,15,140,388,5395
217031475,0,0,0,0,..,3,3,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,37,4,43,3,45,..,185,19,204,3,212,..,15,0,15,489,503,6469,198,19,224,488,7180
217031476,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,40,0,41,0,41,..,251,17,269,6,271,..,4,0,4,424,430,3302,253,17,272,429,4008
217041477,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,44,6,46,0,51,..,144,10,153,4,155,..,19,0,19,439,448,6409,157,10,166,438,7018
217041478,0,0,0,0,..,4,0,4,0,4,..,4,0,4,0,4,..,4,0,4,0,4,..,32,6,36,5,39,..,182,18,202,8,211,..,21,5,27,605,634,9177,206,21,230,607,10014
217041479,4,20,0,20,..,32,0,39,0,39,..,0,0,0,4,8,..,39,37,82,0,84,..,133,23,157,3,161,..,882,181,1071,28,1094,..,53,3,50,1138,1191,20118,933,188,1115,1164,22405
217041480,4,5,0,5,..,20,16,37,0,37,..,3,0,7,0,7,..,28,13,39,0,39,..,125,14,136,5,146,..,666,134,798,18,815,..,51,7,58,749,808,11709,716,136,859,766,13337
297979799,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,27,27,13,5,0,5,27,38
299999499,0,6,0,6,..,7,0,7,0,7,..,25,13,32,0,35,..,32,14,42,0,42,..,187,40,227,6,229,..,794,171,962,15,977,..,37,7,45,3575,3624,4485,834,179,1012,3592,9089
