SA2_CODE_2021,M_PoDe_PoDe_NFD_Mng,M_PoDe_PoDe_NFD_Pro,M_PoDe_PoDe_NFD_TTW,M_PoDe_PoDe_NFD_CPS,M_PoDe_PoDe_NFD_CA,M_PoDe_PoDe_NFD_Sal,M_PoDe_PoDe_NFD_MOD,M_PoDe_PoDe_NFD_Lab,M_PoDe_PoDe_NFD_IDNS,M_PoDe_PoDe_NFD_Tot,M_PoDe_DoctDe_Mng,M_PoDe_DoctDe_Pro,M_PoDe_DoctDe_TTW,M_PoDe_DoctDe_CPS,M_PoDe_DoctDe_CA,M_PoDe_DoctDe_Sal,M_PoDe_DoctDe_MOD,M_PoDe_DoctDe_Lab,M_PoDe_DoctDe_IDNS,M_PoDe_DoctDe_Tot,M_PoDe_MasDe_Mng,M_PoDe_MasDe_Pro,M_PoDe_MasDe_TTW,M_PoDe_MasDe_CPS,M_PoDe_MasDe_CA,M_PoDe_MasDe_Sal,M_PoDe_MasDe_MOD,M_PoDe_MasDe_Lab,M_PoDe_MasDe_IDNS,M_PoDe_MasDe_Tot,M_GrDiGrCer_GrDiGrCerNFD_Mng,M_GrDiGrCer_GrDiGrCerNFD_Pro,M_GrDiGrCer_GrDiGrCerNFD_TTW,M_GrDiGrCer_GrDiGrCerNFD_CPS,M_GrDiGrCer_GrDiGrCerNFD_CA,M_GrDiGrCer_GrDiGrCerNFD_Sal,M_GrDiGrCer_GrDiGrCerNFD_MOD,M_GrDiGrCer_GrDiGrCerNFD_Lab,M_GrDiGrCer_GrDiGrCerNFD_IDNS,M_GrDiGrCer_GrDiGrCerNFD_Tot,M_GrDi_GrCer_GrDi_Mng,M_GrDi_GrCer_GrDi_Pro,M_GrDi_GrCer_GrDi_TTW,M_GrDi_GrCer_GrDi_CPS,M_GrDi_GrCer_GrDi_CA,M_GrDi_GrCer_GrDi_Sal,M_GrDi_GrCer_GrDi_MOD,M_GrDi_GrCer_GrDi_Lab,M_GrDi_GrCer_GrDi_IDNS,M_GrDi_GrCer_GrDi_Tot,M_GrDi_GrCer_GradCer_Mng,M_GrDi_GrCer_GradCer_Pro,M_GrDi_GrCer_GradCer_TTW,M_GrDi_GrCer_GradCer_CPS,M_GrDi_GrCer_GradCer_CA,M_GrDi_GrCer_GradCer_Sal,M_GrDi_GrCer_GradCer_MOD,M_GrDi_GrCer_GradCer_Lab,M_GrDi_GrCer_GradCer_IDNS,M_GrDi_GrCer_GradCer_Tot,M_BaDe_BaDe_Mng,M_BaDe_BaDe_Pro,M_BaDe_BaDe_TTW,M_BaDe_BaDe_CPS,M_BaDe_BaDe_CA,M_BaDe_BaDe_Sal,M_BaDe_BaDe_MOD,M_BaDe_BaDe_Lab,M_BaDe_BaDe_IDNS,M_BaDe_BaDe_Tot,M_AdvDi_Di_AdvDi_Di_NFD_Mng,M_AdvDi_Di_AdvDi_Di_NFD_Pro,M_AdvDi_Di_AdvDi_Di_NFD_TTW,M_AdvDi_Di_AdvDi_Di_NFD_CPS,M_AdvDi_Di_AdvDi_Di_NFD_CA,M_AdvDi_Di_AdvDi_Di_NFD_Sal,M_AdvDi_Di_AdvDi_Di_NFD_MOD,M_AdvDi_Di_AdvDi_Di_NFD_Lab,M_AdvDi_Di_AdvDi_Di_NFD_IDNS,M_AdvDi_Di_AdvDi_Di_NFD_Tot,M_AdvDi_Di_AdvDi_AsDe_Mng,M_AdvDi_Di_AdvDi_AsDe_Pro,M_AdvDi_Di_AdvDi_AsDe_TTW,M_AdvDi_Di_AdvDi_AsDe_CPS,M_AdvDi_Di_AdvDi_AsDe_CA,M_AdvDi_Di_AdvDi_AsDe_Sal,M_AdvDi_Di_AdvDi_AsDe_MOD,M_AdvDi_Di_AdvDi_AsDe_Lab,M_AdvDi_Di_AdvDi_AsDe_IDNS,M_AdvDi_Di_AdvDi_AsDe_Tot,M_AdvDi_Di_Dip_Mng,M_AdvDi_Di_Dip_Pro,M_AdvDi_Di_Dip_TTW,M_AdvDi_Di_Dip_CPS,M_AdvDi_Di_Dip_CA,M_AdvDi_Di_Dip_Sal,M_AdvDi_Di_Dip_MOD,M_AdvDi_Di_Dip_Lab,M_AdvDi_Di_Dip_IDNS,M_AdvDi_Di_Dip_Tot,M_Cert_CertIII_IV_Mng,M_Cert_CertIII_IV_Pro,M_Cert_CertIII_IV_TTW,M_Cert_CertIII_IV_CPS,M_Cert_CertIII_IV_CA,M_Cert_CertIII_IV_Sal,M_Cert_CertIII_IV_MOD,M_Cert_CertIII_IV_Lab,M_Cert_CertIII_IV_IDNS,M_Cert_CertIII_IV_Tot,M_Cert_CertI_II_Mng,M_Cert_CertI_II_Pro,M_Cert_CertI_II_TTW,M_Cert_CertI_II_CPS,M_Cert_CertI_II_CA,M_Cert_CertI_II_Sal,M_Cert_CertI_II_MOD,M_Cert_CertI_II_Lab,M_Cert_CertI_II_IDNS,M_Cert_CertI_II_Tot,M_Cert_Cert_nfd_Mng,M_Cert_Cert_nfd_Pro,M_Cert_Cert_nfd_TTW,M_Cert_Cert_nfd_CPS,M_Cert_Cert_nfd_CA,M_Cert_Cert_nfd_Sal,M_Cert_Cert_nfd_MOD,M_Cert_Cert_nfd_Lab,M_Cert_Cert_nfd_IDNS,M_Cert_Cert_nfd_Tot,M_LE_ID_Mng,M_LE_ID_Pro,M_LE_ID_TTW,M_LE_ID_CPS,M_LE_ID_CA,M_LE_ID_Sal,M_LE_ID_MOD,M_LE_ID_Lab,M_LE_ID_IDNS,M_LE_ID_Tot,M_LE_NS_Mng,M_LE_NS_Pro,M_LE_NS_TTW,M_LE_NS_CPS,M_LE_NS_CA,M_LE_NS_Sal,M_LE_NS_MOD,M_LE_NS_Lab,M_LE_NS_IDNS,M_LE_NS_Tot,M_Tot_Mng,M_Tot_Pro,M_Tot_TTW,M_Tot_CPS,M_Tot_CA,M_Tot_Sal,M_Tot_MOD,M_Tot_Lab,M_Tot_IDNS,M_Tot_Tot,F_PoDe_PoDe_NFD_Mng,F_PoDe_PoDe_NFD_Pro,F_PoDe_PoDe_NFD_TTW,F_PoDe_PoDe_NFD_CPS,F_PoDe_PoDe_NFD_CA,F_PoDe_PoDe_NFD_Sal,F_PoDe_PoDe_NFD_MOD,F_PoDe_PoDe_NFD_Lab,F_PoDe_PoDe_NFD_IDNS,F_PoDe_PoDe_NFD_Tot,F_PoDe_DoctDe_Mng,F_PoDe_DoctDe_Pro,F_PoDe_DoctDe_TTW,F_PoDe_DoctDe_CPS,F_PoDe_DoctDe_CA,F_PoDe_DoctDe_Sal,F_PoDe_DoctDe_MOD,F_PoDe_DoctDe_Lab,F_PoDe_DoctDe_IDNS,F_PoDe_DoctDe_Tot,F_PoDe_MasDe_Mng,F_PoDe_MasDe_Pro,F_PoDe_MasDe_TTW,F_PoDe_MasDe_CPS,F_PoDe_MasDe_CA,F_PoDe_MasDe_Sal,F_PoDe_MasDe_MOD,F_PoDe_MasDe_Lab,F_PoDe_MasDe_IDNS,F_PoDe_MasDe_Tot,F_GrDiGrCer_GrDiGrCerNFD_Mng,F_GrDiGrCer_GrDiGrCerNFD_Pro,F_GrDiGrCer_GrDiGrCerNFD_TTW,F_GrDiGrCer_GrDiGrCerNFD_CPS,F_GrDiGrCer_GrDiGrCerNFD_CA,F_GrDiGrCer_GrDiGrCerNFD_Sal,F_GrDiGrCer_GrDiGrCerNFD_MOD,F_GrDiGrCer_GrDiGrCerNFD_Lab,F_GrDiGrCer_GrDiGrCerNFD_IDNS,F_GrDiGrCer_GrDiGrCerNFD_Tot
206011496,0,0,0,0,0,0,0,0,0,9,27,174,0,3,4,0,0,0,0,213,102,378,21,24,42,3,9,13,10,600,4,9,0,0,4,0,0,0,0,15,22,78,6,7,8,3,0,4,4,135,4,11,0,0,0,0,0,0,0,15,268,864,99,103,139,63,17,34,20,1606,0,0,0,0,0,0,0,0,0,0,28,43,23,14,15,9,5,12,0,147,23,56,38,35,19,9,6,8,4,202,43,44,159,35,30,19,16,42,7,396,0,0,0,0,4,3,0,0,0,19,5,0,5,0,8,3,3,4,0,28,3,3,0,3,0,3,0,0,0,16,0,8,5,0,3,0,0,0,7,39,533,1676,359,229,273,126,64,121,51,3427,3,4,0,0,3,0,0,0,0,15,21,200,0,0,15,0,0,0,0,240,150,563,21,35,56,13,0,3,5,848,3,17,0,0,5,0,0,0,0,27
206011497,0,4,0,0,0,0,0,0,0,3,16,97,0,0,0,0,0,0,0,121,61,235,10,20,29,10,7,10,8,387,0,0,0,0,0,0,0,0,0,5,10,64,6,10,15,0,0,3,0,108,4,12,0,0,0,0,0,0,0,20,164,515,79,79,100,49,27,30,9,1051,0,0,0,0,0,0,0,0,0,5,34,25,22,9,6,12,3,11,4,121,47,62,51,33,18,12,9,17,3,251,58,32,231,34,20,18,29,38,7,468,0,0,3,3,5,0,0,0,0,19,4,7,5,8,3,3,6,4,0,43,0,8,5,0,3,3,0,0,0,27,7,8,0,0,3,5,0,15,4,41,414,1071,415,194,204,127,85,118,36,2665,0,9,0,0,3,0,0,0,0,9,18,117,0,0,8,0,0,0,0,143,87,373,17,22,54,8,0,4,9,570,6,9,0,0,0,0,0,0,0,19
206011498,0,10,0,0,0,0,0,0,0,12,14,96,0,0,3,0,0,0,0,117,81,209,11,15,24,10,9,5,6,373,0,5,0,0,0,0,0,0,0,3,35,86,12,4,6,0,0,4,0,142,9,16,0,6,4,0,0,0,0,34,235,563,89,66,90,42,20,31,13,1150,0,0,0,0,0,0,0,0,0,0,19,30,28,14,13,7,5,5,0,125,30,46,61,23,21,15,3,6,17,222,50,28,284,55,31,21,30,51,11,558,0,0,5,5,3,3,0,5,0,21,10,6,5,4,8,3,10,7,0,50,3,11,3,3,0,0,0,0,0,24,4,7,6,6,4,0,3,0,8,37,496,1103,496,191,208,108,90,116,61,2863,0,9,0,0,0,0,0,0,0,12,21,123,0,0,4,0,0,0,0,150,86,327,9,24,36,4,0,3,8,494,0,13,0,3,0,0,0,0,0,19
206021110,0,0,0,0,0,0,0,0,0,4,14,85,0,5,0,0,0,0,0,106,61,177,11,12,13,5,3,5,0,299,3,6,0,0,0,0,0,0,0,9,23,79,0,6,7,6,0,0,0,121,5,13,0,0,6,0,0,0,0,24,200,450,46,37,61,33,12,16,3,862,0,0,0,0,0,0,0,0,0,0,22,33,26,4,5,9,3,0,0,95,23,30,30,11,9,14,3,7,0,125,29,17,119,26,8,19,18,26,5,269,4,5,0,7,0,0,0,0,0,12,3,4,3,0,4,5,0,0,0,21,3,4,0,0,5,0,0,0,0,16,5,7,0,0,3,0,0,3,9,28,393,907,236,100,133,85,46,63,25,1980,0,8,0,0,0,0,0,0,0,17,15,82,6,0,8,0,0,0,0,105,100,276,3,14,35,6,0,0,4,447,0,10,0,0,8,0,0,0,0,21
206021112,0,11,0,0,0,0,0,0,0,13,22,134,0,0,0,0,0,0,0,156,124,329,15,21,31,19,8,16,3,571,12,12,0,0,0,0,0,0,0,26,31,104,12,14,7,7,0,4,0,180,11,11,0,4,7,0,0,3,0,38,348,915,125,115,131,63,34,59,28,1823,0,0,0,0,0,0,0,0,0,0,30,63,31,12,12,15,9,14,0,191,59,55,52,41,24,19,12,15,4,281,93,50,316,61,39,19,38,47,9,686,4,4,0,4,0,3,9,4,0,30,9,18,8,6,5,8,9,5,0,58,4,11,0,0,3,3,4,0,0,28,7,12,9,0,0,0,4,4,13,51,763,1724,582,280,276,162,129,172,57,4134,0,17,0,0,3,0,0,0,0,25,17,146,0,3,0,0,0,0,0,167,169,586,15,39,73,11,6,5,8,892,9,20,0,3,3,0,0,0,0,39
206021499,0,4,0,0,0,0,0,0,0,8,30,146,0,0,3,0,0,0,0,182,131,337,16,7,29,12,3,9,0,550,0,7,0,4,0,0,0,0,0,14,35,120,8,8,15,6,0,0,5,200,10,13,0,0,0,3,0,0,0,34,340,842,80,84,119,56,24,32,16,1584,0,0,0,0,0,0,0,0,0,0,22,46,29,9,10,8,8,4,0,136,36,41,40,16,14,19,10,8,4,182,52,35,216,31,16,20,15,35,8,425,0,5,3,3,0,0,0,0,0,18,8,10,4,7,5,5,0,3,0,46,0,14,0,0,3,0,0,0,0,21,8,8,8,3,3,3,0,5,9,46,677,1637,405,176,223,127,61,94,46,3445,3,17,0,0,0,0,0,0,0,22,29,168,0,0,8,0,0,0,0,212,167,553,6,24,64,8,0,9,4,833,4,14,0,4,0,0,0,0,0,20
206021500,0,9,0,0,0,0,0,0,0,7,14,106,4,0,0,0,0,0,0,128,92,273,14,7,28,0,0,6,0,423,0,3,0,0,4,0,0,0,0,11,17,68,0,3,3,4,0,0,0,98,7,11,0,0,0,0,0,0,0,23,221,596,72,60,82,36,33,22,15,1131,0,5,0,0,0,0,0,0,0,4,17,36,20,4,10,8,0,0,0,103,19,24,24,18,9,13,7,6,3,127,40,18,120,28,14,14,16,18,0,271,0,5,6,0,0,0,0,3,0,11,5,10,4,0,3,4,4,11,0,31,0,4,0,0,0,0,0,0,0,12,4,5,4,0,0,5,0,0,0,17,446,1160,269,126,149,89,59,69,23,2397,6,5,0,0,0,0,0,0,0,16,18,124,0,0,0,0,0,0,0,149,118,390,7,16,38,9,0,3,11,596,5,14,0,0,0,0,0,0,0,24
206031113,0,7,0,0,0,0,0,0,0,3,17,87,0,0,0,0,0,0,0,108,143,258,3,21,27,12,9,3,8,495,8,11,0,0,0,0,0,0,0,17,34,67,0,0,16,0,0,0,0,118,8,11,0,0,0,0,0,0,0,27,325,681,69,58,126,59,24,40,12,1400,0,0,0,0,0,0,0,0,0,3,34,36,29,6,16,12,13,11,0,157,53,41,36,25,21,7,9,17,6,221,77,42,231,42,28,25,38,42,6,540,4,3,7,4,0,0,6,4,0,26,9,10,5,0,8,7,0,7,4,47,9,8,0,0,0,0,0,5,0,28,7,10,4,0,3,6,5,4,13,57,732,1267,394,187,253,129,106,137,41,3242,0,3,0,6,0,0,0,0,0,11,11,84,0,0,4,0,0,0,0,106,119,356,9,22,40,14,3,7,12,573,6,16,0,0,3,0,0,0,0,21
206031115,0,9,0,0,0,0,0,0,0,9,9,57,0,0,0,0,0,0,0,73,62,222,15,8,20,6,9,7,7,356,0,9,0,0,0,0,0,0,0,7,17,42,0,3,3,0,5,0,0,74,4,3,0,0,0,0,0,0,0,12,132,392,51,59,86,38,19,34,7,823,0,0,0,0,0,0,0,0,0,0,23,19,16,13,8,9,6,0,3,85,19,27,23,23,14,3,10,12,3,136,23,24,59,32,13,7,15,22,7,207,3,4,0,5,5,0,0,3,0,16,0,0,0,4,5,0,7,9,0,31,4,0,6,0,0,0,0,0,0,16,7,4,5,0,0,0,8,8,4,31,307,814,182,156,151,69,73,95,34,1881,4,11,0,0,0,0,0,0,0,14,10,75,0,0,5,0,0,0,0,95,72,289,3,14,41,8,5,4,7,442,0,5,0,0,0,0,0,0,0,9
206031116,8,12,0,0,0,0,0,0,0,19,19,96,4,0,4,0,0,0,4,126,131,296,22,17,25,19,5,13,7,534,6,12,0,0,0,0,0,0,0,23,28,70,0,11,13,6,0,3,0,137,9,8,0,5,3,6,0,0,4,37,335,832,84,65,131,51,30,33,13,1571,0,0,0,0,0,0,0,0,0,3,37,56,33,18,18,8,4,10,0,193,62,60,54,32,27,19,8,15,3,273,98,28,289,42,41,28,32,46,5,622,4,0,3,3,3,4,3,8,0,25,8,5,6,3,5,4,5,0,0,44,0,8,0,0,0,0,0,0,5,12,6,10,9,0,7,3,4,5,13,62,760,1502,507,195,280,148,91,139,54,3685,0,11,0,0,3,0,0,0,0,18,16,97,0,0,7,0,0,0,0,127,120,370,16,25,65,23,4,3,10,624,12,17,0,0,3,0,0,0,0,40
206031501,6,9,0,0,0,0,0,0,0,8,6,47,0,0,0,0,0,0,0,57,101,186,11,13,36,12,6,12,8,383,5,16,0,0,0,0,0,0,0,24,29,62,3,9,11,4,0,0,3,119,5,12,0,3,0,0,0,0,0,22,317,567,62,49,119,56,22,41,18,1251,0,0,0,0,0,0,0,0,0,5,45,46,44,16,20,10,9,7,0,200,70,49,50,26,16,15,8,15,3,256,150,32,340,26,38,39,32,69,23,751,8,0,4,3,6,3,5,6,0,30,23,7,8,9,0,0,10,3,0,56,10,5,3,0,0,0,0,0,0,27,13,15,9,3,6,3,0,3,16,60,790,1046,533,155,259,151,88,162,64,3251,3,7,0,5,0,0,0,0,0,16,3,68,0,3,4,0,0,0,0,74,77,277,7,22,46,14,6,4,0,457,6,11,0,3,0,0,0,0,0,26
206031502,5,4,0,0,0,0,0,0,0,7,9,65,0,0,0,0,0,0,0,78,96,204,19,7,31,9,6,7,5,387,3,11,0,0,0,0,0,4,0,22,32,67,5,0,6,0,0,3,0,113,5,11,5,0,0,0,0,0,0,23,244,573,68,68,103,56,18,34,14,1176,0,0,0,0,0,0,0,0,0,0,38,26,31,17,10,9,0,14,0,144,57,40,39,21,25,18,9,18,0,216,83,30,200,33,26,19,22,30,13,452,4,0,3,4,0,0,0,0,0,12,10,4,11,8,3,10,3,3,0,44,0,0,0,0,0,0,0,5,0,10,11,11,4,7,9,3,3,3,3,51,576,1046,377,160,215,132,65,117,43,2727,0,12,0,0,0,0,0,0,0,18,11,46,0,0,0,0,0,0,0,62,79,282,6,10,50,11,4,6,5,451,4,10,0,0,0,0,0,0,0,20
206041117,0,3,0,0,0,0,0,0,0,14,18,171,3,0,4,0,0,6,0,203,89,526,41,37,52,31,16,25,16,838,5,8,0,0,4,0,0,0,0,16,7,47,5,7,0,0,0,6,0,69,4,10,0,0,3,0,0,0,0,19,158,809,88,116,132,87,69,84,15,1558,0,0,0,0,0,0,0,0,0,0,11,29,28,16,14,9,8,6,0,109,21,25,47,31,18,12,20,27,9,202,25,23,99,41,13,14,19,33,3,271,5,0,0,9,5,3,0,0,0,26,5,7,3,0,0,0,0,5,3,23,4,9,4,0,0,3,3,3,0,27,10,6,6,5,0,6,4,9,9,55,356,1685,319,275,249,172,136,189,57,3437,0,15,0,0,3,0,0,0,0,13,17,150,0,5,8,0,0,0,5,180,113,558,26,62,105,37,0,17,7,922,0,13,0,0,5,0,0,0,0,17
206041118,0,4,0,0,0,0,0,0,0,7,19,77,3,0,0,4,0,0,0,109,186,583,30,23,66,44,14,33,17,1003,3,17,0,0,0,0,0,0,0,18,25,52,6,6,7,0,0,5,0,100,8,11,4,0,3,0,0,0,0,37,352,1228,96,88,141,90,56,73,32,2156,0,0,0,6,0,0,0,0,0,6,40,42,29,11,15,18,8,7,10,175,65,53,61,28,24,24,9,24,3,291,82,37,116,46,34,29,25,26,6,396,4,0,7,3,4,0,0,0,0,20,10,16,12,0,3,9,3,0,0,57,7,25,5,8,9,0,0,7,6,55,7,20,4,0,4,0,0,9,12,55,820,2168,370,227,311,212,119,178,80,4482,4,8,0,0,0,0,0,0,0,9,7,76,0,0,5,0,0,0,0,94,115,534,25,50,149,54,0,10,14,946,9,17,0,0,0,5,0,0,0,36
206041119,0,3,0,0,0,0,0,0,0,3,14,68,0,0,0,0,0,0,0,80,63,165,3,4,12,3,0,0,7,261,0,10,0,0,0,0,0,0,0,12,16,37,0,0,7,0,0,0,0,61,5,6,0,0,0,0,0,0,0,9,141,391,20,17,34,35,3,21,11,667,0,0,0,0,0,0,0,0,0,0,18,32,3,4,3,3,0,4,0,58,16,12,10,8,8,6,0,0,0,69,16,6,32,4,6,8,0,10,0,87,0,0,0,0,0,0,0,0,0,5,6,6,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,6,0,4,0,6,0,0,0,0,0,17,295,750,70,46,80,57,11,36,13,1350,0,0,0,0,0,0,0,0,0,0,11,61,0,0,0,0,0,0,0,78,67,185,0,12,21,6,0,0,3,294,0,9,0,3,0,0,0,0,0,8
206041120,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,6,5,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,15,0,3,0,3,6,3,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
206041121,4,3,0,0,0,0,0,0,0,6,15,101,0,0,3,0,0,0,0,122,91,286,18,15,36,7,9,8,0,469,0,6,0,0,0,0,0,0,0,10,15,61,0,0,4,0,0,0,0,87,8,13,0,0,0,0,0,0,0,24,241,698,79,50,102,43,23,27,11,1261,0,0,0,0,0,0,0,0,0,0,15,28,11,5,10,6,5,5,0,89,35,35,38,18,21,3,10,8,5,173,29,23,113,27,30,23,24,25,6,298,0,0,0,0,0,0,0,4,0,7,3,6,4,0,5,3,0,4,0,21,3,7,0,0,3,0,0,0,0,19,4,3,6,0,0,0,3,3,4,21,470,1267,270,122,213,94,68,86,27,2610,4,9,0,0,0,0,0,0,0,17,18,129,0,0,0,0,0,0,0,155,133,368,6,27,66,5,3,0,0,614,9,20,0,0,0,0,0,0,0,27
206041124,0,3,0,0,0,0,0,0,0,3,23,103,0,0,3,0,0,0,5,140,44,201,21,8,25,3,4,10,3,325,0,7,0,0,0,0,0,0,0,4,3,22,3,0,0,0,4,0,0,31,5,3,0,0,0,0,0,0,0,12,74,309,40,51,58,25,11,34,11,620,0,0,0,0,0,0,0,0,0,0,10,14,10,3,5,5,5,0,0,44,10,12,17,4,11,3,0,12,0,71,16,7,45,17,11,5,6,6,0,112,4,3,0,3,0,0,0,0,0,11,0,4,0,5,0,0,0,0,0,18,0,3,0,0,0,0,0,0,0,11,6,8,0,5,0,5,0,6,6,27,185,695,137,92,115,47,36,75,24,1412,0,3,0,0,0,0,0,0,0,4,13,107,0,0,3,0,0,0,0,127,45,221,3,17,42,11,0,3,6,340,0,6,0,0,0,0,0,0,0,3
206041125,0,5,0,0,0,0,0,0,0,6,9,83,0,0,0,0,0,0,0,94,85,189,4,11,25,10,0,0,5,330,0,7,0,0,0,0,0,0,0,8,18,26,0,0,4,3,0,0,0,47,0,3,0,0,0,0,0,0,0,9,175,409,32,24,63,34,3,24,16,777,0,0,0,0,0,0,0,0,0,0,15,29,3,5,3,4,0,4,0,65,15,26,8,12,5,11,0,5,0,76,17,10,53,13,13,8,3,0,6,122,0,0,0,0,0,0,0,0,0,6,0,4,0,5,3,6,0,0,0,11,4,3,6,0,0,0,0,5,0,11,0,7,0,0,0,0,0,0,6,14,347,795,108,70,118,73,13,40,29,1591,0,9,0,0,3,0,0,0,0,11,12,55,0,0,3,0,0,0,0,69,61,247,13,3,35,12,0,3,7,375,0,5,0,0,0,0,0,0,0,12
206041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041503,0,5,0,0,0,0,0,0,0,5,7,83,0,0,0,0,0,0,0,99,77,312,11,18,54,23,11,28,11,549,4,0,0,0,0,0,0,0,0,5,15,38,0,4,4,0,0,0,0,66,6,7,0,0,8,0,0,0,0,28,167,521,73,69,92,54,36,65,17,1096,0,0,0,0,0,0,0,0,0,3,35,28,22,7,5,6,4,9,0,121,35,26,54,24,15,5,10,22,4,199,22,25,52,18,21,11,13,21,0,179,9,0,0,0,4,0,0,5,0,15,7,5,8,3,4,0,0,0,0,24,5,4,5,0,0,3,3,0,0,20,3,7,8,0,0,5,0,9,7,48,386,1060,244,147,209,115,80,159,41,2451,0,4,0,0,0,0,0,0,0,5,11,63,0,0,0,0,0,0,0,78,67,351,18,43,78,29,5,18,12,612,0,5,0,0,0,0,0,0,0,10
206041504,0,3,0,0,0,0,0,0,0,8,4,83,3,0,0,0,0,0,0,94,87,505,47,46,86,59,20,54,11,918,7,10,5,0,4,0,0,0,3,23,5,35,3,4,7,0,0,0,0,50,6,6,0,0,4,6,0,0,0,25,175,724,150,127,174,127,53,142,30,1707,0,0,0,0,0,0,0,0,0,5,10,19,62,22,4,11,8,14,6,142,26,26,105,50,19,25,17,43,7,325,28,18,97,38,20,23,8,29,6,260,0,3,8,4,0,4,0,10,0,25,4,7,8,7,6,8,4,7,5,48,0,13,8,6,3,3,3,3,3,35,5,0,13,11,0,3,11,16,9,76,349,1459,508,311,325,262,126,320,81,3740,0,3,0,0,0,0,0,0,0,6,11,49,0,4,0,0,0,0,0,67,86,521,36,110,140,93,5,19,21,1033,5,3,0,0,0,9,0,5,0,16
206041505,0,9,0,0,0,0,0,0,0,7,9,76,0,0,3,0,0,0,0,96,120,540,37,31,70,54,29,53,29,974,6,19,0,0,0,0,0,0,0,26,9,34,0,8,3,4,0,0,0,68,5,11,0,0,4,0,0,0,0,22,241,965,179,124,163,95,71,160,33,2032,0,0,0,0,0,0,0,5,0,7,14,38,62,18,5,11,11,12,5,176,40,39,131,46,31,34,20,49,17,389,39,27,107,46,22,30,14,47,14,345,3,3,10,7,0,0,0,5,0,25,6,4,9,10,0,0,3,9,0,38,9,21,6,4,0,0,3,4,0,45,10,8,8,8,3,3,3,18,22,93,511,1794,552,306,316,232,167,354,117,4353,0,8,0,0,0,0,0,0,0,8,10,43,0,0,4,0,0,0,3,60,108,554,31,86,151,65,3,27,16,1040,0,9,0,3,0,0,0,0,0,15
206041506,0,8,0,0,0,0,0,0,0,8,17,235,3,0,5,0,0,4,0,266,121,467,32,25,53,27,19,11,8,768,3,10,0,0,0,0,0,0,0,15,19,72,3,3,10,4,6,6,0,122,7,13,3,6,4,0,0,0,0,34,252,827,102,86,135,75,53,80,19,1622,0,0,0,0,0,0,0,0,0,0,20,43,28,12,9,5,7,13,4,131,21,45,40,27,17,7,11,27,3,193,35,27,107,32,23,12,20,27,5,298,3,0,0,7,0,0,0,8,0,15,5,4,3,3,5,4,4,0,0,25,5,15,0,0,0,0,0,0,0,26,9,7,7,8,0,9,5,9,11,53,511,1772,325,201,260,138,125,170,57,3568,0,8,0,0,0,0,0,0,0,15,28,218,3,0,6,0,0,0,0,256,126,530,19,42,79,20,3,9,8,841,5,19,0,0,0,0,0,0,0,30
206041507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
