SA2_CODE_2021,D_0_4_FPEFT_MPEFT,D_0_4_FPEFT_MPEPT,D_0_4_FPEFT_MPEAW,D_0_4_FPEFT_MPEHNS,D_0_4_FPEFT_MPET,D_0_4_FPEFT_MPULFTW,D_0_4_FPEFT_MPULPTW,D_0_4_FPEFT_MPUT,D_0_4_FPEFT_MPTLF,D_0_4_FPEFT_MPNLF,D_0_4_FPEFT_MPLFSNS,D_0_4_FPEFT_T,D_0_4_FPEPT_MPEFT,D_0_4_FPEPT_MPEPT,D_0_4_FPEPT_MPEAW,D_0_4_FPEPT_MPEHNS,D_0_4_FPEPT_MPET,D_0_4_FPEPT_MPULFTW,D_0_4_FPEPT_MPULPTW,D_0_4_FPEPT_MPUT,D_0_4_FPEPT_MPTLF,D_0_4_FPEPT_MPNLF,D_0_4_FPEPT_MPLFSNS,D_0_4_FPEPT_T,D_0_4_FPEAW_MPEFT,D_0_4_FPEAW_MPEPT,D_0_4_FPEAW_MPEAW,D_0_4_FPEAW_MPEHNS,D_0_4_FPEAW_MPET,D_0_4_FPEAW_MPULFTW,D_0_4_FPEAW_MPULPTW,D_0_4_FPEAW_MPUT,D_0_4_FPEAW_MPTLF,D_0_4_FPEAW_MPNLF,D_0_4_FPEAW_MPLFSNS,D_0_4_FPEAW_T,D_0_4_FPHNS_MPEFT,D_0_4_FPHNS_MPEPT,D_0_4_FPHNS_MPEAW,D_0_4_FPHNS_MPEHNS,D_0_4_FPHNS_MPET,D_0_4_FPHNS_MPULFTW,D_0_4_FPHNS_MPULPTW,D_0_4_FPHNS_MPUT,D_0_4_FPHNS_MPTLF,D_0_4_FPHNS_MPNLF,D_0_4_FPHNS_MPLFSNS,D_0_4_FPHNS_T,D_0_4_FPET_MPEFT,D_0_4_FPET_MPEPT,D_0_4_FPET_MPEAW,D_0_4_FPET_MPEHNS,D_0_4_FPET_MPET,D_0_4_FPET_MPULFTW,D_0_4_FPET_MPULPTW,D_0_4_FPET_MPUT,D_0_4_FPET_MPTLF,D_0_4_FPET_MPNLF,D_0_4_FPET_MPLFSNS,D_0_4_FPET_T,D_0_4_FPULFTW_MPEFT,D_0_4_FPULFTW_MPEPT,D_0_4_FPULFTW_MP_EAW,D_0_4_FPULFTW_MP_E_HW_NS,D_0_4_FPULFTW_MPET,D_0_4_FPULFTW_MPULFTW,D_0_4_FPULFTW_MPULPTW,D_0_4_FPULFTW_MPUT,D_0_4_FPULFTW_MPTLF,D_0_4_FPULFTW_MPNLF,D_0_4_FPULFTW_MPLFSNS,D_0_4_FPULFTW_T,D_0_4_FPULPTW_MPEFT,D_0_4_FPULPTW_MPEPT,D_0_4_FPULPTW_MPEAW,D_0_4_FPULPTW_MPEm_HW_NS,D_0_4_FPULPTW_MPET,D_0_4_FPULPTW_MPULFTW,D_0_4_FPULPTW_MPULPTW,D_0_4_FPULPTW_MPUT,D_0_4_FPULPTW_MPTLF,D_0_4_FPULPTW_MPNLF,D_0_4_FPULPTW_MPLFSNS,D_0_4_FPULPTW_T,D_0_4_FPUT_MPEFT,D_0_4_FPUT_MPEPT,D_0_4_FPUT_MPEAW,D_0_4_FPUT_MP_E_HNS,D_0_4_FPUT_MPET,D_0_4_FPUT_MPULFTW,D_0_4_FPUT_MPULPTW,D_0_4_FPUT_MPUT,D_0_4_FPUT_MPTLF,D_0_4_FPUT_MPNLF,D_0_4_FPUT_MPLFSNS,D_0_4_FPUT_T,D_0_4_FPTLF_MPEFT,D_0_4_FPTLF_MPEPT,D_0_4_FPTLF_MPEAW,D_0_4_FPTLF_MPEHNS,D_0_4_FPTLF_MPET,D_0_4_FPTLF_MPULFTW,D_0_4_FPTLF_MPULPTW,D_0_4_FPTLF_MPUT,D_0_4_FPTLF_MPTLF,D_0_4_FPTLF_MPNLF,D_0_4_FPTLF_MPLFSNS,D_0_4_FPTLF_T,D_0_4_FPNLF_MPEFT,D_0_4_FPNLF_MPEPT,D_0_4_FPNLF_MPEAW,D_0_4_FPNLF_MP_E_HNS,D_0_4_FPNLF_MPET,D_0_4_FPNLF_MPUEmpLfFTW,D_0_4_FPNLF_MPUEmpLfPTW,D_0_4_FPNLF_MPUT,D_0_4_FPNLF_MPTLF,D_0_4_FPNLF_MPNLF,D_0_4_FPNLF_MPLFSNS,D_0_4_FPNLF_T,D_0_4_FPLFSNS_MPEFT,D_0_4_FPLFSNS_MPEPT,D_0_4_FPLFSNS_MPEAW,D_0_4_FPLFSNS_MP_E_HNS,D_0_4_FPLFSNS_MPET,D_0_4_FPLFSNS_MPULFTW,D_0_4_FPLFSNS_MPULPTW,D_0_4_FPLFSNS_MPUT,D_0_4_FPLFSNS_MPTLF,D_0_4_FPLFSNS_MPNLF,D_0_4_FPLFSNS_MPLFSNS,D_0_4_FPLFSNS_T,D_0_4_FPT_MPEFT,D_0_4_FPT_MPEPT,D_0_4_FPT_MPEAW,D_0_4_FPT_MPEHNS,D_0_4_FPT_MPET,D_0_4_FPT_MPULFTW,D_0_4_FPT_MPULPTW,D_0_4_FPT_MPUT,D_0_4_FPT_MPTLF,D_0_4_FPT_MPNLF,D_0_4_FPT_MPLFSNS,D_0_4_FPT_T,D_5_9_FPEFT_MPEFT,D_5_9_FPEFT_MPEPT,D_5_9_FPEFT_MPEAW,D_5_9_FPEFT_MPEHNS,D_5_9_FPEFT_MPET,D_5_9_FPEFT_MPULFTW,D_5_9_FPEFT_MPULPTW,D_5_9_FPEFT_MPUT,D_5_9_FPEFT_MPTLF,D_5_9_FPEFT_MPNLF,D_5_9_FPEFT_MPLFSNS,D_5_9_FPEFT_T,D_5_9_FPEPT_MPEFT,D_5_9_FPEPT_MPEPT,D_5_9_FPEPT_MPEAW,D_5_9_FPEPT_MPEHNS,D_5_9_FPEPT_MPET,D_5_9_FPEPT_MPULFTW,D_5_9_FPEPT_MPULPTW,D_5_9_FPEPT_MPUT,D_5_9_FPEPT_MPTLF,D_5_9_FPEPT_MPNLF,D_5_9_FPEPT_MPLFSNS,D_5_9_FPEPT_T,D_5_9_FPEAW_MPEFT,D_5_9_FPEAW_MPEPT,D_5_9_FPEAW_MPEAW,D_5_9_FPEAW_MPEHNS,D_5_9_FPEAW_MPET,D_5_9_FPEAW_MPULFTW,D_5_9_FPEAW_MPULPTW,D_5_9_FPEAW_MPUT,D_5_9_FPEAW_MPTLF,D_5_9_FPEAW_MPNLF,D_5_9_FPEAW_MPLFSNS,D_5_9_FPEAW_T,D_5_9_FPHNS_MPEFT,D_5_9_FPHNS_MPEPT,D_5_9_FPHNS_MPEAW,D_5_9_FPHNS_MPEHNS,D_5_9_FPHNS_MPET,D_5_9_FPHNS_MPULFTW,D_5_9_FPHNS_MPULPTW,D_5_9_FPHNS_MPUT,D_5_9_FPHNS_MPTLF,D_5_9_FPHNS_MPNLF,D_5_9_FPHNS_MPLFSNS,D_5_9_FPHNS_T,D_5_9_FPET_MPEFT,D_5_9_FPET_MPEPT,D_5_9_FPET_MPEAW,D_5_9_FPET_MP_E_HNS,D_5_9_FPET_MPET,D_5_9_FPET_MPULFTW,D_5_9_FPET_MPULPTW,D_5_9_FPET_MPUT
201021009,30,4,0,0,34,3,0,3,40,0,0,41,101,9,3,0,114,0,0,0,114,3,0,123,49,3,0,0,58,0,0,0,58,0,0,60,0,0,0,7,10,0,0,0,10,0,0,10,182,23,4,8,218,3,0,3,222,12,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,5,187,23,10,8,219,3,0,3,223,12,0,233,58,10,6,0,74,0,0,0,72,3,0,78,3,0,0,0,3,0,0,0,3,0,0,3,246,31,14,8,300,3,0,3,298,13,7,316,75,16,3,0,91,4,0,4,93,11,0,100,97,3,5,5,103,0,0,3,105,8,6,116,11,0,0,0,14,0,0,0,14,0,0,14,0,0,0,4,3,0,0,0,3,0,0,3,178,20,3,6,213,4,0,6
201021010,21,0,0,0,28,4,0,4,29,3,0,31,112,24,0,6,138,3,0,3,138,4,0,148,26,6,4,0,40,0,0,0,39,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,166,33,7,6,204,4,0,7,209,10,0,216,0,3,0,0,0,3,0,3,6,0,0,6,0,0,0,0,3,0,0,0,3,0,0,3,4,4,0,0,8,3,0,3,5,0,0,5,166,34,7,6,206,12,0,10,215,10,0,223,75,17,0,0,93,0,0,0,93,3,0,95,0,0,0,0,0,0,0,0,0,0,0,0,241,49,3,6,300,12,0,10,311,15,0,326,59,8,0,0,74,0,0,0,74,0,0,74,119,38,4,3,160,0,0,0,158,9,0,166,4,3,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,183,49,4,4,243,0,0,0
201021011,28,3,0,0,36,0,0,0,41,0,0,41,76,29,3,0,103,0,0,0,103,0,0,109,30,3,7,0,39,0,0,0,41,0,0,41,4,0,0,4,6,0,0,0,6,0,0,6,142,37,8,3,187,0,0,3,188,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,6,0,0,6,5,0,0,0,6,0,0,0,6,0,0,6,148,38,8,3,188,0,0,3,192,0,0,193,38,12,0,0,55,4,0,4,54,5,0,63,0,0,0,0,0,0,0,0,0,0,0,0,183,52,8,3,246,4,0,5,250,9,0,256,42,5,0,0,55,0,3,7,58,0,0,63,121,29,0,3,148,0,0,0,148,4,0,154,13,5,3,0,15,0,0,0,15,0,0,16,5,0,0,0,3,0,0,0,3,0,0,3,173,43,3,5,228,0,3,7
201021012,25,3,0,0,32,0,0,0,32,8,0,36,108,15,0,0,129,0,0,0,129,0,0,130,33,0,7,0,37,0,0,0,37,5,0,38,0,0,0,0,0,0,0,0,0,0,0,0,165,22,8,0,194,0,0,0,194,6,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,22,8,0,194,0,0,0,194,6,0,207,58,8,8,0,69,0,0,0,69,4,5,78,0,0,0,0,0,0,0,0,0,0,0,0,220,29,16,0,263,0,0,0,263,13,9,287,66,19,6,0,83,0,0,0,83,9,0,86,111,10,6,0,128,0,0,0,132,4,0,135,8,0,0,0,9,0,0,0,9,0,0,12,3,0,0,3,3,4,0,4,11,0,5,9,188,25,6,3,223,7,0,7
201031013,8,0,0,0,8,0,0,0,8,3,0,11,42,4,0,0,48,0,0,0,48,0,0,48,9,0,6,0,13,0,0,0,13,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,58,5,6,0,71,0,0,0,71,6,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,6,6,0,68,0,0,0,68,6,0,77,22,0,4,0,26,0,0,0,34,7,0,38,0,0,0,0,0,0,0,0,0,0,0,0,80,14,6,0,103,0,0,0,96,14,0,116,18,6,0,0,19,0,0,0,19,0,0,19,40,4,0,0,48,0,0,0,48,0,0,48,5,0,0,0,4,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,70,4,6,0,77,0,0,0
201031014,20,0,0,0,19,0,0,0,19,0,0,19,46,0,0,0,51,0,0,0,51,5,0,52,15,0,0,0,15,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,74,6,0,3,82,0,0,0,82,5,0,86,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,5,0,0,0,4,0,0,0,4,0,0,4,78,7,0,3,87,0,0,0,87,5,0,94,20,0,0,0,26,0,0,0,26,4,0,30,0,0,0,0,0,0,0,0,0,0,0,0,98,11,0,3,114,0,0,0,114,10,0,121,51,0,0,0,58,0,0,0,58,0,0,57,67,8,0,4,78,0,0,0,78,0,0,83,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,122,12,3,4,137,0,0,0
201031015,26,13,0,0,32,0,0,0,32,4,0,35,59,0,0,0,60,0,0,0,60,0,0,60,24,0,0,0,21,0,0,0,21,0,0,21,4,0,0,0,3,0,0,0,3,0,0,3,106,11,0,0,124,0,0,0,124,3,0,130,3,0,0,0,5,0,0,0,5,0,0,5,3,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,3,0,0,0,3,0,0,3,110,11,0,0,128,0,0,0,128,3,0,132,46,0,0,0,46,5,0,5,47,3,0,52,0,0,0,0,0,0,0,0,0,0,0,0,157,14,0,0,175,5,0,5,174,12,0,180,44,9,0,0,53,0,0,0,53,11,0,61,98,10,5,0,113,0,0,0,113,3,0,119,7,0,0,0,10,0,0,0,10,0,0,10,4,0,0,0,3,0,0,0,3,0,0,6,147,20,10,3,181,0,0,0
201031016,21,3,3,0,27,0,0,0,32,6,0,35,59,15,0,0,76,0,0,0,76,0,0,76,18,4,4,0,22,0,0,0,22,0,0,29,0,0,0,0,0,0,0,0,0,0,0,3,102,21,6,8,138,0,0,0,135,10,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,0,5,0,0,5,104,22,6,8,135,0,0,0,136,10,0,146,36,3,5,3,47,5,0,6,48,13,0,62,0,0,0,0,0,0,0,0,0,0,4,7,139,30,11,5,184,5,0,0,189,21,4,214,41,6,0,0,50,0,0,0,50,0,0,51,50,16,0,0,68,0,0,0,71,3,0,69,3,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,4,0,0,0,4,0,0,4,98,25,3,3,125,0,0,0
201031017,14,4,3,0,16,0,0,0,16,0,0,16,48,5,0,0,53,0,0,0,53,0,0,51,8,0,0,0,12,0,0,0,12,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,66,13,0,0,79,0,0,0,79,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,13,0,0,81,0,0,0,81,0,0,84,26,12,4,4,42,0,0,0,43,9,0,54,0,0,0,0,0,0,0,0,0,0,0,0,93,19,7,4,117,0,0,0,118,12,0,130,16,7,6,0,28,0,0,0,28,7,0,35,62,13,0,0,68,0,3,3,72,10,0,81,8,6,0,0,10,0,0,0,10,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,86,20,6,0,111,0,3,4
202011018,45,10,4,0,59,0,0,0,60,0,0,61,147,41,4,0,197,0,3,3,196,8,0,202,33,5,7,0,45,0,0,0,45,3,0,51,0,0,0,0,0,0,0,0,0,0,0,0,229,52,17,0,303,6,3,4,303,11,0,315,4,0,0,0,4,0,0,0,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,7,0,0,0,7,3,0,8,229,52,17,0,306,6,3,4,310,13,0,326,115,16,7,3,138,7,0,7,148,19,0,165,0,0,0,0,0,0,0,0,0,0,0,0,347,66,19,0,440,9,3,12,453,29,0,491,76,11,3,0,82,0,0,0,89,4,0,93,133,18,3,3,157,0,0,0,157,3,0,165,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,6,0,0,3,207,34,7,7,250,3,0,3
202011019,57,9,3,0,64,0,0,0,70,0,0,74,157,29,4,0,192,4,0,4,192,17,0,206,63,13,0,9,86,3,0,3,87,5,0,89,0,0,0,4,4,0,0,0,4,0,0,3,277,48,10,9,345,5,0,5,351,23,0,374,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,3,0,0,3,5,0,0,0,5,0,0,0,8,0,0,8,279,48,10,9,348,4,0,9,358,23,0,379,122,27,4,0,161,0,0,4,161,18,0,183,6,0,0,0,6,0,0,0,6,0,0,6,403,77,16,9,507,7,3,11,519,44,0,564,72,15,0,3,88,0,0,0,93,9,0,99,182,32,0,5,214,0,0,0,218,10,0,228,17,3,0,0,26,0,0,0,26,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,275,49,8,6,332,0,0,3
202011020,58,17,3,0,79,3,0,3,81,4,0,87,162,32,3,0,197,4,0,4,200,3,0,202,52,4,8,5,61,0,0,0,60,0,0,65,0,0,0,0,6,0,0,0,6,0,0,6,273,59,13,6,345,3,0,3,347,8,0,354,5,0,0,0,5,0,0,0,5,0,0,4,9,0,0,0,9,0,0,0,9,0,0,4,10,0,0,0,10,0,0,0,10,3,0,10,283,59,13,6,349,3,0,3,353,8,0,369,91,18,5,0,118,5,0,4,124,13,0,137,0,0,0,0,0,0,0,0,0,0,4,4,379,69,20,7,470,12,0,13,480,23,4,508,116,25,3,0,146,3,0,3,147,6,0,154,191,40,3,0,239,0,0,0,241,0,0,241,12,0,0,0,12,0,0,0,14,0,0,14,0,0,0,0,3,0,0,0,3,4,0,5,318,70,3,4,403,6,0,6
202011021,38,12,0,0,47,0,0,0,56,9,0,55,118,26,0,0,147,3,0,3,151,9,0,156,44,4,7,0,57,0,0,0,61,3,0,65,3,0,0,0,3,0,0,0,3,0,0,5,209,40,5,0,262,5,0,5,269,10,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,40,5,0,264,5,0,5,271,10,0,281,55,23,0,0,73,4,0,4,74,11,0,87,0,0,0,0,0,0,0,0,0,0,0,4,263,61,8,0,336,8,0,8,341,28,7,373,68,10,0,0,81,0,0,0,88,5,0,89,154,21,0,0,176,4,0,4,178,0,0,179,5,0,0,0,7,0,0,0,4,0,0,4,0,0,0,0,3,0,0,0,3,0,0,4,228,37,5,0,266,5,0,5
202011022,76,15,5,0,90,0,0,0,91,15,0,107,279,33,0,5,316,0,0,6,316,14,0,333,81,13,9,0,103,0,0,0,103,0,0,107,3,0,0,4,6,0,0,0,6,3,0,8,439,67,14,4,526,0,7,3,529,29,0,557,3,0,0,0,3,0,0,0,3,0,0,3,6,8,0,0,18,0,0,0,18,0,0,18,13,8,0,0,23,0,0,0,23,0,0,23,449,70,14,4,546,0,7,3,547,29,0,585,168,39,10,0,215,6,0,8,226,25,0,257,0,0,0,0,0,0,0,0,0,0,0,3,620,110,27,8,766,5,0,9,775,59,3,842,136,34,0,0,175,7,0,7,177,13,0,188,260,31,3,0,302,0,0,0,298,6,0,306,21,4,0,0,22,0,0,0,22,0,0,22,3,0,0,0,9,0,0,0,9,0,0,8,423,63,6,7,505,4,0,4
202011023,45,7,0,0,60,0,0,0,60,0,0,54,137,12,0,0,156,0,0,0,156,0,0,158,37,4,14,0,60,0,0,0,60,0,0,60,3,0,0,0,3,0,0,0,3,0,0,3,225,29,18,0,275,0,0,0,275,5,0,282,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,3,0,0,0,3,0,0,3,229,29,18,0,276,0,0,0,281,5,0,286,45,0,0,0,43,0,0,0,43,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,273,32,18,0,324,0,0,0,327,3,5,334,91,11,0,0,95,0,0,0,95,3,0,102,210,19,7,0,236,0,0,0,238,0,0,243,10,0,6,0,12,0,0,0,12,3,0,19,4,0,0,0,4,0,0,0,4,0,0,4,325,28,11,0,359,0,0,0
202011024,79,12,0,0,96,0,0,0,96,9,0,104,268,40,8,0,320,4,0,3,324,0,3,329,69,9,16,0,94,0,0,0,94,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,418,57,24,0,510,5,0,4,518,11,3,527,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,11,0,0,11,3,0,0,0,11,0,0,0,11,0,0,11,426,62,24,3,520,5,0,4,523,11,3,536,74,11,0,0,89,0,0,0,89,0,0,90,4,0,0,0,4,0,0,0,4,0,3,7,498,65,29,7,603,5,0,4,610,10,0,624,169,22,3,3,193,0,0,0,195,5,0,200,368,43,3,4,412,0,0,0,412,6,0,419,30,3,0,0,35,0,0,0,35,0,0,38,5,0,0,0,5,0,0,0,5,0,0,5,560,66,13,8,642,0,0,0
202011025,100,14,0,0,117,0,0,0,117,4,0,119,306,51,12,3,369,3,0,0,374,8,0,381,102,20,9,0,127,0,0,0,125,0,0,125,4,0,0,7,11,0,0,0,11,3,0,13,512,81,19,5,618,0,0,4,623,14,0,641,6,0,0,0,6,0,0,0,6,0,0,6,9,0,0,0,9,0,0,0,9,0,0,9,15,0,0,0,11,0,0,0,11,0,0,11,527,81,23,5,632,0,0,4,637,14,0,655,175,42,14,0,227,4,0,4,233,12,0,244,0,0,0,0,0,0,0,0,0,0,4,9,697,116,38,10,865,8,0,8,872,27,5,905,187,28,9,0,222,0,0,0,222,8,0,229,325,45,0,0,374,0,0,4,378,16,0,392,27,9,0,0,31,0,0,0,33,0,0,33,0,0,0,0,6,0,0,0,6,6,0,7,539,78,11,0,631,6,0,4
202021026,48,3,4,0,53,0,0,0,53,6,0,58,164,19,7,0,195,0,0,0,195,3,0,193,47,5,3,3,61,0,0,0,61,4,0,65,0,0,0,0,7,0,0,0,7,0,0,8,260,35,13,3,311,0,0,0,311,11,0,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,33,13,3,312,0,0,0,312,11,0,319,67,8,3,0,78,0,0,0,78,4,0,81,0,0,3,0,3,0,0,0,3,0,0,3,323,40,22,3,389,0,0,0,389,17,0,404,122,11,0,0,133,0,0,0,133,0,0,132,223,26,8,0,251,0,0,0,251,9,0,258,26,0,3,0,35,0,0,0,35,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,360,41,16,0,418,0,0,0
202021027,23,9,0,0,32,3,0,5,39,3,0,40,127,44,5,0,179,0,0,0,175,7,0,189,27,14,0,0,40,0,0,0,40,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,176,66,10,0,250,3,0,4,255,13,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,5,0,0,0,5,0,0,5,176,64,12,0,257,3,0,4,256,13,0,272,49,19,6,0,72,4,0,4,76,3,0,78,0,0,0,0,3,0,0,0,3,0,3,6,225,84,16,4,329,6,5,6,338,17,3,360,49,20,0,0,68,0,0,3,71,3,0,72,131,43,3,0,186,0,0,0,192,11,0,199,4,0,5,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,189,65,11,4,262,3,0,3
202021028,17,8,0,0,26,0,0,0,26,0,0,26,91,27,3,0,119,0,0,0,120,3,0,119,31,9,3,0,44,0,0,0,44,0,0,45,10,0,0,0,12,0,0,0,12,0,0,11,141,38,5,0,191,0,0,0,193,4,0,199,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,4,0,0,4,144,38,5,0,192,0,0,0,194,4,0,201,47,13,7,0,67,0,0,0,65,4,0,70,0,0,0,0,0,0,0,0,0,0,0,0,195,52,9,3,259,3,0,3,262,11,0,273,49,24,0,4,77,0,0,0,77,3,0,82,115,30,5,3,158,0,0,0,158,13,0,166,11,0,0,0,18,0,0,0,18,0,0,18,0,0,0,3,0,0,0,0,0,0,0,0,182,59,11,7,254,0,0,0
202021029,18,0,0,0,23,0,0,0,23,0,0,23,71,10,3,0,83,0,0,0,83,0,0,82,16,0,5,0,17,0,0,0,22,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,98,6,11,0,121,0,0,0,125,0,0,120,5,0,0,0,5,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,4,0,0,4,101,6,11,0,124,3,0,3,128,0,0,128,24,0,0,0,21,0,0,0,26,6,0,35,0,0,0,0,0,0,0,0,0,0,4,4,126,10,11,0,150,3,0,5,150,10,4,165,34,4,0,0,41,0,0,0,41,3,0,45,78,6,0,0,88,0,0,0,88,4,0,89,6,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,116,10,3,0,138,0,0,0
202021030,51,6,0,0,57,0,0,0,57,0,0,61,150,25,3,0,184,0,0,0,178,6,0,185,34,7,11,0,53,0,0,0,53,3,0,53,3,0,0,0,0,0,0,0,6,0,0,6,240,40,11,0,295,0,0,0,303,5,0,308,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,6,0,0,6,4,3,0,0,3,0,0,0,3,0,0,3,240,48,11,0,304,0,0,0,304,5,0,310,100,6,0,7,114,0,0,0,114,8,0,116,0,0,0,0,0,0,0,0,0,0,0,0,337,50,15,7,411,0,0,0,415,8,0,425,116,19,8,0,142,0,0,0,141,12,0,156,207,57,0,5,274,6,0,6,280,0,0,276,20,6,0,0,27,0,0,0,27,0,0,27,4,3,0,0,8,0,0,0,10,0,0,10,352,81,7,9,447,4,0,5
202021031,50,0,0,0,54,0,0,0,54,0,0,61,129,19,8,0,148,0,0,0,148,3,0,153,32,3,6,0,46,0,0,0,46,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,212,31,8,0,253,0,0,0,253,6,0,261,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,6,7,0,0,0,7,0,0,0,7,0,0,7,220,31,8,0,260,0,0,0,260,6,0,269,60,3,0,3,66,0,0,0,66,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,278,33,11,4,328,0,0,0,328,6,0,334,85,16,0,4,106,0,0,0,109,6,0,117,196,44,4,0,239,3,0,5,241,0,0,244,8,3,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,287,56,6,0,356,3,0,7
202031032,15,8,0,0,21,0,0,0,21,4,0,26,62,6,0,0,74,0,0,0,73,0,0,73,24,0,3,0,32,0,0,0,32,0,0,32,4,5,0,0,8,0,0,0,8,0,0,8,104,15,6,3,128,0,0,0,132,5,0,131,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,108,15,6,3,135,0,0,0,134,5,0,139,38,5,0,5,50,0,0,0,50,14,0,58,0,0,0,0,0,0,0,0,0,0,0,0,153,17,6,8,184,0,0,0,185,15,0,200,39,8,0,0,51,0,0,0,51,0,0,49,74,15,0,4,85,0,0,0,85,3,0,91,11,0,0,0,9,0,0,0,9,0,0,9,0,0,0,9,9,0,0,0,9,0,0,9,124,22,0,11,154,0,0,0
202031033,13,0,0,0,13,0,0,0,13,3,0,17,85,10,0,0,98,0,0,0,98,0,0,98,23,4,6,0,27,0,0,0,27,0,0,27,0,0,0,5,5,0,0,0,5,0,0,5,125,14,6,7,148,0,0,0,148,3,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,14,6,7,146,0,0,0,146,3,0,152,45,5,0,6,56,4,0,4,58,14,0,69,0,0,0,0,0,0,0,0,0,0,0,0,171,18,6,12,207,4,0,4,210,16,0,225,47,0,0,0,52,0,0,0,52,0,0,56,103,13,0,4,117,0,0,0,117,3,0,116,5,0,7,0,12,0,0,0,12,0,0,12,0,0,0,0,5,0,0,0,5,0,0,5,159,13,8,3,181,0,0,0
