SA2_CODE_2021,Sme_Usl_ad_1_yr_ago_as_2021_M,Sme_Usl_ad_1_yr_ago_as_2021_F,Sme_Usl_ad_1_yr_ago_as_2021_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
211031450,6285,7050,13339,116,120,242,5,15,22,744,833,1576,3,10,6,0,0,6,3,5,7,4,3,6,3,0,9,0,0,0,0,0,0,760,862,1627,37,32,68,9,12,23,921,1031,1956,260,332,592,7473,8412,15885
211031451,5585,6279,11868,74,77,147,8,10,17,627,689,1313,8,5,13,0,0,0,0,4,4,0,0,0,4,0,6,0,0,0,0,0,0,643,710,1353,32,42,70,4,9,16,751,839,1591,238,283,515,6571,7403,13976
211031452,2048,2153,4204,8,15,27,0,0,3,198,252,450,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,253,455,9,5,19,4,4,9,226,285,510,68,58,125,2344,2498,4836
211041269,4375,4873,9246,48,51,92,0,5,4,418,415,836,0,3,3,0,3,3,0,3,5,3,9,9,0,0,0,0,0,0,0,0,0,426,428,852,43,44,88,9,3,14,522,521,1046,178,200,384,5077,5595,10673
211041270,6873,7331,14203,118,105,224,10,8,24,772,834,1610,11,5,17,0,0,3,7,9,14,3,3,6,0,0,0,0,0,3,0,0,0,810,865,1678,51,57,104,8,11,16,986,1042,2025,184,195,379,8038,8564,16603
211041271,4923,5222,10143,79,77,159,9,8,18,614,593,1212,5,7,13,0,3,0,0,4,4,3,11,8,5,4,9,0,0,0,0,0,0,638,625,1265,40,50,87,8,12,24,770,759,1532,277,320,594,5970,6305,12270
211041272,4718,4915,9632,88,78,161,4,6,12,380,391,766,0,6,4,0,0,3,0,0,4,4,6,5,0,0,3,0,0,0,0,0,0,387,415,802,39,29,68,9,7,10,518,526,1048,104,129,231,5340,5571,10914
211041273,4923,5300,10223,60,82,144,7,5,16,462,441,909,3,4,9,4,5,10,3,4,5,0,5,5,0,0,0,0,0,5,0,0,0,489,462,956,49,38,89,3,9,8,596,590,1189,183,285,467,5705,6176,11878
211051274,4387,4380,8767,51,42,93,3,3,7,316,319,635,0,0,0,0,0,0,4,0,4,0,0,0,0,4,6,0,0,0,0,0,0,326,333,659,14,9,24,5,4,8,397,390,791,173,156,329,4961,4923,9891
211051275,4925,5086,10018,65,78,140,8,4,15,473,517,989,7,3,14,0,0,0,3,6,3,0,4,4,0,0,0,5,0,4,0,0,0,492,537,1033,21,12,39,9,12,20,586,642,1224,182,188,369,5696,5912,11611
211051276,5836,6147,11983,198,207,400,6,12,17,335,349,690,3,3,5,3,0,3,0,6,0,0,0,5,4,5,9,0,4,4,0,0,0,356,374,732,17,15,34,14,11,22,584,611,1189,358,380,739,6776,7136,13913
211051277,3960,4282,8242,50,75,126,3,6,4,456,564,1018,9,3,10,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,467,568,1036,10,14,22,10,5,14,544,666,1204,141,149,295,4645,5094,9740
211051278,8146,8589,16738,130,154,282,11,3,18,741,776,1516,5,6,13,9,8,16,6,5,11,0,0,4,4,0,4,0,0,0,0,0,0,778,799,1576,28,23,44,14,4,19,949,980,1934,365,340,705,9455,9912,19377
211051279,2572,2532,5103,41,36,81,0,0,0,179,168,344,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,175,353,6,5,12,7,5,13,232,218,453,108,102,213,2913,2849,5770
211051280,3012,3108,6117,23,16,42,6,0,9,224,249,472,7,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,257,488,3,7,13,5,0,6,263,285,551,103,90,193,3374,3484,6866
211051281,9798,9993,19789,213,229,440,12,9,22,866,899,1772,18,10,27,3,6,6,5,0,5,8,5,8,3,6,7,0,0,0,0,0,0,911,936,1844,26,29,51,18,8,24,1162,1200,2362,348,341,687,11308,11530,22841
211051282,4283,4224,8510,43,52,93,7,11,18,280,319,599,3,0,3,3,5,3,0,0,3,0,3,6,0,0,0,0,0,0,0,0,0,295,334,633,18,19,38,4,8,14,363,412,776,180,166,348,4823,4807,9633
211051283,4328,4388,8724,58,44,100,3,0,4,264,328,588,3,4,7,0,0,0,0,4,3,0,0,0,3,0,8,0,0,0,0,0,0,281,332,615,12,11,22,11,5,13,356,394,750,106,92,200,4791,4878,9664
211051284,4315,4375,8687,50,51,101,6,12,18,282,287,567,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,294,304,595,28,17,45,7,4,7,375,379,749,124,98,220,4811,4844,9658
211051285,3406,3520,6923,51,43,89,6,7,9,230,249,484,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,237,258,496,15,7,16,3,6,6,299,307,613,141,127,272,3846,3957,7808
211051286,7025,7022,14048,213,247,459,8,10,15,390,375,766,6,3,13,3,0,5,10,7,13,3,5,7,0,0,6,0,0,0,0,0,0,420,392,808,27,12,34,14,6,27,667,661,1332,654,570,1223,8351,8253,16609
212011289,7962,7772,15729,156,160,317,5,4,8,572,555,1124,9,9,24,4,10,13,0,5,3,4,6,12,3,5,9,0,0,0,0,0,0,604,593,1198,22,26,48,10,9,16,787,789,1573,575,552,1128,9322,9107,18428
212011546,9098,9421,18522,293,328,624,9,9,24,1476,1525,2999,19,18,38,3,7,16,8,5,11,5,4,8,5,0,14,0,0,0,0,0,0,1521,1568,3096,65,76,147,24,20,37,1903,1998,3905,402,407,809,11407,11824,23233
212011547,3985,3992,7979,102,101,200,5,5,10,386,392,778,8,3,9,3,4,8,3,0,4,0,0,0,0,0,5,0,0,0,0,0,0,397,407,804,11,14,20,16,4,21,524,526,1051,365,378,744,4872,4899,9776
212011548,3856,3953,7804,93,98,196,5,0,5,625,663,1283,8,8,11,0,5,9,3,4,9,0,0,0,3,0,3,0,0,0,0,0,0,641,675,1315,13,10,23,11,13,19,755,801,1554,283,262,552,4897,5013,9910
212011549,5991,6279,12273,131,171,299,11,7,20,816,852,1665,11,5,18,0,0,0,4,0,3,6,0,14,4,3,12,0,0,0,0,0,0,850,879,1734,20,24,46,20,14,32,1022,1090,2116,367,407,771,7387,7770,15151
212011550,2758,2964,5720,27,50,76,6,11,20,590,646,1239,6,5,9,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,607,669,1275,15,20,35,8,3,8,659,737,1391,116,115,231,3526,3812,7345
212011551,2342,2454,4792,26,40,70,8,5,5,426,465,897,3,5,11,0,0,0,4,0,4,6,4,3,4,0,3,0,0,0,0,0,0,449,480,924,19,21,40,9,0,9,507,540,1047,248,268,511,3090,3263,6355
212011552,10642,11095,21739,331,338,672,27,25,49,1279,1291,2574,10,8,20,8,4,13,9,4,9,4,3,8,5,4,10,0,5,5,0,0,0,1338,1340,2681,60,74,134,24,21,48,1758,1773,3528,544,596,1137,12943,13459,26406
212021293,9164,10187,19351,213,236,452,8,12,23,838,955,1790,10,12,23,3,3,4,4,3,8,0,3,10,0,0,4,4,3,7,0,0,0,875,994,1871,44,42,84,13,12,28,1146,1285,2436,442,529,968,10754,12000,22754
212021295,4723,4385,9111,165,113,278,11,5,23,617,524,1139,8,3,16,6,6,13,6,0,6,4,3,3,0,0,0,3,4,5,0,0,0,660,550,1206,58,66,127,21,9,29,905,738,1638,514,450,969,6148,5565,11713
212021297,4750,4779,9531,62,69,131,3,5,5,463,433,898,3,4,7,5,5,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,478,446,927,47,51,100,6,6,11,598,574,1170,327,321,643,5677,5670,11345
212021299,3677,3657,7338,22,28,49,0,0,6,204,237,442,4,3,9,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,214,242,453,13,19,31,3,0,3,251,289,542,152,159,315,4083,4111,8192
212021453,5180,5235,10412,62,51,114,5,5,6,398,382,780,0,0,10,0,0,4,3,0,4,4,8,11,0,0,0,0,3,3,0,0,0,411,397,816,35,34,68,7,4,11,517,492,1005,286,268,553,5975,5991,11970
212021454,5776,5754,11525,81,59,138,4,5,11,456,426,878,11,3,13,9,3,6,4,5,12,0,0,0,0,0,0,4,0,6,0,0,0,475,443,919,31,34,69,10,4,13,603,544,1146,304,254,554,6680,6543,13228
212021455,5859,5891,11753,54,57,111,3,0,0,436,409,842,6,4,6,4,0,4,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,442,417,862,28,24,51,6,6,14,534,509,1038,284,287,568,6675,6682,13356
212021456,5928,5964,11895,85,100,190,16,22,30,681,673,1357,11,11,24,3,10,11,4,0,4,0,6,6,3,0,0,3,0,0,0,0,0,722,724,1440,57,85,143,22,8,34,885,917,1804,415,431,846,7231,7312,14547
212021553,7299,7392,14688,154,150,307,13,22,41,920,927,1845,17,24,44,3,0,3,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,964,977,1938,43,31,72,9,4,12,1165,1164,2333,273,285,558,8742,8844,17581
212021554,4602,4552,9151,62,63,130,20,17,36,624,666,1287,8,3,12,7,5,15,3,5,4,0,0,5,0,0,0,0,0,0,0,0,0,660,700,1359,30,20,45,4,4,11,752,795,1549,195,192,388,5550,5542,11091
212031300,8358,8255,16616,163,142,305,12,8,25,1146,1076,2219,14,9,26,15,15,33,4,12,18,0,3,6,0,0,0,4,3,6,0,0,0,1198,1135,2335,47,77,124,28,13,44,1441,1373,2812,780,786,1562,10578,10412,20989
212031303,6436,6620,13056,149,136,280,13,17,29,1334,1444,2776,17,17,33,0,0,3,0,6,4,4,4,12,0,0,0,0,0,3,0,0,0,1376,1488,2864,37,42,85,26,31,57,1590,1698,3284,327,323,646,8348,8640,16991
212031304,8457,8668,17124,234,231,464,14,12,20,1216,1280,2497,12,7,17,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1243,1303,2545,61,78,137,30,13,50,1572,1622,3198,399,396,791,10432,10683,21112
212031306,7509,7491,15004,167,180,354,11,9,21,806,803,1608,4,9,13,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830,830,1656,53,84,138,16,8,27,1066,1106,2171,300,286,591,8879,8887,17769
212031308,3475,3280,6757,56,46,102,0,4,4,307,307,613,0,8,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,324,634,0,12,11,3,9,11,376,378,757,233,183,419,4088,3845,7933
212031457,5849,5874,11718,39,34,72,13,12,20,447,392,843,4,6,6,4,5,12,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,472,416,887,32,30,61,6,4,8,545,489,1033,148,143,292,6543,6502,13040
212031458,7143,7232,14372,78,97,180,15,19,32,576,561,1140,13,16,26,5,4,16,3,3,9,9,6,12,0,4,4,0,0,0,0,0,0,616,620,1231,72,82,153,11,13,27,784,809,1592,278,263,538,8196,8298,16496
212031555,4145,4407,8552,52,61,110,14,12,24,628,620,1249,3,4,12,0,4,10,6,0,10,0,4,5,0,0,0,3,6,3,0,0,0,656,651,1304,34,40,68,8,6,14,751,755,1499,129,155,280,5022,5311,10332
212031556,5425,5444,10866,77,82,153,20,27,44,1338,1330,2672,4,5,7,4,8,11,5,10,10,3,9,9,0,0,0,0,0,0,0,0,0,1379,1373,2756,42,50,93,17,8,24,1512,1514,3028,247,227,476,7183,7190,14371
212031557,9445,9628,19071,183,172,355,26,16,43,1183,1232,2411,11,14,31,8,4,11,8,8,11,5,3,11,0,0,0,3,3,4,0,0,0,1235,1288,2528,74,72,145,22,26,43,1513,1559,3069,448,437,886,11402,11622,23025
212031558,4453,4658,9114,81,96,178,13,8,22,975,983,1959,12,26,34,0,0,8,9,0,5,4,5,11,0,4,7,0,0,0,0,0,0,1013,1033,2051,39,55,90,10,9,20,1143,1192,2338,278,278,558,5872,6128,12002
212031559,5335,5399,10731,71,68,139,19,11,36,555,590,1143,6,0,4,7,0,5,0,6,4,0,0,0,0,0,0,0,0,5,0,0,0,584,614,1197,50,71,122,8,3,6,718,748,1467,193,174,363,6243,6322,12561
212031560,4876,4922,9800,52,54,104,9,18,28,597,532,1126,0,0,0,0,6,11,0,0,0,8,3,11,0,0,0,0,0,0,0,0,0,608,571,1175,39,37,71,10,7,17,706,670,1375,291,284,573,5872,5873,11747
212031561,5286,5100,10386,71,91,166,12,17,31,522,509,1026,0,0,0,3,0,0,0,0,4,3,0,8,4,0,4,0,0,0,0,0,0,545,533,1076,58,55,109,21,9,28,687,689,1379,392,364,756,6369,6152,12516
212031562,5534,5320,10849,105,109,214,4,12,20,584,497,1088,8,0,10,0,0,6,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,603,523,1130,68,69,139,14,9,22,790,714,1503,421,397,813,6737,6424,13165
212041309,4963,5128,10098,64,49,113,12,9,19,363,358,723,7,8,12,3,5,5,0,0,0,0,0,0,0,3,3,3,0,4,0,0,0,382,382,761,30,45,79,5,0,11,488,469,960,200,207,412,5657,5814,11460
212041310,5197,5051,10244,236,169,405,15,13,32,955,780,1734,13,14,27,12,0,17,10,7,17,10,5,12,3,4,4,3,6,5,0,0,0,1018,835,1848,62,73,140,19,17,32,1332,1085,2420,287,263,549,6812,6396,13211
212041312,9428,9339,18760,234,210,445,10,14,25,793,687,1477,6,0,8,3,3,12,7,8,13,3,4,9,0,4,0,3,0,3,0,0,0,831,722,1548,83,86,170,33,23,57,1182,1040,2225,667,631,1303,11276,11015,22288
212041313,4639,4790,9431,51,64,119,0,0,3,246,241,488,0,0,3,0,0,0,9,5,9,0,0,0,0,0,0,0,0,0,0,0,0,253,247,502,17,17,34,3,0,13,334,335,667,164,154,316,5125,5281,10413
212041316,3200,3190,6386,33,35,69,0,0,4,277,237,511,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,241,527,19,18,41,10,8,15,350,299,649,178,163,338,3724,3653,7376
212041317,9069,8692,17758,508,496,1002,23,23,39,981,852,1831,25,22,42,13,8,24,0,5,6,0,4,4,6,0,4,7,3,9,0,0,0,1044,915,1960,115,111,223,43,22,60,1712,1539,3246,540,476,1015,11321,10700,22016
212041318,5405,5506,10914,92,100,195,5,8,10,415,377,795,7,8,12,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,398,832,50,59,109,19,10,31,599,567,1167,229,198,427,6233,6274,12502
212041459,4929,4801,9727,161,173,338,13,4,21,787,692,1479,8,12,15,0,5,7,0,0,0,5,4,6,0,5,8,0,0,0,0,0,0,821,717,1534,51,67,116,12,8,25,1044,968,2014,416,367,791,6392,6136,12531
212041460,7944,8119,16067,206,225,433,18,22,41,822,754,1575,4,6,11,6,4,9,7,11,14,0,0,5,0,0,4,0,0,0,0,0,0,868,799,1666,97,99,199,21,23,44,1196,1148,2342,477,450,934,9619,9720,19335
212041563,8111,7556,15660,468,408,875,35,22,56,1119,956,2075,7,8,14,15,14,31,3,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1185,1000,2184,142,217,360,27,16,43,1819,1633,3459,1195,883,2075,11122,10072,21197
212041564,3873,3639,7509,140,125,267,12,4,14,383,321,711,3,0,0,0,0,3,4,0,4,0,0,0,0,3,3,0,0,0,0,0,0,402,333,741,69,63,129,12,7,22,629,531,1156,309,243,553,4810,4411,9222
212041565,6534,6602,13134,87,89,180,3,12,14,464,439,906,7,9,12,5,0,11,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,482,467,950,43,49,93,14,3,22,632,612,1247,272,303,578,7442,7515,14957
212041566,6454,6547,13002,166,168,331,9,11,19,548,572,1116,3,3,13,5,3,9,5,0,4,0,0,0,0,0,0,0,0,6,0,0,0,571,590,1162,49,55,101,12,3,19,799,815,1614,149,141,288,7398,7503,14903
212051319,7491,7745,15231,199,208,402,31,26,58,1309,1198,2504,17,18,40,6,5,14,8,13,16,6,0,7,0,0,0,0,0,4,0,0,0,1377,1264,2643,105,109,215,18,28,50,1699,1613,3308,393,346,742,9583,9700,19285
212051321,8909,9217,18127,190,182,372,20,22,38,1001,989,1988,6,8,11,12,18,31,4,9,12,4,4,6,3,4,3,6,4,11,0,0,0,1050,1053,2102,127,129,256,9,9,18,1380,1368,2750,300,308,613,10595,10895,21489
212051322,8019,8192,16205,337,320,654,44,51,91,1268,1253,2524,25,19,44,14,24,40,10,9,12,13,9,22,4,11,17,3,3,8,0,0,0,1382,1372,2755,212,221,435,12,9,30,1947,1923,3864,411,428,839,10372,10538,20908
212051323,6413,6738,13152,205,226,431,12,15,27,834,786,1624,14,9,24,3,3,4,0,5,3,0,6,5,0,0,0,0,3,4,0,0,0,869,824,1691,98,89,188,11,9,26,1184,1147,2331,231,253,483,7829,8141,15966
212051324,7739,8120,15863,176,180,349,19,15,33,1033,951,1992,21,19,34,4,0,7,0,3,7,9,7,14,0,5,11,3,5,4,0,0,0,1101,1006,2105,85,94,180,27,12,44,1385,1294,2677,309,269,575,9438,9683,19113
212051325,8360,8465,16822,194,162,355,14,11,27,853,789,1644,11,15,23,5,0,3,0,0,0,0,5,3,5,6,3,6,5,10,0,0,0,890,834,1721,72,66,135,22,13,32,1182,1072,2247,346,278,618,9881,9809,19691
212051326,8790,9117,17910,281,266,553,38,37,77,1539,1400,2939,19,16,38,5,8,16,11,11,24,8,12,17,4,3,9,7,3,13,0,0,0,1630,1501,3132,99,105,207,30,28,54,2037,1901,3939,426,404,829,11253,11428,22678
212051327,8670,9232,17906,149,146,294,10,8,23,654,673,1331,10,11,25,6,6,9,3,0,3,4,0,4,0,0,0,4,4,11,0,0,0,698,711,1409,58,60,121,12,7,23,920,927,1847,372,427,797,9961,10586,20543
212051567,2584,2408,4991,334,316,642,53,67,121,1388,1148,2535,25,45,66,24,12,38,19,27,47,34,41,72,17,19,40,3,18,21,0,0,0,1570,1371,2939,153,128,279,17,15,37,2069,1835,3901,534,342,879,5182,4588,9770
212051568,3944,3571,7519,392,245,636,27,25,48,1443,1128,2569,23,26,51,12,12,26,13,4,18,3,3,11,6,5,11,3,0,7,0,0,0,1531,1207,2743,90,105,191,39,34,76,2054,1592,3642,401,356,760,6400,5520,11923
213011328,2958,2757,5712,100,92,196,7,10,17,409,352,761,3,6,9,0,4,3,0,0,0,3,4,6,0,0,0,0,0,0,0,0,0,428,374,797,23,20,45,16,5,18,574,487,1060,355,281,633,3880,3522,7404
213011329,4412,4583,8996,63,58,118,6,8,9,211,221,433,7,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,224,233,455,19,32,58,6,5,15,317,332,645,157,140,297,4883,5050,9940
213011331,3448,3612,7059,25,31,56,4,4,12,235,206,438,3,4,10,0,0,0,0,0,0,0,0,0,3,5,8,0,0,0,0,0,0,252,218,468,21,26,44,3,7,3,297,272,573,183,184,364,3928,4069,8002
213011332,5602,5801,11403,33,49,81,3,3,4,377,379,759,10,12,21,0,5,4,0,4,7,0,0,0,0,0,0,3,0,5,0,0,0,399,396,798,25,32,58,5,5,15,463,490,951,333,286,614,6398,6571,12971
213011333,5879,5986,11864,88,86,171,8,6,14,454,393,848,8,8,15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,415,881,30,34,73,17,13,31,599,549,1153,415,380,798,6901,6914,13814
213011334,7989,8031,16025,335,345,683,22,16,38,823,727,1551,14,16,31,9,4,14,0,3,5,12,14,24,0,0,3,0,3,6,0,0,0,888,780,1672,73,90,164,20,16,44,1323,1238,2557,944,816,1760,10252,10087,20343
213011335,6854,6843,13697,185,165,350,14,15,28,667,675,1344,14,8,22,7,7,10,0,4,4,3,0,0,0,0,0,0,0,0,0,0,0,702,710,1409,64,63,126,32,35,62,982,973,1956,838,810,1651,8677,8625,17303
213011336,3748,3641,7389,140,120,265,9,11,20,503,418,926,0,5,7,3,0,4,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,529,443,970,52,35,89,14,13,30,742,610,1352,325,253,582,4815,4509,9325
213011337,4855,4977,9837,120,110,235,6,8,11,484,470,955,8,4,10,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,508,487,987,44,42,88,21,19,38,690,659,1348,376,358,737,5924,5995,11916
213011338,7795,7778,15567,203,184,389,15,15,33,597,509,1111,6,6,13,0,8,10,0,0,6,5,0,3,0,6,8,0,0,0,0,0,0,638,538,1178,65,71,137,25,13,39,927,808,1735,562,510,1069,9277,9097,18370
213011339,4848,5005,9849,85,84,168,4,10,8,460,452,908,13,6,26,8,3,7,0,0,3,0,0,0,0,0,0,0,4,4,0,0,0,487,473,958,34,40,72,7,14,17,617,610,1224,253,266,520,5716,5879,11591
213011340,7586,7718,15296,49,64,115,6,4,10,388,394,779,7,8,10,0,0,0,0,4,6,0,0,7,0,0,0,0,0,0,0,0,0,405,408,809,34,26,59,4,9,10,493,506,997,252,245,495,8328,8467,16795
213011569,7390,7389,14775,180,178,359,7,5,9,656,570,1223,8,11,16,3,4,4,0,0,0,14,8,26,0,0,3,0,0,6,0,0,0,685,600,1288,55,57,111,23,7,29,946,849,1793,624,571,1199,8957,8809,17768
213011570,3751,3760,7514,52,49,104,9,9,13,262,218,477,7,0,3,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,269,234,505,36,33,71,6,6,9,366,324,686,177,161,334,4295,4245,8537
213021341,5220,5726,10950,219,249,466,11,15,22,565,622,1188,10,7,17,0,6,10,4,5,7,6,3,9,0,0,0,0,0,0,0,0,0,592,659,1252,38,51,92,16,7,17,862,964,1824,319,322,644,6395,7019,13415
213021342,7589,8052,15641,176,204,383,8,12,16,577,636,1216,9,9,17,3,12,13,7,3,14,0,3,5,3,4,12,0,0,0,0,0,0,609,680,1289,22,33,62,17,23,44,829,945,1774,427,434,861,8842,9430,18274
213021343,5601,5998,11599,274,252,523,12,12,29,728,732,1457,12,5,17,3,3,14,3,3,7,0,0,4,0,0,0,6,0,0,0,0,0,768,760,1531,36,36,68,13,14,28,1086,1061,2144,464,475,945,7160,7535,14693
213021344,7339,7703,15040,312,335,646,18,26,50,920,931,1853,22,17,40,5,8,16,10,6,17,4,10,16,6,4,4,11,3,14,0,0,0,995,1012,2001,59,59,115,30,15,39,1387,1421,2807,327,309,637,9055,9434,18488
213021345,2101,2180,4288,32,30,56,0,0,0,172,170,340,0,3,8,0,0,0,0,4,3,0,0,0,0,0,0,0,0,5,0,0,0,179,177,356,5,8,11,3,3,3,215,209,430,99,95,194,2422,2486,4906
213021346,6499,6598,13092,322,330,655,27,28,55,574,651,1233,9,16,24,0,0,3,6,0,6,0,4,6,4,0,6,4,4,10,0,0,3,636,704,1345,55,68,120,7,6,21,1019,1112,2132,250,310,565,7767,8023,15785
213031347,7276,7364,14640,309,271,579,22,15,37,1110,1055,2172,13,8,17,10,4,11,0,9,9,3,3,6,6,0,5,0,0,0,0,0,0,1173,1095,2263,94,94,187,32,23,55,1601,1482,3088,583,525,1110,9461,9378,18834
213031348,5883,5572,11448,370,405,779,65,43,111,1501,1436,2941,26,29,54,7,16,29,9,17,23,12,16,25,8,4,12,6,12,11,0,0,0,1632,1566,3205,73,103,176,40,30,70,2123,2103,4227,688,579,1264,8693,8255,16946
213031349,4876,4854,9728,184,178,356,18,18,38,817,846,1667,15,15,32,6,12,19,3,3,10,3,4,7,0,6,7,0,4,4,0,0,0,872,906,1782,38,66,102,24,10,38,1112,1157,2274,206,220,428,6193,6232,12427
213031350,3583,3625,7214,120,134,256,13,16,32,590,605,1195,3,17,20,0,0,0,0,0,6,0,0,0,0,3,3,4,3,3,0,0,0,619,640,1257,39,37,82,5,10,13,790,826,1613,152,137,286,4525,4582,9111
213031351,4526,4433,8960,173,140,315,16,19,32,735,767,1503,6,15,18,0,0,4,3,0,6,0,6,8,0,3,3,0,0,0,0,0,0,764,814,1575,32,37,65,19,13,32,987,1009,1991,369,260,629,5884,5695,11579
213031352,5955,6338,12295,271,264,535,37,32,72,761,852,1608,15,21,33,4,8,12,6,13,19,4,4,8,0,4,8,5,4,11,0,0,0,839,934,1770,51,45,91,13,11,19,1166,1246,2415,275,266,538,7391,7855,15244
213041353,9745,10220,19966,594,646,1242,17,22,38,967,984,1951,20,19,38,5,8,18,5,5,6,3,3,6,4,0,3,3,0,3,0,0,0,1031,1039,2067,30,38,64,18,22,36,1671,1741,3413,493,523,1013,11911,12486,24397
213041358,8321,8698,17021,255,306,559,28,27,54,802,860,1663,19,25,43,3,11,17,0,4,3,3,8,12,0,3,3,0,0,0,0,0,0,857,931,1792,48,54,98,23,19,43,1187,1309,2495,686,677,1358,10197,10682,20878
213041359,4708,4588,9293,176,188,366,46,50,95,2053,2034,4085,12,13,24,15,19,33,8,3,10,13,6,18,8,0,5,0,0,0,0,0,0,2140,2130,4270,69,89,160,22,17,33,2409,2421,4833,2285,746,3025,9408,7749,17156
213041360,8652,8818,17476,78,81,165,6,10,16,523,495,1028,3,8,8,5,4,5,0,0,5,0,0,0,5,4,5,0,0,0,0,0,0,547,519,1070,33,39,68,3,4,10,664,645,1311,280,281,557,9599,9750,19345
213041461,2391,2498,4887,27,25,46,3,4,3,223,241,461,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,225,244,471,6,7,19,3,4,3,265,283,547,148,145,293,2799,2927,5729
213041462,2778,2832,5610,30,32,60,5,3,10,190,225,413,0,0,4,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,236,437,35,24,60,11,4,10,269,301,570,72,55,131,3119,3192,6313
