SA2_CODE_2021,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot,P_Greece_0_4,P_Greece_5_14,P_Greece_15_24,P_Greece_25_44,P_Greece_45_54,P_Greece_55_64,P_Greece_65_74,P_Greece_75_84,P_Greece_85ov,P_Greece_Tot,P_Hong_Kong_SAR_Ch_0_4,P_Hong_Kong_SAR_Ch_5_14,P_Hong_Kong_SAR_Ch_15_24,P_Hong_Kong_SAR_Ch_25_44,P_Hong_Kong_SAR_Ch_45_54,P_Hong_Kong_SAR_Ch_55_64,P_Hong_Kong_SAR_Ch_65_74,P_Hong_Kong_SAR_Ch_75_84,P_Hong_Kong_SAR_Ch_85ov,P_Hong_Kong_SAR_Ch_Tot,P_India_0_4,P_India_5_14,P_India_15_24,P_India_25_44,P_India_45_54,P_India_55_64,P_India_65_74,P_India_75_84,P_India_85ov,P_India_Tot,P_Indonesia_0_4,P_Indonesia_5_14,P_Indonesia_15_24,P_Indonesia_25_44,P_Indonesia_45_54,P_Indonesia_55_64,P_Indonesia_65_74,P_Indonesia_75_84,P_Indonesia_85ov,P_Indonesia_Tot,P_Iran_0_4,P_Iran_5_14,P_Iran_15_24,P_Iran_25_44,P_Iran_45_54,P_Iran_55_64,P_Iran_65_74,P_Iran_75_84,P_Iran_85ov,P_Iran_Tot,P_Iraq_0_4,P_Iraq_5_14,P_Iraq_15_24,P_Iraq_25_44,P_Iraq_45_54,P_Iraq_55_64,P_Iraq_65_74,P_Iraq_75_84,P_Iraq_85ov,P_Iraq_Tot,P_Ireland_0_4,P_Ireland_5_14,P_Ireland_15_24,P_Ireland_25_44,P_Ireland_45_54,P_Ireland_55_64,P_Ireland_65_74,P_Ireland_75_84,P_Ireland_85ov,P_Ireland_Tot,P_Italy_0_4,P_Italy_5_14,P_Italy_15_24,P_Italy_25_44,P_Italy_45_54,P_Italy_55_64,P_Italy_65_74,P_Italy_75_84,P_Italy_85ov,P_Italy_Tot,P_Japan_0_4,P_Japan_5_14,P_Japan_15_24,P_Japan_25_44,P_Japan_45_54,P_Japan_55_64,P_Japan_65_74,P_Japan_75_84,P_Japan_85ov,P_Japan_Tot,P_Korea_South_0_4,P_Korea_South_5_14,P_Korea_South_15_24,P_Korea_South_25_44,P_Korea_South_45_54,P_Korea_South_55_64,P_Korea_South_65_74,P_Korea_South_75_84,P_Korea_South_85ov,P_Korea_South_Tot,P_Lebanon_0_4,P_Lebanon_5_14,P_Lebanon_15_24,P_Lebanon_25_44,P_Lebanon_45_54,P_Lebanon_55_64,P_Lebanon_65_74,P_Lebanon_75_84,P_Lebanon_85ov,P_Lebanon_Tot,P_Malaysia_0_4,P_Malaysia_5_14,P_Malaysia_15_24,P_Malaysia_25_44,P_Malaysia_45_54,P_Malaysia_55_64,P_Malaysia_65_74,P_Malaysia_75_84,P_Malaysia_85ov,P_Malaysia_Tot,P_Malta_0_4,P_Malta_5_14,P_Malta_15_24,P_Malta_25_44,P_Malta_45_54,P_Malta_55_64,P_Malta_65_74,P_Malta_75_84,P_Malta_85ov,P_Malta_Tot,P_Mauritius_0_4,P_Mauritius_5_14,P_Mauritius_15_24,P_Mauritius_25_44,P_Mauritius_45_54,P_Mauritius_55_64,P_Mauritius_65_74,P_Mauritius_75_84,P_Mauritius_85ov,P_Mauritius_Tot,P_Myanmar_0_4,P_Myanmar_5_14,P_Myanmar_15_24,P_Myanmar_25_44,P_Myanmar_45_54,P_Myanmar_55_64,P_Myanmar_65_74,P_Myanmar_75_84,P_Myanmar_85ov,P_Myanmar_Tot,P_Nepal_0_4,P_Nepal_5_14,P_Nepal_15_24,P_Nepal_25_44,P_Nepal_45_54,P_Nepal_55_64,P_Nepal_65_74,P_Nepal_75_84,P_Nepal_85ov,P_Nepal_Tot,P_Netherlands_0_4,P_Netherlands_5_14,P_Netherlands_15_24,P_Netherlands_25_44,P_Netherlands_45_54,P_Netherlands_55_64,P_Netherlands_65_74,P_Netherlands_75_84,P_Netherlands_85ov,P_Netherlands_Tot,P_New_Zealand_0_4,P_New_Zealand_5_14,P_New_Zealand_15_24,P_New_Zealand_25_44,P_New_Zealand_45_54,P_New_Zealand_55_64,P_New_Zealand_65_74,P_New_Zealand_75_84,P_New_Zealand_85ov,P_New_Zealand_Tot,P_North_Macedonia_0_4,P_North_Macedonia_5_14,P_North_Macedonia_15_24,P_North_Macedonia_25_44,P_North_Macedonia_45_54,P_North_Macedonia_55_64,P_North_Macedonia_65_74,P_North_Macedonia_75_84,P_North_Macedonia_85ov,P_North_Macedonia_Tot
213051362,0,0,0,6,6,9,32,16,3,68,0,0,0,6,6,14,27,17,5,72,0,0,0,12,9,14,5,0,0,34,24,144,195,1079,127,65,60,19,3,1728,0,7,0,25,12,7,3,0,0,50,0,3,8,26,3,0,0,0,0,34,0,0,0,7,4,5,0,0,0,15,0,0,0,6,3,3,3,4,0,25,0,0,4,11,5,33,49,53,13,179,0,0,0,9,0,0,3,0,0,14,0,0,3,8,4,0,0,0,0,22,0,13,13,77,23,23,6,6,0,155,6,44,22,45,16,18,14,0,0,175,0,0,0,0,3,27,60,25,3,125,0,0,5,0,8,3,5,0,0,18,0,7,97,275,100,30,20,12,4,544,0,0,28,72,18,0,0,0,0,130,0,0,0,0,0,6,14,11,0,30,3,61,77,194,84,70,27,11,0,534,0,0,5,7,13,15,33,11,0,77
213051363,0,0,0,3,5,4,0,0,0,12,0,0,3,0,0,6,3,6,4,21,0,3,0,22,5,7,4,0,0,38,28,63,285,1495,121,55,25,3,0,2068,4,3,20,162,35,12,11,0,0,240,0,3,4,12,3,0,0,0,0,21,0,4,0,3,6,3,0,0,0,13,0,0,0,12,5,0,0,0,0,13,0,0,0,9,3,5,8,4,0,24,0,0,0,11,0,0,0,0,0,15,0,0,3,30,8,4,4,0,0,39,0,0,0,24,5,4,3,0,0,44,0,9,14,116,19,18,10,7,0,187,0,0,0,0,0,6,6,5,0,20,0,0,5,17,0,4,0,0,0,20,0,7,16,77,30,14,7,0,0,157,0,0,48,131,10,0,3,0,0,201,0,0,0,0,3,0,0,6,0,15,3,62,59,162,43,29,12,0,0,366,0,0,0,3,3,7,4,4,0,23
213051368,0,0,0,8,3,3,28,3,9,58,0,0,0,6,6,14,29,21,21,101,0,5,0,4,0,9,9,0,0,27,3,115,107,890,104,35,33,12,3,1302,0,4,3,50,5,3,4,0,0,76,0,0,4,21,6,0,0,0,0,35,0,0,0,5,9,0,0,0,0,16,0,0,0,12,4,7,8,4,0,31,0,0,7,17,16,48,129,139,93,451,0,0,0,13,5,0,0,0,0,17,0,5,4,26,6,3,3,0,0,52,0,0,0,6,8,5,0,0,0,12,8,9,12,76,21,3,10,3,0,136,0,0,0,0,0,17,25,17,10,60,0,0,0,24,6,0,0,0,0,32,0,4,11,70,37,7,0,5,0,132,0,0,6,28,0,0,5,0,0,35,0,0,3,0,0,4,10,7,6,26,10,63,70,165,58,45,22,10,0,443,0,5,0,14,17,6,7,4,0,52
213051464,0,0,3,11,13,7,7,4,0,47,0,4,4,4,13,9,5,0,5,37,0,9,14,52,10,14,7,0,0,107,23,202,131,1346,176,53,67,13,0,2003,0,8,12,100,20,3,4,0,0,154,4,9,8,96,19,0,6,0,0,140,0,0,4,5,6,3,6,0,0,29,0,7,5,24,15,0,4,0,0,54,0,7,5,25,14,14,23,8,0,96,0,0,0,12,5,0,0,0,0,16,0,12,3,80,12,3,0,4,0,126,0,0,0,7,0,3,0,0,0,11,3,23,38,132,43,39,33,5,3,307,0,0,0,0,5,14,12,7,0,37,0,3,0,33,10,4,12,0,0,55,0,0,0,4,0,5,0,0,0,13,0,0,3,22,7,4,5,0,0,37,0,0,6,4,0,0,3,5,0,12,21,175,183,317,121,55,19,0,0,897,0,5,0,16,19,13,13,0,0,67
213051466,0,0,4,10,4,4,0,0,0,30,0,3,7,5,3,5,0,3,0,24,3,22,7,52,26,8,4,3,0,124,53,598,158,2957,261,90,124,20,4,4255,0,9,25,198,41,11,26,4,0,316,0,3,4,55,9,0,0,0,0,83,0,4,4,10,4,0,0,0,0,23,0,7,0,31,6,4,3,3,0,50,0,0,0,11,8,7,6,0,0,36,0,9,4,18,15,0,0,0,0,42,3,10,7,75,29,4,3,0,0,147,0,0,5,10,4,5,0,0,0,22,9,50,40,247,66,34,29,4,0,474,0,0,0,0,3,11,5,5,3,28,0,0,8,56,18,8,10,3,0,110,0,0,3,0,0,3,0,0,0,15,0,3,5,26,4,0,3,0,0,42,0,3,0,6,3,0,0,0,0,13,26,164,121,235,77,31,14,4,0,667,0,0,0,13,6,5,4,0,0,34
213051467,0,0,3,11,5,9,20,9,4,64,0,0,4,4,3,10,9,16,4,49,0,0,0,15,4,6,3,0,0,25,14,71,100,740,84,57,43,17,5,1134,0,0,3,34,12,5,0,0,0,60,0,3,3,19,3,0,0,0,0,28,0,0,0,10,3,5,3,0,0,23,0,0,4,6,0,6,5,3,0,24,0,0,0,8,7,40,54,36,31,179,0,0,6,14,6,4,0,0,0,26,0,5,3,14,9,0,0,0,0,38,0,0,5,35,12,6,3,4,0,72,8,31,5,57,12,19,19,3,0,160,0,0,0,3,5,16,34,16,0,77,0,0,6,6,4,3,4,4,0,29,0,4,75,332,131,64,21,15,7,650,0,0,10,37,9,0,0,0,0,54,0,3,0,0,0,0,10,4,5,25,0,50,68,163,75,73,43,14,0,501,0,0,0,3,3,6,12,3,0,41
213051468,0,0,4,3,9,9,12,9,3,44,0,3,3,7,8,8,7,3,0,32,0,6,3,24,12,4,0,0,0,47,20,200,158,1600,133,74,50,7,0,2242,0,0,4,51,12,7,3,0,0,76,0,9,13,27,8,0,0,0,0,51,0,0,0,8,3,0,3,0,0,18,0,4,0,25,6,0,5,3,0,44,0,7,6,16,8,23,47,28,12,140,0,0,0,10,3,0,0,0,0,14,0,3,0,31,8,0,0,0,0,45,0,5,0,9,8,10,4,0,0,39,0,15,9,78,14,13,10,0,0,133,0,0,0,3,0,15,33,9,0,63,0,0,0,36,3,7,0,0,0,47,0,0,21,99,45,36,12,4,3,218,0,3,5,73,10,3,0,0,0,84,0,0,0,3,0,5,14,5,0,26,12,85,119,261,83,76,26,11,0,667,0,0,0,11,0,7,7,3,0,30
213051579,0,0,0,5,0,5,0,4,3,16,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,14,57,344,137,2249,138,57,47,11,0,3045,0,5,9,30,13,0,0,0,0,51,0,0,0,6,5,0,0,0,0,13,0,0,0,0,4,0,0,0,0,5,0,0,0,4,0,0,0,0,0,11,0,0,0,0,4,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,12,4,0,0,0,0,21,0,0,0,0,0,0,0,0,0,6,0,10,9,40,18,8,8,0,0,93,0,4,0,0,0,0,5,5,3,22,0,0,0,19,3,0,0,0,0,28,0,0,0,15,14,0,0,0,0,39,0,3,5,24,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,3,68,52,128,33,20,4,0,0,311,0,0,0,3,4,6,0,0,0,6
213051580,0,0,0,5,9,9,3,11,0,36,0,0,0,7,6,16,8,6,3,44,0,0,0,20,5,12,3,0,0,44,19,101,98,843,160,68,34,14,5,1345,0,4,8,98,28,10,16,3,0,161,6,3,3,44,15,10,0,0,0,81,0,0,3,15,6,0,6,0,0,34,0,0,0,9,5,5,0,5,0,37,0,0,0,10,15,12,18,11,0,64,0,0,0,9,7,0,4,0,0,20,0,3,16,46,26,9,0,4,0,115,0,0,0,22,20,10,8,0,0,70,0,7,26,93,34,24,20,6,0,206,0,0,3,3,4,11,23,19,5,72,0,0,0,14,3,0,3,0,0,28,0,0,0,5,3,8,0,0,0,20,0,0,0,11,0,0,0,0,0,21,0,0,0,0,5,0,3,4,6,15,5,50,63,133,76,47,10,11,4,394,0,0,0,15,21,24,10,6,0,85
213051581,0,0,0,12,3,4,4,4,0,26,0,0,0,6,4,0,3,6,0,19,0,0,3,29,7,9,5,0,0,55,21,131,107,953,153,46,30,12,0,1436,0,6,11,126,35,8,19,0,0,211,0,4,3,23,5,3,0,0,0,39,0,4,0,16,0,3,0,0,0,23,0,0,3,7,4,0,0,0,0,20,0,0,0,4,0,8,7,0,9,38,0,0,6,4,11,0,0,0,0,21,0,3,5,27,11,5,0,0,0,55,0,0,0,3,4,4,0,0,0,13,0,8,22,68,22,20,18,3,0,159,0,0,0,0,5,7,15,9,0,30,0,0,3,15,5,5,0,0,0,28,0,0,0,4,7,0,0,0,0,26,0,0,4,7,0,0,4,0,0,15,0,0,0,5,0,0,3,0,0,10,3,64,62,118,53,27,9,3,0,333,0,0,0,16,11,3,0,3,0,39
213051582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,9,0,0,0,0,0,12,31,176,316,2205,132,60,46,14,0,2984,0,6,3,31,8,0,0,0,0,47,0,0,0,9,4,0,0,0,0,16,0,0,0,3,3,0,0,0,0,13,0,0,0,5,0,0,0,0,0,4,0,0,0,6,0,0,0,4,4,19,0,0,0,3,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,8,0,5,0,6,0,0,0,0,0,27,0,14,0,34,5,0,0,0,0,48,0,0,0,0,0,0,14,7,4,26,0,3,0,17,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,5,0,8,12,90,4,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,26,134,77,158,31,10,0,0,0,448,0,0,0,6,0,3,3,0,0,17
213051583,0,0,0,3,7,4,3,0,0,20,0,0,0,3,6,12,3,4,4,24,0,0,6,28,4,13,5,0,0,47,83,485,919,5790,523,224,195,33,8,8259,0,0,8,59,23,9,9,0,0,107,0,0,4,14,0,3,0,0,0,27,0,0,13,16,12,5,3,0,0,48,0,0,0,5,0,0,0,0,0,10,0,0,3,3,4,22,17,6,3,63,0,0,0,11,5,0,0,0,0,17,0,0,0,19,3,0,3,0,0,29,0,3,3,56,23,19,7,0,0,104,0,10,28,52,36,17,12,4,0,149,0,0,0,6,7,19,27,22,3,78,0,0,7,27,4,4,0,0,0,43,0,0,9,42,14,3,9,0,0,67,0,3,23,124,16,5,3,0,0,179,0,0,0,3,0,5,3,4,3,16,29,216,237,342,86,56,13,4,0,979,0,0,0,10,12,13,14,5,0,55
213051584,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,5,0,0,17,23,146,311,2188,108,62,40,9,0,2881,0,0,0,21,5,0,0,0,0,21,0,0,0,10,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,0,0,0,12,0,0,0,0,0,17,0,0,5,16,0,0,3,0,0,30,0,0,0,0,0,0,8,3,0,21,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,69,6,4,0,0,0,84,0,0,0,0,0,0,0,0,0,0,18,93,52,123,9,4,0,0,0,297,0,0,0,3,0,0,0,0,0,9
213051585,0,0,0,3,0,5,7,0,0,17,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,0,7,24,121,211,1506,141,55,49,14,0,2117,0,3,3,29,16,0,8,0,0,66,0,7,0,11,0,0,5,0,0,23,0,0,0,7,7,7,0,0,0,31,0,0,0,0,0,0,6,0,0,8,0,3,0,4,6,10,4,8,0,38,0,0,5,0,0,0,0,0,0,9,0,0,0,8,0,0,0,0,0,9,0,0,9,29,6,14,4,0,0,60,3,5,9,18,14,11,4,0,0,53,0,0,0,0,0,7,22,11,0,43,0,0,0,10,0,0,0,0,0,17,0,0,4,34,6,7,9,0,0,63,0,0,6,41,3,0,0,0,0,58,0,0,0,0,0,6,3,3,0,8,10,66,66,124,34,30,9,0,0,333,0,0,0,9,3,3,5,7,0,26
213051586,0,0,0,0,0,0,5,0,0,3,0,0,0,4,0,0,0,0,0,6,0,0,0,13,3,0,0,0,0,18,18,146,312,2122,134,71,46,7,4,2861,0,4,3,30,7,0,0,0,0,39,0,0,0,13,0,0,0,0,0,18,0,0,5,9,5,0,0,0,0,18,0,0,0,7,0,0,0,0,0,4,0,0,0,7,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,18,0,0,0,10,3,0,0,0,0,16,0,4,10,28,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,9,0,0,0,18,0,0,0,0,0,22,0,0,3,7,0,0,0,0,0,14,0,0,7,93,4,3,0,0,0,106,0,0,0,0,0,0,0,0,0,3,17,83,55,152,32,7,0,0,0,348,0,0,0,3,4,0,0,0,0,13
213051587,0,0,3,0,0,0,0,0,0,10,0,0,0,0,4,0,0,0,0,16,0,0,0,26,0,3,0,0,0,26,27,128,265,2030,150,56,55,7,0,2718,0,0,8,65,8,0,5,3,0,90,0,0,3,14,3,0,0,0,0,26,0,0,0,5,0,0,0,0,0,9,0,0,0,10,0,0,0,0,0,13,0,0,0,4,0,3,0,3,0,21,0,0,0,4,4,0,0,0,0,9,0,3,0,19,7,3,0,0,0,38,0,0,3,25,6,3,0,0,0,41,0,6,13,64,10,18,0,0,0,115,0,0,0,0,0,0,0,0,0,8,0,0,6,20,5,3,0,0,0,32,0,0,0,4,3,0,0,0,0,9,0,0,4,65,7,4,0,0,0,80,0,0,0,0,0,0,0,0,0,0,9,59,57,116,31,13,5,6,0,296,0,3,0,12,7,5,3,0,0,37
213051588,0,0,0,6,4,7,4,4,0,16,0,3,0,3,3,4,4,0,0,24,3,0,0,24,5,8,0,0,0,44,73,293,491,3251,230,99,81,17,3,4536,0,0,0,40,13,3,7,0,0,63,0,3,7,24,6,3,0,0,0,40,0,0,0,8,6,4,3,5,0,21,0,0,0,3,5,5,5,0,0,10,0,0,3,6,3,12,13,0,0,36,0,5,0,0,7,0,0,0,0,11,0,0,0,29,7,4,7,5,0,57,3,4,14,115,35,21,8,5,0,209,0,20,20,73,17,18,13,0,0,152,0,0,0,0,0,8,19,8,0,37,0,0,0,25,6,6,8,0,0,39,0,0,4,20,18,3,5,3,0,48,0,3,9,69,3,4,3,0,0,88,0,0,0,0,0,0,0,0,0,5,24,116,131,211,54,51,12,5,0,596,0,0,0,15,14,7,6,3,0,41
213051589,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,6,0,11,0,0,0,0,0,19,29,109,92,1204,70,40,32,3,0,1585,4,0,3,17,0,3,0,0,0,23,0,0,0,13,0,3,0,0,0,22,0,0,5,3,3,0,0,0,0,10,0,0,0,9,0,0,4,0,0,12,0,0,0,3,4,0,9,6,0,23,0,0,0,6,0,0,0,0,0,10,0,0,0,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,17,0,3,3,0,0,29,0,0,0,3,0,3,3,0,0,11,0,0,7,12,9,0,0,0,0,32,0,0,4,82,21,20,13,0,0,143,0,0,7,71,3,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,8,56,52,141,36,21,6,0,0,328,0,0,0,3,0,0,4,0,0,8
213051590,0,0,4,5,0,0,15,5,0,34,0,0,0,4,3,6,3,8,0,21,0,0,0,15,0,0,8,0,0,26,19,122,76,996,76,45,23,7,3,1364,0,0,0,13,3,3,0,3,0,25,0,4,3,17,0,4,0,0,0,24,0,0,0,0,0,0,0,0,0,8,0,0,0,8,7,5,4,0,0,21,0,0,0,5,0,17,13,7,7,47,0,4,7,4,3,0,0,0,0,10,0,0,3,10,8,0,0,0,0,16,0,0,0,0,3,0,0,0,0,9,0,4,5,26,9,9,9,0,0,54,0,0,0,5,10,13,21,3,0,47,0,0,0,8,0,0,0,0,0,12,0,3,38,202,84,52,25,18,3,435,0,0,0,16,0,0,0,0,0,18,0,0,0,0,0,3,12,3,3,18,6,33,58,106,54,25,21,5,0,311,0,0,0,0,0,3,0,0,0,13
214011370,0,0,0,15,10,19,22,16,7,77,0,5,0,6,7,18,11,14,6,68,0,6,0,11,5,0,8,0,0,33,6,30,36,347,78,70,37,16,4,617,0,0,3,9,5,10,0,0,0,36,0,0,0,20,3,3,0,0,0,26,0,0,3,8,4,0,0,0,0,21,0,0,3,28,3,12,3,4,6,65,0,0,0,11,10,12,27,24,9,95,0,0,0,8,5,0,0,0,0,11,0,0,0,11,0,0,0,0,0,12,0,5,0,12,6,6,10,0,0,45,0,0,0,17,13,7,0,0,0,50,0,0,0,0,0,3,6,0,4,20,0,0,4,32,10,21,17,6,4,96,0,0,0,3,0,6,0,0,0,4,0,5,0,17,0,4,0,0,0,24,0,0,0,4,4,14,16,25,65,128,0,38,60,236,92,94,45,16,0,587,0,0,0,3,4,4,6,3,5,20
214011371,0,0,8,22,16,25,37,34,8,151,0,0,3,3,12,16,16,31,11,99,0,0,57,19,3,3,4,0,0,90,0,16,43,141,44,25,20,7,7,311,0,0,4,16,3,3,3,0,0,44,0,0,7,9,5,0,0,0,0,25,0,0,0,4,0,0,0,0,0,8,0,9,5,26,9,16,21,6,0,91,0,0,0,14,6,19,25,33,11,110,0,0,0,5,11,0,0,0,0,22,0,0,0,28,5,0,0,0,0,31,0,0,0,8,5,4,6,0,0,18,0,0,9,26,14,11,10,3,0,74,0,0,0,0,0,8,4,3,0,14,0,0,0,11,7,15,8,4,3,51,0,0,0,0,0,0,0,0,0,5,0,0,4,32,6,0,0,0,0,48,0,0,4,0,8,11,31,22,18,96,0,21,41,165,101,85,66,20,9,513,0,0,0,0,4,0,0,0,0,4
214011372,0,0,0,12,6,9,23,21,12,89,0,0,0,0,7,16,15,17,14,70,0,0,5,14,4,3,5,0,0,30,0,0,11,65,16,12,9,5,6,127,0,0,4,11,5,9,0,0,0,30,0,0,3,15,3,6,0,0,0,25,0,0,0,0,3,0,0,4,0,5,0,0,0,14,8,6,11,11,3,51,0,0,0,10,6,13,15,13,4,63,0,5,0,0,3,0,4,0,0,11,0,0,0,9,0,0,0,0,0,13,0,0,0,5,0,10,11,0,0,28,0,0,10,9,10,7,11,0,0,55,0,0,0,0,0,0,9,3,0,19,0,0,3,14,6,6,9,6,0,36,0,0,0,9,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,9,0,0,6,3,4,3,23,18,10,61,0,22,59,188,84,92,63,7,3,520,0,0,0,4,4,4,0,5,0,15
214011373,0,3,8,18,14,20,33,27,14,141,0,0,0,3,7,11,11,31,12,75,0,4,5,0,8,0,9,0,0,27,0,17,26,47,45,22,5,5,0,169,0,0,0,3,0,0,0,0,0,8,0,0,0,9,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,7,4,10,17,14,9,4,4,73,0,0,0,0,4,17,30,33,10,93,0,0,3,4,8,0,0,0,0,22,0,0,3,5,8,0,0,0,0,15,0,0,0,4,8,3,0,0,0,19,0,0,0,14,4,6,12,0,0,41,0,0,0,0,0,3,0,3,0,11,0,0,0,15,4,0,6,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,6,19,27,13,79,0,6,17,79,72,41,38,14,6,267,0,0,0,0,0,0,0,0,0,0
214011374,0,0,5,5,7,22,23,28,0,96,0,0,3,4,4,6,10,14,6,48,0,0,0,0,0,0,0,0,0,6,0,6,7,36,16,14,17,13,6,113,0,0,0,13,0,0,6,0,0,18,0,0,0,5,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,6,0,0,8,14,18,9,13,7,8,82,0,0,0,7,6,16,37,27,9,103,0,0,0,3,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,13,0,3,0,33,0,5,3,13,16,3,11,0,0,50,0,0,0,5,0,7,8,5,0,21,0,0,0,13,5,7,0,3,0,29,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,4,3,6,16,43,31,16,121,3,17,38,114,80,84,41,18,3,394,0,0,0,3,0,4,0,0,0,3
214011375,0,0,3,15,16,22,32,27,14,134,0,5,4,4,12,8,13,11,0,66,0,0,0,3,6,3,5,0,0,12,0,4,0,53,9,17,3,5,0,100,0,5,5,14,14,5,3,0,0,29,0,0,0,11,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,46,17,10,20,9,7,102,0,4,0,11,12,14,18,17,0,80,0,0,0,6,3,0,0,0,0,12,0,0,0,10,0,5,0,0,0,18,0,0,0,0,0,3,3,0,0,5,0,0,0,11,10,8,6,0,4,42,0,0,0,0,0,0,3,3,0,6,0,0,0,9,5,11,10,3,0,41,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,4,9,5,16,18,7,51,0,8,25,140,87,71,41,18,0,402,0,0,0,0,0,0,0,3,0,9
214011376,0,0,0,4,6,7,7,4,0,36,0,0,0,5,3,14,11,7,0,40,0,0,0,4,4,0,6,0,0,17,0,9,20,128,43,42,25,7,4,271,0,0,0,3,4,0,0,0,0,9,0,0,0,15,6,0,0,0,0,22,0,0,0,0,0,0,0,0,0,5,0,0,0,15,0,11,3,0,0,36,0,0,3,6,0,11,12,3,4,50,0,0,0,3,3,0,0,0,0,4,0,0,0,5,4,0,0,0,0,13,0,0,0,5,4,0,0,0,0,11,0,0,5,19,12,12,16,0,0,60,0,0,0,0,0,4,7,0,0,11,0,0,0,19,12,15,10,0,0,60,0,0,0,7,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,16,8,3,33,3,14,32,102,82,51,15,3,0,313,0,0,0,0,0,0,0,0,0,4
214021377,0,0,6,5,5,8,18,29,6,80,0,0,0,3,10,29,61,74,23,205,0,0,0,0,0,4,0,0,0,3,0,0,0,13,0,5,4,3,0,28,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,6,5,8,4,33,0,0,0,5,5,25,91,54,12,195,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,6,3,8,0,0,0,21,0,0,0,0,0,3,8,5,0,26,0,0,0,0,0,7,10,5,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,25,33,6,74,0,8,3,46,44,41,52,24,3,224,0,0,0,0,0,7,3,0,0,15
214021378,0,0,3,0,3,0,6,6,0,27,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,0,19,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,5,4,7,0,0,12,0,0,3,0,0,5,5,0,0,23,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,8,3,27,0,0,0,12,18,27,20,7,0,90,0,0,0,0,0,0,0,0,0,0
