SA2_CODE_2021,Sme_Usl_ad_5_yr_ago_as_2021_M,Sme_Usl_ad_5_yr_ago_as_2021_F,Sme_Usl_ad_5_yr_ago_as_2021_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
208031190,3409,3760,7165,254,293,551,52,53,104,1639,1885,3524,34,39,70,12,18,31,14,20,36,3,5,10,5,4,6,9,6,16,0,0,0,1775,2030,3804,292,311,602,43,57,103,2361,2693,5049,186,196,380,5960,6640,12601
208031191,2446,2607,5048,121,122,240,34,33,68,1123,1141,2264,28,30,54,3,8,12,11,11,25,4,3,7,3,3,7,3,5,7,0,0,0,1210,1233,2445,189,227,416,40,18,64,1563,1598,3163,174,174,343,4183,4374,8560
208031192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,20,0,23,0,0,0,22,0,26
208031193,5771,6444,12207,664,687,1352,93,91,186,2219,2509,4732,40,51,92,17,20,38,13,22,29,0,3,12,7,3,9,5,3,6,0,0,0,2393,2713,5109,330,391,717,67,92,155,3455,3876,7331,275,312,588,9502,10629,20132
208041194,4781,5488,10268,527,551,1075,102,125,227,2556,2912,5469,67,67,137,32,45,76,33,39,71,18,13,35,3,0,5,12,12,29,0,0,0,2824,3208,6039,570,672,1241,42,36,81,3967,4469,8438,337,356,690,9079,10316,19394
208041195,5659,6042,11705,457,503,957,100,103,201,2450,2576,5025,69,79,151,35,32,62,47,51,95,13,18,39,9,6,14,15,23,35,0,0,0,2735,2891,5633,905,865,1775,55,55,111,4151,4314,8464,364,369,735,10177,10731,20904
209011196,3137,3138,6272,110,86,190,27,38,65,861,791,1652,16,16,29,5,5,8,19,15,30,9,5,12,11,6,14,0,0,0,0,0,0,946,871,1813,329,238,571,16,22,38,1399,1208,2607,213,184,399,4753,4526,9279
209011197,6435,6840,13272,354,416,775,54,63,116,2036,2180,4216,37,38,71,13,17,28,25,18,40,9,7,17,10,12,25,8,4,18,0,0,0,2185,2338,4529,214,257,465,31,34,65,2786,3046,5835,247,287,540,9471,10177,19645
209011198,4107,4394,8497,408,422,831,70,97,170,1876,2117,3999,43,48,95,25,23,49,25,23,50,6,0,8,6,3,6,7,20,26,0,0,0,2060,2340,4401,392,443,834,43,46,92,2908,3255,6157,251,285,542,7268,7933,15195
209011199,3339,3570,6908,389,380,767,58,65,126,1921,2052,3974,49,43,92,25,27,53,27,28,54,11,18,30,8,7,13,14,21,29,0,0,0,2110,2256,4362,435,394,831,64,53,120,2999,3079,6080,478,421,897,6820,7070,13895
209011200,3222,3629,6847,238,263,498,54,84,136,1455,1704,3155,30,34,63,13,16,37,36,23,62,5,12,21,3,3,10,7,4,13,0,0,0,1606,1893,3495,309,336,642,25,26,50,2172,2514,4683,178,194,373,5569,6331,11900
209011201,2413,2499,4911,173,167,339,11,16,31,801,828,1628,10,15,33,3,11,10,0,3,3,3,0,5,0,0,0,11,5,10,0,0,0,841,884,1727,102,126,228,0,9,17,1123,1183,2307,106,120,223,3642,3802,7442
209011202,4883,5308,10192,431,421,851,39,40,79,1599,1874,3473,24,33,63,15,11,28,15,6,19,3,0,7,9,10,19,0,3,5,0,0,0,1708,1988,3700,129,166,300,34,29,65,2301,2611,4912,233,227,460,7418,8143,15562
209011203,5453,5927,11380,384,391,767,123,92,217,1783,1868,3649,176,97,268,51,31,81,38,37,70,9,8,23,19,15,35,31,18,49,0,0,0,2223,2162,4387,258,286,540,38,18,59,2897,2852,5747,260,230,488,8611,9004,17618
209011204,2833,3008,5846,90,91,175,23,20,47,960,954,1914,23,27,46,4,6,15,5,6,14,0,0,9,4,7,15,9,7,8,0,0,0,1028,1035,2064,114,125,233,18,13,33,1253,1255,2511,140,154,291,4231,4420,8648
209021205,2510,2641,5146,144,139,281,67,81,149,1195,1206,2405,25,26,57,15,22,32,27,17,46,6,11,16,20,17,35,9,16,29,0,0,0,1364,1391,2760,699,546,1245,29,23,57,2232,2098,4332,267,245,508,5009,4979,9992
209021428,4885,5212,10094,375,408,781,144,150,290,2694,2888,5583,111,99,210,30,48,76,52,61,108,15,19,36,21,14,31,24,29,50,0,0,0,3082,3310,6398,692,702,1390,81,69,155,4230,4490,8724,429,430,856,9542,10132,19675
209021429,3361,3678,7039,190,215,400,53,76,134,1444,1473,2924,39,41,80,18,27,43,14,15,30,16,12,23,9,15,16,10,14,22,0,0,0,1596,1672,3269,350,355,703,41,29,69,2176,2270,4443,228,252,483,5768,6205,11967
209021523,3354,3755,7107,242,252,499,76,75,148,1785,1840,3633,27,47,68,21,30,56,20,23,45,11,8,20,5,0,8,8,6,20,0,0,0,1961,2031,3992,673,572,1251,69,54,128,2949,2915,5865,449,423,871,6748,7091,13841
209021524,3178,3289,6459,104,106,210,12,13,28,788,706,1495,19,23,44,8,13,19,4,0,13,3,8,10,0,0,0,3,0,0,0,0,0,841,767,1611,196,164,361,28,23,47,1170,1059,2228,300,268,564,4637,4614,9252
209021525,3147,3373,6518,153,170,322,51,53,111,1503,1496,3001,33,40,71,14,23,39,17,18,34,6,9,12,6,12,17,7,10,18,0,0,0,1634,1663,3298,480,405,881,55,73,129,2326,2311,4637,462,477,939,5934,6159,12097
209021526,3496,3652,7144,278,270,547,68,66,139,1662,1752,3413,43,40,81,15,20,35,15,18,33,8,11,24,3,4,11,4,9,12,0,0,0,1813,1928,3741,516,468,984,56,48,107,2667,2713,5379,330,308,639,6491,6671,13161
209031209,7747,8058,15806,543,567,1112,57,56,108,1836,1937,3769,48,56,100,24,20,40,32,24,50,9,11,22,7,7,13,11,10,26,0,0,0,2012,2117,4135,217,246,463,46,38,80,2818,2968,5787,300,316,619,10870,11341,22208
209031210,1186,1196,2381,45,46,88,4,4,13,330,333,660,4,7,8,0,0,4,0,8,7,0,0,0,3,5,7,0,0,0,0,0,0,352,361,710,26,41,65,3,10,15,424,450,874,48,44,89,1659,1688,3351
209031211,1320,1192,2508,70,72,141,4,7,11,455,392,843,8,7,15,0,6,0,3,6,10,0,0,0,5,0,6,0,0,5,0,0,0,468,420,890,0,12,16,16,0,18,555,507,1060,215,185,405,2089,1887,3973
209031212,1806,1772,3581,48,48,95,13,11,24,406,393,801,9,7,14,0,4,0,6,0,8,0,0,3,0,0,0,0,4,3,0,0,0,435,421,857,16,28,46,12,10,20,508,507,1021,163,140,301,2476,2423,4897
209031213,3246,3237,6487,120,135,255,21,28,44,881,863,1739,9,13,30,13,6,17,6,3,11,0,0,5,0,6,3,0,0,0,0,0,0,931,910,1843,41,68,111,19,11,27,1113,1126,2237,138,176,315,4496,4542,9037
209031214,2321,2333,4649,71,59,122,13,20,33,651,696,1343,11,14,21,0,4,0,3,4,12,4,0,4,0,5,11,6,5,6,0,0,0,686,746,1438,62,69,132,11,7,25,833,882,1721,121,111,231,3275,3328,6602
209031215,4629,4716,9348,302,312,614,20,21,40,1443,1505,2947,19,25,45,8,5,10,12,4,15,5,4,9,7,9,9,4,0,3,0,0,0,1509,1573,3086,71,73,141,20,22,44,1903,1989,3889,172,172,344,6705,6881,13586
209041216,2053,2121,4177,70,78,150,29,33,58,795,856,1653,17,21,39,20,20,37,9,7,21,8,9,14,8,0,7,5,3,5,0,0,0,894,954,1841,285,225,511,18,13,31,1263,1270,2533,173,145,320,3491,3543,7030
209041217,1733,1812,3540,52,42,98,15,23,41,674,618,1300,14,12,29,0,5,5,13,12,20,10,3,13,4,0,6,0,0,0,0,0,0,737,682,1415,294,191,488,29,7,35,1113,920,2036,172,138,311,3013,2869,5882
209041220,5709,5897,11609,187,217,409,36,45,74,1503,1519,3022,24,21,43,25,41,59,8,11,19,3,3,9,5,3,8,3,4,6,0,0,0,1606,1639,3244,324,324,650,28,23,59,2151,2211,4360,302,344,652,8165,8459,16620
209041221,3644,3744,7384,121,112,226,29,28,58,991,964,1952,31,15,44,9,18,25,9,5,13,4,4,10,0,0,3,3,3,3,0,0,0,1075,1037,2108,246,255,504,23,19,38,1460,1417,2884,207,198,403,5316,5353,10666
209041223,5986,6253,12239,368,343,703,60,57,113,1619,1522,3139,32,36,64,21,21,37,26,15,34,11,8,18,7,11,19,4,3,9,0,0,0,1772,1673,3447,802,690,1489,55,57,106,2991,2758,5750,489,415,908,9471,9424,18889
209041224,5026,4863,9888,887,894,1782,103,103,207,3256,3243,6499,71,69,138,24,14,40,27,24,57,14,19,26,24,13,37,9,6,13,0,0,5,3529,3497,7028,244,321,563,81,71,149,4745,4778,9524,597,551,1143,10363,10189,20556
209041225,2622,2597,5215,249,290,545,28,40,66,1463,1501,2962,26,24,52,6,15,23,7,6,17,4,3,5,8,8,12,5,6,10,0,0,0,1542,1598,3144,124,143,266,29,26,57,1951,2061,4017,365,385,747,4941,5042,9983
209041431,3796,3839,7632,133,127,264,35,31,67,1270,1238,2511,23,14,38,18,19,33,10,16,26,5,0,6,5,3,9,3,4,5,0,0,0,1364,1327,2692,268,270,540,34,15,50,1799,1739,3544,519,661,1180,6120,6235,12355
209041432,2351,2416,4761,90,104,193,15,20,36,787,803,1586,16,14,27,6,6,13,6,14,16,0,5,9,0,0,0,3,0,4,0,0,0,836,851,1688,309,282,593,38,21,62,1272,1260,2534,258,208,459,3879,3878,7754
209041433,3161,3163,6328,190,188,377,44,37,82,1363,1407,2771,32,32,63,22,23,41,20,17,44,8,8,19,5,12,10,3,0,11,0,0,0,1489,1539,3031,435,455,893,25,23,48,2145,2206,4351,223,232,450,5532,5602,11136
209041435,3940,4118,8058,228,215,448,34,35,67,1091,1180,2278,37,29,62,13,17,31,22,18,43,0,0,3,3,5,9,9,11,18,0,0,0,1208,1299,2504,222,227,447,22,14,36,1679,1752,3440,148,134,283,5769,6010,11774
209041436,3714,3874,7589,159,166,334,27,25,55,1277,1325,2600,20,18,41,3,12,11,8,15,22,8,9,7,5,3,9,0,0,9,0,0,0,1346,1405,2754,260,222,491,44,55,97,1815,1851,3668,200,243,449,5732,5971,11707
209041437,2974,2945,5916,713,734,1448,163,173,333,5019,5067,10082,52,54,111,58,62,123,43,40,84,4,6,16,33,28,64,14,17,31,0,0,0,5393,5443,10837,1139,1147,2291,100,76,170,7342,7401,14743,467,406,873,10788,10753,21537
209041527,4204,4464,8672,550,583,1128,33,47,80,1968,2106,4078,47,42,88,21,28,49,21,23,43,6,6,17,10,0,8,3,4,7,0,0,0,2116,2261,4372,189,211,404,51,44,94,2902,3098,5998,211,202,409,7312,7768,15078
209041528,1924,2060,3986,200,213,420,36,31,69,1939,2099,4035,37,47,81,11,11,15,4,11,22,3,5,3,10,5,12,4,7,10,0,0,0,2043,2211,4256,191,208,404,29,31,59,2465,2668,5132,128,136,264,4517,4860,9376
209041529,2741,2803,5549,157,155,314,22,29,57,978,890,1858,21,9,36,9,17,25,19,23,39,3,4,10,0,0,3,0,0,4,0,0,0,1059,969,2034,470,427,903,17,14,32,1709,1570,3280,282,269,548,4736,4637,9373
209041530,4097,4220,8315,233,230,469,13,21,38,1090,1089,2178,18,24,43,12,9,17,8,10,25,3,0,3,6,13,22,4,0,6,0,0,0,1160,1166,2326,354,372,728,28,22,42,1771,1794,3562,360,352,708,6228,6360,12587
209041531,2360,2542,4894,181,214,394,73,69,143,1718,1870,3588,31,42,74,16,17,38,24,17,43,7,7,12,27,17,50,5,9,14,0,0,0,1897,2060,3962,337,355,689,36,37,70,2449,2665,5113,171,193,364,4978,5398,10376
209041532,2343,2421,4766,225,241,465,65,63,121,1945,2064,4011,33,25,58,20,21,41,18,17,39,7,8,10,13,17,34,5,7,12,0,0,0,2107,2215,4324,345,380,718,43,37,79,2718,2870,5591,199,201,404,5265,5490,10754
210011226,2109,2308,4417,195,185,382,24,33,59,1058,1092,2150,18,15,35,14,16,32,8,9,16,5,11,14,0,0,0,0,6,3,0,0,0,1135,1182,2316,126,134,260,22,8,32,1486,1510,2991,127,107,228,3720,3920,7638
210011227,0,0,3,0,0,0,0,0,0,4,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,3,3,8,3,0,5,5,6,13
210011228,2877,3037,5911,144,149,289,9,0,16,728,725,1448,9,6,20,3,4,10,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,749,744,1492,40,49,99,17,25,39,954,965,1923,122,162,291,3958,4165,8124
210011230,2072,2269,4338,102,105,207,14,13,31,896,987,1880,19,15,30,13,13,18,14,14,21,0,0,3,7,0,3,6,0,8,0,0,0,961,1043,1998,122,110,226,15,15,36,1198,1273,2466,117,132,254,3388,3669,7055
210011231,3078,3141,6220,242,240,483,25,25,49,1120,1136,2250,17,20,31,13,9,20,12,7,19,0,0,3,0,0,0,7,0,7,0,0,0,1189,1193,2382,121,125,249,11,20,36,1575,1584,3155,132,119,248,4784,4845,9625
210011533,3693,3985,7679,264,259,528,25,33,66,1152,1219,2371,20,23,47,19,16,36,17,14,38,5,3,11,6,6,11,6,0,3,0,0,0,1244,1328,2573,181,148,326,53,99,151,1745,1837,3580,257,240,501,5695,6060,11756
210011534,4584,4972,9555,285,332,618,32,24,52,1406,1482,2890,35,47,79,24,17,40,14,14,22,8,11,13,6,7,11,3,12,19,0,0,0,1526,1610,3134,187,155,339,34,30,65,2027,2127,4160,262,293,559,6874,7391,14269
210021232,4074,4106,8177,569,631,1194,42,49,92,1422,1444,2866,27,38,64,9,9,17,16,19,36,4,9,16,9,9,13,3,5,8,0,0,0,1530,1578,3106,77,103,184,35,23,60,2217,2333,4553,284,322,613,6578,6763,13344
210021233,1096,1030,2129,70,54,126,13,14,23,401,374,777,5,10,17,0,0,0,3,7,10,0,4,4,0,0,0,3,0,4,0,0,0,432,410,836,19,21,46,4,6,11,526,488,1017,104,90,196,1728,1609,3333
210021234,1329,1437,2769,97,106,205,5,8,14,473,489,965,6,7,13,4,5,10,3,3,11,0,4,4,3,4,11,0,0,0,0,0,0,506,515,1025,13,30,39,10,6,16,631,658,1289,93,89,182,2058,2187,4235
210021235,2979,2983,5957,372,387,756,42,50,86,1184,1229,2405,21,26,46,9,16,20,13,5,18,3,3,3,5,9,12,0,0,0,0,0,0,1269,1334,2597,49,47,95,33,17,51,1721,1782,3505,322,304,627,5023,5067,10088
210031236,2106,2291,4395,114,108,218,42,44,80,1063,1010,2076,33,29,60,8,15,25,17,21,42,14,7,18,5,10,18,11,10,20,0,0,0,1192,1152,2339,233,198,426,25,19,43,1555,1473,3032,221,227,446,3886,3991,7877
210031237,3630,3701,7330,513,467,981,51,57,102,1122,1090,2214,23,25,48,20,14,33,10,11,22,4,5,4,6,0,11,17,12,30,0,0,0,1251,1221,2467,741,509,1250,28,24,53,2534,2215,4754,432,425,854,6594,6342,12936
210031439,959,1093,2053,37,34,72,3,5,11,304,287,594,7,9,8,8,9,16,0,0,0,3,0,3,7,0,7,0,0,0,0,0,0,328,306,637,41,42,83,3,3,5,413,389,802,40,50,92,1412,1531,2943
210031440,1617,1775,3387,89,82,174,11,7,20,712,736,1447,18,15,38,8,13,21,8,4,12,6,5,5,0,4,5,4,0,3,0,0,0,764,789,1553,146,129,276,13,10,22,1011,1016,2027,198,165,369,2820,2960,5780
210031535,3396,3653,7056,299,273,571,56,59,114,1594,1644,3239,24,19,44,22,22,41,23,20,43,12,6,22,4,5,8,3,4,10,0,0,0,1740,1776,3517,798,660,1459,45,67,111,2884,2775,5661,507,469,975,6788,6902,13686
210031536,1761,1832,3590,140,141,281,43,36,82,987,979,1964,31,25,59,6,11,16,16,9,24,5,9,18,10,9,15,0,3,10,0,0,0,1104,1086,2186,777,634,1415,41,54,95,2059,1916,3976,334,322,652,4158,4064,8222
210031537,1809,1987,3793,126,129,260,31,43,74,1023,1041,2065,20,24,43,14,9,30,20,15,38,0,3,5,3,6,10,3,7,4,0,0,0,1124,1142,2266,380,328,709,27,16,45,1658,1616,3275,158,163,318,3622,3760,7388
210031538,4077,4460,8532,365,381,747,84,95,183,2164,2319,4484,62,67,130,22,32,54,33,38,71,8,11,20,8,9,18,22,21,39,0,0,0,2406,2598,5001,495,532,1031,59,57,110,3332,3565,6895,342,369,711,7744,8392,16139
210041240,4097,4136,8236,318,311,632,32,31,67,1512,1531,3037,48,43,90,11,9,18,14,17,27,6,7,12,4,6,11,4,3,10,0,0,0,1629,1650,3280,96,120,219,36,19,56,2078,2106,4185,248,238,485,6426,6485,12906
210041539,825,807,1629,75,85,159,33,35,70,1152,1176,2323,16,7,24,3,5,17,3,9,15,5,0,3,4,3,5,0,0,0,0,0,0,1212,1240,2457,99,111,213,16,13,31,1404,1445,2848,139,117,261,2368,2370,4739
210041540,3666,4031,7697,462,518,981,48,49,96,1927,2169,4089,36,41,76,9,14,23,22,21,39,4,5,8,3,5,5,8,6,11,0,0,0,2050,2302,4352,142,158,299,49,46,100,2705,3027,5734,340,359,697,6710,7412,14129
210041541,3220,3262,6490,231,251,482,28,31,58,1246,1303,2545,27,29,56,0,9,12,12,22,40,4,19,20,7,9,13,6,5,5,0,0,0,1331,1419,2745,90,105,189,35,34,67,1678,1808,3492,225,210,439,5131,5288,10413
210051242,3275,3178,6459,302,288,586,44,43,87,1166,1044,2208,9,14,21,24,23,41,20,12,28,4,3,11,11,3,11,5,0,3,0,0,0,1276,1134,2408,985,758,1742,48,21,73,2613,2198,4810,964,621,1589,6850,6001,12847
210051243,4769,4775,9543,409,394,801,23,25,54,1146,1038,2185,27,19,48,19,12,29,3,0,8,9,14,19,3,0,3,6,6,16,0,0,0,1237,1113,2355,599,477,1075,31,30,60,2273,2018,4291,592,535,1128,7636,7330,14957
210051245,5604,5796,11400,478,485,963,22,16,40,1430,1546,2978,16,14,35,12,6,22,15,19,35,15,8,19,4,7,7,3,9,8,0,0,0,1511,1625,3137,324,303,632,47,46,92,2368,2453,4816,376,422,794,8349,8671,17022
210051246,6051,6039,12084,537,512,1053,49,52,98,2750,2964,5713,34,44,82,10,13,22,18,20,41,10,14,19,4,3,8,4,0,8,0,0,0,2876,3121,5996,307,321,626,54,47,98,3774,4002,7775,358,315,670,10180,10362,20541
210051247,4395,4645,9043,329,334,665,19,15,37,1010,1020,2037,15,21,36,4,3,9,9,11,24,7,5,14,0,0,0,5,4,6,0,0,0,1079,1086,2159,464,441,900,37,37,75,1908,1888,3800,501,528,1034,6809,7070,13879
210051248,17,26,48,0,0,0,0,0,0,9,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,15,5,3,8,0,0,0,12,9,23,30,14,46,67,54,121
