SA2_CODE_2021,SH_FHs_CF_no_C,SH_FHs_CF_C,SH_FHs_OnePF,SH_FHs_Oth_fam,SH_FHs_Tot,SH_Lone_P_H,SH_Group_H,SH_Tot,SDRTHT_1_S_FHs_CF_no_C,SDRTHT_1_S_FHs_CF_C,SDRTHT_1_S_FHs_OnePF,SDRTHT_1_S_FHs_Oth_fam,SDRTHT_1_S_FHs_Tot,SDRTHT_1_S_Lone_P_H,SDRTHT_1_S_Group_H,SDRTHT_1_S_Tot,SDRTHT_2more_S_FHs_CF_no_C,SDRTHT_2more_S_FHs_CF_C,SDRTHT_2more_S_FHs_OnePF,SDRTHT_2more_S_FHs_Oth_fam,SDRTHT_2more_S_FHs_Tot,SDRTHT_2more_S_Lone_P_H,SDRTHT_2more_S_Group_H,SDRTHT_2more_S_Tot,SDRTHT_Tot_FHs_CF_no_C,SDRTHT_Tot_FHs_CF_C,SDRTHT_Tot_FHs_OnePF,SDRTHT_Tot_FHs_Oth_fam,SDRTHT_Tot_FHs_Tot,SDRTHT_Tot_Lone_P_H,SDRTHT_Tot_Group_H,SDRTHT_Tot_Tot,FoA_1_or_2_SB_FHs_CF_no_C,FoA_1_or_2_SB_FHs_CF_C,FoA_1_or_2_SB_FHs_OnePF,FoA_1_or_2_SB_FHs_Oth_fam,FoA_1_or_2_SB_FHs_Tot,FoA_1_or_2_SB_Lone_P_H,FoA_1_or_2_SB_Group_H,FoA_1_or_2_SB_Tot,FoA_3SB_FHs_CF_no_C,FoA_3SB_FHs_CF_C,FoA_3SB_FHs_OnePF,FoA_3SB_FHs_Oth_fam,FoA_3SB_FHs_Tot,FoA_3SB_Lone_P_H,FoA_3SB_Group_H,FoA_3SB_Tot,FoA_4_to_8_SB_FHs_CF_no_C,FoA_4_to_8_SB_FHs_CF_C,FoA_4_to_8_SB_FHs_OnePF,FoA_4_to_8_SB_FHs_Oth_fam,FoA_4_to_8_SB_FHs_Tot,FoA_4_to_8_SB_Lone_P_H,FoA_4_to_8_SB_Group_H,FoA_4_to_8_SB_Tot,FoA_9moSB_FHs_CF_no_C,FoA_9moSB_FHs_CF_C,FoA_9moSB_FHs_OnePF,FoA_9moSB_FHs_Oth_fam,FoA_9moSB_FHs_Tot,FoA_9moSB_Lone_P_H,FoA_9moSB_Group_H,FoA_9moSB_Tot,FoA_Att_to_hous_FHs_CF_no_C,FoA_Att_to_hous_FHs_CF_C,FoA_Att_to_hous_FHs_OnePF,FoA_Att_to_hous_FHs_Oth_fam,FoA_Att_to_hous_FHs_Tot,FoA_Att_to_hous_Lone_P_H,FoA_Att_to_hous_Group_H,FoA_Att_to_hous_Tot,FoA_Tot_FHs_CF_no_C,FoA_Tot_FHs_CF_C,FoA_Tot_FHs_OnePF,FoA_Tot_FHs_Oth_fam,FoA_Tot_FHs_Tot,FoA_Tot_Lone_P_H,FoA_Tot_Group_H,FoA_Tot_Tot,OD_C_FHs_CF_no_C,OD_C_FHs_CF_C,OD_C_FHs_OnePF,OD_C_FHs_Oth_fam,OD_C_FHs_Tot,OD_C_Lone_P_H,OD_C_Group_H,OD_C_Tot,OD_CH_FHs_CF_no_C,OD_CH_FHs_CF_C,OD_CH_FHs_OnePF,OD_CH_FHs_Oth_fam,OD_CH_FHs_Tot,OD_CH_Lone_P_H,OD_CH_Group_H,OD_CH_Tot,OD_Imp_home_T_SO_FHs_CF_no_C,OD_Imp_home_T_SO_FHs_CF_C,OD_Imp_home_T_SO_FHs_OnePF,OD_Imp_home_T_SO_FHs_Oth_fam,OD_Imp_home_T_SO_FHs_Tot,OD_Imp_home_T_SO_Lone_P_H,OD_Imp_home_T_SO_Group_H,OD_Imp_home_T_SO_Tot,OD_HorF_at_to_S_O_FHs_CF_no_C,OD_HorF_at_to_S_O_FHs_CF_C,OD_HorF_at_to_S_O_FHs_OnePF,OD_HorF_at_to_S_O_FHs_Oth_fam,OD_HorF_at_to_S_O_FHs_Tot,OD_HorF_at_to_S_O_Lone_P_H,OD_HorF_at_to_S_O_Group_H,OD_HorF_at_to_S_O_Tot,OD_Tot_FHs_CF_no_C,OD_Tot_FHs_CF_C,OD_Tot_FHs_OnePF,OD_Tot_FHs_Oth_fam,OD_Tot_FHs_Tot,OD_Tot_Lone_P_H,OD_Tot_Group_H,OD_Tot_Tot,DS_NS_FHs_CF_no_C,DS_NS_FHs_CF_C,DS_NS_FHs_OnePF,DS_NS_FHs_Oth_fam,DS_NS_FHs_Tot,DS_NS_Lone_P_H,DS_NS_Group_H,DS_NS_Tot,Tot_FHs_CF_no_C,Tot_FHs_CF_C,Tot_FHs_OnePF,Tot_FHs_Oth_fam,Tot_FHs_Tot,Tot_Lone_P_H,Tot_Group_H,Tot_Tot
203021042,2213,3040,578,46,5876,1255,252,7381,141,49,60,4,255,470,26,747,45,23,7,3,80,101,13,181,182,71,66,10,332,563,34,928,0,0,0,0,0,0,0,0,5,0,0,0,5,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,14,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,13,2398,3119,644,53,6218,1839,288,8342
203021043,1728,2516,699,56,4992,1111,139,6242,153,79,55,6,301,264,16,571,8,4,6,0,15,10,5,31,162,84,67,6,315,275,13,604,4,3,0,0,12,39,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,12,43,0,56,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,6,0,4,0,7,0,0,3,0,0,10,1900,2608,763,61,5330,1426,155,6908
203021044,1420,1577,542,43,3586,958,86,4631,82,5,30,7,127,190,4,319,3,0,4,0,9,3,0,9,82,5,35,7,133,189,4,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,3,0,15,45,4,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,16,45,4,62,0,0,0,0,0,0,0,0,1515,1584,584,50,3732,1202,93,5021
203021045,1571,1203,851,75,3694,1641,205,5537,98,40,49,11,203,493,37,728,7,4,8,0,15,28,0,48,106,43,59,14,215,522,34,775,16,3,6,0,24,22,5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,6,14,3,4,0,24,21,5,49,0,0,0,0,0,5,0,5,4,0,0,0,4,17,0,21,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,4,4,0,0,7,26,0,35,0,0,0,0,0,11,0,12,1696,1252,909,84,3945,2225,240,6411
203021046,868,1198,275,18,2362,630,99,3090,108,48,40,0,202,397,19,619,59,40,29,4,134,48,21,202,171,87,68,0,335,448,39,825,16,6,7,0,24,66,4,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,7,0,24,66,4,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,9,4,0,0,0,4,0,0,9,4,4,0,0,9,0,0,8,1061,1300,352,22,2731,1144,144,4015
203021047,1465,1501,670,70,3712,1427,166,5299,96,39,47,9,185,259,24,474,67,29,21,0,117,78,8,200,161,63,74,7,302,336,36,679,36,34,40,0,111,147,8,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,32,40,0,115,147,8,270,5,0,0,0,3,18,0,25,10,0,0,0,10,21,0,35,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,6,17,0,0,0,22,48,0,66,4,3,0,0,3,4,0,11,1681,1603,784,78,4150,1963,213,6323
203021485,931,1178,332,35,2472,638,236,3351,93,29,16,3,149,174,5,327,0,0,9,0,15,5,0,21,97,35,27,3,163,181,5,342,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,7,1033,1212,357,38,2641,824,244,3708
203021486,1327,1686,1194,109,4309,1426,229,5966,41,26,28,9,103,251,17,369,5,3,7,0,17,14,0,25,47,27,36,9,116,264,16,396,18,7,14,0,44,48,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,14,0,44,48,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,27,5,0,43,21,5,64,9,27,5,0,43,21,5,64,0,0,0,0,0,0,0,7,1399,1753,1250,113,4509,1756,251,6516
203021487,2288,2873,907,92,6161,1588,378,8129,164,59,54,0,283,489,21,794,15,9,15,0,35,22,0,56,180,66,72,0,320,508,21,846,7,0,0,0,7,22,6,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,7,0,0,0,7,21,6,35,6,0,0,0,6,13,0,18,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,8,13,0,29,0,4,0,0,4,0,0,7,2478,2940,981,98,6498,2133,411,9042
203021488,598,530,654,74,1862,1108,187,3156,34,19,63,10,126,308,14,445,14,12,9,0,33,35,10,80,48,32,69,10,164,342,18,527,10,8,7,0,19,28,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,7,0,22,36,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,3,0,0,5,0,0,0,0,0,5,0,5,658,572,735,82,2049,1486,210,3744
203031048,2197,1813,710,55,4771,1457,130,6357,45,8,16,3,72,151,9,232,3,6,5,0,17,16,0,34,50,12,27,6,85,164,8,262,14,0,0,0,16,14,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,13,0,0,0,14,17,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,2263,1816,735,59,4871,1640,140,6656
203031049,873,519,143,15,1549,635,63,2243,12,0,3,0,17,28,0,46,24,7,9,0,53,22,5,73,38,14,13,0,69,50,6,121,4,0,0,0,9,18,0,22,0,0,0,0,0,0,0,3,4,0,0,0,4,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,13,18,0,37,0,3,0,0,6,0,0,7,3,0,0,0,6,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,7,3,0,0,9,7,0,23,0,3,0,0,0,5,0,4,921,534,160,17,1634,723,70,2427
203031051,1642,654,280,45,2621,1107,83,3809,27,6,17,0,56,124,0,183,33,7,16,0,59,29,3,102,60,21,31,3,115,159,8,278,7,3,0,0,8,6,0,13,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,8,6,0,15,3,0,0,0,3,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,6,7,0,17,8,0,0,0,8,4,0,11,1722,679,314,47,2760,1282,93,4135
203031052,882,444,121,6,1454,562,20,2034,62,11,4,0,72,86,0,163,16,3,3,0,21,15,0,35,74,16,10,0,96,99,0,198,10,3,0,0,13,25,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,13,27,0,39,0,0,0,0,0,0,0,0,4,0,0,0,12,24,0,34,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,5,9,0,0,0,15,27,0,38,0,0,0,0,0,0,0,0,971,458,130,6,1579,712,23,2313
203031053,2325,3190,606,46,6166,1342,254,7765,70,28,26,4,128,133,14,277,86,55,42,0,188,105,17,304,161,86,65,4,314,235,36,588,4,0,0,0,5,11,0,16,8,3,0,0,11,14,0,30,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,18,27,0,48,3,0,0,0,3,4,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,17,7,0,0,0,6,9,0,12,2506,3283,671,53,6511,1615,290,8424
203031489,1080,1378,380,40,2877,581,131,3595,31,57,24,0,113,51,5,172,28,16,10,0,57,24,4,78,57,75,31,4,169,78,12,252,11,4,3,0,19,23,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,3,0,19,23,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,1156,1455,418,44,3075,684,146,3906
203031490,2157,2303,591,30,5082,1394,143,6622,53,25,21,4,98,109,6,213,83,25,20,0,125,48,4,181,135,52,38,4,227,161,9,398,4,0,0,0,4,13,0,17,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,13,0,22,0,0,0,0,0,0,0,0,4,0,0,0,5,12,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,15,0,15,0,0,0,0,0,3,0,3,2306,2354,634,30,5321,1583,156,7058
204011054,1001,543,232,18,1787,854,71,2708,8,3,4,0,19,68,0,90,0,0,0,0,0,0,0,0,8,3,4,0,19,68,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,26,0,37,7,5,0,0,19,49,0,68,0,0,0,0,0,4,0,3,0,0,0,0,0,6,0,9,20,5,0,0,25,86,6,116,7,0,0,0,4,9,0,15,1030,549,235,18,1840,1018,73,2934
204011055,968,544,274,31,1812,863,57,2738,11,7,7,0,26,82,5,110,0,0,0,0,0,0,0,0,11,7,7,0,26,82,5,110,0,0,4,0,4,6,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,6,4,12,0,3,0,0,3,0,0,8,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,0,0,5,9,0,16,0,0,0,0,0,0,0,0,978,548,285,28,1843,966,65,2871
204011056,1444,1752,670,50,3914,1173,99,5189,132,16,33,3,178,275,4,456,7,3,6,0,19,8,0,22,138,11,37,3,195,285,4,480,5,0,6,0,12,15,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,5,6,6,0,13,15,0,28,0,0,0,0,0,13,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,9,6,20,0,0,0,0,0,6,0,10,1586,1781,707,54,4129,1489,111,5726
204011057,1377,878,288,19,2563,1040,75,3673,18,4,13,0,38,79,9,124,0,0,0,0,0,0,0,5,18,4,13,0,41,84,9,127,3,4,4,0,8,7,0,13,0,3,0,0,3,0,0,8,0,0,0,0,3,3,0,10,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,8,6,3,0,21,10,3,38,0,0,0,0,0,6,0,8,6,0,0,0,10,10,0,19,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,8,3,0,0,14,21,0,30,4,3,0,0,8,6,0,16,1416,899,308,18,2641,1154,79,3882
204011058,628,395,162,12,1192,515,41,1752,12,7,5,0,18,49,0,71,0,0,0,0,0,3,0,0,12,7,5,0,18,50,4,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,10,8,0,0,0,12,18,0,31,0,0,0,0,0,0,0,5,3,4,0,0,3,0,0,6,16,4,0,0,20,31,3,50,0,0,0,0,0,0,0,4,650,406,165,12,1232,596,43,1875
204011059,647,514,404,27,1601,716,93,2405,27,6,16,0,48,179,10,237,3,0,0,0,3,0,0,4,25,6,16,0,54,182,10,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0,3,0,0,4,10,0,14,0,0,0,0,4,0,0,6,675,529,424,31,1659,910,98,2668
204011060,517,537,124,11,1188,264,23,1476,0,0,0,0,0,4,0,8,4,0,0,0,4,0,0,12,3,0,0,0,3,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,535,124,11,1201,273,23,1492
204011061,16,15,12,0,52,34,6,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,15,12,0,56,34,6,92
204011062,578,331,151,8,1073,507,43,1623,4,0,0,0,4,3,0,7,0,0,0,0,0,0,0,0,3,0,0,0,6,3,0,7,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,5,0,0,0,0,0,0,3,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,9,0,20,0,0,0,0,3,0,0,8,591,334,151,8,1082,526,43,1653
204021063,1348,789,460,33,2640,1208,125,3973,97,16,41,6,153,408,20,582,0,0,0,0,6,0,0,3,94,16,41,6,154,409,20,583,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,7,3,4,0,0,5,22,0,34,4,3,4,0,7,5,0,9,1454,810,508,36,2804,1657,143,4602
204021064,588,379,96,8,1078,350,27,1446,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,5,3,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,11,0,0,0,0,0,0,0,0,593,384,94,12,1087,351,27,1462
204021065,510,405,151,22,1081,386,23,1486,13,0,11,0,25,80,0,109,0,0,0,0,0,0,0,0,14,0,11,0,29,80,0,108,0,0,0,0,3,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,3,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,7,0,5,7,0,5,5,0,9,8,0,21,0,0,0,0,0,0,0,0,525,409,163,18,1120,473,25,1620
204021066,2051,1808,926,53,4837,1976,169,6979,140,38,69,7,264,775,23,1070,9,3,0,0,20,36,3,55,154,47,74,11,285,807,27,1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,5,0,5,0,0,0,0,5,7,0,11,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,13,10,0,5,0,11,18,0,29,0,0,0,0,0,5,0,9,2211,1864,1001,59,5136,2811,202,8146
204021067,1358,1127,256,31,2774,807,71,3655,4,0,0,0,4,0,0,8,0,0,0,0,0,0,0,5,9,0,0,0,9,0,0,7,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,3,9,0,14,0,0,0,0,4,9,0,13,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,4,6,0,0,0,5,24,0,32,3,0,0,0,5,0,0,3,1375,1124,254,32,2792,843,72,3703
204031068,673,457,180,9,1318,508,33,1860,10,3,3,0,12,42,5,63,0,0,0,0,0,0,0,0,10,5,3,0,15,42,5,65,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,15,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,9,0,3,0,0,3,9,0,15,7,5,0,0,12,3,4,12,681,474,186,13,1353,574,46,1968
204031069,1102,781,225,20,2130,839,81,3049,31,9,14,0,55,79,9,140,6,3,0,0,8,5,0,17,40,16,14,0,62,79,10,153,18,0,5,0,24,29,3,54,3,0,0,0,7,4,0,10,0,0,0,0,6,4,0,5,0,0,3,0,6,0,0,10,0,4,0,0,3,0,0,4,23,12,10,0,39,38,9,86,0,0,0,0,4,0,0,9,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,4,4,0,0,6,0,0,11,3,3,0,0,9,12,0,24,8,9,0,0,12,4,7,21,1177,816,249,20,2264,977,97,3340
204031070,410,348,73,8,845,305,33,1173,6,7,0,0,16,15,0,34,0,0,0,0,0,0,0,0,6,7,0,0,16,15,0,34,0,0,5,0,5,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,3,0,8,4,0,0,0,4,5,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,8,3,0,9,10,4,0,0,14,8,0,21,0,0,0,0,0,0,0,0,432,355,83,9,886,326,31,1238
204031071,665,435,168,19,1289,504,29,1815,14,8,7,0,28,64,4,101,0,0,0,0,0,0,0,0,14,8,7,0,28,64,4,101,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,3,3,0,10,3,0,0,0,3,0,0,8,688,443,178,19,1323,577,38,1938
204031072,910,552,150,8,1626,659,42,2323,0,3,4,0,8,24,0,34,0,0,0,0,0,0,0,0,0,3,4,0,8,24,0,34,0,0,0,0,0,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,13,0,0,0,0,0,4,0,3,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,3,5,0,0,6,12,0,21,0,0,0,0,3,5,0,0,915,558,158,13,1644,712,39,2399
204031073,1502,1580,742,41,3865,1217,118,5200,61,19,48,3,131,284,16,428,3,0,4,0,8,14,0,22,61,22,55,3,138,298,21,454,25,8,19,0,49,122,10,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,8,21,0,47,120,10,179,0,0,0,0,0,30,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,29,10,0,0,0,10,3,0,13,1594,1607,814,48,4060,1671,142,5870
204031075,644,640,128,8,1427,305,22,1748,3,0,0,0,3,28,0,34,0,0,0,0,0,0,0,0,3,0,0,0,3,28,0,34,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,0,10,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,0,8,0,6,0,0,6,4,0,7,659,643,131,8,1440,351,20,1810
204031491,1203,1701,415,24,3347,582,89,4019,0,5,0,0,7,5,0,10,0,0,0,0,0,0,0,0,0,5,0,0,7,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,7,4,0,10,4,3,0,0,5,4,0,7,1220,1706,419,24,3371,592,87,4052
204031492,1457,1229,818,70,3573,1607,169,5342,103,49,90,11,256,629,31,915,5,4,14,5,37,29,0,65,112,56,101,15,288,660,32,978,14,0,12,0,29,66,4,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,0,14,0,29,69,4,104,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,8,5,5,0,0,5,13,0,18,0,0,0,0,3,0,0,7,1587,1287,939,89,3901,2343,206,6452
205011076,2097,2153,797,56,5098,1381,126,6609,70,17,37,4,124,201,9,338,0,5,0,0,5,0,0,5,70,23,37,4,127,201,9,345,43,11,22,0,77,169,8,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,11,22,0,81,171,8,259,0,0,0,0,0,0,0,3,7,0,4,0,16,73,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,0,18,78,0,98,0,0,0,0,7,4,0,7,2218,2197,858,56,5335,1831,148,7313
