SA2_CODE_2021,M_NatPhySci_Occ_Mng,M_NatPhySci_Occ_Pro,M_NatPhySci_Occ_TTW,M_NatPhySci_Occ_CPS,M_NatPhySci_Occ_CA,M_NatPhySci_Occ_Sal,M_NatPhySci_Occ_MOD,M_NatPhySci_Occ_Lab,M_NatPhySci_Occ_IDNS,M_NatPhySci_Total,M_InfoTechn_Occ_Mng,M_InfoTechn_Occ_Pro,M_InfoTechn_Occ_TTW,M_InfoTechn_Occ_CPS,M_InfoTechn_Occ_CA,M_InfoTechn_Occ_Sal,M_InfoTechn_Occ_MOD,M_InfoTechn_Occ_Lab,M_InfoTechn_Occ_IDNS,M_InfoTechn_Total,M_EngRelTech_Occ_Mng,M_EngRelTech_Occ_Pro,M_EngRelTech_Occ_TTW,M_EngRelTech_Occ_CPS,M_EngRelTech_Occ_CA,M_EngRelTech_Occ_Sal,M_EngRelTech_Occ_MOD,M_EngRelTech_Occ_Lab,M_EngRelTech_Occ_IDNS,M_EngRelTech_Total,M_ArchitBuild_Occ_Mng,M_ArchitBuild_Occ_Pro,M_ArchitBuild_Occ_TTW,M_ArchitBuild_Occ_CPS,M_ArchitBuild_Occ_CA,M_ArchitBuild_Occ_Sal,M_ArchitBuild_Occ_MOD,M_ArchitBuild_Occ_Lab,M_ArchitBuild_Occ_IDNS,M_ArchitBuild_Total,M_AgriEnviRelStu_Occ_Mng,M_AgriEnviRelStu_Occ_Pro,M_AgriEnviRelStu_Occ_TTW,M_AgriEnviRelStu_Occ_CPS,M_AgriEnviRelStu_Occ_CA,M_AgriEnviRelStu_Occ_Sal,M_AgriEnviRelStu_Occ_MOD,M_AgriEnviRelStu_Occ_Lab,M_AgriEnviRelStu_Occ_IDNS,M_AgriEnviRelStu_Total,M_Health_Occ_Mng,M_Health_Occ_Pro,M_Health_Occ_TTW,M_Health_Occ_CPS,M_Health_Occ_CA,M_Health_Occ_Sal,M_Health_Occ_MOD,M_Health_Occ_Lab,M_Health_Occ_IDNS,M_Health_Total,M_Educat_Occ_Mng,M_Educat_Occ_Pro,M_Educat_Occ_TTW,M_Educat_Occ_CPS,M_Educat_Occ_CA,M_Educat_Occ_Sal,M_Educat_Occ_MOD,M_Educat_Occ_Lab,M_Educat_Occ_IDNS,M_Educat_Total,M_ManagCom_Occ_Mng,M_ManagCom_Occ_Pro,M_ManagCom_Occ_TTW,M_ManagCom_Occ_CPS,M_ManagCom_Occ_CA,M_ManagCom_Occ_Sal,M_ManagCom_Occ_MOD,M_ManagCom_Occ_Lab,M_ManagCom_Occ_IDNS,M_ManagCom_Total,M_SocietCultu_Occ_Mng,M_SocietCultu_Occ_Pro,M_SocietCultu_Occ_TTW,M_SocietCultu_Occ_CPS,M_SocietCultu_Occ_CA,M_SocietCultu_Occ_Sal,M_SocietCultu_Occ_MOD,M_SocietCultu_Occ_Lab,M_SocietCultu_Occ_IDNS,M_SocietCultu_Total,M_CreatArt_Occ_Mng,M_CreatArt_Occ_Pro,M_CreatArt_Occ_TTW,M_CreatArt_Occ_CPS,M_CreatArt_Occ_CA,M_CreatArt_Occ_Sal,M_CreatArt_Occ_MOD,M_CreatArt_Occ_Lab,M_CreatArt_Occ_IDNS,M_CreatArt_Total,M_FoodHospPersServ_Occ_Mng,M_FoodHospPersServ_Occ_Pro,M_FoodHospPersServ_Occ_TTW,M_FoodHospPersServ_Occ_CPS,M_FoodHospPersServ_Occ_CA,M_FoodHospPersServ_Occ_Sal,M_FoodHospPersServ_Occ_MOD,M_FoodHospPersServ_Occ_Lab,M_FoodHospPersServ_Occ_IDNS,M_FoodHospPersServ_Total,M_MixFieldProg_Occ_Mng,M_MixFieldProg_Occ_Pro,M_MixFieldProg_Occ_TTW,M_MixFieldProg_Occ_CPS,M_MixFieldProg_Occ_CA,M_MixFieldProg_Occ_Sal,M_MixFieldProg_Occ_MOD,M_MixFieldProg_Occ_Lab,M_MixFieldProg_Occ_IDNS,M_MixFieldProg_Total,M_FS_ID_Occ_Mng,M_FS_ID_Occ_Pro,M_FS_ID_Occ_TTW,M_FS_ID_Occ_CPS,M_FS_ID_Occ_CA,M_FS_ID_Occ_Sal,M_FS_ID_Occ_MOD,M_FS_ID_Occ_Lab,M_FS_ID_Occ_IDNS,M_FS_ID_Total,M_FS_NS_Occ_Mng,M_FS_NS_Occ_Pro,M_FS_NS_Occ_TTW,M_FS_NS_Occ_CPS,M_FS_NS_Occ_CA,M_FS_NS_Occ_Sal,M_FS_NS_Occ_MOD,M_FS_NS_Occ_Lab,M_FS_NS_Occ_IDNS,M_FS_NS_Total,M_Tot_Occ_Mng,M_Tot_Occ_Pro,M_Tot_Occ_TTW,M_Tot_Occ_CPS,M_Tot_Occ_CA,M_Tot_Occ_Sal,M_Tot_Occ_MOD,M_Tot_Occ_Lab,M_Tot_Occ_IDNS,M_Total_Total,F_NatPhySci_Occ_Mng,F_NatPhySci_Occ_Pro,F_NatPhySci_Occ_TTW,F_NatPhySci_Occ_CPS,F_NatPhySci_Occ_CA,F_NatPhySci_Occ_Sal,F_NatPhySci_Occ_MOD,F_NatPhySci_Occ_Lab,F_NatPhySci_Occ_IDNS,F_NatPhySci_Total,F_InfoTechn_Occ_Mng,F_InfoTechn_Occ_Pro,F_InfoTechn_Occ_TTW,F_InfoTechn_Occ_CPS,F_InfoTechn_Occ_CA,F_InfoTechn_Occ_Sal,F_InfoTechn_Occ_MOD,F_InfoTechn_Occ_Lab,F_InfoTechn_Occ_IDNS,F_InfoTechn_Total,F_EngRelTech_Occ_Mng,F_EngRelTech_Occ_Pro,F_EngRelTech_Occ_TTW,F_EngRelTech_Occ_CPS,F_EngRelTech_Occ_CA,F_EngRelTech_Occ_Sal,F_EngRelTech_Occ_MOD,F_EngRelTech_Occ_Lab,F_EngRelTech_Occ_IDNS,F_EngRelTech_Total,F_ArchitBuild_Occ_Mng,F_ArchitBuild_Occ_Pro,F_ArchitBuild_Occ_TTW,F_ArchitBuild_Occ_CPS,F_ArchitBuild_Occ_CA,F_ArchitBuild_Occ_Sal,F_ArchitBuild_Occ_MOD,F_ArchitBuild_Occ_Lab,F_ArchitBuild_Occ_IDNS,F_ArchitBuild_Total,F_AgriEnviRelStu_Occ_Mng,F_AgriEnviRelStu_Occ_Pro,F_AgriEnviRelStu_Occ_TTW,F_AgriEnviRelStu_Occ_CPS,F_AgriEnviRelStu_Occ_CA,F_AgriEnviRelStu_Occ_Sal,F_AgriEnviRelStu_Occ_MOD,F_AgriEnviRelStu_Occ_Lab,F_AgriEnviRelStu_Occ_IDNS,F_AgriEnviRelStu_Total
206041509,29,118,12,12,21,9,4,6,0,211,77,534,56,18,39,31,12,29,15,813,109,382,111,35,40,24,35,78,5,820,37,86,57,4,12,12,3,16,3,221,8,9,0,0,0,0,0,0,0,23,13,149,8,23,8,4,7,9,0,213,8,56,3,4,5,0,0,3,0,77,341,499,66,85,212,88,48,89,30,1462,67,179,16,42,70,29,20,23,3,455,46,129,29,41,23,23,12,17,3,326,28,9,129,35,6,9,6,14,7,244,0,0,0,0,0,0,0,0,0,4,17,24,8,4,10,6,6,5,6,74,11,18,13,9,9,8,4,7,25,99,789,2176,504,316,456,247,159,302,102,5048,22,92,24,19,27,6,0,9,4,209,37,176,16,5,27,14,0,10,0,291,30,142,9,15,26,9,3,43,3,275,21,60,11,8,13,11,0,5,0,132,4,10,0,4,6,0,0,0,3,36
206041510,12,67,10,8,7,9,5,12,0,112,36,171,20,5,13,8,6,15,5,272,45,188,51,7,15,10,16,21,7,363,19,39,25,0,5,5,4,7,0,105,4,7,0,0,0,4,3,3,0,19,8,81,5,8,0,4,4,0,0,114,4,32,0,9,0,0,0,0,0,46,100,164,28,30,80,30,27,30,10,486,33,123,13,27,28,11,3,6,4,246,17,82,11,13,22,15,4,9,0,175,13,0,53,8,3,3,7,3,0,95,0,0,0,0,0,0,0,0,0,0,14,8,3,4,4,0,5,0,0,42,3,7,9,4,0,0,0,4,10,40,297,977,225,117,187,86,75,116,42,2120,16,48,13,16,14,0,0,4,0,112,9,65,0,6,4,0,0,0,4,94,11,57,6,0,10,6,3,7,3,108,14,42,12,8,9,7,0,4,0,86,5,5,0,0,3,0,0,0,0,13
206051128,34,82,0,7,8,5,0,5,9,137,63,142,18,4,3,6,5,6,3,257,125,199,85,11,28,14,19,18,8,508,96,82,83,0,21,9,10,11,0,310,14,9,10,0,5,0,0,0,0,39,25,230,5,11,3,9,0,4,4,292,20,51,0,3,3,3,0,3,0,92,427,450,24,37,82,95,12,27,26,1184,114,265,0,34,28,12,3,6,13,477,28,85,22,15,11,14,4,7,0,186,15,4,32,10,0,4,0,5,0,68,0,0,0,0,4,0,0,0,0,3,25,30,0,7,3,0,0,4,3,69,9,22,5,0,3,4,3,4,9,63,989,1646,295,141,204,179,63,93,75,3687,16,73,5,3,13,10,0,0,0,135,10,51,0,3,12,0,0,0,4,87,18,56,6,6,11,4,0,3,0,107,34,71,6,6,7,7,0,4,0,124,10,13,5,3,7,0,0,4,0,30
206051129,48,62,4,6,10,7,0,6,0,144,44,108,18,5,4,4,0,5,0,192,98,163,110,15,22,20,18,21,9,469,86,69,144,4,10,4,5,23,0,349,8,19,19,3,3,0,0,0,0,56,20,138,5,20,8,5,0,0,6,203,17,93,3,14,5,3,3,4,3,135,331,306,29,23,73,91,15,23,18,915,87,233,15,44,39,23,5,8,3,459,53,165,33,17,20,19,12,15,4,334,20,3,28,8,5,8,4,12,5,91,0,0,0,0,0,0,0,0,0,0,16,28,4,10,0,6,3,3,3,79,12,14,18,3,6,5,0,8,10,71,829,1406,425,169,201,201,73,121,64,3497,25,76,16,13,13,6,0,0,0,149,4,36,0,0,5,0,0,0,0,51,13,50,9,5,8,0,0,0,0,83,21,65,5,5,19,0,0,0,0,123,12,13,5,3,9,3,0,0,0,42
206051130,54,69,3,3,5,0,0,0,0,149,58,113,8,8,13,11,0,0,0,213,146,214,128,15,33,13,14,22,11,594,93,51,108,9,13,6,15,14,0,304,14,14,5,5,3,0,0,3,0,43,27,133,7,21,4,6,3,0,6,205,15,55,5,3,4,0,3,0,0,95,403,360,26,28,93,81,9,19,20,1043,87,190,8,42,25,10,4,6,7,383,28,97,19,7,13,6,4,0,0,171,18,5,30,10,0,4,0,5,0,87,0,0,0,0,0,0,0,0,0,4,14,21,3,9,5,7,10,4,0,68,10,7,4,5,5,4,0,9,7,59,981,1333,357,155,216,144,68,99,66,3414,47,68,4,14,21,0,0,0,3,166,29,40,0,0,12,0,0,0,0,85,47,40,6,0,11,5,0,0,4,118,20,45,7,4,10,3,0,0,4,96,6,7,7,0,6,0,0,0,0,21
206051134,24,87,12,6,12,5,3,5,0,165,45,162,39,4,10,15,11,14,3,297,71,167,105,16,22,28,32,31,4,471,58,72,129,7,20,9,9,23,0,320,8,15,14,4,5,4,0,6,0,54,25,152,10,30,4,4,0,0,0,234,23,105,6,9,5,5,0,0,3,155,275,323,38,36,109,83,36,31,10,936,101,267,24,61,43,26,10,16,5,554,51,217,38,28,32,25,10,15,5,413,28,4,112,16,9,13,6,12,0,191,0,0,0,0,0,0,0,0,0,0,24,28,3,3,8,3,0,4,3,79,8,12,9,7,3,3,6,8,16,72,750,1608,527,216,276,225,121,169,57,3945,25,74,9,16,13,6,0,3,0,149,22,30,8,4,8,7,4,6,0,78,9,45,7,4,17,5,0,8,6,102,20,67,9,0,15,9,0,0,0,108,7,12,8,0,0,0,0,0,0,37
206051511,6,13,0,0,3,0,0,0,0,26,11,37,6,0,4,3,0,0,0,56,12,36,26,0,5,5,6,0,0,96,7,3,23,0,0,3,0,3,4,42,0,0,0,0,0,0,0,0,0,4,5,19,0,5,0,0,0,0,0,28,0,9,0,0,0,0,0,0,0,13,47,55,6,7,11,9,3,10,6,153,6,24,0,9,0,0,0,0,0,46,4,17,3,0,4,0,0,0,0,35,0,0,11,3,0,0,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,3,0,0,0,0,0,4,0,0,10,110,214,81,39,31,24,13,18,6,550,3,6,0,0,3,0,0,0,0,14,4,18,0,0,3,0,0,0,0,21,4,6,0,0,3,0,0,0,0,21,5,5,0,0,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,8
206051512,26,62,10,11,6,3,0,3,0,121,46,130,14,4,9,4,4,7,0,205,95,171,61,12,17,11,6,15,9,398,41,76,57,3,9,9,7,10,0,216,9,14,5,3,0,0,0,4,0,35,8,117,3,14,4,0,0,0,0,152,16,47,4,9,0,0,0,0,0,82,278,338,27,35,80,58,6,21,15,856,75,191,6,22,37,11,6,9,3,353,29,98,15,16,11,16,0,6,0,200,22,8,28,4,3,8,4,0,0,68,0,0,0,0,0,0,0,0,0,4,12,20,3,7,5,0,0,0,5,52,14,3,9,6,0,4,0,3,10,48,667,1274,231,135,193,119,41,79,49,2793,24,61,3,5,11,5,0,4,0,113,15,56,0,5,9,0,0,0,0,86,20,41,0,3,6,5,0,4,3,87,9,58,16,3,8,0,0,0,0,96,3,13,0,0,0,0,0,0,0,21
206051513,13,54,7,10,7,8,0,7,0,109,37,147,18,9,3,5,6,9,7,230,61,152,122,16,15,7,17,31,8,424,36,60,126,3,16,3,3,20,6,278,6,12,13,0,4,3,5,6,0,47,20,108,7,30,7,5,3,3,3,183,14,60,0,8,3,3,0,0,3,89,225,238,41,33,99,70,30,34,13,776,62,188,17,62,41,13,10,13,5,411,44,153,19,25,27,29,16,14,8,323,13,8,80,19,12,3,5,11,3,162,0,0,0,0,0,0,0,0,0,0,13,20,4,8,6,0,0,7,3,51,10,13,12,3,0,5,0,0,16,61,548,1206,476,221,226,162,99,159,68,3158,17,61,12,13,12,0,0,0,0,114,5,43,0,6,6,0,0,4,6,65,17,31,7,9,8,5,0,7,0,88,12,48,11,5,7,13,0,4,0,101,7,9,5,3,5,0,0,0,0,24
206051514,25,69,9,5,6,4,0,4,0,122,35,157,16,5,12,8,3,6,8,251,103,168,95,7,25,12,16,24,12,461,46,56,124,5,13,5,0,18,0,272,9,12,13,3,5,3,0,5,0,57,25,147,4,21,4,3,4,10,0,227,11,71,4,9,4,8,3,0,0,102,276,298,41,34,94,70,26,42,12,894,88,210,8,50,40,19,18,11,10,445,45,148,31,34,17,19,10,12,4,322,19,12,85,19,4,0,3,9,3,159,0,0,0,0,0,0,0,0,0,0,18,23,12,14,3,4,7,3,6,82,4,13,3,9,5,5,3,0,19,63,707,1393,435,205,233,156,96,158,76,3457,23,47,4,12,12,3,0,0,0,101,19,38,5,6,10,4,0,5,0,77,15,47,9,0,10,5,3,4,0,95,9,57,19,0,13,0,0,0,0,111,4,13,0,7,5,0,0,0,0,27
206061135,19,48,7,4,4,9,0,5,0,93,30,69,9,4,6,4,4,5,0,129,44,93,29,5,9,12,12,9,4,215,31,39,40,0,3,8,3,3,0,122,5,5,6,0,0,0,0,0,0,18,11,151,3,15,0,0,0,4,0,183,3,29,0,5,3,4,0,0,0,52,253,274,13,17,65,79,14,10,16,745,66,196,6,19,11,15,5,3,7,325,23,67,12,13,0,16,0,6,5,130,7,4,18,11,0,0,0,3,0,47,0,0,0,0,0,0,0,0,0,0,12,10,4,0,3,0,5,0,0,36,5,7,3,0,0,7,0,0,13,39,512,990,158,88,115,149,44,53,48,2147,18,40,3,4,13,4,0,0,4,94,3,26,0,0,0,3,0,0,0,40,10,26,4,3,3,0,0,4,0,47,10,40,5,0,5,4,0,0,0,71,0,4,0,3,0,0,0,0,0,18
206061136,46,129,20,14,15,9,6,6,0,242,60,186,27,4,25,16,3,4,7,330,113,228,110,18,33,20,20,22,4,577,75,135,148,5,23,8,3,20,3,429,12,10,10,5,4,0,5,3,0,52,32,273,8,41,8,0,0,4,0,370,11,86,5,4,5,5,5,5,5,131,495,605,42,63,157,144,23,31,25,1588,117,345,17,73,64,31,8,18,5,670,80,240,35,41,43,35,8,22,6,506,35,6,92,20,8,19,3,8,0,198,0,0,0,0,0,0,0,0,0,0,25,31,6,3,12,9,3,5,0,86,13,24,12,6,5,6,3,3,22,104,1114,2297,538,289,405,312,86,162,81,5284,36,97,16,15,25,11,3,4,5,204,14,44,0,3,4,6,0,0,4,70,25,47,3,4,9,7,0,9,0,106,26,97,4,6,20,7,0,6,0,161,6,12,3,4,6,0,0,0,0,38
206061138,38,40,0,8,6,5,0,5,4,105,31,65,7,0,7,8,3,0,0,126,96,127,29,11,14,10,3,13,8,305,62,66,41,5,10,13,0,4,3,204,5,0,5,0,3,0,0,0,0,18,19,308,4,15,4,5,0,0,4,364,8,41,3,3,4,5,0,3,0,65,343,347,14,18,68,80,4,10,29,914,96,276,4,9,30,21,3,8,17,471,21,52,13,12,9,15,0,3,4,124,10,0,17,3,3,3,0,10,0,49,0,0,0,0,0,0,0,0,0,0,12,17,5,3,0,0,0,4,3,39,19,12,0,0,5,6,3,0,18,68,760,1361,143,83,166,167,25,51,87,2847,19,36,4,5,15,6,0,3,0,95,11,22,0,0,8,0,0,0,0,41,17,15,0,8,3,0,0,0,3,45,9,47,5,4,6,9,0,0,3,80,4,0,3,0,0,3,0,0,0,15
206061515,30,121,10,9,14,4,5,5,8,196,42,184,23,7,5,3,4,4,10,288,80,205,51,7,14,11,14,13,5,389,43,69,44,7,7,4,4,6,0,191,7,9,4,0,5,0,0,4,0,29,16,190,3,23,3,3,4,4,0,243,10,57,0,5,0,4,0,0,0,77,323,394,11,41,97,85,8,18,12,984,72,206,10,28,45,15,9,3,0,384,40,136,18,21,20,9,3,7,4,267,23,8,52,18,5,7,3,7,0,124,0,0,0,0,0,0,0,0,0,0,14,20,0,0,6,0,0,4,0,56,8,4,10,7,4,0,0,0,3,43,708,1602,240,169,229,155,51,74,50,3274,15,81,13,9,18,9,0,4,0,147,11,54,3,3,10,3,0,0,0,82,15,64,3,8,6,7,0,5,0,101,14,65,9,3,10,3,0,0,0,103,0,5,4,0,4,0,0,0,0,23
206061516,26,64,7,0,5,5,0,3,0,114,27,94,4,3,11,7,3,5,0,157,62,144,50,8,9,7,6,9,6,295,26,48,45,0,11,3,5,10,0,151,5,3,4,0,0,0,0,5,0,24,11,179,7,10,8,0,0,0,0,213,5,34,3,3,0,0,0,0,0,47,239,327,5,15,67,72,7,10,17,757,75,208,6,21,34,10,3,4,5,379,36,84,8,14,20,15,0,8,3,193,12,6,45,6,0,8,0,0,0,72,0,0,0,0,0,0,0,0,0,0,9,21,0,6,5,0,0,3,0,40,8,11,7,3,5,6,0,6,9,46,543,1220,203,106,174,128,23,65,39,2495,23,63,5,10,11,12,0,0,3,130,17,26,3,0,4,0,0,0,0,51,9,39,4,3,11,3,0,4,0,76,14,54,9,0,4,8,0,0,0,95,4,9,4,0,0,0,0,0,0,15
206071139,25,74,5,3,11,8,0,0,0,129,45,121,18,0,12,4,0,6,3,212,57,164,46,9,19,4,8,13,0,324,26,57,59,0,14,5,5,10,0,171,11,12,11,0,0,0,0,4,0,46,20,154,0,21,13,4,0,6,0,220,10,65,0,9,3,0,0,0,0,93,196,261,16,16,68,53,6,17,6,644,63,217,13,36,36,15,3,8,7,405,35,149,34,21,21,20,7,10,3,299,12,3,44,9,0,4,0,7,0,77,0,0,0,0,0,0,0,0,0,0,16,19,6,3,3,5,0,0,4,65,0,7,7,0,0,0,0,6,11,35,525,1316,269,135,193,121,50,86,38,2724,29,45,7,9,17,8,0,3,0,117,14,22,3,0,3,0,4,0,3,44,9,33,9,0,8,0,3,3,0,67,13,54,6,0,4,0,0,0,0,79,8,20,8,5,0,5,0,0,0,39
206071140,16,67,7,5,4,8,0,0,0,108,13,51,6,6,4,0,0,0,0,83,41,104,44,0,7,6,4,8,7,220,26,86,38,0,3,4,0,6,0,170,8,12,12,3,8,4,0,3,0,38,6,150,0,10,3,0,0,4,0,179,7,47,5,8,3,4,0,0,0,74,99,149,8,19,32,20,5,8,10,359,55,258,11,24,27,11,3,6,4,397,33,137,25,16,14,19,7,5,7,261,10,0,23,7,0,4,3,0,0,49,0,0,0,0,0,0,0,0,0,3,12,27,0,3,6,3,0,0,0,48,0,6,4,4,0,4,0,0,9,34,329,1101,175,126,122,70,34,42,38,2033,20,52,4,12,12,7,0,0,0,107,7,11,0,0,3,0,0,0,0,20,8,20,3,0,4,0,0,0,0,41,6,74,5,4,3,6,0,0,0,100,8,14,0,0,0,0,0,0,0,27
206071141,12,60,9,3,3,9,3,0,0,111,22,111,8,3,9,5,0,0,5,159,48,121,60,5,11,5,11,5,0,276,29,97,41,5,10,4,4,10,0,197,6,9,7,0,5,0,0,6,0,37,21,173,5,32,6,0,0,6,0,243,13,51,0,5,3,4,0,0,0,78,159,240,14,25,54,34,5,11,4,550,62,210,4,36,29,18,5,13,6,382,51,204,23,23,25,19,7,11,3,369,18,3,36,6,6,5,4,0,0,92,0,0,0,0,0,0,0,0,0,0,3,22,0,3,8,5,0,5,0,51,3,10,4,4,4,0,0,3,20,44,458,1314,213,152,163,107,47,69,47,2578,11,60,5,3,13,0,0,7,0,93,3,16,3,6,0,0,0,0,0,32,10,24,10,0,3,0,0,0,0,50,22,71,4,0,8,5,0,0,0,104,11,10,0,0,0,0,0,0,0,20
206071142,19,54,8,6,7,5,0,4,0,106,29,89,10,4,0,3,7,0,3,138,51,115,37,10,15,3,8,9,4,242,29,115,42,4,13,0,8,5,0,215,3,13,11,0,0,7,0,3,0,36,10,207,0,17,6,5,4,0,0,253,9,38,4,5,0,0,0,0,0,60,161,191,13,16,58,23,12,9,6,480,79,311,11,25,43,18,4,9,5,500,51,199,24,26,17,18,3,9,3,346,11,5,33,3,3,3,6,9,0,68,0,0,0,0,0,0,0,0,0,3,24,24,3,7,0,0,0,0,0,63,0,5,3,7,3,5,3,11,6,42,469,1368,193,124,175,81,52,66,38,2564,18,44,3,11,11,9,0,0,0,95,7,16,0,0,3,0,0,0,0,29,10,27,0,4,7,0,0,0,0,45,7,95,7,0,8,3,0,0,0,128,11,12,0,0,3,0,0,0,0,33
206071143,41,105,5,6,13,4,0,3,0,174,35,76,17,4,8,5,4,0,0,139,74,153,56,7,12,6,0,12,3,323,40,115,64,4,9,0,0,7,0,244,13,21,10,0,0,0,0,0,3,47,13,229,3,18,0,3,6,0,0,274,8,78,3,6,4,0,0,0,0,104,200,224,15,16,57,49,4,4,7,572,97,356,4,34,42,3,6,11,5,558,57,233,38,25,27,12,7,14,0,407,11,3,19,11,0,7,0,0,0,54,0,0,0,0,0,0,0,0,0,0,19,37,8,9,11,7,5,3,0,96,10,14,10,0,0,0,0,3,3,35,608,1634,255,139,182,101,31,54,32,3035,26,81,7,10,22,7,0,0,0,153,5,13,0,0,5,0,0,0,0,31,10,40,4,0,3,3,0,0,0,63,18,115,11,8,11,7,0,0,0,164,9,20,0,5,6,0,0,0,0,44
206071145,27,76,9,5,5,0,0,5,3,125,22,83,3,0,7,3,5,0,0,130,78,136,49,9,16,0,8,13,0,302,31,71,61,3,10,0,3,10,0,189,10,9,7,0,0,5,0,7,0,37,21,165,0,11,4,3,0,0,0,208,16,73,0,8,0,0,0,0,3,103,162,207,14,6,55,45,13,7,6,512,78,205,10,25,33,5,8,7,5,377,47,141,22,24,15,19,4,5,3,282,5,0,16,5,0,0,0,5,0,44,0,0,0,0,0,0,0,0,0,5,13,22,4,10,6,5,0,0,0,55,0,4,5,3,0,3,0,0,6,29,513,1193,208,104,146,92,50,59,26,2397,22,57,6,8,17,6,0,0,0,117,3,16,0,0,9,0,0,0,0,25,13,19,0,3,8,0,0,0,0,38,8,57,15,3,8,4,0,0,0,98,6,15,3,4,3,0,0,0,0,36
206071517,48,125,8,9,13,13,0,5,3,228,63,189,24,0,9,0,4,7,7,313,133,280,141,16,34,8,9,15,6,644,104,141,145,7,19,3,7,17,4,447,25,14,25,3,0,0,0,6,0,80,32,271,15,30,4,0,7,9,0,365,24,124,4,17,6,0,0,0,3,181,468,659,42,37,157,115,8,28,24,1545,119,400,13,65,63,17,3,11,5,703,60,205,23,21,18,22,10,19,4,383,26,9,52,9,9,4,5,6,0,123,0,0,0,0,0,0,0,0,0,4,24,35,7,4,11,8,0,6,5,95,17,12,9,4,6,3,0,0,24,71,1137,2472,509,221,362,212,58,132,80,5180,45,96,12,11,32,9,0,0,5,210,14,37,3,0,11,0,0,0,0,63,21,70,3,6,10,7,0,0,0,114,30,109,8,3,16,14,3,7,0,180,17,17,4,0,10,0,0,0,5,47
206071518,18,85,5,6,17,4,0,3,0,141,54,156,27,3,6,13,4,9,10,268,93,174,125,9,19,12,13,32,6,470,50,64,94,4,12,3,4,15,3,252,8,10,17,3,5,0,6,3,0,51,19,176,6,24,12,11,0,6,0,250,8,74,8,4,7,0,0,4,0,109,278,424,30,41,113,52,18,23,12,1004,73,208,11,50,41,11,3,15,5,425,44,141,17,24,27,23,3,18,0,304,21,3,41,18,3,3,4,8,5,109,0,0,0,0,0,0,0,4,0,3,8,14,7,5,6,8,3,0,6,62,7,11,12,5,7,4,5,4,12,70,671,1544,410,199,276,151,68,138,60,3519,22,76,5,7,7,4,6,0,3,139,7,34,0,0,10,0,0,0,0,57,10,47,0,9,5,0,0,0,0,80,13,59,10,4,10,6,0,3,0,109,3,7,0,0,0,3,0,0,0,19
207011146,21,44,4,0,4,3,0,4,0,80,46,88,15,4,6,10,0,0,4,168,96,96,47,3,9,9,4,15,8,292,17,23,37,0,5,0,5,4,0,89,9,5,7,0,0,0,0,0,0,24,11,90,5,11,0,0,0,5,0,111,12,40,0,6,0,5,0,0,0,62,192,168,9,14,51,39,14,11,0,492,40,89,6,13,10,6,4,5,0,175,16,28,3,4,0,0,0,4,0,61,6,0,9,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,4,0,4,0,25,7,5,0,0,0,3,0,4,10,32,474,694,147,47,97,79,24,52,26,1636,17,40,4,3,14,3,0,0,3,91,6,25,0,0,3,0,0,0,0,45,12,13,0,0,3,0,0,0,0,28,7,17,0,3,0,0,0,0,0,33,3,3,5,0,3,0,0,0,0,17
207011147,42,64,11,3,9,4,0,4,3,144,50,142,19,5,6,13,11,3,4,254,150,204,66,0,24,29,13,25,14,525,53,30,47,0,9,7,3,13,0,165,8,4,8,0,0,0,0,10,0,26,16,283,0,16,4,4,3,3,5,330,11,52,5,5,0,0,0,0,0,70,310,338,30,26,93,82,11,13,20,920,63,156,5,23,21,12,5,12,4,294,17,60,14,5,8,9,6,11,0,128,17,5,14,7,0,5,4,4,0,60,3,0,0,0,0,0,0,0,0,5,8,12,5,0,6,3,6,0,0,30,14,9,4,0,3,0,0,0,12,52,756,1350,232,96,187,180,62,94,60,3013,29,58,17,11,19,10,0,0,5,144,15,66,7,5,18,10,0,0,0,130,16,29,10,4,20,6,0,0,0,96,5,39,6,3,6,10,0,0,0,69,3,3,3,0,3,0,0,0,0,15
207011148,56,86,13,3,7,12,0,4,0,192,121,190,32,3,24,22,3,16,10,415,174,256,108,11,45,36,25,34,15,699,91,43,93,0,7,9,3,7,3,262,10,0,10,3,0,4,0,4,0,40,29,351,8,23,10,12,0,0,4,438,15,61,5,0,8,0,5,4,0,99,419,448,41,32,122,103,23,24,21,1230,62,155,9,45,32,32,3,8,4,361,29,47,20,4,8,11,4,12,5,130,12,4,30,7,3,7,0,0,4,70,0,0,0,0,0,0,0,0,0,0,13,20,5,4,7,0,0,5,4,62,9,17,5,3,4,10,3,4,7,65,1038,1680,374,142,273,253,76,128,83,4051,33,75,21,14,46,14,0,3,0,216,33,55,3,3,24,11,0,0,3,135,28,48,10,4,26,6,0,3,5,124,14,23,12,3,11,4,0,0,3,77,0,8,6,6,4,3,0,0,0,17
