SA2_CODE_2021,NegNil_inc_Emp_WFT,NegNil_inc_Emp_WPT,NegNil_inc_Emp_AW,NegNil_inc_E_T,NegNil_inc_UnE_lfw_FTW,NegNil_inc_UnE_lfw_PTW,NegNil_inc_UnE_lfw_Tot,NegNil_inc_T_LF,NegNil_inc_Notin_LF,NegNil_inc_LF_sta_NS,NegNil_inc_Tot,I_1_149_Emp_WFT,I_1_149_Emp_WPT,I_1_149_Emp_AW,I_1_149_E_T,I_1_149_UnE_lfw_FTW,I_1_149_UnE_lfw_PTW,I_1_149_UnE_lfw_Tot,I_1_149_T_LF,I_1_149_Notin_LF,I_1_149_LF_sta_NS,I_1_149_Tot,I_150_299_Emp_WFT,I_150_299_Emp_WPT,I_150_299_Emp_AW,I_150_299_E_T,I_150_299_UnE_lfw_FTW,I_150_299_UnE_lfw_PTW,I_150_299_UnE_lfw_Tot,I_150_299_T_LF,I_150_299_Notin_LF,I_150_299_LF_sta_NS,I_150_299_Tot,I_300_399_Emp_WFT,I_300_399_Emp_WPT,I_300_399_Emp_AW,I_300_399_E_T,I_300_399_UnE_lfw_FTW,I_300_399_UnE_lfw_PTW,I_300_399_UnE_lfw_Tot,I_300_399_T_LF,I_300_399_Notin_LF,I_300_399_LF_sta_NS,I_300_399_Tot,I_400_499_Emp_WFT,I_400_499_Emp_WPT,I_400_499_Emp_AW,I_400_499_E_T,I_400_499_UnE_lfw_FTW,I_400_499_UnE_lfw_PTW,I_400_499_UnE_lfw_Tot,I_400_499_T_LF,I_400_499_Notin_LF,I_400_499_LF_sta_NS,I_400_499_Tot,I_500_649_Emp_WFT,I_500_649_Emp_WPT,I_500_649_Emp_AW,I_500_649_E_T,I_500_649_UnE_lfw_FTW,I_500_649_UnE_lfw_PTW,I_500_649_UnE_lfw_Tot,I_500_649_T_LF,I_500_649_Notin_LF,I_500_649_LF_sta_NS,I_500_649_Tot,I_650_799_Emp_WFT,I_650_799_Emp_WPT,I_650_799_Emp_AW,I_650_799_E_T,I_650_799_UnE_lfw_FTW,I_650_799_UnE_lfw_PTW,I_650_799_UnE_lfw_Tot,I_650_799_T_LF,I_650_799_Notin_LF,I_650_799_LF_sta_NS,I_650_799_Tot,I_800_999_Emp_WFT,I_800_999_Emp_WPT,I_800_999_Emp_AW,I_800_999_E_T,I_800_999_UnE_lfw_FTW,I_800_999_UnE_lfw_PTW,I_800_999_UnE_lfw_Tot,I_800_999_T_LF,I_800_999_Notin_LF,I_800_999_LF_sta_NS,I_800_999_Tot,I_1000_1249_Emp_WFT,I_1000_1249_Emp_WPT,I_1000_1249_Emp_AW,I_1000_1249_E_T,I_1000_1249_UnE_lfw_FTW,I_1000_1249_UnE_lfw_PTW,I_1000_1249_UnE_lfw_Tot,I_1000_1249_T_LF,I_1000_1249_Notin_LF,I_1000_1249_LF_sta_NS,I_1000_1249_Tot,I_1250_1499_Emp_WFT,I_1250_1499_Emp_WPT,I_1250_1499_Emp_AW,I_1250_1499_E_T,I_1250_1499_UnE_lfw_FTW,I_1250_1499_UnE_lfw_PTW,I_1250_1499_UnE_lfw_Tot,I_1250_1499_T_LF,I_1250_1499_Notin_LF,I_1250_1499_LF_sta_NS,I_1250_1499_Tot,I_1500_1749_Emp_WFT,I_1500_1749_Emp_WPT,I_1500_1749_Emp_AW,I_1500_1749_E_T,I_1500_1749_UnE_lfw_FTW,I_1500_1749_UnE_lfw_PTW,I_1500_1749_UnE_lfw_Tot,I_1500_1749_T_LF,I_1500_1749_Notin_LF,I_1500_1749_LF_sta_NS,I_1500_1749_Tot,I_1750_1999_Emp_WFT,I_1750_1999_Emp_WPT,I_1750_1999_Emp_AW,I_1750_1999_E_T,I_1750_1999_UnE_lfw_FTW,I_1750_1999_UnE_lfw_PTW,I_1750_1999_UnE_lfw_Tot,I_1750_1999_T_LF,I_1750_1999_Notin_LF,I_1750_1999_LF_sta_NS,I_1750_1999_Tot,I_2000_2499_Emp_WFT,I_2000_2499_Emp_WPT,I_2000_2499_Emp_AW,I_2000_2499_E_T,I_2000_2499_UnE_lfw_FTW,I_2000_2499_UnE_lfw_PTW,I_2000_2499_UnE_lfw_Tot,I_2000_2499_T_LF,I_2000_2499_Notin_LF,I_2000_2499_LF_sta_NS,I_2000_2499_Tot,I_2500_2999_Emp_WFT,I_2500_2999_Emp_WPT,I_2500_2999_Emp_AW,I_2500_2999_E_T,I_2500_2999_UnE_lfw_FTW,I_2500_2999_UnE_lfw_PTW,I_2500_2999_UnE_lfw_Tot,I_2500_2999_T_LF,I_2500_2999_Notin_LF,I_2500_2999_LF_sta_NS,I_2500_2999_Tot,I_3000_3499_Emp_WFT,I_3000_3499_Emp_WPT,I_3000_3499_Emp_AW,I_3000_3499_E_T,I_3000_3499_UnE_lfw_FTW,I_3000_3499_UnE_lfw_PTW,I_3000_3499_UnE_lfw_Tot,I_3000_3499_T_LF,I_3000_3499_Notin_LF,I_3000_3499_LF_sta_NS,I_3000_3499_Tot,I_3500_3999_Emp_WFT,I_3500_3999_Emp_WPT,I_3500_3999_Emp_AW,I_3500_3999_E_T,I_3500_3999_UnE_lfw_FTW,I_3500_3999_UnE_lfw_PTW,I_3500_3999_UnE_lfw_Tot,I_3500_3999_T_LF,I_3500_3999_Notin_LF,I_3500_3999_LF_sta_NS,I_3500_3999_Tot,I_4000more_Emp_WFT,I_4000more_Emp_WPT,I_4000more_Emp_AW,I_4000more_E_T,I_4000more_UnE_lfw_FTW,I_4000more_UnE_lfw_PTW,I_4000more_UnE_lfw_Tot,I_4000more_T_LF,I_4000more_Notin_LF,I_4000more_LF_sta_NS,I_4000more_Tot,Part_inc_sta_Emp_WFT,Part_inc_sta_Emp_WPT,Part_inc_sta_Emp_AW,Part_inc_sta_E_T,Part_inc_sta_UnE_lfw_FTW,Part_inc_sta_UnE_lfw_PTW,Part_inc_sta_UnE_lfw_Tot,Part_inc_sta_T_LF,Part_inc_sta_Notin_LF,Part_inc_sta_LF_sta_NS,Part_inc_sta_Tot,All_inc_NS_Emp_WFT,All_inc_NS_Emp_WPT
206041506,0,0,0,0,4,6,5,5,13,0,14,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,6,6,7,11,0,21,0,4,0,5,0,0,0,4,17,0,21,0,3,0,3,0,0,3,3,23,0,29,6,12,0,18,0,0,8,21,19,0,39,4,14,0,14,0,4,4,18,19,4,38,7,16,0,23,0,5,5,22,12,0,35,12,18,0,25,0,0,0,25,23,0,50,20,18,0,34,0,0,0,35,14,0,53,15,13,0,29,0,0,0,29,8,0,35,11,10,0,21,0,0,0,24,8,0,29,45,7,0,56,0,0,3,59,11,0,70,7,3,0,10,0,0,0,13,6,0,18,12,4,0,13,0,0,0,13,0,0,13,4,0,0,4,0,0,0,4,0,0,4,24,7,0,30,0,0,0,30,5,0,30,7,5,4,17,0,0,0,17,6,3,25,0,0
206041507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041508,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,7,0,4,0,4,0,0,0,6,3,0,7,0,0,0,0,0,0,0,3,11,0,9,0,3,0,3,0,0,0,3,3,0,4,4,0,0,5,0,0,0,5,0,0,10,0,5,0,4,0,0,0,4,5,0,12,5,0,0,4,0,0,0,4,3,0,11,0,0,3,3,0,0,5,5,0,0,11,0,0,0,6,0,0,0,6,3,0,4,9,0,0,10,0,0,0,10,0,0,13,4,0,0,4,0,0,0,10,0,0,10,9,4,0,8,0,0,0,12,0,0,13,3,0,0,3,0,0,0,3,0,0,3,8,0,0,8,0,0,0,8,0,0,8,4,0,0,4,5,0,5,4,0,0,11,0,0
206041509,0,0,0,0,0,0,0,0,24,0,24,0,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,6,3,0,3,0,0,0,0,0,0,0,0,5,0,9,0,0,0,3,0,0,0,3,3,0,11,0,3,0,3,0,0,0,5,18,0,21,0,0,3,8,0,0,0,6,7,0,17,0,6,0,5,0,0,0,5,8,0,16,8,5,0,15,0,0,0,18,9,0,30,7,6,0,19,0,0,0,17,4,0,24,9,7,0,18,0,0,0,16,10,0,27,15,6,0,13,0,0,0,13,10,0,25,24,9,0,29,0,0,0,30,9,0,36,7,4,0,11,0,0,0,11,6,0,13,13,0,0,15,0,0,0,15,0,0,17,3,0,0,9,0,0,0,9,0,0,4,27,0,0,24,0,0,0,24,4,0,28,0,0,0,7,0,0,0,3,4,0,14,0,0
206041510,0,0,0,0,0,0,0,4,9,0,13,0,0,0,4,0,0,0,4,6,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,5,0,0,0,7,3,0,7,0,4,0,6,0,0,0,6,5,0,9,0,3,0,3,0,0,0,3,10,0,9,10,4,0,12,0,0,0,12,3,0,16,4,7,0,10,0,0,0,10,0,0,12,0,5,0,7,0,0,0,7,6,0,13,0,3,0,4,0,0,0,4,0,0,3,16,0,0,12,0,0,0,12,0,0,15,3,0,0,4,0,0,0,4,3,0,6,4,0,0,4,0,0,0,4,4,0,8,0,0,0,0,0,0,0,0,0,0,0,10,0,0,9,0,0,0,9,0,0,12,0,0,0,4,0,0,0,7,0,0,9,0,0
206051128,0,0,0,0,0,0,0,3,14,0,15,0,0,0,0,0,0,0,3,6,0,5,0,0,0,4,0,4,4,4,4,0,5,0,0,0,0,0,0,0,0,4,0,3,0,3,0,3,0,0,0,8,9,0,13,0,3,4,6,0,0,0,6,9,0,13,3,9,0,14,0,0,0,17,5,0,24,6,0,0,9,0,4,4,9,12,0,23,9,8,0,17,0,0,0,18,15,0,38,5,8,3,23,0,0,0,24,15,0,36,14,10,4,26,4,0,4,24,6,0,29,9,3,0,18,0,0,0,18,7,0,20,46,14,0,60,0,0,0,60,11,0,75,13,6,0,16,0,0,0,16,3,0,15,19,0,0,22,0,0,0,22,3,0,25,8,0,0,5,0,0,0,5,0,0,7,52,8,0,61,0,0,0,64,8,0,71,16,11,0,25,0,0,0,24,13,0,43,0,0
206051129,0,0,0,3,0,0,0,5,7,0,9,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,4,3,0,5,0,0,0,0,0,0,0,0,3,0,9,0,0,0,7,0,0,0,8,13,0,17,0,3,0,3,0,0,0,4,10,0,17,0,8,3,14,0,0,3,13,13,0,33,5,12,4,18,3,0,5,24,10,0,33,9,14,5,29,0,0,0,29,8,0,38,16,18,4,38,0,0,0,38,6,0,43,21,10,3,34,0,0,0,34,0,0,38,16,8,0,30,0,0,0,30,8,0,40,33,14,3,50,0,0,0,50,8,0,58,17,5,0,16,0,0,0,16,8,0,26,13,5,0,27,0,0,0,27,3,0,24,7,0,0,7,0,0,0,7,0,0,8,38,3,0,41,0,0,0,42,5,0,45,17,12,0,28,6,0,6,29,8,0,39,0,0
206051130,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,0,0,0,0,5,0,5,0,0,0,3,0,0,0,0,6,0,11,0,3,0,4,4,0,4,6,8,0,20,0,0,0,0,0,0,0,4,18,0,19,0,14,0,13,0,0,0,14,19,0,31,0,8,0,14,0,0,0,16,24,0,37,4,17,0,20,0,0,5,24,25,0,53,5,9,0,23,0,0,0,23,25,0,46,20,8,0,26,0,0,0,26,28,0,50,20,5,0,24,0,0,0,25,10,0,36,16,11,0,30,0,0,0,28,8,0,43,52,16,0,69,0,0,0,69,14,0,82,12,5,0,19,0,0,0,19,6,0,27,18,0,0,19,0,0,0,19,5,0,25,7,0,0,7,0,0,0,7,4,0,6,45,8,3,56,0,0,0,60,0,0,62,17,13,0,32,0,0,0,32,22,0,48,0,0
206051134,0,0,0,3,0,0,0,3,7,0,9,0,0,0,0,0,0,0,0,4,0,4,0,6,0,6,0,0,0,5,0,0,9,0,3,0,3,0,0,0,0,0,0,6,0,4,0,4,0,0,0,4,19,0,23,5,3,4,11,0,0,4,10,17,0,24,0,9,0,9,0,0,0,12,9,0,17,7,6,0,19,0,0,0,19,10,0,26,9,6,0,20,0,0,0,25,12,0,39,16,16,0,31,0,0,0,31,10,0,46,10,9,0,20,0,0,0,17,5,0,25,15,9,0,24,0,0,0,24,5,0,26,35,7,0,53,0,0,0,50,7,0,57,8,4,0,10,0,0,0,10,0,0,13,20,0,0,17,0,0,0,17,0,0,19,0,0,0,0,0,0,0,0,0,0,0,25,3,0,28,0,0,0,28,5,0,38,11,13,0,24,0,0,0,24,5,0,31,0,0
206051511,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,7,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,0,0,0,7,0,0,8,3,0,0,7,0,0,0,7,4,0,3,0,0
206051512,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,3,0,3,3,3,0,3,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,13,0,15,0,0,0,3,0,0,4,9,14,0,23,0,5,0,8,0,0,0,3,26,0,30,0,9,0,10,0,0,0,14,16,0,27,0,7,5,11,0,0,0,12,12,0,29,3,4,0,9,0,0,0,8,17,0,24,9,5,3,13,0,0,0,17,14,0,31,8,7,0,18,0,0,0,18,4,0,23,15,4,0,19,0,0,0,19,7,0,28,28,8,3,38,0,0,0,40,10,0,46,7,0,0,4,3,0,3,12,4,0,12,4,0,0,10,0,0,0,10,0,0,9,5,0,0,5,0,0,0,5,0,0,5,27,6,0,33,0,0,0,34,9,0,41,8,7,0,17,0,0,0,20,4,0,26,0,0
206051513,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,7,0,9,0,6,0,10,0,3,6,8,8,0,22,0,8,3,14,0,0,0,15,7,0,18,8,8,3,20,0,0,0,18,14,0,32,9,3,0,11,0,0,0,11,14,0,22,9,9,0,21,0,0,0,21,9,0,30,6,14,0,22,0,0,0,22,7,0,23,11,0,0,10,0,0,0,10,3,0,13,27,3,0,27,0,0,0,27,8,0,36,3,0,0,3,0,0,0,3,0,0,4,5,6,0,11,0,0,0,11,5,0,9,0,0,0,0,0,0,0,0,4,0,4,15,5,0,17,0,0,0,17,0,0,20,12,3,0,15,0,0,0,15,7,0,24,0,0
206051514,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,4,0,8,5,6,0,4,5,0,5,6,9,0,16,0,4,0,4,0,0,0,4,7,0,9,0,9,0,7,0,0,0,11,4,0,15,5,10,0,11,0,0,0,12,8,0,22,12,4,0,15,0,0,0,18,15,0,32,4,0,3,14,0,0,0,10,7,0,24,9,4,0,18,0,0,0,15,7,0,23,12,0,0,8,0,0,0,12,0,0,17,20,8,0,28,0,0,0,28,7,0,36,4,5,0,10,0,0,0,10,0,0,12,11,5,0,13,0,0,0,13,0,0,13,3,0,0,8,0,0,0,8,0,0,8,27,5,0,32,0,0,0,32,5,0,36,3,6,0,13,0,0,0,11,3,0,11,0,0
206061135,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,0,3,8,0,9,0,0,0,3,0,0,0,3,3,0,5,0,0,0,0,0,0,4,4,5,0,3,0,3,0,3,0,0,0,3,6,0,11,3,6,0,7,0,0,0,7,7,0,17,3,4,0,10,0,0,0,10,10,0,19,5,13,0,16,0,0,0,18,8,0,22,3,12,0,18,0,0,0,18,5,0,20,9,4,0,12,0,0,0,14,3,0,21,11,4,0,15,0,0,0,16,3,0,19,21,7,0,31,0,0,0,31,4,0,34,10,0,0,7,0,0,0,11,3,0,11,6,0,0,13,0,0,0,13,7,0,16,0,0,0,0,0,0,0,0,0,0,3,29,11,0,44,0,0,0,47,5,0,53,10,3,0,15,0,0,0,15,5,0,19,0,0
206061136,0,0,0,0,0,0,0,6,5,0,8,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,3,4,0,8,0,0,0,0,0,0,0,3,6,0,4,0,0,0,0,0,0,0,5,11,0,14,5,9,0,10,0,0,0,10,15,0,21,3,6,0,7,0,0,0,7,16,0,20,5,4,0,12,0,0,0,9,19,0,31,9,9,0,24,0,4,7,28,14,0,42,5,9,0,14,0,0,0,14,16,0,31,9,11,0,15,0,0,0,19,10,0,34,5,10,0,19,0,0,0,19,17,0,33,32,15,0,51,0,0,3,50,11,0,58,8,3,0,6,0,0,0,6,4,0,16,14,4,0,22,0,0,0,22,0,0,22,0,0,0,8,0,0,0,8,0,0,10,39,9,0,45,0,0,0,45,0,0,43,8,0,0,16,0,0,4,16,18,0,30,0,0
206061138,0,0,0,3,0,0,0,3,22,0,21,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,8,0,8,0,4,0,4,0,0,0,4,7,0,8,0,5,0,3,0,0,0,3,8,0,12,0,3,0,10,0,0,0,5,14,0,23,3,8,0,13,0,0,0,15,18,0,35,3,3,0,12,0,0,0,12,15,0,22,5,6,0,10,0,0,0,10,3,0,12,0,5,0,12,0,0,0,12,11,0,16,18,3,0,22,0,0,0,22,15,0,36,9,13,0,19,0,0,0,19,5,0,25,10,0,0,7,0,0,0,11,0,0,16,3,0,0,3,0,0,0,3,4,0,9,41,16,5,53,0,0,0,53,22,0,73,15,6,0,20,3,0,3,21,17,0,41,0,0
206061515,0,0,0,3,0,0,0,3,13,0,19,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,6,0,0,0,3,5,0,7,0,3,0,5,0,0,0,5,6,0,14,0,4,0,4,0,0,0,4,9,0,12,6,0,0,7,0,0,0,7,5,0,13,4,7,5,15,0,0,0,15,6,0,25,6,10,0,13,0,0,0,14,4,0,16,0,6,0,3,0,0,0,3,3,0,9,5,5,0,9,0,0,0,9,0,0,6,17,5,0,23,0,0,0,23,4,0,24,4,3,0,8,0,0,0,8,0,0,5,4,0,0,11,0,0,0,11,0,0,11,5,0,0,5,0,0,0,5,0,0,4,18,6,0,25,0,0,0,25,3,0,25,4,3,5,13,0,0,0,13,5,0,17,0,0
206061516,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,8,0,12,0,4,0,4,0,0,0,4,7,0,15,0,3,0,5,0,0,0,3,10,0,16,0,7,0,10,0,0,0,14,4,0,17,3,0,0,9,0,0,0,9,25,0,33,0,3,0,6,0,0,0,6,11,0,17,5,4,0,12,0,0,0,10,18,0,25,4,3,0,7,0,0,0,8,3,0,12,3,4,0,5,0,0,0,5,8,0,17,9,3,0,13,0,0,0,16,7,0,29,5,3,0,6,0,0,0,8,9,0,17,5,0,0,10,0,0,0,10,0,0,11,3,0,0,3,0,0,0,3,0,0,4,20,4,0,18,0,0,0,18,7,0,25,5,4,0,10,0,0,0,8,5,0,24,0,0
206071139,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,4,0,4,0,6,0,6,0,0,0,10,4,0,10,0,0,0,0,0,0,0,0,10,0,12,4,4,3,4,0,0,0,11,13,0,19,3,4,0,8,0,0,0,8,8,0,17,8,3,0,11,0,0,0,11,6,0,19,3,0,0,3,0,0,0,3,8,0,11,14,9,0,20,0,0,0,24,10,0,30,8,0,0,10,0,0,0,10,5,0,13,6,0,0,9,0,0,0,9,0,0,11,0,0,0,0,0,0,0,0,0,0,0,7,0,0,11,0,0,0,11,5,0,14,10,0,0,7,0,0,0,7,0,3,9,0,0
206071140,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,4,3,8,0,9,0,0,0,5,0,0,0,5,7,0,14,0,5,0,6,4,0,5,10,0,0,12,4,4,0,7,0,0,0,9,5,0,11,3,4,5,8,0,0,0,9,9,0,16,5,11,0,18,0,0,0,18,6,0,16,5,7,0,7,0,0,0,7,11,0,18,6,0,0,6,0,0,0,6,8,0,17,9,7,0,19,0,0,0,19,4,0,20,18,5,0,23,0,0,0,23,3,0,28,3,4,0,11,0,0,0,11,0,0,10,3,0,0,3,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0,5,13,0,0,14,0,0,0,14,0,0,19,13,0,0,12,0,0,0,12,0,0,16,0,0
206071141,0,0,0,0,0,0,3,3,11,0,11,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,3,7,15,0,21,0,7,0,7,0,5,5,5,21,0,25,0,5,0,8,4,3,5,11,23,0,34,0,3,0,9,3,0,4,13,15,0,24,4,8,0,8,0,0,4,15,21,0,31,3,8,3,15,0,3,0,16,24,0,40,0,8,4,13,0,0,0,14,8,0,24,6,3,0,10,0,0,0,10,8,0,19,3,0,0,0,0,0,0,0,3,0,6,5,0,0,7,0,0,0,7,3,0,8,7,3,0,12,0,0,0,14,0,0,12,0,0,0,0,0,0,0,0,6,0,4,3,0,0,8,0,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,6,8,0,0,9,0,0,0,9,0,0,12,6,0,0,8,0,0,0,5,7,0,16,0,0
206071142,0,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,5,0,3,4,6,0,12,0,8,0,7,0,0,0,7,13,0,17,0,0,0,4,0,4,8,12,23,0,37,0,6,0,3,0,0,0,3,19,0,28,0,4,0,4,0,0,0,9,17,0,25,3,10,0,12,0,0,0,12,27,0,37,11,10,0,18,3,3,5,24,16,0,38,0,5,0,3,0,0,0,6,7,0,17,0,5,0,5,0,0,0,5,7,0,7,9,4,3,15,0,0,0,15,9,0,28,9,6,0,18,0,0,0,18,7,0,21,0,0,0,3,0,0,0,3,4,0,4,0,3,0,3,0,0,0,3,3,0,6,0,0,0,4,0,0,0,4,0,0,3,19,4,0,22,0,0,0,22,0,0,19,8,8,0,16,0,0,0,16,14,0,28,0,0
206071143,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,6,0,6,0,0,0,0,0,0,0,0,9,0,14,0,0,0,0,0,0,0,5,14,0,14,0,0,0,0,0,0,0,0,12,0,12,0,6,0,13,0,0,0,13,18,0,28,3,8,0,9,0,0,0,11,23,0,35,8,7,0,14,0,0,0,14,16,0,26,10,6,0,12,0,0,0,12,15,0,32,11,3,0,15,0,0,0,15,5,0,21,11,7,0,18,0,0,0,18,3,0,24,31,8,0,40,0,0,0,40,11,0,47,4,0,0,10,0,0,0,10,11,0,15,9,0,0,16,0,0,0,16,3,0,16,5,0,0,5,0,0,0,5,4,0,3,20,0,0,23,0,0,0,23,0,0,27,11,4,0,9,0,0,0,9,3,0,17,0,0
206071145,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,7,0,4,0,4,0,0,0,4,3,0,7,0,3,0,3,0,0,0,3,3,0,8,0,9,0,9,0,3,3,8,4,0,11,0,8,0,7,0,0,0,7,7,0,16,0,5,0,9,0,0,0,9,11,0,19,3,5,0,12,0,0,0,13,6,0,14,7,5,0,13,0,0,0,13,3,0,21,3,0,0,8,0,0,0,8,0,0,9,5,9,0,16,0,0,0,16,4,0,18,20,12,0,32,0,0,0,33,10,0,40,0,0,0,0,0,0,0,0,10,0,13,16,3,0,16,0,0,0,16,0,0,18,5,0,0,7,0,0,0,7,0,0,7,19,0,0,23,0,0,0,23,3,0,31,10,9,0,16,0,0,0,16,4,0,20,0,0
206071517,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,4,0,0,0,4,0,0,3,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,5,14,0,20,0,8,0,5,0,0,0,6,14,0,22,0,7,0,8,0,0,0,8,16,0,27,9,5,0,12,0,0,0,12,10,0,22,7,6,0,14,0,0,0,15,10,0,21,10,6,0,17,0,0,0,17,8,0,33,8,5,0,15,0,0,0,15,7,0,27,34,8,5,45,0,0,0,45,17,0,59,8,3,0,12,0,0,0,11,0,0,11,17,0,0,17,0,0,0,12,4,0,23,8,6,0,9,0,0,0,9,3,0,13,45,5,6,57,0,0,0,57,6,0,58,21,8,0,28,0,0,0,28,8,0,33,0,0
206071518,0,0,0,0,0,0,0,0,13,0,14,0,0,0,0,0,3,3,3,8,0,10,0,0,3,3,0,0,0,3,11,0,15,0,4,0,4,0,5,5,13,17,0,21,0,8,0,8,4,3,5,11,23,0,36,0,7,4,10,0,4,4,13,25,0,38,5,6,0,9,0,7,4,20,32,0,49,0,9,0,14,0,4,5,19,40,0,57,4,11,0,12,0,0,0,13,25,0,37,7,4,0,14,0,0,0,14,21,0,34,12,8,0,23,0,0,0,23,13,0,32,6,0,0,9,0,0,0,9,12,0,27,18,11,0,25,0,0,3,26,12,0,44,5,5,0,9,0,0,0,9,12,0,25,16,0,0,16,5,0,5,18,6,0,16,3,0,0,3,0,0,0,3,0,0,3,17,0,0,20,0,0,0,20,0,0,24,6,4,0,14,0,0,0,15,15,0,29,0,0
207011146,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,3,6,0,5,0,0,0,0,0,0,0,0,0,0,3,0,4,0,6,0,0,0,6,4,0,12,0,0,0,0,0,0,0,4,3,0,3,0,8,0,8,0,0,0,7,3,0,15,0,8,0,8,0,0,0,9,5,0,18,7,4,3,13,0,4,4,11,9,0,24,0,7,0,11,0,0,0,10,9,0,20,5,4,0,9,0,0,0,9,10,0,19,3,4,0,13,0,0,0,13,0,0,12,16,14,0,34,0,0,0,33,3,0,41,9,0,0,15,0,0,0,15,6,0,21,10,0,0,11,0,0,0,15,0,0,18,0,3,0,7,0,0,0,7,0,0,7,19,4,0,25,0,0,0,25,5,0,24,9,4,0,14,0,0,0,15,3,0,19,0,0
