SA2_CODE_2021,MOL_SAL_Filipin_UOLSE_NWorNAA,MOL_SAL_Filipin_UOLSE_Tot,MOL_SAL_Filipin_NS,MOL_SAL_Filipin_Tot,MOL_SAL_Indon_SEO,MOL_SAL_Indon_UOLSE_VWorW,MOL_SAL_Indon_UOLSE_NWorNAA,MOL_SAL_Indon_UOLSE_Tot,MOL_SAL_Indon_NS,MOL_SAL_Indon_Tot,MOL_SAL_Tagalog_SEO,MOL_SAL_Tagalog_UOLSE_VWorW,MOL_SAL_Tagalog_UOLSE_NWorNAA,MOL_SAL_Tagalog_UOLSE_Tot,MOL_SAL_Tagalog_NS,MOL_SAL_Tagalog_Tot,MOL_SAL_Oth_SEO,MOL_SAL_Oth_UOLSE_VWorW,MOL_SAL_Oth_UOLSE_NWorNAA,MOL_SAL_Oth_UOLSE_Tot,MOL_SAL_Oth_NS,MOL_SAL_Oth_Tot,MOL_SAL_Tot_SEO,MOL_SAL_Tot_UOLSE_VWorW,MOL_SAL_Tot_UOLSE_NWorNAA,MOL_SAL_Tot_UOLSE_Tot,MOL_SAL_Tot_NS,MOL_SAL_Tot_Tot,MOL_Spanish_SEO,MOL_Spanish_UOLSE_VWorW,MOL_Spanish_UOLSE_NWorNAA,MOL_Spanish_UOLSE_Tot,MOL_Spanish_NS,MOL_Spanish_Tot,MOL_Tamil_SEO,MOL_Tamil_UOLSE_VWorW,MOL_Tamil_UOLSE_NWorNAA,MOL_Tamil_UOLSE_Tot,MOL_Tamil_NS,MOL_Tamil_Tot,MOL_Thai_SEO,MOL_Thai_UOLSE_VWorW,MOL_Thai_UOLSE_NWorNAA,MOL_Thai_UOLSE_Tot,MOL_Thai_NS,MOL_Thai_Tot,MOL_Turkish_SEO,MOL_Turkish_UOLSE_VWorW,MOL_Turkish_UOLSE_NWorNAA,MOL_Turkish_UOLSE_Tot,MOL_Turkish_NS,MOL_Turkish_Tot,MOL_Vietnamese_SEO,MOL_Vietnamese_UOLSE_VWorW,MOL_Vietnamese_UOLSE_NWorNAA,MOL_Vietnamese_UOLSE_Tot,MOL_Vietnamese_NS,MOL_Vietnamese_Tot,MOL_Oth_SEO,MOL_Oth_UOLSE_VWorW,MOL_Oth_UOLSE_NWorNAA,MOL_Oth_UOLSE_Tot,MOL_Oth_NS,MOL_Oth_Tot,MOL_Tot_SEO,MOL_Tot_UOLSE_VWorW,MOL_Tot_UOLSE_NWorNAA,MOL_Tot_UOLSE_Tot,MOL_Tot_NS,MOL_Tot_Tot,M_LUatH_NS_SEO,M_LUatH_NS_UOLSE_VWorW,M_LUatH_NS_UOLSE_NWorNAA,M_LUatH_NS_UOLSE_Tot,M_LUatH_NS_NS,M_LUatH_NS_Tot,M_Tot_SEO,M_Tot_UOLSE_VWorW,M_Tot_UOLSE_NWorNAA,M_Tot_UOLSE_Tot,M_Tot_NS,M_Tot_Tot,FSEO_SEO,FSEO_UOLSE_VWorW,FSEO_UOLSE_NWorNAA,FSEO_UOLSE_Tot,FSEO_NS,FSEO_Tot,FOL_Afrikaans_SEO,FOL_Afrikaans_UOLSE_VWorW,FOL_Afrikaans_UOLSE_NWorNAA,FOL_Afrikaans_UOLSE_Tot,FOL_Afrikaans_NS,FOL_Afrikaans_Tot,FOL_Arabic_SEO,FOL_Arabic_UOLSE_VWorW,FOL_Arabic_UOLSE_NWorNAA,FOL_Arabic_UOLSE_Tot,FOL_Arabic_NS,FOL_Arabic_Tot,FOL_AIndLng_SEO,FOL_AIndLng_UOLSE_VWorW,FOL_AIndLng_UOLSE_NWorNAA,FOL_AIndLng_UOLSE_Tot,FOL_AIndLng_NS,FOL_AIndLng_Tot,FOL_CL_Canton_SEO,FOL_CL_Canton_UOLSE_VWorW,FOL_CL_Canton_UOLSE_NWorNAA,FOL_CL_Canton_UOLSE_Tot,FOL_CL_Canton_NS,FOL_CL_Canton_Tot,FOL_CL_Mandarin_SEO,FOL_CL_Mandarin_UOLSE_VWorW,FOL_CL_Mandarin_UOLSE_NWorNAA,FOL_CL_Mandarin_UOLSE_Tot,FOL_CL_Mandarin_NS,FOL_CL_Mandarin_Tot,FOL_CL_Oth_SEO,FOL_CL_Oth_UOLSE_VWorW,FOL_CL_Oth_UOLSE_NWorNAA,FOL_CL_Oth_UOLSE_Tot,FOL_CL_Oth_NS,FOL_CL_Oth_Tot,FOL_CL_Tot_SEO,FOL_CL_Tot_UOLSE_VWorW,FOL_CL_Tot_UOLSE_NWorNAA,FOL_CL_Tot_UOLSE_Tot,FOL_CL_Tot_NS,FOL_CL_Tot_Tot,FOL_Croatian_SEO,FOL_Croatian_UOLSE_VWorW,FOL_Croatian_UOLSE_NWorNAA,FOL_Croatian_UOLSE_Tot,FOL_Croatian_NS,FOL_Croatian_Tot,FOL_French_SEO,FOL_French_UOLSE_VWorW,FOL_French_UOLSE_NWorNAA,FOL_French_UOLSE_Tot,FOL_French_NS,FOL_French_Tot,FOL_German_SEO,FOL_German_UOLSE_VWorW,FOL_German_UOLSE_NWorNAA,FOL_German_UOLSE_Tot,FOL_German_NS,FOL_German_Tot,FOL_Greek_SEO,FOL_Greek_UOLSE_VWorW,FOL_Greek_UOLSE_NWorNAA,FOL_Greek_UOLSE_Tot,FOL_Greek_NS,FOL_Greek_Tot,FOL_IAL_Bengali_SEO,FOL_IAL_Bengali_UOLSE_VWorW,FOL_IAL_Bengali_UOLSE_NWorNAA,FOL_IAL_Bengali_UOLSE_Tot,FOL_IAL_Bengali_NS,FOL_IAL_Bengali_Tot,FOL_IAL_Guj_SEO,FOL_IAL_Guj_UOLSE_VWorW,FOL_IAL_Guj_UOLSE_NWorNAA,FOL_IAL_Guj_UOLSE_Tot,FOL_IAL_Guj_NS,FOL_IAL_Guj_Tot,FOL_IAL_Hindi_SEO,FOL_IAL_Hindi_UOLSE_VWorW,FOL_IAL_Hindi_UOLSE_NWorNAA,FOL_IAL_Hindi_UOLSE_Tot,FOL_IAL_Hindi_NS,FOL_IAL_Hindi_Tot,FOL_IAL_Nepali_SEO,FOL_IAL_Nepali_UOLSE_VWorW,FOL_IAL_Nepali_UOLSE_NWorNAA,FOL_IAL_Nepali_UOLSE_Tot,FOL_IAL_Nepali_NS,FOL_IAL_Nepali_Tot,FOL_IAL_Punjabi_SEO,FOL_IAL_Punjabi_UOLSE_VWorW,FOL_IAL_Punjabi_UOLSE_NWorNAA,FOL_IAL_Punjabi_UOLSE_Tot,FOL_IAL_Punjabi_NS,FOL_IAL_Punjabi_Tot,FOL_IAL_Sinhal_SEO,FOL_IAL_Sinhal_UOLSE_VWorW,FOL_IAL_Sinhal_UOLSE_NWorNAA,FOL_IAL_Sinhal_UOLSE_Tot,FOL_IAL_Sinhal_NS,FOL_IAL_Sinhal_Tot,FOL_IAL_Urdu_SEO,FOL_IAL_Urdu_UOLSE_VWorW,FOL_IAL_Urdu_UOLSE_NWorNAA,FOL_IAL_Urdu_UOLSE_Tot,FOL_IAL_Urdu_NS,FOL_IAL_Urdu_Tot,FOL_IAL_Oth_SEO,FOL_IAL_Oth_UOLSE_VWorW,FOL_IAL_Oth_UOLSE_NWorNAA,FOL_IAL_Oth_UOLSE_Tot
201021009,0,0,0,0,..,0,0,0,0,0,..,5,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,35,3,41,0,41,..,116,11,126,0,128,..,3,0,3,227,231,2932,124,14,134,225,3286,2949,..,..,..,..,2949,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,3,0,3,..,0,0,0,0,0,..,8,0,8,0,8,..,4,0,5,0,5,..,0,0,0,0,3,..,14,0,14,0,12,..,8,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
201021010,0,3,0,3,..,0,0,0,0,0,..,3,0,5,0,5,..,3,0,3,0,3,..,4,0,6,0,6,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,30,3,37,0,37,..,108,15,124,0,124,..,3,0,3,282,287,3629,115,15,129,282,4037,3630,..,..,..,..,3630,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,5,6,0,6,..,0,0,0,0,0,..,9,6,6,0,6,..,0,0,4,0,4,..,4,0,4,0,4,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0
201021011,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,18,0,16,0,19,..,0,0,0,0,0,..,4,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,56,7,64,3,70,..,255,28,288,6,292,..,13,0,13,359,372,4211,277,28,305,360,4878,4358,..,..,..,..,4358,..,0,0,0,0,0,..,4,0,6,0,6,..,0,0,0,0,0,..,7,0,7,0,7,..,17,0,18,0,18,..,0,0,0,0,0,..,28,0,30,0,30,..,12,3,16,0,16,..,20,0,20,0,20,..,25,0,25,0,25,..,11,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,7,0,12,0,12,..,5,0,5,0,5,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0
201021012,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,7,0,7,0,7,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,28,0,28,0,28,..,96,8,97,0,98,..,8,0,8,227,237,2937,103,8,107,227,3274,2778,..,..,..,..,2778,..,4,0,4,0,4,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,9,0,9,0,9,..,4,0,4,0,4,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
201031013,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,15,0,15,0,15,..,39,0,41,0,41,..,4,0,6,176,176,1602,41,3,44,176,1813,1532,..,..,..,..,1532,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
201031014,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,15,4,20,0,22,..,39,4,46,0,46,..,4,0,4,480,485,1930,47,4,50,483,2463,1920,..,..,..,..,1920,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
201031015,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,4,..,18,0,19,0,19,..,63,0,60,6,66,..,7,0,7,185,190,2290,71,0,69,186,2549,2131,..,..,..,..,2131,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,5,0,5,..,4,0,3,0,3,..,0,0,0,0,0,..,5,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
201031016,0,6,0,6,..,0,0,0,0,0,..,5,0,5,0,5,..,4,0,4,0,4,..,20,0,20,0,20,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,3,0,3,..,19,5,21,0,21,..,112,8,121,0,124,..,15,0,19,226,243,3542,132,8,144,226,3911,3868,..,..,..,..,3868,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,10,0,11,0,11,..,6,0,6,0,6,..,16,3,16,0,16,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,14,0,13,0,13,..,7,0,7,0,7,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0
201031017,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,20,6,21,0,21,..,54,5,62,0,60,..,10,0,10,273,284,2508,62,5,75,272,2854,2368,..,..,..,..,2368,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,7,0,7,..,0,0,0,0,0,..,4,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,7,0,7,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
202011018,0,17,0,17,..,0,0,6,0,6,..,16,0,16,0,16,..,6,3,10,0,10,..,37,7,43,0,43,..,8,0,8,3,16,..,9,0,11,0,11,..,9,0,4,0,4,..,4,0,4,0,4,..,5,0,3,0,3,..,130,102,236,4,238,..,473,138,610,15,625,..,36,4,40,534,577,6062,508,142,652,546,7258,6478,..,..,..,..,6478,..,0,0,0,0,0,..,11,0,11,0,13,..,3,0,3,0,3,..,12,0,17,0,15,..,30,11,42,0,42,..,0,0,0,0,0,..,44,13,60,0,61,..,3,0,8,0,8,..,5,0,5,0,5,..,9,0,9,0,9,..,4,5,10,0,11,..,0,0,0,0,0,..,12,0,7,0,7,..,19,3,22,0,22,..,16,0,16,0,16,..,30,3,31,0,31,..,14,0,14,0,14,..,5,0,5,0,5,..,6,0,6
202011019,0,3,0,3,..,3,0,3,0,3,..,16,0,22,0,22,..,4,0,5,0,5,..,23,3,23,0,23,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,3,0,3,0,3,..,196,103,297,9,303,..,326,116,436,9,442,..,20,3,19,320,346,5416,345,114,458,331,6202,5888,..,..,..,..,5888,..,0,0,0,0,0,..,4,0,5,0,5,..,10,0,10,0,10,..,4,0,4,0,4,..,13,4,12,0,12,..,0,0,0,0,0,..,19,4,20,0,20,..,0,0,0,0,0,..,5,0,5,0,5,..,4,0,4,0,4,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,3,0,3,..,4,0,4,0,4,..,13,4,18,0,20,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0
202011020,0,18,0,18,..,0,0,0,0,0,..,3,0,3,0,3,..,9,0,9,0,7,..,26,0,31,0,31,..,9,0,8,0,8,..,11,0,11,0,11,..,0,3,5,0,5,..,3,0,3,0,3,..,12,0,11,0,11,..,81,35,119,3,121,..,459,77,530,5,538,..,18,0,22,308,330,5765,478,77,551,319,6634,6384,..,..,..,..,6384,..,11,0,11,0,11,..,28,0,26,0,26,..,0,0,0,0,0,..,11,0,16,0,16,..,49,24,79,0,79,..,5,0,5,0,5,..,66,31,95,0,95,..,0,0,0,0,0,..,11,0,11,0,8,..,16,0,16,0,16,..,5,0,5,0,5,..,4,0,4,0,4,..,5,0,3,0,3,..,29,0,33,0,33,..,11,0,11,0,11,..,37,5,34,0,37,..,22,3,20,0,20,..,7,0,7,0,7,..,9,0,9
202011021,0,6,0,6,..,9,0,9,0,9,..,3,0,3,0,3,..,0,0,3,0,3,..,13,0,12,0,12,..,8,0,8,0,8,..,7,0,9,0,9,..,6,0,3,0,3,..,0,0,6,0,6,..,6,0,10,0,10,..,68,16,80,0,81,..,265,33,304,4,306,..,8,0,8,191,199,3919,274,33,313,192,4423,4479,..,..,..,..,4479,..,11,3,13,0,13,..,13,0,13,0,13,..,0,0,0,0,0,..,13,3,17,0,17,..,27,7,29,0,29,..,3,0,4,0,4,..,44,8,54,0,54,..,4,0,3,0,3,..,11,0,11,0,11,..,16,0,16,0,16,..,0,3,6,0,6,..,3,0,7,0,7,..,5,0,5,0,5,..,7,0,7,0,7,..,10,0,10,0,10,..,11,0,15,0,15,..,7,0,8,0,12,..,5,0,5,0,5,..,0,0,0
202011022,0,21,0,21,..,7,0,5,0,5,..,25,0,25,0,25,..,32,0,31,0,35,..,86,3,88,0,87,..,9,0,9,0,9,..,4,0,4,0,4,..,5,0,5,0,5,..,5,0,5,0,5,..,17,12,27,0,27,..,175,103,281,6,293,..,585,165,746,14,759,..,27,6,34,606,641,8525,609,169,785,619,9923,9611,..,..,..,..,9611,..,3,0,3,0,3,..,5,0,4,0,4,..,0,0,0,0,0,..,7,0,11,0,11,..,42,21,62,0,62,..,0,3,0,0,0,..,53,22,77,0,77,..,6,0,8,0,8,..,6,0,6,0,6,..,5,0,5,0,5,..,19,4,20,0,20,..,11,0,11,0,11,..,12,4,8,0,8,..,12,0,12,0,12,..,13,0,17,0,17,..,56,0,56,4,55,..,11,0,10,0,10,..,6,0,6,0,6,..,3,0,10
202011023,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,4,0,4,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,8,4,12,0,12,..,69,10,79,0,83,..,3,0,4,71,78,2602,70,12,86,70,2756,2596,..,..,..,..,2596,..,4,0,4,0,4,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,4,0,4,..,0,0,0,0,0,..,9,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,3,0,3,0,3,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0
202011024,0,9,0,13,..,5,0,5,0,5,..,12,0,12,0,12,..,0,0,0,0,0,..,22,0,22,0,23,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,35,3,37,5,39,..,199,21,213,0,221,..,10,4,11,168,183,4911,209,18,226,175,5313,4996,..,..,..,..,4996,..,8,0,8,0,8,..,7,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,6,..,20,10,28,0,29,..,0,0,0,0,0,..,24,10,31,0,38,..,0,0,0,0,0,..,3,0,3,0,3,..,12,0,12,0,12,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,16,0,17,0,17,..,7,0,7,0,7,..,22,0,22,0,22,..,0,0,0
202011025,0,11,0,11,..,4,0,4,0,4,..,10,0,10,0,10,..,0,0,0,0,0,..,22,0,22,0,22,..,5,0,5,0,5,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,160,79,236,3,241,..,472,108,573,3,582,..,15,5,13,308,326,6040,485,111,591,315,6948,6502,..,..,..,..,6502,..,14,0,14,0,14,..,18,0,13,0,13,..,4,0,4,0,4,..,6,3,7,0,7,..,27,9,39,0,36,..,0,0,0,0,0,..,32,13,41,0,47,..,0,0,0,0,0,..,11,0,11,0,11,..,0,0,0,0,0,..,10,0,12,0,12,..,15,0,19,0,19,..,0,0,0,0,0,..,6,3,11,0,11,..,3,0,3,0,3,..,20,0,20,0,20,..,18,3,22,0,23,..,17,0,10,0,10,..,0,0,0
202021026,0,3,0,3,..,0,5,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,4,3,9,0,9,..,0,0,3,0,3,..,0,0,0,0,0,..,0,6,6,0,6,..,0,0,0,0,0,..,7,3,3,0,3,..,24,8,32,0,26,..,76,22,94,0,98,..,12,0,12,214,223,3926,84,22,103,214,4244,3807,..,..,..,..,3807,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,8,0,8,0,8,..,4,0,9,0,9,..,0,0,0,0,0,..,7,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,0,6,5,0,5,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,8,0,8,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
202021027,0,3,0,3,..,7,0,7,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,14,..,18,0,20,0,19,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,40,13,53,0,53,..,184,21,204,4,205,..,20,0,20,874,889,4497,203,21,226,878,5598,5087,..,..,..,..,5087,..,5,0,5,0,5,..,5,0,5,0,5,..,0,0,0,0,0,..,10,0,10,0,10,..,6,0,12,0,12,..,0,0,0,0,0,..,14,0,16,0,16,..,0,0,0,0,0,..,9,0,13,0,13,..,25,3,26,0,26,..,14,0,17,0,17,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,8,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
202021028,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,36,8,46,0,46,..,114,8,119,0,123,..,8,0,8,304,316,4230,126,8,134,304,4667,4088,..,..,..,..,4088,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,7,3,12,0,12,..,10,0,10,0,10,..,11,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
202021029,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,14,0,10,0,15,..,68,8,75,0,72,..,6,0,6,296,301,2261,74,8,77,301,2638,2091,..,..,..,..,2091,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,3,0,3,..,0,3,0,0,0,..,0,0,0,0,0,..,3,0,10,0,10,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,3,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
202021030,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,6,3,7,0,7,..,12,3,15,0,15,..,11,0,11,0,11,..,0,0,0,0,0,..,5,0,5,0,5,..,4,0,4,0,4,..,3,0,3,0,3,..,39,0,38,0,38,..,200,50,252,6,261,..,3,0,3,309,314,4564,206,50,259,309,5136,4802,..,..,..,..,4802,..,7,0,7,0,7,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,22,19,45,0,45,..,0,0,0,0,0,..,24,18,46,0,46,..,6,0,6,0,6,..,21,0,21,0,21,..,13,0,13,0,13,..,13,0,15,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,7,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
202021031,0,7,0,7,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,10,0,10,0,10,..,11,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,3,0,3,..,36,0,38,0,38,..,150,18,164,0,172,..,12,0,9,177,187,3526,159,17,178,178,3882,3691,..,..,..,..,3691,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,3,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,5,3,8,0,8,..,3,0,4,0,7,..,12,0,12,0,12,..,31,0,30,0,32,..,3,0,3,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
202031032,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,17,0,17,0,19,..,33,3,40,0,45,..,0,0,0,246,253,2202,43,3,45,245,2493,2163,..,..,..,..,2163,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
202031033,0,29,0,29,..,0,0,0,0,0,..,16,0,11,0,11,..,13,0,13,0,13,..,48,5,52,0,52,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,15,0,15,0,15,..,101,3,107,0,107,..,6,0,6,401,410,3167,110,3,114,401,3676,3098,..,..,..,..,3098,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
