SA2_CODE_2021,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
211051283,18,23,16,14,8,0,6,92,59,49,29,30,31,24,10,225,39,46,7,9,25,9,6,152,495,454,224,150,210,89,31,1660,3,3,0,0,0,0,0,8,615,576,279,211,269,128,59,2139,4,0,5,0,0,0,0,15,6,17,4,0,7,0,8,45,0,7,10,9,8,6,3,28,31,66,30,19,38,10,4,204,0,0,0,0,0,0,0,4,46,89,42,31,52,18,16,297,654,668,323,244,327,144,76,2429
211051284,39,44,25,24,31,23,6,189,48,71,48,35,35,22,13,270,63,71,43,23,17,11,4,230,367,357,213,127,166,83,35,1356,3,0,3,0,0,0,0,5,515,546,330,216,252,140,58,2053,3,4,5,4,4,0,0,21,4,4,10,10,14,8,0,57,0,5,0,3,7,0,0,19,17,44,26,30,47,19,19,200,3,0,0,0,0,0,0,10,26,63,46,47,74,32,19,298,547,609,374,258,322,168,77,2352
211051285,8,16,3,5,16,7,0,54,16,27,10,13,25,3,4,103,21,21,15,12,13,3,5,88,378,360,221,140,186,75,32,1385,0,0,0,0,0,0,0,7,425,428,253,171,233,86,40,1633,0,4,0,0,0,0,0,4,0,0,6,5,3,0,0,30,0,0,0,0,0,0,0,8,28,42,35,21,26,18,4,171,0,0,0,0,0,0,0,0,30,51,44,31,30,18,3,211,461,483,297,196,264,103,43,1842
211051286,14,18,14,9,21,6,0,85,32,58,39,31,27,15,5,199,36,37,36,8,21,0,4,149,662,617,367,229,301,81,30,2280,0,0,3,0,8,0,0,13,740,729,464,288,378,97,36,2728,0,4,4,4,4,0,0,20,13,6,14,13,23,5,0,73,6,4,10,6,11,0,3,43,102,141,111,83,83,36,10,564,7,8,5,8,5,0,0,34,125,168,147,111,120,44,16,732,863,894,612,397,498,139,54,3461
212011289,48,58,50,34,33,18,9,246,63,72,43,45,59,31,17,329,67,102,53,36,40,17,13,333,745,805,511,332,452,184,74,3112,7,12,0,4,0,0,0,25,933,1039,661,444,594,256,110,4039,0,5,0,6,0,3,0,12,7,14,15,14,6,8,0,61,0,11,10,9,12,3,0,54,55,94,71,52,70,21,17,375,4,5,4,0,3,0,0,12,68,125,102,70,91,33,25,512,1004,1169,765,519,681,289,134,4557
212011546,705,623,292,162,230,125,62,2205,147,123,72,41,65,24,16,496,120,84,40,26,31,16,10,330,832,677,391,238,336,160,69,2702,6,6,4,0,0,0,0,18,1808,1515,795,475,667,329,154,5747,28,39,28,20,28,17,12,164,21,29,12,10,19,14,8,115,10,16,14,6,20,11,4,84,103,156,99,72,97,40,33,590,8,3,0,3,3,0,0,17,164,244,150,120,168,71,52,973,1973,1759,951,590,837,401,204,6717
212011547,21,17,19,9,15,8,5,93,33,47,27,13,18,5,0,142,23,28,17,9,23,12,0,116,400,436,304,204,260,71,31,1712,4,4,3,0,3,0,0,7,479,533,364,237,312,97,41,2070,0,3,0,0,0,0,0,10,5,5,0,3,3,0,0,14,0,9,3,0,4,7,0,22,53,41,36,28,39,9,12,212,0,0,0,0,0,0,0,3,58,58,44,33,43,15,9,266,541,594,405,273,359,112,51,2328
212011548,79,75,28,15,25,12,8,235,37,37,15,23,18,13,0,139,45,32,21,7,3,4,0,118,482,442,236,150,180,44,18,1550,4,4,0,0,0,0,0,9,653,586,299,193,234,68,26,2053,7,5,4,4,5,3,0,19,9,4,8,5,9,0,0,30,3,9,3,3,3,0,0,24,34,81,53,38,55,7,5,286,0,5,0,0,0,0,0,7,51,99,68,58,67,11,5,362,700,685,369,250,296,78,32,2409
212011549,274,270,115,84,81,54,26,901,102,74,19,12,12,12,0,234,87,65,34,23,19,12,5,242,662,495,257,143,148,43,18,1755,5,0,0,0,0,0,0,13,1131,907,423,253,257,120,50,3142,32,54,36,14,27,14,13,189,25,23,20,6,16,5,0,106,13,17,6,12,7,0,0,55,140,199,96,67,69,36,17,621,8,5,0,0,0,0,0,13,215,305,163,100,114,54,31,989,1342,1212,590,360,373,175,81,4134
212011550,234,236,105,64,80,36,11,769,45,48,23,10,6,0,0,143,15,27,12,7,3,0,0,70,316,277,83,45,63,24,11,819,6,4,0,0,0,0,0,16,622,595,225,125,152,67,25,1811,17,21,8,15,9,8,3,74,16,14,11,9,9,5,0,53,0,4,3,0,3,0,0,15,53,68,35,23,48,21,0,248,3,3,0,0,3,6,0,14,89,110,52,43,66,32,8,403,706,704,280,163,225,103,36,2212
212011551,148,105,43,26,17,9,6,352,24,24,9,5,6,7,0,78,27,16,6,3,8,0,0,58,146,128,54,35,50,17,7,430,3,0,0,0,0,0,0,4,344,272,113,68,83,36,17,921,10,20,6,8,8,4,4,64,10,8,3,10,0,0,0,36,0,5,4,0,3,6,0,14,48,69,40,18,23,11,9,209,3,0,0,0,0,0,0,9,72,104,53,37,46,20,8,329,411,375,159,98,128,52,25,1258
212011552,744,774,399,207,268,140,71,2604,92,131,92,50,49,18,3,430,124,107,63,34,35,7,0,370,777,878,475,293,354,91,32,2898,4,16,3,0,0,0,3,29,1734,1902,1027,586,708,264,112,6336,60,80,55,33,59,19,17,320,25,52,29,20,23,8,9,166,11,20,17,12,19,4,3,91,183,281,157,126,134,56,15,951,16,17,10,0,4,0,0,46,293,452,269,191,234,89,44,1567,2035,2350,1297,776,935,351,154,7902
212021293,230,364,216,139,166,107,70,1298,88,113,69,42,57,44,26,442,80,92,60,38,63,52,26,408,507,517,321,246,337,168,90,2190,0,0,0,0,0,0,0,8,906,1090,669,472,626,373,215,4341,14,44,23,15,22,21,9,140,3,15,15,9,14,7,5,75,3,18,11,7,11,8,0,61,66,103,86,65,94,43,20,468,0,3,0,0,0,0,0,11,88,188,131,95,139,75,35,759,998,1279,798,565,766,450,247,5105
212021295,591,415,258,155,201,106,64,1798,18,13,9,4,8,3,4,64,23,22,13,3,10,4,4,85,63,34,21,17,20,11,3,153,3,7,3,3,0,0,0,17,706,491,304,189,238,125,69,2122,38,61,51,44,48,25,8,278,11,14,5,12,5,0,0,50,6,10,10,0,0,0,0,29,36,50,33,24,27,10,0,185,7,15,9,8,0,0,0,45,106,153,106,81,94,34,15,584,813,642,409,268,332,158,86,2710
212021297,458,445,258,205,206,148,110,1830,42,32,21,11,21,10,6,137,38,34,16,9,4,0,3,110,90,69,37,23,29,13,4,263,4,3,0,4,0,0,0,13,640,579,329,250,268,167,125,2352,45,76,42,28,46,27,20,290,11,14,3,7,3,3,0,33,9,11,0,4,6,5,0,44,24,22,17,11,13,6,0,97,0,0,0,0,0,0,0,3,86,121,61,49,67,46,23,464,724,701,394,304,337,215,148,2813
212021299,77,120,68,62,81,82,58,552,30,29,16,19,27,16,8,146,32,43,39,25,25,10,14,188,172,267,174,113,177,82,55,1035,3,6,0,0,0,0,0,9,307,462,305,219,312,191,136,1932,3,9,4,6,6,6,7,39,5,3,6,3,9,0,4,30,4,0,0,0,3,0,0,7,20,19,16,14,14,8,4,98,0,0,0,0,0,0,0,0,28,33,28,21,26,19,14,175,338,493,328,243,338,214,148,2106
212021453,302,298,181,143,204,153,97,1375,53,47,29,14,20,15,12,189,55,52,28,26,22,12,7,204,149,142,93,61,65,34,18,570,3,6,0,0,0,0,0,12,566,551,334,246,313,206,139,2346,14,20,16,18,42,24,22,155,7,14,9,8,10,4,3,51,5,10,4,5,4,0,0,28,24,43,36,20,19,5,9,161,0,4,5,0,0,0,0,8,48,99,74,51,76,35,25,410,610,644,403,306,390,243,161,2754
212021454,327,435,233,172,237,161,127,1698,66,53,25,23,24,6,9,205,67,62,23,24,20,14,7,211,183,144,61,53,67,30,18,558,0,0,0,3,0,0,0,9,642,696,346,270,345,213,153,2674,29,46,25,17,31,19,12,182,16,16,16,9,5,0,3,65,5,5,10,9,3,10,4,41,37,41,22,30,24,11,9,175,4,4,0,0,0,0,0,8,83,118,69,66,67,39,27,468,727,814,413,342,416,255,179,3140
212021455,278,353,215,126,202,134,98,1411,60,60,36,21,41,14,13,248,43,56,33,16,27,6,7,187,296,258,136,106,150,71,35,1050,7,4,3,3,4,0,0,16,693,724,417,269,425,232,148,2916,17,36,12,12,18,16,16,124,6,25,18,8,12,3,5,74,3,0,3,4,4,0,3,24,57,79,40,34,42,19,11,285,6,6,0,4,0,0,0,18,97,143,76,57,77,45,32,528,789,873,490,330,500,276,185,3442
212021456,498,418,242,154,209,117,83,1725,70,46,15,4,17,0,0,162,51,37,23,7,14,8,0,146,226,186,109,64,77,30,13,710,3,6,0,0,0,0,0,10,853,701,393,235,314,156,91,2749,31,48,43,33,25,28,19,220,22,23,11,12,9,6,0,80,8,17,9,7,6,3,4,55,83,84,56,35,38,16,5,313,4,4,0,0,6,0,0,10,143,175,116,80,85,53,24,675,993,877,510,315,402,208,122,3425
212021553,471,724,434,250,317,220,121,2526,60,85,70,61,78,26,14,395,68,87,50,35,51,10,9,304,279,404,326,200,296,117,44,1673,10,8,0,0,0,0,0,13,888,1307,878,541,737,378,183,4915,11,49,26,22,33,29,16,199,16,23,19,12,23,9,3,98,6,13,16,3,5,7,4,52,52,78,59,51,71,29,14,358,5,0,0,3,0,0,0,8,92,159,116,89,136,77,38,717,981,1467,995,632,870,457,223,5627
212021554,377,506,289,147,226,145,61,1754,67,48,30,15,32,13,10,208,50,45,25,13,22,12,8,170,254,242,146,91,113,26,17,895,0,0,0,0,0,0,0,3,746,846,491,270,392,198,92,3035,22,26,16,17,30,6,12,126,17,13,14,3,9,3,3,55,6,8,7,4,4,3,0,30,35,78,32,24,40,17,9,228,7,4,0,0,4,0,0,18,79,127,66,48,79,36,19,452,824,976,560,322,470,227,111,3487
212031300,619,601,270,137,221,107,80,2047,79,66,32,18,18,9,4,216,86,74,28,28,15,8,5,241,321,298,189,132,163,63,21,1199,8,4,0,0,0,3,0,21,1115,1048,520,312,420,194,114,3725,53,88,48,29,39,32,20,316,25,28,22,8,15,3,0,99,12,22,15,12,20,3,0,84,158,173,106,85,106,23,15,663,19,10,3,7,0,0,0,34,270,321,191,136,178,64,44,1206,1386,1368,709,452,598,259,159,4926
212031303,522,407,182,98,100,63,43,1408,83,69,31,24,21,15,8,251,111,77,30,11,27,9,0,261,821,676,293,163,185,69,36,2242,0,0,0,0,0,0,0,3,1542,1225,527,302,332,155,83,4163,12,19,17,7,22,10,8,97,12,18,5,0,5,4,0,57,7,5,6,4,0,4,0,28,92,128,60,46,47,12,4,389,12,7,0,0,0,0,0,15,130,185,94,61,70,29,12,589,1675,1406,624,360,401,187,97,4752
212031304,1103,1060,511,241,319,162,87,3485,117,102,43,23,32,5,4,320,95,88,41,22,30,6,0,285,575,420,177,103,114,35,10,1431,3,5,4,0,0,0,0,16,1894,1679,783,383,488,206,108,5533,59,70,44,37,40,29,21,306,25,19,13,12,13,3,5,96,14,16,11,7,15,4,0,69,114,143,85,63,60,16,10,487,6,15,3,6,0,3,0,32,220,259,162,124,123,55,37,983,2113,1946,940,505,613,265,138,6522
212031306,912,1080,536,352,414,291,185,3776,103,63,47,37,23,6,0,286,75,88,48,29,28,12,6,279,192,213,135,88,101,25,14,769,11,3,3,0,0,0,0,23,1299,1448,765,504,569,338,204,5131,42,69,46,35,31,35,26,279,16,4,6,9,6,8,3,64,6,14,4,7,11,0,0,45,32,41,30,20,19,14,0,155,0,0,0,0,0,0,0,5,103,130,83,76,75,52,30,547,1403,1574,852,582,638,392,241,5680
212031308,8,18,14,9,11,4,8,61,17,39,12,5,17,3,5,96,24,41,29,11,15,4,3,129,354,329,196,138,167,61,21,1276,3,0,0,0,0,0,0,4,412,428,247,167,205,74,34,1572,0,3,4,3,0,3,0,15,4,0,0,4,0,0,0,15,3,5,0,0,0,0,0,14,35,46,33,25,31,10,7,189,0,0,0,0,0,0,0,3,47,58,43,34,31,12,10,226,456,484,286,205,237,84,42,1798
212031457,298,371,259,186,237,182,98,1624,46,82,61,29,46,27,13,302,40,64,42,31,36,21,10,252,182,284,230,156,236,107,56,1250,4,0,0,0,4,0,0,12,571,808,587,408,561,338,181,3441,20,20,30,18,36,13,7,144,9,11,4,11,13,0,6,58,7,8,7,7,9,0,0,36,39,47,28,31,53,22,4,226,5,0,0,0,0,0,0,5,75,82,71,67,116,46,19,473,645,889,658,468,676,382,200,3911
212031458,626,672,429,314,401,260,167,2857,74,69,38,36,44,15,5,275,52,57,23,21,35,17,6,215,226,237,163,126,162,66,20,1001,4,4,4,3,0,0,0,22,983,1032,664,494,645,365,197,4373,28,56,46,36,49,43,24,282,8,19,14,15,22,0,5,76,13,11,10,6,15,4,4,61,45,71,59,39,51,16,5,296,3,4,3,0,3,0,0,14,100,156,131,101,137,64,36,728,1079,1194,795,597,784,429,233,5105
212031555,610,779,429,228,243,138,72,2501,78,47,19,12,17,5,3,174,43,54,17,11,17,10,0,149,191,143,61,45,48,12,5,500,7,5,6,0,0,0,0,10,918,1027,528,296,322,165,80,3341,27,24,15,19,15,5,10,122,11,14,9,14,7,3,3,54,4,4,5,0,0,0,6,16,34,30,15,9,24,7,4,124,0,5,6,4,3,0,0,11,77,70,48,48,46,17,18,324,996,1099,576,345,369,182,94,3669
212031556,1187,1026,438,196,245,143,79,3319,93,59,24,13,16,3,0,205,56,44,12,10,14,0,0,137,395,190,72,39,42,14,8,756,7,4,4,4,0,0,0,23,1746,1335,541,259,310,162,91,4447,47,50,31,16,24,12,16,193,8,15,4,4,4,4,0,45,10,3,3,0,0,0,0,21,57,64,26,15,27,7,3,199,6,0,0,0,0,0,0,4,126,132,62,33,63,20,23,455,1875,1467,604,292,371,188,110,4903
212031557,1213,1355,694,366,456,261,124,4468,96,96,54,33,32,13,6,332,99,80,44,21,23,10,3,278,458,442,213,122,148,29,7,1427,3,4,5,0,0,0,0,19,1872,1980,1014,548,655,312,139,6523,55,83,58,35,64,37,26,362,28,23,14,8,23,4,3,105,7,8,8,10,13,3,0,46,101,136,94,57,70,15,8,475,3,7,3,0,0,0,0,9,194,257,179,109,166,55,35,1002,2070,2238,1196,658,821,365,177,7521
212031558,744,633,285,148,193,96,56,2157,95,39,20,12,9,0,0,173,67,41,22,9,14,6,5,160,362,176,76,33,51,6,9,712,6,0,0,0,0,0,0,7,1267,890,400,204,272,107,70,3209,44,62,33,29,35,19,17,234,13,11,10,0,3,0,0,37,6,16,6,3,4,3,0,37,62,61,32,21,45,10,9,232,9,3,0,0,0,0,0,8,133,148,86,56,82,31,23,560,1395,1037,484,261,354,138,91,3767
212031559,704,850,456,327,379,191,121,3015,60,69,25,16,21,6,4,195,48,39,27,14,13,3,3,156,233,207,79,38,65,26,9,644,0,3,0,5,3,0,0,14,1053,1172,580,399,476,221,133,4032,41,63,42,45,45,32,14,281,16,18,7,4,8,0,0,56,3,11,14,10,8,6,0,51,29,58,42,30,32,13,6,207,4,3,0,0,0,0,0,6,92,152,99,88,90,52,24,597,1151,1329,678,485,567,271,157,4628
212031560,401,435,235,136,152,89,59,1506,46,44,27,23,28,10,6,186,40,43,23,20,23,7,0,158,175,209,119,88,106,36,16,741,5,7,3,0,0,0,0,14,672,736,408,263,302,148,85,2607,28,38,27,17,16,6,8,142,9,7,4,9,3,4,0,37,6,14,4,9,11,0,3,48,82,86,49,42,45,11,0,318,0,9,4,4,4,0,0,24,127,149,90,83,73,22,16,574,795,887,499,347,383,172,96,3181
212031561,570,568,371,198,275,168,99,2252,46,42,17,25,20,14,8,167,31,23,13,10,15,7,0,106,109,72,32,35,35,12,8,311,0,5,5,0,0,0,0,11,752,716,431,269,341,202,123,2850,42,67,41,36,50,29,20,301,14,25,4,3,3,4,0,62,8,14,5,0,9,0,0,34,42,47,33,17,26,8,3,176,8,10,3,5,4,0,0,27,121,161,91,68,93,45,23,602,873,875,522,333,442,254,146,3448
212031562,578,535,355,197,309,170,107,2247,43,32,13,6,7,0,3,110,51,50,15,19,14,7,0,160,78,53,45,36,39,13,5,267,6,14,4,0,0,0,0,24,756,685,436,253,378,190,116,2808,41,103,57,52,55,30,25,363,15,21,11,3,7,3,0,61,13,18,8,6,4,0,0,48,35,32,30,13,19,15,8,150,4,7,0,3,5,0,0,22,107,178,108,77,86,53,36,642,856,864,543,330,466,241,148,3453
212041309,227,262,148,85,111,92,76,1003,43,41,27,19,29,12,10,188,50,62,33,13,22,7,7,193,151,141,78,45,51,44,14,521,0,0,0,0,0,0,0,5,478,510,287,157,203,160,112,1903,13,36,23,18,28,13,14,151,6,13,7,3,4,6,0,39,5,9,7,7,5,9,3,42,24,19,21,19,35,9,7,137,0,0,0,0,0,0,0,6,51,76,62,49,79,32,25,380,529,587,350,208,285,194,140,2285
212041310,458,377,145,116,164,130,74,1457,48,23,14,11,9,9,5,121,63,34,16,5,8,20,0,148,98,68,42,32,44,19,8,292,9,3,7,0,0,0,0,14,659,512,218,156,229,170,83,2028,32,60,49,33,41,43,22,273,6,11,3,3,0,0,3,29,12,4,4,0,3,0,0,31,14,18,13,10,17,4,0,74,5,0,0,0,0,0,0,3,77,92,73,47,64,46,28,417,739,598,287,197,292,216,112,2444
212041312,687,682,412,277,363,264,150,2831,77,59,36,21,29,20,8,253,75,67,30,22,11,15,6,230,233,199,93,65,102,40,14,751,13,14,9,8,0,0,0,37,1085,1021,583,398,507,342,179,4106,57,94,65,67,101,67,36,487,32,29,25,17,24,10,0,133,16,18,6,10,15,5,4,74,54,61,23,28,38,30,9,235,7,13,3,0,0,0,0,29,164,220,122,120,176,109,43,960,1247,1245,700,519,684,452,224,5066
212041313,94,156,103,51,78,49,34,554,55,56,45,37,41,12,10,257,64,71,33,24,33,12,4,235,218,252,208,131,172,90,48,1117,0,0,4,0,0,0,0,4,425,541,389,237,313,170,97,2174,10,5,10,5,11,9,0,51,10,8,9,8,7,3,3,42,0,3,3,0,4,0,0,19,5,29,45,31,42,16,8,171,0,0,3,0,0,0,0,12,29,52,61,42,67,35,15,300,455,592,451,280,382,207,112,2472
212041316,208,236,120,91,104,81,61,906,23,29,21,15,16,5,4,109,54,27,18,5,9,5,0,121,77,64,21,18,35,13,7,234,0,0,0,0,3,0,0,3,358,356,179,134,174,102,72,1376,17,27,20,22,28,20,11,140,5,4,8,5,3,0,3,24,4,4,6,5,3,3,0,23,7,20,13,13,13,4,0,76,0,3,0,0,0,0,0,6,35,55,45,38,54,29,20,270,393,409,228,170,220,136,91,1645
212041317,812,752,365,230,324,286,164,2933,33,28,5,4,8,8,5,87,66,48,14,9,15,8,0,152,60,44,11,15,20,4,3,157,9,5,5,5,0,0,0,21,985,876,388,259,361,306,179,3352,89,123,101,87,105,79,83,673,13,10,5,5,5,0,6,43,12,27,0,6,7,3,0,61,12,18,5,13,10,5,3,65,8,7,0,0,0,5,3,31,138,189,116,111,132,91,93,871,1122,1062,513,367,492,396,266,4221
212041318,406,469,247,192,241,184,102,1844,16,13,5,4,9,0,5,49,34,29,9,3,14,0,0,96,33,31,25,11,13,5,6,124,4,0,0,5,4,0,0,15,491,544,295,221,272,190,110,2128,60,133,71,65,93,65,48,530,12,9,5,0,3,0,0,35,6,23,4,0,5,5,3,41,12,17,12,11,12,7,0,70,4,10,5,4,4,0,0,28,94,191,98,77,120,71,58,706,578,735,394,303,387,268,166,2831
212041459,599,410,185,117,125,92,52,1574,39,24,6,6,12,6,0,90,61,33,14,8,8,3,4,123,68,37,11,10,15,3,6,144,5,5,0,0,3,0,0,15,764,506,219,148,160,107,52,1955,40,51,27,35,45,35,27,265,14,14,5,3,8,3,3,38,9,12,3,0,12,4,3,45,19,30,15,10,12,6,0,84,3,3,4,0,0,0,0,9,82,105,50,55,69,46,33,438,847,602,270,201,232,151,88,2394
212041460,730,677,337,225,297,203,121,2593,40,27,10,11,16,8,8,115,72,50,19,12,17,10,5,177,72,40,18,16,30,7,6,186,8,10,3,4,0,0,0,24,916,803,385,274,364,226,132,3099,113,163,95,72,116,91,52,705,16,16,6,6,3,0,6,52,5,20,7,6,10,0,6,55,30,37,14,16,17,7,6,125,12,13,6,0,5,0,3,39,175,250,136,93,153,107,67,973,1092,1048,516,361,513,337,196,4070
212041563,1006,774,410,267,317,204,117,3091,32,20,18,6,8,0,3,86,50,26,16,6,9,5,5,121,61,33,14,5,11,6,6,138,10,3,3,0,3,0,0,19,1162,859,461,288,346,224,127,3459,78,129,86,53,96,73,65,582,13,24,14,4,16,0,0,67,16,19,3,0,11,5,4,59,29,45,28,11,20,10,0,150,15,21,11,6,7,0,0,59,154,243,146,75,145,88,71,913,1315,1098,599,363,490,304,198,4377
212041564,437,401,247,158,159,81,63,1546,33,53,26,7,13,0,0,134,55,57,20,18,6,7,0,171,58,47,16,11,7,0,0,136,6,3,3,0,0,0,0,13,586,560,321,192,190,87,66,2002,32,52,39,21,38,21,17,229,13,12,5,0,0,0,0,38,6,6,3,6,4,3,0,32,12,10,7,3,9,0,0,49,7,10,0,0,0,0,0,18,72,95,60,30,56,29,20,368,658,656,380,226,249,118,84,2371
212041565,429,467,289,206,263,194,104,1950,52,34,28,16,12,5,0,148,69,50,27,15,14,6,0,180,105,94,48,33,49,21,7,343,6,4,0,0,0,0,0,16,657,647,394,260,341,223,119,2643,43,95,56,47,68,48,31,391,12,21,19,9,0,0,4,66,8,16,4,9,8,0,0,50,27,28,24,13,18,0,3,114,4,6,4,0,0,0,0,22,91,162,107,79,102,54,41,638,754,809,503,340,436,277,157,3278
212041566,605,769,405,274,328,296,196,2881,79,75,38,15,26,17,9,267,98,78,30,17,25,11,5,268,204,129,70,57,47,50,20,579,4,0,0,0,0,0,0,4,1000,1055,548,366,439,368,235,4006,43,62,60,48,72,49,26,361,5,14,8,12,4,3,4,42,8,11,7,8,6,3,0,49,16,27,12,9,15,5,0,95,3,0,0,0,0,0,0,11,78,120,88,74,103,62,39,556,1070,1181,634,435,536,434,273,4563
212051319,443,424,195,117,160,126,86,1555,101,81,53,38,35,19,3,328,86,88,48,30,34,22,8,318,284,275,216,125,178,94,36,1210,9,5,0,3,4,0,0,18,927,868,512,316,425,264,129,3436,28,58,38,30,40,42,31,269,18,13,9,12,13,11,3,70,3,13,5,5,18,10,3,56,38,61,51,43,62,16,11,293,6,10,5,3,0,3,0,24,95,156,112,103,132,83,46,716,1021,1027,624,413,551,338,178,4148
212051321,565,955,603,396,479,358,280,3636,37,34,19,18,33,20,9,175,45,52,43,28,37,19,15,236,71,102,88,66,114,77,40,572,0,0,4,0,0,0,0,5,725,1155,760,505,667,477,337,4630,32,85,87,77,92,71,54,511,3,9,4,5,9,5,5,46,0,12,8,0,7,8,3,44,11,19,17,7,27,14,9,101,0,0,0,5,0,0,0,7,49,129,117,100,138,96,78,710,777,1285,879,612,804,577,420,5341
212051322,583,897,568,362,421,333,196,3356,31,33,12,9,12,9,0,115,61,56,34,26,29,21,12,238,62,66,63,52,89,59,31,426,0,7,0,4,0,0,3,13,738,1059,684,442,555,427,245,4145,32,107,83,74,115,103,63,580,0,5,6,3,6,3,0,32,3,4,3,7,11,4,4,37,11,15,9,14,28,12,3,95,0,0,3,0,0,4,0,4,47,132,103,100,156,124,75,741,781,1190,790,538,714,547,325,4885
212051323,409,619,371,210,286,206,119,2233,49,38,27,27,29,25,9,195,47,44,35,25,47,22,12,228,99,98,137,103,157,105,57,749,0,5,3,3,0,0,0,18,604,803,572,365,518,358,201,3424,18,53,45,35,75,58,44,320,0,10,7,0,7,3,5,35,4,9,9,11,11,7,0,49,8,17,22,26,28,25,9,131,0,0,0,0,0,0,0,5,35,87,86,79,118,88,58,547,633,895,653,439,641,452,262,3974
212051324,525,691,367,228,260,210,132,2407,57,68,29,32,41,20,15,261,77,82,44,31,42,18,14,308,161,211,161,131,207,120,71,1072,6,9,0,0,0,0,0,17,832,1055,601,420,546,371,225,4060,21,58,39,27,51,37,30,255,7,12,11,7,11,9,0,47,4,13,3,7,13,5,0,40,3,25,21,29,44,24,5,159,0,0,0,0,0,0,0,0,37,112,69,67,110,77,35,510,866,1166,679,490,658,445,261,4570
212051325,509,578,315,193,243,200,127,2168,63,76,38,25,27,13,3,252,104,114,45,27,28,12,8,342,277,309,200,124,164,86,32,1189,5,4,0,0,0,0,0,10,959,1077,597,369,464,315,180,3962,32,36,57,27,45,48,18,258,10,12,13,8,8,11,3,72,9,10,9,6,7,3,0,58,33,52,43,34,47,20,13,243,4,0,0,0,0,0,0,6,87,109,122,71,116,87,36,637,1044,1185,723,447,576,400,212,4594
