SA2_CODE_2021,Aust_BP_B_OS,Aust_FO_B_OS,Aust_MO_B_OS,Aust_Both_parents_born_Aust,Aust_Birthplace_not_stated,Aust_Tot_resp,Aust_Abor_BP_B_OS,Aust_Abor_FO_B_OS,Aust_Abor_MO_B_OS,Aust_Abor_BP_B_Aus,Aust_Abor_BP_NS,Aust_Abor_Tot_resp,Chinese_BP_B_OS,Chinese_FO_B_OS,Chinese_MO_B_OS,Chinese_BP_B_Aus,Chinese_BP_NS,Chinese_Tot_resp,Croatian_BP_B_OS,Croatian_FO_B_OS,Croatian_MO_B_OS,Croatian_BP_B_Aus,Croatian_BP_NS,Croatian_Tot_resp,Dutch_BP_B_OS,Dutch_FO_B_OS,Dutch_MO_B_OS,Dutch_BP_B_Aus,Dutch_BP_NS,Dutch_Tot_resp,English_BP_B_OS,English_FO_B_OS,English_MO_B_OS,English_BP_B_Aus,English_BP_NS,English_Tot_resp,Filipino_BP_B_OS,Filipino_FO_B_OS,Filipino_MO_B_OS,Filipino_BP_B_Aus,Filipino_BP_NS,Filipino_Tot_resp,French_BP_B_OS,French_FO_B_OS,French_MO_B_OS,French_BP_B_Aus,French_BP_NS,French_Tot_resp,German_BP_B_OS,German_FO_B_OS,German_MO_B_OS,German_BP_B_Aus,German_BP_NS,German_Tot_resp,Greek_BP_B_OS,Greek_FO_B_OS,Greek_MO_B_OS,Greek_BP_B_Aus,Greek_BP_NS,Greek_Tot_resp,Hungarian_BP_B_OS,Hungarian_FO_B_OS,Hungarian_MO_B_OS,Hungarian_BP_B_Aus,Hungarian_BP_NS,Hungarian_Tot_resp,Indian_BP_B_OS,Indian_FO_B_OS,Indian_MO_B_OS,Indian_BP_B_Aus,Indian_BP_NS,Indian_Tot_resp,Irish_BP_B_OS,Irish_FO_B_OS,Irish_MO_B_OS,Irish_BP_B_Aus,Irish_BP_NS,Irish_Tot_resp,Italian_BP_B_OS,Italian_FO_B_OS,Italian_MO_B_OS,Italian_BP_B_Aus,Italian_BP_NS,Italian_Tot_resp,Korean_BP_B_OS,Korean_FO_B_OS,Korean_MO_B_OS,Korean_BP_B_Aus,Korean_BP_NS,Korean_Tot_resp,Lebanese_BP_B_OS,Lebanese_FO_B_OS,Lebanese_MO_B_OS,Lebanese_BP_B_Aus,Lebanese_BP_NS,Lebanese_Tot_resp,Macedonian_BP_B_OS,Macdonian_FO_B_OS,Macdonian_MO_B_OS,Macdonian_BP_B_Aus,Macdonian_BP_NS,Macedonian_Tot_resp,Maltese_BP_B_OS,Maltese_FO_B_OS,Maltese_MO_B_OS,Maltese_BP_B_Aus,Maltese_BP_NS,Maltese_Tot_resp,Maori_BP_B_OS,Maori_FO_B_OS,Maori_MO_B_OS,Maori_BP_B_Aus,Maori_BP_NS,Maori_Tot_resp,NZ_BP_B_OS,NZ_FO_B_OS,NZ_MO_B_OS,NZ_BP_B_Aus,NZ_BP_NS,NZ_Tot_resp,Polish_BP_B_OS,Polish_FO_B_OS,Polish_MO_B_OS,Polish_BP_B_Aus,Polish_BP_NS,Polish_Tot_resp,Russian_BP_B_OS,Russian_FO_B_OS,Russian_MO_B_OS,Russian_BP_B_Aus,Russian_BP_NS,Russian_Tot_resp,Samoan_BP_B_OS,Samoan_FO_B_OS,Samoan_MO_B_OS,Samoan_BP_B_Aus,Samoan_BP_NS,Samoan_Tot_resp,Scottish_BP_B_OS,Scottish_FO_B_OS,Scottish_MO_B_OS,Scottish_BP_B_Aus,Scottish_BP_NS,Scottish_Tot_resp,Serbian_BP_B_OS,Serbian_FO_B_OS,Serbian_MO_B_OS,Serbian_BP_B_Aus,Serbian_BP_NS,Serbian_Tot_resp,Sth_African_BP_B_OS,Sth_African_FO_B_OS,Sth_African_MO_B_OS,Sth_Afrcan_BP_B_Aus,Sth_African_BP_NS,Sth_African_Tot_resp,Spanish_BP_B_OS,Spanish_FO_B_OS,Spanish_MO_B_OS,Spanish_BP_B_Aus,Spanish_BP_NS,Spanish_Tot_resp,Sri_Lankan_BP_B_OS,Sri_Lankan_FO_B_OS,Sri_Lankan_MO_B_OS,Sri_Lankan_BP_B_Aus,Sri_Lankan_BP_NS,Sri_Lankan_Tot_resp,Vietnamese_BP_B_OS,Vietnamese_FO_B_OS,Vietnamese_MO_B_OS,Vietnamese_BP_B_Aus,Vietnamese_BP_NS,Vietnamese_Tot_resp,Welsh_BP_B_OS,Welsh_FO_B_OS,Welsh_MO_B_OS,Welsh_BP_B_Aus,Welsh_BP_NS,Welsh_Tot_resp,Other_BP_B_OS,Other_FO_B_OS,Other_MO_B_OS,Other_BP_B_Aus,Other_BP_NS,Other_Tot_resp,Ancestry_NS_BP_B_OS,Ancestry_NS_FO_B_OS,Ancestry_NS_MO_B_OS,Ancestry_NS_BP_B_Aus,Ancestry_NS_BP_NS,Ancestry_NS_Tot_resp,Tot_P_BP_B_OS,Tot_P_FO_B_OS,Tot_P_MO_B_OS,Tot_P_BP_B_Aus,Tot_P_BP_NS,Tot_P_Tot_resp
206041119,27,173,136,799,6,1143,4,0,0,8,0,14,288,9,20,7,3,329,16,3,4,7,0,26,40,14,3,24,0,80,378,186,129,1165,3,1867,37,0,4,0,0,42,26,4,7,15,0,46,74,18,13,126,0,229,69,9,13,31,0,125,12,3,0,3,0,19,68,8,3,0,0,84,146,63,39,628,0,877,136,50,20,103,0,314,18,0,0,0,0,18,18,0,0,6,0,24,10,0,8,0,0,17,5,0,4,17,0,27,15,0,0,0,0,20,23,12,0,0,0,34,35,10,10,14,0,62,14,3,0,3,0,25,4,0,0,0,0,4,116,58,36,466,0,678,7,0,4,3,0,13,10,0,6,0,0,13,20,8,0,0,0,28,16,0,4,0,0,22,34,0,3,0,0,38,12,7,4,21,0,39,393,44,58,88,6,581,22,0,0,5,263,291,1668,387,279,2278,279,4896
206041120,0,0,0,13,0,14,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,3,3,5,0,4,0,14,3,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,3,0,9,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,16,0,0,0,0,15,0,0,0,0,0,0,42,4,6,20,0,77
206041121,120,433,344,1860,14,2772,0,4,6,44,0,56,982,35,59,43,3,1128,58,11,10,35,0,101,63,28,22,75,0,189,749,365,257,1868,14,3257,90,0,15,3,0,113,45,12,10,13,0,89,131,60,48,265,0,500,78,22,13,58,0,167,17,0,8,17,0,41,235,12,10,0,0,256,267,143,114,1104,4,1637,259,85,47,249,7,650,30,0,4,0,0,32,25,3,11,10,0,52,28,3,4,5,0,42,49,22,9,41,0,115,24,5,4,0,0,36,73,13,11,12,0,108,51,5,16,38,0,111,31,4,4,8,0,48,3,0,0,0,0,4,213,113,91,728,5,1157,25,3,3,8,0,36,33,4,14,0,0,49,65,3,4,9,0,77,50,8,11,8,0,70,312,4,25,3,4,347,22,16,8,32,0,83,1314,130,149,148,25,1760,43,0,0,22,384,452,4483,857,717,4242,443,10745
206041124,69,242,238,1220,12,1784,5,8,9,79,0,99,861,14,36,28,4,944,9,3,6,18,0,30,37,12,13,53,0,115,429,232,216,1214,15,2110,60,0,9,0,0,71,37,3,3,17,0,58,70,23,25,177,0,299,43,5,16,49,0,119,17,0,7,13,0,35,265,3,8,3,0,280,148,67,74,699,3,980,110,46,18,148,0,331,58,0,0,0,0,69,14,4,3,9,0,36,15,0,0,9,0,19,12,16,0,20,0,55,18,0,0,0,0,21,36,15,0,9,0,63,40,12,8,21,0,77,26,3,0,9,0,39,5,0,0,0,0,5,118,79,78,450,7,735,13,3,0,5,0,24,26,8,4,0,0,38,44,0,0,4,0,45,38,10,6,0,0,51,105,0,19,0,0,132,12,3,0,15,0,38,966,85,95,102,6,1260,32,0,5,17,429,478,3129,507,489,2704,469,7297
206041125,52,232,208,974,11,1476,0,5,0,32,0,33,475,15,16,20,0,522,20,6,3,0,0,28,41,20,4,26,0,90,499,213,170,1242,10,2134,62,7,7,0,0,75,62,7,8,22,0,98,104,26,18,135,3,274,66,15,13,40,0,138,19,3,0,4,0,33,127,3,3,3,0,133,204,57,32,582,0,882,129,41,22,112,4,309,27,0,0,0,0,33,11,0,3,5,0,21,11,0,0,0,0,16,17,3,5,11,0,34,16,0,3,0,0,21,42,10,8,5,0,60,89,14,5,17,0,128,28,5,6,6,0,44,0,0,0,0,0,8,155,67,55,527,5,806,18,0,0,4,0,24,23,0,5,4,0,30,52,0,6,3,0,60,17,0,4,0,0,22,36,0,3,0,3,40,16,10,8,25,0,59,692,83,80,89,4,953,18,0,0,10,507,535,2500,474,389,2519,540,6423
206041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041503,57,150,145,637,8,997,3,0,4,28,0,35,2530,11,43,9,7,2600,31,9,0,0,0,44,51,15,14,16,0,98,540,148,121,840,11,1661,217,0,16,0,0,239,52,6,3,13,0,82,85,18,14,98,0,214,59,13,7,21,0,104,7,7,3,11,0,23,633,3,7,0,0,638,128,55,42,440,3,668,128,49,13,110,0,299,183,0,0,0,0,184,19,8,4,3,0,30,7,0,5,5,0,15,15,3,3,4,0,32,22,5,0,4,0,32,29,6,3,0,0,41,46,3,3,18,0,66,32,0,0,3,0,44,9,6,3,0,0,15,134,53,36,323,5,545,26,7,0,0,0,30,7,0,0,0,0,6,71,0,0,0,0,78,43,9,5,0,0,56,233,5,0,0,0,237,12,3,4,14,0,36,1793,74,73,81,7,2031,98,0,0,14,1059,1173,6327,380,320,1725,1094,9848
206041504,97,144,157,554,11,962,8,3,0,46,0,54,7848,16,42,12,27,7947,27,4,0,5,0,38,39,11,4,27,0,81,705,112,111,608,12,1551,333,3,17,0,4,361,52,9,3,5,0,73,82,18,10,91,0,201,33,8,4,45,0,90,16,5,6,3,0,23,885,0,0,8,0,895,99,38,31,266,0,441,146,37,22,83,0,289,496,3,4,3,0,506,12,0,0,0,0,15,8,3,0,0,0,17,11,3,0,16,0,26,25,6,0,0,0,31,41,5,0,6,0,48,31,10,8,19,0,65,32,0,4,8,0,39,16,0,0,0,0,15,91,26,26,210,3,361,19,4,0,0,0,22,26,3,3,0,0,30,86,0,6,3,0,96,59,3,0,0,0,62,546,0,9,0,0,560,11,0,0,12,0,23,3186,55,70,43,10,3366,120,6,0,10,1395,1539,13510,286,310,1299,1460,16870
206041505,119,197,173,752,11,1248,10,3,0,58,5,76,4367,11,45,17,13,4451,28,6,3,12,0,46,59,18,13,35,0,122,856,177,149,840,12,2029,467,4,30,3,4,511,85,5,5,12,0,103,114,18,17,130,4,280,40,20,7,36,0,107,13,4,0,6,0,20,1521,7,4,4,5,1540,152,58,48,376,7,638,216,47,38,133,3,436,481,0,3,3,0,482,31,0,5,3,0,39,19,4,0,3,0,28,16,8,0,22,0,47,33,3,6,0,0,42,53,5,3,0,0,61,55,5,7,20,0,92,53,4,0,7,0,68,17,0,0,0,0,18,151,56,45,259,0,513,28,0,0,0,0,29,31,4,0,0,0,33,135,0,3,4,0,139,72,0,0,0,0,75,440,3,3,0,3,444,22,0,4,13,0,42,3462,77,87,82,14,3722,171,0,0,15,1279,1467,11686,413,394,1816,1338,15648
206041506,170,446,376,1751,20,2757,4,9,5,85,0,101,2528,36,71,47,11,2693,59,6,9,30,0,99,72,26,24,70,0,197,734,416,331,1899,36,3416,232,5,30,0,0,269,87,21,12,18,0,141,167,49,39,234,3,494,87,30,17,67,0,206,24,12,0,22,0,58,524,13,9,7,0,552,260,126,109,1049,3,1550,285,109,43,261,9,703,144,6,6,6,0,157,27,12,3,11,0,55,21,3,3,15,0,39,32,13,12,40,0,96,41,4,4,0,0,56,74,10,12,3,0,100,78,18,8,42,0,153,56,5,13,16,0,88,22,0,0,3,0,31,220,103,111,705,7,1147,64,3,5,10,0,82,26,7,5,0,0,38,100,8,3,7,4,123,57,0,5,0,0,61,557,0,20,0,0,582,37,15,6,37,0,89,2748,178,171,229,21,3341,97,3,5,39,1293,1438,8299,946,802,4203,1388,15637
206041507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041508,59,111,99,496,5,772,4,0,0,27,0,31,1234,7,23,13,6,1278,27,3,0,5,0,30,27,11,3,8,0,55,448,99,81,581,8,1210,115,0,13,0,0,133,39,0,0,7,0,46,46,13,10,68,0,138,62,9,14,29,0,118,15,0,0,0,0,18,610,0,3,5,3,619,114,25,14,276,0,436,135,33,21,61,0,246,139,0,0,0,0,139,14,4,8,3,0,28,18,4,3,6,0,30,19,3,3,4,0,27,10,0,3,0,0,15,19,0,7,0,0,22,35,6,4,8,0,52,38,4,0,5,0,43,0,0,0,0,0,0,89,24,31,178,0,320,23,0,0,0,0,27,26,3,0,0,0,29,62,5,0,3,0,71,39,0,0,0,0,43,101,0,3,0,0,108,10,0,6,11,0,19,1279,40,54,49,8,1428,66,3,0,5,454,521,4305,250,229,1202,475,6463
206041509,128,277,296,1281,11,1993,14,3,3,60,5,79,3302,21,45,24,8,3398,57,3,9,7,0,77,69,18,15,54,0,156,1038,243,232,1351,8,2876,296,6,28,0,0,332,102,9,4,23,0,143,174,26,27,183,0,419,76,28,15,34,0,156,21,6,4,7,0,38,1561,7,11,7,3,1585,335,58,66,586,3,1049,338,66,32,206,9,642,352,3,11,0,4,371,43,5,0,7,0,51,36,0,4,14,0,51,27,6,8,29,0,71,50,7,4,0,0,66,71,12,12,4,0,95,77,10,7,16,0,112,90,3,5,9,0,116,16,0,0,0,0,16,237,56,47,431,4,779,65,0,3,6,0,74,49,4,4,0,0,64,212,3,4,9,0,225,79,8,4,3,0,91,293,0,3,8,3,307,32,3,4,16,0,58,3470,95,112,119,17,3819,187,8,9,29,782,1010,11202,579,578,2893,850,16101
206041510,64,157,147,672,5,1046,3,0,0,37,0,44,1577,5,26,23,9,1642,16,7,0,6,0,36,33,18,13,29,0,88,378,130,115,729,8,1356,152,3,14,3,0,171,43,0,0,17,0,57,72,19,22,90,0,202,41,23,5,28,0,93,11,0,0,0,0,18,487,6,0,3,0,501,113,48,38,393,0,590,154,45,17,133,6,355,198,0,4,0,0,203,0,0,0,0,0,3,15,4,5,4,0,25,17,7,4,32,0,59,23,5,4,0,0,32,31,8,6,0,0,43,31,5,4,24,0,58,43,5,0,0,0,55,9,0,0,0,0,6,85,35,37,268,0,427,7,3,0,3,0,13,7,0,0,0,0,7,64,0,5,3,0,73,41,0,7,4,0,51,172,4,3,0,3,183,22,3,3,14,0,45,1291,57,86,73,0,1512,67,0,5,6,521,605,4601,341,315,1638,553,7446
206051128,150,547,482,2391,14,3578,0,3,0,43,0,46,894,19,47,36,5,994,57,12,8,48,0,122,125,36,22,59,0,247,1266,520,362,2954,29,5121,96,0,13,0,0,114,144,23,22,54,0,236,223,67,44,295,3,639,705,79,45,230,5,1065,31,4,0,7,0,44,494,18,5,6,0,529,534,167,103,1459,9,2279,463,109,57,326,0,956,54,0,0,5,0,60,30,7,0,25,0,61,50,6,4,14,0,73,46,14,15,35,0,113,37,3,3,0,0,48,59,17,16,11,0,109,149,24,17,36,0,226,83,3,7,17,0,109,12,0,0,0,0,14,347,148,122,1022,6,1651,30,4,0,7,0,42,56,8,8,0,4,73,122,15,5,8,0,152,56,0,4,8,0,73,92,6,3,0,0,99,50,16,12,48,0,126,1645,141,188,223,8,2203,61,3,6,44,649,755,6808,1151,926,6227,710,15825
206051129,102,657,509,2612,18,3900,0,8,0,40,0,56,218,26,28,43,0,317,68,16,8,33,0,124,117,57,30,116,0,315,1310,628,449,3069,21,5469,68,3,12,0,0,88,156,25,22,50,0,255,268,67,60,340,0,730,241,54,28,118,0,438,58,11,6,22,0,93,171,7,9,7,0,199,520,177,125,1508,11,2340,422,120,64,384,6,991,27,0,0,0,0,32,22,5,4,15,0,46,31,0,0,10,0,41,34,15,5,28,0,87,62,14,10,4,0,84,78,24,17,4,0,125,210,42,32,102,0,386,127,10,24,29,0,187,13,0,4,0,0,11,411,183,129,1157,6,1887,45,10,4,6,0,72,84,6,4,6,0,102,77,3,4,17,0,107,34,13,0,10,0,57,54,0,5,3,0,70,66,10,11,59,0,144,1335,240,191,293,9,2072,47,10,3,34,823,914,5042,1396,1003,6484,888,14818
206051130,158,601,508,2647,32,3944,8,5,0,62,0,80,517,20,45,41,3,624,102,19,11,22,0,153,106,47,25,54,0,236,1424,531,444,2984,46,5426,68,5,14,0,0,89,128,11,9,41,0,188,256,59,54,304,3,677,728,112,53,225,0,1122,64,14,6,9,0,95,175,15,6,8,0,203,463,161,114,1379,14,2129,525,141,63,353,3,1081,31,0,5,0,5,40,45,8,0,24,0,78,72,10,4,24,0,110,80,17,9,42,0,153,40,4,12,0,0,61,98,32,20,9,0,153,169,28,13,30,0,239,119,10,9,15,0,151,8,5,0,0,0,14,452,149,97,1073,5,1780,88,7,4,4,0,112,63,9,9,5,0,89,84,5,9,12,0,111,38,3,0,8,0,46,125,8,11,13,0,151,50,19,11,53,0,127,1542,181,192,244,15,2183,73,10,6,33,822,940,6440,1322,1006,6490,928,16192
206051134,150,740,556,2383,37,3867,6,3,0,66,0,72,412,28,19,33,0,488,62,21,19,26,0,123,112,44,34,77,0,271,1314,617,440,2428,33,4831,159,3,16,4,0,180,140,16,25,46,0,220,234,92,52,338,0,713,283,58,29,122,0,500,90,29,22,31,0,177,482,14,14,20,0,527,544,188,126,1243,20,2124,331,95,58,276,5,765,33,3,6,4,0,52,28,5,4,14,0,59,22,7,0,4,0,38,29,12,15,29,0,86,50,9,4,3,0,62,88,27,16,6,0,144,270,84,50,149,0,551,237,20,26,29,0,323,5,0,0,0,0,5,382,143,116,934,7,1572,52,15,4,3,0,77,90,22,19,5,3,133,132,11,9,9,0,158,52,5,13,7,0,79,77,5,3,3,0,88,39,17,6,52,0,117,2147,366,289,378,16,3201,87,14,15,53,855,1022,6474,1565,1143,5685,951,15813
206051511,15,51,45,189,3,306,0,6,0,13,0,11,251,4,6,3,0,269,7,3,3,0,0,18,15,9,0,5,0,27,153,35,34,201,5,429,41,0,3,0,0,41,17,0,0,0,0,20,12,3,0,12,0,27,19,8,10,13,0,44,0,0,0,0,0,6,40,0,5,0,0,47,56,13,3,69,0,140,31,15,14,36,0,92,24,0,0,0,0,22,9,0,6,0,0,13,5,0,0,0,0,12,8,0,4,8,0,26,11,0,0,0,0,11,17,0,4,0,0,22,7,0,0,4,0,14,14,0,0,0,0,14,4,0,0,0,0,4,29,11,8,55,0,107,10,5,0,3,0,15,13,0,0,0,0,18,20,3,0,0,0,24,8,4,0,0,0,9,25,0,0,0,0,26,0,0,0,0,0,0,299,21,21,17,0,359,20,0,0,0,265,288,1004,108,98,415,277,1907
206051512,112,412,325,1765,46,2665,0,5,5,59,0,74,775,17,34,28,0,860,48,13,4,13,0,82,73,22,16,52,0,168,1007,392,289,2042,36,3762,113,0,9,8,0,128,89,4,10,36,0,140,164,27,34,230,4,464,294,49,20,133,0,494,22,3,0,6,0,38,278,4,9,10,0,294,330,103,85,934,6,1453,282,80,36,210,0,605,85,0,4,0,0,85,13,4,0,6,0,27,23,3,0,7,0,39,35,17,5,21,0,80,45,0,3,3,0,58,60,13,11,5,0,84,104,16,13,33,0,161,102,6,5,7,5,125,15,7,0,0,0,21,263,103,62,723,7,1161,49,8,0,8,0,66,39,8,7,4,0,55,75,3,7,3,0,83,43,5,0,0,0,60,120,0,4,0,0,122,35,11,6,40,0,82,1488,129,128,174,20,1942,61,0,7,20,585,680,5138,847,635,4367,705,11693
206051513,90,425,284,1581,17,2396,3,9,5,75,3,94,394,0,19,27,6,452,75,14,10,18,0,114,90,25,13,57,0,184,1163,395,258,1881,25,3723,121,0,11,4,0,132,155,15,15,45,0,228,196,56,46,229,0,530,169,38,20,74,3,301,49,16,4,23,3,93,339,10,15,4,0,362,663,108,83,969,6,1831,310,87,47,217,5,664,44,0,0,5,0,47,25,8,0,15,0,41,22,3,4,9,0,39,24,14,4,26,0,73,59,4,3,0,0,71,93,15,16,9,0,131,156,28,15,54,3,252,151,9,5,7,0,178,20,5,4,0,0,28,323,120,73,703,4,1225,56,0,5,5,0,69,50,10,5,6,0,69,113,6,5,10,0,133,36,3,3,11,0,56,74,0,3,0,0,79,49,14,6,38,0,106,1518,158,118,179,14,1989,58,0,3,23,861,952,5362,894,630,4023,939,11857
206051514,118,395,354,1759,22,2636,7,7,4,66,4,90,645,13,16,34,0,710,54,10,4,13,0,80,119,44,26,56,3,245,1264,431,329,2283,19,4334,126,4,25,3,0,154,148,11,11,35,0,209,235,50,38,255,11,589,178,36,23,96,0,327,32,4,0,20,0,59,419,22,3,9,3,447,621,152,92,1149,17,2025,374,83,46,216,0,722,60,0,0,0,0,66,21,3,3,12,0,48,21,8,0,3,0,29,39,25,14,30,0,109,47,4,9,4,0,68,102,11,12,12,0,138,141,31,11,42,0,224,122,12,3,18,0,157,11,0,0,0,0,20,395,104,84,831,8,1419,45,6,3,5,0,58,58,8,0,0,0,66,132,8,3,11,0,156,34,8,3,3,0,50,71,0,3,3,0,82,44,10,10,30,0,97,1700,156,144,192,12,2200,74,4,0,24,1388,1503,6071,943,717,4657,1468,13858
206061135,69,395,253,1727,25,2468,8,3,0,27,0,32,609,16,37,31,3,691,31,14,0,12,0,65,57,29,14,56,3,156,575,346,233,2048,21,3219,48,0,3,0,0,55,48,16,13,36,0,109,109,39,24,221,0,394,215,24,18,90,0,346,29,12,3,20,0,70,264,13,16,13,0,298,182,103,59,872,7,1227,151,49,27,179,0,413,28,0,0,4,0,32,10,0,7,10,0,29,8,4,3,11,0,25,12,6,0,8,0,30,5,7,0,0,0,8,35,5,7,3,0,56,162,38,28,81,0,309,69,15,3,27,0,114,0,0,0,0,0,0,160,87,55,739,8,1063,31,0,0,9,5,41,57,6,6,0,0,74,30,0,0,7,0,39,30,7,3,7,0,46,61,11,6,4,0,79,14,6,8,32,0,53,871,141,109,196,7,1329,18,0,3,23,343,384,3309,786,549,4279,408,9336
206061136,173,749,577,3064,27,4594,5,10,3,89,0,104,782,28,49,60,4,926,72,24,11,41,0,147,139,50,46,132,0,373,1641,676,551,3646,30,6542,138,3,31,0,0,177,166,22,15,34,3,252,247,79,68,452,5,862,877,114,58,246,6,1305,53,20,8,36,4,117,359,13,20,7,4,398,666,188,137,1638,5,2630,372,143,70,435,8,1029,42,0,6,3,0,56,31,10,0,18,0,63,38,9,0,13,0,59,30,19,7,31,0,95,54,0,6,7,0,64,143,42,24,7,0,218,211,66,36,114,0,426,131,16,9,25,0,182,13,6,0,0,0,12,504,185,161,1266,12,2136,38,7,4,8,0,59,78,16,0,4,0,106,125,13,3,16,0,163,71,18,11,12,0,112,136,3,5,5,0,155,62,19,11,53,0,146,1984,291,210,352,16,2849,88,6,7,57,947,1101,7575,1610,1220,7661,1055,19119
206061138,116,427,360,1950,27,2870,0,4,0,20,0,27,1317,25,71,15,8,1437,38,5,0,17,0,66,58,32,16,32,0,138,803,470,285,2564,33,4158,53,5,11,3,0,75,88,22,12,25,0,152,158,41,28,234,0,461,210,57,21,130,0,420,78,21,10,17,0,118,285,14,3,6,0,306,245,99,79,1011,9,1437,260,84,32,298,5,679,24,0,0,0,0,30,29,13,9,24,0,77,18,7,0,4,0,36,32,9,11,20,0,63,9,0,0,4,0,13,50,10,19,9,0,92,363,57,35,106,0,554,108,23,17,36,0,194,0,0,0,0,0,0,229,123,82,939,9,1388,56,4,5,7,0,70,63,8,7,0,0,74,37,0,0,11,0,52,60,0,0,3,0,63,68,0,3,0,0,75,32,7,4,28,0,73,1315,155,164,233,10,1875,43,5,5,24,723,801,5236,1018,754,5144,794,12953
206061515,88,343,276,1336,9,2047,7,0,4,36,0,37,1433,16,33,24,8,1512,44,9,7,10,5,72,69,25,19,51,0,164,899,328,254,1672,8,3161,126,3,14,0,0,146,103,16,8,35,0,163,147,30,26,214,0,417,139,40,29,72,0,284,27,6,7,17,3,53,380,6,8,5,0,399,424,104,69,795,6,1393,248,77,49,216,0,602,58,0,6,0,0,71,25,3,0,8,0,41,30,3,0,5,0,37,13,14,10,27,0,57,41,3,5,0,0,55,81,10,8,3,0,100,99,20,9,40,0,175,64,0,3,11,0,85,4,0,0,0,0,4,255,95,61,651,4,1068,47,10,5,11,0,65,47,0,0,5,0,53,84,0,0,4,0,88,53,0,0,3,0,62,121,0,6,0,0,130,36,7,8,22,0,75,1481,125,100,148,4,1852,46,6,0,20,832,904,5548,750,589,3433,871,11192
206061516,83,327,267,1386,11,2083,10,10,0,31,0,51,735,25,43,30,4,835,37,7,0,15,0,57,74,18,11,40,4,146,813,294,269,1828,24,3217,84,0,10,5,0,99,105,8,15,24,0,149,112,33,41,224,0,411,242,34,17,80,0,370,16,5,0,10,0,38,205,5,9,11,0,232,324,88,79,773,3,1268,204,68,34,211,0,516,39,0,4,0,0,48,31,6,4,7,0,49,17,6,6,5,0,25,18,7,0,15,0,34,29,0,0,0,0,30,60,15,11,3,0,98,87,16,10,42,0,162,139,6,3,12,5,165,4,0,0,0,0,8,240,83,53,621,4,1013,31,3,3,0,3,41,48,3,6,5,0,58,88,3,8,6,0,106,51,10,7,4,0,71,116,0,8,0,0,128,37,8,5,32,0,79,1300,111,91,162,9,1667,72,10,3,24,588,697,4417,691,592,3603,643,9939
