SA2_CODE_2021,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
210051247,39,43,31,4,114,8,6,5,0,22,3,12,25,0,46,9,11,37,0,54,29,31,51,3,122,33,48,59,0,143,185,112,71,6,373,88,141,93,19,339,63,180,95,5,347,75,206,90,8,377,38,171,57,9,271,36,141,47,9,224,66,251,67,6,388,37,151,38,0,229,21,113,19,0,156,9,60,12,0,84,11,87,10,0,106,31,124,40,3,201,18,41,16,9,88,797,1932,878,72,3681
210051248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,0,0,0,0,0,4,6,7,4,0,18
210051250,16,4,9,0,27,6,0,0,0,6,0,0,3,0,9,0,5,6,0,12,24,0,13,0,47,10,6,16,3,35,101,19,20,3,146,65,22,43,3,128,48,40,38,0,127,61,58,41,3,164,36,50,27,0,117,40,55,40,6,138,75,115,33,9,227,78,103,16,0,205,42,73,12,0,123,29,37,0,0,66,36,74,3,0,110,25,35,17,0,75,15,6,5,4,25,700,702,352,42,1798
210051441,20,9,10,0,47,0,5,0,0,8,8,4,5,0,24,7,4,7,0,16,17,17,20,0,49,12,13,35,0,56,70,45,42,3,162,50,42,35,3,132,48,76,47,5,174,60,107,44,7,218,22,95,39,0,163,45,89,27,4,159,68,176,30,4,285,40,121,23,0,184,27,96,7,3,128,15,58,0,0,77,22,70,11,0,97,20,67,14,3,104,13,8,3,0,27,566,1094,415,26,2115
210051442,37,16,13,0,60,9,7,0,0,16,3,3,5,0,19,3,3,13,0,20,10,33,27,0,65,17,33,26,0,78,67,46,41,3,156,32,68,49,5,159,37,106,61,8,206,53,143,43,10,250,25,147,36,4,219,38,137,26,3,214,90,329,44,3,469,75,259,18,0,357,35,198,19,5,256,22,104,9,0,137,26,247,19,4,296,23,107,30,0,162,5,22,6,0,36,613,2018,487,52,3167
210051443,61,21,30,0,114,6,6,10,4,19,5,19,19,0,41,7,21,23,0,51,15,48,44,3,109,32,62,51,0,148,124,120,75,0,316,73,142,87,4,311,80,219,90,7,395,104,284,84,10,484,92,247,59,7,405,68,264,40,4,375,206,510,88,15,817,105,397,50,4,563,64,299,26,4,388,39,182,13,5,244,75,325,16,0,415,41,187,41,9,280,16,40,13,0,72,1220,3399,847,77,5547
210051445,100,13,18,0,135,6,3,0,0,12,11,10,13,0,31,9,10,13,0,35,19,39,25,0,81,19,58,64,0,136,53,84,82,0,224,44,150,82,10,281,64,273,83,3,432,86,388,74,7,562,93,353,45,3,491,121,378,45,11,546,339,725,50,10,1124,213,427,42,7,691,124,300,12,0,443,70,136,18,5,232,95,288,27,3,413,44,183,35,3,269,19,29,12,0,64,1541,3851,739,75,6216
210051542,35,24,10,0,66,0,4,0,0,8,0,0,8,0,8,0,0,5,0,6,15,20,10,0,49,12,32,17,0,62,34,61,34,0,128,28,85,37,0,148,30,139,31,6,201,38,187,35,7,263,40,139,22,0,204,32,145,25,0,200,99,285,25,10,417,57,186,22,0,270,26,128,10,3,165,18,78,4,0,106,17,107,6,0,134,21,72,14,0,107,5,20,0,0,32,498,1720,312,29,2560
210051543,39,24,16,0,80,6,0,5,0,17,11,11,8,0,25,9,9,10,0,27,9,36,16,0,57,9,48,34,0,95,80,78,37,5,201,58,121,44,3,227,49,151,63,5,261,67,180,40,7,290,42,156,34,4,236,55,157,24,0,239,106,349,51,6,519,69,236,22,12,337,50,165,4,0,217,14,100,12,0,127,28,142,4,0,180,31,95,23,0,150,22,21,6,0,46,758,2067,454,46,3332
210051544,21,16,13,3,48,7,0,4,0,9,7,7,5,0,23,4,0,10,0,8,18,27,27,0,77,13,27,23,0,64,80,60,37,0,172,45,76,51,3,175,40,100,40,4,192,48,110,52,0,208,22,94,34,0,153,28,90,22,3,143,55,206,33,5,304,40,151,24,3,217,23,117,9,3,150,17,73,8,0,90,19,137,12,0,172,17,106,25,3,150,11,21,10,0,37,514,1412,440,33,2399
210051545,23,52,21,0,96,4,11,5,0,14,3,22,11,0,40,4,10,15,0,30,21,41,18,0,84,21,74,38,0,124,92,113,44,3,253,44,127,63,8,241,37,194,51,10,291,29,230,52,6,312,29,204,46,0,270,35,172,26,0,237,63,305,45,9,419,45,195,41,0,272,17,154,19,0,194,9,101,7,3,117,16,144,9,0,176,22,139,31,0,189,16,52,18,0,86,543,2334,546,38,3457
211011251,39,11,14,0,56,16,6,0,0,16,10,7,10,0,21,8,0,13,0,21,41,8,29,0,73,27,8,35,0,69,137,23,53,3,209,84,52,55,5,191,96,45,91,6,232,115,105,86,9,316,73,88,51,5,216,76,100,48,8,223,198,254,58,3,519,125,218,38,5,386,101,184,22,9,310,51,92,7,0,151,67,175,8,7,251,42,83,46,6,175,25,5,7,0,46,1306,1450,668,61,3490
211011254,68,9,23,0,105,18,0,0,0,18,13,0,4,0,22,12,3,9,0,29,45,13,31,0,81,23,14,35,0,71,162,31,49,3,245,131,41,66,4,238,119,106,86,5,320,151,125,80,9,355,75,131,62,5,266,107,140,46,9,298,178,345,74,17,612,136,346,39,8,525,114,315,17,5,446,61,215,12,0,285,106,491,22,4,618,41,132,46,0,216,31,12,8,0,57,1571,2463,697,64,4806
211011255,23,4,0,0,31,7,3,0,0,8,3,0,0,0,4,3,0,4,0,11,6,0,3,0,15,3,0,8,0,13,48,9,14,0,71,36,14,13,0,61,40,12,17,0,72,41,25,16,0,86,27,46,17,0,90,25,46,12,0,90,72,119,20,5,217,50,117,3,0,176,48,151,12,0,208,16,112,7,0,132,94,410,13,0,506,11,59,15,0,82,3,11,0,0,18,563,1134,180,8,1882
211011256,46,0,5,0,56,20,0,3,0,26,11,7,9,0,23,13,9,8,0,26,33,9,16,0,63,35,14,31,7,79,159,20,27,4,214,108,53,41,7,212,112,70,59,7,255,139,112,69,10,325,62,99,42,0,212,76,139,51,6,270,190,335,73,6,601,155,301,46,4,511,120,291,26,0,443,59,215,16,0,291,112,511,25,4,649,38,131,38,0,209,18,12,10,0,41,1523,2333,607,58,4522
211011257,19,0,0,0,28,0,0,4,0,5,4,0,0,0,13,7,0,7,0,12,21,0,13,0,33,15,4,8,0,27,79,9,15,0,103,58,5,14,4,85,69,31,39,9,146,54,38,26,0,128,39,44,17,6,103,40,55,15,0,106,73,171,29,0,282,47,184,17,0,249,37,175,6,0,225,32,112,13,0,148,60,381,12,0,455,20,62,15,0,92,9,6,4,0,23,693,1293,254,19,2264
211011258,42,5,9,0,52,9,0,0,0,14,11,7,4,0,16,9,3,3,0,15,26,4,12,0,47,19,3,19,0,42,105,17,12,0,130,73,12,20,0,111,87,48,26,3,158,93,50,33,7,180,49,57,21,0,130,53,91,10,0,157,90,218,43,6,358,100,207,38,5,353,60,222,11,3,303,42,150,17,0,210,87,460,22,0,565,23,114,27,0,163,12,6,0,0,27,993,1678,328,32,3030
211011259,59,11,17,0,88,22,3,6,0,32,11,5,0,0,21,12,6,10,0,26,39,17,8,0,58,41,19,23,0,77,165,27,47,3,244,109,39,45,3,200,136,89,57,9,286,145,115,48,0,314,90,92,53,4,244,92,116,28,9,245,157,265,75,4,495,101,275,29,3,411,88,264,19,6,375,53,166,12,0,237,97,433,20,0,547,31,101,38,0,174,19,15,0,0,35,1466,2054,554,42,4111
211011260,75,8,24,0,111,24,0,5,0,35,17,9,13,0,34,15,5,17,0,35,63,6,23,0,93,43,15,44,3,98,213,38,32,6,288,129,54,56,6,243,169,83,56,4,302,171,137,68,3,380,95,125,61,6,286,104,130,53,6,288,194,309,95,8,597,140,314,39,7,503,92,279,23,9,400,48,189,18,0,253,133,665,26,5,822,61,141,36,0,244,26,12,8,0,44,1786,2528,683,66,5061
211011446,58,0,14,0,76,11,5,4,0,26,11,7,8,0,30,11,4,30,6,51,65,3,54,3,131,42,15,62,0,126,230,48,89,9,375,168,44,140,13,358,192,104,158,12,456,228,155,106,21,509,145,175,110,9,439,147,223,87,6,468,355,473,105,19,952,229,410,61,11,711,183,309,26,9,525,105,197,23,5,332,145,335,27,0,513,76,145,77,9,299,51,20,13,4,89,2457,2670,1204,118,6454
211011447,43,0,12,0,61,17,3,0,0,25,9,0,10,0,11,0,3,19,0,23,40,3,21,0,63,23,13,42,0,84,158,14,66,0,239,113,27,63,9,209,126,70,94,4,296,113,71,77,9,277,64,94,62,8,226,70,109,59,0,237,198,273,75,5,547,144,268,33,7,449,96,208,19,4,323,61,129,9,0,203,96,258,17,0,375,57,116,49,4,225,12,11,7,0,35,1442,1667,738,65,3911
211011448,34,3,8,0,51,20,6,3,0,25,7,3,4,0,15,3,5,13,0,23,31,3,16,0,53,29,9,28,0,78,149,12,41,0,198,118,25,74,3,217,116,60,81,6,255,143,117,84,6,339,80,117,58,4,261,80,110,41,13,240,204,356,88,8,649,144,325,30,4,507,113,298,35,0,447,73,190,8,4,267,91,372,24,0,494,45,123,50,3,220,14,11,8,0,34,1485,2133,703,67,4381
211011449,6,0,3,0,13,8,0,0,0,7,0,0,0,0,3,0,0,0,0,0,10,0,3,0,16,6,4,5,0,16,40,6,18,4,70,37,5,19,0,65,36,15,23,5,75,36,31,23,0,90,18,33,14,0,66,14,35,9,0,60,57,92,22,0,172,58,103,9,4,171,41,74,3,0,120,19,44,4,0,66,34,118,5,0,155,7,42,8,0,64,4,6,0,0,8,441,607,178,12,1238
211021261,51,3,23,0,80,13,3,6,0,26,8,4,8,0,20,3,8,7,0,14,62,7,10,0,84,26,15,7,0,50,124,21,31,0,171,94,26,26,4,153,126,48,46,0,214,131,67,44,3,246,65,89,38,3,194,106,112,32,0,248,179,215,49,3,451,115,191,34,3,346,95,205,19,0,323,56,186,9,3,255,253,1037,44,0,1332,50,177,29,0,260,31,23,5,0,53,1582,2447,469,22,4524
211021262,18,6,0,0,35,13,0,4,0,16,5,0,0,0,3,8,5,0,0,13,17,3,5,0,27,15,5,10,0,35,68,0,13,0,83,41,10,17,0,72,69,25,14,0,108,93,34,26,0,151,52,38,22,0,115,55,44,14,0,118,112,126,33,5,280,79,144,17,0,244,70,143,17,0,234,37,131,8,0,179,185,711,24,0,931,30,123,32,0,183,14,7,3,0,23,1001,1568,269,13,2852
211031263,25,7,9,0,42,12,0,3,0,18,11,0,4,0,12,0,4,15,0,22,14,4,14,3,40,26,10,24,0,61,106,17,48,0,168,68,21,55,4,148,82,44,68,5,201,104,89,57,3,249,69,102,46,5,215,67,86,39,3,197,152,258,52,10,466,109,257,29,3,401,75,195,22,4,295,52,140,13,0,207,66,270,8,0,348,28,103,37,3,163,25,11,7,0,44,1090,1609,544,51,3288
211031265,34,10,12,0,61,15,0,4,0,22,11,0,8,0,15,7,4,11,0,20,37,0,24,3,65,28,3,28,0,64,120,17,40,0,183,104,30,47,4,185,139,51,65,6,261,162,58,71,4,297,89,83,34,10,222,104,119,54,0,272,198,305,88,5,598,160,339,44,8,553,110,394,28,4,532,94,290,12,5,393,221,881,52,4,1159,46,191,54,0,291,25,16,6,0,51,1714,2792,686,47,5237
211031266,60,10,33,0,98,22,7,9,0,36,10,0,12,3,22,6,8,22,0,40,37,20,29,0,84,25,15,37,3,92,142,45,58,7,244,123,65,73,3,271,137,96,80,14,318,159,116,96,7,378,98,111,66,3,273,102,121,52,5,279,244,293,78,20,636,201,284,44,0,529,158,256,28,3,449,117,166,13,4,292,176,443,19,0,637,64,125,55,9,249,21,15,11,5,52,1911,2187,803,84,4982
211031267,54,14,17,0,82,14,0,7,0,25,9,6,5,0,27,5,0,18,0,25,41,3,29,5,89,20,13,38,0,75,143,40,55,8,243,125,36,73,4,237,162,76,96,0,341,175,123,99,9,406,97,129,72,10,312,100,134,43,11,288,247,349,100,12,708,183,357,46,5,585,155,377,31,5,561,117,276,16,0,400,214,794,31,4,1042,44,131,61,4,239,18,18,8,0,45,1932,2884,834,79,5726
211031268,33,3,3,0,42,8,3,0,0,9,8,0,0,0,8,3,4,5,0,10,29,3,9,0,46,15,7,14,0,34,76,8,18,6,111,76,23,30,4,131,91,21,25,5,143,92,46,32,0,181,59,45,26,5,131,45,49,14,0,112,113,133,48,0,292,97,168,22,4,285,68,185,25,0,280,47,163,0,0,210,122,488,24,0,629,31,73,29,0,136,12,7,9,0,28,1030,1435,333,18,2819
211031450,40,12,16,3,62,11,0,0,0,15,7,0,3,0,10,9,0,15,0,27,34,9,27,4,70,40,3,60,0,103,146,35,50,5,238,134,53,98,10,289,119,72,97,4,296,128,106,81,10,324,90,122,72,8,287,93,143,63,4,294,233,286,98,14,624,186,275,45,9,514,131,209,26,0,373,66,111,9,0,187,122,263,17,3,403,38,75,75,3,193,26,10,10,0,42,1640,1789,854,75,4356
211031451,43,4,8,0,52,18,3,3,0,18,6,0,11,0,19,6,0,8,0,12,37,8,21,0,66,18,14,53,4,83,135,20,50,3,206,126,31,53,0,208,146,49,62,5,273,136,87,63,6,292,68,72,42,3,186,67,87,41,5,193,194,221,77,6,492,141,222,37,4,408,94,196,19,0,320,65,154,8,0,232,130,452,26,3,607,52,98,36,0,182,27,15,8,0,46,1509,1737,606,44,3892
211031452,12,0,4,0,21,8,0,4,0,8,0,0,3,0,8,0,0,3,0,5,7,0,4,0,17,14,4,6,0,19,39,4,19,0,62,43,11,34,0,89,40,20,19,4,78,50,27,17,0,98,25,35,20,0,80,33,35,20,0,86,54,119,36,0,203,57,111,8,0,175,38,65,5,0,110,27,63,5,0,88,41,128,0,0,174,13,32,16,0,66,9,8,0,0,15,499,660,236,13,1413
211041269,63,6,9,0,85,15,4,3,0,17,19,3,3,0,19,16,11,9,0,34,36,9,17,0,57,20,19,18,0,57,118,16,25,0,168,66,46,46,10,164,73,36,56,10,178,85,74,43,7,206,32,55,46,8,143,60,67,49,3,175,108,171,55,4,342,85,161,20,4,274,50,166,14,0,227,39,120,5,5,166,76,357,20,0,460,33,70,26,3,138,14,4,3,0,28,1005,1398,464,65,2928
211041270,57,14,18,3,90,22,0,0,0,24,16,9,13,0,33,3,0,9,0,16,35,8,13,3,55,30,11,25,4,62,127,25,37,0,190,116,36,50,0,200,127,54,67,3,254,178,84,70,11,340,68,93,31,10,206,92,103,52,3,249,187,256,63,19,525,160,247,34,6,452,140,313,23,4,475,110,211,14,5,337,197,727,38,3,959,50,93,48,0,194,12,8,7,0,33,1733,2290,614,74,4708
211041271,48,3,5,0,66,10,3,12,0,20,3,0,3,0,13,0,0,4,0,7,40,4,11,0,54,15,11,12,0,46,97,11,28,0,141,83,24,40,4,153,79,62,49,4,191,92,64,39,18,210,49,59,41,3,153,74,77,28,4,185,137,199,54,3,393,108,184,28,5,331,76,201,16,0,299,50,139,5,0,194,137,477,28,4,643,44,85,28,0,151,13,7,0,0,26,1166,1606,433,65,3270
211041272,46,3,22,0,74,17,0,0,0,18,5,3,5,0,23,5,0,10,0,20,28,9,17,0,55,17,3,21,0,46,98,18,21,0,137,78,22,47,4,153,83,37,44,3,167,104,68,34,6,211,51,58,28,3,147,45,81,26,3,159,101,223,41,7,369,68,211,29,6,310,54,205,19,0,275,31,154,10,0,195,97,459,14,0,572,28,101,22,0,148,9,11,4,0,21,956,1675,412,36,3082
211041273,62,4,22,0,87,24,0,7,0,22,16,3,8,3,36,6,4,6,0,14,50,9,10,0,76,29,18,29,0,70,127,29,18,0,173,110,40,36,6,186,125,62,38,9,232,147,76,28,7,253,69,57,33,4,160,77,68,27,0,174,129,196,52,4,380,101,173,33,3,306,60,209,26,0,298,40,130,8,0,178,102,483,19,4,605,39,108,21,3,171,17,6,5,4,34,1335,1674,405,40,3453
211051274,19,0,10,0,33,11,3,4,0,12,6,0,4,0,8,4,0,10,0,14,21,3,12,0,31,14,6,23,0,36,69,4,28,0,104,65,14,29,0,112,69,29,45,5,142,87,61,67,4,215,51,47,27,4,127,49,57,31,0,140,128,218,51,3,397,113,195,24,0,335,92,192,19,0,299,59,129,5,0,196,106,382,15,0,504,33,92,23,0,155,8,8,3,0,21,1013,1438,408,23,2879
211051275,28,7,16,0,47,15,0,4,0,22,7,0,11,0,20,5,4,3,0,13,34,0,13,0,55,20,0,28,0,55,126,13,34,4,172,79,22,43,4,144,94,44,45,0,179,117,66,40,0,222,61,72,42,0,170,69,99,16,4,192,142,236,62,5,455,112,245,31,0,384,94,236,15,0,340,68,145,7,0,222,93,349,21,0,464,40,108,38,0,191,21,11,8,0,39,1211,1672,469,29,3382
211051276,23,11,6,0,38,16,0,0,0,14,4,3,9,0,19,14,4,5,0,24,41,4,15,0,65,33,4,44,7,89,192,15,55,4,264,133,27,65,4,229,153,40,73,0,266,174,97,59,6,338,108,103,43,4,251,107,113,28,4,250,230,260,65,4,566,123,238,37,0,391,85,181,6,0,278,47,108,3,0,164,114,272,13,0,401,46,126,51,4,220,31,18,11,0,62,1674,1622,594,40,3931
211051277,21,8,0,0,31,11,0,0,0,16,5,6,5,0,12,9,3,0,4,17,16,0,33,0,45,17,3,29,0,46,114,20,41,4,183,93,18,74,7,184,84,26,60,4,173,72,68,52,4,192,58,73,41,7,185,60,88,39,0,192,136,187,58,9,387,116,190,21,8,334,82,139,12,0,239,44,98,4,0,151,58,155,15,0,224,27,77,34,0,135,21,9,8,0,38,1031,1165,532,45,2771
211051278,40,3,13,0,55,17,7,3,0,27,6,3,9,0,20,4,0,16,0,21,46,3,32,3,81,37,6,46,3,91,199,20,63,7,285,171,33,82,13,286,196,65,80,4,344,203,130,86,7,418,102,129,60,0,298,117,142,48,5,316,302,411,112,12,837,218,350,46,6,618,171,326,26,0,528,89,201,9,0,304,129,462,16,0,611,51,183,70,4,307,44,16,10,0,75,2138,2489,835,66,5521
211051279,11,4,5,0,21,10,0,4,0,17,4,0,0,0,6,4,0,0,0,5,16,0,7,0,23,9,4,18,0,36,58,0,27,0,80,48,11,25,0,79,62,19,19,0,100,55,37,22,0,118,34,44,15,0,90,44,51,15,3,114,66,104,27,3,203,61,115,8,0,186,42,98,4,0,141,28,56,7,0,87,48,166,0,0,213,16,57,11,0,88,7,8,0,0,16,620,778,201,17,1626
211051280,10,0,0,3,15,6,0,0,0,0,0,0,0,0,4,0,0,6,0,9,10,5,7,0,23,9,3,9,0,23,66,6,15,0,86,60,10,18,0,84,55,31,24,4,113,57,40,29,0,121,41,44,16,4,102,42,51,17,5,109,84,157,17,5,259,70,149,21,0,238,60,136,4,0,194,35,101,4,0,138,43,216,10,0,269,28,58,19,3,102,8,7,3,0,17,677,1012,218,15,1920
211051281,50,4,13,0,64,17,0,0,0,22,16,6,10,0,27,12,5,23,0,34,39,8,32,0,86,34,16,63,0,116,202,29,78,12,320,158,44,104,13,325,173,82,117,7,381,194,158,101,11,464,105,166,96,0,367,107,183,61,0,354,323,510,127,13,973,220,463,64,8,753,183,396,33,4,612,107,289,15,4,414,160,574,29,3,770,72,206,72,5,354,31,20,11,0,63,2212,3163,1049,79,6503
211051282,18,5,0,0,27,10,0,0,0,14,7,0,3,0,9,7,0,7,5,13,18,0,7,0,26,27,0,20,0,47,65,12,26,0,101,65,26,32,0,116,106,37,35,0,178,117,37,35,0,195,56,57,17,0,132,72,47,15,0,138,141,179,35,3,360,116,172,19,0,304,106,139,14,0,255,64,109,11,0,187,148,359,13,5,525,48,94,29,0,166,11,9,0,0,25,1203,1277,325,15,2823
211051283,8,0,6,0,15,12,0,4,0,12,6,0,4,0,10,3,0,0,0,6,24,0,16,6,46,17,8,18,0,43,96,5,30,3,134,94,13,37,0,148,82,34,33,9,153,74,56,23,4,158,39,97,20,0,159,65,103,20,4,188,139,251,45,4,438,105,233,18,0,354,68,189,17,0,267,46,126,5,0,173,61,229,12,0,299,27,94,28,0,148,13,8,0,0,24,970,1439,339,31,2776
211051284,10,0,3,0,17,0,0,0,0,8,6,0,0,0,6,0,0,7,0,3,26,0,15,0,35,15,0,14,0,32,54,4,35,3,100,64,6,37,0,115,66,43,41,0,157,96,49,29,3,172,52,57,44,0,152,55,66,30,0,153,127,207,54,0,387,98,241,31,3,372,80,193,21,0,296,59,128,8,0,189,137,299,12,0,442,30,93,42,0,159,10,13,4,0,29,983,1399,424,16,2825
211051285,18,11,3,0,30,8,0,0,0,14,3,0,0,0,4,0,0,3,0,3,15,4,6,0,25,20,5,17,0,34,66,7,23,0,99,56,11,22,0,86,69,24,35,0,134,83,50,33,0,166,40,76,24,0,134,70,90,18,0,176,111,199,25,3,339,96,179,13,3,295,56,130,8,4,196,31,78,4,0,113,65,201,4,0,279,20,85,23,0,129,20,13,4,0,37,860,1145,266,21,2292
211051286,34,4,10,0,50,14,0,3,0,22,19,0,13,0,33,7,6,24,0,33,54,7,42,0,102,32,3,56,6,96,191,27,83,3,312,156,38,90,8,299,174,76,80,5,332,162,153,97,7,412,113,168,50,4,333,115,165,37,4,317,240,352,54,7,655,157,251,33,3,446,97,164,24,0,284,43,89,0,0,138,85,179,6,0,274,72,147,67,4,293,37,34,16,0,83,1809,1874,778,55,4508
212011289,36,0,8,0,40,16,3,0,0,20,13,0,5,0,17,8,0,10,0,19,38,0,22,0,58,34,7,30,0,70,153,20,37,0,210,101,28,38,5,179,158,75,61,4,296,180,116,51,7,354,77,114,41,3,234,114,148,40,0,298,247,375,65,0,688,198,401,36,3,644,132,330,17,0,475,95,221,12,0,330,187,573,18,0,777,55,212,61,5,328,35,27,12,0,79,1872,2662,555,35,5125
212011546,53,10,8,0,77,9,3,3,0,20,11,0,9,0,20,4,0,11,0,21,23,8,28,0,65,23,10,66,0,95,149,31,58,0,239,88,54,76,3,225,133,98,102,5,340,168,179,104,5,458,88,190,79,7,365,136,279,51,4,470,346,623,112,18,1096,266,550,56,9,885,164,433,39,9,644,103,269,16,0,388,140,618,26,3,786,55,182,66,6,306,25,26,10,0,59,1980,3577,923,75,6557
212011547,27,10,0,0,36,15,0,5,0,17,8,0,5,0,13,6,0,7,0,16,20,3,11,0,36,29,3,24,0,54,115,8,13,4,143,89,18,20,8,133,85,38,35,3,154,91,65,34,0,186,44,73,14,0,136,62,91,16,0,170,116,196,32,0,348,97,201,8,5,308,70,154,14,0,233,25,89,8,0,126,89,215,6,0,310,44,111,19,0,180,36,17,5,0,62,1063,1283,283,21,2646
212011548,29,10,9,0,47,11,0,6,0,17,3,0,8,0,9,4,0,3,0,7,29,5,13,3,46,29,3,15,0,52,106,7,37,0,156,60,26,38,0,122,67,35,41,6,154,65,86,39,0,191,48,108,25,0,179,77,96,22,0,197,186,255,31,5,480,142,216,22,4,378,70,154,10,0,241,34,86,6,0,122,38,117,3,6,162,46,79,29,0,156,31,21,8,0,52,1075,1306,363,29,2776
212011549,28,6,20,0,54,3,4,3,0,12,3,4,14,0,17,8,4,22,0,32,17,3,45,0,70,18,9,64,0,91,121,34,75,0,235,100,48,97,8,246,82,108,112,8,308,109,191,100,9,406,72,162,60,0,295,110,194,50,13,361,240,366,94,8,715,164,275,35,6,482,66,175,21,4,265,41,89,15,0,137,44,134,7,0,183,50,101,32,0,183,23,11,12,0,48,1294,1912,872,64,4143
212011550,27,7,6,0,41,13,0,4,0,18,5,0,6,0,15,3,0,9,0,13,8,3,8,0,25,5,9,23,0,32,44,19,31,0,95,39,31,28,0,96,36,56,49,4,150,52,72,42,4,169,41,75,34,0,146,41,89,22,3,150,107,196,25,9,332,74,145,13,3,242,62,105,10,5,178,24,64,9,0,96,36,120,9,0,163,24,57,20,0,108,8,14,9,0,25,660,1063,348,24,2093
212011551,9,0,5,0,27,3,0,3,0,7,5,0,6,0,11,7,0,10,5,20,15,6,22,0,39,7,8,29,0,50,100,10,36,0,147,57,36,50,3,142,68,52,41,7,167,66,63,36,10,169,49,58,25,3,132,61,59,15,0,137,83,103,35,7,224,52,66,13,7,134,25,40,5,0,69,7,23,5,0,36,13,39,0,3,55,22,30,25,0,78,21,3,3,0,35,679,607,362,39,1691
212011552,60,18,21,0,103,14,0,0,0,21,9,4,12,0,29,16,3,32,0,50,35,4,60,0,103,27,19,98,0,143,214,55,114,6,397,135,88,160,12,404,159,178,158,13,507,165,273,116,13,571,114,292,93,6,500,142,325,95,14,575,320,711,126,12,1163,217,516,61,12,807,112,374,21,3,514,68,202,14,0,281,78,338,22,0,437,71,223,73,3,376,37,38,22,4,98,2005,3674,1304,94,7082
