SA2_CODE_2021,M_0_149_CFNC,M_0_149_CF_C_und15,M_0_149_CFNC_und15,M_0_149_1PF_C_und15,M_0_149_1PFNC_und15,M_0_149_OthF,M_0_149_Tot,M_150_299_CFNC,M_150_299_CF_C_und15,M_150_299_CFNC_und15,M_150_299_1PF_C_und15,M_150_299_1PFNC_und15,M_150_299_OthF,M_150_299_Tot,M_300_449_CFNC,M_300_449_CF_C_und15,M_300_449_CFNC_und15,M_300_449_1PF_C_und15,M_300_449_1PFNC_und15,M_300_449_OthF,M_300_449_Tot,M_450_599_CFNC,M_450_599_CF_C_und15,M_450_599_CFNC_und15,M_450_599_1PF_C_und15,M_450_599_1PFNC_und15,M_450_599_OthF,M_450_599_Tot,M_600_799_CFNC,M_600_799_CF_C_und15,M_600_799_CFNC_und15,M_600_799_1PF_C_und15,M_600_799_1PFNC_und15,M_600_799_OthF,M_600_799_Tot,M_800_999_CFNC,M_800_999_CF_C_und15,M_800_999_CFNC_und15,M_800_999_1PF_C_und15,M_800_999_1PFNC_und15,M_800_999_OthF,M_800_999_Tot,M_1000_1199_CFNC,M_1000_1199_CF_C_und15,M_1000_1199_CFNC_und15,M_1000_1199_1PF_C_und15,M_1000_1199_1PFNC_und15,M_1000_1199_OthF,M_1000_1199_Tot,M_1200_1399_CFNC,M_1200_1399_CF_C_und15,M_1200_1399_CFNC_und15,M_1200_1399_1PF_C_und15,M_1200_1399_1PFNC_und15,M_1200_1399_OthF,M_1200_1399_Tot,M_1400_1599_CFNC,M_1400_1599_CF_C_und15,M_1400_1599_CFNC_und15,M_1400_1599_1PF_C_und15,M_1400_1599_1PFNC_und15,M_1400_1599_OthF,M_1400_1599_Tot,M_1600_1799_CFNC,M_1600_1799_CF_C_und15,M_1600_1799_CFNC_und15,M_1600_1799_1PF_C_und15,M_1600_1799_1PFNC_und15,M_1600_1799_OthF,M_1600_1799_Tot,M_1800_1999_CFNC,M_1800_1999_CF_C_und15,M_1800_1999_CFNC_und15,M_1800_1999_1PF_C_und15,M_1800_1999_1PFNC_und15,M_1800_1999_OthF,M_1800_1999_Tot,M_2000_2199_CFNC,M_2000_2199_CF_C_und15,M_2000_2199_CFNC_und15,M_2000_2199_1PF_C_und15,M_2000_2199_1PFNC_und15,M_2000_2199_OthF,M_2000_2199_Tot,M_2200_2399_CFNC,M_2200_2399_CF_C_und15,M_2200_2399_CFNC_und15,M_2200_2399_1PF_C_und15,M_2200_2399_1PFNC_und15,M_2200_2399_OthF,M_2200_2399_Tot,M_2400_2599_CFNC,M_2400_2599_CF_C_und15,M_2400_2599_CFNC_und15,M_2400_2599_1PF_C_und15,M_2400_2599_1PFNC_und15,M_2400_2599_OthF,M_2400_2599_Tot,M_2600_2999_CFNC,M_2600_2999_CF_C_und15,M_2600_2999_CFNC_und15,M_2600_2999_1PF_C_und15,M_2600_2999_1PFNC_und15,M_2600_2999_OthF,M_2600_2999_Tot,M_3000_3999_CFNC,M_3000_3999_CF_C_und15,M_3000_3999_CFNC_und15,M_3000_3999_1PF_C_und15,M_3000_3999_1PFNC_und15,M_3000_3999_OthF,M_3000_3999_Tot,M_4000_4999_CFNC,M_4000_4999_CF_C_und15,M_4000_4999_CFNC_und15,M_4000_4999_1PF_C_und15,M_4000_4999_1PFNC_und15,M_4000_4999_OthF,M_4000_4999_Tot,M_5000over_CFNC,M_5000over_CF_C_und15,M_5000over_CFNC_und15,M_5000over_1PF_C_und15,M_5000over_1PFNC_und15,M_5000over_OthF,M_5000over_Tot,M_NS_CFNC,M_NS_CF_C_und15,M_NS_CFNC_und15,M_NS_1PF_C_und15,M_NS_1PFNC_und15,M_NS_OthF,M_NS_Tot,Tot_CFNC,Tot_CF_C_und15,Tot_CFNC_und15,Tot_1PF_C_und15,Tot_1PFNC_und15,Tot_OthF,Tot_Tot
203011034,11,10,3,3,4,0,31,5,0,3,0,0,0,9,9,3,7,0,0,0,23,8,3,9,0,0,0,17,12,7,10,0,5,0,33,3,24,10,0,6,0,40,18,25,14,4,0,0,58,17,45,3,3,7,0,81,25,52,11,3,8,0,93,26,80,16,14,7,0,145,25,63,16,0,5,0,106,51,91,19,6,3,0,170,17,40,9,0,6,0,70,18,27,5,4,0,0,53,21,89,10,4,0,0,123,21,61,12,8,0,0,97,3,20,3,3,0,0,37,4,12,0,0,0,0,24,19,39,19,3,0,0,87,312,695,172,56,47,0,1289
203011035,14,9,5,0,3,0,34,7,5,4,0,3,0,17,8,7,9,0,0,0,25,10,3,8,5,5,0,27,18,10,8,3,9,0,43,19,22,9,7,4,0,60,26,33,7,4,5,0,78,20,49,22,3,4,0,103,28,54,20,6,0,0,116,26,75,20,6,0,0,136,27,56,14,7,0,0,105,33,80,17,0,0,0,130,21,51,12,3,0,0,91,12,27,9,0,0,0,47,26,60,16,5,4,0,108,27,48,11,0,3,0,96,8,18,3,0,0,0,27,3,10,4,0,0,0,20,18,21,23,3,3,0,70,363,635,212,63,52,4,1325
203011036,20,8,3,0,0,0,37,4,0,0,0,0,0,3,8,3,3,0,0,0,22,5,6,4,0,0,0,15,6,5,4,0,0,0,21,17,18,5,6,6,0,47,12,13,8,5,0,0,44,18,32,8,7,3,0,68,26,32,10,0,4,0,64,25,43,14,4,7,0,83,8,20,9,3,4,0,40,33,53,11,3,6,0,102,4,26,0,0,4,0,42,13,16,0,0,0,0,31,15,31,11,5,0,0,61,25,39,6,4,3,0,74,12,24,4,0,0,0,39,4,19,3,0,0,0,35,10,23,8,4,3,0,40,253,397,127,51,39,0,865
203021037,11,20,10,0,7,6,48,3,0,3,0,0,0,9,5,3,5,6,0,0,18,10,13,4,0,8,0,28,10,12,9,0,4,4,44,24,32,12,3,4,0,71,22,39,16,8,9,0,90,41,54,25,9,9,0,143,29,62,16,5,16,4,125,44,79,17,9,7,4,160,46,73,6,5,0,0,136,63,106,16,7,8,0,203,22,50,3,5,0,0,79,11,31,4,0,0,0,45,22,57,6,0,0,0,87,25,52,17,6,5,0,101,11,11,0,0,0,0,26,0,13,4,0,0,0,21,23,29,7,5,3,3,69,412,740,171,67,86,22,1500
203021039,9,10,4,0,3,0,29,3,4,0,0,0,0,14,14,6,3,0,0,0,23,12,10,5,0,3,0,26,8,11,12,3,9,0,44,20,9,10,0,0,0,45,28,28,3,3,11,0,76,25,36,15,14,9,0,101,21,37,12,7,10,0,81,26,48,12,9,3,0,95,27,29,3,0,0,0,62,45,64,16,4,3,0,140,24,29,7,0,0,0,59,11,22,10,0,0,0,40,26,50,7,3,3,0,89,35,59,15,0,0,0,115,17,24,7,0,3,0,43,13,17,4,0,0,0,41,27,13,11,0,9,0,58,382,498,164,56,69,14,1178
203021040,25,16,7,4,6,0,60,5,3,3,0,0,0,21,18,7,4,0,8,0,32,7,11,9,4,3,0,30,16,16,8,7,10,0,57,27,32,15,6,14,0,89,37,42,18,7,14,0,123,31,73,23,19,13,0,153,47,70,22,12,7,3,164,56,108,17,21,18,0,217,67,94,12,7,5,0,177,91,165,37,9,12,0,308,45,87,15,5,0,0,160,33,78,5,8,4,0,142,45,130,18,3,3,0,202,50,123,31,9,4,0,212,16,41,9,0,0,0,64,9,22,5,3,0,0,34,33,55,24,4,6,0,124,666,1177,288,126,116,11,2384
203021042,37,32,24,0,3,0,99,11,8,6,0,0,0,29,23,13,12,0,10,0,52,11,9,9,0,4,0,24,24,20,19,7,9,0,83,26,30,18,7,8,0,84,28,51,34,8,13,0,135,20,81,42,6,3,0,155,35,73,36,15,10,3,167,51,125,45,23,8,0,246,39,115,23,7,8,0,198,86,176,55,16,7,0,344,28,110,24,5,4,0,170,19,77,23,4,0,0,131,69,181,41,5,4,0,306,66,199,51,8,8,5,339,19,77,26,3,5,0,127,12,44,18,0,0,0,78,44,68,28,5,4,0,151,656,1488,531,117,110,15,2916
203021043,25,19,17,8,7,0,81,9,8,3,0,0,0,18,9,8,7,5,9,0,39,10,7,9,0,0,0,34,11,17,11,0,6,0,51,28,31,30,13,12,0,109,40,49,31,11,15,0,146,66,81,38,13,22,0,218,50,105,33,24,10,0,221,88,174,46,15,15,0,339,71,142,34,17,8,0,271,100,191,55,15,7,3,379,49,93,15,12,4,0,166,20,51,6,0,4,3,87,47,100,28,7,3,0,185,40,89,30,7,5,0,170,10,44,16,0,0,0,68,8,14,4,0,0,0,32,37,61,40,9,3,5,162,721,1292,460,151,132,20,2775
203021044,29,10,8,0,8,0,55,13,0,10,0,0,0,21,19,5,6,5,5,0,37,3,4,9,4,4,0,28,34,20,4,8,8,0,79,25,10,23,4,13,0,80,36,26,25,5,15,0,109,37,78,35,13,17,0,179,59,85,23,20,19,3,206,49,120,27,23,16,4,237,33,103,9,7,9,3,163,53,109,37,7,3,4,212,18,37,7,0,0,0,71,10,15,7,0,0,0,37,21,39,20,3,0,0,75,19,32,20,0,0,0,67,8,15,0,0,0,0,28,5,8,8,0,0,0,20,15,43,23,8,8,3,99,483,753,297,106,129,16,1787
203021045,25,9,12,4,8,0,54,8,0,7,0,3,0,18,16,5,12,5,11,0,46,10,4,7,0,7,0,27,21,11,16,9,15,0,71,17,29,27,7,14,0,95,38,39,20,10,22,0,128,64,58,22,15,18,5,172,43,58,25,18,20,3,161,74,56,20,14,13,0,180,40,34,12,0,0,0,92,41,38,20,9,11,3,113,9,18,6,0,3,0,40,4,6,0,0,0,0,15,7,21,10,0,0,0,36,17,13,5,5,4,0,46,6,6,4,0,0,0,12,0,0,5,0,0,0,11,20,19,15,9,16,0,82,443,435,240,110,150,19,1400
203021046,23,17,15,4,4,0,51,0,5,4,0,0,0,10,7,0,3,0,0,0,12,5,8,3,0,0,0,13,5,7,7,3,3,0,29,12,11,4,0,4,0,33,17,23,11,3,4,0,52,18,16,11,4,7,0,50,18,29,8,4,6,0,67,9,23,6,3,0,0,47,23,23,3,6,5,0,56,20,50,21,10,8,0,108,15,32,6,0,6,0,54,10,27,9,0,3,0,49,13,59,5,0,5,0,91,27,108,17,15,4,0,162,11,64,11,0,0,0,85,14,59,12,0,4,0,81,14,23,14,0,0,0,58,248,574,173,52,51,3,1102
203021047,19,19,7,0,0,0,46,3,4,3,0,0,0,16,6,4,6,4,4,0,27,7,5,5,3,3,0,24,14,11,14,4,0,0,45,16,26,10,3,12,0,65,25,34,24,7,4,4,102,33,60,26,11,6,0,140,57,51,24,7,3,0,144,41,67,24,12,11,3,156,36,55,14,3,8,3,115,44,75,21,14,5,0,162,24,25,3,0,4,0,56,14,26,5,0,0,0,43,12,30,14,3,0,0,60,19,40,17,4,5,0,80,4,11,8,0,0,0,27,4,14,4,0,0,0,20,26,29,14,7,6,0,81,403,580,230,74,92,18,1390
203021485,6,6,0,0,0,0,18,0,0,0,0,0,0,5,0,8,3,0,0,0,9,6,4,0,3,0,0,20,4,3,3,5,5,0,19,17,13,4,6,5,0,44,23,30,7,6,8,0,74,30,46,10,12,8,3,120,62,70,7,5,9,0,160,84,121,21,19,3,0,251,73,112,12,6,3,0,208,92,119,9,8,7,3,236,25,48,8,0,0,0,86,19,30,0,5,0,0,54,26,33,7,0,0,0,72,15,22,3,5,4,0,52,5,14,3,0,0,0,22,4,3,0,4,0,0,12,18,28,4,0,7,0,66,510,722,114,90,65,20,1518
203021486,16,11,8,4,3,0,50,7,0,0,5,3,0,14,7,13,8,0,12,0,40,19,7,10,0,4,0,40,21,11,22,5,12,0,77,34,37,36,11,17,0,140,43,69,38,25,22,3,197,59,87,30,20,31,8,226,30,84,46,19,11,3,202,56,60,19,12,19,4,176,19,24,14,0,6,0,67,32,60,17,7,6,0,128,13,13,8,6,3,0,41,6,11,8,4,3,0,32,10,17,5,7,7,0,42,13,25,7,0,0,0,55,4,3,6,0,0,0,17,7,3,6,0,0,0,15,26,29,30,6,12,0,97,441,575,325,129,162,22,1651
203021487,23,28,22,3,8,0,89,9,6,8,0,0,0,27,20,11,16,3,5,0,59,9,11,10,5,4,0,36,20,27,14,7,13,0,89,33,38,20,8,15,0,118,54,88,33,12,23,4,209,65,113,39,19,24,7,273,83,127,32,18,16,3,278,96,187,47,14,13,6,367,95,164,23,17,10,0,310,122,223,53,15,14,0,428,57,111,22,5,5,0,201,28,58,18,0,0,0,103,43,103,24,4,0,0,177,37,73,23,5,3,0,151,7,29,9,0,6,0,53,9,14,4,0,0,0,27,40,65,20,8,8,0,148,855,1478,440,154,177,23,3138
203021488,3,3,4,0,7,0,11,0,0,0,0,0,0,3,10,0,3,0,5,0,15,9,0,0,6,8,0,20,11,4,0,9,9,0,25,12,12,10,4,8,4,55,13,21,14,7,12,0,62,28,18,8,6,11,0,75,26,22,0,8,0,0,59,15,11,6,0,4,0,44,3,5,0,4,0,0,16,9,9,0,5,3,0,23,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,5,0,0,0,0,8,0,3,0,0,0,0,6,4,0,0,0,0,0,4,0,0,0,0,0,0,0,13,4,4,0,10,3,29,154,117,57,47,78,11,465
203031048,36,16,13,4,4,0,61,16,7,6,0,6,0,29,22,4,4,0,10,0,45,14,5,11,0,6,0,38,25,9,17,6,7,0,62,41,14,20,3,12,0,94,38,26,18,11,13,0,104,53,83,35,15,25,4,206,60,85,28,12,15,0,202,68,105,33,13,20,0,236,55,90,19,11,6,0,180,68,113,25,9,6,3,217,27,57,4,3,5,0,96,18,29,10,0,0,0,54,28,60,18,3,3,0,114,32,49,19,9,0,0,106,14,18,11,0,0,0,45,11,15,7,0,0,0,33,39,45,15,8,12,0,118,656,819,311,113,135,6,2043
203031049,9,0,6,0,0,0,10,4,0,0,0,0,0,4,3,0,0,0,0,0,7,5,0,0,0,0,0,5,5,3,3,0,0,0,12,11,3,4,0,0,0,21,10,4,0,0,3,0,22,7,8,3,3,0,0,24,12,15,3,0,0,0,26,15,8,13,6,4,0,38,10,4,3,3,0,0,19,14,23,5,0,0,0,49,5,15,7,0,0,0,25,7,10,0,0,0,0,15,16,24,3,3,0,0,49,33,31,8,6,3,0,77,11,12,5,0,0,0,24,11,12,3,0,0,0,30,25,11,4,3,3,0,42,196,180,68,27,25,0,497
203031051,18,9,7,0,0,0,31,4,0,0,0,0,0,7,13,0,4,0,0,0,19,8,0,0,0,0,0,9,17,9,3,0,3,0,35,13,14,3,0,3,0,40,24,12,5,0,4,0,48,35,20,13,8,0,3,77,18,20,6,0,0,0,56,33,20,14,4,5,0,70,20,34,5,0,0,0,58,42,28,6,4,0,0,82,12,7,0,0,0,0,18,11,3,0,0,0,0,18,23,11,3,0,3,0,39,25,17,12,0,4,0,52,14,8,0,0,0,0,13,8,8,0,0,0,0,14,19,19,5,0,3,0,51,340,229,106,18,33,10,738
203031052,6,0,7,0,0,0,18,3,0,0,0,0,0,4,4,3,5,0,0,0,12,3,0,5,0,0,0,7,5,0,0,0,0,0,14,4,3,4,0,4,0,14,9,8,3,3,5,0,26,9,3,3,0,4,0,23,0,11,9,0,0,0,14,7,8,0,0,0,0,19,10,16,0,0,0,0,22,17,16,5,0,3,0,47,4,14,4,0,0,0,26,3,9,7,0,0,0,19,12,17,8,0,0,0,39,20,33,10,0,3,0,67,6,5,0,5,0,0,17,7,7,4,0,4,0,21,13,10,9,3,0,0,26,152,168,80,13,18,4,435
203031053,32,30,23,0,7,0,93,10,8,7,0,3,0,29,22,14,9,6,5,0,55,4,14,12,4,0,0,31,7,15,6,0,3,0,45,24,36,12,3,4,3,83,28,54,22,7,6,0,118,29,62,32,4,14,0,143,33,82,23,10,5,0,154,35,114,27,15,7,0,195,31,112,29,6,8,0,185,69,205,38,17,8,3,335,39,121,17,11,0,0,182,52,105,21,6,3,0,185,62,243,30,13,9,0,361,96,281,59,16,4,0,455,43,97,24,6,0,0,166,24,83,10,0,0,0,120,49,90,36,6,19,0,197,701,1758,416,131,99,12,3117
203031489,8,13,3,3,4,0,30,0,0,0,0,0,0,9,6,0,4,0,0,0,15,0,5,0,0,0,0,12,11,6,4,0,5,0,29,6,14,3,4,3,0,36,18,28,7,0,6,0,59,18,54,10,6,12,0,107,30,52,12,17,8,4,118,42,95,11,14,8,0,169,36,89,11,9,6,0,149,40,112,17,8,4,0,184,24,55,5,5,0,0,81,15,31,0,3,0,0,50,15,56,11,3,0,0,86,34,80,20,5,0,0,139,14,33,3,0,0,0,55,10,40,6,3,5,0,64,12,34,4,3,3,0,59,338,798,143,83,80,14,1448
203031490,24,22,11,0,0,0,60,7,5,3,0,0,0,16,9,15,18,0,9,0,42,17,9,0,0,5,0,36,14,14,10,0,3,0,46,24,22,11,9,4,0,81,39,37,20,13,3,0,107,21,74,19,9,11,0,135,22,74,28,10,5,0,141,46,96,28,15,17,0,203,31,120,15,6,3,0,176,70,153,43,12,8,0,292,36,91,17,5,4,0,152,28,77,12,0,0,0,119,48,133,29,13,9,0,231,55,153,32,11,3,0,263,22,50,18,3,4,0,97,24,44,8,0,6,0,78,25,54,22,12,5,0,110,572,1229,350,128,99,6,2384
204011054,18,3,3,0,4,0,29,8,0,0,0,0,0,8,0,0,5,3,0,0,10,4,3,0,0,0,0,6,13,11,3,3,3,0,31,25,17,7,4,8,0,56,27,32,8,8,3,0,80,31,23,7,6,9,0,79,22,22,5,4,3,0,54,15,29,9,4,0,0,58,8,24,6,0,5,0,37,28,21,7,3,0,0,54,5,11,0,0,0,0,21,6,9,3,0,0,0,8,8,10,8,0,0,0,28,13,9,3,0,4,0,25,0,3,3,0,0,0,16,3,8,0,0,0,0,12,15,10,10,5,8,0,43,247,226,86,42,40,0,651
204011055,8,3,0,0,0,0,15,4,0,0,0,6,0,9,7,3,5,0,0,0,19,14,3,8,8,0,0,30,16,11,5,3,4,0,45,21,25,8,6,10,0,75,21,22,10,6,3,0,73,22,32,8,6,0,0,71,19,20,6,7,3,0,53,16,22,9,3,3,0,45,14,11,4,0,0,0,34,14,13,3,0,4,0,26,5,0,0,0,0,0,5,6,7,0,0,0,0,12,5,7,6,0,0,0,21,11,0,4,0,0,0,19,0,5,0,0,0,0,8,5,10,0,0,0,0,13,19,8,3,4,6,0,40,218,204,77,47,48,6,597
204011056,16,19,10,0,11,0,54,16,9,3,0,0,0,27,27,9,3,3,8,0,50,13,8,12,4,6,0,47,15,14,12,4,10,0,54,29,26,23,13,13,0,103,43,49,27,7,18,5,151,61,90,38,17,23,0,234,64,89,31,9,16,0,221,72,131,32,19,19,0,275,69,85,25,6,6,0,189,67,110,35,11,6,0,228,20,48,9,3,8,0,84,13,26,14,0,0,0,46,38,57,23,3,0,0,127,32,71,18,4,3,0,129,10,14,8,0,0,0,32,12,10,9,0,0,0,36,57,44,22,5,9,3,144,678,919,353,121,156,12,2231
204011057,9,12,0,3,0,0,26,7,3,0,0,0,0,12,6,8,0,0,6,0,18,15,3,3,0,0,0,21,14,15,12,4,6,0,42,28,15,11,0,3,0,66,29,31,6,4,5,0,78,36,40,6,7,6,0,90,29,42,10,8,6,0,101,39,36,10,0,5,0,90,21,38,5,0,0,0,71,25,55,8,5,3,0,92,8,14,4,0,0,0,29,4,12,3,0,0,0,16,17,23,4,0,0,0,48,23,21,5,3,0,0,52,9,17,5,0,0,0,31,3,12,0,0,0,0,19,34,25,9,0,6,0,80,368,419,111,43,42,3,980
204011058,11,0,0,0,4,0,11,0,0,0,0,0,0,3,5,4,3,0,0,0,15,7,3,3,0,0,0,18,11,3,0,0,0,0,15,7,11,6,0,0,0,25,14,7,11,0,3,0,36,10,21,7,6,0,0,45,18,21,3,3,0,0,48,16,31,10,0,0,0,52,8,10,0,3,0,0,21,13,18,3,0,3,0,37,8,6,0,0,0,0,11,3,7,0,0,0,0,6,11,7,0,0,4,0,21,8,8,7,0,0,0,21,0,8,0,0,0,0,15,0,0,7,0,0,0,11,13,3,0,0,0,0,20,169,165,66,15,15,0,437
204011059,11,6,6,0,8,0,21,4,0,0,0,0,0,3,6,8,8,6,3,0,22,4,0,0,5,3,0,12,16,10,9,5,7,0,47,13,21,13,3,8,0,60,10,26,6,8,4,0,61,20,27,17,4,4,0,72,27,17,6,8,9,4,66,21,12,6,5,0,0,49,17,16,9,3,0,0,39,11,20,7,6,0,0,43,3,7,0,0,0,0,9,0,0,0,0,0,0,5,6,12,4,0,0,0,21,8,7,3,0,0,0,18,3,4,0,0,0,0,9,0,3,0,0,0,0,3,4,7,4,6,4,0,21,169,196,95,56,61,4,583
204011060,4,6,0,0,0,0,14,3,0,0,0,0,0,3,6,3,0,0,0,0,11,3,0,3,0,0,0,11,6,10,5,3,4,0,23,11,4,5,0,3,0,25,4,14,8,5,4,0,39,13,15,4,0,0,0,39,22,10,4,0,0,0,35,13,17,8,3,0,0,42,9,17,6,0,3,0,34,11,27,4,0,0,0,52,10,9,3,0,0,0,22,6,5,0,0,0,0,13,11,18,10,0,5,0,35,13,19,7,0,0,0,38,3,0,0,0,0,0,7,8,4,4,0,0,0,20,8,6,9,0,3,0,30,172,184,86,19,29,7,490
204011061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,4,3,0,0,0,0,0,5,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,13,3,6,0,3,31
204011062,9,8,0,0,0,0,17,4,0,4,0,0,0,11,14,0,0,0,0,0,17,8,0,0,0,0,0,9,8,0,3,0,0,0,17,4,6,4,3,0,0,22,13,8,6,0,3,0,31,15,19,3,0,4,0,48,11,14,8,3,0,0,33,13,10,8,0,4,0,29,11,10,0,0,0,0,22,5,17,11,0,0,0,34,3,8,0,0,0,0,17,5,4,5,0,0,0,13,10,14,0,0,0,0,24,13,10,6,0,0,0,34,6,0,0,0,0,0,9,5,0,0,0,0,0,11,6,0,5,3,0,0,15,162,137,55,25,29,3,410
204021063,17,4,6,5,0,0,30,10,0,0,0,0,0,17,19,5,0,0,5,0,29,10,5,6,3,6,0,37,28,14,10,8,8,3,71,40,28,12,14,20,0,116,50,35,8,8,8,0,123,39,39,21,6,8,0,108,41,38,13,9,3,0,113,25,48,25,4,6,0,106,10,22,14,4,3,0,52,19,27,6,3,3,0,61,5,10,0,0,0,0,17,4,4,0,0,0,0,10,9,8,4,0,4,0,25,15,15,0,0,0,0,32,7,7,8,0,0,0,16,7,3,5,0,0,0,9,30,11,3,0,0,0,48,387,330,140,59,89,4,1001
204021064,3,7,0,0,5,0,16,3,3,0,0,0,0,11,0,4,3,0,0,0,12,4,0,0,0,0,0,8,11,13,8,3,0,0,40,19,5,5,4,3,0,32,17,7,5,0,3,0,34,19,14,10,0,0,0,48,16,10,3,6,0,0,37,10,15,5,0,4,0,35,7,9,0,0,0,0,21,13,17,7,0,0,0,41,0,5,0,0,0,0,7,0,3,0,0,0,0,6,6,5,4,4,0,0,21,13,13,0,0,0,0,20,10,3,3,0,0,0,15,4,3,0,0,0,0,7,21,7,0,3,3,0,32,182,147,67,25,17,5,444
204021065,7,4,4,0,0,0,19,6,4,4,0,0,0,9,0,6,5,0,4,0,14,8,0,0,0,0,0,13,11,10,3,0,7,0,31,8,12,3,3,6,0,32,21,19,3,5,4,0,57,17,35,3,3,4,0,64,10,26,10,0,4,0,42,21,28,3,0,4,0,52,4,9,4,0,0,0,22,6,19,3,0,0,0,31,4,5,0,0,0,0,16,4,6,0,0,0,0,9,0,4,3,0,0,0,5,5,17,5,0,0,0,26,0,3,0,3,0,0,13,3,4,0,0,0,0,5,11,3,9,0,0,0,19,142,201,65,23,30,4,470
204021066,24,4,11,3,6,0,54,14,5,0,0,5,0,19,18,7,11,8,3,0,47,14,8,6,6,9,0,42,25,30,16,19,16,0,113,39,69,28,21,14,0,180,41,107,32,25,23,5,230,73,108,31,33,16,0,254,59,100,24,26,10,0,222,49,97,27,18,11,0,200,24,59,14,7,4,0,117,46,65,25,8,9,0,153,6,17,0,0,0,0,29,5,19,3,0,0,0,25,20,28,10,0,5,0,54,19,34,8,0,3,0,61,8,12,4,4,0,0,31,3,11,0,0,0,0,20,39,38,25,9,13,0,117,533,817,285,178,139,16,1958
204021067,22,7,7,0,0,0,39,8,0,0,0,0,0,11,17,5,7,0,0,0,30,13,5,3,0,0,0,25,20,12,10,9,3,0,44,37,36,14,5,6,0,99,41,40,14,9,7,0,109,34,48,28,4,10,0,124,35,43,13,8,0,0,107,36,63,20,7,5,0,132,14,43,6,3,0,0,63,33,58,12,7,4,0,114,13,20,5,0,0,0,35,4,8,7,0,0,0,22,11,19,8,4,0,0,49,19,37,5,0,0,0,70,3,8,7,0,0,0,24,3,11,9,3,0,0,27,30,27,10,5,3,0,74,390,506,180,63,51,5,1193
204031068,11,4,5,0,0,0,19,3,0,0,0,0,0,0,9,0,3,0,0,0,11,5,3,0,0,0,0,13,11,6,5,0,4,0,28,7,5,4,0,5,0,31,10,10,10,3,7,0,42,19,24,3,4,3,0,59,24,20,8,5,0,0,55,21,26,4,12,4,0,65,4,20,7,0,0,0,39,9,26,9,0,0,0,51,6,13,4,0,0,0,23,4,9,0,0,0,0,17,13,7,0,5,0,0,26,10,22,0,0,0,0,33,8,8,0,0,0,0,7,0,0,0,0,0,0,7,16,4,4,0,0,0,28,188,213,70,39,29,4,538
204031069,16,11,0,0,0,0,26,5,0,4,0,0,0,14,11,4,0,0,3,0,21,12,5,4,0,3,0,24,17,17,6,6,5,0,51,18,21,6,11,3,0,59,29,31,12,8,3,0,81,24,25,5,9,0,0,68,25,39,8,0,4,0,83,24,38,15,3,6,0,86,9,20,7,0,0,0,45,22,38,14,5,3,0,80,7,17,0,0,0,0,28,4,11,3,0,0,0,19,13,27,9,5,0,0,47,18,31,8,0,0,0,49,7,8,4,0,0,0,24,7,4,5,0,0,0,16,23,17,3,3,4,0,51,289,352,113,48,37,6,839
204031070,0,4,9,0,0,0,16,0,4,0,0,0,0,0,6,3,6,0,0,0,11,5,0,0,0,0,0,8,6,6,3,0,0,0,23,8,13,7,0,5,0,34,19,21,7,5,0,0,46,18,21,10,3,8,0,59,7,17,0,0,0,0,30,11,28,17,0,0,0,61,9,14,3,0,0,0,32,13,17,4,0,0,0,42,4,3,3,0,0,0,11,7,0,3,0,0,0,9,7,4,4,0,0,0,16,5,12,7,5,0,0,23,0,0,0,0,0,0,4,5,3,0,0,0,0,8,10,5,7,0,0,0,23,144,186,78,21,23,3,458
204031071,8,6,0,0,0,0,10,6,0,4,0,0,0,8,0,5,0,0,0,0,9,0,3,0,3,0,0,7,13,4,3,5,3,0,26,14,9,10,0,3,0,33,14,10,4,0,7,0,37,15,27,9,0,0,0,57,17,22,9,0,0,0,53,19,22,13,0,0,0,59,9,10,0,0,0,0,20,18,16,10,0,0,0,42,3,4,0,0,0,0,12,4,3,0,0,0,0,10,8,6,5,0,0,0,17,8,7,6,0,0,0,15,0,4,0,0,0,0,6,0,0,3,0,0,0,7,10,8,3,0,0,0,22,165,165,78,27,19,3,452
204031072,18,7,0,0,0,0,27,3,0,3,0,0,0,8,14,0,4,0,6,0,18,9,9,6,0,0,0,23,25,23,8,3,0,0,55,28,23,6,5,7,0,74,19,21,11,4,4,0,59,26,22,10,0,3,0,65,23,29,3,0,0,0,58,18,22,7,0,0,0,52,5,4,5,0,3,0,13,14,19,9,0,0,0,42,0,6,0,0,0,0,4,3,4,4,0,0,0,11,3,13,4,0,0,0,21,9,7,0,0,0,0,19,6,3,4,0,0,0,8,3,7,0,0,0,0,8,17,4,7,0,4,0,32,245,227,81,20,27,0,600
