SA1_CODE_2021,M15_19_Managers,M15_19_Professionals,M15_19_TechnicTrades_Wrs,M15_19_CommunPersnlSvc_W,M15_19_ClericalAdminis_W,M15_19_Sales_W,M15_19_Mach_oper_drivers,M15_19_Labourers,M15_19_Occu_ID_NS,M15_19_Tot,M20_24_Managers,M20_24_Professionals,M20_24_TechnicTrades_W,M20_24_CommunPersnlSvc_W,M20_24_ClericalAdminis_W,M20_24_Sales_W,M20_24_Mach_oper_drivers,M20_24_Labourers,M20_24_Occu_ID_NS,M20_24_Tot,M25_34_Managers,M25_34_Professionals,M25_34_TechnicTrades_W,M25_34_CommunPersnlSvc_W,M25_34_ClericalAdminis_W,M25_34_Sales_W,M25_34_Mach_oper_drivers,M25_34_Labourers,M25_34_Occu_ID_NS,M25_34_Tot,M35_44_Managers,M35_44_Professionals,M35_44_TechnicTrades_W,M35_44_CommunPersnlSvc_W,M35_44_ClericalAdminis_W,M35_44_Sales_W,M35_44_Mach_oper_drivers,M35_44_Labourers,M35_44_Occu_ID_NS,M35_44_Tot,M45_54_Managers,M45_54_Professionals,M45_54_TechnicTrades_W,M45_54_CommunPersnlSvc_W,M45_54_ClericalAdminis_W,M45_54_Sales_W,M45_54_Mach_oper_drivers,M45_54_Labourers,M45_54_Occu_ID_NS,M45_54_Tot,M55_64_Managers,M55_64_Professionals,M55_64_TechnicTrades_W,M55_64_CommunPersnlSvc_W,M55_64_ClericalAdminis_W,M55_64_Sales_W,M55_64_Mach_oper_drivers,M55_64_Labourers,M55_64_Occu_ID_NS,M55_64_Tot,M65_74_Managers,M65_74_Professionals,M65_74_TechnicTrades_W,M65_74_CommunPersnlSvc_W,M65_74_ClericalAdminis_W,M65_74_Sales_W,M65_74_Mach_oper_drivers,M65_74_Labourers,M65_74_Occu_ID_NS,M65_74_Tot,M75_84_Managers,M75_84_Professionals,M75_84_TechnicTrades_W,M75_84_CommunPersnlSvc_W,M75_84_ClericalAdminis_W,M75_84_Sales_W,M75_84_Mach_oper_drivers,M75_84_Labourers,M75_84_Occu_ID_NS,M75_84_Tot,M85_ov_Managers,M85_ov_Professionals,M85_ov_TechnicTrades_W,M85_ov_CommunPersnlSvc_W,M85_ov_ClericalAdminis_W,M85_ov_Sales_W,M85_ov_Mach_oper_drivers,M85_ov_Labourers,M85_ov_Occu_ID_NS,M85_ov_Tot,M_Tot_Managers,M_Tot_Professionals,M_Tot_TechnicTrades_W,M_Tot_CommunPersnlSvc_W,M_Tot_ClericalAdminis_W,M_Tot_Sales_W,M_Tot_Mach_oper_drivers,M_Tot_Labourers,M_Tot_Occu_ID_NS,M_Tot_Tot,F15_19_Managers,F15_19_Professionals,F15_19_TechnicTrades_Wrs,F15_19_CommunPersnlSvc_W,F15_19_ClericalAdminis_W,F15_19_Sales_W,F15_19_Mach_oper_drivers,F15_19_Labourers,F15_19_Occu_ID_NS,F15_19_Tot,F20_24_Managers,F20_24_Professionals,F20_24_TechnicTrades_W,F20_24_CommunPersnlSvc_W,F20_24_ClericalAdminis_W,F20_24_Sales_W,F20_24_Mach_oper_drivers,F20_24_Labourers,F20_24_Occu_ID_NS,F20_24_Tot,F25_34_Managers,F25_34_Professionals,F25_34_TechnicTrades_W,F25_34_CommunPersnlSvc_W,F25_34_ClericalAdminis_W,F25_34_Sales_W,F25_34_Mach_oper_drivers,F25_34_Labourers,F25_34_Occu_ID_NS,F25_34_Tot,F35_44_Managers,F35_44_Professionals,F35_44_TechnicTrades_W,F35_44_CommunPersnlSvc_W,F35_44_ClericalAdminis_W,F35_44_Sales_W,F35_44_Mach_oper_drivers,F35_44_Labourers,F35_44_Occu_ID_NS,F35_44_Tot,F45_54_Managers,F45_54_Professionals,F45_54_TechnicTrades_W,F45_54_CommunPersnlSvc_W,F45_54_ClericalAdminis_W,F45_54_Sales_W,F45_54_Mach_oper_drivers,F45_54_Labourers,F45_54_Occu_ID_NS,F45_54_Tot,F55_64_Managers,F55_64_Professionals,F55_64_TechnicTrades_W,F55_64_CommunPersnlSvc_W,F55_64_ClericalAdminis_W,F55_64_Sales_W,F55_64_Mach_oper_drivers,F55_64_Labourers,F55_64_Occu_ID_NS,F55_64_Tot,F65_74_Managers,F65_74_Professionals,F65_74_TechnicTrades_W,F65_74_CommunPersnlSvc_W,F65_74_ClericalAdminis_W,F65_74_Sales_W,F65_74_Mach_oper_drivers,F65_74_Labourers,F65_74_Occu_ID_NS,F65_74_Tot,F75_84_Managers,F75_84_Professionals,F75_84_TechnicTrades_W,F75_84_CommunPersnlSvc_W,F75_84_ClericalAdminis_W,F75_84_Sales_W,F75_84_Mach_oper_drivers,F75_84_Labourers,F75_84_Occu_ID_NS,F75_84_Tot,F85ov_Managers,F85ov_Professionals,F85ov_TechnicTrades_W,F85ov_CommunPersnlSvc_W,F85ov_ClericalAdminis_W,F85ov_Sales_W,F85ov_Mach_oper_drivers,F85ov_Labourers,F85ov_Occu_ID_NS,F85ov_Tot,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot
20903121405,0,0,4,0,0,0,0,0,0,0,0,0,7,4,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,7,7,9,4,0,0,0,0,0,0,23,14,5,5,0,0,4,0,0,0,22,12,10,4,0,4,0,0,0,0,36,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,27,30,6,7,4,4,0,0,112,0,0,0,0,0,4,0,0,0,10,0,4,0,0,0,3,0,0,0,15,0,5,0,0,0,0,0,0,0,4,0,16,0,0,0,0,0,0,0,19,3,9,0,3,9,0,0,0,0,26,0,10,4,6,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,39,4,16,26,10,0,0,0,98
20903121406,0,0,4,0,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,11,0,8,3,4,0,0,0,0,0,12,9,9,7,3,0,0,0,0,0,29,16,6,5,0,0,0,0,5,0,36,6,8,6,5,4,0,0,0,0,38,0,3,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,39,31,11,6,0,4,14,4,144,0,0,0,0,0,4,0,0,0,6,0,0,5,0,0,3,0,0,0,3,0,3,0,3,3,0,0,0,0,15,6,10,0,0,7,0,0,0,0,36,3,13,3,7,9,0,0,0,0,32,3,13,0,6,5,4,0,0,0,29,0,3,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,51,11,12,26,11,0,0,4,138
20903121407,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,15,0,3,3,0,0,0,0,3,0,18,8,7,0,0,0,0,0,0,0,21,10,14,10,0,3,0,0,0,0,37,9,0,0,0,4,0,0,0,0,20,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,33,24,9,9,0,0,4,0,118,0,0,0,3,0,9,0,0,0,8,0,0,3,10,0,0,0,0,0,14,8,5,0,0,4,0,0,0,0,20,3,17,0,0,0,0,0,0,0,27,8,13,3,0,0,3,0,0,0,37,3,10,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,48,7,14,13,13,0,0,0,113
20903121408,0,0,0,4,0,0,0,3,0,10,0,0,5,0,0,0,0,0,0,9,4,0,3,4,0,0,0,4,0,15,7,6,10,0,0,0,0,0,0,25,8,20,5,0,0,3,3,3,0,55,6,8,4,0,5,0,0,0,0,31,0,0,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,39,29,9,8,3,4,19,4,148,0,0,0,5,0,0,0,4,0,13,0,0,0,6,0,0,0,3,0,16,4,4,0,0,3,0,0,0,0,16,3,17,3,4,6,0,0,0,0,33,0,16,0,9,10,8,0,0,0,43,4,10,0,4,5,0,0,3,0,28,0,4,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,52,8,21,28,18,0,14,0,156
20903121409,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,5,0,0,4,0,0,0,0,12,7,4,4,0,0,0,0,0,0,14,6,10,4,0,3,0,0,0,0,24,6,7,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,21,9,0,5,7,0,5,3,78,0,0,0,3,0,4,0,0,0,8,0,0,0,0,0,3,0,0,0,5,0,5,0,0,0,0,0,0,0,5,4,11,0,0,0,0,0,0,0,16,6,6,0,7,4,0,0,0,0,21,0,5,0,4,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,23,0,10,12,8,0,0,0,73
20903121410,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,9,3,9,0,4,0,0,0,5,0,20,12,5,9,3,0,0,0,0,0,31,13,9,7,0,0,0,0,3,0,34,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,34,17,11,0,3,0,5,0,109,0,0,0,10,0,6,0,0,0,13,0,0,0,0,0,4,0,0,0,10,0,0,0,3,4,0,0,0,0,15,6,10,0,3,4,0,0,0,0,18,3,12,5,8,5,0,0,0,0,33,8,13,4,7,9,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,36,8,28,19,13,3,5,0,128
20903121411,0,0,0,0,0,0,0,3,0,9,0,5,0,3,0,0,0,0,0,10,3,0,5,0,0,0,0,0,0,12,8,14,3,3,6,3,4,0,0,41,14,11,8,3,3,0,0,8,3,46,4,3,0,0,0,0,4,3,0,19,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,39,25,9,9,10,10,13,4,143,0,0,0,0,0,9,0,4,0,14,0,0,0,0,6,0,0,0,0,12,0,16,0,0,6,0,0,0,0,24,6,17,3,0,4,0,0,0,0,32,6,12,0,9,6,0,0,0,0,41,4,6,0,0,3,0,0,0,0,17,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,52,9,17,21,11,0,12,0,148
20903121412,0,0,4,0,0,0,0,3,0,12,0,0,4,0,0,9,3,0,0,18,4,0,0,0,0,0,0,0,0,11,5,0,8,0,0,0,0,0,0,10,13,4,6,5,0,0,4,4,0,27,6,4,4,0,0,0,3,0,0,24,5,5,0,0,0,0,0,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,19,23,6,3,9,10,14,4,119,0,0,0,3,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0,7,0,4,0,0,3,0,0,0,0,10,6,8,0,0,5,0,0,0,0,16,8,3,0,5,5,3,0,0,3,30,7,8,0,4,4,0,0,0,0,22,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28,0,10,25,9,0,0,5,95
20903121413,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,3,6,0,3,0,0,0,0,0,0,11,4,0,5,0,0,0,0,0,0,8,4,8,0,0,0,0,0,0,0,16,8,8,0,0,0,0,0,0,0,19,6,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,25,27,14,9,0,4,0,5,3,81,0,0,0,0,0,5,0,0,0,3,0,0,0,7,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,6,3,5,0,0,0,0,0,0,0,11,7,10,0,0,3,0,0,0,0,23,0,4,0,4,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,20,4,11,10,3,0,0,5,67
20903121414,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,14,9,0,3,0,0,3,0,0,0,19,7,6,4,0,0,0,0,4,0,18,10,6,0,0,0,0,0,0,0,21,6,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,32,20,22,5,4,10,0,8,5,99,0,0,0,0,0,6,0,0,0,7,0,0,0,0,6,0,0,0,0,12,5,3,0,5,3,0,0,0,0,12,0,0,0,0,3,0,0,0,0,13,4,6,0,0,6,4,0,0,0,23,0,6,0,0,11,0,0,0,0,22,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,15,30,0,3,33,9,0,3,0,99
20903121415,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,9,5,0,4,0,0,0,0,0,0,11,6,3,4,0,0,0,3,0,0,18,5,4,8,0,0,0,0,4,0,22,5,8,13,0,4,0,3,0,0,32,3,0,0,0,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,21,25,30,3,4,9,7,9,3,106,0,0,0,0,0,4,0,0,0,8,0,0,0,0,5,0,0,0,0,7,0,5,0,3,0,0,0,0,0,13,5,3,0,0,3,0,0,0,0,15,0,9,0,5,0,0,0,0,0,17,0,5,0,3,6,0,0,0,0,23,3,0,0,0,3,0,0,4,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,14,22,6,17,24,9,0,4,4,93
20903121416,0,0,4,0,0,5,6,0,0,12,0,0,7,0,0,0,0,0,0,10,0,3,6,0,0,0,0,0,0,17,9,4,0,0,5,0,0,0,0,14,12,12,4,0,0,0,0,0,0,30,7,3,5,0,0,3,0,0,0,32,3,9,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,33,30,27,5,8,6,4,3,5,128,0,0,0,3,0,3,0,3,0,9,0,0,0,10,0,0,0,0,4,8,0,0,0,0,4,0,0,0,0,14,4,9,0,0,9,0,0,0,0,24,3,12,0,6,6,0,0,0,0,25,6,8,0,0,3,0,0,0,0,26,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,36,5,18,24,8,0,3,3,118
20903121417,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,3,0,0,0,8,0,0,0,3,0,0,3,0,0,11,5,0,3,0,0,0,0,0,0,16,15,6,6,0,4,0,0,0,0,30,5,8,4,0,0,0,0,0,0,18,5,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,24,23,7,3,3,8,8,4,96,0,0,0,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,3,6,0,0,0,0,0,0,0,14,11,6,0,3,6,0,0,0,0,19,3,6,0,3,9,0,0,0,0,16,4,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,22,0,10,10,8,0,0,0,78
20903121501,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,10,4,5,4,0,0,0,0,0,0,13,7,0,5,0,6,0,0,0,0,13,7,4,0,0,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,11,15,0,3,0,4,5,0,67,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,3,0,0,0,12,5,7,0,3,4,0,0,0,0,14,6,0,0,4,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0,3,13,8,0,0,0,56
20903121502,0,0,4,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,14,5,9,16,0,0,0,0,6,0,40,3,6,3,0,3,0,0,0,0,30,4,0,6,4,4,0,0,0,0,18,6,4,7,0,3,0,4,0,0,21,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,26,31,11,8,11,6,16,0,130,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,3,0,0,0,12,3,27,3,5,0,4,0,0,0,42,4,11,4,7,0,5,0,0,0,24,0,4,0,9,4,0,0,0,0,27,5,5,0,0,6,0,0,0,0,20,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,45,9,26,21,18,0,0,0,132
20903121503,0,0,5,0,0,0,0,0,0,9,0,0,4,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,7,0,4,3,0,0,0,0,0,0,14,12,7,10,0,4,0,0,0,0,30,7,5,6,0,0,0,0,5,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,23,5,4,5,9,12,3,90,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,3,0,5,0,13,0,0,0,0,0,0,0,0,0,8,5,0,0,4,0,0,0,0,0,8,0,11,0,0,10,0,0,0,0,24,0,0,0,0,12,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,0,10,25,10,0,8,5,78
20903121504,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,5,4,4,4,0,0,0,0,0,20,0,0,0,4,0,0,0,0,0,13,4,3,8,0,0,0,0,0,0,15,0,3,6,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,22,9,6,5,6,3,0,72,0,0,0,3,0,5,0,0,0,8,0,0,0,3,0,5,0,0,0,11,0,5,0,0,6,0,0,0,0,16,0,8,0,0,0,0,0,0,0,15,0,7,0,9,8,0,0,5,0,26,0,3,0,6,6,3,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,4,23,19,13,0,7,0,90
20903121505,0,0,5,0,0,0,0,0,0,8,0,0,12,0,4,0,0,5,0,20,0,0,3,5,0,0,0,3,0,15,10,6,5,0,0,0,0,0,0,20,8,4,9,3,0,0,0,0,0,24,5,8,0,0,9,0,0,0,0,25,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,21,32,8,10,3,9,7,0,117,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,10,0,0,4,0,0,0,0,18,3,9,0,3,9,0,0,0,0,22,0,5,0,11,3,0,0,4,0,28,3,0,0,6,9,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,27,0,20,21,14,0,3,0,102
20903121506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20903121507,0,0,5,0,0,0,0,6,0,10,3,0,8,4,3,0,0,6,0,30,0,4,7,5,0,0,0,0,0,13,4,5,0,3,6,0,3,4,0,25,4,4,4,0,3,0,0,4,0,29,3,5,10,0,4,0,0,4,0,31,3,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,27,37,12,13,4,8,26,3,146,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,4,0,0,4,15,5,14,0,3,9,0,0,0,0,26,0,8,0,0,9,3,0,0,0,22,0,10,6,0,6,0,0,0,0,25,0,8,0,3,10,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,38,0,18,32,17,0,5,4,127
20903121508,0,0,0,4,0,0,0,4,0,10,0,0,4,3,0,0,0,0,0,8,0,8,3,0,0,0,0,0,0,15,3,0,5,0,0,0,0,0,0,14,3,4,4,0,0,0,0,0,0,21,5,8,5,0,0,0,0,6,0,25,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19,17,12,4,7,3,13,3,90,0,0,0,0,0,5,0,3,0,14,0,0,0,4,0,3,0,0,0,9,0,3,0,0,0,0,0,0,0,12,5,5,0,7,3,0,0,0,0,25,0,7,0,3,4,0,0,0,0,19,0,3,0,3,7,3,0,4,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,24,0,14,16,12,0,7,3,89
20903121509,0,0,0,0,0,0,0,6,0,8,0,3,3,3,5,8,3,5,0,23,0,8,12,9,0,0,0,0,0,32,4,11,18,0,0,0,4,0,0,38,8,5,15,0,0,0,0,5,0,36,6,3,10,0,3,0,0,5,0,28,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,24,32,57,12,12,11,15,18,0,169,0,0,0,0,3,9,0,0,0,16,0,3,0,10,5,0,0,0,0,14,0,18,0,9,0,0,0,0,0,29,10,13,0,0,3,3,0,0,0,34,5,17,0,5,11,0,0,4,0,37,5,4,0,5,19,0,0,0,0,36,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,61,8,24,39,17,0,4,0,174
20903121510,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6,0,7,4,0,3,0,0,0,0,0,0,11,0,0,6,0,0,0,0,0,0,11,7,5,6,3,0,0,0,0,0,13,4,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,9,6,15,3,0,0,6,11,0,57,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,6,3,0,3,5,0,0,0,0,14,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,6,5,7,4,0,4,0,44
20903121511,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,8,3,6,3,0,3,0,0,0,0,19,3,5,3,0,0,0,0,0,0,21,3,11,3,0,0,0,0,3,0,25,5,13,3,0,0,5,0,0,0,29,0,7,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16,46,32,4,5,8,10,10,0,115,0,0,0,0,4,3,0,0,0,10,0,0,0,7,0,3,0,0,0,10,3,14,0,3,0,0,0,0,0,22,4,6,5,0,7,0,0,0,0,15,5,8,0,0,4,0,0,0,0,21,4,4,0,11,4,0,0,0,0,26,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,31,9,21,18,11,0,4,0,115
20903121513,0,0,5,3,0,0,0,4,0,9,0,0,5,0,0,0,0,3,0,8,0,9,6,4,0,0,4,3,0,28,3,0,6,0,0,0,6,0,0,21,7,3,0,0,5,0,0,0,0,30,12,4,4,0,0,0,3,3,6,36,4,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,34,6,3,4,16,21,6,141,0,0,0,3,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,11,9,16,0,5,8,0,0,0,0,33,0,4,0,0,7,0,0,0,0,13,11,6,0,3,11,0,0,0,0,29,0,7,0,3,11,0,0,0,0,26,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,36,8,15,42,9,4,5,4,127
20903121514,0,0,5,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,11,0,3,8,0,0,0,0,0,0,20,7,4,7,0,0,0,0,0,3,12,5,10,5,0,0,0,0,4,0,27,7,3,0,6,0,0,0,0,0,18,0,3,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,28,0,4,3,3,8,4,109,0,0,0,0,0,3,0,0,0,7,0,0,0,8,4,0,0,0,0,14,0,5,0,0,6,0,0,0,0,16,0,8,0,0,0,0,0,0,0,16,0,8,0,9,8,0,0,0,0,29,8,6,5,6,9,0,0,0,0,26,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,29,5,22,28,14,0,4,0,111
20903121515,0,0,0,0,0,3,0,3,0,10,0,3,6,0,0,3,4,0,0,20,7,6,21,4,0,0,3,0,0,47,24,12,19,3,4,3,0,5,0,73,19,12,12,5,4,0,4,4,0,67,12,9,8,3,3,0,3,3,0,41,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,66,45,67,18,14,11,22,26,3,276,0,0,0,4,0,14,0,0,0,20,4,0,4,0,3,6,0,0,0,19,3,21,0,6,3,4,0,0,3,47,17,28,0,4,24,0,0,0,0,86,9,18,3,8,14,4,5,0,0,60,0,7,0,5,10,0,0,4,0,25,0,3,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,83,15,37,61,32,3,10,3,273
20903121516,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,6,3,3,3,0,0,0,0,0,0,19,5,8,3,0,0,0,0,0,0,17,8,4,0,0,0,0,0,0,0,15,3,3,3,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,19,22,16,0,6,3,0,7,0,83,0,0,0,3,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,9,0,3,4,0,0,0,0,14,3,5,0,0,0,0,0,0,0,13,7,7,3,3,3,5,0,0,0,18,0,7,0,6,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,6,17,15,11,0,0,0,67
