SA1_CODE_2021,Intct_fam_no_otr_chld_pre_Fam,Step_fam_no_otr_chld_pre_Fam,Blnd_fam_no_otr_chld_pre_Fam,Intct_fam_othr_child_pres_Fam,Step_fam_othr_child_pres_Fam,Blnd_fam_othr_child_pres_Fam,Otr_cpl_fam_otr_chld_only_Fam,Tot_Families
21003153837,32,0,0,0,0,0,0,32
21004124001,38,4,0,0,0,0,0,44
21004124002,53,7,7,0,0,0,0,60
21004124003,68,4,5,0,0,0,0,84
21004124004,72,0,0,0,0,0,0,80
21004124005,54,3,0,0,0,0,0,54
21004124006,35,0,0,0,0,0,0,36
21004124007,0,0,0,0,0,0,0,0
21004124008,34,4,0,0,0,0,0,42
21004124009,26,3,0,0,0,0,0,33
21004124010,24,5,0,0,0,0,0,26
21004124011,22,9,6,0,0,0,0,30
21004124012,43,4,0,0,0,0,0,41
21004124013,47,5,3,0,0,0,0,55
21004124014,120,14,0,0,0,0,0,136
21004124015,115,5,5,0,0,0,0,126
21004124016,100,4,5,0,0,0,0,113
21004124017,35,0,0,0,0,0,0,38
21004124018,103,9,0,0,0,0,0,115
21004124019,50,0,0,0,0,0,0,53
21004124020,198,17,10,0,0,0,0,231
21004124021,44,8,0,0,0,0,0,48
21004124022,84,8,0,0,0,0,0,99
21004124023,36,0,7,0,0,0,0,39
21004124024,18,3,0,0,0,0,0,19
21004124025,18,3,5,0,0,0,0,25
21004124026,61,7,7,0,0,0,0,78
21004124027,37,6,0,0,0,0,0,53
21004124028,23,0,0,0,0,0,0,29
21004124029,35,7,0,0,0,0,0,45
21004124030,36,3,0,0,0,0,0,46
21004124031,48,0,0,0,0,0,0,51
21004124032,22,3,0,0,0,0,0,25
21004153901,84,3,4,0,0,0,0,94
21004153902,28,4,0,0,0,0,0,29
21004153903,63,5,5,0,0,0,0,72
21004153904,84,3,8,0,0,0,0,96
21004153905,46,7,0,0,0,0,0,52
21004153906,38,0,3,0,0,0,0,39
21004153907,48,5,0,0,0,0,0,56
21004153908,105,5,6,4,0,0,0,122
21004153909,56,0,3,0,0,0,0,60
21004153910,29,0,0,3,0,0,0,35
21004153911,18,0,0,0,0,0,0,22
21004153912,34,0,0,0,0,0,0,36
21004154001,46,0,0,0,0,0,0,47
21004154002,30,4,0,0,0,0,0,34
21004154003,71,4,0,0,0,0,0,76
21004154004,56,6,5,0,0,0,0,62
21004154005,62,6,0,0,0,0,0,67
21004154006,46,0,4,0,0,0,0,48
21004154007,46,0,9,0,0,0,0,51
21004154008,30,10,9,0,0,0,0,40
21004154009,29,3,0,0,0,0,0,35
21004154010,40,9,0,0,0,0,0,44
21004154011,45,4,0,0,0,0,0,51
21004154012,80,8,0,0,0,0,0,90
21004154013,19,0,0,0,0,0,0,16
21004154014,40,6,5,0,0,0,0,47
21004154015,104,3,6,0,0,0,0,114
21004154016,17,6,4,0,0,0,0,19
21004154017,110,6,5,0,0,0,0,119
21004154018,45,6,4,0,0,0,0,54
21004154019,51,4,6,0,0,0,0,60
21004154020,71,8,3,0,0,0,0,75
21004154021,22,0,3,0,0,0,0,19
21004154022,14,0,3,0,0,0,0,12
21004154023,23,0,3,0,0,0,0,27
21004154024,37,3,4,0,0,0,0,42
21004154025,72,5,4,0,0,0,0,78
21004154026,68,8,4,0,0,0,0,84
21004154027,33,9,3,0,0,0,0,36
21004154028,36,0,0,0,0,0,0,36
21004154029,49,6,0,0,0,0,0,54
21004154030,42,0,0,0,0,0,0,44
21004154031,10,3,0,0,0,0,0,12
21004154032,34,5,0,0,0,0,0,38
21004154033,28,3,4,0,0,0,0,37
21004154034,120,11,0,0,0,0,0,130
21004154101,50,6,0,0,0,0,0,53
21004154102,49,0,0,0,0,0,0,50
21004154103,41,3,8,0,0,0,0,54
21004154104,49,3,0,0,0,0,0,53
21004154105,73,11,0,0,0,0,0,84
21004154106,34,0,0,0,0,0,0,38
21004154107,60,10,7,0,0,0,0,79
21004154108,55,5,0,0,0,0,0,61
21004154109,60,0,0,0,0,0,0,67
21004154110,42,5,0,0,0,0,0,50
21004154111,36,0,0,0,0,0,0,37
21004154112,94,8,4,0,0,0,0,108
21004154113,28,4,3,0,0,0,0,31
21004154114,45,5,0,0,0,0,0,55
21004154115,36,7,0,0,0,0,0,39
21004154116,48,0,6,0,0,0,0,60
21004154117,46,4,12,0,0,0,0,64
21004154118,44,7,3,0,0,0,0,58
21004154119,63,3,5,0,0,0,0,68
21004154120,50,10,0,0,0,0,0,56
21004154121,51,3,0,0,0,0,0,57
21004154122,22,0,3,0,0,0,0,27
21004154123,57,4,4,0,0,0,3,62
21004154124,42,3,5,0,0,0,0,51
21004154125,78,7,3,0,0,0,0,97
21004154126,72,8,4,0,0,0,0,75
21005124201,61,3,3,0,0,0,0,63
21005124202,33,4,0,0,0,0,0,40
21005124203,50,4,0,0,0,0,0,53
21005124204,54,4,0,0,0,0,0,60
21005124205,68,0,6,0,0,0,0,77
21005124206,50,0,0,0,0,0,0,60
21005124207,56,0,0,0,0,0,0,67
21005124208,68,3,3,7,0,0,0,78
21005124209,52,0,0,0,0,0,0,56
21005124210,48,0,0,0,0,0,0,50
21005124211,38,0,0,0,0,0,0,37
21005124212,90,3,0,0,0,0,0,97
21005124213,85,3,0,3,0,0,0,91
21005124214,32,9,3,0,0,0,0,38
21005124215,78,3,0,0,0,0,0,83
21005124216,6,0,0,0,0,0,0,9
21005124217,25,0,3,0,0,0,0,26
21005124218,74,0,3,0,0,0,0,86
21005124219,13,3,0,0,0,0,0,16
21005124220,57,0,0,0,0,0,0,59
21005124221,33,0,0,0,0,0,0,38
21005124222,56,4,0,3,0,0,0,61
21005124223,10,0,3,0,0,0,0,15
21005124224,52,3,0,0,0,0,0,59
21005124225,72,0,0,0,0,0,0,73
21005124226,0,0,0,0,0,0,0,0
21005124227,25,0,0,0,0,0,0,28
21005124301,45,0,0,0,0,0,0,47
21005124302,20,5,0,0,0,0,0,23
21005124303,0,0,0,0,0,0,0,0
21005124304,0,0,0,0,0,0,0,0
21005124305,4,0,0,0,0,0,0,5
21005124306,58,4,0,0,0,0,0,60
21005124307,25,0,0,0,0,0,0,24
21005124308,24,0,0,0,0,0,0,24
21005124309,51,0,0,0,0,0,0,54
21005124310,54,3,4,0,0,0,0,55
21005124311,35,0,0,0,0,0,0,31
21005124312,49,0,0,4,0,0,0,54
21005124313,39,0,0,0,0,0,0,34
21005124314,77,0,4,0,0,0,0,82
21005124315,33,0,0,0,0,0,0,38
21005124316,25,0,0,0,0,0,0,24
21005124317,51,0,0,3,0,0,0,60
21005124318,59,3,0,0,0,0,0,69
21005124319,55,0,4,0,0,0,0,58
21005124320,76,8,0,0,0,0,0,80
21005124321,43,0,0,0,0,0,0,45
21005124322,0,0,0,0,0,0,0,0
21005124323,59,0,0,0,0,0,0,65
21005124324,47,0,0,0,0,0,0,53
21005124325,29,0,0,0,0,0,0,26
21005124326,47,0,0,0,0,0,0,46
21005124327,55,0,0,0,0,0,0,56
21005124328,51,0,0,0,0,0,0,52
21005124329,43,3,4,0,0,0,0,48
21005124330,23,0,0,0,0,0,0,28
21005124331,34,3,0,0,0,0,0,37
21005124332,25,0,4,0,0,0,0,30
21005124333,60,3,3,0,0,0,0,63
21005124334,43,0,0,0,0,0,0,50
21005124335,45,0,0,0,0,0,0,48
21005124336,51,0,8,0,0,0,0,61
21005124337,39,5,0,0,0,0,0,38
21005124338,26,0,0,0,0,0,0,29
21005124339,49,4,0,0,0,0,0,54
21005124340,65,0,8,0,0,0,0,81
21005124341,41,5,0,0,0,0,0,43
21005124342,28,0,0,0,0,0,0,27
21005124343,53,5,0,0,0,0,0,54
21005124344,39,0,0,0,0,0,0,39
21005124501,61,3,0,0,0,0,0,60
21005124502,44,3,0,0,0,0,0,49
21005124503,51,3,0,0,0,0,0,50
21005124504,36,0,4,0,0,0,0,38
21005124505,36,4,0,0,0,0,0,44
21005124506,47,0,0,0,0,0,0,50
21005124507,26,3,3,0,0,0,0,35
21005124508,63,0,4,0,0,0,0,66
21005124509,24,3,0,0,0,0,0,29
21005124510,36,0,0,0,0,0,0,38
21005124511,30,0,0,0,0,0,0,35
21005124512,26,0,4,0,0,0,0,28
21005124513,38,3,0,0,0,0,0,43
21005124514,69,5,0,0,0,0,0,78
21005124515,43,3,0,0,0,0,0,44
21005124516,30,0,3,0,0,0,0,35
21005124517,30,3,0,0,0,0,0,38
21005124518,44,0,0,0,0,0,0,49
21005124519,44,0,0,0,0,0,0,52
21005124520,26,4,0,0,0,0,0,27
21005124521,34,0,0,0,0,0,0,33
21005124522,25,3,0,0,0,0,0,24
21005124523,72,3,0,0,0,0,0,74
21005124524,37,3,0,0,0,0,0,49
21005124525,26,0,0,0,0,0,0,29
21005124526,64,3,3,0,0,0,0,68
21005124527,24,0,0,0,0,0,0,27
21005124528,67,3,0,0,0,0,0,70
21005124529,34,5,0,0,0,0,0,39
21005124531,49,8,3,0,0,0,0,52
21005124533,22,5,0,0,0,0,0,32
21005124534,0,0,0,0,0,0,0,0
21005124535,0,0,0,0,0,0,0,0
21005124536,0,0,0,0,0,0,0,0
21005124537,0,0,0,0,0,0,0,0
21005124538,56,5,9,0,0,0,0,68
21005124539,48,0,0,3,0,0,0,51
21005124540,67,0,0,0,0,0,0,65
21005124541,47,0,5,0,0,0,0,61
21005124542,76,4,3,0,0,0,0,86
21005124543,76,0,0,0,0,0,0,84
21005124544,26,0,0,0,0,0,0,30
21005124545,37,3,0,0,0,0,0,37
21005124546,61,4,0,0,0,0,0,63
21005124547,30,0,0,0,0,0,0,30
21005124548,46,6,0,0,0,0,0,48
21005124549,0,0,0,0,0,0,0,0
21005124550,108,9,3,0,0,0,0,118
21005124551,30,0,5,0,0,0,0,32
21005124552,68,7,0,0,0,0,0,79
21005124553,56,0,0,0,0,0,0,61
21005124601,74,4,0,0,0,0,0,81
21005124602,75,3,0,0,0,0,0,79
21005124603,64,4,0,0,0,0,0,66
21005124604,51,0,0,0,0,0,0,51
21005124605,58,0,0,0,0,0,0,55
21005124606,69,0,6,0,0,0,0,74
21005124607,56,0,0,0,0,0,0,58
21005124608,43,0,0,0,0,0,0,43
21005124609,66,3,0,0,0,0,0,69
21005124610,62,0,4,0,0,0,0,65
21005124611,59,0,0,0,0,0,0,66
21005124612,76,0,0,0,0,0,0,76
21005124613,41,0,6,0,0,0,0,41
21005124614,74,0,0,0,0,0,0,75
21005124615,76,3,0,0,0,0,0,79
21005124616,59,3,0,0,0,0,0,64
21005124617,85,5,0,0,0,0,0,87
21005124618,45,5,6,0,0,0,0,53
21005124619,52,0,0,0,0,0,0,56
21005124620,39,6,0,0,0,0,0,56
21005124621,42,0,0,0,0,0,0,43
21005124624,44,0,0,0,0,0,0,46
21005124625,121,3,0,0,0,0,0,132
21005124627,65,5,0,0,0,0,0,72
21005124628,74,5,0,5,0,0,0,80
21005124629,28,0,0,0,0,0,0,36
21005124631,69,5,3,0,0,0,0,84
21005124633,158,3,4,0,0,0,0,168
21005124634,75,8,0,0,0,0,0,83
21005124635,0,0,0,0,0,0,0,0
21005124636,79,10,3,0,0,0,0,88
21005124637,0,0,0,0,0,0,0,0
21005124638,77,5,4,0,0,0,0,81
21005124639,54,3,0,6,0,0,0,61
21005124640,80,4,0,0,0,0,0,85
21005124641,101,6,6,0,0,0,0,113
21005124642,81,0,0,0,0,0,0,89
21005124643,50,3,0,0,0,0,0,52
21005124644,43,4,0,0,0,0,0,48
21005124645,83,5,0,0,0,0,0,86
21005124646,93,4,4,0,0,0,0,97
21005124647,68,7,0,0,0,0,0,71
21005124648,80,8,0,0,0,0,0,90
21005124649,203,10,5,0,0,0,0,222
21005124650,145,3,4,0,0,0,0,156
21005124651,16,4,0,0,0,0,0,17
21005124652,0,0,0,0,0,0,0,0
21005124653,55,3,0,0,0,0,0,61
21005124654,85,3,0,0,0,0,0,86
21005124655,55,0,0,0,0,0,0,57
21005124656,60,0,0,0,0,0,0,63
21005124701,61,4,0,4,0,0,0,63
21005124702,64,5,0,0,0,0,0,70
21005124703,62,4,4,6,0,0,0,74
21005124704,58,5,0,0,0,0,0,67
21005124705,41,3,5,0,0,0,0,42
21005124706,53,5,0,0,0,0,0,63
21005124707,44,0,0,0,0,0,0,47
21005124708,68,0,0,0,0,0,0,68
21005124709,53,8,3,0,0,0,0,70
21005124710,44,6,0,0,0,0,0,49
21005124711,73,6,0,0,0,0,0,81
21005124712,57,3,3,0,0,0,0,63
21005124713,73,0,0,0,0,0,0,77
21005124714,66,6,0,0,0,0,0,79
21005124715,75,4,3,0,0,0,0,85
21005124716,56,0,0,0,0,0,0,64
21005124717,59,7,6,0,0,0,0,65
21005124718,68,0,0,0,0,0,0,76
21005124719,43,0,0,4,0,0,0,44
21005124720,55,4,3,0,0,0,0,60
21005124721,54,4,0,0,0,0,0,61
21005124722,66,0,0,0,0,0,0,70
21005124723,82,4,0,0,0,0,0,91
21005124724,81,0,0,6,0,0,0,86
21005124725,76,4,6,0,0,0,0,84
21005124726,77,0,0,0,0,0,0,75
21005124727,69,3,0,3,0,0,0,76
21005124728,43,4,0,0,0,0,0,49
21005124729,20,0,0,0,0,0,0,21
21005124730,25,0,0,0,0,0,0,25
21005124801,7,0,0,0,0,0,0,7
21005125001,34,5,0,0,0,0,0,40
21005125002,49,0,0,0,0,0,0,48
21005125003,54,5,0,0,0,0,0,56
21005125004,51,0,0,0,0,0,0,54
21005125005,45,0,0,0,0,0,0,45
21005125006,36,4,0,0,0,0,0,35
21005125007,39,8,0,0,0,0,0,51
21005125008,0,0,0,0,0,0,0,0
21005125009,57,0,0,0,0,0,0,64
21005125010,43,3,0,0,0,0,0,50
21005125011,34,3,0,0,0,0,0,41
21005125012,26,3,0,0,0,0,0,31
21005125013,32,5,0,0,0,0,0,35
21005125014,44,0,0,0,0,0,0,50
21005125015,27,0,0,0,0,0,0,27
21005125016,39,3,0,0,0,0,0,40
21005125017,0,0,0,0,0,0,0,0
21005125018,29,4,0,0,0,0,0,29
21005125019,0,0,0,0,0,0,0,0
21005144101,0,0,0,0,0,0,0,0
21005144102,56,4,0,0,0,0,4,60
21005144103,23,0,0,0,0,0,0,28
21005144104,45,11,3,0,0,0,0,61
21005144105,32,0,0,0,0,0,0,34
21005144106,59,4,0,0,0,0,0,66
21005144107,49,0,0,0,0,0,0,52
21005144108,36,7,0,0,0,0,0,47
21005144109,58,0,0,0,0,0,0,61
21005144110,31,3,0,0,0,0,0,33
21005144111,57,3,0,0,0,0,0,66
21005144112,52,4,4,3,0,0,0,63
21005144113,47,0,0,0,0,0,0,47
21005144114,51,4,0,0,0,0,0,55
21005144115,48,0,0,0,0,0,0,52
21005144116,31,3,0,0,0,0,0,34
21005144117,47,0,0,0,0,0,0,46
21005144118,76,3,3,0,0,0,0,82
21005144119,52,7,3,0,0,0,0,56
21005144120,35,3,0,0,0,0,0,34
21005144121,71,0,3,0,0,0,0,73
21005144122,43,0,0,0,0,0,0,42
21005144201,73,11,0,0,0,0,0,87
21005144202,0,0,0,0,0,0,0,0
21005144203,71,0,0,0,0,0,0,77
21005144204,68,0,3,0,0,0,0,70
21005144205,5,0,0,0,0,0,0,9
21005144206,85,6,0,0,0,0,0,90
21005144207,111,6,3,0,0,0,0,121
21005144208,71,3,0,0,0,0,0,83
21005144209,88,3,0,0,0,0,0,97
21005144210,43,5,6,0,0,0,0,45
21005144212,99,3,0,0,0,0,0,100
21005144213,86,0,0,0,0,0,0,93
21005144214,55,0,0,0,0,0,0,61
21005144215,52,0,0,0,0,0,0,52
21005144216,53,0,0,0,0,0,0,53
21005144217,50,0,0,0,0,0,0,47
21005144218,58,4,0,0,0,0,0,65
21005144219,82,0,5,0,0,0,0,85
21005144220,63,3,3,0,0,0,0,68
21005144221,56,0,0,0,0,0,0,69
21005144222,33,0,0,0,0,0,0,38
21005144223,74,6,0,3,0,0,0,83
21005144224,57,0,6,6,0,0,0,62
21005144226,115,3,3,3,0,0,0,120
21005144227,54,0,0,4,0,0,0,60
21005144228,22,0,0,0,0,0,0,23
21005144229,47,0,0,0,0,0,0,49
21005144230,63,5,3,0,0,0,0,72
21005144231,119,8,6,0,0,0,0,128
21005144301,0,0,0,0,0,0,0,0
21005144303,51,0,0,0,0,0,0,54
21005144304,64,0,0,3,0,0,0,64
21005144305,44,0,0,6,0,0,0,49
21005144306,34,4,0,0,0,0,0,39
21005144307,34,0,0,0,0,0,0,33
21005144308,24,3,0,0,0,0,0,25
21005144309,101,4,3,7,0,0,0,115
21005144310,61,0,8,0,0,0,0,65
21005144311,49,0,0,0,0,0,0,51
21005144312,69,5,0,0,0,0,0,75
21005144313,63,0,0,0,0,0,0,66
21005144314,92,3,0,0,0,0,0,99
21005144315,34,6,6,0,0,0,0,35
21005144316,52,3,0,0,0,0,0,53
21005144317,42,4,0,0,0,0,0,48
21005144318,67,6,7,0,0,0,0,77
21005144319,36,7,3,0,0,0,0,42
21005144320,40,0,0,0,0,0,0,42
21005144321,31,4,0,0,0,0,0,33
21005144322,46,0,0,0,0,0,0,50
21005144323,0,0,0,0,0,0,0,0
21005144324,40,5,4,0,3,0,0,45
21005144325,46,4,3,0,0,0,0,57
21005144326,87,3,0,0,0,0,0,90
21005144327,23,0,0,5,0,0,0,27
21005144328,85,3,0,0,0,0,0,90
21005144329,91,0,0,0,0,0,0,96
21005144330,151,7,3,0,0,0,0,165
21005144331,40,0,0,0,0,0,0,40
21005144332,55,0,0,0,0,0,0,58
21005144333,70,0,0,0,0,0,0,71
21005144334,41,0,0,0,0,0,0,45
21005144336,31,0,0,0,0,0,0,38
21005144337,77,0,0,0,0,0,0,80
21005144338,113,3,0,0,0,0,0,119
21005144339,119,4,4,0,0,0,0,128
21005144340,90,6,0,0,0,0,0,95
21005144341,107,0,0,0,0,0,0,111
21005144342,129,7,0,0,0,0,0,136
21005144343,115,12,7,0,0,0,0,130
21005144344,105,0,0,0,0,0,0,106
21005144345,94,4,0,4,0,0,0,101
21005144346,72,3,0,0,0,0,0,76
21005144347,128,3,0,5,0,0,0,132
21005144348,132,9,0,0,0,0,0,139
21005144349,108,0,5,0,0,0,0,119
21005144503,78,3,0,0,0,0,0,86
21005144505,74,4,0,0,0,0,0,80
21005144506,78,5,0,0,0,0,0,85
21005144507,40,3,0,0,0,0,0,40
21005144508,54,4,4,0,0,0,0,63
21005144509,90,4,0,0,0,0,0,93
21005144510,78,3,0,0,0,0,0,86
21005144511,54,8,0,0,0,0,0,59
21005144512,91,0,4,0,0,0,0,103
21005144513,51,6,0,0,0,0,0,60
21005144514,21,5,0,5,0,0,0,26
21005144515,53,3,5,0,0,0,0,62
21005144516,90,7,3,0,0,0,0,96
21005144517,72,0,3,0,0,0,0,73
21005144518,92,8,0,0,0,0,0,106
21005144519,76,7,0,0,0,0,0,90
21005144520,74,0,0,0,0,0,0,77
21005144521,87,3,0,0,0,0,0,99
21005144522,52,0,0,0,0,0,0,55
21005144523,71,0,0,0,0,0,0,73
21005144524,34,0,5,3,0,0,0,40
21005144525,103,3,5,0,0,0,0,108
21005144526,143,5,0,0,0,0,0,141
21005144527,85,3,0,0,0,0,0,86
21005144528,35,0,0,0,0,0,0,39
21005144529,67,0,6,0,0,0,0,71
21005144530,100,0,0,0,0,0,0,98
21005144531,58,0,0,0,4,0,0,66
21005144532,81,6,4,4,0,0,0,90
21005144533,46,0,0,0,0,0,0,47
21005144534,65,0,0,0,0,0,0,67
21005144535,50,3,0,4,0,0,0,55
21005144536,69,3,0,0,0,0,0,75
21005144537,52,0,4,0,0,0,0,57
21005144538,77,7,7,0,0,0,0,89
21005144539,49,3,3,0,0,0,0,55
21005144540,30,3,0,0,0,0,0,34
21005144541,65,0,0,0,0,0,0,68
21005144542,7,3,0,0,0,0,0,12
21005144543,46,0,3,0,0,0,0,52
21005144544,45,6,0,0,0,0,0,48
21005144545,90,4,0,0,0,0,0,99
21005144546,65,3,0,0,0,0,0,66
21005144547,60,5,0,0,0,0,0,62
21005144548,48,4,0,0,0,0,0,51
21005144549,56,6,0,0,0,0,0,62
21005144550,85,5,0,0,0,0,0,90
21005144551,69,5,0,3,0,0,0,82
21005144552,103,3,4,0,0,0,0,110
21005144553,72,7,6,0,0,0,0,82
21005144554,102,0,0,4,0,0,0,107
21005144555,106,7,7,0,0,0,0,123
21005154201,82,0,0,0,0,0,0,84
21005154202,90,0,6,0,0,0,0,92
21005154203,81,0,0,0,0,0,0,79
21005154204,74,0,0,3,0,0,0,86
21005154205,118,13,5,0,0,0,0,131
21005154206,68,0,0,0,0,0,0,74
21005154207,64,5,0,0,0,0,0,69
21005154208,88,3,0,0,0,0,0,91
21005154209,93,3,0,0,0,0,0,96
21005154210,60,0,0,0,0,0,0,56
21005154211,91,0,0,0,0,0,0,94
21005154212,62,7,0,0,0,0,0,68
21005154213,59,0,0,0,0,0,0,61
21005154214,88,3,0,0,0,0,0,95
21005154215,91,4,3,0,0,0,0,100
21005154216,64,7,0,0,0,0,0,70
21005154217,65,0,0,0,0,0,0,69
21005154218,106,0,0,0,0,0,0,112
21005154219,69,0,5,0,0,0,0,75
21005154220,100,0,0,3,0,0,0,103
21005154301,100,0,0,3,0,0,0,107
21005154302,99,0,0,0,0,0,0,99
21005154303,79,0,0,0,0,0,0,88
21005154304,55,4,0,0,0,0,0,57
21005154305,101,10,3,0,0,0,0,112
21005154306,0,0,0,0,0,0,0,0
21005154307,54,9,0,0,0,0,0,65
21005154308,84,0,4,0,0,0,0,84
21005154309,115,3,8,0,0,0,0,120
21005154310,47,0,0,0,0,0,0,47
21005154311,69,0,0,0,0,0,0,68
21005154312,61,0,0,0,0,0,0,67
21005154313,51,5,0,0,0,0,0,61
21005154314,71,6,7,3,0,0,0,85
21005154315,54,4,0,0,0,0,0,60
21005154316,65,4,0,0,0,0,0,69
21005154317,100,3,0,0,0,0,0,109
21005154318,96,0,7,0,0,0,0,97
21005154319,95,5,0,0,0,0,0,100
21005154320,73,0,0,0,0,0,0,77
21005154321,112,4,0,0,0,0,0,117
21005154322,0,0,0,0,0,0,0,0
21005154323,144,8,3,0,0,0,0,155
21005154324,122,6,0,0,0,0,0,128
21005154325,75,3,0,0,0,0,0,83
21005154401,47,0,0,0,0,0,0,50
21005154402,83,4,0,0,0,0,0,81
21005154403,59,0,0,0,0,0,0,62
21005154404,42,0,0,0,0,0,0,45
21005154405,56,7,0,0,0,0,0,61
21005154406,0,0,0,0,0,0,0,0
21005154407,97,4,3,3,0,0,0,102
21005154408,48,0,0,0,0,0,0,53
21005154409,68,0,0,0,0,0,0,66
21005154410,64,0,0,0,0,0,0,66
21005154411,42,0,0,5,0,0,0,50
21005154412,48,7,0,0,0,0,0,54
21005154413,55,3,0,0,0,0,0,56
21005154414,41,0,0,0,0,0,0,45
21005154415,63,4,0,0,0,0,0,64
21005154416,75,0,0,0,0,0,0,74
21005154417,70,0,0,0,0,0,0,76
21005154418,77,0,0,0,0,0,0,85
21005154419,58,5,0,0,0,0,0,55
21005154420,37,0,0,0,0,0,0,41
21005154421,54,6,5,0,0,0,0,63
21005154422,30,0,0,0,0,0,0,31
21005154423,58,4,0,0,0,0,0,64
21005154424,69,4,0,0,0,0,0,75
21005154501,43,5,0,0,0,0,0,56
21005154502,77,0,0,0,0,0,0,81
21005154503,52,0,0,0,0,0,0,52
21005154504,86,3,0,0,0,0,0,95
21005154505,110,4,0,0,0,0,0,114
21005154506,67,0,0,0,0,0,0,74
21005154507,103,0,0,3,0,0,0,111
21005154508,60,0,0,0,0,0,0,61
21005154509,34,3,0,0,0,0,0,38
21005154510,121,0,0,0,0,0,0,123
21005154511,65,0,0,0,0,0,0,66
21005154512,80,0,0,0,0,0,0,84
21005154513,71,0,0,0,0,0,0,74
21005154514,115,6,0,0,0,0,0,123
21005154515,49,0,0,0,0,0,0,53
21005154516,83,3,0,3,0,0,0,89
21005154517,7,0,0,0,0,0,0,7
21005154518,0,0,0,0,0,0,0,0
21005154519,91,4,0,0,0,0,0,95
21005154520,122,3,3,0,0,0,0,130
21005154521,75,3,0,0,0,0,0,77
21005154522,58,0,0,0,0,0,0,58
21005154523,79,0,6,0,0,0,0,84
21005154524,66,0,3,0,0,0,0,69
21005154525,46,4,0,0,0,0,0,45
21005154526,75,0,5,0,0,0,0,80
21005154527,99,0,0,0,0,0,0,104
21005154528,50,3,3,0,0,0,0,58
21005154529,52,0,0,0,0,0,0,53
21005154530,61,4,4,0,0,0,0,70
21005154531,47,0,0,0,0,0,0,46
21005154532,68,3,0,0,0,0,0,68
21101125101,31,0,0,0,0,0,0,33
21101125102,54,0,5,0,0,0,0,52
21101125103,24,4,0,0,0,0,0,31
21101125104,44,6,6,0,0,0,0,56
21101125105,61,5,4,0,0,0,0,69
21101125106,68,4,6,0,0,0,0,81
21101125107,63,0,3,0,0,0,0,67
21101125108,32,4,0,0,0,0,0,36
21101125109,81,7,0,0,0,0,0,87
21101125110,39,0,0,0,0,0,0,35
21101125111,37,0,0,0,0,0,0,38
21101125112,88,9,6,0,0,0,0,98
21101125113,70,5,0,0,0,0,0,72
21101125114,70,7,5,0,0,0,0,74
21101125115,60,6,3,0,0,0,0,63
21101125116,40,0,3,3,0,0,0,46
21101125117,32,0,0,0,0,0,0,38
21101125118,61,3,0,0,0,0,0,73
21101125119,39,8,0,0,0,0,0,46
21101125120,87,5,3,0,0,0,0,100
21101125121,36,3,0,0,0,0,0,33
21101125122,0,0,0,0,0,0,0,0
21101125123,37,0,0,0,0,0,0,43
21101125124,48,3,0,0,0,0,0,54
21101125125,23,0,0,0,0,0,0,25
21101125126,27,0,0,0,0,0,0,32
21101125127,30,0,0,0,0,0,0,36
21101125128,27,0,0,0,0,0,0,27
21101125401,58,5,0,0,0,0,0,63
21101125402,63,5,0,0,0,0,0,64
21101125403,79,8,0,0,0,0,0,91
21101125404,40,3,0,0,0,0,0,40
21101125405,61,0,0,0,0,0,0,66
21101125406,72,8,0,0,0,0,0,80
21101125407,0,0,0,0,0,0,0,0
21101125408,49,3,0,0,0,0,0,52
21101125409,65,3,4,0,0,0,0,74
21101125410,55,0,0,0,0,0,0,61
21101125411,68,3,0,0,0,0,0,78
21101125412,27,0,0,0,0,0,0,27
21101125413,72,3,3,0,0,0,0,81
21101125414,71,3,0,0,0,0,0,76
21101125415,57,0,0,0,0,0,0,63
21101125416,102,10,0,5,0,0,0,112
21101125417,51,6,0,0,0,0,0,60
21101125418,0,0,0,0,0,0,0,0
21101125419,71,8,0,0,0,0,0,73
21101125420,78,6,0,0,0,0,0,84
21101125421,55,3,3,0,0,0,0,60
21101125422,75,5,0,0,0,0,0,84
21101125423,34,4,0,0,0,0,0,43
21101125424,58,3,0,0,0,0,0,65
21101125425,57,6,5,0,0,0,0,59
21101125426,0,0,0,0,0,0,0,0
21101125428,46,5,0,0,0,0,0,55
21101125429,75,3,0,0,0,0,0,78
21101125430,71,5,0,0,0,0,0,73
21101125431,74,7,0,0,0,0,0,88
21101125432,13,3,0,0,0,0,0,22
21101125433,41,4,0,0,0,0,0,44
21101125434,53,3,0,0,0,0,0,62
21101125435,77,5,0,0,0,0,0,78
21101125436,115,4,0,0,0,0,0,125
21101125437,88,5,0,0,0,0,0,91
21101125438,109,9,0,0,0,0,0,119
21101125439,79,0,0,0,0,0,0,79
21101125501,68,8,0,0,0,0,0,82
21101125502,64,0,0,0,0,0,0,68
21101125503,65,0,0,0,0,0,0,71
21101125505,71,6,0,0,0,0,0,73
21101125506,95,0,0,0,0,0,0,95
21101125507,100,4,0,0,0,0,0,107
21101125508,48,4,0,0,0,0,0,53
21101125509,48,0,0,0,0,0,0,47
21101125510,68,0,0,0,0,0,0,68
21101125511,25,0,0,0,0,0,0,24
21101125512,83,5,4,0,0,0,0,88
21101125513,51,0,4,0,0,0,0,61
21101125514,56,0,0,0,0,0,0,58
