SA1_CODE_2021,P_85y_ov_DNUDW,P_85y_ov_UDW_NS,P_85y_ov_Total,P_Tot_DUDW_LT_5_h,P_Tot_DUDW_5_14_h,P_Tot_DUDW_15_29_h,P_Tot_DUDW_30_h_mo,P_Tot_DNUDW,P_Tot_UDW_NS,P_Tot_Total
21101125101,0,0,7,33,56,24,5,32,4,159
21101125102,3,0,5,62,100,42,29,82,25,344
21101125103,0,0,11,53,78,29,24,105,3,287
21101125104,0,0,6,72,67,40,32,98,13,317
21101125105,3,0,5,83,150,52,49,117,16,464
21101125106,11,4,12,140,187,55,43,178,26,637
21101125107,11,0,23,113,175,54,47,147,49,588
21101125108,0,0,3,47,89,29,13,51,13,232
21101125109,3,0,5,108,142,66,51,142,15,523
21101125110,3,0,10,107,156,48,36,168,30,550
21101125111,5,0,14,63,80,32,24,117,19,339
21101125112,7,0,7,139,188,88,52,127,19,613
21101125113,0,0,5,104,93,38,32,88,5,363
21101125114,8,5,21,114,141,85,38,137,18,533
21101125115,4,0,4,63,85,49,28,112,9,344
21101125116,3,4,10,69,81,31,32,106,16,345
21101125117,0,0,3,61,69,33,22,45,14,249
21101125118,10,3,23,116,134,55,50,154,31,538
21101125119,0,0,0,60,75,23,24,79,12,279
21101125120,0,0,7,191,214,84,56,224,33,792
21101125121,3,0,5,76,86,45,21,63,19,317
21101125122,0,0,0,3,0,7,0,11,0,19
21101125123,4,0,4,51,63,29,18,77,19,263
21101125124,19,6,28,69,110,41,17,100,13,353
21101125125,62,35,104,29,47,29,18,134,53,318
21101125126,0,0,5,50,56,23,17,64,6,218
21101125127,0,0,0,61,76,26,20,47,16,241
21101125128,14,0,16,74,70,34,14,104,20,319
21101125401,5,0,5,100,107,50,30,104,22,413
21101125402,0,0,11,88,118,47,30,130,24,435
21101125403,0,0,7,97,150,51,51,175,23,538
21101125404,5,0,5,65,91,33,27,76,10,298
21101125405,0,0,3,84,88,49,35,77,8,341
21101125406,4,0,6,105,119,56,47,105,4,433
21101125407,0,0,0,4,0,0,0,0,0,8
21101125408,0,0,6,59,86,40,38,114,16,357
21101125409,0,0,4,101,102,54,44,83,11,395
21101125410,0,0,4,78,90,39,25,82,17,334
21101125411,9,0,9,98,113,36,22,107,18,396
21101125412,0,0,0,36,52,17,21,38,0,157
21101125413,12,15,29,95,126,42,39,118,45,476
21101125414,4,0,5,87,121,47,37,131,20,434
21101125415,0,0,0,100,106,51,26,67,16,367
21101125416,9,0,12,116,170,63,49,129,13,540
21101125417,5,0,5,79,84,45,22,79,12,322
21101125418,0,0,0,0,0,0,0,0,0,0
21101125419,5,0,3,103,153,57,56,110,10,481
21101125420,0,0,3,106,131,50,43,125,15,469
21101125421,5,0,9,110,137,52,31,93,13,441
21101125422,0,0,3,99,115,51,29,122,18,445
21101125423,0,0,4,65,61,16,26,75,6,247
21101125424,0,0,3,64,100,57,41,61,13,335
21101125425,8,0,10,71,97,50,27,95,12,349
21101125426,0,0,0,0,0,0,0,0,0,0
21101125428,0,0,0,53,65,21,36,96,11,291
21101125429,0,0,6,96,104,40,30,128,17,408
21101125430,0,0,5,96,114,49,40,153,26,481
21101125431,0,3,10,101,129,72,39,161,19,521
21101125432,17,3,37,57,90,55,45,121,28,398
21101125433,0,0,0,49,71,19,19,58,4,223
21101125434,3,0,3,60,78,34,33,76,17,298
21101125435,0,0,4,60,95,36,32,73,6,306
21101125436,0,0,5,88,145,74,36,142,18,502
21101125437,0,0,0,76,122,49,39,107,11,398
21101125438,0,0,0,86,113,50,38,132,4,431
21101125439,0,0,0,66,101,47,34,78,10,334
21101125501,5,0,3,85,96,57,26,81,4,355
21101125502,0,0,0,78,91,42,21,58,6,301
21101125503,0,0,4,91,108,35,35,90,10,369
21101125505,6,0,6,84,110,50,25,68,20,350
21101125506,4,3,15,95,119,63,30,112,28,451
21101125507,0,0,0,117,149,50,48,114,24,502
21101125508,0,0,0,66,68,19,31,72,11,263
21101125509,0,0,0,62,85,22,16,55,0,236
21101125510,0,0,5,97,77,48,24,82,6,328
21101125511,0,0,4,31,41,31,19,30,12,166
21101125512,0,0,0,89,134,69,37,124,23,483
21101125513,0,0,0,80,103,47,34,50,5,320
21101125514,0,0,0,57,95,44,18,67,0,284
21101125515,3,0,5,65,80,50,19,51,5,264
21101125516,0,0,0,65,60,32,19,74,3,242
21101125517,3,0,3,71,82,48,25,65,6,298
21101125518,0,0,4,50,78,33,23,53,12,250
21101125601,0,0,3,44,51,30,23,50,0,195
21101125602,0,0,0,56,82,32,18,62,12,262
21101125603,0,0,0,68,86,37,26,64,7,289
21101125604,0,0,0,60,74,33,18,60,12,249
21101125605,3,0,5,97,119,51,26,120,18,430
21101125606,0,0,0,78,87,34,25,80,4,305
21101125607,0,0,0,68,89,32,13,76,4,295
21101125608,3,0,5,115,123,51,32,128,5,456
21101125609,3,3,11,93,109,45,46,109,14,412
21101125610,0,0,3,68,82,27,26,67,3,277
21101125611,0,0,3,43,93,36,25,71,13,277
21101125612,3,0,3,77,103,41,35,91,11,343
21101125613,0,0,0,77,81,41,28,81,3,305
21101125614,4,0,3,72,64,34,23,45,3,245
21101125615,0,0,0,28,52,29,14,40,9,167
21101125616,8,0,6,117,121,37,45,166,14,505
21101125617,0,0,0,39,53,26,16,61,4,200
21101125618,0,0,0,59,82,32,19,78,8,277
21101125619,6,0,6,90,120,60,36,94,16,413
21101125620,0,0,5,75,98,43,24,108,5,354
21101125621,5,0,7,102,122,39,43,151,15,472
21101125622,4,0,6,79,125,53,31,116,8,414
21101125623,30,10,93,26,56,49,35,89,14,262
21101125624,3,0,4,99,104,49,17,125,12,411
21101125625,0,0,4,92,97,43,28,64,0,327
21101125626,4,0,3,78,121,49,29,105,5,382
21101125627,3,0,3,106,125,58,36,78,7,409
21101125628,0,0,0,33,36,23,14,56,8,172
21101125629,60,0,67,83,119,55,42,224,31,555
21101125630,0,0,0,67,115,45,39,115,16,412
21101125631,0,0,0,56,71,32,16,54,4,228
21101125632,0,0,0,80,109,40,39,95,14,380
21101125633,0,0,5,75,111,47,29,87,12,359
21101125634,3,0,4,52,65,25,11,65,14,227
21101125635,0,0,0,178,169,57,47,215,25,699
21101125636,0,0,0,58,61,17,16,68,13,238
21101125637,0,0,5,55,68,35,15,89,7,265
21101125638,3,0,8,50,56,31,26,63,5,235
21101125639,0,0,0,43,49,10,12,53,0,171
21101125701,0,0,0,0,0,0,0,0,0,0
21101125702,0,0,0,76,121,39,31,98,5,371
21101125703,4,0,4,106,156,59,43,158,19,532
21101125704,3,0,7,107,134,62,36,125,4,468
21101125705,0,0,3,77,101,32,26,103,15,354
21101125706,0,0,0,89,96,44,21,70,14,333
21101125707,0,0,0,66,89,50,25,69,8,312
21101125708,4,0,5,117,114,51,27,83,9,404
21101125709,3,0,3,64,90,30,25,64,7,284
21101125710,0,0,0,98,115,49,18,88,6,380
21101125711,0,0,3,69,95,52,30,116,3,362
21101125712,0,0,6,102,115,59,32,94,7,416
21101125713,3,0,4,48,45,18,16,44,0,181
21101125714,0,0,6,82,142,54,34,92,12,413
21101125715,0,0,0,85,70,39,21,64,7,284
21101125716,0,0,0,74,103,38,19,63,10,304
21101125717,41,5,89,51,114,55,44,126,14,395
21101125718,3,0,5,81,114,54,30,78,9,370
21101125719,0,0,0,53,76,20,37,74,20,274
21101125801,0,0,0,0,0,0,0,0,0,0
21101125802,0,0,0,6,0,0,3,0,0,7
21101125803,0,0,4,81,102,44,38,86,18,366
21101125804,5,0,5,55,75,36,28,49,5,257
21101125805,5,0,10,94,149,70,39,103,10,466
21101125806,0,0,4,95,87,40,32,101,6,361
21101125807,0,0,3,105,128,57,50,106,17,457
21101125808,0,0,0,0,0,0,0,0,0,0
21101125809,21,6,47,77,97,44,26,127,22,395
21101125810,0,0,3,70,85,46,31,80,11,324
21101125811,3,0,7,54,58,35,18,68,10,239
21101125812,3,0,5,79,99,34,28,99,12,353
21101125813,3,0,4,114,94,52,38,141,3,441
21101125814,0,0,0,83,106,50,20,96,7,364
21101125815,3,0,0,78,98,55,20,93,8,348
21101125816,0,0,5,84,109,38,26,111,10,380
21101125817,5,0,3,100,82,35,29,105,7,366
21101125818,0,0,4,52,48,29,15,66,5,219
21101125819,0,0,4,102,87,52,45,90,13,384
21101125820,0,0,0,36,52,20,26,59,4,199
21101125821,0,0,4,56,83,36,20,74,7,282
21101125822,5,0,7,73,108,47,30,94,9,368
21101125823,5,0,5,73,90,59,24,91,21,353
21101125824,8,0,3,91,133,66,42,158,20,503
21101125825,3,0,8,43,58,26,23,79,15,236
21101125826,0,0,3,79,122,48,30,99,11,392
21101125827,5,0,9,67,83,30,33,61,12,282
21101125828,0,0,3,80,104,45,29,87,12,352
21101125901,3,0,3,65,120,45,31,104,26,397
21101125902,0,0,5,43,58,40,24,58,9,228
21101125903,0,0,0,73,79,46,26,60,0,289
21101125904,0,0,0,51,66,38,27,64,3,244
21101125905,0,0,5,48,74,34,23,81,9,281
21101125906,0,0,9,91,116,55,44,93,14,414
21101125907,0,0,4,72,98,49,42,110,3,370
21101125908,7,0,9,62,90,51,35,97,8,348
21101125909,8,0,10,108,129,43,45,140,34,502
21101125910,4,0,6,53,67,31,22,64,7,246
21101125911,3,0,5,76,102,48,32,62,7,324
21101125912,4,0,9,88,95,52,45,72,11,363
21101125913,0,0,0,92,133,62,40,114,5,438
21101125914,0,0,9,67,86,31,28,70,12,288
21101125915,0,0,12,82,118,54,37,100,9,405
21101125916,0,0,0,65,70,42,18,46,0,241
21101125917,3,0,3,36,41,22,12,33,9,161
21101125918,0,0,4,56,71,37,29,72,10,275
21101125919,0,3,4,66,79,33,19,52,8,265
21101125920,44,4,55,59,86,46,26,105,16,334
21101125921,3,0,0,50,67,32,31,68,3,249
21101125922,0,0,3,82,91,54,26,78,8,343
21101125923,3,0,3,68,111,45,29,89,16,360
21101125924,27,94,173,25,53,42,9,72,134,338
21101125925,0,4,5,49,67,34,15,74,23,266
21101125926,8,0,13,64,86,23,32,75,18,294
21101125927,3,0,3,96,129,57,46,79,17,423
21101125928,0,0,0,0,0,0,0,0,0,3
21101125929,4,0,9,108,133,58,41,118,17,468
21101125930,0,0,0,74,116,46,41,63,8,344
21101125931,0,0,7,52,73,44,30,99,21,316
21101125932,0,0,0,63,74,25,17,53,7,234
21101125933,19,0,24,65,66,33,39,104,15,330
21101125934,0,0,0,30,59,18,23,45,6,187
21101125935,5,0,10,64,99,57,28,68,7,323
21101125936,3,0,3,87,97,44,43,109,20,395
21101125937,0,0,4,52,52,27,22,69,10,225
21101125938,0,0,0,44,47,25,17,40,4,171
21101126001,0,0,0,0,0,0,0,0,0,0
21101126002,0,0,5,51,75,45,24,50,10,244
21101126003,0,0,0,0,0,0,0,0,0,0
21101126004,6,0,9,72,77,31,26,85,15,307
21101126005,8,3,10,83,103,33,35,101,13,373
21101126006,0,0,0,12,10,5,0,0,0,24
21101126007,3,0,4,108,126,72,40,129,6,488
21101126008,0,0,0,68,91,35,29,75,0,303
21101126009,6,0,10,57,72,43,29,61,3,273
21101126010,3,0,8,57,100,47,21,84,8,316
21101126011,3,0,3,75,95,41,27,86,10,336
21101126012,0,0,3,63,74,24,25,69,0,254
21101126013,3,0,8,96,111,53,40,116,9,427
21101126014,7,0,11,94,115,37,36,120,16,411
21101126015,4,0,14,81,104,61,37,121,21,425
21101126016,0,0,6,92,118,51,27,110,30,433
21101126017,4,0,6,53,78,42,23,56,19,266
21101126018,6,0,14,72,89,44,31,125,23,379
21101126019,0,0,7,71,89,51,30,126,23,393
21101126020,0,0,0,61,73,19,19,56,4,223
21101126021,35,5,88,76,112,61,45,127,25,452
21101126022,5,0,5,99,110,52,40,111,0,413
21101126023,3,4,11,86,121,42,34,109,9,398
21101126024,31,8,72,18,36,25,18,85,25,212
21101126025,0,0,0,47,70,31,23,45,6,225
21101126026,52,6,69,73,83,46,26,135,21,384
21101126027,0,0,3,79,90,37,31,65,9,310
21101126028,0,0,0,76,78,35,28,76,17,312
21101126029,3,0,3,92,106,54,20,81,8,364
21101126030,0,0,0,52,79,37,24,78,0,257
21101126031,5,0,5,68,87,28,30,86,3,304
21101126032,0,0,12,60,82,30,25,68,11,274
21101126033,26,0,33,105,116,36,26,159,16,451
21101126034,0,0,4,67,96,44,33,88,7,335
21101126035,6,0,6,68,104,36,35,101,8,348
21101126036,0,0,3,84,75,35,29,67,4,295
21101126037,0,0,0,46,57,29,8,40,0,186
21101126038,0,0,5,100,96,50,30,106,9,392
21101126039,124,13,164,80,84,35,28,264,26,520
21101126040,0,0,14,114,111,42,23,129,12,425
21101126041,59,6,71,101,161,55,47,276,37,675
21101126042,0,0,0,84,104,42,30,89,13,369
21101126043,3,0,13,70,82,30,26,55,0,271
21101126044,0,0,0,57,92,48,28,97,5,325
21101126045,0,0,7,74,90,38,27,86,3,315
21101126046,0,0,5,70,86,52,28,78,8,327
21101126047,0,0,0,53,81,43,29,67,5,270
21101144601,8,0,18,115,168,55,36,132,61,570
21101144602,9,0,9,74,79,32,31,103,26,343
21101144603,4,0,4,65,98,42,21,77,13,316
21101144604,0,0,4,82,119,39,29,118,12,406
21101144605,3,0,8,83,146,60,42,101,15,450
21101144606,80,0,82,61,85,47,30,222,13,461
21101144607,5,0,8,161,215,69,32,188,36,706
21101144608,0,0,6,103,153,60,44,137,32,528
21101144609,0,0,3,55,81,27,28,99,14,300
21101144610,0,0,3,62,81,31,27,82,10,296
21101144611,8,0,8,59,112,45,38,106,22,390
21101144612,4,0,3,68,73,39,33,73,11,289
21101144613,0,0,7,81,116,25,24,128,16,389
21101144614,0,0,3,52,76,38,27,61,10,256
21101144615,37,0,49,58,82,30,25,133,16,342
21101144616,0,0,7,68,80,41,24,75,12,304
21101144617,8,0,15,96,139,57,41,124,36,493
21101144618,3,0,8,90,122,52,29,120,14,438
21101144619,3,0,8,73,86,35,17,81,27,317
21101144620,8,3,11,121,152,68,26,143,28,534
21101144621,7,0,9,88,97,52,37,115,19,408
21101144622,0,0,4,68,130,56,40,89,12,388
21101144623,6,0,14,74,138,56,34,91,21,410
21101144624,56,7,81,79,137,47,33,171,40,506
21101144625,3,0,11,100,148,54,38,115,43,500
21101144626,0,0,0,52,59,25,14,39,7,199
21101144627,0,0,3,63,67,43,33,63,3,279
21101144628,3,0,4,54,55,18,28,60,16,237
21101144629,5,0,15,64,70,19,12,82,15,260
21101144630,26,0,34,138,180,71,28,236,46,703
21101144631,3,0,10,61,76,34,23,57,13,264
21101144632,3,11,24,80,97,48,34,77,48,385
21101144633,0,0,6,76,116,53,34,70,15,360
21101144634,3,0,8,80,120,53,26,104,33,417
21101144635,5,0,9,50,86,39,29,121,9,343
21101144636,3,0,11,107,133,63,29,135,15,491
21101144637,3,0,11,51,63,28,21,71,6,245
21101144638,0,0,10,48,97,45,32,76,14,316
21101144639,0,0,3,41,68,26,16,63,4,215
21101144640,0,0,0,13,14,4,0,9,5,45
21101144641,3,3,4,92,126,67,44,87,18,432
21101144642,3,0,4,88,119,55,32,122,21,440
21101144643,4,0,4,46,75,28,28,52,5,230
21101144644,4,0,10,74,97,48,29,58,17,318
21101144645,3,0,7,111,156,60,40,98,12,483
21101144646,5,0,9,70,126,73,38,99,15,419
21101144647,3,0,10,59,73,41,27,65,16,281
21101144648,0,0,3,51,64,29,11,25,8,185
21101144649,0,0,6,79,93,60,25,71,7,337
21101144650,3,0,15,114,158,46,29,138,21,511
21101144651,0,0,0,0,0,0,0,3,0,9
21101144652,3,0,3,47,91,36,20,54,11,256
21101144653,7,0,5,91,119,68,34,86,23,423
21101144654,3,0,9,35,58,25,16,41,4,174
21101144701,0,3,7,84,104,48,28,98,13,376
21101144702,9,6,15,97,142,61,48,192,42,580
21101144703,4,0,4,130,179,51,19,124,33,530
21101144704,83,6,122,93,136,55,30,191,31,542
21101144705,4,0,7,120,145,71,45,123,17,517
21101144706,4,0,0,91,140,58,43,130,24,489
21101144707,3,5,14,111,149,50,29,93,25,462
21101144708,0,0,5,95,130,64,44,88,13,424
21101144709,4,5,6,75,118,49,43,103,6,391
21101144710,5,0,7,68,110,63,36,118,9,414
21101144711,5,0,8,60,94,34,16,78,16,300
21101144712,0,0,6,117,143,66,46,93,18,486
21101144713,3,0,5,47,70,31,14,48,0,219
21101144714,5,7,11,47,71,39,15,54,14,234
21101144715,0,0,10,87,129,61,30,118,27,455
21101144716,0,0,0,76,122,41,23,69,7,339
21101144717,3,0,9,76,125,48,25,107,9,386
21101144718,3,0,12,68,100,50,39,102,30,391
21101144719,4,0,10,121,172,74,35,131,27,548
21101144720,5,0,13,79,111,52,39,106,15,406
21101144721,0,0,6,84,95,38,25,93,14,356
21101144722,3,0,6,61,71,24,22,70,12,266
21101144723,5,0,7,56,81,27,29,35,0,243
21101144724,3,5,16,76,110,54,33,123,29,423
21101144725,16,0,20,51,93,29,29,61,12,278
21101144726,4,0,5,53,85,34,10,58,4,246
21101144727,0,0,4,58,108,38,24,87,8,319
21101144728,5,0,12,104,172,68,40,120,23,530
21101144729,0,0,6,62,77,30,24,87,8,294
21101144730,4,0,6,61,84,31,24,82,10,296
21101144801,0,0,5,102,86,49,37,104,32,420
21101144802,4,0,7,90,135,60,45,97,10,433
21101144803,0,0,0,47,77,39,19,31,9,218
21101144804,4,0,8,63,68,42,25,84,8,283
21101144805,3,0,8,98,102,47,32,110,13,401
21101144806,0,0,6,83,132,60,32,107,15,420
21101144807,0,0,3,92,117,45,28,81,7,374
21101144808,0,0,6,50,57,29,11,88,24,260
21101144809,4,0,9,112,120,63,57,117,19,483
21101144810,0,0,4,90,123,63,43,71,11,404
21101144811,18,0,18,69,118,42,27,114,21,402
21101144812,3,0,7,80,121,53,51,96,11,413
21101144813,32,0,37,105,130,72,46,127,18,498
21101144814,4,0,11,71,99,39,34,68,25,339
21101144815,0,4,7,81,110,61,44,131,23,442
21101144816,3,0,5,56,101,31,28,89,3,307
21101144817,0,0,3,82,133,42,32,75,6,371
21101144818,0,0,5,102,130,50,35,97,16,428
21101144819,0,0,0,46,68,38,23,41,14,226
21101144820,3,0,0,63,104,52,30,72,13,335
21101144821,3,0,3,84,96,58,28,83,8,351
21101144822,3,0,9,61,76,36,19,71,4,261
21101144823,16,7,28,49,90,29,29,65,31,301
21101144824,0,0,0,135,144,63,39,117,6,504
21101144825,0,0,0,86,93,49,23,76,7,332
21101144826,0,0,4,124,164,71,52,90,14,515
21101144827,0,0,5,88,100,40,41,87,10,364
21101144828,0,0,3,64,107,56,27,62,6,326
21101144829,3,0,14,116,137,54,40,109,15,481
21101144830,0,0,4,97,131,56,31,92,3,414
21101144831,0,0,0,0,0,0,0,0,0,0
21101144832,0,0,0,109,132,46,35,97,3,429
21101144833,0,0,5,87,100,42,47,95,16,380
21101144834,0,0,6,49,74,30,16,60,10,246
21101144835,3,0,6,51,69,23,17,64,12,236
21101144901,4,0,9,93,127,52,46,84,16,418
21101144902,0,0,3,88,149,79,44,63,6,429
21101144903,3,0,8,111,152,75,59,125,35,557
21101144904,3,0,3,67,115,50,34,65,11,347
21101144905,3,0,10,104,154,74,43,135,14,528
21101144906,0,0,0,105,155,69,33,85,12,455
21101144907,5,0,6,91,118,54,45,80,16,398
21101144908,4,0,4,83,113,49,31,60,16,344
21102126101,9,0,15,94,114,67,39,112,13,436
21102126102,0,0,5,90,130,56,41,106,18,439
21102126103,5,0,11,128,197,85,41,110,30,587
21102126104,0,0,7,88,129,71,36,83,21,432
21102126105,0,0,0,73,95,66,21,54,16,323
21102126106,5,0,18,78,82,37,29,103,17,345
21102126107,0,0,10,52,56,36,20,54,9,219
21102126108,6,0,18,134,155,68,54,209,5,620
21102126109,159,23,187,66,72,43,31,283,50,554
21102126110,0,0,3,67,71,37,22,42,3,245
21102126111,0,0,15,79,111,63,35,79,10,374
21102126112,0,0,0,71,104,71,43,63,4,354
21102126113,3,0,0,54,56,35,31,29,9,213
21102126114,3,0,3,64,91,53,20,67,3,307
21102126115,3,0,3,51,53,32,22,66,9,234
21102126116,0,0,6,81,122,57,35,114,8,413
21102126117,0,0,0,68,92,48,25,80,7,329
21102126118,39,11,75,59,94,37,26,105,21,341
21102126119,0,0,0,87,87,47,44,75,4,343
21102126120,0,0,0,46,40,21,21,52,10,191
21102126121,3,4,8,86,134,60,30,92,6,408
21102126122,0,0,4,47,52,18,17,39,4,178
21102126123,3,0,10,42,43,17,17,33,0,150
21102126124,4,0,17,66,61,48,35,43,7,253
21102126125,9,0,11,121,132,71,41,110,8,483
21102126126,3,0,10,78,95,46,41,61,3,322
21102126127,6,0,11,118,146,83,61,95,14,509
21102126128,0,0,0,67,90,53,33,40,18,297
21102126129,3,0,7,89,115,51,26,115,28,430
21102126130,0,0,3,78,114,77,35,52,15,377
21102126131,5,0,12,85,114,51,44,54,4,363
21102126132,3,0,4,76,105,40,27,47,10,305
21102126133,7,0,8,148,143,78,65,83,11,527
21102126134,3,0,10,71,85,56,28,43,4,281
21102126135,0,5,8,55,75,45,32,46,13,262
21102126136,0,0,0,30,54,19,13,44,6,172
21102126137,0,0,0,44,62,25,39,29,0,204
21102126138,15,0,26,67,74,39,26,102,35,345
21102126139,4,0,10,65,103,52,32,75,23,340
21102126201,0,0,0,48,69,34,27,39,3,223
21102126202,3,0,5,33,48,38,26,24,5,179
21102126203,0,0,3,53,85,49,21,40,12,260
21102126204,5,0,4,70,125,58,30,76,12,377
21102126205,5,0,4,70,106,49,46,56,5,329
21102126206,0,0,3,43,62,36,29,27,7,201
21102126207,0,0,0,38,66,27,18,42,4,201
21102126208,0,0,0,66,86,62,40,42,13,315
21102126209,3,0,8,57,68,27,17,43,10,216
21102126210,0,0,4,95,131,74,45,96,15,456
21102126211,90,0,97,24,63,34,19,188,16,342
21102126212,0,0,0,46,38,24,19,31,7,171
21102126213,3,0,3,73,105,44,20,43,7,288
21102126214,3,0,5,74,97,38,21,45,8,284
21102126215,0,0,0,55,70,49,28,61,15,285
21102126216,0,0,0,72,80,42,25,30,11,262
21102126217,0,0,0,50,72,37,24,41,3,231
21102126218,0,0,0,35,57,22,17,37,11,172
21102126219,0,5,5,41,53,16,12,34,7,157
21102126220,0,0,5,62,77,31,26,72,4,276
21102126221,0,0,4,81,137,45,34,62,8,364
21102126222,0,0,0,63,63,45,20,34,0,226
21102126223,0,0,6,51,55,42,11,28,0,191
21102126224,6,0,7,51,110,44,44,47,0,299
21102126225,0,0,0,46,77,34,30,51,7,240
21102126226,0,0,0,44,59,26,24,36,7,196
21102126227,0,0,0,97,94,59,44,69,11,369
21102126228,0,0,5,64,83,39,38,45,15,287
21102126229,0,0,5,71,82,48,37,38,4,279
21102126230,0,0,7,39,73,39,30,38,5,226
21102126231,7,0,5,39,68,38,40,37,10,231
21102126232,3,0,7,67,87,49,24,39,18,284
21103126301,8,0,6,105,135,61,35,125,18,475
21103126302,4,4,6,103,132,31,33,127,26,448
21103126303,8,3,15,73,114,30,16,105,32,381
21103126304,0,0,0,43,70,34,22,53,4,222
21103126305,0,0,11,62,91,40,32,62,4,293
21103126306,7,0,9,84,95,54,35,87,16,372
21103126307,4,0,11,56,89,39,29,84,23,327
21103126308,0,0,4,46,88,23,21,59,11,246
21103126309,40,35,78,52,91,40,18,118,67,377
21103126310,4,0,6,41,50,16,23,65,0,194
21103126311,6,0,7,99,122,54,35,86,11,403
21103126312,0,0,0,76,81,36,21,61,4,287
21103126313,0,0,0,53,63,20,16,49,3,210
21103126314,0,0,4,77,76,30,22,60,4,271
21103126315,0,0,7,57,73,51,12,45,7,244
21103126316,5,0,3,41,67,46,17,67,14,249
21103126317,0,0,3,95,125,57,47,104,20,446
21103126318,0,0,5,87,133,50,42,108,21,440
21103126319,0,0,7,108,145,50,44,139,27,515
21103126320,0,0,3,60,103,43,24,76,5,308
21103126321,5,0,7,36,59,18,18,67,15,216
21103126322,0,0,0,64,92,34,27,48,5,262
21103126323,0,0,0,122,111,60,35,109,11,445
21103126324,0,0,5,71,80,45,32,74,6,307
21103126325,0,0,4,118,136,52,33,118,44,504
21103126326,8,68,75,90,113,51,28,115,114,504
21103126327,0,0,0,0,0,0,0,0,0,0
21103126328,0,0,0,0,0,0,0,0,0,0
21103126329,7,0,6,90,94,45,33,73,13,347
21103126330,0,0,0,90,123,61,46,114,11,446
21103126501,4,4,14,73,125,67,40,91,26,425
21103126502,3,0,11,64,105,29,30,141,16,386
21103126503,0,0,0,72,88,29,19,53,7,268
21103126504,4,0,3,49,99,34,26,80,19,307
21103126505,7,0,11,73,108,52,25,121,15,397
21103126506,0,0,5,59,116,43,33,66,5,320
21103126507,0,0,3,81,107,55,25,62,10,343
21103126508,0,0,0,88,115,50,35,83,0,373
21103126509,0,0,3,103,134,48,24,84,13,401
21103126510,0,0,7,82,112,45,32,59,15,347
21103126511,0,0,6,100,128,63,31,63,8,389
21103126512,8,0,8,106,147,60,46,112,16,477
21103126513,0,6,8,121,189,78,54,101,20,558
21103126514,5,0,5,102,123,52,50,83,8,420
21103126515,3,0,9,94,101,57,39,107,3,400
21103126516,4,0,4,44,86,33,21,37,0,218
21103126517,0,0,3,77,110,46,24,64,0,318
21103126518,0,0,0,73,70,45,17,50,11,262
21103126519,0,0,9,85,148,59,25,75,14,401
21103126520,0,0,3,100,157,56,37,69,11,436
21103126521,0,0,5,56,70,27,17,24,8,197
21103126522,0,0,0,31,57,28,29,23,4,177
21103126523,0,0,4,108,157,81,37,79,4,464
21103126524,0,0,5,95,123,57,47,43,14,384
21103126525,0,0,3,86,118,46,21,93,0,366
21103126526,0,0,0,51,88,44,13,43,6,243
21103126527,3,0,3,69,83,38,24,49,0,264
21103126528,0,0,4,55,93,36,24,52,0,259
21103126529,3,0,3,117,146,53,27,43,8,395
21103126530,4,0,4,70,83,49,23,46,15,291
21103126531,0,0,0,110,126,56,30,81,3,409
21103126532,0,0,5,93,128,48,13,60,14,359
21103126533,0,0,0,76,101,42,24,67,13,326
21103126534,0,0,3,64,81,40,18,49,5,255
21103126535,0,0,0,98,110,58,20,49,4,342
21103126536,0,0,0,38,64,34,28,30,8,203
21103126537,0,0,7,66,73,45,20,50,3,248
21103126538,0,0,4,69,38,23,16,27,6,179
21103126539,0,0,0,86,118,51,21,55,5,335
21103126540,5,0,3,39,48,33,14,38,4,183
21103126541,5,58,66,64,107,36,19,83,107,421
21103126542,0,0,0,35,65,30,16,45,0,193
21103126543,6,0,11,68,91,54,23,74,18,336
21103126544,3,0,6,91,131,81,53,74,3,435
21103126601,0,0,9,52,70,34,18,67,6,239
21103126602,7,0,5,58,83,39,12,81,9,282
21103126603,0,0,0,0,4,0,0,0,0,10
21103126604,0,0,0,0,0,0,0,5,5,11
21103126605,0,0,0,0,0,0,0,4,0,5
21103126606,81,3,94,99,118,50,38,203,28,544
21103126608,0,0,14,110,116,62,29,81,15,407
21103126609,3,0,10,69,68,36,18,54,14,266
21103126610,0,0,0,0,0,0,0,0,0,0
21103126611,0,3,9,69,77,48,36,55,6,296
21103126612,17,73,109,22,53,14,9,56,137,304
21103126613,0,0,7,52,113,35,34,39,17,288
21103126614,3,5,9,85,118,31,29,115,14,401
21103126615,5,0,6,59,94,31,18,73,14,289
21103126616,0,0,0,10,12,3,7,27,0,59
21103126617,3,0,3,77,110,31,38,135,32,430
21103126618,0,0,9,82,127,53,31,113,23,424
21103126619,10,0,9,58,104,24,21,121,22,365
21103126620,6,5,12,51,55,15,16,66,17,225
21103126621,3,4,11,44,88,29,30,100,20,317
21103126622,7,5,16,74,89,36,27,134,20,383
21103126623,0,0,3,76,136,43,39,107,16,422
21103126624,0,0,0,70,90,29,24,82,18,303
21103126625,3,0,6,65,120,48,36,99,13,385
21103126626,3,0,9,57,63,32,19,78,12,265
21103126627,3,0,5,61,99,35,31,52,8,290
21103126628,3,0,3,32,24,11,4,36,11,117
