SA1_CODE_2021,F_Mgnt_Com_35_44,F_Mgnt_Com_45_54,F_Mgnt_Com_55_64,F_Mgnt_Com_65_74,F_Mgnt_Com_75_84,F_Mgnt_Com_85ov,F_Mgnt_Com_Tot,F_Society_Cult_15_24,F_Society_Cult_25_34,F_Society_Cult_35_44,F_Society_Cult_45_54,F_Society_Cult_55_64,F_Society_Cult_65_74,F_Society_Cult_75_84,F_Society_Cult_85ov,F_Society_Cult_Tot,F_Creative_Arts_15_24,F_Creative_Arts_25_34,F_Creative_Arts_35_44,F_Creative_Arts_45_54,F_Creative_Arts_55_64,F_Creative_Arts_65_74,F_Creative_Arts_75_84,F_Creative_Arts_85ov,F_Creative_Arts_Tot,F_Fd_Hosp_Psnl_Svcs_15_24,F_Fd_Hosp_Psnl_Svcs_25_34,F_Fd_Hosp_Psnl_Svcs_35_44,F_Fd_Hosp_Psnl_Svcs_45_54,F_Fd_Hosp_Psnl_Svcs_55_64,F_Fd_Hosp_Psnl_Svcs_65_74,F_Fd_Hosp_Psnl_Svcs_75_84,F_Fd_Hosp_Psnl_Svcs_85ov,F_Fd_Hosp_Psnl_Svcs_Tot,F_MixFld_Prgm_15_24,F_MixFld_Prgm_25_34,F_MixFld_Prgm_35_44,F_MixFld_Prgm_45_54,F_MixFld_Prgm_55_64,F_MixFld_Prgm_65_74,F_MixFld_Prgm_75_84,F_MixFld_Prgm_85ov,F_MixFld_Prgm_Tot,F_FldStd_InadDes_15_24,F_FldStd_InadDes_25_34,F_FldStd_InadDes_35_44,F_FldStd_InadDes_45_54,F_FldStd_InadDes_55_64,F_FldStd_InadDes_65_74,F_FldStd_InadDes_75_84,F_FldStd_InadDes_85ov,F_FldStd_InadDes_Tot,F_FldStd_NS_15_24,F_FldStd_NS_25_34,F_FldStd_NS_35_44,F_FldStd_NS_45_54,F_FldStd_NS_55_64,F_FldStd_NS_65_74,F_FldStd_NS_75_84,F_FldStd_NS_85ov,F_FldStd_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_NatPhyl_Scn_15_24,P_NatPhyl_Scn_25_34,P_NatPhyl_Scn_35_44,P_NatPhyl_Scn_45_54,P_NatPhyl_Scn_55_64,P_NatPhyl_Scn_65_74,P_NatPhyl_Scn_75_84,P_NatPhyl_Scn_85ov,P_NatPhyl_Scn_Tot,P_InfoTech_15_24,P_InfoTech_25_34,P_InfoTech_35_44,P_InfoTech_45_54,P_InfoTech_55_64,P_InfoTech_65_74,P_InfoTech_75_84,P_InfoTech_85ov,P_InfoTech_Tot,P_Eng_RelTec_15_24,P_Eng_RelTec_25_34,P_Eng_RelTec_35_44,P_Eng_RelTec_45_54,P_Eng_RelTec_55_64,P_Eng_RelTec_65_74,P_Eng_RelTec_75_84,P_Eng_RelTec_85ov,P_Eng_RelTec_Tot,P_ArchtBldng_15_24,P_ArchtBldng_25_34,P_ArchtBldng_35_44,P_ArchtBldng_45_54,P_ArchtBldng_55_64,P_ArchtBldng_65_74,P_ArchtBldng_75_84,P_ArchtBldng_85ov,P_ArchtBldng_Tot,P_Ag_Envir_Rltd_Sts_15_24,P_Ag_Envir_Rltd_Sts_25_34,P_Ag_Envir_Rltd_Sts_35_44,P_Ag_Envir_Rltd_Sts_45_54,P_Ag_Envir_Rltd_Sts_55_64,P_Ag_Envir_Rltd_Sts_65_74,P_Ag_Envir_Rltd_Sts_75_84,P_Ag_Envir_Rltd_Sts_85ov,P_Ag_Envir_Rltd_Sts_Tot,P_Health_15_24,P_Health_25_34,P_Health_35_44,P_Health_45_54,P_Health_55_64,P_Health_65_74,P_Health_75_84,P_Health_85ov,P_Health_Tot,P_Educ_15_24,P_Educ_25_34,P_Educ_35_44,P_Educ_45_54,P_Educ_55_64,P_Educ_65_74,P_Educ_75_84,P_Educ_85ov,P_Educ_Tot,P_Mgnt_Com_15_24,P_Mgnt_Com_25_34,P_Mgnt_Com_35_44,P_Mgnt_Com_45_54,P_Mgnt_Com_55_64,P_Mgnt_Com_65_74,P_Mgnt_Com_75_84,P_Mgnt_Com_85ov,P_Mgnt_Com_Tot,P_Society_Cult_15_24,P_Society_Cult_25_34,P_Society_Cult_35_44,P_Society_Cult_45_54,P_Society_Cult_55_64,P_Society_Cult_65_74,P_Society_Cult_75_84,P_Society_Cult_85ov,P_Society_Cult_Tot,P_Creative_Arts_15_24,P_Creative_Arts_25_34,P_Creative_Arts_35_44,P_Creative_Arts_45_54,P_Creative_Arts_55_64,P_Creative_Arts_65_74,P_Creative_Arts_75_84,P_Creative_Arts_85ov,P_Creative_Arts_Tot,P_Fd_Hosp_Psnl_Svcs_15_24,P_Fd_Hosp_Psnl_Svcs_25_34,P_Fd_Hosp_Psnl_Svcs_35_44,P_Fd_Hosp_Psnl_Svcs_45_54,P_Fd_Hosp_Psnl_Svcs_55_64,P_Fd_Hosp_Psnl_Svcs_65_74,P_Fd_Hosp_Psnl_Svcs_75_84,P_Fd_Hosp_Psnl_Svcs_85ov,P_Fd_Hosp_Psnl_Svcs_Tot,P_MixFld_Prgm_15_24,P_MixFld_Prgm_25_34,P_MixFld_Prgm_35_44,P_MixFld_Prgm_45_54,P_MixFld_Prgm_55_64,P_MixFld_Prgm_65_74,P_MixFld_Prgm_75_84,P_MixFld_Prgm_85ov,P_MixFld_Prgm_Tot,P_FldStd_InadDes_15_24,P_FldStd_InadDes_25_34,P_FldStd_InadDes_35_44,P_FldStd_InadDes_45_54,P_FldStd_InadDes_55_64,P_FldStd_InadDes_65_74,P_FldStd_InadDes_75_84,P_FldStd_InadDes_85ov,P_FldStd_InadDes_Tot,P_FldStd_NS_15_24,P_FldStd_NS_25_34,P_FldStd_NS_35_44,P_FldStd_NS_45_54,P_FldStd_NS_55_64,P_FldStd_NS_65_74,P_FldStd_NS_75_84,P_FldStd_NS_85ov,P_FldStd_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54
21305136843,3,7,3,3,0,0,25,0,5,0,4,5,0,0,0,11,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,3,4,8,0,0,0,28,17,17,14,19,23,3,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,4,4,6,0,0,20,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,11,0,4,6,0,0,0,0,0,14,4,4,10,8,8,3,0,0,44,0,5,7,6,8,0,0,0,21,0,9,0,0,0,0,0,0,5,0,0,0,6,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,12,11,12,0,0,0,58,25,30,47,36
21305136844,17,4,0,0,0,0,28,3,3,3,0,0,6,0,0,19,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,10,46,40,10,3,5,0,0,118,0,0,6,3,0,0,0,0,5,0,12,8,0,0,0,0,0,26,3,12,17,4,0,0,0,0,34,3,3,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,7,4,3,0,0,0,0,23,0,6,3,0,0,0,0,0,13,0,22,24,5,0,0,0,0,54,3,5,6,8,4,6,0,0,28,0,3,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,8,5,8,8,0,3,0,0,0,17,19,93,82,30
21305146401,31,8,8,0,0,0,75,3,5,15,0,4,0,0,0,32,0,3,3,0,0,0,0,0,6,0,0,4,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,4,3,4,0,0,0,0,0,8,15,61,92,29,17,3,0,0,219,0,0,9,3,0,0,0,0,10,0,14,41,10,0,0,0,0,63,5,14,32,17,4,0,0,0,69,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,4,0,13,14,0,4,0,0,0,34,0,6,3,0,0,0,0,0,11,4,39,44,20,10,0,0,0,129,10,12,19,4,5,0,0,0,43,0,3,6,0,0,0,0,0,17,3,5,9,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,5,4,5,0,0,0,0,12,6,3,5,4,3,4,0,0,23,28,119,182,73
21305146403,29,27,4,6,0,0,70,9,6,7,14,3,0,0,0,37,0,0,6,10,0,0,0,0,9,0,3,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,5,0,5,4,0,0,18,17,35,66,63,20,9,0,0,207,0,0,5,0,0,0,0,0,16,0,0,9,5,5,0,0,0,23,0,5,15,19,7,4,4,0,50,0,10,7,3,0,0,0,0,24,0,0,0,0,0,0,0,0,3,0,12,7,3,3,4,0,0,29,0,4,3,9,3,6,0,0,22,3,17,39,42,12,6,0,0,119,9,6,17,16,11,0,0,0,53,0,0,6,10,0,0,0,0,17,0,4,7,4,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,11,0,4,14,8,5,5,0,0,30,23,62,131,117
21305146405,11,11,5,0,0,0,33,6,3,9,3,0,0,0,0,22,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,0,0,13,9,22,37,34,16,5,0,0,115,0,0,8,5,0,0,0,0,9,0,0,14,4,0,0,0,0,19,0,0,8,8,4,4,0,0,25,0,0,4,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,11,16,5,3,0,0,25,0,0,0,8,5,0,0,0,12,0,10,23,20,14,4,0,0,71,4,8,8,8,3,0,0,0,34,0,3,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,8,4,0,0,0,19,15,31,72,77
21305146406,10,7,3,0,0,0,25,3,4,4,3,0,0,0,0,15,0,5,0,0,0,0,0,0,5,0,3,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,13,6,27,30,18,11,7,3,0,100,0,0,4,0,0,0,0,0,10,0,3,11,11,0,0,0,0,28,4,4,10,7,10,3,0,0,41,9,8,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,9,6,4,7,0,0,0,18,0,0,4,0,0,0,0,0,4,0,6,24,4,8,0,0,0,43,3,4,4,7,3,0,0,0,18,0,5,0,0,0,0,0,0,4,0,4,7,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,6,3,0,0,0,0,20,15,50,70,43
21305146407,17,20,15,3,0,0,66,0,0,0,13,5,3,0,0,27,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,3,0,3,0,0,0,15,17,29,48,48,46,13,3,0,202,0,5,0,5,3,0,0,0,15,5,0,17,8,5,0,0,0,32,0,5,9,17,14,5,3,0,51,3,3,0,8,6,0,0,0,20,0,3,0,0,0,0,0,0,8,3,4,12,7,7,4,0,0,38,0,0,6,7,7,3,0,0,25,8,16,29,32,22,13,0,0,111,3,4,6,13,4,0,3,0,36,3,4,3,0,0,0,0,0,11,0,4,0,7,0,0,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,3,3,7,4,4,3,0,0,25,26,50,90,106
21305146408,22,20,15,4,0,0,64,0,0,8,8,3,0,0,0,29,0,4,3,4,0,0,0,0,8,0,0,3,3,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,5,5,5,0,0,17,15,26,63,58,30,16,5,0,216,0,0,0,3,4,4,0,0,17,0,3,9,7,0,0,0,0,25,3,8,9,15,13,10,0,0,59,0,0,7,4,0,4,0,0,20,0,0,0,3,0,0,0,0,0,5,3,11,9,9,3,0,0,39,0,0,3,7,7,4,0,0,27,0,18,27,36,20,3,0,0,106,4,4,14,15,5,3,0,0,46,0,4,0,5,3,0,0,0,13,0,4,11,9,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,7,0,15,8,9,5,0,0,36,25,55,117,121
21305146409,9,15,10,4,0,0,40,0,3,4,3,0,0,0,0,14,0,5,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,4,18,28,31,25,12,6,0,118,0,0,0,4,4,0,0,0,6,0,0,4,7,3,0,0,0,20,0,5,9,8,5,12,0,0,36,5,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,8,0,0,3,7,11,3,0,0,21,0,0,0,0,4,0,0,0,14,4,13,10,24,14,5,0,0,78,0,0,4,4,6,0,0,0,18,3,0,0,0,0,0,0,0,17,0,0,4,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,0,5,5,0,0,17,20,37,45,69
21305146411,17,15,5,6,0,0,52,0,4,3,8,5,0,0,0,27,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,7,0,3,5,0,7,0,0,0,19,7,27,48,57,29,13,0,0,183,0,0,9,9,0,3,0,0,18,0,3,8,13,3,0,0,0,28,3,3,0,13,7,3,0,0,35,0,8,4,3,4,0,0,0,22,0,0,0,0,0,0,0,0,0,0,4,12,22,12,0,0,0,54,5,0,5,4,9,0,0,0,14,4,10,29,28,16,4,0,0,92,0,5,4,10,4,4,0,0,34,0,0,4,5,0,0,0,0,3,0,0,3,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,6,3,10,7,5,11,0,0,0,33,16,49,87,110
21305146412,20,7,10,0,0,0,46,0,6,8,3,5,0,0,0,17,0,5,0,0,0,0,0,0,8,0,4,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,8,0,38,60,30,17,6,0,0,155,0,0,0,0,0,0,0,0,9,0,10,20,8,6,0,0,0,42,3,4,7,8,5,6,0,0,39,0,0,3,9,0,0,0,0,16,0,0,0,3,0,0,0,0,4,0,5,10,4,5,0,0,0,28,0,9,8,8,4,4,6,0,33,3,16,38,19,16,3,0,0,93,0,3,7,10,5,0,0,0,30,0,0,0,0,0,0,0,0,14,0,4,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,9,3,0,3,0,0,19,21,58,117,78
21305146413,18,12,4,0,0,0,39,0,5,0,3,3,0,0,0,15,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,4,6,3,3,0,0,0,0,16,11,24,48,28,9,5,0,0,123,0,0,4,0,0,4,0,0,9,0,11,9,8,0,0,0,0,26,0,8,12,10,7,5,3,0,39,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,4,6,13,5,0,0,0,30,0,3,0,4,0,0,0,0,9,0,10,27,19,7,4,0,0,71,4,5,3,9,7,0,0,0,24,4,0,0,0,0,0,0,0,11,4,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,6,3,12,5,4,0,0,0,28,22,45,84,62
21305146414,5,0,0,3,0,0,18,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,10,12,4,5,12,6,0,61,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,0,0,7,0,0,4,0,3,8,10,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,11,0,0,0,0,4,3,0,0,10,0,7,13,4,0,8,5,0,32,0,4,0,5,0,0,0,0,15,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11,0,17,23,13
21305146416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21305146417,0,0,0,0,0,0,16,0,3,7,3,0,0,0,0,13,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,6,27,20,14,7,0,0,0,73,0,0,0,0,0,0,0,0,6,0,0,4,3,0,0,0,0,10,4,6,4,6,3,0,0,0,26,0,9,8,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,9,3,6,0,0,0,0,9,3,0,4,0,0,0,0,0,11,0,12,8,6,5,0,0,0,33,0,3,10,7,0,0,0,0,16,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,14,18,44,43,28
21305146418,16,3,0,0,0,0,44,0,3,10,6,0,0,0,0,23,0,0,4,0,0,0,0,0,5,0,0,5,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,4,0,0,0,0,3,7,36,52,23,9,5,0,0,124,0,0,4,0,0,0,0,0,4,0,6,21,4,3,0,0,0,32,0,10,19,11,0,5,4,0,45,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,5,5,8,0,0,0,0,16,0,9,9,0,0,0,0,0,17,0,16,22,11,0,3,0,0,64,0,4,11,3,0,5,0,0,30,0,0,4,0,0,0,0,0,4,0,0,6,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,9,4,0,0,0,0,24,15,60,114,43
21305146419,10,6,0,0,0,0,28,0,4,5,4,0,0,0,0,15,0,3,5,0,0,0,0,0,5,0,3,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,0,0,0,0,0,19,12,40,28,14,4,0,0,0,105,3,0,0,0,0,0,0,0,4,0,5,6,4,0,0,0,0,16,0,8,6,5,0,5,0,0,25,5,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,7,0,3,4,0,0,0,13,0,5,0,7,0,0,0,0,11,4,19,13,11,3,0,0,0,48,0,3,8,4,0,0,0,0,22,0,3,7,0,0,0,0,0,6,5,3,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,5,5,6,0,0,0,0,32,27,69,49,30
21305146420,23,9,0,3,0,0,47,0,6,8,7,5,3,0,0,25,0,0,0,0,0,0,0,0,7,0,0,4,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,4,0,0,3,0,0,0,0,10,9,33,60,34,6,3,0,0,141,0,4,4,4,0,3,0,0,13,0,0,22,0,0,0,0,0,25,0,11,8,5,5,0,0,0,25,3,0,10,3,0,0,0,0,22,0,0,5,0,0,0,0,0,3,0,6,5,4,0,0,0,0,17,0,3,8,0,3,0,0,0,16,0,20,40,13,0,0,0,0,89,3,3,14,9,6,3,0,0,38,5,7,3,0,0,0,0,0,11,0,0,9,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,7,3,0,8,0,0,0,0,21,18,66,122,60
21305146421,14,4,0,0,0,0,27,0,0,7,0,0,0,0,0,11,0,0,6,0,0,0,0,0,8,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,6,4,11,47,13,7,8,0,0,91,0,0,3,4,0,0,0,0,8,0,0,17,0,3,0,0,0,25,0,3,12,5,8,0,0,0,29,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,9,25,13,6,3,0,0,55,0,0,11,5,0,3,0,0,21,0,0,6,0,0,0,0,0,10,3,0,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,4,0,0,4,0,0,11,5,28,92,35
21305146422,13,5,0,0,0,0,41,5,10,9,5,0,0,0,0,32,0,3,3,0,0,0,0,0,10,0,7,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,8,9,8,3,0,0,0,0,25,19,75,57,17,3,4,0,0,167,0,0,3,4,0,0,0,0,8,0,8,24,0,0,0,0,0,34,4,12,8,0,0,0,0,0,30,0,9,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,4,0,8,8,0,0,0,0,0,25,0,9,3,0,0,0,0,0,15,3,28,35,7,0,0,0,0,69,5,13,15,6,0,0,0,0,42,0,7,4,0,0,0,0,0,8,0,11,5,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4,19,16,9,4,4,0,0,0,51,34,118,120,27
21305146423,9,3,0,0,0,0,24,0,4,7,0,0,0,0,0,14,0,3,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,3,5,4,0,0,0,0,0,9,12,52,39,14,3,5,0,0,129,0,3,5,0,0,0,0,0,4,3,8,19,0,0,0,0,0,31,0,4,11,3,0,0,0,0,24,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,18,4,6,0,0,0,0,33,0,4,7,0,0,3,0,0,12,4,21,26,3,0,0,0,0,50,5,4,3,0,0,0,0,0,19,0,3,0,0,0,0,0,0,4,0,7,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,4,6,9,8,4,0,0,0,0,30,22,87,95,19
21305146424,7,3,0,0,0,0,20,3,3,3,3,3,0,0,0,17,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,6,3,0,0,0,0,17,12,14,27,21,3,8,0,0,85,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,0,0,18,0,5,9,6,0,0,0,0,18,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,14,0,0,0,3,0,0,0,0,8,0,6,12,13,5,3,0,0,44,3,3,10,4,3,0,0,0,20,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,4,4,0,0,0,0,32,22,34,49,33
21305146425,14,17,7,6,0,0,41,0,3,7,0,0,0,0,0,18,3,4,0,0,0,0,0,0,12,0,7,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,4,6,27,43,34,13,7,0,0,131,0,0,3,0,0,0,0,0,11,0,0,10,5,0,0,0,0,16,0,4,10,5,4,3,0,0,25,0,4,5,4,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,7,6,5,3,3,0,0,25,0,0,9,9,5,0,0,0,15,0,11,31,26,10,6,0,0,78,0,3,9,5,0,5,0,0,24,3,8,0,0,0,0,0,0,13,0,8,0,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,3,3,0,0,0,0,0,15,11,47,81,70
21305146426,14,6,4,0,0,0,29,0,8,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,4,11,26,26,20,12,8,0,0,103,0,0,6,0,0,0,0,0,6,5,7,3,5,0,0,0,0,16,0,8,8,3,0,3,0,0,25,0,4,0,6,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,13,0,0,0,3,6,0,0,0,15,4,5,24,14,12,0,0,0,67,4,11,0,0,4,3,0,0,18,0,0,0,0,0,0,0,0,9,0,7,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,3,7,0,0,0,0,14,19,50,49,42
21305146427,13,5,0,0,0,0,33,0,12,12,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,5,3,0,0,0,0,17,11,53,54,13,3,0,0,0,134,0,0,4,0,0,0,0,0,6,6,15,13,0,0,0,0,0,31,0,13,14,6,0,0,0,0,29,0,4,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,7,9,6,0,0,0,0,21,0,6,0,4,0,0,0,0,15,0,25,31,4,0,0,0,0,66,0,15,17,3,5,0,0,0,35,0,0,7,0,0,0,0,0,5,0,6,4,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,13,8,3,3,0,0,0,29,15,107,110,26
21305146428,8,4,0,0,0,0,24,0,3,3,0,0,0,0,0,7,0,5,3,0,0,0,0,0,4,0,5,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,6,3,28,40,12,0,0,0,0,86,0,0,3,0,0,0,0,0,7,0,0,7,0,4,0,0,0,20,0,3,9,4,3,4,0,0,23,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,14,4,0,0,0,0,0,0,0,9,0,14,19,4,0,0,0,0,46,0,3,9,0,0,0,0,0,11,0,5,3,0,0,0,0,0,7,0,6,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,8,0,0,0,0,0,15,7,47,67,26
21305146429,14,0,0,0,0,0,23,0,0,6,3,0,0,0,0,13,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,15,10,26,36,10,5,4,0,0,90,0,5,3,0,0,0,0,0,4,0,5,8,4,0,0,0,0,21,0,8,3,0,0,0,0,0,12,0,3,3,3,0,0,0,0,8,4,0,0,0,0,0,0,0,6,0,4,3,3,0,0,0,0,15,4,0,3,0,0,0,0,0,12,0,8,22,8,5,0,0,0,46,0,0,8,6,0,6,0,0,19,0,3,4,0,4,0,0,0,7,0,5,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,8,3,0,0,0,0,28,20,48,67,34
