node_id,node_raw_id,node_name,node_lat,node_lon,feed,departures,departures_rt_2,departures_rt_400,departures_rt_0,departures_rt_3,departures_rt_701,departures_rt_204,rail_pax_norm_weekday,rail_stop_name,rail_match_method
F04_3913,3913,Northumberland Rd/Ballarat Rd,-37.77827495,144.84137533,04,102,,,,102.0,0.0,,0.0,,
F04_3914,3914,Alford St/Ballarat Rd,-37.77854294,144.84370642,04,102,,,,102.0,0.0,,0.0,,
F04_3915,3915,Halstead St/Ashley St,-37.78340233,144.8650934,04,76,,,,76.0,0.0,,0.0,,
F04_3916,3916,Churchill Ave/Ashley St,-37.78600736,144.86463235,04,76,,,,76.0,0.0,,0.0,,
F04_3917,3917,Suffolk St/Ashley St,-37.7893581,144.8640476,04,76,,,,76.0,0.0,,0.0,,
F04_3918,3918,Essex St/Ashley St,-37.7918454,144.8635558,04,76,,,,76.0,0.0,,0.0,,
F04_3919,3919,Alma St/Ashley St,-37.79379332,144.86313629,04,76,,,,76.0,0.0,,0.0,,
F04_392,392,Bell St/Oriel Rd,-37.75051753,145.03976865,04,100,,,,100.0,0.0,,0.0,,
F04_3920,3920,Ashley St/Barkly St,-37.79576378,144.86296594,04,76,,,,76.0,0.0,,0.0,,
F04_3921,3921,Berthandra Ct/Barkly St,-37.79615121,144.86644123,04,76,,,,76.0,0.0,,0.0,,
F04_3922,3922,Rondell Ave/Barkly St,-37.79644085,144.86899948,04,76,,,,76.0,0.0,,0.0,,
F04_3923,3923,Elphinstone St/Barkly St,-37.79673351,144.87172801,04,76,,,,76.0,0.0,,0.0,,
F04_3924,3924,Argyle St/Barkly St,-37.7970521,144.87439904,04,76,,,,76.0,0.0,,0.0,,
F04_3925,3925,Buxton St/Barkly St,-37.79739683,144.87752362,04,76,,,,76.0,0.0,,0.0,,
F04_3926,3926,Summerhill Rd/Barkly St,-37.79780491,144.88116883,04,76,,,,76.0,0.0,,0.0,,
F04_3927,3927,Eleanor St/Barkly St,-37.79810545,144.88435151,04,76,,,,76.0,0.0,,0.0,,
F04_3928,3928,Adelaide St/Barkly St,-37.79838443,144.88734178,04,76,,,,76.0,0.0,,0.0,,
F04_3929,3929,Buckley St/Nicholson St,-37.80383676,144.89894167,04,140,,,,140.0,0.0,,0.0,,
F04_393,393,The Mall/Oriel Rd,-37.74830265,145.04151817,04,173,,,,173.0,0.0,,0.0,,
F04_3930,3930,Cowper St/Napier St,-37.80448355,144.90236477,04,76,,,,76.0,0.0,,0.0,,
F04_3931,3931,Whitehall St/Napier St,-37.80515649,144.9047309,04,76,,,,76.0,0.0,,0.0,,
F04_3935,3935,Footscray Rd,-37.80776187,144.92003651,04,76,,,,76.0,0.0,,0.0,,
F04_3939,3939,Moonee Ponds Creek/386 Footscray Rd,-37.80984285,144.93741377,04,76,,,,76.0,0.0,,0.0,,
F04_3940,3940,Williams Rd/Malvern Rd,-37.84799986,145.00282285,04,48,,,,48.0,0.0,,0.0,,
F04_3941,3941,Lorne Rd/Malvern Rd,-37.84840354,145.00590318,04,48,,,,48.0,0.0,,0.0,,
F04_3942,3942,Canterbury Rd/Malvern Rd,-37.8488708,145.00955008,04,48,,,,48.0,0.0,,0.0,,
F04_3943,3943,Toorak Station/Orrong Rd,-37.84993512,145.01227179,04,48,,,,48.0,0.0,,0.0,,
F04_3944,3944,Sydney St/Orrong Rd,-37.85228152,145.011936,04,48,,,,48.0,0.0,,0.0,,
F04_3945,3945,High St/Orrong Rd,-37.85404242,145.01161592,04,48,,,,48.0,0.0,,0.0,,
F04_3946,3946,Barnato Gr/Orrong Rd,-37.85741243,145.01105935,04,48,,,,48.0,0.0,,0.0,,
F04_3947,3947,Dandenong Rd/Orrong Rd,-37.85978431,145.01063186,04,48,,,,48.0,0.0,,0.0,,
F04_3949,3949,Alma Rd/Orrong Rd,-37.86349564,145.01000917,04,48,,,,48.0,0.0,,0.0,,
F04_3950,3950,Whitehall Ct/Orrong Rd,-37.86569695,145.00962029,04,48,,,,48.0,0.0,,0.0,,
F04_3951,3951,Inkerman Rd/Orrong Rd,-37.86743043,145.00927809,04,48,,,,48.0,0.0,,0.0,,
F04_3953,3953,Balaclava Rd/Orrong Rd,-37.8702061,145.00874865,04,48,,,,48.0,0.0,,0.0,,
F04_3954,3954,St Aubins Ave/Orrong Rd,-37.87362859,145.00809943,04,48,,,,48.0,0.0,,0.0,,
F04_3956,3956,Merton St/Orrong Rd,-37.87545175,145.00773199,04,48,,,,48.0,0.0,,0.0,,
F04_3957,3957,Glen Eira Rd/Orrong Rd,-37.87773353,145.00730669,04,48,,,,48.0,0.0,,0.0,,
F04_3958,3958,Seymour Rd/Orrong Rd,-37.88011343,145.00682187,04,48,,,,48.0,0.0,,0.0,,
F04_3959,3959,King St/Orrong Rd,-37.88322121,145.00621505,04,48,,,,48.0,0.0,,0.0,,
F04_396,396,Southern Rd/Oriel Rd,-37.74229212,145.04262989,04,173,,,,173.0,0.0,,0.0,,
F04_3960,3960,Glen Huntly Rd/Orrong Rd,-37.88470304,145.00591356,04,48,,,,48.0,0.0,,0.0,,
F04_3961,3961,Rowan St/Orrong Rd,-37.88667589,145.00587171,04,30,,,,30.0,0.0,,0.0,,
F04_3962,3962,Hamilton St/Orrong Rd,-37.88851036,145.00564028,04,30,,,,30.0,0.0,,0.0,,
F04_3963,3963,Riddell Pde/Orrong Rd,-37.88973174,145.00539127,04,30,,,,30.0,0.0,,0.0,,
F04_3964,3964,Downshire Rd/Riddell Pde,-37.89094819,145.00591563,04,30,,,,30.0,0.0,,0.0,,
F04_3965,3965,Burnett St/Mitcham Rd,-37.81206529,145.19336807,04,136,,,,136.0,0.0,,0.0,,
F04_39650,39650,College Cres/Royal Pde,-37.79201084,144.95874812,04,44,,,,44.0,0.0,,0.0,,
F04_3966,3966,Doncaster East Rd/Mitcham Rd,-37.80941134,145.19308062,04,136,,,,136.0,0.0,,0.0,,
F04_3967,3967,Mullauna College/241 Mitcham Rd,-37.8073233,145.19208651,04,136,,,,136.0,0.0,,0.0,,
F04_3968,3968,Chippewa Ave/Mitcham Rd,-37.80498429,145.19000816,04,84,,,,84.0,0.0,,0.0,,
F04_3969,3969,Park Rd/Mitcham Rd,-37.80321199,145.18844993,04,119,,,,119.0,0.0,,0.0,,
F04_3970,3970,Eastern Fwy/Mitcham Rd,-37.80100087,145.18473316,04,119,,,,119.0,0.0,,0.0,,
F04_3972,3972,Mulsanne Way/Mitcham Rd,-37.79791002,145.18066339,04,120,,,,120.0,0.0,,0.0,,
F04_3973,3973,Donvale Reserve/Mitcham Rd,-37.79459056,145.17755356,04,151,,,,151.0,0.0,,0.0,,
F04_3974,3974,Shirvington Pl/Mitcham Rd,-37.79247775,145.17554995,04,151,,,,151.0,0.0,,0.0,,
F04_3975,3975,Old Warrandyte Rd/Mitcham Rd,-37.79138936,145.17452058,04,151,,,,151.0,0.0,,0.0,,
F04_3976,3976,Highfield Rd/Doncaster Rd,-37.78975514,145.16794021,04,151,,,,151.0,0.0,,0.0,,
F04_39765,39765,Murray Pl/Whitehorse Rd,-37.81677849,145.22476655,04,72,,,,72.0,0.0,,0.0,,
F04_39767,39767,Springvale Rd/Whitehorse Rd,-37.81856829,145.17501001,04,72,,,,72.0,0.0,,0.0,,
F04_3977,3977,Pine Way/Doncaster Rd,-37.78938947,145.16471279,04,151,,,,151.0,0.0,,0.0,,
F04_3978,3978,1039 Doncaster Rd,-37.78913347,145.16274318,04,151,,,,151.0,0.0,,0.0,,
F04_3979,3979,Blackburn Rd/Doncaster Rd,-37.78898733,145.16146358,04,151,,,,151.0,0.0,,0.0,,
F04_3980,3980,Doncaster Police Station/Doncaster Rd,-37.7885326,145.15773877,04,151,,,,151.0,0.0,,0.0,,
F04_3981,3981,Major St/Doncaster Rd,-37.78803442,145.15354951,04,151,,,,151.0,0.0,,0.0,,
F04_3982,3982,Dehnert St/Doncaster Rd,-37.7875336,145.14920139,04,151,,,,151.0,0.0,,0.0,,
F04_3983,3983,Victoria St/Doncaster Rd,-37.78713861,145.14586133,04,151,,,,151.0,0.0,,0.0,,
F04_3984,3984,D'Arcy St/Doncaster Rd,-37.78680671,145.14309887,04,172,,,,172.0,0.0,,0.0,,
F04_3985,3985,Church Rd/Doncaster Rd,-37.78632047,145.13855749,04,172,,,,172.0,0.0,,0.0,,
F04_3986,3986,Thiele St/Doncaster Rd,-37.78657269,145.13570092,04,183,,,,183.0,0.0,,0.0,,
F04_3987,3987,Manningham Civic Centre/699 Doncaster Rd,-37.78724861,145.13172083,04,183,,,,183.0,0.0,,0.0,,
F04_3988,3988,Council St/Doncaster Rd,-37.78723545,145.12862107,04,183,,,,183.0,0.0,,0.0,,
F04_3989,3989,Doncaster Junction/Williamsons Rd,-37.78656385,145.12492477,04,87,,,,87.0,0.0,,0.0,,
F04_399,399,Corhampton Rd/Doncaster Rd,-37.79290869,145.06807309,04,103,,,,103.0,0.0,,0.0,,
F04_3990,3990,Doncaster Junction/Doncaster Rd,-37.78716402,145.1258294,04,183,,,,183.0,0.0,,0.0,,
F04_3991,3991,Beaconsfield St/Doncaster Rd,-37.78791018,145.12118878,04,141,,,,141.0,0.0,,0.0,,
F04_3992,3992,Carawatha Rd/Doncaster Rd,-37.78777879,145.11691101,04,141,,,,141.0,0.0,,0.0,,
F04_3993,3993,Pettys Lane/Doncaster Rd,-37.78748133,145.11409101,04,141,,,,141.0,0.0,,0.0,,
F04_3994,3994,Golf Hill Ave/Doncaster Rd,-37.78753476,145.11011518,04,141,,,,141.0,0.0,,0.0,,
F04_3995,3995,High St/Doncaster Rd,-37.78795678,145.1066523,04,219,,,,219.0,0.0,,0.0,,
F04_3996,3996,Balwyn Rd/Doncaster Rd,-37.79442531,145.08534108,04,52,,,,52.0,0.0,,0.0,,
F04_3997,3997,Walnut Rd/Doncaster Rd,-37.79291691,145.090127,04,52,,,,52.0,0.0,,0.0,,
F04_3998,3998,Sylvander St/Doncaster Rd,-37.79202384,145.09285279,04,73,,,,73.0,0.0,,0.0,,
F04_3999,3999,Greythorn SC/Doncaster Rd,-37.79097681,145.0960935,04,73,,,,73.0,0.0,,0.0,,
F04_40,40,Austin Hospital/Burgundy St,-37.75554058,145.06121362,04,164,,,,164.0,0.0,,0.0,,
F04_400,400,Waterdale Rd/Dougharty Rd,-37.73440207,145.04887451,04,76,,,,76.0,0.0,,0.0,,
F04_4000,4000,Gardenia Rd/Doncaster Rd,-37.78960957,145.10015995,04,73,,,,73.0,0.0,,0.0,,
F04_4001,4001,Cityview Rd/Doncaster Rd,-37.79388804,145.07835931,04,52,,,,52.0,0.0,,0.0,,
F04_4002,4002,Macedon Ave/Doncaster Rd,-37.79286059,145.07228756,04,52,,,,52.0,0.0,,0.0,,
F04_4006,4006,Wetherby Rd/Eastern Fwy,-37.79790156,145.14259394,04,75,,,,75.0,0.0,,0.0,,
F04_4007,4007,Eastern Fwy/Blackburn Rd,-37.79897705,145.16001204,04,147,,,,147.0,0.0,,0.0,,
F04_4009,4009,Avocet St/Blackburn Rd,-37.79576068,145.16064833,04,147,,,,147.0,0.0,,0.0,,
F04_401,401,Beatrice Ave/Waterdale Rd,-37.73079378,145.04975216,04,134,,,,134.0,0.0,,0.0,,
F04_4010,4010,Roger St/Blackburn Rd,-37.79377493,145.16102692,04,147,,,,147.0,0.0,,0.0,,
F04_4011,4011,Beverley St/Blackburn Rd,-37.79194179,145.16136764,04,147,,,,147.0,0.0,,0.0,,
F04_4012,4012,Doncaster Rd/Blackburn Rd,-37.78975749,145.16172839,04,147,,,,147.0,0.0,,0.0,,
F04_40141,40141,Riley Reserve/Neerim Rd,-37.89105045,145.07152591,04,19,,,,19.0,0.0,,0.0,,
F04_40142,40142,Emily St/Neerim Rd,-37.8901407,145.06496566,04,19,,,,19.0,0.0,,0.0,,
F04_40143,40143,Ames Ave/Neerim Rd,-37.88980363,145.06200658,04,19,,,,19.0,0.0,,0.0,,
F04_40144,40144,Koornang Rd/Neerim Rd,-37.88928615,145.05740346,04,19,,,,19.0,0.0,,0.0,,
F04_40145,40145,Koornang Rd/Neerim Rd,-37.88920621,145.05747378,04,18,,,,18.0,0.0,,0.0,,
F04_40146,40146,Hewitts Rd/Neerim Rd,-37.88978559,145.06255288,04,18,,,,18.0,0.0,,0.0,,
F04_40147,40147,Murrumbeena Rd/Neerim Rd,-37.89021213,145.06602132,04,18,,,,18.0,0.0,,0.0,,
F04_40149,40149,Springthorpe Gardens/Neerim Rd,-37.89097869,145.07209636,04,18,,,,18.0,0.0,,0.0,,
F04_40180,40180,Scott St/Churinga Ave,-37.82956397,145.20379227,04,5,,,,5.0,0.0,,0.0,,
F04_402,402,Walpole St/Willsmere Rd,-37.79772098,145.03268396,04,106,,,,106.0,0.0,,0.0,,
F04_40208,40208,Warrigal Rd/Thomas St,-37.8429717,145.09640494,04,33,,,,33.0,0.0,,0.0,,
F04_40209,40209,Lewis St/Thomas St,-37.84272849,145.09418383,04,33,,,,33.0,0.0,,0.0,,
F04_40210,40210,Through Rd/Joffre St,-37.84209164,145.09214335,04,33,,,,33.0,0.0,,0.0,,
F04_40211,40211,Cornell St/Through Rd,-37.83949363,145.09253984,04,33,,,,33.0,0.0,,0.0,,
F04_40212,40212,Riversdale Rd/Through Rd,-37.83634079,145.09317785,04,33,,,,33.0,0.0,,0.0,,
F04_40255,40255,Montague St/Normanby Rd,-37.82927223,144.94773464,04,106,,,,106.0,0.0,,0.0,,
F04_40283,40283,Blackburn Station/South Pde,-37.82046052,145.1507309,04,33,,,,33.0,0.0,,0.0,,
F04_403,403,Kingsbury Dr/Waterdale Rd,-37.72605008,145.05118141,04,193,,,,193.0,0.0,,0.0,,
F04_40355,40355,29 Sages Rd,-37.70189089,144.95865958,04,48,,,,48.0,0.0,,0.0,,
F04_40362,40362,Ventnor St/Wilburton Pde,-37.78244419,145.09564254,04,40,,,,40.0,0.0,,0.0,,
F04_40398,40398,Felix Cres/Kubba Rd,-37.80153987,145.21706731,04,28,,,,28.0,0.0,,0.0,,
F04_40399,40399,Hopkins St/Leeds St,-37.80018847,144.90104393,04,60,,,,60.0,0.0,,0.0,,
F04_40400,40400,Leeds St/Paisley St,-37.80098576,144.90027177,04,124,,,,124.0,0.0,,0.0,,
F04_405,405,La Trobe Uni Jenny Graves Building/Science Dr ,-37.72086006,145.04633684,04,193,,,,193.0,0.0,,0.0,,
F04_40645,40645,North Melbourne Station/Dryburgh St,-37.80680726,144.94264355,04,82,,,,82.0,0.0,,0.0,,
F04_40695,40695,Edgewater Park/Cumberland Dr,-37.78820228,144.90100843,04,25,,,,25.0,0.0,,0.0,,
F04_40696,40696,Cormorant Pl/Cumberland Dr,-37.78650368,144.89975066,04,25,,,,25.0,0.0,,0.0,,
F04_40697,40697,Bracken Ave/Edgewater Bvd,-37.78542959,144.89763498,04,25,,,,25.0,0.0,,0.0,,
F04_40698,40698,Jacks Way/Edgewater Bvd,-37.78512237,144.89506613,04,25,,,,25.0,0.0,,0.0,,
F04_40699,40699,Edgewater SC/Edgewater Bvd,-37.7847026,144.89175108,04,25,,,,25.0,0.0,,0.0,,
F04_407,407,Rangeview Ave/Chadstone Rd,-37.8845443,145.07871124,04,29,,,,29.0,0.0,,0.0,,
F04_40700,40700,Lyric St/Gordon St,-37.78109387,144.89152436,04,25,,,,25.0,0.0,,0.0,,
F04_40701,40701,Highpoint SC/Aquatic Dr,-37.77604598,144.88843205,04,25,,,,25.0,0.0,,0.0,,
F04_40702,40702,Highpoint SC/Aquatic Dr,-37.77604385,144.88730812,04,24,,,,24.0,0.0,,0.0,,
F04_40703,40703,Macedon St/Gordon St,-37.78143228,144.89129901,04,24,,,,24.0,0.0,,0.0,,
F04_40704,40704,Edgewater SC/Edgewater Bvd,-37.78489229,144.89227937,04,24,,,,24.0,0.0,,0.0,,
F04_40705,40705,Jacks Way/Edgewater Bvd,-37.78514622,144.89438416,04,24,,,,24.0,0.0,,0.0,,
F04_40706,40706,Bracken Ave/Edgewater Bvd,-37.78554466,144.89751817,04,24,,,,24.0,0.0,,0.0,,
F04_40707,40707,Cormorant Pl/Cumberland Dr,-37.78670821,144.90060786,04,24,,,,24.0,0.0,,0.0,,
F04_40708,40708,Edgewater Park/Cumberland Dr,-37.7883296,144.90107296,04,24,,,,24.0,0.0,,0.0,,
F04_40709,40709,Footscray Station/Irving St,-37.80138966,144.90119164,04,24,,,,24.0,0.0,,0.0,,
F04_40722,40722,Jerrold St/Gordon St ,-37.79236505,144.88937564,04,62,,,,62.0,0.0,,0.0,,
F04_40740,40740,Moorna Dr/Fullarton Rd,-37.72871516,144.86884351,04,107,,,,107.0,0.0,,0.0,,
F04_40746,40746,Ohea St/Sydney Rd,-37.73709322,144.96658954,04,63,,,,63.0,0.0,,0.0,,
F04_40747,40747,Gaffney St/Sydney Rd,-37.73444283,144.96549329,04,63,,,,63.0,0.0,,0.0,,
F04_40748,40748,Mercy College/Sydney Rd,-37.73079357,144.96395925,04,32,,,,32.0,0.0,,0.0,,
F04_40749,40749,Spry St/Sydney Rd,-37.72621632,144.96348328,04,47,,,,47.0,0.0,,0.0,,
F04_40751,40751,Edward St/Major Rd,-37.70704064,144.96514263,04,32,,,,32.0,0.0,,0.0,,
F04_40752,40752,Greek Orthodox Church/Major Rd,-37.70667424,144.96167034,04,32,,,,32.0,0.0,,0.0,,
F04_40753,40753,Gowrie Station/Jukes Rd,-37.70112531,144.96076754,04,32,,,,32.0,0.0,,0.0,,
F04_40754,40754,Glynda St/Jukes Rd,-37.70153051,144.96439728,04,32,,,,32.0,0.0,,0.0,,
F04_40755,40755,Glynda St/Jukes Rd,-37.7016153,144.96513221,04,33,,,,33.0,0.0,,0.0,,
F04_40756,40756,Gowrie Station/Jukes Rd,-37.70115253,144.96077813,04,33,,,,33.0,0.0,,0.0,,
F04_40757,40757,Greek Orthodox Church/Major Rd,-37.70663762,144.96163732,04,33,,,,33.0,0.0,,0.0,,
F04_40758,40758,Bonwick St/Major Rd,-37.70700912,144.96436082,04,33,,,,33.0,0.0,,0.0,,
F04_40760,40760,Goleen St/Sydney Rd,-37.72611411,144.96382646,04,33,,,,33.0,0.0,,0.0,,
F04_40761,40761,Mercy College/Sydney Rd,-37.73082255,144.96407192,04,33,,,,33.0,0.0,,0.0,,
F04_40762,40762,Batman Station/Sydney Rd,-37.73371792,144.96526349,04,33,,,,33.0,0.0,,0.0,,
F04_40763,40763,Champ St/Sydney Rd,-37.73727709,144.96680011,04,65,,,,65.0,0.0,,0.0,,
F04_4078,4078,Parker St/Anderson St,-37.75793552,145.130211,04,35,,,,35.0,0.0,,0.0,,
F04_40784,40784,Falcon St/Victoria Dr,-37.6792621,144.99066596,04,38,,,,38.0,0.0,,0.0,,
F04_40785,40785,HR Uren Reserve/Victoria Dr,-37.68235905,144.99048034,04,38,,,,38.0,0.0,,0.0,,
F04_40786,40786,Tranquil Pl/Victoria Dr,-37.68403849,144.99490282,04,38,,,,38.0,0.0,,0.0,,
F04_40787,40787,Victoria Park/Victoria Dr,-37.68510681,144.9973121,04,38,,,,38.0,0.0,,0.0,,
F04_40788,40788,Salamander Ave/Victoria Dr,-37.68450211,144.99991382,04,38,,,,38.0,0.0,,0.0,,
F04_40789,40789,Kemp Ave/Spring St,-37.68130009,144.99975036,04,38,,,,38.0,0.0,,0.0,,
F04_40790,40790,Hazel Ave/Spring St,-37.68161224,145.00274688,04,38,,,,38.0,0.0,,0.0,,
F04_40798,40798,Melbourne Central/Lonsdale St,-37.81159759,144.964195,04,223,,,,223.0,0.0,,0.0,,
F04_40799,40799,Collins St/Queen St,-37.81654472,144.96157129,04,245,,,,245.0,0.0,,0.0,,
F04_40801,40801,Keilor Park Dr,-37.74054066,144.86100333,04,68,,,,68.0,0.0,,0.0,,
F04_40809,40809,Emmanuel College/Chambers Rd,-37.83148602,144.8432111,04,41,,,,41.0,0.0,,0.0,,
F04_40810,40810,Millers Rd/Marigold Ave,-37.82730356,144.85103583,04,41,,,,41.0,0.0,,0.0,,
F04_40811,40811,Kyle Rd/Marigold Ave,-37.82774148,144.85528363,04,41,,,,41.0,0.0,,0.0,,
F04_40812,40812,Cyclamen Ave/Kyle Rd,-37.82902424,144.85693935,04,41,,,,41.0,0.0,,0.0,,
F04_40813,40813,The Broadway/Blackshaws Rd,-37.83256692,144.86146121,04,41,,,,41.0,0.0,,0.0,,
F04_40814,40814,Hansen St/Blackshaws Rd,-37.83293417,144.8648138,04,41,,,,41.0,0.0,,0.0,,
F04_40815,40815,Truman St/Blackshaws Rd,-37.83326262,144.86801984,04,41,,,,41.0,0.0,,0.0,,
F04_40816,40816,Vernon St/Blackshaws Rd,-37.83358627,144.87096471,04,41,,,,41.0,0.0,,0.0,,
F04_40817,40817,Watt St/Blackshaws Rd,-37.83385598,144.87342258,04,41,,,,41.0,0.0,,0.0,,
F04_40818,40818,Watt St/Aloha St,-37.83150437,144.87394459,04,41,,,,41.0,0.0,,0.0,,
F04_40819,40819,Vernon St/Aloha St,-37.83125802,144.87178154,04,41,,,,41.0,0.0,,0.0,,
F04_40820,40820,Truman St/Aloha St,-37.8309022,144.86805371,04,41,,,,41.0,0.0,,0.0,,
F04_40821,40821,Hudsons Rd/Stephenson St,-37.8283884,144.87505657,04,41,,,,41.0,0.0,,0.0,,
F04_40822,40822,Kernot St/The Avenue,-37.82650981,144.87382665,04,41,,,,41.0,0.0,,0.0,,
F04_40823,40823,Abbott St/The Avenue,-37.82614344,144.87050835,04,41,,,,41.0,0.0,,0.0,,
F04_40824,40824,Footscray Hockey Club/Fogarty Ave,-37.82378688,144.870258,04,41,,,,41.0,0.0,,0.0,,
F04_40825,40825,Mill Ave/Wembley Ave,-37.82324804,144.87335224,04,41,,,,41.0,0.0,,0.0,,
F04_40826,40826,Wembley Ave/Benbow St,-37.82199856,144.87402429,04,41,,,,41.0,0.0,,0.0,,
F04_40827,40827,Highgate St/Benbow St,-37.82234292,144.8771272,04,41,,,,41.0,0.0,,0.0,,
F04_40828,40828,St Leonards Ave/Severn St,-37.82134314,144.87865543,04,41,,,,41.0,0.0,,0.0,,
F04_40829,40829,Mill Ave/Wembley Ave,-37.82351068,144.87342422,04,41,,,,41.0,0.0,,0.0,,
F04_40830,40830,Footscray Hockey Club/Fogarty Ave,-37.82383989,144.87019967,04,41,,,,41.0,0.0,,0.0,,
F04_40831,40831,Abbott St/The Avenue,-37.82610354,144.87079353,04,41,,,,41.0,0.0,,0.0,,
F04_40832,40832,Muir St/The Avenue,-37.82635158,144.87404705,04,41,,,,41.0,0.0,,0.0,,
F04_40833,40833,Hudsons Rd/Stephenson St,-37.82848011,144.87514483,04,41,,,,41.0,0.0,,0.0,,
F04_40834,40834,Edwards Reserve/Brunel St,-37.82855949,144.86956406,04,41,,,,41.0,0.0,,0.0,,
F04_40835,40835,Brunel St/Saltley St,-37.82895444,144.8679848,04,41,,,,41.0,0.0,,0.0,,
F04_40836,40836,Truman St/Aloha St,-37.83084367,144.86830535,04,41,,,,41.0,0.0,,0.0,,
F04_40837,40837,Vernon St/Aloha St,-37.83124288,144.87194104,04,41,,,,41.0,0.0,,0.0,,
F04_40838,40838,Yarraville Square SC/High St,-37.81634973,144.8811044,04,27,,,,27.0,0.0,,0.0,,
F04_40839,40839,The Broadway/Blackshaws Rd,-37.83268298,144.86140105,04,41,,,,41.0,0.0,,0.0,,
F04_40840,40840,Cyclamen Ave/Kyle Rd,-37.82899454,144.85679251,04,41,,,,41.0,0.0,,0.0,,
F04_40841,40841,Kyle Rd/Marigold Ave,-37.82779138,144.85505496,04,41,,,,41.0,0.0,,0.0,,
F04_40842,40842,Somerville Rd/Severn St,-37.81260408,144.88028005,04,27,,,,27.0,0.0,,0.0,,
F04_40843,40843,Cycade Ave/Marigold,-37.82732178,144.85104666,04,41,,,,41.0,0.0,,0.0,,
F04_40844,40844,Tuppen St/Somerville Rd,-37.8123075,144.87832342,04,27,,,,27.0,0.0,,0.0,,
F04_40845,40845,Altona Gate SC/Duosa Rd,-37.82691911,144.84676381,04,41,,,,41.0,0.0,,0.0,,
F04_40846,40846,Bishop St/Somerville Rd,-37.81197751,144.87551585,04,27,,,,27.0,0.0,,0.0,,
F04_40847,40847,Lawrence Ct/Chambers Rd,-37.8314414,144.84323512,04,41,,,,41.0,0.0,,0.0,,
F04_40848,40848,Albion St/Somerville Rd,-37.81160239,144.87171001,04,27,,,,27.0,0.0,,0.0,,
F04_40849,40849,Ballard St/Kidman St,-37.81268667,144.86788494,04,27,,,,27.0,0.0,,0.0,,
F04_4085,4085,Doncaster Rd/Wetherby Rd,-37.78792066,145.14344572,04,66,,,,66.0,0.0,,0.0,,
F04_40850,40850,Stooke St/Kidman St,-37.81347597,144.86519283,04,27,,,,27.0,0.0,,0.0,,
F04_40851,40851,Sanderson St/Stanger St,-37.81416343,144.86384399,04,27,,,,27.0,0.0,,0.0,,
F04_40853,40853,Adeney St/Stanger St,-37.81583356,144.86351185,04,27,,,,27.0,0.0,,0.0,,
F04_4086,4086,Ross St/Wetherby Rd,-37.79023912,145.1430243,04,66,,,,66.0,0.0,,0.0,,
F04_40860,40860,Angliss St/Adeney St,-37.81648829,144.86632152,04,27,,,,27.0,0.0,,0.0,,
F04_40861,40861,Angliss Reserve/Roberts St,-37.81770645,144.86839937,04,27,,,,27.0,0.0,,0.0,,
F04_40862,40862,Bromyard St/Francis St,-37.81904931,144.87189371,04,27,,,,27.0,0.0,,0.0,,
F04_40863,40863,Yarraville Square SC/High St,-37.81624778,144.8814481,04,26,,,,26.0,0.0,,0.0,,
F04_40866,40866,Leicester Sq/Coventry St,-37.70943186,144.88897459,04,21,,,,21.0,0.0,,0.0,,
F04_40868,40868,Gowanbrae Retirement Village/Gowanbrae Dr ,-37.7090519,144.89292148,04,21,,,,21.0,0.0,,0.0,,
F04_40869,40869,Bluebell Cres/Gowanbrae Dr,-37.70696823,144.8948294,04,21,,,,21.0,0.0,,0.0,,
F04_4087,4087,Renshaw St/Wetherby Rd,-37.7935914,145.14244068,04,66,,,,66.0,0.0,,0.0,,
F04_40870,40870,Clover Ct/Bluebell Cres,-37.70473279,144.89379242,04,21,,,,21.0,0.0,,0.0,,
F04_40871,40871,Lilac Mews/Rutherglen Cres,-37.7027167,144.89544876,04,21,,,,21.0,0.0,,0.0,,
F04_40872,40872,Bush Mews/Rutherglen Cres,-37.70051364,144.89824448,04,21,,,,21.0,0.0,,0.0,,
F04_40873,40873,Alder Ct/Marigold Cres,-37.7012272,144.89934718,04,21,,,,21.0,0.0,,0.0,,
F04_40874,40874,Lupin Ct/Marigold Cres,-37.69926483,144.89947063,04,21,,,,21.0,0.0,,0.0,,
F04_40875,40875,Holly Ct/Marigold Cres,-37.70011506,144.90166964,04,21,,,,21.0,0.0,,0.0,,
F04_40876,40876,Vanderloo Rd/Marigold Cres,-37.70216829,144.9000692,04,21,,,,21.0,0.0,,0.0,,
F04_40877,40877,Birk Ct/Gowanbrae Dr,-37.70397021,144.89802207,04,21,,,,21.0,0.0,,0.0,,
F04_40878,40878,Lanark Way/Primula Bvd,-37.70462182,144.8996937,04,21,,,,21.0,0.0,,0.0,,
F04_40879,40879,Wonga Pl/Adelaide Bvd,-37.70263315,144.90340205,04,21,,,,21.0,0.0,,0.0,,
F04_40880,40880,Lanark Way/Adelaide Bvd,-37.70611243,144.90091067,04,21,,,,21.0,0.0,,0.0,,
F04_40881,40881,Adelaide Bvd/Hannah Pascoe Dr,-37.70738668,144.89858343,04,21,,,,21.0,0.0,,0.0,,
F04_40884,40884,Gowanbrae Retirement Village/Gowanbrae Dr ,-37.70917902,144.8929746,04,21,,,,21.0,0.0,,0.0,,
F04_40885,40885,Leicester Sq/Coventry St,-37.70942245,144.88895217,04,21,,,,21.0,0.0,,0.0,,
