SAL_CODE_2021,Sme_Usl_ad_5_yr_ago_as_2021_M,Sme_Usl_ad_5_yr_ago_as_2021_F,Sme_Usl_ad_5_yr_ago_as_2021_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SAL20103,1795,2041,3832,552,606,1156,51,56,106,598,721,1311,26,41,74,13,9,20,19,16,36,4,7,13,5,7,9,4,4,3,0,0,0,721,854,1580,97,96,188,31,22,50,1392,1579,2973,292,362,655,3476,3981,7454
SAL20104,23,37,62,6,0,7,0,0,0,39,38,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,42,79,3,0,9,0,0,0,50,49,95,4,14,16,79,95,169
SAL20105,1039,1083,2119,115,147,263,49,40,92,748,792,1545,34,20,52,8,14,26,11,12,21,8,3,14,0,3,3,11,11,19,0,0,0,874,902,1772,293,286,576,23,22,46,1311,1349,2659,194,154,354,2546,2584,5130
SAL20106,48,33,77,5,6,11,0,0,0,5,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,18,0,0,0,0,0,0,14,17,30,0,0,4,62,43,109
SAL20107,14,10,24,0,0,0,0,0,0,6,13,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,22,0,0,0,0,0,0,6,13,24,3,4,9,33,27,55
SAL20108,881,896,1776,143,164,308,9,11,23,415,455,877,8,8,12,0,0,4,0,0,4,0,3,3,3,3,3,0,0,0,0,0,0,442,484,925,16,12,26,13,7,18,607,674,1279,68,79,143,1556,1640,3195
SAL20109,23,25,46,3,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,12,5,4,8,34,31,66
SAL20110,6,3,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,8,7,15
SAL20111,1140,1313,2459,117,119,242,36,39,76,766,854,1617,21,33,61,4,14,18,9,4,15,0,3,6,3,4,10,4,3,11,0,0,0,849,962,1818,99,116,213,28,32,62,1100,1234,2334,166,165,335,2411,2714,5124
SAL20112,1341,1541,2884,111,125,238,21,33,53,797,952,1752,17,17,35,8,12,20,13,19,31,9,8,13,4,12,21,0,3,6,0,0,0,869,1056,1926,78,78,152,22,20,35,1078,1275,2349,202,235,437,2623,3046,5673
SAL20113,976,1125,2100,147,172,318,9,14,32,483,543,1027,17,25,41,6,7,10,6,5,11,7,4,11,5,8,8,0,0,4,0,0,0,532,606,1131,26,22,46,20,7,27,723,803,1530,82,108,189,1778,2042,3815
SAL20114,42,38,80,0,0,4,0,0,0,7,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,8,22,0,0,0,0,0,0,9,10,23,3,8,9,56,57,114
SAL20115,81,72,160,8,10,14,0,0,0,14,15,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,32,0,0,0,0,0,0,22,26,49,16,16,33,123,118,240
SAL20116,56,48,107,0,0,0,0,0,4,18,23,43,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,24,42,0,0,0,0,0,0,22,25,50,22,17,38,99,89,190
SAL20117,33,31,57,3,0,6,0,0,4,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,6,3,14,0,0,0,39,34,73
SAL20118,27,27,56,9,13,24,3,3,6,13,3,23,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,29,0,0,0,0,0,0,28,20,50,13,11,22,67,58,133
SAL20119,103,91,197,3,11,12,0,0,0,21,15,38,0,0,0,3,5,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20,21,42,4,0,3,0,0,0,27,30,60,5,15,20,143,134,276
SAL20120,645,720,1359,74,87,156,4,8,12,230,263,496,8,3,17,0,0,0,8,3,12,0,0,3,0,0,0,0,0,0,0,0,0,262,285,549,11,14,27,0,0,4,347,382,734,77,64,145,1068,1164,2231
SAL20121,130,142,273,18,8,27,0,0,0,60,55,114,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,52,116,6,3,15,0,0,0,88,68,152,17,14,27,232,224,455
SAL20122,3,0,6,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,3,3,4,0,0,0,6,3,9
SAL20123,3396,3965,7357,246,290,539,53,62,116,1490,1621,3111,48,45,91,28,35,61,24,29,54,3,8,12,4,7,11,3,3,13,0,6,5,1659,1813,3475,573,676,1252,24,21,45,2502,2801,5303,158,215,377,6056,6981,13039
SAL20124,6215,6529,12741,488,509,996,45,59,108,2095,2095,4193,48,49,97,29,28,56,32,38,77,4,7,9,8,3,12,9,10,14,0,0,0,2267,2292,4560,828,897,1724,35,26,59,3618,3722,7341,220,262,485,10053,10515,20574
SAL20125,155,147,305,18,16,35,5,0,3,36,36,75,0,4,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,47,51,92,0,3,0,0,0,0,67,67,128,13,17,29,232,232,466
SAL20126,80,82,165,5,3,6,3,0,3,17,21,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,27,50,0,0,0,0,0,0,25,31,59,22,25,44,131,133,270
SAL20127,44,38,82,0,0,0,0,0,0,9,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,17,0,0,0,0,0,0,19,7,21,5,5,7,58,52,114
SAL20128,10,13,24,0,0,5,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,11,3,9,0,0,0,20,15,38
SAL20129,98,92,185,19,17,36,78,34,116,114,97,208,107,20,122,17,3,20,19,0,21,5,7,11,17,3,19,4,3,8,0,0,0,355,173,529,0,0,3,3,0,4,380,192,572,23,12,32,500,293,793
SAL20130,26,23,47,0,0,6,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,3,6,5,13,0,0,4,30,28,58
SAL20131,230,281,509,6,0,4,0,0,0,78,76,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,78,157,0,3,7,0,0,0,79,82,160,33,34,63,337,400,733
SAL20132,17,14,30,0,8,5,0,0,0,7,6,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,0,3,3,0,0,0,9,11,19,15,5,20,41,30,69
SAL20133,1726,1656,3378,245,236,484,13,17,27,804,869,1670,13,16,28,3,8,5,4,3,13,5,7,12,5,4,3,3,3,8,0,0,0,840,919,1765,16,23,44,21,33,47,1126,1209,2335,128,121,246,2973,2986,5960
SAL20134,9,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,5,7,0,0,0,13,9,22
SAL20135,8,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,20
SAL20136,672,709,1379,98,125,220,91,106,201,343,375,715,23,29,51,10,7,18,0,4,4,9,3,9,3,4,6,16,18,32,0,0,0,493,533,1027,0,7,13,12,13,21,603,679,1285,69,101,169,1339,1489,2829
SAL20137,32,34,64,0,0,0,0,0,0,8,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,12,0,0,0,0,0,0,8,7,13,0,0,4,38,42,80
SAL20138,51,46,99,5,8,16,3,0,3,21,28,50,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,26,29,54,0,0,3,0,0,0,31,35,72,3,4,3,89,90,177
SAL20139,8,3,8,0,0,0,0,0,0,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,0,0,0,0,0,0,4,5,6,0,0,0,10,4,12
SAL20140,39,42,78,8,11,16,0,0,0,12,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,30,0,0,0,0,0,0,21,24,50,6,3,9,64,71,136
SAL20141,150,137,283,9,11,15,4,4,4,65,45,106,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,67,54,120,0,6,3,0,0,6,80,63,143,19,18,36,246,218,463
SAL20142,16,13,28,0,0,0,0,0,0,9,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,11,0,0,3,0,0,0,4,9,10,0,3,4,25,20,49
SAL20143,16,11,29,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,5,4,7,0,0,0,18,20,43
SAL20144,88,72,160,3,6,15,6,3,10,16,18,31,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,38,0,0,0,0,0,0,29,27,59,8,0,12,126,106,228
SAL20145,3,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,9,12
SAL20146,281,279,562,29,25,58,23,28,47,79,78,156,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,102,103,209,0,0,0,5,0,3,137,138,278,37,32,75,461,455,914
SAL20147,62,51,115,15,12,29,4,0,8,11,10,22,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,26,0,0,0,0,0,0,30,28,53,6,6,13,96,88,181
SAL20148,25,29,56,14,5,23,0,0,0,20,18,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,40,0,0,0,0,0,3,36,24,61,10,9,16,71,62,137
SAL20149,165,156,322,3,3,12,0,0,0,46,40,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,43,92,0,5,3,0,0,0,50,55,107,7,8,16,228,213,439
SAL20150,92,78,168,0,3,5,0,0,0,35,35,69,5,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,38,39,75,0,6,4,0,0,0,43,43,91,9,8,23,153,129,281
SAL20151,77,86,158,0,0,0,0,0,0,29,28,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,29,53,0,0,0,0,0,0,31,31,54,9,9,14,109,119,227
SAL20152,7,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,13,22
SAL20153,0,4,3,4,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,3,0,0,0,6,4,11
SAL20154,10,16,31,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,8,6,6,3,5,7,22,24,44
SAL20155,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8
SAL20156,10,5,13,0,0,0,0,0,0,8,7,19,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,11,6,21,0,0,0,0,0,0,11,6,21,4,0,0,18,14,34
SAL20157,9,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,11,12,16,30
SAL20158,10,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,10
SAL20159,35,31,69,0,0,0,4,3,5,4,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,12,0,0,0,4,0,0,7,6,22,5,3,9,50,44,92
SAL20160,80,75,153,22,21,41,0,0,0,26,32,49,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,24,31,56,4,0,4,0,0,0,48,51,102,5,0,3,130,129,254
SAL20161,50,42,92,0,0,0,0,0,0,12,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,24,0,0,0,0,0,0,16,9,29,7,9,13,73,59,129
SAL20162,1114,1224,2342,191,169,363,17,25,41,483,526,1008,0,6,11,5,4,12,0,3,3,5,3,11,8,5,9,0,0,0,0,0,0,524,571,1093,48,45,87,6,0,6,765,786,1548,146,158,307,2024,2168,4194
SAL20163,9,3,14,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,13,14,23
SAL20164,102,102,202,13,17,33,0,0,0,55,49,107,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,59,117,0,0,0,0,0,0,68,72,143,18,21,46,192,194,392
SAL20165,331,321,656,29,20,49,0,0,0,179,156,338,7,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,168,352,0,0,0,0,0,0,218,185,404,21,17,36,564,528,1095
SAL20166,19,26,49,0,0,0,0,0,0,3,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,16,0,0,0,0,0,0,7,11,11,4,4,8,30,40,72
SAL20167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20168,3,0,4,0,0,0,3,0,3,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,3,4,5,0,0,0,8,8,13,11,4,15,20,13,30
SAL20169,647,666,1307,28,34,71,0,0,3,234,286,518,3,0,7,0,6,6,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,245,291,537,4,4,12,10,10,20,295,343,637,39,58,95,980,1056,2041
SAL20170,5,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,20,22
SAL20171,132,148,284,5,11,16,0,0,0,54,40,94,4,0,4,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,57,43,102,0,4,0,0,0,4,68,61,125,10,8,17,206,218,426
SAL20172,37,31,60,0,0,0,0,0,5,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,5,4,8,7,9,21,50,42,96
SAL20173,3135,3309,6443,220,213,432,42,35,80,1573,1628,3198,32,28,62,18,13,37,9,10,23,0,7,6,0,3,8,4,3,9,0,0,0,1691,1724,3419,297,330,628,51,33,84,2254,2293,4552,276,285,558,5667,5886,11551
SAL20174,2577,2660,5236,72,80,159,14,14,35,1049,1136,2186,9,9,28,0,0,4,14,12,21,3,0,4,3,0,3,0,4,5,0,0,0,1100,1183,2282,128,151,280,23,30,50,1324,1446,2767,181,245,424,4078,4348,8429
SAL20175,2109,2108,4221,120,118,242,16,28,40,931,951,1877,21,13,30,7,11,19,8,10,15,0,4,4,4,4,3,0,0,0,0,0,0,981,1004,1986,81,80,164,22,17,36,1207,1225,2439,118,107,221,3433,3439,6870
SAL20176,973,905,1879,41,40,76,0,3,7,349,327,679,3,8,13,0,0,5,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,363,337,700,3,13,17,0,0,0,409,393,798,91,82,171,1472,1378,2851
SAL20177,76,54,127,7,5,12,0,0,0,22,22,42,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,49,0,0,3,0,0,0,31,30,58,7,7,19,114,89,203
SAL20178,50,50,101,6,5,14,0,0,0,16,17,33,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,19,19,34,0,0,0,0,0,0,20,29,48,3,8,13,77,82,157
SAL20179,14,15,32,0,0,3,0,0,0,10,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,18,0,0,0,0,0,0,12,10,20,4,3,3,26,26,51
SAL20180,11,8,23,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,0,8,0,0,0,9,7,19,0,0,0,19,19,39
SAL20181,463,454,917,72,71,141,11,7,8,176,200,374,9,12,16,4,4,9,3,5,9,0,3,6,0,0,0,0,0,0,0,0,0,199,220,421,0,7,7,3,8,12,278,300,578,75,70,146,819,819,1637
SAL20182,4178,4522,8703,384,439,820,44,42,90,1354,1443,2796,32,32,64,8,7,19,11,15,27,0,4,3,0,0,3,7,5,15,0,0,0,1453,1559,3010,241,270,500,13,8,18,2089,2268,4354,185,212,398,6459,7006,13463
SAL20183,13,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,24
SAL20184,132,105,232,18,9,27,3,0,3,33,48,83,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,45,86,0,3,7,0,0,0,57,59,114,15,17,25,200,182,382
SAL20185,31,24,59,0,0,4,0,0,0,13,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,26,0,0,0,0,0,0,18,14,30,14,18,31,65,53,121
SAL20186,1041,1173,2216,256,288,545,85,97,176,313,338,651,7,10,14,12,7,19,6,8,9,3,3,11,8,9,14,7,10,23,0,0,0,434,478,913,19,27,47,10,6,20,723,800,1524,240,120,361,2010,2092,4102
SAL20187,5,3,6,0,0,0,0,0,0,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,0,0,0,0,0,3,4,8,0,0,4,8,6,17
SAL20188,1254,1247,2498,24,25,54,11,13,28,392,420,810,8,15,24,3,0,5,3,0,7,0,0,5,5,0,5,0,0,3,0,0,0,424,455,873,30,40,71,11,12,24,494,537,1029,65,59,120,1814,1834,3644
SAL20189,464,465,931,24,25,53,3,6,6,135,129,265,0,0,0,0,0,0,0,0,0,0,0,0,6,3,10,0,0,0,0,0,0,148,141,288,12,12,25,5,0,6,190,179,368,22,20,43,673,667,1342
SAL20190,592,569,1161,33,31,59,0,0,3,137,148,287,0,0,5,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,148,155,301,7,8,14,0,0,0,187,193,380,26,18,43,805,782,1589
SAL20191,1414,1549,2961,189,192,379,12,15,26,639,680,1314,7,11,16,8,3,7,6,8,13,5,14,12,0,6,11,3,0,4,0,0,0,678,734,1405,126,141,268,16,9,29,1008,1070,2082,135,152,287,2557,2771,5330
SAL20192,1423,1553,2974,139,120,266,12,16,33,530,524,1057,15,12,25,6,8,16,5,4,3,0,3,0,8,7,10,3,0,5,0,0,0,581,572,1154,50,62,108,14,22,37,791,775,1564,137,127,259,2350,2451,4802
SAL20193,51,63,108,0,0,0,0,0,0,17,19,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,31,0,0,5,0,0,0,21,16,42,6,6,15,80,87,166
SAL20194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,3,4,5
SAL20195,333,345,679,95,82,178,4,6,10,116,119,234,5,5,7,0,0,0,5,0,6,0,0,0,0,0,0,0,3,3,0,0,0,126,134,263,9,3,15,4,4,10,235,230,463,67,92,159,633,663,1301
SAL20196,126,112,235,11,6,19,14,21,35,28,32,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,51,94,5,3,5,0,0,0,52,61,120,4,9,16,183,189,372
SAL20197,20,15,37,0,3,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,4,4,10,12,9,12,28,26,55
SAL20198,497,509,1011,36,44,75,8,11,19,264,251,517,3,0,6,6,3,7,5,5,12,0,0,0,0,0,0,0,8,6,0,0,0,287,275,564,51,47,102,3,8,11,382,377,758,52,46,97,935,929,1862
SAL20199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20200,45,54,95,7,8,14,0,0,0,6,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,17,0,0,0,0,0,0,13,16,32,4,5,9,66,79,145
SAL20201,3467,3795,7273,343,395,738,85,74,159,1971,2181,4151,50,62,109,30,20,49,21,14,35,24,21,44,16,12,30,5,5,9,0,0,0,2187,2389,4572,459,324,782,58,36,94,3042,3151,6191,325,332,660,6836,7281,14118
SAL20202,27,25,49,3,0,3,0,0,5,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,12,0,0,0,0,0,0,8,6,15,4,3,10,46,30,72
SAL20203,79,82,159,13,15,30,0,0,0,31,30,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,30,67,0,0,4,0,0,0,49,49,99,17,10,22,140,145,284
SAL20204,2651,2939,5587,731,782,1515,72,82,152,724,843,1566,44,53,100,17,13,38,19,14,38,9,15,29,14,17,34,8,0,9,0,0,0,909,1051,1958,99,96,197,21,22,45,1761,1959,3722,488,523,1013,4897,5421,10316
SAL20205,55,43,104,10,8,15,0,0,0,8,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,17,0,0,0,0,0,0,21,15,31,17,18,32,93,73,170
SAL20206,22,25,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,7,11,17,28,36,69
SAL20207,99,93,202,5,0,4,3,0,3,22,28,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,27,51,0,0,0,0,0,0,30,30,57,3,0,4,136,125,259
SAL20208,1302,1306,2613,152,167,324,25,37,63,797,869,1671,31,24,55,7,16,25,8,13,19,0,3,10,11,7,16,10,5,15,0,0,0,889,983,1867,113,119,235,21,12,38,1180,1283,2464,152,163,319,2640,2756,5397
SAL20209,43,33,84,0,4,5,5,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,8,10,14,0,0,0,0,0,0,7,7,17,9,8,13,60,52,111
SAL20210,16,17,37,7,0,4,0,3,10,12,13,20,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,30,0,0,0,0,0,0,23,15,36,3,10,10,46,45,88
SAL20211,17,14,27,0,0,0,0,0,0,8,14,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,20,0,0,0,0,0,0,12,14,20,0,0,0,27,26,49
SAL20212,38,40,70,3,0,7,0,0,0,15,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,32,0,0,0,0,0,0,17,19,39,12,10,19,67,64,128
SAL20213,15,15,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,18,16,35
SAL20214,4413,4829,9240,479,491,971,76,81,161,2156,2291,4449,54,40,91,30,36,65,31,28,64,10,9,15,6,0,4,6,12,19,0,0,0,2369,2501,4869,609,644,1251,53,39,92,3512,3676,7183,277,320,598,8202,8823,17018
SAL20215,8066,8576,16640,650,621,1270,128,111,239,3670,3800,7475,51,65,117,32,26,57,46,48,86,0,6,11,3,6,7,22,9,32,0,0,0,3952,4081,8029,763,762,1519,83,65,148,5445,5531,10973,401,444,840,13899,14547,28452
SAL20216,8,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,3,0,6,0,0,0,6,0,12
