SAL_CODE_2021,Aust_BP_B_OS,Aust_FO_B_OS,Aust_MO_B_OS,Aust_Both_parents_born_Aust,Aust_Birthplace_not_stated,Aust_Tot_resp,Aust_Abor_BP_B_OS,Aust_Abor_FO_B_OS,Aust_Abor_MO_B_OS,Aust_Abor_BP_B_Aus,Aust_Abor_BP_NS,Aust_Abor_Tot_resp,Chinese_BP_B_OS,Chinese_FO_B_OS,Chinese_MO_B_OS,Chinese_BP_B_Aus,Chinese_BP_NS,Chinese_Tot_resp,Croatian_BP_B_OS,Croatian_FO_B_OS,Croatian_MO_B_OS,Croatian_BP_B_Aus,Croatian_BP_NS,Croatian_Tot_resp,Dutch_BP_B_OS,Dutch_FO_B_OS,Dutch_MO_B_OS,Dutch_BP_B_Aus,Dutch_BP_NS,Dutch_Tot_resp,English_BP_B_OS,English_FO_B_OS,English_MO_B_OS,English_BP_B_Aus,English_BP_NS,English_Tot_resp,Filipino_BP_B_OS,Filipino_FO_B_OS,Filipino_MO_B_OS,Filipino_BP_B_Aus,Filipino_BP_NS,Filipino_Tot_resp,French_BP_B_OS,French_FO_B_OS,French_MO_B_OS,French_BP_B_Aus,French_BP_NS,French_Tot_resp,German_BP_B_OS,German_FO_B_OS,German_MO_B_OS,German_BP_B_Aus,German_BP_NS,German_Tot_resp,Greek_BP_B_OS,Greek_FO_B_OS,Greek_MO_B_OS,Greek_BP_B_Aus,Greek_BP_NS,Greek_Tot_resp,Hungarian_BP_B_OS,Hungarian_FO_B_OS,Hungarian_MO_B_OS,Hungarian_BP_B_Aus,Hungarian_BP_NS,Hungarian_Tot_resp,Indian_BP_B_OS,Indian_FO_B_OS,Indian_MO_B_OS,Indian_BP_B_Aus,Indian_BP_NS,Indian_Tot_resp,Irish_BP_B_OS,Irish_FO_B_OS,Irish_MO_B_OS,Irish_BP_B_Aus,Irish_BP_NS,Irish_Tot_resp,Italian_BP_B_OS,Italian_FO_B_OS,Italian_MO_B_OS,Italian_BP_B_Aus,Italian_BP_NS,Italian_Tot_resp,Korean_BP_B_OS,Korean_FO_B_OS,Korean_MO_B_OS,Korean_BP_B_Aus,Korean_BP_NS,Korean_Tot_resp,Lebanese_BP_B_OS,Lebanese_FO_B_OS,Lebanese_MO_B_OS,Lebanese_BP_B_Aus,Lebanese_BP_NS,Lebanese_Tot_resp,Macedonian_BP_B_OS,Macdonian_FO_B_OS,Macdonian_MO_B_OS,Macdonian_BP_B_Aus,Macdonian_BP_NS,Macedonian_Tot_resp,Maltese_BP_B_OS,Maltese_FO_B_OS,Maltese_MO_B_OS,Maltese_BP_B_Aus,Maltese_BP_NS,Maltese_Tot_resp,Maori_BP_B_OS,Maori_FO_B_OS,Maori_MO_B_OS,Maori_BP_B_Aus,Maori_BP_NS,Maori_Tot_resp,NZ_BP_B_OS,NZ_FO_B_OS,NZ_MO_B_OS,NZ_BP_B_Aus,NZ_BP_NS,NZ_Tot_resp,Polish_BP_B_OS,Polish_FO_B_OS,Polish_MO_B_OS,Polish_BP_B_Aus,Polish_BP_NS,Polish_Tot_resp,Russian_BP_B_OS,Russian_FO_B_OS,Russian_MO_B_OS,Russian_BP_B_Aus,Russian_BP_NS,Russian_Tot_resp,Samoan_BP_B_OS,Samoan_FO_B_OS,Samoan_MO_B_OS,Samoan_BP_B_Aus,Samoan_BP_NS,Samoan_Tot_resp,Scottish_BP_B_OS,Scottish_FO_B_OS,Scottish_MO_B_OS,Scottish_BP_B_Aus,Scottish_BP_NS,Scottish_Tot_resp,Serbian_BP_B_OS,Serbian_FO_B_OS,Serbian_MO_B_OS,Serbian_BP_B_Aus,Serbian_BP_NS,Serbian_Tot_resp,Sth_African_BP_B_OS,Sth_African_FO_B_OS,Sth_African_MO_B_OS,Sth_Afrcan_BP_B_Aus,Sth_African_BP_NS,Sth_African_Tot_resp,Spanish_BP_B_OS,Spanish_FO_B_OS,Spanish_MO_B_OS,Spanish_BP_B_Aus,Spanish_BP_NS,Spanish_Tot_resp,Sri_Lankan_BP_B_OS,Sri_Lankan_FO_B_OS,Sri_Lankan_MO_B_OS,Sri_Lankan_BP_B_Aus,Sri_Lankan_BP_NS,Sri_Lankan_Tot_resp,Vietnamese_BP_B_OS,Vietnamese_FO_B_OS,Vietnamese_MO_B_OS,Vietnamese_BP_B_Aus,Vietnamese_BP_NS,Vietnamese_Tot_resp,Welsh_BP_B_OS,Welsh_FO_B_OS,Welsh_MO_B_OS,Welsh_BP_B_Aus,Welsh_BP_NS,Welsh_Tot_resp,Other_BP_B_OS,Other_FO_B_OS,Other_MO_B_OS,Other_BP_B_Aus,Other_BP_NS,Other_Tot_resp,Ancestry_NS_BP_B_OS,Ancestry_NS_FO_B_OS,Ancestry_NS_MO_B_OS,Ancestry_NS_BP_B_Aus,Ancestry_NS_BP_NS,Ancestry_NS_Tot_resp,Tot_P_BP_B_OS,Tot_P_FO_B_OS,Tot_P_MO_B_OS,Tot_P_BP_B_Aus,Tot_P_BP_NS,Tot_P_Tot_resp
SAL21616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21617,0,0,0,42,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,21,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,14,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,3,0,68,11,98
SAL21618,26,171,136,3148,66,3546,0,6,4,178,9,193,35,0,7,27,0,67,4,0,0,11,0,21,66,7,4,35,0,111,362,182,146,2968,88,3747,55,0,12,0,0,66,3,4,0,14,4,21,43,20,20,220,0,310,23,7,0,17,0,49,12,0,7,4,0,22,25,4,0,0,0,27,66,27,28,754,6,881,35,16,5,158,0,216,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,9,8,0,14,0,38,12,4,0,0,0,17,13,4,4,7,0,29,15,7,0,9,0,25,3,0,0,0,0,13,0,0,0,0,0,0,79,52,36,756,13,935,7,0,0,0,0,7,0,0,0,0,0,3,6,0,0,4,0,12,7,0,0,0,0,10,9,0,0,0,0,9,10,3,0,27,0,37,167,22,13,59,3,265,17,3,3,61,384,472,922,322,253,6133,541,8160
SAL21619,8,30,27,241,0,314,0,0,0,15,0,15,0,0,0,0,0,0,3,0,0,0,0,0,20,9,0,26,0,60,39,20,17,142,9,229,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,10,8,31,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,3,6,44,0,62,9,4,0,16,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,4,0,0,3,0,0,0,3,0,3,0,0,0,0,0,7,0,0,0,0,0,0,11,0,3,40,3,57,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,15,3,4,3,0,30,0,0,0,0,29,33,125,53,41,388,38,646
SAL21620,3,21,11,145,0,183,0,0,0,12,0,12,12,0,0,0,0,10,0,0,0,0,0,0,9,0,0,9,0,14,47,18,13,116,0,199,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,12,0,25,0,0,0,0,0,0,3,0,0,0,0,7,8,0,0,0,0,8,0,3,4,30,0,38,4,0,0,6,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,9,4,0,0,0,0,4,0,0,0,0,0,0,12,5,3,49,0,64,6,0,0,0,0,6,5,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,3,8,0,35,4,0,0,0,30,36,135,26,17,270,37,501
SAL21621,0,0,0,15,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,4,5,0,29,9,43
SAL21622,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,14,7,23
SAL21623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SAL21624,0,4,10,82,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,12,20,6,6,44,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,26,0,4,0,9,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,45,18,14,133,3,211
SAL21625,19,109,80,1035,18,1264,0,0,0,15,3,21,7,0,0,5,0,7,17,0,0,12,0,25,45,14,12,18,0,85,206,116,63,1014,32,1439,3,0,0,0,0,7,0,0,4,8,0,15,33,8,5,99,0,143,43,3,6,12,0,68,9,4,0,0,0,15,4,3,0,3,0,8,54,38,29,332,5,457,89,28,11,60,0,184,0,0,0,0,0,5,3,0,0,9,0,11,5,0,0,3,0,11,5,0,0,4,0,15,5,0,0,0,0,10,6,5,3,5,0,17,6,4,0,5,0,14,4,0,0,6,0,8,4,0,0,0,0,4,70,36,30,316,0,454,4,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,11,0,25,73,18,15,43,0,161,0,0,0,19,143,163,604,234,162,2120,196,3311
SAL21626,0,0,0,7,0,7,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,7,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,6,13,0,0,20,3,47
SAL21627,0,0,0,66,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,4,61,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,129,0,140
SAL21628,3,18,13,249,0,287,0,0,0,4,0,5,0,0,0,5,0,3,0,0,0,0,0,5,6,3,0,5,0,11,44,24,11,300,0,372,11,0,0,0,0,11,0,0,0,0,0,0,8,0,0,27,0,33,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,8,0,3,96,0,110,10,0,0,18,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,85,0,108,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,11,24,7,4,13,0,41,0,0,0,8,35,45,103,39,15,574,38,775
SAL21629,81,196,221,1014,11,1512,0,3,0,11,0,8,1099,16,32,20,0,1167,25,6,5,9,0,47,43,12,10,23,0,92,430,183,158,981,6,1758,25,3,5,0,0,28,48,0,6,14,0,70,65,22,27,82,0,195,184,31,7,102,0,324,24,7,0,3,0,39,276,4,6,5,0,296,119,44,40,425,6,636,132,30,18,113,6,297,53,0,5,0,0,60,4,0,0,8,0,12,11,0,0,3,0,16,13,13,4,14,0,44,11,0,0,0,0,14,15,14,4,0,0,36,113,14,10,34,0,173,165,14,17,3,0,198,0,0,0,0,0,0,99,57,32,290,0,479,31,5,0,0,0,42,67,11,8,0,0,84,33,3,6,4,0,49,18,7,9,4,0,32,62,10,9,0,0,81,18,0,0,11,0,31,863,86,104,109,9,1177,33,0,0,17,166,213,3572,459,429,2222,197,6878
SAL21630,3,5,3,38,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,3,28,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,15,0,19,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,6,10,30,4,3,76,7,121
SAL21631,0,8,0,39,0,49,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,6,34,0,56,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,11,0,13,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,5,0,0,0,6,0,0,0,0,16,20,20,12,3,82,27,143
SAL21632,0,0,0,39,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,4,0,4,69,7,87
SAL21633,0,0,0,44,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,30,0,34,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,11,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,10,4,0,78,14,102
SAL21634,0,0,3,36,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,3,37,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,12,12,9,9,3,84,9,112
SAL21635,688,305,132,648,39,1815,5,13,4,99,5,123,158,6,0,3,0,167,54,7,3,7,0,70,14,4,0,10,0,27,472,176,74,637,29,1394,181,0,20,3,4,213,14,0,0,0,0,15,34,7,0,52,0,101,140,22,8,43,0,218,10,0,0,3,0,15,219,7,5,0,0,239,47,19,15,174,8,250,155,46,16,76,10,301,0,0,0,0,0,0,906,270,53,93,4,1337,34,8,0,12,0,55,86,12,13,32,3,151,17,0,4,0,0,22,24,4,7,0,0,27,51,7,0,8,0,62,3,0,0,0,0,3,176,11,0,0,3,195,38,19,11,112,4,180,29,0,0,0,0,34,4,0,0,0,0,4,83,0,4,3,0,96,50,4,0,0,0,50,550,3,4,4,6,562,0,0,0,7,0,7,7131,383,210,224,58,8003,332,65,18,35,1018,1462,10636,1022,429,1634,1169,14890
SAL21636,0,0,0,11,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,0,0,0,14,5,19
SAL21637,0,40,24,327,0,397,0,0,0,14,0,14,3,0,0,0,0,3,0,0,0,0,0,0,16,3,3,27,0,49,57,25,20,267,3,374,0,0,0,0,0,5,0,0,0,0,0,0,10,0,3,22,0,36,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,5,5,64,0,79,3,0,0,21,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,5,0,0,0,6,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,13,8,72,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,8,0,3,3,0,18,0,0,0,8,38,46,104,51,47,589,46,840
SAL21638,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,12
SAL21639,0,3,0,22,0,24,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,33,0,45,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,7,3,0,57,18,90
SAL21640,407,755,746,3122,35,5065,26,10,17,173,4,227,16456,47,158,53,54,16763,120,25,10,32,6,184,212,62,51,121,0,448,2976,690,608,3901,44,8219,1215,10,89,0,9,1324,320,16,24,53,0,417,454,93,72,496,7,1128,254,71,42,151,3,519,56,10,15,31,0,107,3602,20,13,14,5,3653,798,217,157,1795,12,2986,810,184,110,496,8,1609,1276,4,7,7,0,1299,90,13,12,18,0,120,75,9,5,23,0,115,75,28,8,72,0,187,126,9,12,3,0,146,181,26,22,9,0,240,301,33,24,76,0,435,244,17,11,28,4,294,54,5,0,0,0,64,626,189,160,1348,14,2343,106,10,7,3,0,129,115,13,12,0,0,139,438,12,11,21,0,480,248,14,9,0,0,275,1311,7,11,3,6,1346,69,11,12,65,0,166,10445,289,348,335,42,11456,456,6,0,63,5108,5632,38396,1661,1561,8007,5313,54941
SAL21641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,11,0,0,0,0,48,48,11,0,0,3,48,64
SAL21642,114,233,169,1724,60,2303,3,8,4,170,0,184,130,7,3,6,4,148,63,11,4,4,0,82,32,9,0,34,0,81,461,198,147,1443,36,2288,153,7,29,3,3,192,12,3,0,5,0,23,90,27,16,101,4,236,77,17,0,23,0,117,13,4,0,0,0,16,176,9,0,0,0,191,93,41,24,457,5,626,109,42,21,116,0,283,8,0,3,0,0,12,22,7,0,0,0,39,48,5,3,11,0,64,205,42,32,125,8,411,51,3,6,0,0,61,45,5,13,16,0,75,52,9,6,23,3,98,10,0,5,3,0,11,108,4,0,0,0,108,115,47,34,337,3,535,62,6,4,6,0,81,4,0,0,0,0,3,37,0,6,7,0,51,12,0,0,0,0,16,91,0,5,0,0,92,10,7,0,9,0,30,1000,75,48,65,11,1204,79,0,0,32,691,806,2991,473,341,3331,815,7953
SAL21643,274,358,212,2098,59,2997,7,10,3,157,3,176,178,4,16,22,3,224,37,6,0,7,4,53,53,28,8,17,0,110,572,262,176,1739,55,2799,234,3,26,3,0,265,19,0,4,16,0,40,101,26,18,176,0,328,57,11,19,37,5,126,24,0,0,12,0,45,636,5,3,4,5,657,108,53,40,474,11,682,120,30,15,137,0,292,10,0,0,0,0,10,34,5,0,7,0,50,39,7,0,3,0,52,157,33,23,98,3,315,83,5,7,5,0,105,47,9,9,8,4,72,62,6,3,27,0,92,19,5,0,10,0,25,197,16,9,3,4,228,125,54,36,419,0,648,43,0,0,3,0,44,7,3,0,0,0,19,49,6,0,7,0,62,37,0,0,3,0,45,84,5,10,3,3,97,19,3,0,22,0,41,2475,91,66,94,15,2737,137,9,6,50,1018,1221,5207,622,417,3956,1165,11362
