SAL_CODE_2021,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ptn_in_RM_0_14,P_Ptn_in_RM_15_24,P_Ptn_in_RM_25_34,P_Ptn_in_RM_35_44,P_Ptn_in_RM_45_54,P_Ptn_in_RM_55_64,P_Ptn_in_RM_65_74,P_Ptn_in_RM_75_84,P_Ptn_in_RM_85ov,P_Ptn_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SAL21176,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,3,0,8,10,19,12,0,0,81,..,0,0,11,22,25,23,5,0,93,..,0,0,0,3,0,0,0,0,8,..,0,0,0,0,0,0,0,0,3,24,..,..,..,..,..,..,..,..,24,..,3,..,..,..,..,..,..,..,3,..,0,0,4,0,0,0,0,0,9,..,0,0,0,0,5,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,3,0,0,0,0,0,3,..,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,23,6,6,18,29,31,32,7,0,159
SAL21177,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,..,0,0,0,4,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,4,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,13
SAL21178,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,3,5,0,0,10,0,0,0,0,0,0,0,0,0,0,4,13,4,4,8,11,12,4,0,68,..,0,8,0,13,19,7,9,0,54,..,3,7,0,3,0,0,0,0,11,..,0,0,0,0,0,0,0,0,0,12,..,..,..,..,..,..,..,..,12,..,11,..,..,..,..,..,..,..,11,..,6,0,0,0,0,0,0,0,12,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,3,4,0,0,13,0,0,0,0,0,0,0,0,0,0,12,19,8,3,21,27,13,10,0,117
SAL21179,..,0,0,3,3,10,4,0,3,18,..,0,6,3,12,21,39,32,20,131,7,0,0,0,0,3,4,0,0,17,129,85,86,90,113,134,134,75,32,876,..,0,38,88,113,146,164,86,13,644,..,12,57,36,34,25,17,4,0,178,..,4,18,20,26,15,0,0,5,83,294,..,..,..,..,..,..,..,..,294,..,78,..,..,..,..,..,..,..,78,..,67,35,5,10,6,0,0,0,116,..,10,7,0,4,10,8,8,5,47,..,12,9,0,0,0,0,0,0,16,..,0,0,5,4,16,9,4,5,36,..,3,17,17,21,56,79,51,28,265,3,5,8,5,4,4,12,0,0,36,299,192,179,174,208,265,285,148,46,1796
SAL21180,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,0,0,18,..,0,3,0,7,0,0,0,0,12,..,0,0,0,0,5,0,0,0,5,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,3,6,0,6,0,31
SAL21181,..,0,0,0,4,0,6,4,0,13,..,3,3,5,12,25,40,17,15,124,3,0,0,0,0,3,7,0,0,12,131,62,85,77,96,123,119,49,17,767,..,0,41,63,97,148,127,52,6,536,..,21,61,39,21,27,11,0,0,176,..,3,12,25,19,14,5,5,0,88,282,..,..,..,..,..,..,..,..,282,..,41,..,..,..,..,..,..,..,41,..,42,18,8,5,3,0,0,0,84,..,10,5,8,4,7,15,0,0,43,..,4,4,6,0,0,0,0,0,8,..,0,4,7,4,4,11,0,0,32,..,11,22,19,23,61,76,32,28,259,0,0,0,0,0,7,3,0,0,24,279,134,166,164,176,266,249,99,31,1565
SAL21182,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,14,..,0,0,8,5,4,11,0,0,21,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,3,..,..,..,..,..,..,..,3,..,4,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,0,3,7,4,11,5,0,36
SAL21183,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,4,0,4,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,3,4,4,0,20
SAL21184,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,9,3,7,14,9,11,0,0,60,..,0,4,7,20,9,9,4,0,48,..,0,0,4,0,0,0,0,0,6,..,0,0,0,0,0,4,0,0,4,15,..,..,..,..,..,..,..,..,15,..,3,..,..,..,..,..,..,..,3,..,6,0,5,3,0,0,0,0,10,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,15,12,5,10,20,14,17,4,0,107
SAL21185,..,23,36,5,16,13,3,7,0,108,..,18,81,103,101,172,201,134,69,879,15,20,13,8,8,9,4,4,5,93,1082,561,799,941,928,710,547,310,125,6012,..,8,440,1097,1085,680,523,281,69,4182,..,60,534,312,195,114,36,18,3,1263,..,4,21,93,184,120,47,26,22,515,2095,..,..,..,..,..,..,..,..,2095,..,682,..,..,..,..,..,..,..,682,..,249,197,69,44,30,7,0,0,602,..,34,28,11,15,26,46,18,11,180,..,15,16,6,4,5,0,5,0,58,..,53,120,17,31,25,20,17,5,276,..,25,161,187,214,267,303,182,89,1424,30,36,27,19,15,22,6,10,5,159,2129,1154,1541,1809,1789,1282,984,547,206,11438
SAL21186,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,8,0,4,9,9,9,10,5,0,59,..,0,4,5,7,10,21,3,0,58,..,0,0,3,4,0,0,0,0,13,..,0,0,0,3,0,0,0,0,8,16,..,..,..,..,..,..,..,..,16,..,3,..,..,..,..,..,..,..,3,..,3,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,4,3,5,0,13,0,0,0,0,0,0,0,0,0,6,16,7,10,12,19,21,30,8,0,122
SAL21187,..,164,128,11,14,13,4,0,0,331,..,40,93,82,82,171,247,245,143,1111,8,36,29,8,14,13,14,4,3,121,1813,1240,1088,1380,1351,1206,964,663,214,9923,..,15,648,1830,1866,1621,1316,820,145,8267,..,98,548,307,215,136,76,28,0,1408,..,5,41,138,214,117,42,30,18,600,3775,..,..,..,..,..,..,..,..,3775,..,1247,..,..,..,..,..,..,..,1247,..,557,296,83,52,26,6,0,0,1016,..,52,45,13,9,27,26,14,17,205,..,55,73,12,4,0,3,0,0,147,..,358,348,44,28,27,19,0,0,816,..,68,177,169,165,280,357,328,184,1728,22,62,57,19,26,26,20,5,3,245,3793,2520,2234,2608,2578,2265,1850,1226,372,19450
SAL21188,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,..,..,..,..,..,..,..,..,0,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,20
SAL21189,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,12,10,5,8,12,10,10,8,0,80,..,0,6,12,22,8,22,13,0,80,..,0,6,4,0,0,0,0,0,15,..,0,0,0,0,0,3,0,0,6,24,..,..,..,..,..,..,..,..,24,..,15,..,..,..,..,..,..,..,15,..,6,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,7,0,4,0,17,0,0,0,0,0,0,0,0,0,5,24,16,16,21,22,15,22,15,0,163
SAL21190,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,3,5,10,4,6,0,40,..,0,7,6,6,16,8,0,0,35,..,0,4,4,6,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,15,..,..,..,..,..,..,..,..,15,..,0,..,..,..,..,..,..,..,0,..,0,0,7,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,5,0,0,5,..,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,15,4,12,11,10,22,9,8,0,81
SAL21191,..,0,0,0,0,0,0,0,0,0,..,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,24,15,9,18,18,30,25,9,0,150,..,0,0,14,24,37,36,18,4,129,..,0,3,9,9,5,5,0,0,36,..,0,0,0,6,0,0,0,0,5,48,..,..,..,..,..,..,..,..,48,..,14,..,..,..,..,..,..,..,14,..,13,7,0,0,0,0,0,0,19,..,3,4,0,0,0,3,4,0,16,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,4,..,0,0,6,4,0,0,5,0,21,0,0,0,0,0,0,0,0,0,4,48,35,19,22,46,48,46,27,5,299
SAL21192,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,3,0,11,0,0,0,0,0,0,0,0,0,0,36,18,15,15,23,15,11,14,0,146,..,0,17,22,31,17,15,12,0,119,..,0,6,9,13,4,0,0,0,31,..,0,0,5,0,0,0,0,0,9,73,..,..,..,..,..,..,..,..,73,..,10,..,..,..,..,..,..,..,10,..,8,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,5,..,3,0,0,0,0,0,0,0,3,..,0,3,0,0,0,3,3,0,21,3,3,0,0,0,0,0,0,0,9,73,21,29,29,48,30,26,20,3,280
SAL21193,..,4,3,7,11,11,6,0,0,54,..,6,37,39,50,81,97,44,9,365,19,10,14,9,13,9,3,8,0,85,1634,1321,1002,1214,1462,1010,570,208,54,8478,..,14,718,1622,2084,1412,785,275,26,6931,..,83,330,214,197,103,38,6,0,975,..,11,52,143,262,171,39,27,14,723,3239,..,..,..,..,..,..,..,..,3239,..,1491,..,..,..,..,..,..,..,1491,..,961,721,136,76,26,0,0,0,1919,..,69,77,42,39,56,56,53,31,420,..,29,34,13,15,10,4,4,0,103,..,17,33,22,16,19,20,3,0,137,..,20,92,90,124,150,143,57,14,689,27,22,27,23,28,12,11,13,0,153,3265,2722,2077,2302,2847,1956,1097,432,83,16779
SAL21194,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,4,..,0,0,0,0,0,3,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,7,0,3,0,0,18
SAL21195,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,48,18,27,37,6,10,0,0,0,141,..,0,36,44,26,5,0,0,0,112,..,12,20,10,0,4,0,0,0,49,..,0,0,0,4,0,0,0,0,6,98,..,..,..,..,..,..,..,..,98,..,5,..,..,..,..,..,..,..,5,..,7,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,97,30,59,60,33,14,0,0,0,288
SAL21196,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,9,0,4,20,0,0,0,0,0,0,0,0,0,7,41,29,30,37,43,43,43,16,8,293,..,0,16,45,58,56,63,30,0,275,..,7,20,19,17,12,4,0,0,77,..,0,3,0,7,8,3,0,0,26,104,..,..,..,..,..,..,..,..,104,..,29,..,..,..,..,..,..,..,29,..,27,12,3,3,3,0,0,0,47,..,0,0,0,0,0,3,3,0,13,..,0,6,0,5,3,0,0,0,13,..,0,0,0,0,0,0,0,0,3,..,0,4,0,5,8,9,0,4,36,0,0,0,0,0,6,0,0,0,9,104,60,66,69,91,100,84,39,7,623
SAL21197,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,..,0,0,0,0,4,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,0,16
SAL21198,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,3,0,4,0,5,0,0,20,..,0,0,0,7,0,0,5,0,14,..,0,0,3,4,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,3,0,8,0,9,3,0,31
SAL21199,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,3,3,0,0,0,21,..,0,0,0,3,5,0,0,0,10,..,0,0,3,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,4,5,..,..,..,..,..,..,..,..,5,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,3,5,0,0,0,31
SAL21200,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0,21,..,0,0,4,5,5,6,4,0,17,..,0,0,4,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,13,..,..,..,..,..,..,..,..,13,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,13,6,0,7,7,4,11,4,5,51
SAL21201,..,0,0,0,0,0,0,4,0,10,..,0,4,3,4,4,9,5,6,48,0,0,0,0,0,0,0,0,0,12,47,15,29,33,30,57,57,33,16,321,..,0,13,26,28,70,80,45,19,276,..,0,21,9,12,5,3,0,0,55,..,0,0,8,4,3,0,0,0,25,85,..,..,..,..,..,..,..,..,85,..,14,..,..,..,..,..,..,..,14,..,11,3,0,4,6,0,0,0,29,..,4,3,0,0,6,0,3,0,9,..,0,0,0,0,0,0,0,0,5,..,0,0,6,6,3,5,4,0,17,..,5,14,11,7,17,27,18,16,106,7,0,0,3,0,0,3,0,5,24,91,43,57,64,55,109,121,63,34,644
SAL21202,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,114,61,29,79,85,37,35,0,3,440,..,0,24,118,113,72,52,9,0,392,..,3,14,27,24,8,0,0,0,81,..,0,0,7,3,0,0,0,0,12,228,..,..,..,..,..,..,..,..,228,..,61,..,..,..,..,..,..,..,61,..,43,18,3,0,0,0,0,0,66,..,5,0,0,0,0,3,4,0,15,..,3,0,0,0,0,3,0,0,8,..,0,0,0,4,0,0,0,0,4,..,0,0,0,4,3,4,0,0,21,0,0,0,0,0,0,0,0,0,9,228,119,60,151,150,92,66,15,3,890
SAL21203,..,65,97,55,47,35,39,15,0,353,..,27,110,94,148,292,352,227,89,1330,35,37,36,13,15,17,17,12,10,203,3230,2141,2487,2422,2308,2422,1713,688,207,17612,..,86,1734,2961,2783,3075,2132,821,95,13680,..,200,648,473,366,298,130,17,0,2128,..,24,211,414,519,365,164,85,34,1827,6609,..,..,..,..,..,..,..,..,6609,..,2193,..,..,..,..,..,..,..,2193,..,1426,1235,336,169,64,9,0,0,3229,..,215,250,88,85,165,165,82,70,1113,..,116,179,58,48,44,18,3,0,463,..,196,379,129,117,95,74,30,5,1023,..,79,269,269,378,570,548,331,125,2573,59,70,85,41,44,41,30,24,4,406,6664,4612,4989,4775,4500,4712,3262,1399,339,35256
SAL21204,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,5,4,0,0,0,20,..,0,0,0,10,7,0,0,0,20,..,3,0,4,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,6,..,..,..,..,..,..,..,..,6,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,3,..,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,5,0,0,11,10,0,0,0,47
SAL21205,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,3,4,9,3,4,0,37,..,0,0,3,4,8,11,3,0,33,..,3,8,0,3,8,0,0,0,17,..,0,0,0,0,0,0,0,0,0,14,..,..,..,..,..,..,..,..,14,..,4,..,..,..,..,..,..,..,4,..,0,0,3,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,14,11,5,8,8,21,13,6,0,85
SAL21206,..,69,63,14,6,26,11,3,0,201,..,51,127,71,118,229,266,282,180,1322,15,15,22,5,11,7,12,4,3,88,1285,755,1013,831,795,918,819,615,274,7302,..,21,607,842,817,974,908,622,169,4957,..,225,507,261,152,106,56,13,4,1321,..,36,142,185,176,90,49,28,30,731,2590,..,..,..,..,..,..,..,..,2590,..,503,..,..,..,..,..,..,..,503,..,395,170,56,49,33,6,0,0,714,..,68,42,13,14,40,21,20,15,236,..,43,31,17,17,5,0,0,0,112,..,146,156,28,23,45,30,4,0,433,..,91,262,167,230,418,425,376,237,2206,31,43,39,18,18,17,16,7,3,194,2614,1583,1952,1591,1504,1723,1510,1068,450,13996
SAL21207,..,4,7,3,0,0,0,0,0,9,..,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,7,8,4,9,0,0,0,0,37,..,0,0,0,8,0,0,0,0,16,..,0,5,0,5,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,8,..,..,..,..,..,..,..,..,8,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,5,18,5,0,0,0,0,0,26,..,0,4,3,5,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,8,14,21,8,14,8,0,0,0,70
SAL21208,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,10,..,0,0,0,10,4,0,0,0,15,..,0,0,0,0,0,3,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,5,..,..,..,..,..,..,..,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,11,3,0,5,32
SAL21209,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13,4,0,0,5,7,5,0,0,37,..,0,0,7,11,11,7,4,0,34,..,4,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,19,..,..,..,..,..,..,..,..,19,..,4,..,..,..,..,..,..,..,4,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,19,10,0,7,13,10,8,0,0,63
SAL21210,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21211,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,3,0,6,3,4,0,27,..,0,0,0,5,12,7,0,0,23,..,0,0,3,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,7,..,..,..,..,..,..,..,..,7,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,5,9,9,5,10,3,3,0,51
