SAL_CODE_2021,P_AdvDi_Di_AdvDi_AsDe_Mng,P_AdvDi_Di_AdvDi_AsDe_Pro,P_AdvDi_Di_AdvDi_AsDe_TTW,P_AdvDi_Di_AdvDi_AsDe_CPS,P_AdvDi_Di_AdvDi_AsDe_CA,P_AdvDi_Di_AdvDi_AsDe_Sal,P_AdvDi_Di_AdvDi_AsDe_MOD,P_AdvDi_Di_AdvDi_AsDe_Lab,P_AdvDi_Di_AdvDi_AsDe_IDNS,P_AdvDi_Di_AdvDi_AsDe_Tot,P_AdvDi_Di_Dip_Mng,P_AdvDi_Di_Dip_Pro,P_AdvDi_Di_Dip_TTW,P_AdvDi_Di_Dip_CPS,P_AdvDi_Di_Dip_CA,P_AdvDi_Di_Dip_Sal,P_AdvDi_Di_Dip_MOD,P_AdvDi_Di_Dip_Lab,P_AdvDi_Di_Dip_IDNS,P_AdvDi_Di_Dip_Tot,P_Cert_CertIII_IV_Mng,P_Cert_CertIII_IV_Pro,P_Cert_CertIII_IV_TTW,P_Cert_CertIII_IV_CPS,P_Cert_CertIII_IV_CA,P_Cert_CertIII_IV_Sal,P_Cert_CertIII_IV_MOD,P_Cert_CertIII_IV_Lab,P_Cert_CertIII_IV_IDNS,P_Cert_CertIII_IV_Tot,P_Cert_CertI_II_Mng,P_Cert_CertI_II_Pro,P_Cert_CertI_II_TTW,P_Cert_CertI_II_CPS,P_Cert_CertI_II_CA,P_Cert_CertI_II_Sal,P_Cert_CertI_II_MOD,P_Cert_CertI_II_Lab,P_Cert_CertI_II_IDNS,P_Cert_CertI_II_Tot,P_Cert_Cert_nfd_Mng,P_Cert_Cert_nfd_Pro,P_Cert_Cert_nfd_TTW,P_Cert_Cert_nfd_CPS,P_Cert_Cert_nfd_CA,P_Cert_Cert_nfd_Sal,P_Cert_Cert_nfd_MOD,P_Cert_Cert_nfd_Lab,P_Cert_Cert_nfd_IDNS,P_Cert_Cert_nfd_Tot,P_LE_ID_Mng,P_LE_ID_Pro,P_LE_ID_TTW,P_LE_ID_CPS,P_LE_ID_CA,P_LE_ID_Sal,P_LE_ID_MOD,P_LE_ID_Lab,P_LE_ID_IDNS,P_LE_ID_Tot,P_LE_NS_Mng,P_LE_NS_Pro,P_LE_NS_TTW,P_LE_NS_CPS,P_LE_NS_CA,P_LE_NS_Sal,P_LE_NS_MOD,P_LE_NS_Lab,P_LE_NS_IDNS,P_LE_NS_Tot,P_Tot_Mng,P_Tot_Pro,P_Tot_TTW,P_Tot_CPS,P_Tot_CA,P_Tot_Sal,P_Tot_MOD,P_Tot_Lab,P_Tot_IDNS,P_Tot_Tot
SAL21349,0,0,0,0,0,0,0,0,0,7,0,7,7,0,0,0,0,0,0,14,12,0,13,0,3,5,0,10,0,46,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34,43,26,10,15,12,8,12,0,153
SAL21350,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,8,0,6,6,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,6,4,5,7,0,8,0,55
SAL21351,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,13,6,4,8,4,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,12,10,10,5,6,0,0,4,0,47
SAL21352,20,32,16,28,33,10,4,3,5,155,49,33,36,119,59,24,7,17,5,354,78,41,466,141,137,55,129,118,32,1189,3,5,10,3,11,13,3,11,0,57,9,0,6,18,8,11,11,10,0,81,0,8,0,0,0,0,0,4,0,17,4,7,8,11,15,0,7,6,9,72,289,588,580,404,339,141,173,187,60,2762
SAL21353,5,3,0,0,0,0,0,0,0,17,0,3,4,8,3,0,0,6,0,26,10,0,12,5,11,0,4,0,0,39,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,47,21,18,17,0,0,10,0,144
SAL21354,44,48,28,51,38,13,8,0,5,235,78,99,61,108,93,34,10,29,6,521,163,52,605,202,169,86,88,121,38,1531,7,7,7,3,11,8,7,9,0,59,12,8,15,18,13,6,7,7,0,86,5,0,0,3,3,0,0,0,0,16,7,12,13,9,16,3,6,8,14,82,529,1047,794,557,494,196,142,209,75,4044
SAL21355,16,17,5,15,13,8,4,0,0,78,18,26,8,34,26,8,4,6,0,133,51,15,200,48,30,22,24,35,8,439,0,0,3,0,9,0,4,0,0,21,0,6,0,3,7,5,0,3,0,29,0,3,0,0,0,4,0,0,0,3,0,4,0,3,0,0,0,0,0,20,140,287,237,126,114,59,40,56,19,1075
SAL21356,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,0,5,0,0,0,0,27
SAL21357,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,6,3,0,0,0,3,0,37
SAL21358,9,12,0,5,3,0,0,0,3,44,11,12,4,21,4,3,0,4,0,66,32,13,126,45,29,5,20,27,5,293,0,0,3,0,0,0,0,0,0,10,4,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,4,4,6,0,0,3,0,0,17,85,122,151,95,57,20,34,41,11,614
SAL21359,0,4,0,0,4,0,0,0,0,14,0,0,3,0,3,0,0,0,0,12,9,4,18,6,10,4,9,4,0,58,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,25,25,15,16,4,14,11,3,131
SAL21360,5,6,5,3,0,4,0,0,0,30,8,5,6,15,20,4,0,4,0,60,21,4,90,18,18,7,13,25,0,201,0,0,4,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,3,14,57,77,108,53,51,22,20,37,11,426
SAL21361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,9
SAL21362,8,7,10,10,13,0,14,11,0,84,21,17,35,51,24,22,18,17,0,206,25,14,147,71,37,18,53,60,7,438,0,0,5,12,6,4,4,5,0,41,3,0,6,11,7,0,7,5,0,45,0,0,0,0,0,0,0,0,0,4,0,4,3,7,3,5,10,7,6,45,90,258,251,246,200,95,151,143,26,1460
SAL21363,8,13,8,6,8,0,4,14,0,64,10,18,14,34,23,15,6,12,0,131,16,6,76,46,16,8,27,24,4,227,0,0,5,0,11,0,3,0,0,13,3,3,0,4,0,0,0,0,0,17,0,8,0,0,0,3,4,0,0,14,0,4,3,0,0,0,0,4,3,22,107,342,172,173,142,63,103,133,21,1261
SAL21364,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,5,0,5,0,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,23,4,12,8,0,0,4,0,62
SAL21365,24,34,10,12,10,8,3,3,3,103,26,34,17,24,19,9,12,5,4,151,31,16,71,34,32,12,9,17,6,235,0,4,0,0,0,0,0,0,0,7,4,8,4,8,3,3,0,0,0,26,3,9,4,0,0,0,0,0,0,23,3,0,0,0,4,3,0,5,0,11,359,776,151,137,186,83,42,58,26,1820
SAL21366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,12
SAL21367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21368,0,0,0,0,0,0,0,0,0,4,6,3,0,3,0,0,0,0,0,16,8,0,20,9,3,4,0,10,6,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,28,25,8,11,11,0,10,7,135
SAL21369,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,8,0,3,0,3,4,0,28
SAL21370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,0,0,13
SAL21371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5
SAL21372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21373,0,0,0,3,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,6,4,3,0,0,4,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,11,6,3,7,0,0,4,3,47
SAL21374,29,39,24,25,35,13,7,10,0,168,49,34,41,68,58,23,17,12,3,295,56,32,257,79,72,37,44,55,12,654,0,3,3,4,7,0,3,0,0,32,7,10,0,13,12,9,5,8,0,64,5,6,0,5,5,0,0,4,0,16,6,5,6,3,9,4,4,5,3,44,379,880,410,310,366,153,111,143,30,2785
SAL21375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,10
SAL21376,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,3,0,10
SAL21377,3,3,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,10,14,0,3,4,0,0,0,5,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,10,0,7,0,0,0,8,0,59
SAL21378,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,9,6,0,11,0,3,0,0,0,0,33,0,0,0,0,0,0,0,4,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,9,19,8,8,8,0,4,5,72
SAL21379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,4,0,0,0,0,6,0,20
SAL21380,12,4,8,10,12,5,0,0,0,55,13,10,18,45,25,14,7,12,3,147,61,20,250,83,66,32,69,69,16,667,0,0,4,8,9,9,9,3,0,34,0,0,0,7,13,0,4,5,0,34,0,6,0,0,0,0,0,0,0,13,5,3,3,8,9,0,3,0,0,35,123,169,288,187,150,66,94,103,25,1208
SAL21381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8
SAL21382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8
SAL21383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SAL21384,5,4,0,0,0,0,0,0,0,16,3,4,0,5,3,0,0,0,0,20,10,7,38,19,12,13,17,14,0,131,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,13,29,45,43,36,22,13,18,19,5,232
SAL21385,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,8,16,0,14,3,8,0,7,4,0,46,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,14,12,8,12,0,7,8,0,84
SAL21386,5,3,0,0,0,0,0,0,0,8,5,0,4,5,0,0,0,0,0,16,6,0,23,0,4,0,7,3,0,50,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,38,27,13,8,13,13,3,0,145
SAL21387,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,10
SAL21388,5,0,0,0,0,0,0,0,0,5,0,5,5,3,4,0,0,0,0,18,8,0,19,3,4,4,6,3,0,55,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,22,21,13,14,3,5,7,0,108
SAL21389,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,3,3,3,0,0,0,0,26
SAL21390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,9
SAL21391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21392,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,11,0,9,0,0,0,0,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,7,10,0,0,0,0,0,39
SAL21393,3,9,0,0,3,0,0,0,0,17,6,6,0,3,8,0,0,0,0,18,0,0,4,4,0,5,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,86,173,15,25,30,30,3,4,8,368
SAL21394,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,6,0,3,0,0,3,0,22
SAL21395,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,5,3,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,3,0,0,4,3,0,0,31
SAL21396,5,11,4,7,9,0,0,4,4,42,6,8,5,29,10,3,0,3,0,62,38,15,105,47,26,25,31,44,0,340,6,0,3,0,4,0,3,3,0,21,0,0,3,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,4,9,5,31,88,172,139,125,72,38,43,62,10,745
SAL21397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,11
SAL21398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17
SAL21399,22,19,3,11,12,10,3,3,4,82,22,22,9,56,25,16,0,7,4,144,71,19,208,78,39,32,75,69,10,598,0,0,4,4,6,10,6,5,0,35,0,4,4,7,7,3,0,7,0,31,0,0,0,0,0,0,0,0,0,4,9,0,6,3,5,5,4,3,0,41,164,250,252,205,106,77,89,115,21,1289
SAL21400,3,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,8,4,0,0,0,0,5,0,3,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,5,10,0,5,3,3,0,45
SAL21401,4,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,13,10,5,4,4,0,7,0,60
SAL21402,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,9,0,0,7,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,13,6,3,0,0,3,3,0,43
SAL21403,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,11,7,4,5,3,0,0,43
SAL21404,3,4,0,0,0,0,0,0,0,6,0,3,0,0,6,0,0,0,0,16,18,0,14,4,0,0,0,8,0,48,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,35,24,14,9,9,5,5,8,0,114
SAL21405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,3,4,4,3,6,0,0,38
SAL21406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL21407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,12
SAL21408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,17
SAL21411,31,28,22,28,36,8,10,9,4,172,42,46,38,103,61,23,26,12,3,359,79,64,440,197,147,72,177,135,27,1339,3,0,5,10,14,10,7,10,0,58,9,8,13,19,20,10,9,9,0,89,6,3,5,4,6,3,0,0,0,26,10,3,7,14,12,9,8,13,17,90,267,471,557,482,392,173,289,212,64,2908
SAL21412,20,37,12,20,16,5,0,10,3,125,37,32,14,70,34,13,7,18,0,224,102,30,331,124,67,50,78,134,4,917,3,0,5,0,6,8,4,14,0,49,6,3,4,14,7,7,3,6,0,52,0,5,0,0,0,0,0,3,0,13,9,7,6,8,10,9,3,20,16,89,244,446,390,283,171,97,107,224,35,1998
SAL21413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,6,0,14
SAL21414,32,30,17,29,19,13,3,7,0,157,49,28,22,49,30,15,5,21,4,225,85,35,236,93,59,34,34,63,6,646,3,0,3,5,4,7,3,8,0,48,6,3,11,8,6,10,3,5,4,56,3,3,0,0,0,0,0,6,0,21,8,5,3,7,5,6,0,16,8,56,454,742,334,276,219,113,64,162,41,2404
SAL21415,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,6,6,8,0,0,0,0,43
SAL21416,3,0,0,0,0,0,0,0,0,8,0,0,0,4,4,0,0,0,0,9,10,0,17,3,3,5,6,6,0,45,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,4,20,21,20,8,11,0,3,12,0,107
SAL21417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,4,4,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,3,4,9,3,0,5,5,0,38
SAL21418,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,5,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,8,8,0,0,0,4,0,43
SAL21419,0,7,0,0,0,0,0,3,0,9,0,3,0,0,0,0,0,0,0,10,9,0,9,3,3,0,3,10,0,49,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,27,26,13,13,10,0,3,13,0,111
SAL21420,3,0,0,0,0,0,0,0,0,3,3,3,0,0,4,0,0,0,0,7,8,0,12,4,4,0,6,5,0,36,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,19,25,12,6,9,0,6,5,4,94
SAL21421,4,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,8,0,0,6,0,0,0,3,8,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,9,5,4,0,3,3,0,44
SAL21422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5
