SAL_CODE_2021,One_method_Train_M,One_method_Train_F,One_method_Train_P,One_method_Bus_M,One_method_Bus_F,One_method_Bus_P,One_method_Ferry_M,One_method_Ferry_F,One_method_Ferry_P,One_met_Tram_or_lt_rail_M,One_met_Tram_or_lt_rail_F,One_met_Tram_or_lt_rail_P,One_met_Taxi_or_Rideshare_M,One_met_Taxi_or_Rideshare_F,One_met_Taxi_or_Rideshare_P,One_method_Car_as_driver_M,One_method_Car_as_driver_F,One_method_Car_as_driver_P,One_method_Car_as_passenger_M,One_method_Car_as_passenger_F,One_method_Car_as_passenger_P,One_method_Truck_M,One_method_Truck_F,One_method_Truck_P,One_method_Motorbike_scootr_M,One_method_Motorbike_scootr_F,One_method_Motorbike_scootr_P,One_method_Bicycle_M,One_method_Bicycle_F,One_method_Bicycle_P,One_method_Other_M,One_method_Other_F,One_method_Other_P,One_method_Walked_only_M,One_method_Walked_only_F,One_method_Walked_only_P,One_method_Tot_one_method_M,One_method_Tot_one_method_F,One_method_Tot_one_method_P,Two_methods_Train_Bus_M,Two_methods_Train_Bus_F,Two_methods_Train_Bus_P,Two_methods_Train_Ferry_M,Two_methods_Train_Ferry_F,Two_methods_Train_Ferry_P,Two_mt_trn_Trm_or_lt_rail_M,Two_mt_trn_Trm_or_lt_rail_F,Two_mt_trn_Trm_or_lt_rail_P,Two_methods_Trn_Car_as_drvr_M,Two_methods_Trn_Car_as_drvr_F,Two_methods_Trn_Car_as_drvr_P,Two_methods_Trn_Car_as_pass_M,Two_methods_Trn_Car_as_pass_F,Two_methods_Trn_Car_as_pass_P,Two_methods_Train_Other_M,Two_methods_Train_Other_F,Two_methods_Train_Other_P,Two_methods_Train_Tot_M,Two_methods_Train_Tot_F,Two_methods_Train_Tot_P,Two_methods_Bus_Ferry_M,Two_methods_Bus_Ferry_F,Two_methods_Bus_Ferry_P,Two_mth_Bu_Trm_or_lt_rail_M,Two_mth_Bu_Trm_or_lt_rail_F,Two_mth_Bu_Trm_or_lt_rail_P,Two_methods_Bus_Car_as_drvr_M,Two_methods_Bus_Car_as_drvr_F,Two_methods_Bus_Car_as_drvr_P,Two_methods_Bus_Car_as_pass_M,Two_methods_Bus_Car_as_pass_F,Two_methods_Bus_Car_as_pass_P,Two_methods_Bus_Other_M,Two_methods_Bus_Other_F,Two_methods_Bus_Other_P,Two_methods_Bus_Tot_M,Two_methods_Bus_Tot_F,Two_methods_Bus_Tot_P,Two_methds_Othr_two_methds_M,Two_methds_Othr_two_methds_F,Two_methds_Othr_two_methds_P,Two_methods_Tot_two_methods_M,Two_methods_Tot_two_methods_F,Two_methods_Tot_two_methods_P,Three_meth_Tr_2_oth_meth_M,Three_meth_Tr_2_oth_meth_F,Three_meth_Tr_2_oth_meth_P,Three_met_Bs_2_ot_met_ex_tr_M,Three_met_Bs_2_ot_met_ex_tr_F,Three_met_Bs_2_ot_met_ex_tr_P,Three_meth_Othr_three_meth_M,Three_meth_Othr_three_meth_F,Three_meth_Othr_three_meth_P,Three_meth_Tot_three_meth_M,Three_meth_Tot_three_meth_F,Three_meth_Tot_three_meth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Method_travel_to_work_ns_M,Method_travel_to_work_ns_F,Method_travel_to_work_ns_P,Tot_M,Tot_F,Tot_P
SAL21373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,22,47,5,0,3,4,0,4,0,0,0,0,0,0,0,0,0,4,0,4,41,22,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,4,11,14,0,0,0,47,42,86
SAL21374,16,13,23,13,18,33,0,0,0,0,0,0,0,5,3,1191,929,2117,39,95,135,8,0,8,7,0,5,3,0,7,14,7,19,16,20,40,1316,1079,2392,3,0,9,0,0,0,0,6,6,14,8,20,0,0,0,0,0,0,18,16,32,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,8,9,14,24,25,51,5,0,9,0,0,0,0,0,0,7,0,8,456,498,955,140,247,385,5,3,7,1942,1856,3794
SAL21375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,13,12,25
SAL21376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,9,16
SAL21377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,9,36,31,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,7,18,0,3,12,0,3,3,53,43,98
SAL21378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,29,60,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,36,34,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,32,7,7,18,0,3,4,58,62,121
SAL21379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,15,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,12,0,4,4,0,0,0,20,15,41
SAL21380,3,4,4,0,0,5,0,0,0,0,0,0,0,0,0,800,588,1379,38,34,75,33,5,27,3,0,4,0,0,0,0,0,3,11,14,25,892,640,1532,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,13,13,9,22,0,0,0,0,0,0,0,0,0,0,0,0,77,163,240,63,144,206,4,3,10,1050,961,2013
SAL21381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,7,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,7,9,18
SAL21382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,8
SAL21383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,9
SAL21384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,126,290,10,12,22,4,0,4,4,0,3,0,4,3,0,0,0,6,8,19,185,153,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,21,33,8,27,33,0,0,5,217,203,419
SAL21385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,42,98,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,68,43,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,5,16,17,6,3,4,0,0,0,75,66,138
SAL21386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,62,128,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,4,7,72,70,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,24,21,48,8,11,19,0,0,3,104,108,207
SAL21387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,0,0,0,9,8,15
SAL21388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,62,130,8,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,83,72,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,27,9,7,15,0,0,0,100,95,198
SAL21389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,13,0,0,3,0,0,0,17,16,38
SAL21390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,0,0,0,0,0,5,10,8,19
SAL21391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,35,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,24,23,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,19,0,3,3,0,0,0,37,29,66
SAL21393,7,4,13,0,0,0,0,0,0,4,5,5,0,0,0,94,55,155,5,0,8,0,0,0,0,0,0,4,0,4,0,0,0,0,3,3,115,72,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,4,0,0,0,0,0,0,0,3,4,91,94,188,20,29,48,0,0,3,237,199,435
SAL21394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,14,0,0,4,0,0,0,12,18,30
SAL21395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,14,0,5,4,0,0,0,23,22,40
SAL21396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,354,734,15,21,34,12,0,11,0,0,0,4,0,3,3,0,4,16,10,22,429,379,813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,41,62,102,47,85,129,7,3,11,532,533,1065
SAL21397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,0,9,14,27
SAL21398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,13,0,0,0,0,0,0,17,21,33
SAL21399,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,721,608,1336,35,45,74,24,0,24,0,0,0,5,0,5,3,3,7,20,27,54,813,688,1498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,12,12,4,17,0,0,0,0,0,0,0,0,0,0,0,0,93,149,241,84,165,250,9,7,19,1017,1012,2026
SAL21400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,15,30,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,17,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,14,4,0,7,0,0,0,35,23,61
SAL21401,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,28,16,44,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,22,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,26,3,4,10,0,0,0,52,40,92
SAL21402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,34,0,0,3,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,21,22,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,14,4,4,6,0,0,0,34,30,63
SAL21403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,20,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,26,25,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,15,0,10,10,0,0,0,38,40,80
SAL21404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,55,103,4,3,3,3,0,3,0,0,0,0,0,0,4,0,4,7,3,14,64,63,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,22,43,0,8,9,0,0,0,92,91,181
SAL21405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,21,4,7,11,0,0,0,35,34,63
SAL21406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,4,10
SAL21407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,0,0,3,0,0,0,12,10,20
SAL21408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0
SAL21409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,0,0,3,0,0,0,15,14,23
SAL21411,23,23,50,7,18,25,0,0,0,0,0,0,3,0,0,1791,1186,2981,112,118,225,61,3,65,16,0,16,4,0,4,15,3,18,5,12,16,2033,1367,3399,3,3,10,0,0,0,0,0,0,11,5,17,0,3,4,0,0,0,15,20,35,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,3,7,25,4,26,44,24,67,3,7,10,0,4,4,0,0,0,3,12,12,232,478,708,225,322,543,16,6,21,2549,2213,4757
SAL21412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1174,1014,2186,72,60,131,23,0,23,15,0,16,23,5,34,13,0,17,57,89,149,1381,1174,2554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,15,8,0,15,0,0,0,0,0,0,0,0,0,0,0,0,118,165,280,117,204,315,18,21,38,1643,1563,3202
SAL21413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,11,15,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,18,14,29
SAL21414,25,16,36,0,0,0,0,0,0,0,0,0,0,0,0,909,807,1712,68,86,156,21,0,28,0,0,0,16,6,18,3,3,7,63,67,128,1104,973,2083,0,0,0,0,0,0,0,0,3,0,3,4,3,3,7,7,0,7,12,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,18,8,24,3,7,6,0,0,0,0,0,4,0,4,10,424,463,885,176,264,435,10,8,19,1729,1722,3453
SAL21415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,12,27,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,21,6,0,10,0,0,0,36,27,62
SAL21416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,54,114,5,3,9,5,0,5,0,0,0,3,0,3,0,0,0,3,0,3,79,63,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,16,28,3,8,14,0,0,0,95,85,187
SAL21417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,11,40,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,32,19,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,3,3,0,0,0,44,24,65
SAL21418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,35,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,22,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,10,4,5,7,0,0,0,40,27,67
SAL21419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,100,0,0,4,3,0,3,0,0,0,0,0,0,0,0,3,4,0,4,74,43,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,25,40,12,13,17,0,0,0,94,79,180
SAL21420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,79,3,4,5,0,0,0,3,0,4,0,0,0,6,0,6,4,0,6,53,41,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,13,4,12,17,0,0,0,66,61,134
SAL21421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,30,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,24,13,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,23,3,3,5,0,0,0,36,26,62
SAL21422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL21423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,8
SAL21424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,0,0,0,0,0,6,3,9
SAL21425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,16,11,26
SAL21426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,44,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,7,8,9,27,30,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,30,0,9,7,0,0,0,49,50,94
SAL21427,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,187,158,344,12,9,18,5,0,5,0,0,0,0,0,0,5,0,5,7,0,5,211,170,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,26,45,9,27,41,4,0,4,239,225,462
