SAL_CODE_2021,P_EducTrain_GD_GC,P_EducTrain_BD,P_EducTrain_AdD_D,P_EducTrain_Cert,P_EducTrain_ID_NS,P_EducTrain_ToT,P_HealthCareSocA_PD,P_HealthCareSocA_GD_GC,P_HealthCareSocA_BD,P_HealthCareSocA_AdD_D,P_HealthCareSocA_Cert,P_HealthCareSocA_ID_NS,P_HealthCareSocA_ToT,P_ArtRecServ_PD,P_ArtRecServ_GD_GC,P_ArtRecServ_BD,P_ArtRecServ_AdD_D,P_ArtRecServ_Cert,P_ArtRecServ_ID_NS,P_ArtRecServ_ToT,P_OthServ_PD,P_OthServ_GD_GC,P_OthServ_BD,P_OthServ_AdD_D,P_OthServ_Cert,P_OthServ_ID_NS,P_OthServ_ToT,P_ID_NS_PD,P_ID_NS_GD_GC,P_ID_NS_BD,P_ID_NS_AdD_D,P_ID_NS_Cert,P_ID_NS_ID_NS,P_ID_NS_ToT,P_ToT_PD,P_ToT_GD_GC,P_ToT_BD,P_ToT_AdD_D,P_ToT_Cert,P_ToT_ID_NS,P_ToT_ToT
SAL20602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,3,0,0,7,9,0,17
SAL20603,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,4,0,0,3,5,11,0,23
SAL20604,6,30,8,5,0,47,7,12,19,29,28,4,95,0,0,0,0,3,0,6,0,0,0,4,19,0,23,0,0,6,5,19,3,35,26,24,109,82,282,35,563
SAL20605,0,6,4,0,0,16,0,0,6,0,6,0,8,0,0,0,0,0,0,0,0,0,0,5,5,0,11,0,0,0,0,3,4,4,5,4,27,25,64,5,134
SAL20606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20607,18,77,23,45,0,185,35,20,100,94,198,17,449,0,0,6,0,8,0,20,3,0,9,9,86,0,104,0,0,0,5,35,23,67,94,52,391,341,1274,111,2268
SAL20608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,15,0,25
SAL20609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,16,14,23,0,51
SAL20610,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,20,0,27
SAL20611,5,0,3,0,0,7,0,0,4,0,6,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,21,8,35,6,77
SAL20612,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,0,16
SAL20613,10,17,13,11,3,60,6,3,32,11,23,4,82,0,0,0,3,4,0,10,5,0,0,4,36,0,46,0,0,0,6,25,9,37,34,27,126,127,420,26,759
SAL20614,0,11,3,3,6,22,0,0,18,14,25,0,56,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,10,0,10,5,0,40,43,126,11,224
SAL20615,0,0,0,0,0,0,0,0,4,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,13,18,27,3,62
SAL20616,51,179,14,24,3,480,213,49,360,50,57,16,743,51,3,83,22,14,0,179,19,9,27,21,33,4,111,46,8,100,25,20,22,225,1180,283,2469,494,505,100,5035
SAL20617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20618,0,0,0,0,0,5,0,0,3,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,15,30,0,63
SAL20619,0,3,0,0,0,3,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,3,20,3,39
SAL20620,0,12,7,6,0,32,8,4,6,14,16,0,43,0,0,0,0,0,0,0,0,0,3,7,0,0,9,0,0,0,0,8,0,11,13,5,40,45,97,5,210
SAL20621,3,24,4,5,0,35,10,3,19,4,4,0,43,0,0,3,3,0,0,8,0,0,0,0,0,0,7,3,0,6,0,0,0,9,37,16,134,57,97,9,341
SAL20622,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,13
SAL20623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,5,0,15
SAL20624,5,11,10,13,6,46,13,3,19,20,26,5,93,0,0,0,0,3,0,6,0,0,3,9,8,0,20,4,0,5,5,18,8,42,69,18,139,97,161,32,511
SAL20625,0,0,0,6,0,5,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,18,0,28
SAL20626,0,6,0,0,0,5,0,0,3,6,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,12,15,15,11,54
SAL20627,8,4,0,3,0,18,4,0,8,7,5,0,21,0,0,4,0,0,0,0,0,0,0,3,4,0,3,0,0,3,0,0,0,4,7,15,34,13,37,6,108
SAL20628,0,3,0,0,0,11,0,0,5,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,9,8,25,4,52
SAL20629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,12
SAL20630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4
SAL20631,0,0,0,0,0,3,0,0,3,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,34,18,48,3,111
SAL20632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8
SAL20633,0,7,4,0,0,6,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,10,9,36,3,64
SAL20634,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,14
SAL20635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,6
SAL20636,0,6,0,6,0,9,0,3,7,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,10,3,30,5,55
SAL20637,0,0,0,0,0,3,0,0,4,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,13,9,0,33
SAL20638,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,27,0,36
SAL20639,5,10,3,3,0,21,4,9,9,14,14,4,51,0,0,0,0,0,0,3,0,0,0,0,18,0,18,0,0,0,7,8,5,17,12,15,43,56,171,20,321
SAL20640,39,96,51,67,3,303,21,5,101,149,294,16,599,0,0,6,8,16,0,29,10,7,8,18,100,0,133,10,0,8,16,87,35,146,172,72,498,538,1664,132,3074
SAL20641,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,12
SAL20642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,7,0,13
SAL20643,0,0,0,3,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,4,0,4,4,0,8,4,16,4,38
SAL20644,3,8,3,4,0,30,8,10,9,11,16,3,47,0,0,0,0,5,0,7,0,0,0,4,9,0,18,0,0,0,0,10,0,10,17,12,38,46,140,12,267
SAL20645,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5,13,11,6,40
SAL20646,0,4,0,0,0,11,0,0,8,5,6,0,20,0,0,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,3,0,4,3,4,20,16,69,7,115
SAL20647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL20648,9,17,4,9,0,40,5,8,31,19,26,5,94,0,0,0,4,0,0,0,0,0,0,0,22,0,25,0,0,0,0,5,0,3,13,30,61,61,163,12,343
SAL20649,0,3,0,3,0,4,0,4,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,6,9,17,4,36
SAL20650,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,16
SAL20651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,13,0,12
SAL20652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,10
SAL20653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7
SAL20654,10,9,0,5,0,35,11,8,11,12,6,0,34,0,0,3,0,0,0,8,0,0,0,4,3,0,8,0,0,3,0,0,0,7,24,18,78,48,77,3,250
SAL20655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,7
SAL20657,25,64,12,16,4,145,20,17,86,67,73,7,274,10,4,21,30,39,0,101,3,0,7,8,33,0,55,0,0,6,15,15,7,48,94,82,372,340,668,67,1625
SAL20658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,12
SAL20659,0,9,0,3,0,14,8,0,9,6,0,0,17,0,0,0,0,0,0,5,0,0,0,0,3,0,7,0,0,4,0,0,0,4,4,4,29,15,44,0,102
SAL20660,0,0,0,0,0,0,0,0,4,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,8,0,18
SAL20661,160,517,249,241,35,1553,424,188,1255,699,683,102,3346,13,11,52,36,44,7,160,41,11,107,157,345,26,689,119,13,198,173,288,162,956,2781,633,5692,3876,5292,750,19027
SAL20662,46,134,78,74,7,404,92,56,295,281,391,45,1154,0,5,17,15,42,3,78,13,0,28,46,172,11,264,24,3,62,53,162,53,351,455,169,1236,1170,2626,233,5900
SAL20663,64,191,101,85,7,549,205,94,649,425,397,47,1815,5,0,23,21,32,0,81,12,0,44,41,144,3,251,37,6,74,67,136,48,371,921,258,2178,1706,2397,269,7724
SAL20664,59,223,126,89,8,625,149,80,528,342,398,34,1539,6,6,21,10,21,6,63,20,3,50,62,158,10,297,40,4,83,61,111,52,361,894,253,2257,1575,2539,264,7779
SAL20665,16,53,24,19,0,132,30,13,96,43,45,8,235,0,0,7,4,8,0,19,0,0,4,7,33,0,46,3,0,13,11,24,9,57,84,53,325,229,516,42,1244
SAL20666,44,163,77,61,3,443,125,86,476,322,353,33,1395,3,3,26,22,24,0,79,8,3,34,73,142,9,270,20,0,72,54,143,47,343,603,203,1688,1414,2373,210,6487
SAL20667,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,15
SAL20668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,14
SAL20669,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,4,4,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,3,17,21,24,3,76
SAL20670,15,41,11,3,0,119,33,21,82,14,8,0,160,0,0,39,8,3,3,54,0,0,9,3,3,0,23,7,0,20,0,4,0,40,260,83,736,139,152,18,1382
SAL20671,3,0,0,0,0,0,0,0,4,3,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,30,0,48
SAL20672,18,27,8,16,3,87,19,14,49,49,49,3,183,0,0,7,11,13,0,27,4,4,0,11,41,0,62,0,0,0,0,21,0,23,62,50,158,163,410,18,860
SAL20673,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,21,0,27
SAL20674,9,28,21,38,0,119,11,7,44,53,74,6,195,0,0,0,0,13,3,27,4,0,3,0,40,0,55,0,0,4,8,30,10,48,39,28,149,205,618,32,1068
SAL20675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,9
SAL20678,4,0,0,0,0,12,4,0,7,3,4,0,18,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,3,24,11,28,8,83
SAL20679,4,0,0,0,0,11,0,0,8,3,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,10,4,19,15,20,0,60
SAL20680,0,0,0,0,0,5,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,11,0,26
SAL20681,0,3,0,0,0,3,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,10,3,30
SAL20682,173,509,122,116,10,1213,242,159,626,373,412,54,1862,17,5,64,29,41,0,152,30,18,94,82,201,7,430,38,4,93,55,109,41,336,1219,565,3238,1717,3104,246,10087
SAL20683,31,139,32,30,0,290,28,28,112,55,64,10,303,0,0,13,8,5,0,24,8,4,19,15,44,0,88,4,3,17,11,17,6,54,179,113,656,364,552,35,1899
SAL20684,59,157,62,32,5,393,73,56,184,88,95,11,510,4,4,11,6,13,0,32,10,3,19,16,69,3,118,8,0,32,19,49,16,129,337,195,986,566,924,80,3085
SAL20685,34,96,20,14,5,204,28,30,108,64,55,12,294,0,0,3,4,7,0,16,4,0,8,19,37,3,74,11,3,28,13,30,3,79,165,114,558,318,563,40,1759
SAL20686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL20687,0,5,0,3,0,14,0,8,10,0,5,0,26,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,6,8,28,14,56,0,111
SAL20688,0,3,0,0,0,10,0,0,3,0,11,0,19,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,3,18,16,39,5,79
SAL20689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,20,3,25
SAL20690,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,15
SAL20691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,10,0,21
SAL20692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,16
SAL20693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,6
SAL20694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6
SAL20695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,11
SAL20696,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,11,27,7,46
SAL20697,26,49,24,20,0,145,23,33,119,60,94,0,324,0,3,7,6,9,0,19,0,0,8,17,41,0,69,0,0,10,3,12,4,35,96,83,349,279,635,22,1471
SAL20698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,10
SAL20699,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,3,6,12,0,20
SAL20700,0,0,0,0,0,9,0,0,5,9,6,0,23,0,0,0,0,0,0,0,0,0,6,0,4,0,14,0,0,0,0,0,0,0,0,4,17,16,53,3,96
SAL20701,0,9,0,4,0,16,3,4,6,5,3,0,26,0,0,0,6,0,0,3,0,0,0,0,5,0,6,0,0,0,0,3,0,10,11,4,23,32,69,7,138
SAL20702,8,46,9,19,0,124,12,10,45,43,41,11,160,0,0,5,4,0,0,8,0,0,6,10,19,3,42,11,4,17,9,33,14,83,131,32,310,206,311,55,1056
SAL20703,0,3,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,6,6,17,3,32
SAL20704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,12,4,16
SAL20705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20706,4,9,4,7,0,34,5,7,22,16,17,0,69,0,0,0,0,4,0,10,0,0,0,4,6,0,10,0,0,0,0,8,0,8,9,14,39,42,154,9,269
SAL20707,45,152,67,57,10,460,173,61,450,297,309,40,1340,0,3,13,17,8,0,48,26,4,50,66,130,6,281,65,4,123,95,128,90,497,1033,208,2175,1392,1896,346,7055
SAL20708,64,201,79,56,14,518,134,55,391,239,269,43,1124,4,4,21,9,24,0,58,6,0,49,67,144,10,287,30,7,88,56,112,60,353,717,203,1932,1220,1837,261,6170
SAL20709,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,3,13,5,28
SAL20710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,13,0,23
SAL20712,68,171,55,81,3,427,24,28,134,107,123,15,430,0,0,6,11,22,0,44,0,0,15,31,77,4,131,0,0,15,16,71,25,131,166,129,655,582,1437,95,3065
SAL20713,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,11,0,21
SAL20714,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,15
SAL20715,3,11,3,6,0,27,7,8,17,12,11,0,51,0,0,0,0,0,0,0,0,0,0,3,11,0,15,0,0,0,3,10,0,14,13,10,47,40,130,8,241
SAL20716,0,7,0,0,0,12,0,0,9,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,11,0,33,26,58,6,133
SAL20717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
SAL20718,0,0,0,0,0,0,4,0,0,4,8,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,4,0,7,14,44,9,68
SAL20719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,25
SAL20720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,12
SAL20721,16,21,11,6,0,71,21,15,52,32,24,4,155,0,0,4,4,9,0,21,3,0,8,8,13,0,27,0,0,16,6,15,5,38,114,58,283,162,222,27,865
SAL20722,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,9,19,0,34
SAL20723,4,3,0,0,0,16,7,0,11,6,5,0,28,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,3,3,0,6,24,4,31,29,41,4,136
SAL20724,3,13,6,0,0,22,7,0,27,10,0,0,50,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,4,0,0,4,35,10,101,39,50,7,244
SAL20725,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
SAL20726,0,0,0,0,0,4,0,0,7,0,5,0,11,0,0,0,0,0,0,5,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,7,14,14,42,5,75
SAL20727,0,4,3,4,0,5,0,0,0,5,6,0,13,0,0,3,0,0,0,3,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,4,10,15,33,0,63
SAL20728,0,41,7,0,0,91,46,9,71,17,8,0,147,4,0,7,4,0,0,8,0,0,6,3,9,0,11,6,5,19,3,0,6,35,198,36,353,91,56,20,762
SAL20729,36,135,53,46,3,335,78,39,273,157,195,13,759,6,0,22,10,19,4,58,4,3,46,44,98,8,207,14,6,70,49,86,48,268,466,141,1562,853,1313,177,4509
SAL20730,17,55,27,29,0,144,18,26,105,55,144,3,351,0,0,5,3,5,0,12,0,0,5,11,46,4,62,0,0,4,7,23,0,35,51,67,316,211,808,26,1478
SAL20731,23,68,24,30,3,184,25,18,98,56,103,10,315,0,0,11,7,7,0,26,0,0,12,24,47,0,86,3,3,24,11,37,25,100,133,62,619,347,773,93,2025
SAL20732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4
SAL20733,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,14
SAL20734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10
SAL20735,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7
SAL20736,4,3,0,0,0,5,0,0,4,0,10,0,18,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,4,21,22,71,3,128
SAL20737,6,22,10,19,0,57,12,13,39,34,45,3,142,0,0,0,0,0,0,5,0,0,0,4,40,0,45,0,0,0,4,7,0,9,21,25,112,109,380,17,668
SAL20738,0,4,0,0,0,4,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,16,9,17,0,47
SAL20739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3
SAL20741,3,8,0,0,0,13,0,0,11,10,10,0,37,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,3,6,6,36,27,81,9,166
SAL20742,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,20
SAL20743,18,85,20,18,3,187,50,34,195,70,68,9,431,3,0,21,15,9,4,51,10,0,21,14,44,4,92,13,0,35,22,23,22,124,279,101,1056,487,631,107,2664
SAL20744,0,0,0,3,0,3,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,9,10,16,0,39
SAL20745,0,0,0,0,0,3,3,4,0,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,3,0,6,9,3,23,14,43,3,98
SAL20746,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,8,12,18,4,47
SAL20747,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6
SAL20748,3,15,5,12,0,35,6,0,10,9,21,0,54,0,0,0,0,10,0,9,0,0,0,3,21,5,31,0,0,4,8,18,0,23,19,11,74,75,258,12,447
SAL20749,5,0,3,3,0,9,0,0,5,5,0,3,19,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,4,0,0,3,3,4,17,17,58,3,98
SAL20750,0,4,0,0,0,4,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,5,13,9,20,0,56
SAL20751,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,11,12,25,0,51
SAL20752,90,335,87,91,11,729,106,88,287,177,175,21,854,3,5,36,12,28,0,90,11,5,24,35,113,7,196,11,7,39,29,77,17,182,461,313,1541,913,1759,122,5113
SAL20753,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,6,9,16,3,31
