SAL_CODE_2021,M_Ptn_in_RM_0_14,M_Ptn_in_RM_15_24,M_Ptn_in_RM_25_34,M_Ptn_in_RM_35_44,M_Ptn_in_RM_45_54,M_Ptn_in_RM_55_64,M_Ptn_in_RM_65_74,M_Ptn_in_RM_75_84,M_Ptn_in_RM_85ov,M_Ptn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ptn_in_RM_0_14,F_Ptn_in_RM_15_24,F_Ptn_in_RM_25_34,F_Ptn_in_RM_35_44,F_Ptn_in_RM_45_54,F_Ptn_in_RM_55_64,F_Ptn_in_RM_65_74,F_Ptn_in_RM_75_84,F_Ptn_in_RM_85ov,F_Ptn_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot
SAL22113,..,0,0,6,13,41,47,65,12,185,..,0,0,3,3,0,0,4,6,16,..,0,0,0,5,0,0,0,0,0,10,..,..,..,..,..,..,..,..,10,..,0,..,..,..,..,..,..,..,0,..,8,3,0,0,3,0,0,0,9,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,5,0,0,8,..,0,0,0,7,6,14,14,7,58,0,0,4,6,3,3,8,6,0,23,10,10,13,15,33,58,74,88,23,316,..,0,3,8,16,47,72,43,4,187,..,0,0,3,0,3,4,5,0,20,..,0,0,0,6,0,0,0,0,3,11,..,..,..,..,..,..,..,..,11,..,6,..,..,..,..,..,..,..,6,..,5,4,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL22114,..,0,3,0,3,9,10,3,0,29,..,0,0,0,3,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,7,..,..,..,..,..,..,..,..,7,..,0,..,..,..,..,..,..,..,0,..,5,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,7,4,0,6,7,12,12,3,0,56,..,0,0,4,5,11,8,0,0,31,..,0,0,0,0,3,0,0,0,3,..,0,0,0,0,0,0,0,0,0,10,..,..,..,..,..,..,..,..,10,..,3,..,..,..,..,..,..,..,3,..,4,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL22115,..,0,0,0,9,7,7,0,0,21,..,0,3,0,9,4,0,0,0,22,..,0,0,0,0,0,0,0,0,0,13,..,..,..,..,..,..,..,..,13,..,9,..,..,..,..,..,..,..,9,..,11,0,0,0,0,0,0,0,11,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,3,0,0,0,11,0,0,0,3,0,0,0,0,0,3,13,17,8,6,19,17,11,0,0,97,..,0,4,3,7,5,5,0,0,20,..,0,0,3,3,3,0,0,0,21,..,0,0,0,3,0,0,0,0,7,11,..,..,..,..,..,..,..,..,11,..,3,..,..,..,..,..,..,..,3,..,6,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,4,0,0,0,0,0,0,0,4
SAL22116,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL22117,..,0,0,0,0,3,3,0,0,12,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,8,3,0,23,..,0,0,0,0,4,3,0,0,15,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL22118,..,5,178,363,252,191,159,111,42,1297,..,67,621,279,130,54,28,10,0,1188,..,0,3,8,19,17,6,3,5,58,506,..,..,..,..,..,..,..,..,506,..,141,..,..,..,..,..,..,..,141,..,35,53,14,29,9,3,0,0,141,..,24,38,11,0,10,0,3,3,85,..,10,29,5,0,0,0,0,0,41,..,171,409,71,34,21,7,12,0,717,..,53,402,309,156,165,101,64,22,1289,0,22,45,12,12,3,0,0,0,105,505,514,1773,1074,629,474,312,205,75,5567,..,8,253,345,237,184,143,96,14,1278,..,98,570,194,59,32,19,6,0,978,..,0,11,32,75,47,18,26,12,218,502,..,..,..,..,..,..,..,..,502,..,147,..,..,..,..,..,..,..,147,..,39,41,18,13,9,0,0,0,124,..,28,36,12,9,13,3,3,11,121,..,10,29,5,0,0,0,0,0,39
SAL22119,..,0,0,0,4,0,3,0,0,13,..,0,0,0,0,3,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,3,0,0,19,..,0,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL22120,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,16,..,0,0,0,3,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL22121,..,12,507,1228,1123,778,574,410,133,4756,..,53,849,640,351,145,56,14,0,2104,..,0,4,46,70,73,35,18,12,261,2486,..,..,..,..,..,..,..,..,2486,..,678,..,..,..,..,..,..,..,678,..,430,375,142,152,77,9,0,0,1184,..,75,113,47,38,65,41,19,16,414,..,70,110,49,16,17,9,4,0,274,..,282,762,222,96,79,62,12,3,1521,..,43,321,371,327,250,229,114,82,1735,37,34,55,48,36,18,12,8,3,241,2524,1667,3085,2784,2209,1510,1011,595,247,15637,..,28,733,1260,1124,758,563,285,57,4809,..,74,965,656,336,129,43,9,0,2213,..,4,67,208,297,232,112,103,75,1094,2321,..,..,..,..,..,..,..,..,2321,..,734,..,..,..,..,..,..,..,734,..,272,259,77,92,48,10,0,0,757,..,76,103,30,44,91,74,55,48,525,..,40,99,20,17,10,6,0,0,184
SAL22122,..,0,9,53,49,61,61,39,4,277,..,4,58,30,15,9,12,3,0,137,..,0,0,3,3,9,0,0,0,12,114,..,..,..,..,..,..,..,..,114,..,41,..,..,..,..,..,..,..,41,..,15,11,5,0,9,0,0,0,30,..,6,10,0,0,0,0,0,0,18,..,4,10,0,0,0,0,0,0,16,..,18,60,11,0,0,0,0,0,93,..,4,9,17,11,15,22,16,7,103,0,3,4,4,3,3,0,0,0,22,115,102,168,125,81,104,99,55,15,861,..,0,20,53,61,59,56,31,0,288,..,11,61,20,19,11,8,3,0,123,..,0,7,10,18,10,5,0,6,50,124,..,..,..,..,..,..,..,..,124,..,43,..,..,..,..,..,..,..,43,..,14,8,0,0,0,0,0,0,22,..,9,5,0,0,0,0,0,0,20,..,7,10,0,0,0,0,0,0,13
SAL22123,..,0,9,4,14,11,7,3,4,50,..,0,6,3,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,3,17,..,..,..,..,..,..,..,..,17,..,0,..,..,..,..,..,..,..,0,..,0,3,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,..,0,5,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,17,8,14,9,19,16,16,3,4,102,..,0,7,4,13,11,4,4,0,48,..,0,3,0,4,0,0,0,0,13,..,0,3,0,0,0,0,0,0,3,26,..,..,..,..,..,..,..,..,26,..,5,..,..,..,..,..,..,..,5,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
SAL22124,..,0,39,70,21,9,0,0,0,139,..,10,32,13,4,0,0,0,0,61,..,0,0,0,0,0,0,0,0,3,136,..,..,..,..,..,..,..,..,136,..,10,..,..,..,..,..,..,..,10,..,9,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,6,0,5,0,0,0,0,13,0,0,0,0,7,3,0,0,0,7,138,34,80,90,33,7,0,0,0,380,..,0,65,52,22,5,0,0,0,142,..,10,35,8,0,0,0,0,0,60,..,0,0,0,0,0,0,0,0,0,121,..,..,..,..,..,..,..,..,121,..,10,..,..,..,..,..,..,..,10,..,8,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL22125,..,0,0,4,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,9,..,..,..,..,..,..,..,..,9,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,3,0,0,3,0,0,24,..,0,0,3,4,4,6,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL22126,..,0,0,3,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,3,0,0,0,0,0,11,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL22127,..,0,6,9,16,6,8,7,0,57,..,0,6,3,6,0,0,0,0,16,..,0,0,0,0,0,0,0,0,0,17,..,..,..,..,..,..,..,..,17,..,0,..,..,..,..,..,..,..,0,..,8,0,0,0,3,0,0,0,17,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,3,4,5,6,0,0,18,0,0,0,0,0,0,0,0,0,6,17,15,20,17,26,19,13,12,0,143,..,0,12,6,15,12,11,0,0,55,..,4,6,0,3,5,0,0,0,20,..,0,0,3,0,0,0,0,3,10,29,..,..,..,..,..,..,..,..,29,..,5,..,..,..,..,..,..,..,5,..,4,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0
SAL22128,..,0,0,4,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,6,..,..,..,..,..,..,..,..,6,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,3,0,0,3,0,0,24,..,0,0,0,0,3,0,0,0,4,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,5,..,..,..,..,..,..,..,..,5,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL22129,..,0,7,23,39,25,17,14,3,132,..,0,10,11,13,7,6,0,0,40,..,0,0,5,6,0,0,0,0,9,65,..,..,..,..,..,..,..,..,65,..,17,..,..,..,..,..,..,..,17,..,14,9,0,7,0,0,0,0,32,..,0,0,0,0,4,4,0,0,9,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,7,6,15,0,0,33,0,0,0,0,4,0,0,0,0,8,68,34,31,35,61,40,43,18,5,350,..,0,17,24,29,25,26,5,0,134,..,0,14,10,12,7,5,0,0,44,..,3,3,3,6,0,7,0,5,29,76,..,..,..,..,..,..,..,..,76,..,19,..,..,..,..,..,..,..,19,..,13,0,0,4,0,0,0,0,18,..,0,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,5
SAL22130,..,0,3,16,15,20,17,8,9,89,..,3,3,3,3,0,5,0,0,24,..,0,0,0,6,0,0,0,0,7,47,..,..,..,..,..,..,..,..,47,..,9,..,..,..,..,..,..,..,9,..,10,6,0,0,3,0,0,0,24,..,5,0,0,0,3,0,0,0,9,..,3,0,0,0,0,0,0,0,4,..,0,0,0,0,3,0,0,0,5,..,0,9,8,6,12,9,4,0,45,0,0,0,0,0,0,0,0,0,3,46,24,18,41,36,44,32,11,4,266,..,0,3,18,19,26,17,11,0,90,..,0,6,0,7,4,9,0,0,23,..,0,6,9,0,3,0,0,4,27,47,..,..,..,..,..,..,..,..,47,..,19,..,..,..,..,..,..,..,19,..,3,5,0,0,0,0,0,0,5,..,3,0,0,0,3,0,0,0,4,..,0,0,3,0,0,0,0,0,5
SAL22131,..,0,0,4,0,9,10,8,0,30,..,0,0,0,7,7,0,0,0,11,..,0,0,0,3,0,0,0,0,9,6,..,..,..,..,..,..,..,..,6,..,4,..,..,..,..,..,..,..,4,..,7,3,0,0,0,0,0,0,11,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,6,14,0,0,24,0,0,0,0,0,0,0,0,0,5,6,15,10,5,9,27,22,10,0,104,..,0,0,0,3,17,12,4,0,31,..,0,0,5,5,0,0,0,0,9,..,0,0,4,4,0,0,0,0,10,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,5,..,0,0,0,0,0,4,0,3,4,..,0,0,0,0,0,0,0,0,0
SAL22132,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL22133,..,0,15,12,15,22,9,9,0,75,..,5,3,7,4,3,3,0,0,22,..,0,0,0,0,0,0,0,0,4,40,..,..,..,..,..,..,..,..,40,..,5,..,..,..,..,..,..,..,5,..,10,0,3,0,0,0,0,0,16,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,6,..,0,0,0,3,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,40,23,23,15,28,27,16,7,0,176,..,0,13,15,26,14,10,0,0,81,..,0,5,6,5,4,4,0,0,18,..,0,0,0,0,0,0,0,0,4,21,..,..,..,..,..,..,..,..,21,..,14,..,..,..,..,..,..,..,14,..,8,0,0,0,0,0,0,0,10,..,0,0,0,0,6,0,0,0,6,..,0,0,0,0,0,0,0,0,0
SAL22134,..,3,30,74,81,92,72,35,3,389,..,11,35,24,11,10,7,5,0,102,..,0,0,11,5,0,0,0,0,25,209,..,..,..,..,..,..,..,..,209,..,54,..,..,..,..,..,..,..,54,..,46,23,3,6,3,0,0,0,80,..,8,3,0,0,0,0,0,0,13,..,6,4,0,0,4,0,0,0,14,..,16,22,4,0,7,0,0,0,48,..,7,15,17,19,41,27,6,10,142,5,0,8,0,0,4,0,0,0,14,214,148,125,137,128,165,104,48,15,1078,..,3,49,70,97,85,61,23,4,388,..,17,40,18,18,12,6,0,0,108,..,0,18,23,32,15,4,6,3,100,201,..,..,..,..,..,..,..,..,201,..,64,..,..,..,..,..,..,..,64,..,22,7,3,7,0,0,0,0,34,..,3,3,0,4,3,3,0,3,22,..,9,0,0,3,0,0,0,0,12
SAL22135,..,0,9,25,39,71,119,69,16,344,..,0,5,5,8,17,19,0,0,54,..,0,0,0,0,5,0,0,0,6,59,..,..,..,..,..,..,..,..,59,..,38,..,..,..,..,..,..,..,38,..,19,10,9,0,4,0,0,0,40,..,0,0,0,4,4,0,0,0,6,..,0,3,0,3,0,0,0,0,9,..,0,0,0,0,0,4,0,0,11,..,0,3,6,3,19,20,11,8,73,0,0,3,0,0,6,7,5,0,21,65,59,37,46,60,122,162,87,27,662,..,0,8,34,48,75,116,54,10,342,..,0,9,6,6,16,12,0,0,56,..,0,0,5,17,11,0,0,3,37,72,..,..,..,..,..,..,..,..,72,..,17,..,..,..,..,..,..,..,17,..,14,5,0,0,3,0,0,0,27,..,0,0,0,0,0,0,3,0,4,..,0,0,0,0,0,0,0,0,0
SAL22136,..,0,0,5,9,8,14,3,0,37,..,0,0,3,4,5,0,0,0,14,..,0,0,0,0,0,0,0,0,3,18,..,..,..,..,..,..,..,..,18,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,3,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,3,3,0,7,0,12,0,0,0,0,0,0,4,0,0,4,18,5,4,9,19,20,23,9,3,101,..,0,3,4,8,6,11,3,0,35,..,0,4,0,7,5,0,0,0,17,..,0,0,0,5,0,0,0,0,5,14,..,..,..,..,..,..,..,..,14,..,6,..,..,..,..,..,..,..,6,..,5,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL22137,..,0,7,17,19,34,40,18,3,137,..,0,0,3,3,5,0,0,0,18,..,0,0,0,0,0,0,0,0,3,53,..,..,..,..,..,..,..,..,53,..,10,..,..,..,..,..,..,..,10,..,8,0,0,0,0,0,0,0,16,..,0,0,0,0,0,4,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,8,..,0,5,11,3,12,13,0,6,46,0,0,0,0,0,0,0,0,0,4,53,21,20,33,31,51,64,27,9,315,..,0,8,24,20,32,41,15,4,142,..,0,8,0,5,5,3,0,0,19,..,0,0,4,0,0,0,6,3,15,39,..,..,..,..,..,..,..,..,39,..,9,..,..,..,..,..,..,..,9,..,3,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL22138,..,0,0,0,3,6,9,3,0,21,..,0,0,0,5,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,12,..,..,..,..,..,..,..,..,12,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,4,0,5,7,5,9,5,0,44,..,0,0,4,0,0,8,0,0,21,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,9,..,..,..,..,..,..,..,..,9,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL22139,..,0,0,0,0,0,3,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,5,..,..,..,..,..,..,..,..,5,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,3,0,3,0,0,12,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
