SAL_CODE_2021,Tot_OcMngr,Tot_OcProf,Tot_OcTechTrdW,Tot_OcComPerS,Tot_OcClericAdm,Tot_OcSalesWk,Tot_OcMacOp_Driv,Tot_OcLab,Tot_OcID_NS,Tot_Tot
SAL22614,249,464,277,227,205,137,90,135,32,1815
SAL22615,23,16,10,0,6,0,4,5,0,62
SAL22616,14,8,6,12,7,5,0,9,0,56
SAL22617,26,35,45,15,25,14,23,19,0,197
SAL22618,6,0,3,0,0,0,0,0,0,10
SAL22619,10,6,0,0,0,0,0,4,0,16
SAL22620,488,1017,567,410,447,290,158,281,71,3726
SAL22621,16,14,12,9,7,0,4,0,0,80
SAL22622,20,0,0,3,0,0,0,4,0,26
SAL22623,4,7,0,5,0,4,0,0,0,28
SAL22624,22,9,19,9,18,13,5,6,0,100
SAL22625,86,88,62,47,44,43,8,31,6,420
SAL22626,46,85,61,46,28,26,8,21,3,317
SAL22627,789,1665,564,502,683,464,167,340,90,5262
SAL22628,796,1669,550,509,750,482,199,337,108,5400
SAL22629,8,0,8,0,0,0,0,0,0,22
SAL22630,4,6,9,0,0,0,0,3,0,20
SAL22631,5,0,0,0,0,0,0,0,0,5
SAL22632,23,0,0,0,0,0,0,14,0,41
SAL22633,509,1111,332,312,473,256,90,189,45,3309
SAL22634,23,12,3,14,11,4,5,12,3,90
SAL22635,67,47,40,44,42,19,23,44,9,336
SAL22636,12,3,0,3,0,0,0,0,0,23
SAL22637,12,0,0,0,0,0,0,4,0,20
SAL22638,0,0,0,3,0,0,0,3,0,14
SAL22639,53,16,22,18,18,15,16,27,6,186
SAL22640,0,0,3,4,0,0,0,3,0,16
SAL22641,0,0,0,0,0,0,0,0,0,0
SAL22642,0,0,0,0,0,0,0,0,0,0
SAL22643,16,3,0,0,0,0,3,4,0,32
SAL22644,62,60,93,43,37,43,36,78,12,473
SAL22645,23,4,5,0,3,3,0,11,6,57
SAL22646,5,5,5,6,0,0,0,0,0,22
SAL22647,10,0,5,3,3,0,10,6,0,31
SAL22648,12,0,0,0,0,0,0,0,0,25
SAL22649,7,4,3,0,3,0,0,4,0,21
SAL22650,63,79,48,36,59,39,14,30,0,371
SAL22651,3,5,0,4,0,0,0,0,0,9
SAL22652,0,0,0,0,0,0,0,0,0,0
SAL22653,14,12,9,5,0,0,0,6,0,47
SAL22654,0,0,0,0,0,0,0,0,0,3
SAL22655,4,5,0,0,0,0,0,0,0,9
SAL22656,25,7,15,8,14,8,13,11,5,106
SAL22657,17,4,0,8,5,3,3,8,0,50
SAL22658,0,0,0,0,0,0,0,0,0,0
SAL22659,6,0,3,0,0,0,0,0,0,8
SAL22660,4,0,0,0,0,0,0,0,0,6
SAL22661,716,946,1398,947,995,632,751,751,156,7300
SAL22662,13,3,0,0,0,0,6,0,0,19
SAL22663,150,149,117,80,76,62,17,36,14,698
SAL22664,13,0,0,0,0,0,0,0,0,20
SAL22665,14,28,16,18,20,12,6,14,6,129
SAL22666,29,14,7,8,11,0,5,18,3,94
SAL22667,20,10,0,6,5,0,3,3,0,51
SAL22668,31,6,3,8,11,0,6,16,0,82
SAL22669,203,375,158,132,114,116,40,61,20,1220
SAL22670,15,6,4,0,0,0,5,3,0,36
SAL22671,39,66,33,28,16,14,0,24,6,223
SAL22672,70,25,49,19,29,8,19,12,0,235
SAL22673,236,250,374,212,213,141,98,162,27,1701
SAL22674,9,4,8,0,0,0,0,4,3,28
SAL22675,29,9,4,3,0,3,4,5,0,62
SAL22676,96,85,173,84,90,56,62,68,13,723
SAL22677,0,0,0,0,0,0,0,0,0,0
SAL22678,27,29,7,9,11,18,6,4,5,111
SAL22679,8,0,0,0,0,0,0,0,0,8
SAL22680,877,1617,1193,1278,902,846,601,1106,145,8563
SAL22681,35,43,40,42,32,14,26,34,4,274
SAL22682,4,0,0,0,0,0,0,4,0,7
SAL22683,35,20,19,18,6,15,11,17,5,135
SAL22684,16,4,10,9,7,3,3,3,0,56
SAL22685,860,1849,853,641,935,630,315,501,135,6713
SAL22686,1467,2904,1097,964,1524,988,416,676,206,10239
SAL22687,23,21,20,15,15,3,18,23,3,135
SAL22688,7,4,3,0,0,0,0,0,0,26
SAL22689,107,172,99,137,78,41,49,87,25,796
SAL22690,12,6,0,0,0,0,0,7,0,27
SAL22691,10,0,5,0,6,3,4,3,0,34
SAL22692,7,0,0,0,0,0,0,0,0,8
SAL22693,27,14,6,5,9,4,3,9,0,75
SAL22694,0,0,0,0,0,0,0,0,0,9
SAL22695,36,31,63,33,42,25,33,40,9,299
SAL22696,9,0,0,0,0,0,0,5,0,21
SAL22697,129,133,141,171,102,87,64,115,19,960
SAL22698,1068,2009,1314,1198,1103,719,518,1171,134,9225
SAL22699,42,25,18,9,10,14,7,14,4,140
SAL22700,3,3,3,6,3,0,0,0,0,21
SAL22701,7,7,0,7,0,0,4,4,0,34
SAL22702,619,859,327,271,358,252,46,155,32,2925
SAL22703,91,93,49,41,53,30,5,31,10,391
SAL22704,484,688,347,264,418,289,51,126,42,2719
SAL22705,11,3,3,0,0,3,0,0,3,26
SAL22706,33,9,12,6,7,3,3,4,0,81
SAL22707,53,44,73,30,51,27,27,42,7,351
SAL22708,3,0,0,0,0,0,0,0,0,10
SAL22709,21,3,9,12,8,12,5,18,0,91
SAL22710,1628,3119,2025,2038,1588,1554,785,2119,263,15118
SAL22711,14,4,5,0,3,0,0,0,0,25
SAL22712,23,6,0,3,0,0,0,4,0,38
SAL22713,9,4,3,3,10,0,4,8,0,44
SAL22714,17,0,5,0,0,4,0,3,0,30
SAL22715,6,3,0,0,0,0,0,0,0,21
SAL22716,9,3,7,0,0,0,0,0,0,20
SAL22717,3,8,17,8,11,10,15,10,0,87
SAL22718,0,0,0,0,4,0,0,0,0,11
SAL22719,14,4,3,8,11,8,8,7,4,58
SAL22720,278,362,113,105,176,133,54,87,29,1339
SAL22721,345,788,395,287,398,190,109,169,44,2721
SAL22722,236,537,274,215,281,155,78,125,27,1920
SAL22723,6,4,5,3,3,3,3,0,0,31
SAL22724,31,12,27,17,7,9,10,14,0,126
SAL22725,0,0,0,0,0,0,0,0,0,0
SAL22726,13,13,5,3,12,3,0,4,0,65
SAL22727,153,229,181,118,137,98,41,74,15,1039
SAL22728,5,0,0,3,0,0,0,0,0,7
SAL22729,27,12,24,12,23,8,12,29,3,148
SAL22730,265,597,358,428,274,342,145,250,28,2686
SAL22731,0,0,3,3,0,0,0,0,0,6
SAL22732,8,3,0,0,0,0,3,0,0,21
SAL22733,43,34,26,35,47,30,31,47,10,298
SAL22734,5,0,5,0,0,0,0,0,0,10
SAL22735,10,0,0,0,0,0,3,0,0,20
SAL22736,6,0,0,0,4,0,0,0,0,15
SAL22737,16,0,4,5,0,0,0,8,0,32
SAL22738,40,8,10,5,3,0,6,6,0,79
SAL22739,4,0,3,0,0,0,0,0,0,7
SAL22740,156,248,216,279,213,112,312,212,51,1800
SAL22741,10,12,16,9,16,4,6,5,0,75
SAL22742,11,21,15,5,15,6,6,8,0,93
SAL22743,34,11,20,17,16,9,13,33,3,151
SAL22744,18,0,9,0,3,0,7,22,8,66
SAL22745,271,452,593,588,449,401,291,606,74,3717
SAL22746,9,9,16,7,6,0,0,0,6,49
SAL22747,0,0,0,0,0,0,0,0,0,0
SAL22748,20,0,0,5,0,0,0,4,0,34
SAL22749,6,4,4,0,0,0,0,0,0,18
SAL22750,2232,4015,3268,2795,3236,1962,2518,2468,495,22987
SAL22751,236,203,148,92,192,72,100,105,37,1197
SAL22752,23,3,0,9,0,0,7,3,4,43
SAL22753,50,42,124,51,76,45,39,72,18,518
SAL22754,14,36,21,28,24,16,17,29,3,185
SAL22755,13,3,3,11,5,7,3,4,0,58
SAL22756,955,2075,627,627,801,414,341,460,103,6398
SAL22757,719,2087,435,519,604,323,141,344,92,5262
SAL22758,712,1068,1018,965,865,702,584,883,122,6922
SAL22759,15,5,7,8,8,4,8,6,0,61
SAL22760,4,0,0,0,0,0,0,0,0,8
SAL22761,300,477,447,351,471,233,247,292,68,2888
SAL22762,14,5,0,0,0,0,0,0,0,26
SAL22763,22,8,8,4,6,5,3,5,3,63
SAL22764,42,30,44,24,23,26,11,25,5,242
SAL22765,22,31,10,15,14,5,3,7,5,111
SAL22766,1465,2790,878,725,1295,853,286,518,174,8980
SAL22767,0,0,0,0,0,0,0,0,0,4
SAL22768,8,0,0,0,0,0,0,4,0,14
SAL22769,147,366,269,252,219,145,105,199,25,1718
SAL22770,42,31,22,19,16,20,17,21,0,186
SAL22771,0,0,0,0,0,4,0,4,0,14
SAL22772,28,22,14,16,5,11,3,18,0,117
SAL22773,9,4,0,6,0,0,0,0,0,19
SAL22774,68,170,207,245,151,150,165,252,37,1443
SAL22775,304,375,638,372,383,253,183,256,46,2816
SAL22776,6,0,4,0,4,0,0,3,0,16
SAL22777,53,19,27,18,14,14,18,39,3,210
SAL22778,9,8,11,0,3,3,7,7,0,51
SAL22779,10,9,4,0,4,3,3,10,0,46
SAL22780,0,0,4,0,0,0,0,3,0,16
SAL22781,31,7,4,6,5,0,3,8,0,58
SAL22782,11,13,9,9,3,12,14,17,3,95
SAL22783,14,5,5,0,4,7,3,0,0,30
SAL22784,14,7,21,6,13,6,8,4,0,85
SAL22785,11,0,0,4,0,0,0,5,0,18
SAL22786,12,0,0,0,0,0,0,0,0,13
SAL22787,19,4,0,6,4,3,0,3,0,31
SAL22788,71,16,15,11,16,10,11,32,0,181
SAL22789,9,6,0,0,0,0,0,4,0,20
SAL22790,5,0,0,0,0,0,0,0,0,5
SAL22791,653,1516,437,421,649,388,455,344,115,4976
SAL22792,1636,2511,577,599,928,510,156,337,115,7375
SAL22793,138,249,89,102,120,92,22,50,15,878
SAL22794,64,49,53,37,32,17,22,37,3,308
SAL22795,24,22,20,15,15,8,12,14,4,131
SAL22796,5,0,0,0,3,0,0,0,0,11
SAL22797,8,4,14,0,3,9,0,8,0,40
SAL22798,17,13,3,4,0,0,7,6,0,52
SAL22799,5,4,11,5,6,5,4,0,0,44
SAL22800,0,4,0,0,0,0,0,0,0,8
SAL22801,18,18,43,32,14,12,8,32,3,186
SAL22802,165,187,214,128,100,82,94,143,20,1130
SAL22803,28,17,14,8,8,4,0,13,0,95
SAL22804,19,8,5,3,5,3,0,4,0,51
SAL22805,861,1872,337,437,528,370,99,168,80,4753
SAL22806,0,0,0,0,0,0,0,0,0,0
SAL22807,8,5,0,4,0,0,0,0,0,22
SAL22808,8,0,0,0,0,0,0,0,0,4
SAL22809,0,0,0,0,0,0,0,0,0,0
SAL22810,6,0,0,0,0,0,0,0,0,6
SAL22811,6,0,3,5,0,0,0,0,0,14
SAL22812,27,10,4,8,3,5,0,15,0,64
SAL22813,38,28,48,33,20,11,16,34,6,247
SAL22814,188,374,315,271,238,189,118,165,22,1874
SAL22815,16,7,9,3,4,3,10,6,0,54
SAL22816,0,0,0,0,0,3,0,3,0,8
SAL22817,5,0,0,0,0,0,0,0,0,8
SAL22818,11,15,15,9,8,5,5,13,0,73
SAL22819,971,1681,1430,1349,1055,870,731,1095,160,9358
SAL22820,961,2205,1573,1600,1367,851,1277,1128,282,11246
SAL22821,4,3,0,0,0,0,0,3,0,14
SAL22822,15,0,4,0,0,3,0,0,0,27
SAL22823,15,13,9,14,5,13,12,21,3,92
SAL22824,0,4,0,3,0,3,0,0,5,18
SAL22825,409,479,327,198,326,203,56,134,30,2168
SAL22826,4,3,0,0,0,3,0,5,0,16
SAL22827,0,0,0,0,0,0,0,0,0,0
SAL22828,0,0,0,0,0,0,0,0,0,0
SAL22829,178,266,299,257,161,243,109,230,48,1792
SAL22830,30,3,10,0,10,7,6,4,6,69
SAL22831,0,0,0,6,0,0,0,4,5,18
SAL22832,9,0,3,0,4,0,6,10,0,38
SAL22833,540,981,379,376,343,210,93,200,46,3169
SAL22834,37,41,21,9,15,6,6,17,0,153
SAL22835,3,4,10,8,4,0,0,0,4,30
SAL22836,42,52,41,18,31,18,7,19,3,239
SAL22837,8,0,0,0,0,0,3,0,8,20
SAL22838,16,0,3,0,0,3,0,0,0,23
SAL22839,20,4,9,0,3,5,5,9,0,48
SAL22840,0,6,3,0,0,0,4,5,0,13
SAL22841,56,22,24,15,7,16,6,15,6,171
SAL22842,8,11,5,7,4,0,0,8,0,40
SAL22843,14,6,12,3,4,5,3,4,4,58
SAL22844,3,3,5,0,0,0,0,4,0,16
SAL22845,7,0,0,0,5,0,0,4,0,22
SAL22846,28,33,50,29,27,20,25,42,9,259
SAL22847,12,4,0,6,0,3,0,0,5,30
SAL22848,30,21,9,8,10,3,8,6,0,101
SAL22849,0,0,0,0,0,0,0,0,0,0
SAL22850,0,0,0,0,0,0,0,0,0,7
SAL22851,70,14,20,16,17,6,21,39,0,209
SAL22852,23,8,3,3,0,3,4,4,0,54
SAL22853,34,49,23,15,24,12,4,25,0,180
SAL22854,7,5,3,0,4,0,0,4,0,26
SAL22855,3,3,5,0,0,0,0,0,0,14
SAL22856,14,5,6,5,0,0,7,9,0,49
SAL22857,148,160,395,203,161,109,132,183,19,1512
SAL22858,41,20,8,7,10,8,9,30,4,141
SAL22859,10,0,5,4,3,0,4,16,0,47
SAL22860,22,16,19,24,14,16,18,42,0,176
SAL22861,44,13,4,0,3,0,0,14,0,88
SAL22862,6,4,0,0,0,0,3,4,0,12
SAL22863,3,0,0,0,0,0,0,0,0,6
SAL22864,14,4,0,0,0,0,0,0,0,20
SAL22865,0,0,0,0,0,0,0,0,0,0
SAL22866,0,0,0,0,0,0,0,0,0,0
SAL22867,0,0,0,0,0,0,0,0,0,0
SAL22868,0,0,0,0,0,0,0,0,0,0
SAL22869,7,3,10,5,3,5,3,8,3,46
SAL22870,7,0,0,0,0,0,0,0,0,10
SAL22871,0,0,0,0,0,0,0,0,0,3
SAL22872,0,0,0,0,0,0,0,0,0,0
SAL22873,15,18,30,11,21,17,16,34,0,159
SAL22874,18,22,8,11,3,0,6,9,0,71
SAL22875,76,87,82,82,59,62,28,52,8,533
SAL22876,105,169,151,103,116,93,66,91,15,916
SAL22877,52,36,30,18,29,18,15,34,0,229
SAL22878,0,0,3,0,0,0,0,0,0,5
SAL22879,0,0,0,5,0,0,0,0,0,3
SAL22880,7,0,0,0,0,0,0,0,0,8
SAL22881,8,0,7,3,4,4,0,12,0,42
SAL22882,7,5,4,0,0,0,4,0,0,17
SAL22883,786,1679,1236,1236,1246,766,1098,1007,222,9282
SAL22884,51,26,17,3,9,11,9,17,6,150
SAL22885,21,0,12,11,0,0,4,3,0,54
SAL22886,20,9,0,0,0,0,0,3,0,33
SAL22887,8,4,5,0,4,0,0,0,0,31
SAL22888,10,3,0,0,0,0,0,0,0,19
SAL22889,176,278,112,97,95,63,42,90,13,958
SAL22890,57,11,11,11,4,7,4,16,0,119
SAL22891,4,0,0,0,0,0,0,0,0,7
SAL22892,341,603,377,300,286,155,45,113,35,2257
SAL22893,0,10,16,4,13,5,7,5,3,62
SAL22894,50,73,127,106,82,42,72,105,18,674
SAL22895,0,0,0,0,0,0,0,0,0,0
SAL22896,41,12,8,13,10,10,10,28,0,131
SAL22897,22,3,9,0,4,3,0,15,0,59
SAL22898,24,20,22,13,14,5,0,7,0,100
SAL22899,11,3,6,0,0,0,0,6,0,23
SAL22900,57,11,8,13,4,10,10,28,4,141
SAL22901,6,0,3,3,0,0,0,0,0,17
SAL22902,20,22,17,7,8,9,5,12,5,105
SAL22903,7,3,4,0,0,0,0,0,0,15
SAL22904,13,7,14,8,9,4,0,5,3,63
SAL22905,0,0,0,0,0,0,0,0,0,0
SAL22906,37,13,24,9,21,7,14,26,3,150
SAL22907,11,32,19,19,16,8,9,7,0,125
SAL22908,26,12,10,20,14,3,16,8,0,101
SAL22909,7,0,6,5,0,0,0,6,0,28
SAL22910,247,250,302,162,203,133,83,128,27,1542
SAL22911,151,129,256,165,155,105,83,136,35,1211
SAL22912,5,0,0,0,3,0,0,0,0,12
SAL22913,128,127,138,133,86,78,64,106,15,880
SAL22914,21,22,10,11,10,14,3,3,3,102
SAL22915,123,88,122,106,65,62,52,127,21,770
SAL22916,157,174,161,82,135,73,33,48,13,877
SAL22917,1759,3266,767,706,1064,628,262,400,143,8999
SAL22918,23,0,0,0,3,0,3,16,0,47
SAL22919,429,518,589,474,358,324,172,471,58,3395
SAL22920,5,0,0,0,0,0,0,0,0,12
SAL22921,57,29,41,16,14,16,23,50,4,249
SAL22922,3,0,0,0,3,0,0,0,0,17
SAL22923,3,0,0,0,0,0,0,0,0,3
SAL22924,99,114,134,91,68,61,54,77,11,709
SAL22925,58,36,90,20,33,21,15,30,5,316
SAL22926,27,20,22,14,18,12,13,20,0,145
SAL22927,19,35,23,13,8,7,11,23,4,147
SAL22928,26,12,4,9,10,0,7,4,0,77
SAL22929,12,13,10,5,6,0,8,8,4,68
SAL22930,17,16,22,9,4,7,4,0,0,74
SAL22931,11,0,0,0,3,0,0,0,0,20
SAL22932,4,0,0,0,0,0,0,5,0,9
SAL22933,21,0,0,4,4,3,0,4,0,45
SAL22934,56,75,93,76,60,31,46,53,11,504
SAL22935,38,63,68,40,55,28,27,24,4,356
SAL22936,0,0,0,0,0,0,0,0,0,0
SAL22937,7,0,3,3,0,0,0,3,0,25
SAL22938,9,4,0,0,0,0,4,0,0,22
SAL22939,22,14,19,4,12,5,5,4,0,80
SAL22940,9,7,3,3,3,0,0,0,6,28
SAL22941,10,13,9,4,0,10,8,10,0,55
SAL22942,11,0,0,4,0,0,0,0,0,18
SAL22943,26,14,16,3,4,6,8,5,3,86
SAL22944,0,0,0,0,0,0,0,0,0,0
SAL29494,174,334,250,227,143,129,177,308,49,1797
SAL29797,0,4,0,0,0,0,0,4,0,15
