SAL_CODE_2021,Sme_Usl_ad_1_yr_ago_as_2021_M,Sme_Usl_ad_1_yr_ago_as_2021_F,Sme_Usl_ad_1_yr_ago_as_2021_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SAL20463,28,25,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,31,46,35,80
SAL20464,78,81,155,5,0,4,0,0,6,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,0,0,0,0,0,8,4,10,16,18,29,102,95,197
SAL20465,9,4,15,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,9,8,16
SAL20466,290,259,548,0,0,0,0,0,0,22,19,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,25,46,0,0,0,0,0,0,22,25,46,27,21,48,343,301,641
SAL20467,20,18,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,5,0,0,0,25,20,45
SAL20468,3122,3510,6630,68,69,132,8,10,11,315,337,657,3,11,13,5,3,6,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,334,356,694,25,26,50,6,9,9,434,457,891,103,125,231,3665,4088,7752
SAL20469,69,60,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,5,0,7,8,0,8,80,67,147
SAL20470,62,59,129,0,0,0,0,0,0,4,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,0,0,0,0,0,0,3,7,10,3,5,6,71,77,145
SAL20471,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5
SAL20472,13,14,28,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,6,4,4,17,17,34
SAL20473,436,453,891,34,40,71,0,0,0,41,44,87,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,49,94,4,3,3,0,0,0,80,94,172,21,23,44,539,570,1106
SAL20474,224,240,460,0,0,3,0,0,0,22,24,47,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,23,50,3,0,0,0,0,0,27,25,56,21,21,48,279,289,567
SAL20475,816,842,1656,51,62,108,0,5,10,95,100,197,0,0,0,0,3,5,0,3,5,6,0,3,0,0,0,3,0,3,0,0,0,108,110,213,0,5,6,5,0,4,162,175,340,128,164,294,1105,1182,2289
SAL20476,1891,2211,4105,89,107,194,10,3,11,179,215,396,4,7,13,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,227,425,3,3,4,7,0,8,295,342,636,214,250,467,2394,2802,5200
SAL20477,10,8,18,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,6,3,0,0,0,4,4,9,14,11,22,27,22,54
SAL20478,28,26,51,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,5,8,35,31,61
SAL20479,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL20480,114,103,219,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,9,0,0,0,0,0,0,9,4,9,13,9,24,132,115,251
SAL20481,27,20,49,0,3,3,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,3,4,8,0,0,4,30,30,60
SAL20482,19,10,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,26,16,40
SAL20483,29,28,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,31,61
SAL20484,39,48,87,0,0,0,5,3,4,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,8,0,0,0,0,0,0,7,7,8,0,0,0,49,54,102
SAL20485,490,442,936,19,24,39,0,0,4,26,29,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,29,58,0,0,0,0,0,3,50,52,105,5,6,13,548,506,1056
SAL20486,381,407,793,14,13,31,0,0,0,37,41,79,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,39,45,81,0,0,0,0,0,0,51,58,113,17,22,38,454,490,940
SAL20487,152,131,281,0,0,5,0,0,0,9,11,18,0,0,0,0,0,0,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,10,12,22,0,0,0,0,0,0,14,9,25,17,13,30,182,156,334
SAL20488,372,343,711,9,10,20,0,4,0,24,26,46,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,24,54,0,0,0,0,0,0,31,38,71,31,19,46,438,398,835
SAL20489,17,14,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,11,19,19,38
SAL20490,14,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,26
SAL20491,5,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,9,3,16
SAL20492,505,503,1007,0,3,4,0,0,0,41,39,84,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,42,46,87,0,0,0,0,0,0,42,49,96,49,36,86,598,584,1182
SAL20493,64,72,139,0,0,0,0,0,0,5,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,16,0,0,0,0,4,4,5,12,14,9,6,17,80,86,168
SAL20494,147,168,307,3,0,3,0,0,0,12,12,22,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,24,5,3,3,0,0,0,18,18,39,15,13,36,177,201,382
SAL20495,4078,4289,8369,512,574,1084,135,185,318,2027,2035,4060,99,127,223,47,57,102,60,75,135,36,30,67,12,11,21,31,29,61,0,0,0,2441,2554,4989,259,243,497,31,29,60,3241,3395,6636,509,478,981,7825,8167,15989
SAL20496,2018,2181,4197,96,108,203,21,34,52,553,706,1263,8,21,31,5,0,5,9,12,20,13,5,14,0,8,6,7,13,21,0,0,0,621,785,1410,45,42,88,11,10,20,771,955,1724,101,93,193,2893,3227,6119
SAL20497,33,39,75,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,3,8,3,0,6,40,39,82
SAL20498,6543,6966,13511,323,312,635,32,32,66,1269,1326,2593,18,24,40,0,5,6,4,16,25,0,8,9,0,0,5,0,3,5,0,0,0,1332,1417,2750,83,111,198,15,20,44,1760,1864,3624,288,303,591,8591,9134,17725
SAL20499,68,79,147,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,11,0,0,0,0,0,0,7,5,11,0,0,0,77,84,165
SAL20500,10390,10638,21029,209,209,421,14,8,20,795,831,1628,15,16,28,6,5,9,9,7,15,0,3,3,0,0,0,0,0,0,0,0,0,829,874,1705,71,78,152,10,15,26,1133,1175,2306,440,435,877,11961,12248,24210
SAL20501,43,33,75,0,7,9,0,0,0,8,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,11,0,0,0,0,0,0,10,6,15,10,11,20,62,51,115
SAL20502,46,37,84,0,0,3,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,4,6,10,0,4,8,53,46,100
SAL20503,54,48,101,0,0,0,0,0,0,0,0,6,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,4,5,7,5,8,11,68,60,124
SAL20504,18,20,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,23,24,42
SAL20505,21,15,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,0,4,20,19,43
SAL20506,10,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,18
SAL20507,1607,1861,3468,52,37,89,0,0,4,204,214,417,3,3,6,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,208,223,434,8,10,17,0,3,6,268,274,546,90,75,162,1968,2212,4178
SAL20508,8838,9278,18122,229,273,498,10,12,26,911,950,1863,17,22,42,6,4,6,4,4,5,0,6,6,0,0,0,0,0,0,0,0,0,950,1002,1954,41,43,92,35,36,66,1254,1349,2602,480,481,959,10572,11110,21680
SAL20509,29,23,55,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,3,3,7,4,11,33,36,68
SAL20510,90,85,175,3,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,7,4,13,8,9,15,102,93,197
SAL20511,13,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,21
SAL20512,112,104,222,0,0,0,0,0,0,13,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,17,0,0,0,0,0,0,13,5,16,9,5,16,134,118,254
SAL20513,641,716,1358,37,46,82,4,6,6,28,36,65,0,0,0,5,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,44,86,9,4,4,3,0,4,84,95,182,50,68,123,787,879,1660
SAL20514,38,27,62,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,3,3,5,11,7,16,51,40,85
SAL20515,60,44,104,0,0,0,5,0,3,5,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,12,0,0,0,0,0,0,7,10,12,12,6,15,81,61,136
SAL20516,2532,2912,5449,150,162,311,5,6,14,214,244,456,0,6,6,0,0,0,0,0,0,0,0,0,0,4,7,5,3,5,0,0,0,227,260,488,9,9,22,9,6,14,389,441,834,807,374,1179,3731,3724,7455
SAL20517,122,132,252,0,0,0,0,0,0,11,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,21,0,0,0,0,0,0,11,11,21,9,8,18,144,153,291
SAL20518,42,40,86,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,8,12,23,59,52,105
SAL20519,11,9,22,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,4,0,3,14,17,27
SAL20520,5,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,12
SAL20521,2193,2348,4537,63,70,131,3,10,13,320,392,708,3,4,6,0,0,3,4,9,9,0,0,0,0,0,0,0,0,3,0,0,0,330,413,750,24,33,58,17,4,14,433,518,949,102,112,214,2730,2974,5709
SAL20522,454,449,907,10,17,30,0,0,0,126,147,277,4,3,6,0,6,3,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,131,165,294,11,7,17,4,5,6,160,186,343,14,22,33,621,661,1286
SAL20523,6127,6609,12734,288,297,589,42,52,96,1070,1157,2221,21,28,45,4,5,14,5,8,13,3,5,7,0,0,3,6,5,10,0,0,0,1154,1258,2412,108,112,215,21,21,38,1572,1686,3256,328,411,734,8030,8698,16727
SAL20524,4913,5216,10134,109,127,237,15,20,35,583,584,1170,11,11,17,0,0,3,0,0,0,3,0,9,0,3,7,4,0,9,0,0,0,618,620,1237,78,78,158,8,6,15,813,833,1645,204,198,402,5934,6248,12178
SAL20525,26,19,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,4,33,23,59
SAL20526,141,133,278,9,6,14,4,0,0,10,15,27,0,0,0,3,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,20,19,41,0,0,0,0,0,0,21,29,50,18,15,26,182,174,359
SAL20527,108,119,232,8,14,21,0,0,0,6,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,12,0,0,0,0,0,0,19,19,35,0,0,0,126,139,264
SAL20528,3581,3614,7192,102,117,222,20,19,30,734,671,1409,10,9,23,6,3,9,5,3,13,4,0,4,0,0,0,0,0,0,0,0,0,776,713,1490,42,56,102,15,16,30,932,906,1837,214,169,382,4728,4683,9414
SAL20529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20531,18,13,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,27,22,42
SAL20532,12,20,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,17,25,40
SAL20533,749,745,1494,44,63,105,0,3,6,355,422,776,6,5,9,3,0,4,0,0,3,5,3,9,0,0,0,0,0,0,0,0,0,369,437,801,0,3,5,3,0,9,414,505,919,66,68,130,1232,1315,2548
SAL20534,36,42,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,38,42,82
SAL20535,414,431,845,14,14,27,7,3,6,25,26,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,29,62,0,0,0,6,8,12,55,51,104,75,61,139,543,545,1090
SAL20536,26,25,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,25,49
SAL20537,3171,3617,6788,80,102,181,4,10,13,373,450,821,3,4,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,470,851,23,20,44,13,11,16,486,605,1090,176,181,360,3842,4404,8243
SAL20538,2292,2437,4736,11,20,24,3,4,7,149,189,335,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,157,195,345,11,9,17,3,0,0,179,216,395,100,101,198,2571,2753,5325
SAL20539,9451,10296,19749,249,260,515,11,17,30,1110,1226,2337,16,10,25,0,9,11,6,5,7,0,0,0,0,0,0,4,4,5,0,0,0,1150,1267,2411,82,110,186,18,16,35,1496,1649,3148,375,445,822,11321,12388,23711
SAL20540,24,19,40,3,0,8,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,7,5,13,4,0,4,33,28,58
SAL20541,30,19,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,12,5,17,39,27,68
SAL20542,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL20543,94,77,171,0,9,9,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,3,5,13,0,0,0,0,0,0,8,14,27,6,11,21,115,100,213
SAL20544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20545,79,76,151,0,0,0,0,0,4,15,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,29,0,0,0,3,3,5,20,15,36,6,3,13,104,96,198
SAL20546,29,24,47,4,3,5,0,0,0,5,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,14,0,0,0,0,0,0,7,10,13,11,5,19,47,33,85
SAL20547,284,305,589,23,20,43,0,0,4,27,29,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,30,58,0,0,0,0,0,0,51,54,103,33,36,71,362,393,761
SAL20548,29,9,42,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,3,3,8,0,0,3,35,18,50
SAL20549,37,40,80,0,0,0,0,0,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,11,0,0,3,0,0,0,9,5,12,0,0,3,45,41,91
SAL20550,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3
SAL20551,643,697,1346,14,11,26,6,6,15,30,36,60,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,44,80,0,0,0,3,0,4,45,61,112,56,54,113,748,816,1570
SAL20552,30,29,61,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,4,0,8,3,0,3,39,34,77
SAL20553,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3
SAL20554,13,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,17
SAL20555,45,44,91,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,8,7,19,54,55,110
SAL20556,4925,5086,10018,65,78,140,8,4,15,473,517,989,7,3,14,0,0,0,3,6,3,0,4,4,0,0,0,5,0,4,0,0,0,492,537,1033,21,12,39,9,12,20,586,642,1224,182,188,369,5696,5912,11611
SAL20557,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,8
SAL20558,24,24,53,0,3,4,0,0,0,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,0,0,0,0,0,0,5,7,12,0,0,0,29,35,61
SAL20559,165,152,314,0,4,3,0,0,0,13,14,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,28,0,0,0,0,0,0,14,14,32,8,8,20,184,177,363
SAL20560,457,423,877,12,15,29,0,0,0,11,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,19,0,9,9,4,0,4,31,26,59,18,21,38,503,477,976
SAL20561,1929,2004,3936,70,69,143,8,8,10,142,161,305,13,7,17,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,176,339,3,4,8,4,4,11,240,255,494,200,233,434,2379,2490,4865
SAL20562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20563,3,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,13
SAL20564,61,67,126,0,0,0,0,0,0,10,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,15,0,0,0,0,0,0,10,10,15,9,9,13,79,78,161
SAL20565,14,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,29
SAL20566,3125,3314,6444,49,42,89,12,4,14,242,236,478,3,6,8,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,257,251,507,24,29,58,6,0,3,336,317,657,138,146,286,3606,3784,7386
SAL20567,131,115,241,0,0,0,0,0,0,16,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,21,0,0,0,0,0,0,16,10,27,20,19,35,164,141,300
SAL20568,35,38,75,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,31,41,75
SAL20569,5563,5064,10627,662,488,1150,79,77,154,2536,2013,4551,52,73,119,41,25,58,25,35,64,38,43,83,18,20,42,10,19,25,0,0,0,2793,2305,5093,196,201,397,57,44,96,3708,3034,6744,840,602,1451,10115,8701,18814
SAL20570,5197,5051,10244,236,169,405,15,13,32,955,780,1734,13,14,27,12,0,17,10,7,17,10,5,12,3,4,4,3,6,5,0,0,0,1018,835,1848,62,73,140,19,17,32,1332,1085,2420,287,263,549,6812,6396,13211
SAL20571,28,21,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,4,5,6,0,0,0,34,19,58
SAL20572,156,143,302,4,5,11,0,0,0,16,14,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,31,0,0,0,0,0,0,18,23,41,5,4,6,180,168,351
SAL20573,103,94,202,6,0,4,0,0,0,9,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,10,0,0,0,0,3,3,9,8,23,13,15,32,128,122,247
SAL20574,2485,2607,5092,84,85,174,11,23,27,431,482,912,7,4,19,6,5,10,9,10,14,0,0,0,0,0,0,4,0,8,0,0,0,462,532,994,31,33,62,7,8,13,593,656,1249,98,97,195,3172,3361,6528
SAL20575,3152,3308,6463,132,126,256,9,8,13,270,306,570,5,6,13,0,6,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,282,325,602,9,7,19,4,3,8,427,463,886,103,118,225,3686,3894,7577
SAL20576,144,136,277,8,3,14,0,0,0,3,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,16,0,0,0,0,0,0,10,16,24,23,16,38,178,165,340
SAL20577,6,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,15
