SAL_CODE_2021,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_apart,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Com_Hp_DS_Sp_ho,R_Com_Hp_DS_SD_ro_t_h_t,R_Com_Hp_DS_Flt_apt,R_Com_Hp_DS_Ot_dwel,R_Com_Hp_DS_NS,R_Com_Hp_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_P_not_in_s_hh_DS_Flat_apart,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flat_apart,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flat_apart,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flat_apart,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flat_apart,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
SAL20782,17,0,0,0,0,17,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,26,0,0,0,0,26
SAL20783,648,66,0,0,0,714,831,160,4,0,0,994,623,136,0,0,4,765,139,97,0,0,0,239,13,5,0,0,0,15,213,33,0,0,0,251,53,11,0,0,0,68,11,0,0,0,0,11,1054,283,3,0,8,1348,35,5,0,0,0,42,79,13,0,0,0,94,2650,524,10,0,14,3197
SAL20784,8,0,0,0,0,8,11,0,0,0,0,11,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,5,25,0,0,0,0,25
SAL20785,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
SAL20786,17,0,0,0,0,17,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,6,0,0,0,0,6,0,0,0,0,0,0,34,0,0,0,0,34
SAL20787,14,0,0,0,0,14,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22
SAL20788,977,95,17,94,0,1185,682,36,6,5,0,732,328,116,16,16,0,473,23,8,0,0,0,30,5,3,0,0,0,10,109,18,5,8,0,140,11,0,0,11,0,27,5,0,0,0,0,7,474,155,21,42,0,684,46,7,0,0,0,61,53,3,0,0,0,58,2231,288,49,141,0,2711
SAL20789,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
SAL20790,1843,97,54,41,0,2035,2225,60,29,0,0,2312,706,107,85,0,0,898,46,3,24,0,0,72,9,0,0,0,0,7,177,10,21,0,0,204,14,0,0,22,0,36,9,4,0,0,0,11,945,125,132,22,0,1225,58,3,0,4,0,68,79,4,3,0,0,93,5146,291,220,70,5,5730
SAL20791,28,0,0,0,0,34,27,0,4,0,0,26,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,60,0,5,0,0,66
SAL20792,67,0,0,0,0,67,48,0,0,0,0,48,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,4,0,0,0,0,4,3,0,0,0,0,3,129,0,0,0,0,129
SAL20793,75,0,0,0,0,75,45,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,7,0,0,0,0,7,0,0,0,0,0,0,133,0,0,0,0,133
SAL20794,6,0,0,0,0,6,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
SAL20795,23,0,0,0,0,23,15,0,0,0,0,15,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,9,4,0,0,0,0,4,0,0,0,0,0,0,56,0,0,0,0,56
SAL20796,103,4,0,0,0,112,51,0,0,0,0,55,27,7,7,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,39,8,7,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,198,15,7,0,0,223
SAL20797,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17
SAL20798,53,0,0,0,0,53,44,0,0,0,0,44,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,102,0,0,0,0,102
SAL20799,38,0,0,0,0,38,31,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,78
SAL20800,23,0,0,0,0,23,23,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,52
SAL20801,10,0,0,0,0,10,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16
SAL20802,828,96,25,0,0,949,600,13,0,0,0,606,168,55,0,0,0,221,3,5,0,0,0,11,0,0,0,0,0,0,62,9,3,0,0,70,11,6,0,0,0,14,6,0,0,0,0,4,240,73,3,0,0,318,79,6,0,0,0,87,35,4,0,0,0,33,1775,194,32,0,0,2002
SAL20803,10,0,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,4,22,0,0,0,0,22
SAL20804,92,0,0,0,0,85,64,0,0,0,0,64,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,8,0,0,0,0,8,181,0,0,0,0,182
SAL20805,19,0,0,0,0,19,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,37
SAL20806,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
SAL20807,13,0,0,0,0,14,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,34
SAL20808,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,3,0,0,0,0,0,0,23,0,0,0,0,21
SAL20809,140,0,0,0,0,144,61,0,0,0,0,60,17,0,0,0,0,17,0,4,0,0,0,5,0,0,0,0,0,0,21,0,0,0,0,21,13,0,0,0,0,16,3,0,0,0,0,3,59,11,0,0,0,68,18,0,0,0,0,12,5,0,0,0,0,5,280,8,0,0,0,294
SAL20810,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
SAL20811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
SAL20812,35,0,0,0,0,35,33,0,0,0,0,33,9,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,11,5,0,0,0,0,5,4,0,0,0,0,4,92,0,4,0,0,94
SAL20813,205,4,0,18,0,230,97,0,0,4,0,104,22,0,0,0,0,22,9,16,0,0,0,25,4,0,0,0,0,4,18,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,52,16,0,0,0,70,6,0,0,0,0,6,8,0,0,0,0,12,380,23,0,20,0,426
SAL20814,19,0,0,0,0,19,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,31
SAL20815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20816,65,0,0,0,0,65,69,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,141,0,0,0,0,141
SAL20817,17,0,0,0,0,17,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,30,0,0,0,0,30
SAL20818,3,0,0,0,0,3,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
SAL20819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20820,12,0,0,0,0,13,10,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,33
SAL20821,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
SAL20822,293,6,0,6,0,304,164,0,0,0,0,164,31,3,3,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,48,5,3,3,0,60,12,0,0,0,0,12,9,0,0,0,0,11,523,14,3,9,0,549
SAL20823,833,34,0,0,3,867,741,6,0,0,0,749,317,51,0,0,0,369,52,49,0,0,0,98,24,0,0,0,0,24,144,16,0,0,0,164,7,3,0,0,0,14,0,3,0,0,0,6,549,125,0,4,0,675,19,4,0,0,0,22,45,9,0,0,0,47,2182,170,0,4,5,2361
SAL20824,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5
SAL20825,621,29,41,0,0,694,355,21,34,0,0,413,81,30,128,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,24,4,8,0,0,37,0,0,0,0,0,6,0,0,0,0,0,0,112,29,141,0,0,282,16,0,3,0,0,23,10,0,0,0,0,11,1113,81,223,0,0,1420
SAL20826,22,0,0,0,0,22,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,36
SAL20827,182,4,0,0,0,182,128,0,0,0,0,132,56,12,15,0,0,84,60,8,0,0,0,67,8,4,0,0,0,11,30,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,149,20,10,0,0,189,0,0,0,0,0,0,17,0,0,0,0,17,481,24,10,0,0,517
SAL20828,304,22,4,0,0,328,228,24,6,0,0,264,156,52,11,0,0,227,11,21,8,0,0,37,10,5,0,0,0,16,58,11,3,0,0,70,4,3,0,0,0,5,0,0,0,0,0,0,242,99,24,0,0,362,6,0,0,0,0,12,5,0,0,0,0,9,792,152,35,0,3,978
SAL20829,508,44,0,0,0,553,546,37,0,0,0,583,271,107,0,0,0,381,14,22,0,0,0,42,6,0,0,0,0,6,64,22,0,0,0,89,3,0,0,0,0,3,0,0,0,0,0,0,358,159,0,0,0,519,15,6,0,0,0,17,14,4,0,0,0,18,1438,244,0,4,0,1688
SAL20830,46,216,378,0,3,645,17,120,289,0,3,428,10,153,901,4,0,1062,0,0,4,0,0,4,0,0,0,0,0,0,8,41,145,0,0,184,0,4,10,0,0,9,0,0,0,0,0,0,7,191,1058,4,4,1264,4,13,23,0,0,38,0,4,14,0,0,21,77,538,1762,3,9,2396
SAL20831,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
SAL20832,10,0,0,0,0,10,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24
SAL20833,155,0,0,0,0,155,164,0,0,0,0,164,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,29,9,0,0,0,0,9,3,0,0,0,0,10,366,0,0,0,0,363
SAL20834,11,0,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,20,0,0,0,0,15
SAL20835,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SAL20836,466,61,0,0,0,528,305,8,0,0,0,315,105,11,0,0,0,118,10,0,0,0,0,10,9,0,0,0,0,9,34,0,0,0,0,40,3,0,0,0,0,3,0,0,0,0,0,0,159,16,0,0,0,174,21,49,0,0,0,69,10,3,0,0,0,17,965,146,0,0,0,1108
SAL20837,17,0,0,0,0,22,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,40,0,0,0,0,38
SAL20838,2021,160,0,39,0,2228,1724,60,0,9,4,1800,681,238,14,0,0,935,203,151,0,0,0,351,24,7,0,0,0,31,256,43,0,4,5,311,29,5,0,4,0,41,3,0,0,0,0,4,1199,445,10,3,3,1667,73,30,0,3,0,110,92,39,0,0,0,129,5112,741,15,52,13,5934
SAL20839,91,0,0,22,0,110,84,0,0,0,0,84,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,5,0,0,0,0,7,0,0,0,0,0,0,14,0,0,0,0,11,4,0,0,0,0,3,0,0,0,0,0,0,190,0,0,26,0,214
SAL20840,62,0,0,0,0,62,69,0,0,0,0,69,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,5,141,0,0,0,0,141
SAL20841,25,0,0,0,0,25,21,0,0,0,0,21,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,3,3,0,0,0,0,3,19,0,0,0,0,19,10,0,0,0,0,10,5,0,0,0,0,5,78,0,0,0,0,78
SAL20842,17,0,0,0,0,17,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,42
SAL20843,166,0,0,0,0,166,179,0,0,0,0,179,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,3,0,0,0,0,3,5,0,0,0,0,5,366,0,0,0,0,366
SAL20844,196,0,6,0,0,206,90,0,0,0,0,89,22,0,0,0,0,26,0,5,6,0,0,6,0,3,0,0,0,4,34,0,3,0,0,35,7,0,3,0,0,12,0,0,0,0,0,0,65,11,14,0,0,92,13,0,0,0,0,15,10,0,0,0,0,13,376,11,20,0,0,413
SAL20845,27,0,0,0,0,27,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,40
SAL20846,12,0,0,0,0,12,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25
SAL20847,23,0,0,0,0,23,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,41,0,0,0,0,41
SAL20848,484,125,198,0,0,812,539,190,278,0,0,1012,163,109,249,0,0,520,9,3,12,0,0,27,3,0,0,0,0,3,21,15,20,0,0,58,0,0,4,0,0,5,0,0,0,0,0,5,199,119,296,0,0,620,8,0,4,0,0,21,9,0,9,0,0,19,1254,438,785,0,0,2483
SAL20849,33,0,0,0,0,33,39,0,0,0,0,39,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12,0,0,0,0,0,0,4,0,0,0,0,4,78,0,0,4,0,83
SAL20850,170,6,0,24,4,200,101,0,0,0,0,101,44,3,0,0,0,51,4,0,0,0,0,4,0,0,0,0,0,0,30,4,0,0,0,31,17,0,0,0,0,18,0,0,0,0,0,0,97,3,0,0,0,106,10,0,0,0,0,16,9,0,0,0,0,9,393,8,0,27,4,435
SAL20851,33,0,0,0,0,33,32,0,0,0,0,32,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,5,0,0,0,0,5,0,0,0,0,0,0,82,0,0,0,0,82
SAL20852,66,0,0,0,0,69,65,0,0,0,0,69,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,5,0,0,0,0,5,149,0,0,0,0,155
SAL20853,9,0,0,0,0,9,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19
SAL20854,14,0,0,0,0,14,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18
SAL20855,12,0,0,0,0,12,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,31,0,0,0,0,31
SAL20856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20857,25,0,0,0,0,25,42,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,70
SAL20858,25,0,0,0,0,25,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,9,4,0,0,0,0,4,0,0,0,0,0,0,62,0,0,0,0,62
SAL20859,513,6,0,3,0,528,501,0,0,0,0,503,47,33,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,38,6,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,88,35,0,0,0,118,3,0,0,0,0,3,8,0,0,0,0,8,1116,44,0,6,0,1163
SAL20860,43,0,0,0,0,43,24,0,0,0,0,24,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,4,0,0,0,0,4,3,0,0,0,0,3,80,0,0,0,0,80
SAL20861,55,0,0,0,0,57,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,81
SAL20862,157,0,0,4,0,161,106,0,0,0,0,101,26,0,0,0,0,26,9,0,0,0,0,9,0,0,0,0,0,0,28,0,0,0,0,25,3,0,0,0,0,3,3,0,0,0,0,3,69,0,0,0,0,72,8,0,0,0,0,8,5,0,0,4,0,7,346,0,0,11,0,349
SAL20863,111,0,0,0,0,111,128,0,0,0,0,130,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,253,0,0,0,0,254
SAL20864,788,300,294,4,0,1386,691,238,342,9,0,1280,149,236,1047,23,0,1461,0,3,18,0,0,22,0,0,15,0,0,16,55,65,109,5,0,237,4,0,4,0,0,5,0,3,0,0,0,3,212,312,1189,27,0,1747,15,16,29,0,0,64,18,7,25,0,0,52,1733,873,1875,45,7,4534
SAL20865,2464,105,205,0,0,2777,2609,123,154,0,0,2887,319,108,118,0,0,547,20,4,12,0,0,35,0,0,6,0,0,0,129,20,26,0,0,181,4,0,3,0,5,14,0,0,0,0,0,6,481,136,163,0,3,784,57,6,14,0,0,82,37,5,12,0,0,51,5646,375,544,4,3,6574
