SAL_CODE_2021,M_Tot_0,M_Tot_1_19,M_Tot_20_29,M_Tot_30_34,M_Tot_35_39,M_Tot_40_44,M_Tot_45_49,M_Tot_50_over,M_Tot_hours_NS,M_Tot_Tot,F_AgriForestFish_0,F_AgriForestFish_1_19,F_AgriForestFish_20_29,F_AgriForestFish_30_34,F_AgriForestFish_35_39,F_AgriForestFish_40_44,F_AgriForestFish_45_49,F_AgriForestFish_50_over,F_AgriForestFish_hours_NS,F_AgriForestFish_Tot,F_Min_0,F_Min_1_19,F_Min_20_29,F_Min_30_34,F_Min_35_39,F_Min_40_44,F_Min_45_49,F_Min_50_over,F_Min_hours_NS,F_Min_Tot,F_Mnfg_0,F_Mnfg_1_19,F_Mnfg_20_29,F_Mnfg_30_34,F_Mnfg_35_39,F_Mnfg_40_44,F_Mnfg_45_49,F_Mnfg_50_over,F_Mnfg_hours_NS,F_Mnfg_Tot,F_EGW_WS_0,F_EGW_WS_1_19,F_EGW_WS_20_29,F_EGW_WS_30_34,F_EGW_WS_35_39,F_EGW_WS_40_44,F_EGW_WS_45_49,F_EGW_WS_50_over,F_EGW_WS_hours_NS,F_EGW_WS_Tot,F_Cnstn_0,F_Cnstn_1_19,F_Cnstn_20_29,F_Cnstn_30_34,F_Cnstn_35_39,F_Cnstn_40_44,F_Cnstn_45_49,F_Cnstn_50_over,F_Cnstn_hours_NS,F_Cnstn_Tot,F_WTrade_0,F_WTrade_1_19,F_WTrade_20_29,F_WTrade_30_34,F_WTrade_35_39,F_WTrade_40_44,F_WTrade_45_49,F_WTrade_50_over,F_WTrade_hours_NS,F_WTrade_Tot,F_RTrade_0,F_RTrade_1_19,F_RTrade_20_29,F_RTrade_30_34,F_RTrade_35_39,F_RTrade_40_44,F_RTrade_45_49,F_RTrade_50_over,F_RTrade_hours_NS,F_RTrade_Tot,F_AccomFoodS_0,F_AccomFoodS_1_19,F_AccomFoodS_20_29,F_AccomFoodS_30_34,F_AccomFoodS_35_39,F_AccomFoodS_40_44,F_AccomFoodS_45_49,F_AccomFoodS_50_over,F_AccomFoodS_hours_NS,F_AccomFoodS_Tot,F_TransPostWhse_0,F_TransPostWhse_1_19,F_TransPostWhse_20_29,F_TransPostWhse_30_34,F_TransPostWhse_35_39,F_TransPostWhse_40_44,F_TransPostWhse_45_49,F_TransPostWhse_50_over,F_TransPostWhse_hours_NS,F_TransPostWhse_Tot,F_InfoMedTelecom_0,F_InfoMedTelecom_1_19,F_InfoMedTelecom_20_29,F_InfoMedTelecom_30_34,F_InfoMedTelecom_35_39,F_InfoMedTelecom_40_44,F_InfoMedTelecom_45_49,F_InfoMedTelecom_50_over,F_InfoMedTelecom_hours_NS,F_InfoMedTelecom_Tot,F_FinInsurS_0,F_FinInsurS_1_19,F_FinInsurS_20_29,F_FinInsurS_30_34,F_FinInsurS_35_39,F_FinInsurS_40_44,F_FinInsurS_45_49,F_FinInsurS_50_over,F_FinInsurS_hours_NS,F_FinInsurS_Tot,F_RentHirREserv_0,F_RentHirREserv_1_19,F_RentHirREserv_20_29,F_RentHirREserv_30_34,F_RentHirREserv_35_39,F_RentHirREserv_40_44,F_RentHirREserv_45_49,F_RentHirREserv_50_over,F_RentHirREserv_hours_NS,F_RentHirREserv_Tot,F_ProScieTechServ_0,F_ProScieTechServ_1_19,F_ProScieTechServ_20_29,F_ProScieTechServ_30_34,F_ProScieTechServ_35_39,F_ProScieTechServ_40_44,F_ProScieTechServ_45_49,F_ProScieTechServ_50_over,F_ProScieTechServ_hours_NS,F_ProScieTechServ_Tot,F_AdminSupServ_0,F_AdminSupServ_1_19,F_AdminSupServ_20_29,F_AdminSupServ_30_34,F_AdminSupServ_35_39,F_AdminSupServ_40_44,F_AdminSupServ_45_49,F_AdminSupServ_50_over,F_AdminSupServ_hours_NS,F_AdminSupServ_Tot,F_PubAdmiSafety_0,F_PubAdmiSafety_1_19,F_PubAdmiSafety_20_29,F_PubAdmiSafety_30_34,F_PubAdmiSafety_35_39,F_PubAdmiSafety_40_44,F_PubAdmiSafety_45_49,F_PubAdmiSafety_50_over,F_PubAdmiSafety_hours_NS,F_PubAdmiSafety_Tot,F_EducTrain_0,F_EducTrain_1_19,F_EducTrain_20_29,F_EducTrain_30_34,F_EducTrain_35_39,F_EducTrain_40_44,F_EducTrain_45_49,F_EducTrain_50_over,F_EducTrain_hours_NS,F_EducTrain_Tot,F_HealthCareSocA_0,F_HealthCareSocA_1_19,F_HealthCareSocA_20_29,F_HealthCareSocA_30_34,F_HealthCareSocA_35_39,F_HealthCareSocA_40_44,F_HealthCareSocA_45_49,F_HealthCareSocA_50_over,F_HealthCareSocA_hours_NS,F_HealthCareSocA_Tot,F_ArtRecServ_0,F_ArtRecServ_1_19,F_ArtRecServ_20_29,F_ArtRecServ_30_34,F_ArtRecServ_35_39,F_ArtRecServ_40_44,F_ArtRecServ_45_49,F_ArtRecServ_50_over,F_ArtRecServ_hours_NS,F_ArtRecServ_Tot,F_OthServ_0,F_OthServ_1_19,F_OthServ_20_29,F_OthServ_30_34,F_OthServ_35_39,F_OthServ_40_44,F_OthServ_45_49,F_OthServ_50_over,F_OthServ_hours_NS,F_OthServ_Tot
SAL21112,0,4,0,0,0,0,0,7,0,15,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21113,0,0,5,0,0,3,0,4,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21114,142,436,261,191,814,1012,294,433,51,3622,0,7,3,7,3,3,0,0,0,19,0,0,0,0,0,0,0,0,0,3,5,28,21,0,20,20,0,8,0,116,0,0,0,0,3,3,0,0,0,15,0,22,10,8,10,18,5,9,5,84,0,7,5,4,8,14,3,7,0,42,31,175,115,41,77,44,5,8,3,500,31,123,50,15,22,13,4,5,3,253,0,6,8,7,10,6,0,3,0,42,6,10,4,0,3,7,0,3,0,28,0,5,11,19,39,23,3,6,0,107,0,3,5,0,16,3,0,0,0,28,11,29,26,21,43,40,5,8,0,179,11,39,22,9,13,0,4,0,0,103,14,26,15,24,63,32,10,12,0,201,29,90,75,57,104,47,21,47,3,457,73,167,263,195,200,114,18,26,7,1059,15,19,8,3,13,4,0,3,0,61,16,27,28,16,15,10,0,6,0,112
SAL21115,7,28,14,17,42,68,17,78,4,280,0,7,7,4,4,0,0,3,3,20,0,0,0,0,0,0,0,0,0,0,0,3,4,4,6,5,0,0,0,15,0,0,0,0,0,0,0,0,0,3,3,4,5,0,5,4,0,0,0,19,0,0,0,6,0,0,0,0,0,5,6,7,8,0,3,0,0,0,0,27,3,9,0,0,0,0,0,0,0,17,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,3,0,5,6,0,0,0,24,0,3,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,9,5,5,5,6,3,6,0,3,0,31,0,13,14,11,9,3,3,4,0,52,0,6,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,3,0,9
SAL21116,4,11,10,6,4,11,0,11,0,58,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,7,0,3,3,6,0,0,0,0,0,9,0,0,3,3,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,4
SAL21117,7,5,10,5,21,32,11,41,5,139,0,3,6,0,0,0,0,3,7,34,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,5,5,3,4,0,3,0,0,0,14,0,3,3,13,0,3,0,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SAL21118,0,3,3,8,4,17,6,23,3,69,0,0,0,0,4,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,7,5,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21120,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21121,3,18,4,5,19,15,7,36,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,9,6,0,0,3,0,0,0,0,0,13,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,3,0,3,0,0,0,16,3,7,6,9,0,3,0,0,0,26,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4
SAL21122,0,0,0,0,4,4,5,9,0,16,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21123,13,26,25,14,78,88,28,64,19,350,0,0,0,0,4,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,14,0,4,0,0,0,0,0,0,0,0,0,10,4,11,0,4,0,0,0,32,0,17,0,0,0,0,0,0,0,20,0,5,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,8,0,3,0,0,0,0,0,0,0,5,0,0,3,0,0,7,0,0,0,20,0,9,10,0,14,5,0,5,0,47,14,9,33,16,12,14,0,0,0,90,0,4,0,0,0,0,0,0,0,7,0,3,9,3,5,0,0,0,0,15
SAL21124,56,158,117,83,347,378,97,186,28,1459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,13,17,8,0,3,0,46,0,0,0,0,3,0,0,0,0,5,0,10,5,5,7,16,0,0,0,33,0,0,0,0,5,0,0,0,0,18,15,45,30,12,27,19,0,5,0,152,5,20,12,7,10,4,0,3,0,72,0,4,7,0,12,10,4,0,0,37,0,3,0,0,5,0,0,0,0,13,3,4,8,7,20,19,7,7,0,73,0,4,0,0,7,3,0,5,0,20,14,9,10,5,23,22,4,7,0,89,0,3,6,3,12,9,0,0,0,42,3,3,20,15,23,16,6,13,0,106,11,27,22,19,42,39,11,15,0,182,25,38,48,40,60,34,3,8,6,253,0,6,4,0,0,6,0,0,0,23,6,11,6,5,14,9,0,0,0,49
SAL21125,91,258,228,154,712,680,159,234,81,2599,0,0,3,0,3,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,24,11,10,72,37,5,3,0,167,0,0,4,7,4,0,0,0,0,18,0,10,9,0,21,8,3,3,0,58,4,0,8,9,29,17,3,3,0,73,7,77,44,20,39,19,11,3,3,221,13,63,23,7,18,12,0,9,6,145,0,10,5,9,22,16,0,0,0,67,0,8,5,0,3,9,5,0,0,23,4,3,5,4,18,22,5,3,0,63,0,0,0,3,4,0,0,0,0,15,0,8,15,8,34,20,3,3,0,98,0,20,12,11,27,17,0,0,0,85,6,4,12,3,24,17,4,0,0,71,10,27,34,19,49,27,7,9,6,182,16,67,108,84,115,48,5,17,6,475,3,4,5,5,3,3,0,0,0,18,16,23,14,8,16,9,0,0,0,83
SAL21126,4,3,0,0,0,6,0,12,0,34,0,0,3,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL21127,14,18,16,6,15,22,5,17,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,6,7,4,6,0,6,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,0,5,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,3,3,0,3,3,0,0,0,20,0,0,0,3,6,0,0,0,0,9,0,3,0,0,0,0,0,0,0,3
SAL21128,3,6,0,3,10,10,0,13,0,48,0,0,4,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21129,110,224,167,153,465,634,174,401,47,2375,7,23,22,6,14,14,5,11,0,108,0,0,0,0,0,0,0,0,0,0,4,21,4,8,6,3,0,3,0,44,0,0,0,3,0,0,0,0,0,6,4,6,4,12,10,15,0,7,0,56,0,0,3,4,6,4,3,0,0,24,27,97,47,33,44,33,13,5,3,292,19,82,23,9,21,12,3,12,0,180,3,5,10,3,5,4,0,0,0,28,0,11,5,4,9,3,0,0,0,28,3,0,0,6,19,6,0,0,0,38,5,4,8,0,3,3,0,0,0,24,0,12,12,18,24,16,0,6,0,96,3,28,13,0,6,0,0,3,0,55,16,20,24,19,33,35,10,7,3,152,17,38,60,28,52,35,17,38,0,292,54,115,153,110,107,127,12,25,7,710,0,6,0,0,0,6,0,3,0,20,9,20,12,9,7,9,3,6,4,72
SAL21130,69,172,105,72,371,479,132,267,37,1698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,3,15,10,4,0,0,53,0,0,0,0,5,0,3,0,0,17,0,3,15,0,8,8,0,0,0,38,0,0,3,4,7,3,0,0,0,30,11,60,45,23,28,21,5,6,5,199,13,63,26,7,8,0,0,0,0,131,3,4,7,4,3,4,0,0,0,20,5,0,5,0,3,5,0,3,0,13,3,0,10,11,22,16,0,3,0,69,3,4,3,4,11,5,0,5,0,30,8,7,21,10,22,21,16,8,0,96,4,13,0,10,9,10,0,0,0,35,12,8,19,14,29,26,6,14,0,130,14,42,46,29,49,23,18,37,3,256,30,79,89,81,100,84,14,24,3,496,6,7,4,0,0,4,0,0,0,22,5,6,4,0,10,7,4,0,0,49
SAL21131,128,481,217,153,459,879,295,895,30,3544,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,4,0,0,0,5,5,28,6,12,11,27,12,28,0,115,0,0,0,0,6,6,4,0,0,18,0,15,15,4,5,21,3,6,0,80,0,13,15,9,23,18,5,8,0,95,36,116,62,31,27,43,12,24,9,350,20,105,26,11,7,14,3,9,0,195,3,9,0,5,3,11,0,3,0,41,3,8,10,0,12,16,8,13,0,70,0,8,15,14,37,45,27,33,0,184,0,16,10,0,15,30,0,17,0,85,23,68,68,50,78,81,27,80,0,479,3,13,10,8,14,21,0,9,0,91,16,15,15,18,39,29,12,26,0,163,21,99,59,36,46,75,27,54,0,423,20,137,135,96,94,90,26,41,9,647,13,39,12,0,3,15,0,5,0,92,11,27,18,12,5,16,0,12,0,112
SAL21132,43,126,80,61,221,364,117,236,20,1255,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,5,0,8,4,0,3,0,35,0,0,0,3,4,6,0,0,0,11,0,10,3,0,0,12,3,6,0,33,0,0,0,3,4,13,6,4,0,40,17,53,31,7,20,11,4,9,0,145,6,24,11,7,7,3,0,0,0,58,0,3,0,0,5,7,0,0,0,19,0,3,0,3,6,10,0,4,0,22,3,4,10,6,21,20,0,11,0,70,0,6,0,4,7,16,0,0,0,31,8,26,16,18,18,42,12,18,0,154,0,14,8,7,9,4,0,3,0,44,7,8,5,5,17,10,4,4,0,67,11,25,30,20,27,35,17,25,0,179,23,41,54,33,35,40,4,7,3,246,0,7,3,3,6,3,0,0,0,21,0,15,3,7,8,0,4,5,0,49
SAL21133,184,595,513,400,1936,1616,376,579,176,6367,0,9,4,3,24,9,0,0,0,49,0,0,0,0,0,0,0,0,0,3,16,43,40,33,226,111,13,14,6,512,4,4,8,0,16,12,3,0,0,44,3,9,16,5,30,27,5,4,0,107,9,11,21,11,74,32,9,11,0,160,37,172,110,52,107,53,11,19,5,551,28,125,58,18,34,12,0,3,5,283,9,22,17,15,49,39,7,7,0,162,0,3,6,0,11,9,0,0,0,24,9,3,17,8,52,31,6,6,0,126,0,0,5,0,23,17,0,0,0,49,7,22,19,20,63,43,9,9,0,193,11,58,47,23,58,24,7,10,4,243,9,19,27,17,63,24,5,16,0,169,22,59,66,45,119,38,12,23,9,386,72,183,257,197,261,115,29,66,13,1194,8,7,9,4,5,10,0,0,0,40,25,34,29,14,29,10,0,9,4,151
SAL21134,4,0,6,10,8,7,4,12,4,51,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21135,0,0,0,0,5,0,0,5,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21136,0,4,0,0,3,7,0,5,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21137,15,31,19,18,37,67,16,33,9,253,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,7,4,3,0,0,0,0,25,0,7,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,3,0,3,0,6,0,0,0,11,0,5,0,0,0,0,0,0,0,9,0,0,0,3,5,3,0,3,0,15,0,0,5,5,5,3,0,3,3,26,9,13,15,14,10,10,0,0,4,69,0,0,0,0,0,0,0,0,0,6,0,0,3,3,0,0,0,0,0,13
SAL21138,3,11,3,0,9,19,8,19,0,71,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,3,5,9,0,4,4,0,0,0,23,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21139,14,42,6,22,36,70,19,62,7,278,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,5,0,4,0,13,0,0,0,0,0,0,0,0,0,3,3,4,3,4,0,3,0,3,0,23,0,0,4,0,0,4,0,0,0,4,3,13,4,0,7,3,0,0,0,29,4,8,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,3,3,4,3,0,0,4,0,15,0,0,0,0,3,0,0,0,0,8,0,0,0,0,7,7,0,0,0,12,0,10,7,9,5,3,0,0,0,31,7,10,6,0,6,6,0,4,0,39,0,3,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0
