SAL_CODE_2021,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
SAL21804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,10,7,0,0,0,3,0,0,4,0,13,6,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,4,0,4,0,6,11,0,49
SAL21805,0,0,0,6,0,3,0,4,0,10,0,0,3,0,0,0,3,0,0,15,4,0,3,0,0,0,0,3,0,18,5,11,4,5,0,6,0,0,0,26,6,5,9,0,0,5,0,0,0,30,8,0,4,0,0,0,7,3,0,26,3,0,5,0,5,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,20,26,16,8,13,6,14,0,135
SAL21806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21807,0,0,8,14,0,27,0,9,0,60,10,20,21,32,16,22,7,21,8,149,16,91,38,53,30,20,20,14,3,286,20,62,21,28,22,11,10,12,0,192,33,40,31,14,35,13,13,17,3,195,12,28,14,17,18,12,8,16,0,133,5,10,0,0,3,0,0,0,4,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,86,259,136,157,125,111,60,96,20,1048
SAL21808,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,0,0,0,7,0,28
SAL21809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,5,0,0,3,0,6,0,26
SAL21810,0,0,0,0,0,8,0,4,0,12,0,0,4,3,0,0,0,0,0,12,0,0,0,0,5,0,3,0,0,11,0,10,4,3,0,6,0,5,0,30,4,5,9,5,3,5,5,4,0,35,3,4,0,3,3,5,3,5,0,25,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,20,28,24,14,22,12,12,16,0,138
SAL21811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21813,0,0,0,3,0,3,0,4,0,8,0,0,0,6,0,0,0,3,0,12,0,10,6,7,0,0,6,5,0,28,10,6,4,3,3,0,4,6,0,44,10,5,4,0,5,0,4,0,0,32,4,12,9,4,9,0,3,3,0,36,4,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,31,24,24,16,10,14,18,4,177
SAL21814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,12,0,8,0,9,0,0,0,0,0,22,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,7,12,5,6,0,4,0,57
SAL21815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,13,0,4,6,4,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,9,9,7,0,7,5,9,3,59
SAL21816,3,31,52,147,57,297,17,161,13,782,76,365,154,236,236,310,74,149,38,1637,368,1377,365,240,378,272,93,205,86,3396,828,1606,304,220,480,200,82,138,96,3944,807,1290,323,265,565,220,109,163,70,3821,479,903,265,196,427,144,91,140,41,2681,97,222,51,55,125,29,25,39,13,660,21,31,3,0,14,11,5,6,0,94,0,0,5,0,0,0,0,3,3,15,2678,5826,1522,1361,2280,1482,502,1002,367,17022
SAL21817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,4,0,0,0,0,24
SAL21818,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,8,0,17,0,6,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,3,9,0,3,0,0,12,5,45
SAL21819,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,8,3,3,0,0,0,0,0,0,0,8,9,0,0,3,0,0,0,0,0,16,4,5,0,0,0,0,3,0,0,8,8,3,3,0,0,0,0,3,0,14,7,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,10,5,3,0,0,3,11,0,64
SAL21820,0,0,3,7,0,4,0,5,0,18,0,0,3,0,0,0,0,8,0,15,3,6,8,5,0,3,0,0,0,22,4,7,3,0,4,0,3,3,5,32,20,9,4,4,3,0,3,7,0,50,9,5,7,7,4,3,4,11,0,50,9,0,0,0,3,0,0,0,0,11,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,49,32,28,20,12,7,13,38,4,208
SAL21821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,10
SAL21822,0,0,3,3,0,0,0,0,0,8,0,0,0,3,0,0,0,5,0,5,0,0,3,4,9,0,0,4,0,24,9,8,4,3,3,0,0,0,0,31,7,9,13,5,3,4,0,9,0,46,9,3,0,6,9,0,0,5,0,34,12,0,0,0,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,25,22,22,18,13,3,24,3,172
SAL21823,0,0,0,0,0,0,0,3,0,4,3,0,0,0,3,0,0,3,0,10,0,0,4,0,0,0,0,6,0,9,0,4,3,3,4,0,0,4,0,18,9,4,3,0,0,0,0,3,0,18,3,0,0,3,0,3,0,8,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,13,6,12,5,3,21,0,88
SAL21824,0,0,0,7,0,0,0,3,0,11,0,0,0,3,0,0,4,0,0,11,5,0,4,0,0,0,3,0,0,25,11,6,3,4,3,3,4,3,0,39,14,15,10,3,11,3,0,3,0,64,9,4,9,4,4,4,0,3,0,42,0,5,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,39,34,35,24,25,15,12,20,3,209
SAL21825,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,0,0,0,5,0,17
SAL21826,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,3,0,0,9,3,4,0,0,3,0,0,0,0,10,9,0,3,0,0,0,0,0,0,21,13,10,0,3,7,0,0,3,0,44,11,4,0,0,0,0,0,0,4,19,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,43,16,8,11,13,6,11,10,3,113
SAL21827,3,10,25,58,18,156,13,70,10,355,32,132,90,107,100,152,53,71,15,761,222,752,253,168,286,136,115,182,69,2176,441,803,262,181,310,120,80,115,61,2366,338,473,239,188,336,147,126,134,43,2027,171,259,169,130,224,73,110,154,22,1311,45,94,53,37,90,25,30,46,10,419,4,8,13,0,7,3,0,12,0,53,0,0,0,0,0,0,0,0,0,0,1270,2533,1106,869,1372,809,522,779,226,9479
SAL21828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,3,0,7,7,3,4,0,0,0,5,0,0,11,8,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,28,5,11,0,3,0,4,4,0,59
SAL21829,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,6,3,3,0,0,0,0,0,0,17,0,3,0,0,0,0,5,0,0,3,4,0,0,0,0,0,0,6,0,12,5,0,0,0,0,0,3,0,0,12,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,6,0,4,3,5,11,0,59
SAL21830,0,0,4,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,12,3,0,3,0,0,6,0,5,0,16,0,5,8,0,0,0,0,0,0,13,10,0,0,0,0,3,4,0,0,20,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,12,11,3,5,0,10,0,71
SAL21831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,18
SAL21832,0,0,0,7,0,12,0,0,0,15,4,4,7,4,0,0,0,6,0,22,0,6,23,6,4,0,0,3,4,58,3,17,4,10,13,0,0,8,0,49,9,15,7,13,9,7,12,12,4,83,14,10,6,13,9,3,7,12,4,85,8,5,6,6,4,3,0,4,0,31,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,45,52,57,52,35,27,23,38,14,344
SAL21833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,7,4,0,0,3,0,6,0,0,16,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,4,8,3,0,6,7,0,49
SAL21834,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,5,3,0,5,0,3,0,0,0,0,10,0,3,0,0,0,0,0,0,5,11,13,0,5,4,9,0,6,0,0,38,5,5,3,0,0,4,8,0,0,34,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,31,15,16,3,16,11,11,6,12,113
SAL21835,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,8,3,4,5,0,7,0,5,3,0,24,0,3,0,0,0,0,0,0,0,17,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,6,5,3,4,10,9,0,67
SAL21836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,8,0,0,3,0,5,3,37
SAL21837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5
SAL21838,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,3,0,16
SAL21839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,13,3,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,0,4,4,0,0,0,0,35
SAL21840,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,3,0,0,5,0,4,0,0,5,0,10,7,0,0,0,0,3,0,3,0,19,3,0,3,4,4,0,5,0,0,16,4,0,0,5,3,0,0,10,0,25,0,0,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9,12,10,11,4,3,19,0,85
SAL21841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,4,0,21
SAL21842,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,5,0,3,5,0,0,0,4,0,0,3,0,13,4,6,0,0,0,0,0,0,0,9,0,0,6,0,3,0,3,3,0,19,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,11,10,4,12,5,5,10,3,72
SAL21843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
SAL21844,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,5,0,0,7,4,0,0,0,0,0,16,0,3,4,0,0,0,0,3,0,10,0,0,0,0,4,0,0,0,0,6,3,6,3,4,3,0,0,4,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,14,6,6,4,0,8,0,63
SAL21845,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,5,10,0,0,0,0,0,4,0,24,3,5,0,0,3,0,4,0,0,20,9,4,0,4,3,0,4,3,0,26,11,0,0,0,5,0,5,7,0,40,7,0,0,0,0,0,0,3,0,14,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,40,18,8,9,12,5,12,22,0,133
SAL21846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL21847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,3,0,0,0,0,13,3,4,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,6,7,3,0,0,0,3,0,0,0,16,9,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,24,10,8,3,4,5,0,0,0,55
SAL21848,0,0,0,4,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,26,5,3,3,0,0,0,7,0,54
SAL21849,7,5,3,49,12,83,7,39,0,199,25,98,56,86,84,102,21,53,6,532,144,655,144,127,153,97,51,71,23,1470,292,574,109,74,127,58,36,47,19,1340,269,408,74,90,185,55,21,33,21,1143,151,231,84,59,131,52,29,38,3,790,22,71,26,14,40,18,10,14,3,218,3,4,0,0,0,6,0,3,0,15,0,0,0,0,0,0,0,0,0,0,918,2045,498,503,731,457,176,296,84,5709
SAL21850,0,0,0,6,0,3,0,7,0,24,5,0,7,0,0,0,4,0,0,22,7,11,3,6,9,3,3,9,0,47,13,15,8,8,3,5,6,3,3,60,18,14,3,6,15,3,9,11,0,81,13,18,8,13,10,3,10,15,0,92,5,3,0,5,7,0,0,6,0,27,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,67,61,30,40,37,23,40,53,9,358
SAL21851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,5,4,4,0,0,0,0,0,0,0,11,7,3,0,0,0,0,0,0,0,11,0,9,0,3,0,0,0,0,0,16,4,3,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,18,19,6,5,3,6,0,5,0,62
SAL21852,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,4,3,0,3,0,0,0,0,0,0,10,0,0,9,0,0,0,0,0,0,17,6,0,4,3,4,3,0,3,0,23,0,4,5,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,17,5,7,6,3,16,4,78
SAL21853,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,13,0,0,0,0,5,0,0,0,0,3,0,6,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,3,7,0,6,0,0,4,0,37
SAL21854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8
SAL21855,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,9,0,5,0,4,4,3,55
SAL21856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,4,4,0,0,3,8,5,29
SAL21857,0,0,6,0,0,6,0,0,0,14,5,0,3,0,0,3,0,0,0,19,5,6,6,0,5,3,4,0,0,21,10,9,6,4,11,4,3,4,0,50,7,8,18,6,11,3,4,6,4,66,8,12,11,9,10,4,11,10,0,66,3,4,5,0,4,0,3,4,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,38,48,25,36,23,25,29,3,267
SAL21858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5
SAL21859,0,0,3,0,5,8,0,3,0,15,0,4,5,0,0,3,3,4,0,23,7,3,12,0,0,0,0,0,0,22,5,3,4,5,3,0,0,4,0,30,22,12,7,3,12,0,11,9,0,75,14,13,9,3,5,0,7,3,0,57,0,0,3,0,6,0,0,0,0,12,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,40,37,42,17,36,13,24,22,0,238
SAL21860,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,4,7,3,0,0,4,0,20,4,5,3,0,4,0,0,0,0,17,3,3,7,0,0,0,4,0,0,17,9,0,0,0,0,6,4,0,0,16,5,0,0,0,0,0,0,3,0,8,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,37,11,13,6,6,3,0,9,0,95
SAL21861,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,15,6,0,5,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,15,0,3,0,0,5,0,40
SAL21862,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,12,0,4,0,4,0,0,0,0,0,14,4,6,0,0,0,0,3,0,0,20,4,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,6,0,6,6,0,3,0,61
SAL21863,0,0,11,20,0,24,0,26,4,85,3,9,26,26,13,13,8,21,0,111,22,50,63,37,15,8,22,33,4,261,25,58,40,24,25,24,21,35,5,264,44,51,38,28,42,27,28,36,3,298,35,38,38,45,46,33,37,49,0,326,21,20,11,10,7,7,13,13,5,100,5,0,0,0,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,3,158,218,224,198,152,140,129,217,28,1463
SAL21864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,16
