demand_definition,radius_m,facilities_p,candidate_id,candidate_index,lga,suitability_score
population,1500,13,CAND_3655291,214,YARRA,0.5429458753095412
population,1500,13,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
population,1500,13,CAND_1449144,233,STONNINGTON,0.5841323024064116
population,1500,13,CAND_3845098,244,YARRA,0.5145760306613077
population,1500,13,CAND_3985825,259,DAREBIN,0.4404706443780855
population,1500,13,CAND_1814968,320,STONNINGTON,0.4706808510999312
population,1500,13,CAND_3085617,322,BOROONDARA,0.351617213280118
population,1500,13,CAND_1844962,354,GLEN EIRA,0.3823793450827972
population,1500,14,CAND_907128,40,MARIBYRNONG,0.40394479526139576
population,1500,14,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
population,1500,14,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
population,1500,14,CAND_1120537,143,MELBOURNE,0.7284401723561189
population,1500,14,CAND_537764,150,PORT PHILLIP,0.6340941535692455
population,1500,14,CAND_978113,173,MERRI-BEK,0.517079059145578
population,1500,14,CAND_3655291,214,YARRA,0.5429458753095412
population,1500,14,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
population,1500,14,CAND_1449144,233,STONNINGTON,0.5841323024064116
population,1500,14,CAND_3845098,244,YARRA,0.5145760306613077
population,1500,14,CAND_3985825,259,DAREBIN,0.4404706443780855
population,1500,14,CAND_1814968,320,STONNINGTON,0.4706808510999312
population,1500,14,CAND_3085617,322,BOROONDARA,0.351617213280118
population,1500,14,CAND_1844962,354,GLEN EIRA,0.3823793450827972
population,1500,15,CAND_907128,40,MARIBYRNONG,0.40394479526139576
population,1500,15,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
population,1500,15,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
population,1500,15,CAND_1120537,143,MELBOURNE,0.7284401723561189
population,1500,15,CAND_537764,150,PORT PHILLIP,0.6340941535692455
population,1500,15,CAND_978113,173,MERRI-BEK,0.517079059145578
population,1500,15,CAND_3655291,214,YARRA,0.5429458753095412
population,1500,15,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
population,1500,15,CAND_1449144,233,STONNINGTON,0.5841323024064116
population,1500,15,CAND_3845098,244,YARRA,0.5145760306613077
population,1500,15,CAND_3985825,259,DAREBIN,0.4404706443780855
population,1500,15,CAND_1814968,320,STONNINGTON,0.4706808510999312
population,1500,15,CAND_3085617,322,BOROONDARA,0.351617213280118
population,1500,15,CAND_1844962,354,GLEN EIRA,0.3823793450827972
population,1500,15,CAND_1047834,435,WHITEHORSE,0.48212931751883703
population,1500,16,CAND_907128,40,MARIBYRNONG,0.40394479526139576
population,1500,16,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
population,1500,16,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
population,1500,16,CAND_1120537,143,MELBOURNE,0.7284401723561189
population,1500,16,CAND_537764,150,PORT PHILLIP,0.6340941535692455
population,1500,16,CAND_978113,173,MERRI-BEK,0.517079059145578
population,1500,16,CAND_3655291,214,YARRA,0.5429458753095412
population,1500,16,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
population,1500,16,CAND_1449144,233,STONNINGTON,0.5841323024064116
population,1500,16,CAND_3845098,244,YARRA,0.5145760306613077
population,1500,16,CAND_2228747,255,GLEN EIRA,0.47464720546350314
population,1500,16,CAND_3985825,259,DAREBIN,0.4404706443780855
population,1500,16,CAND_1814968,320,STONNINGTON,0.4706808510999312
population,1500,16,CAND_3085617,322,BOROONDARA,0.351617213280118
population,1500,16,CAND_1844962,354,GLEN EIRA,0.3823793450827972
population,1500,16,CAND_1047834,435,WHITEHORSE,0.48212931751883703
population,1500,17,CAND_907128,40,MARIBYRNONG,0.40394479526139576
population,1500,17,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
population,1500,17,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
population,1500,17,CAND_1120537,143,MELBOURNE,0.7284401723561189
population,1500,17,CAND_537764,150,PORT PHILLIP,0.6340941535692455
population,1500,17,CAND_978113,173,MERRI-BEK,0.517079059145578
population,1500,17,CAND_3655291,214,YARRA,0.5429458753095412
population,1500,17,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
population,1500,17,CAND_1449144,233,STONNINGTON,0.5841323024064116
population,1500,17,CAND_3845098,244,YARRA,0.5145760306613077
population,1500,17,CAND_3676601,250,DAREBIN,0.4750828759870738
population,1500,17,CAND_2228747,255,GLEN EIRA,0.47464720546350314
population,1500,17,CAND_3985825,259,DAREBIN,0.4404706443780855
population,1500,17,CAND_1814968,320,STONNINGTON,0.4706808510999312
population,1500,17,CAND_3085617,322,BOROONDARA,0.351617213280118
population,1500,17,CAND_1844962,354,GLEN EIRA,0.3823793450827972
population,1500,17,CAND_1047834,435,WHITEHORSE,0.48212931751883703
population,1500,18,CAND_907128,40,MARIBYRNONG,0.40394479526139576
population,1500,18,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
population,1500,18,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
population,1500,18,CAND_1120537,143,MELBOURNE,0.7284401723561189
population,1500,18,CAND_537764,150,PORT PHILLIP,0.6340941535692455
population,1500,18,CAND_978113,173,MERRI-BEK,0.517079059145578
population,1500,18,CAND_2804967,177,MERRI-BEK,0.49164347284399035
population,1500,18,CAND_3655291,214,YARRA,0.5429458753095412
population,1500,18,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
population,1500,18,CAND_1449144,233,STONNINGTON,0.5841323024064116
population,1500,18,CAND_3845098,244,YARRA,0.5145760306613077
population,1500,18,CAND_3676601,250,DAREBIN,0.4750828759870738
population,1500,18,CAND_2228747,255,GLEN EIRA,0.47464720546350314
population,1500,18,CAND_3985825,259,DAREBIN,0.4404706443780855
population,1500,18,CAND_1814968,320,STONNINGTON,0.4706808510999312
population,1500,18,CAND_3085617,322,BOROONDARA,0.351617213280118
population,1500,18,CAND_1844962,354,GLEN EIRA,0.3823793450827972
population,1500,18,CAND_1047834,435,WHITEHORSE,0.48212931751883703
population,1500,19,CAND_907128,40,MARIBYRNONG,0.40394479526139576
population,1500,19,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
population,1500,19,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
population,1500,19,CAND_1120537,143,MELBOURNE,0.7284401723561189
population,1500,19,CAND_537764,150,PORT PHILLIP,0.6340941535692455
population,1500,19,CAND_978113,173,MERRI-BEK,0.517079059145578
population,1500,19,CAND_2804967,177,MERRI-BEK,0.49164347284399035
population,1500,19,CAND_3655291,214,YARRA,0.5429458753095412
population,1500,19,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
population,1500,19,CAND_1449144,233,STONNINGTON,0.5841323024064116
population,1500,19,CAND_3845098,244,YARRA,0.5145760306613077
population,1500,19,CAND_3676601,250,DAREBIN,0.4750828759870738
population,1500,19,CAND_2228747,255,GLEN EIRA,0.47464720546350314
population,1500,19,CAND_3985825,259,DAREBIN,0.4404706443780855
population,1500,19,CAND_2774758,290,BAYSIDE,0.3008367198824087
population,1500,19,CAND_1814968,320,STONNINGTON,0.4706808510999312
population,1500,19,CAND_3085617,322,BOROONDARA,0.351617213280118
population,1500,19,CAND_1844962,354,GLEN EIRA,0.3823793450827972
population,1500,19,CAND_1047834,435,WHITEHORSE,0.48212931751883703
population,1500,20,CAND_907128,40,MARIBYRNONG,0.40394479526139576
population,1500,20,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
population,1500,20,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
population,1500,20,CAND_1120537,143,MELBOURNE,0.7284401723561189
population,1500,20,CAND_537764,150,PORT PHILLIP,0.6340941535692455
population,1500,20,CAND_978113,173,MERRI-BEK,0.517079059145578
population,1500,20,CAND_2804967,177,MERRI-BEK,0.49164347284399035
population,1500,20,CAND_3655291,214,YARRA,0.5429458753095412
population,1500,20,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
population,1500,20,CAND_1449144,233,STONNINGTON,0.5841323024064116
population,1500,20,CAND_3845098,244,YARRA,0.5145760306613077
population,1500,20,CAND_3676601,250,DAREBIN,0.4750828759870738
population,1500,20,CAND_2228747,255,GLEN EIRA,0.47464720546350314
population,1500,20,CAND_3985825,259,DAREBIN,0.4404706443780855
population,1500,20,CAND_2774758,290,BAYSIDE,0.3008367198824087
population,1500,20,CAND_1814968,320,STONNINGTON,0.4706808510999312
population,1500,20,CAND_3085617,322,BOROONDARA,0.351617213280118
population,1500,20,CAND_3461562,331,GLEN EIRA,0.2912016716573499
population,1500,20,CAND_2328292,355,GLEN EIRA,0.37718331699200613
population,1500,20,CAND_1047834,435,WHITEHORSE,0.48212931751883703
population,1500,21,CAND_907128,40,MARIBYRNONG,0.40394479526139576
population,1500,21,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
population,1500,21,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
population,1500,21,CAND_1120537,143,MELBOURNE,0.7284401723561189
population,1500,21,CAND_537764,150,PORT PHILLIP,0.6340941535692455
population,1500,21,CAND_978113,173,MERRI-BEK,0.517079059145578
population,1500,21,CAND_2804967,177,MERRI-BEK,0.49164347284399035
population,1500,21,CAND_3655291,214,YARRA,0.5429458753095412
population,1500,21,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
population,1500,21,CAND_1449144,233,STONNINGTON,0.5841323024064116
population,1500,21,CAND_3845098,244,YARRA,0.5145760306613077
population,1500,21,CAND_3676601,250,DAREBIN,0.4750828759870738
population,1500,21,CAND_2228747,255,GLEN EIRA,0.47464720546350314
population,1500,21,CAND_3985825,259,DAREBIN,0.4404706443780855
population,1500,21,CAND_3205037,274,DAREBIN,0.3951356185446707
population,1500,21,CAND_2774758,290,BAYSIDE,0.3008367198824087
population,1500,21,CAND_1814968,320,STONNINGTON,0.4706808510999312
population,1500,21,CAND_3085617,322,BOROONDARA,0.351617213280118
population,1500,21,CAND_3461562,331,GLEN EIRA,0.2912016716573499
population,1500,21,CAND_2328292,355,GLEN EIRA,0.37718331699200613
population,1500,21,CAND_1047834,435,WHITEHORSE,0.48212931751883703
population,1500,22,CAND_907128,40,MARIBYRNONG,0.40394479526139576
population,1500,22,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
population,1500,22,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
population,1500,22,CAND_1120537,143,MELBOURNE,0.7284401723561189
population,1500,22,CAND_537764,150,PORT PHILLIP,0.6340941535692455
population,1500,22,CAND_978113,173,MERRI-BEK,0.517079059145578
population,1500,22,CAND_2804967,177,MERRI-BEK,0.49164347284399035
population,1500,22,CAND_3655291,214,YARRA,0.5429458753095412
population,1500,22,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
population,1500,22,CAND_1449144,233,STONNINGTON,0.5841323024064116
population,1500,22,CAND_3845098,244,YARRA,0.5145760306613077
population,1500,22,CAND_3676601,250,DAREBIN,0.4750828759870738
population,1500,22,CAND_2228747,255,GLEN EIRA,0.47464720546350314
population,1500,22,CAND_3985825,259,DAREBIN,0.4404706443780855
population,1500,22,CAND_3205037,274,DAREBIN,0.3951356185446707
population,1500,22,CAND_2774758,290,BAYSIDE,0.3008367198824087
population,1500,22,CAND_1814968,320,STONNINGTON,0.4706808510999312
population,1500,22,CAND_3085617,322,BOROONDARA,0.351617213280118
population,1500,22,CAND_3461562,331,GLEN EIRA,0.2912016716573499
population,1500,22,CAND_2328292,355,GLEN EIRA,0.37718331699200613
population,1500,22,CAND_662451,367,GLEN EIRA,0.35418174370190636
population,1500,22,CAND_1047834,435,WHITEHORSE,0.48212931751883703
population,1500,23,CAND_907128,40,MARIBYRNONG,0.40394479526139576
population,1500,23,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
population,1500,23,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
population,1500,23,CAND_1952781,105,MERRI-BEK,0.19387104780679518
population,1500,23,CAND_1120537,143,MELBOURNE,0.7284401723561189
population,1500,23,CAND_537764,150,PORT PHILLIP,0.6340941535692455
population,1500,23,CAND_978113,173,MERRI-BEK,0.517079059145578
population,1500,23,CAND_2804967,177,MERRI-BEK,0.49164347284399035
population,1500,23,CAND_3655291,214,YARRA,0.5429458753095412
population,1500,23,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
population,1500,23,CAND_1449144,233,STONNINGTON,0.5841323024064116
population,1500,23,CAND_3845098,244,YARRA,0.5145760306613077
population,1500,23,CAND_3676601,250,DAREBIN,0.4750828759870738
population,1500,23,CAND_2228747,255,GLEN EIRA,0.47464720546350314
population,1500,23,CAND_3985825,259,DAREBIN,0.4404706443780855
population,1500,23,CAND_3205037,274,DAREBIN,0.3951356185446707
population,1500,23,CAND_2774758,290,BAYSIDE,0.3008367198824087
population,1500,23,CAND_1814968,320,STONNINGTON,0.4706808510999312
population,1500,23,CAND_3085617,322,BOROONDARA,0.351617213280118
population,1500,23,CAND_3461562,331,GLEN EIRA,0.2912016716573499
population,1500,23,CAND_2328292,355,GLEN EIRA,0.37718331699200613
population,1500,23,CAND_662451,367,GLEN EIRA,0.35418174370190636
population,1500,23,CAND_1047834,435,WHITEHORSE,0.48212931751883703
population,1500,24,CAND_907128,40,MARIBYRNONG,0.40394479526139576
population,1500,24,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
population,1500,24,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
population,1500,24,CAND_1952781,105,MERRI-BEK,0.19387104780679518
population,1500,24,CAND_2008317,117,MERRI-BEK,0.3714139426948232
population,1500,24,CAND_1120537,143,MELBOURNE,0.7284401723561189
population,1500,24,CAND_537764,150,PORT PHILLIP,0.6340941535692455
population,1500,24,CAND_978113,173,MERRI-BEK,0.517079059145578
population,1500,24,CAND_2804967,177,MERRI-BEK,0.49164347284399035
population,1500,24,CAND_3655291,214,YARRA,0.5429458753095412
population,1500,24,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
population,1500,24,CAND_1449144,233,STONNINGTON,0.5841323024064116
population,1500,24,CAND_3845098,244,YARRA,0.5145760306613077
population,1500,24,CAND_3676601,250,DAREBIN,0.4750828759870738
population,1500,24,CAND_2228747,255,GLEN EIRA,0.47464720546350314
population,1500,24,CAND_3985825,259,DAREBIN,0.4404706443780855
population,1500,24,CAND_3205037,274,DAREBIN,0.3951356185446707
population,1500,24,CAND_2774758,290,BAYSIDE,0.3008367198824087
population,1500,24,CAND_1814968,320,STONNINGTON,0.4706808510999312
population,1500,24,CAND_3085617,322,BOROONDARA,0.351617213280118
population,1500,24,CAND_3461562,331,GLEN EIRA,0.2912016716573499
population,1500,24,CAND_2328292,355,GLEN EIRA,0.37718331699200613
population,1500,24,CAND_662451,367,GLEN EIRA,0.35418174370190636
population,1500,24,CAND_1047834,435,WHITEHORSE,0.48212931751883703
population,1500,25,CAND_907128,40,MARIBYRNONG,0.40394479526139576
population,1500,25,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
population,1500,25,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
population,1500,25,CAND_1952781,105,MERRI-BEK,0.19387104780679518
population,1500,25,CAND_2008317,117,MERRI-BEK,0.3714139426948232
population,1500,25,CAND_1120537,143,MELBOURNE,0.7284401723561189
population,1500,25,CAND_537764,150,PORT PHILLIP,0.6340941535692455
population,1500,25,CAND_978113,173,MERRI-BEK,0.517079059145578
population,1500,25,CAND_2804967,177,MERRI-BEK,0.49164347284399035
population,1500,25,CAND_3655291,214,YARRA,0.5429458753095412
population,1500,25,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
population,1500,25,CAND_1449144,233,STONNINGTON,0.5841323024064116
population,1500,25,CAND_3845098,244,YARRA,0.5145760306613077
population,1500,25,CAND_3676601,250,DAREBIN,0.4750828759870738
population,1500,25,CAND_2228747,255,GLEN EIRA,0.47464720546350314
population,1500,25,CAND_3985825,259,DAREBIN,0.4404706443780855
population,1500,25,CAND_3205037,274,DAREBIN,0.3951356185446707
population,1500,25,CAND_2774758,290,BAYSIDE,0.3008367198824087
population,1500,25,CAND_3235297,308,BOROONDARA,0.3477477300666963
population,1500,25,CAND_1814968,320,STONNINGTON,0.4706808510999312
population,1500,25,CAND_3461562,331,GLEN EIRA,0.2912016716573499
population,1500,25,CAND_4015201,348,BOROONDARA,0.4331444762612652
population,1500,25,CAND_2328292,355,GLEN EIRA,0.37718331699200613
population,1500,25,CAND_662451,367,GLEN EIRA,0.35418174370190636
population,1500,25,CAND_1047834,435,WHITEHORSE,0.48212931751883703
population,1500,26,CAND_907128,40,MARIBYRNONG,0.40394479526139576
population,1500,26,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
population,1500,26,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
population,1500,26,CAND_1952781,105,MERRI-BEK,0.19387104780679518
population,1500,26,CAND_2008317,117,MERRI-BEK,0.3714139426948232
population,1500,26,CAND_1120537,143,MELBOURNE,0.7284401723561189
population,1500,26,CAND_537764,150,PORT PHILLIP,0.6340941535692455
population,1500,26,CAND_978113,173,MERRI-BEK,0.517079059145578
population,1500,26,CAND_2804967,177,MERRI-BEK,0.49164347284399035
population,1500,26,CAND_3655291,214,YARRA,0.5429458753095412
population,1500,26,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
population,1500,26,CAND_1449144,233,STONNINGTON,0.5841323024064116
population,1500,26,CAND_3845098,244,YARRA,0.5145760306613077
population,1500,26,CAND_3676601,250,DAREBIN,0.4750828759870738
population,1500,26,CAND_2228747,255,GLEN EIRA,0.47464720546350314
population,1500,26,CAND_3985825,259,DAREBIN,0.4404706443780855
population,1500,26,CAND_3205037,274,DAREBIN,0.3951356185446707
population,1500,26,CAND_2774758,290,BAYSIDE,0.3008367198824087
population,1500,26,CAND_1863241,293,STONNINGTON,0.5149647652178989
population,1500,26,CAND_3235297,308,BOROONDARA,0.3477477300666963
population,1500,26,CAND_3461562,331,GLEN EIRA,0.2912016716573499
population,1500,26,CAND_4015201,348,BOROONDARA,0.4331444762612652
population,1500,26,CAND_2328292,355,GLEN EIRA,0.37718331699200613
population,1500,26,CAND_1489275,356,STONNINGTON,0.2629009818918797
population,1500,26,CAND_662451,367,GLEN EIRA,0.35418174370190636
population,1500,26,CAND_1047834,435,WHITEHORSE,0.48212931751883703
population,1500,27,CAND_907128,40,MARIBYRNONG,0.40394479526139576
population,1500,27,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
population,1500,27,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
population,1500,27,CAND_1952781,105,MERRI-BEK,0.19387104780679518
population,1500,27,CAND_2008317,117,MERRI-BEK,0.3714139426948232
population,1500,27,CAND_1120537,143,MELBOURNE,0.7284401723561189
population,1500,27,CAND_537764,150,PORT PHILLIP,0.6340941535692455
population,1500,27,CAND_978113,173,MERRI-BEK,0.517079059145578
population,1500,27,CAND_2804967,177,MERRI-BEK,0.49164347284399035
population,1500,27,CAND_3655291,214,YARRA,0.5429458753095412
population,1500,27,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
population,1500,27,CAND_1449144,233,STONNINGTON,0.5841323024064116
population,1500,27,CAND_3845098,244,YARRA,0.5145760306613077
population,1500,27,CAND_3676601,250,DAREBIN,0.4750828759870738
population,1500,27,CAND_2228747,255,GLEN EIRA,0.47464720546350314
population,1500,27,CAND_3985825,259,DAREBIN,0.4404706443780855
population,1500,27,CAND_3205037,274,DAREBIN,0.3951356185446707
population,1500,27,CAND_2774758,290,BAYSIDE,0.3008367198824087
population,1500,27,CAND_1863241,293,STONNINGTON,0.5149647652178989
population,1500,27,CAND_3235297,308,BOROONDARA,0.3477477300666963
population,1500,27,CAND_3461562,331,GLEN EIRA,0.2912016716573499
population,1500,27,CAND_4015201,348,BOROONDARA,0.4331444762612652
population,1500,27,CAND_2328292,355,GLEN EIRA,0.37718331699200613
population,1500,27,CAND_1489275,356,STONNINGTON,0.2629009818918797
population,1500,27,CAND_662451,367,GLEN EIRA,0.35418174370190636
population,1500,27,CAND_1176097,433,WHITEHORSE,0.3097236850682368
population,1500,27,CAND_1047834,435,WHITEHORSE,0.48212931751883703
population,1500,28,CAND_907128,40,MARIBYRNONG,0.40394479526139576
population,1500,28,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
population,1500,28,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
population,1500,28,CAND_1952781,105,MERRI-BEK,0.19387104780679518
population,1500,28,CAND_2008317,117,MERRI-BEK,0.3714139426948232
population,1500,28,CAND_1120537,143,MELBOURNE,0.7284401723561189
population,1500,28,CAND_537764,150,PORT PHILLIP,0.6340941535692455
population,1500,28,CAND_978113,173,MERRI-BEK,0.517079059145578
population,1500,28,CAND_2804967,177,MERRI-BEK,0.49164347284399035
population,1500,28,CAND_3655291,214,YARRA,0.5429458753095412
population,1500,28,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
population,1500,28,CAND_1449144,233,STONNINGTON,0.5841323024064116
population,1500,28,CAND_3845098,244,YARRA,0.5145760306613077
population,1500,28,CAND_3676601,250,DAREBIN,0.4750828759870738
population,1500,28,CAND_2228747,255,GLEN EIRA,0.47464720546350314
population,1500,28,CAND_3985825,259,DAREBIN,0.4404706443780855
population,1500,28,CAND_3205037,274,DAREBIN,0.3951356185446707
population,1500,28,CAND_2774758,290,BAYSIDE,0.3008367198824087
population,1500,28,CAND_1863241,293,STONNINGTON,0.5149647652178989
population,1500,28,CAND_3235297,308,BOROONDARA,0.3477477300666963
population,1500,28,CAND_3461562,331,GLEN EIRA,0.2912016716573499
population,1500,28,CAND_4015201,348,BOROONDARA,0.4331444762612652
population,1500,28,CAND_2328292,355,GLEN EIRA,0.37718331699200613
population,1500,28,CAND_1489275,356,STONNINGTON,0.2629009818918797
population,1500,28,CAND_662451,367,GLEN EIRA,0.35418174370190636
population,1500,28,CAND_129898,378,BOROONDARA,0.2358474004577134
population,1500,28,CAND_1176097,433,WHITEHORSE,0.3097236850682368
population,1500,28,CAND_1047834,435,WHITEHORSE,0.48212931751883703
population,1500,29,CAND_907128,40,MARIBYRNONG,0.40394479526139576
population,1500,29,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
population,1500,29,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
population,1500,29,CAND_1952781,105,MERRI-BEK,0.19387104780679518
population,1500,29,CAND_2008317,117,MERRI-BEK,0.3714139426948232
population,1500,29,CAND_1120537,143,MELBOURNE,0.7284401723561189
population,1500,29,CAND_537764,150,PORT PHILLIP,0.6340941535692455
population,1500,29,CAND_978113,173,MERRI-BEK,0.517079059145578
population,1500,29,CAND_2804967,177,MERRI-BEK,0.49164347284399035
population,1500,29,CAND_3655291,214,YARRA,0.5429458753095412
population,1500,29,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
population,1500,29,CAND_1449144,233,STONNINGTON,0.5841323024064116
population,1500,29,CAND_3845098,244,YARRA,0.5145760306613077
population,1500,29,CAND_3676601,250,DAREBIN,0.4750828759870738
population,1500,29,CAND_2228747,255,GLEN EIRA,0.47464720546350314
population,1500,29,CAND_3985825,259,DAREBIN,0.4404706443780855
population,1500,29,CAND_3205037,274,DAREBIN,0.3951356185446707
population,1500,29,CAND_2774758,290,BAYSIDE,0.3008367198824087
population,1500,29,CAND_1863241,293,STONNINGTON,0.5149647652178989
population,1500,29,CAND_3235297,308,BOROONDARA,0.3477477300666963
population,1500,29,CAND_3461562,331,GLEN EIRA,0.2912016716573499
population,1500,29,CAND_4015201,348,BOROONDARA,0.4331444762612652
population,1500,29,CAND_2328292,355,GLEN EIRA,0.37718331699200613
population,1500,29,CAND_1489275,356,STONNINGTON,0.2629009818918797
population,1500,29,CAND_662451,367,GLEN EIRA,0.35418174370190636
population,1500,29,CAND_129898,378,BOROONDARA,0.2358474004577134
population,1500,29,CAND_1176097,433,WHITEHORSE,0.3097236850682368
population,1500,29,CAND_1047834,435,WHITEHORSE,0.48212931751883703
population,1500,29,CAND_18212,490,MONASH,0.3385710129708419
population,1500,30,CAND_907128,40,MARIBYRNONG,0.40394479526139576
population,1500,30,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
population,1500,30,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
population,1500,30,CAND_1952781,105,MERRI-BEK,0.19387104780679518
population,1500,30,CAND_2008317,117,MERRI-BEK,0.3714139426948232
population,1500,30,CAND_1502640,119,PORT PHILLIP,0.4274006362317519
population,1500,30,CAND_2300652,144,MELBOURNE,0.7056731081194106
population,1500,30,CAND_978113,173,MERRI-BEK,0.517079059145578
population,1500,30,CAND_2804967,177,MERRI-BEK,0.49164347284399035
population,1500,30,CAND_2915782,183,MELBOURNE,0.6258502398917403
population,1500,30,CAND_966540,226,YARRA,0.5017871697917363
population,1500,30,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
population,1500,30,CAND_1449144,233,STONNINGTON,0.5841323024064116
population,1500,30,CAND_3845098,244,YARRA,0.5145760306613077
population,1500,30,CAND_3676601,250,DAREBIN,0.4750828759870738
population,1500,30,CAND_2228747,255,GLEN EIRA,0.47464720546350314
population,1500,30,CAND_3985825,259,DAREBIN,0.4404706443780855
population,1500,30,CAND_3205037,274,DAREBIN,0.3951356185446707
population,1500,30,CAND_2774758,290,BAYSIDE,0.3008367198824087
population,1500,30,CAND_1863241,293,STONNINGTON,0.5149647652178989
population,1500,30,CAND_3235297,308,BOROONDARA,0.3477477300666963
population,1500,30,CAND_3461562,331,GLEN EIRA,0.2912016716573499
population,1500,30,CAND_4015201,348,BOROONDARA,0.4331444762612652
population,1500,30,CAND_2328292,355,GLEN EIRA,0.37718331699200613
population,1500,30,CAND_1489275,356,STONNINGTON,0.2629009818918797
population,1500,30,CAND_662451,367,GLEN EIRA,0.35418174370190636
population,1500,30,CAND_129898,378,BOROONDARA,0.2358474004577134
population,1500,30,CAND_1176097,433,WHITEHORSE,0.3097236850682368
population,1500,30,CAND_1047834,435,WHITEHORSE,0.48212931751883703
population,1500,30,CAND_18212,490,MONASH,0.3385710129708419
population,1500,31,CAND_907128,40,MARIBYRNONG,0.40394479526139576
population,1500,31,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
population,1500,31,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
population,1500,31,CAND_1952781,105,MERRI-BEK,0.19387104780679518
population,1500,31,CAND_2008317,117,MERRI-BEK,0.3714139426948232
population,1500,31,CAND_1502640,119,PORT PHILLIP,0.4274006362317519
population,1500,31,CAND_2300652,144,MELBOURNE,0.7056731081194106
population,1500,31,CAND_978113,173,MERRI-BEK,0.517079059145578
population,1500,31,CAND_2804967,177,MERRI-BEK,0.49164347284399035
population,1500,31,CAND_2915782,183,MELBOURNE,0.6258502398917403
population,1500,31,CAND_966540,226,YARRA,0.5017871697917363
population,1500,31,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
population,1500,31,CAND_1449144,233,STONNINGTON,0.5841323024064116
population,1500,31,CAND_3845098,244,YARRA,0.5145760306613077
population,1500,31,CAND_3676601,250,DAREBIN,0.4750828759870738
population,1500,31,CAND_2228747,255,GLEN EIRA,0.47464720546350314
population,1500,31,CAND_3985825,259,DAREBIN,0.4404706443780855
population,1500,31,CAND_3205037,274,DAREBIN,0.3951356185446707
population,1500,31,CAND_2774758,290,BAYSIDE,0.3008367198824087
population,1500,31,CAND_735618,291,GLEN EIRA,0.1758790872574194
population,1500,31,CAND_1863241,293,STONNINGTON,0.5149647652178989
population,1500,31,CAND_3235297,308,BOROONDARA,0.3477477300666963
population,1500,31,CAND_3461562,331,GLEN EIRA,0.2912016716573499
population,1500,31,CAND_4015201,348,BOROONDARA,0.4331444762612652
population,1500,31,CAND_2328292,355,GLEN EIRA,0.37718331699200613
population,1500,31,CAND_1489275,356,STONNINGTON,0.2629009818918797
population,1500,31,CAND_662451,367,GLEN EIRA,0.35418174370190636
