POW_SA2_CODE_2021,F_SthAfrica_ES_NS,F_SthAfrica_Tot,F_SriLanka_E,F_SriLanka_OM_IE,F_SriLanka_OM_UIE,F_SriLanka_CFW,F_SriLanka_ES_NS,F_SriLanka_Tot,F_Taiwan_E,F_Taiwan_OM_IE,F_Taiwan_OM_UIE,F_Taiwan_CFW,F_Taiwan_ES_NS,F_Taiwan_Tot,F_Thailand_E,F_Thailand_OM_IE,F_Thailand_OM_UIE,F_Thailand_CFW,F_Thailand_ES_NS,F_Thailand_Tot,F_UK_E,F_UK_OM_IE,F_UK_OM_UIE,F_UK_CFW,F_UK_ES_NS,F_UK_Tot,F_USA_E,F_USA_OM_IE,F_USA_OM_UIE,F_USA_CFW,F_USA_ES_NS,F_USA_Tot,F_Vietnam_E,F_Vietnam_OM_IE,F_Vietnam_OM_UIE,F_Vietnam_CFW,F_Vietnam_ES_NS,F_Vietnam_Tot,F_Elsewhere_E,F_Elsewhere_OM_IE,F_Elsewhere_OM_UIE,F_Elsewhere_CFW,F_Elsewhere_ES_NS,F_Elsewhere_Tot,F_COB_NS_E,F_COB_NS_OM_IE,F_COB_NS_OM_UIE,F_COB_NS_CFW,F_COB_NS_ES_NS,F_COB_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_Australia_E,P_Australia_OM_IE,P_Australia_OM_UIE,P_Australia_CFW,P_Australia_ES_NS,P_Australia_Tot,P_Afghanistan_E,P_Afghanistan_OM_IE,P_Afghanistan_OM_UIE,P_Afghanistan_CFW,P_Afghanistan_ES_NS,P_Afghanistan_Tot,P_Bangladesh_E,P_Bangladesh_OM_IE,P_Bangladesh_OM_UIE,P_Bangladesh_CFW,P_Bangladesh_ES_NS,P_Bangladesh_Tot,P_Canada_E,P_Canada_OM_IE,P_Canada_OM_UIE,P_Canada_CFW,P_Canada_ES_NS,P_Canada_Tot,P_China_E,P_China_OM_IE,P_China_OM_UIE,P_China_CFW,P_China_ES_NS,P_China_Tot,P_Croatia_E,P_Croatia_OM_IE,P_Croatia_OM_UIE,P_Croatia_CFW,P_Croatia_ES_NS,P_Croatia_Tot,P_Egypt_E,P_Egypt_OM_IE,P_Egypt_OM_UIE,P_Egypt_CFW,P_Egypt_ES_NS,P_Egypt_Tot,P_Fiji_E,P_Fiji_OM_IE,P_Fiji_OM_UIE,P_Fiji_CFW,P_Fiji_ES_NS,P_Fiji_Tot,P_Germany_E,P_Germany_OM_IE,P_Germany_OM_UIE,P_Germany_CFW,P_Germany_ES_NS,P_Germany_Tot,P_Greece_E,P_Greece_OM_IE,P_Greece_OM_UIE,P_Greece_CFW,P_Greece_ES_NS,P_Greece_Tot,P_HongKong_E,P_HongKong_OM_IE,P_HongKong_OM_UIE,P_HongKong_CFW,P_HongKong_ES_NS,P_HongKong_Tot,P_India_E,P_India_OM_IE,P_India_OM_UIE,P_India_CFW,P_India_ES_NS,P_India_Tot,P_Indonesia_E,P_Indonesia_OM_IE,P_Indonesia_OM_UIE,P_Indonesia_CFW,P_Indonesia_ES_NS,P_Indonesia_Tot,P_Iran_E,P_Iran_OM_IE,P_Iran_OM_UIE,P_Iran_CFW,P_Iran_ES_NS,P_Iran_Tot,P_Iraq_E,P_Iraq_OM_IE,P_Iraq_OM_UIE,P_Iraq_CFW,P_Iraq_ES_NS,P_Iraq_Tot,P_Ireland_E,P_Ireland_OM_IE,P_Ireland_OM_UIE,P_Ireland_CFW,P_Ireland_ES_NS,P_Ireland_Tot,P_Italy_E,P_Italy_OM_IE,P_Italy_OM_UIE,P_Italy_CFW,P_Italy_ES_NS,P_Italy_Tot,P_Japan_E,P_Japan_OM_IE,P_Japan_OM_UIE,P_Japan_CFW,P_Japan_ES_NS,P_Japan_Tot,P_KoreaSouth_E,P_KoreaSouth_OM_IE,P_KoreaSouth_OM_UIE,P_KoreaSouth_CFW,P_KoreaSouth_ES_NS,P_KoreaSouth_Tot,P_Lebanon_E,P_Lebanon_OM_IE,P_Lebanon_OM_UIE,P_Lebanon_CFW,P_Lebanon_ES_NS,P_Lebanon_Tot,P_Malaysia_E,P_Malaysia_OM_IE,P_Malaysia_OM_UIE,P_Malaysia_CFW,P_Malaysia_ES_NS,P_Malaysia_Tot,P_Nepal_E,P_Nepal_OM_IE,P_Nepal_OM_UIE,P_Nepal_CFW,P_Nepal_ES_NS,P_Nepal_Tot,P_Netherlands_E,P_Netherlands_OM_IE,P_Netherlands_OM_UIE,P_Netherlands_CFW,P_Netherlands_ES_NS,P_Netherlands_Tot,P_NZ_E,P_NZ_OM_IE,P_NZ_OM_UIE,P_NZ_CFW,P_NZ_ES_NS,P_NZ_Tot
212041565,0,25,97,0,3,3,0,112,11,0,0,0,0,10,20,0,0,6,0,28,84,0,0,0,0,92,10,0,0,0,0,9,132,10,22,5,0,174,304,10,27,0,0,337,8,0,0,0,0,14,3066,102,139,40,10,3360,3669,225,147,23,13,4078,84,14,4,8,0,108,10,0,0,0,0,10,4,4,0,4,0,10,261,54,17,11,3,351,16,7,0,0,0,25,19,6,0,0,0,22,33,0,0,0,0,33,10,0,0,0,0,17,31,3,0,4,0,38,29,6,3,0,0,40,448,36,32,4,3,514,29,0,5,0,0,34,18,3,0,0,0,22,4,0,0,0,0,6,22,0,0,0,0,22,21,6,0,0,0,30,15,0,0,0,0,15,30,4,3,0,0,42,11,3,0,0,0,20,88,7,6,0,0,100,34,0,0,0,0,32,9,0,0,0,0,12,149,6,3,0,0,160
212041566,0,19,68,4,10,0,0,84,3,3,0,0,0,3,14,0,0,0,0,16,86,4,0,0,0,90,0,0,0,0,0,3,61,6,13,0,0,78,229,17,12,8,3,259,6,0,0,0,0,11,2208,130,83,33,7,2467,3274,233,79,18,17,3625,39,8,3,3,0,54,6,0,3,0,0,13,6,0,0,0,0,5,198,49,21,15,0,288,13,4,6,0,0,20,12,0,0,0,0,11,31,0,0,0,0,35,12,9,0,0,0,19,15,0,3,0,0,20,17,0,0,0,0,18,365,44,24,4,0,440,11,0,0,0,0,17,23,4,0,0,0,27,5,0,0,0,0,10,13,0,0,0,0,16,25,3,0,0,0,37,6,0,5,0,0,14,19,0,0,0,0,21,6,4,0,0,0,9,79,7,6,0,0,97,5,0,0,0,0,6,10,4,0,0,0,13,192,4,0,3,0,207
212051319,0,12,70,0,0,0,0,71,12,0,0,0,0,12,10,3,0,0,0,15,53,5,4,0,0,62,7,0,0,0,0,8,33,0,0,0,0,30,99,5,13,0,0,120,4,0,0,0,0,9,1814,130,175,41,5,2161,2147,201,206,30,3,2583,9,4,0,0,0,21,8,0,0,0,0,8,4,3,3,0,0,9,182,75,48,26,0,328,3,0,0,0,0,4,5,0,0,0,0,9,10,0,0,0,0,10,3,0,0,0,0,8,7,5,0,6,0,16,38,4,5,0,0,49,192,22,18,0,0,237,23,4,5,0,0,32,9,0,0,0,0,13,3,0,0,0,0,5,19,0,5,0,0,21,14,3,0,0,0,18,9,0,0,3,0,16,33,18,6,0,0,53,0,0,0,4,0,5,53,14,7,0,0,72,30,0,0,0,0,30,8,0,0,0,0,8,58,5,10,3,0,76
212051321,0,22,64,12,7,0,0,91,11,3,0,0,0,14,5,0,0,0,0,4,80,5,0,0,0,84,5,0,4,0,0,11,23,4,6,0,0,30,79,6,10,3,0,90,5,0,0,0,0,8,2200,150,161,39,6,2558,2588,101,128,12,5,2834,19,4,0,0,0,24,9,4,0,0,0,9,11,0,4,0,0,16,230,130,66,52,3,475,3,0,0,0,0,6,11,3,0,0,0,20,9,0,0,0,0,15,7,6,0,0,0,12,15,0,0,0,0,15,40,4,15,0,0,56,262,56,22,3,3,338,15,6,5,0,0,32,11,8,7,0,0,29,4,0,0,0,0,3,8,0,3,0,0,13,17,3,3,0,0,24,10,0,3,0,0,14,26,0,10,0,0,39,4,0,0,0,0,7,90,24,26,6,8,153,14,0,0,0,0,14,6,0,0,0,0,5,70,4,0,0,0,78
212051322,0,44,188,13,17,3,0,223,31,0,0,0,0,37,50,3,5,0,0,57,132,5,6,5,0,141,20,0,0,0,0,22,82,10,4,6,0,106,226,7,6,3,0,245,5,0,0,0,0,13,5118,254,215,81,32,5703,3981,167,163,21,17,4357,16,0,5,0,0,20,21,3,4,0,0,27,10,0,0,0,0,10,968,224,85,81,10,1375,7,5,0,0,0,6,25,5,5,0,0,30,20,0,0,0,0,17,15,0,4,0,0,13,21,4,7,0,0,32,154,20,15,4,0,199,486,57,35,9,7,592,66,8,5,0,0,84,25,9,0,0,0,30,6,0,0,0,0,5,10,0,0,0,0,12,31,5,4,0,0,41,25,4,3,0,0,30,97,9,13,0,0,120,4,0,0,0,0,6,386,43,34,5,4,474,50,0,0,0,0,45,7,0,0,0,0,14,116,3,8,0,0,130
212051323,0,14,49,7,3,0,0,55,4,0,0,3,0,8,0,0,0,0,0,6,25,0,5,0,0,30,6,0,0,0,0,10,17,0,0,0,0,16,52,3,6,6,0,74,0,0,0,0,0,3,1140,132,151,42,8,1470,1012,148,137,14,8,1318,4,6,0,0,0,12,0,4,7,0,0,8,3,0,3,0,0,6,174,89,57,36,0,357,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,8,10,3,0,0,0,12,6,3,3,0,0,19,38,15,5,0,0,58,96,23,12,0,0,139,10,7,0,0,0,23,8,3,0,0,0,14,0,0,0,0,0,0,5,0,0,0,0,5,3,3,0,0,4,10,10,0,3,0,0,12,14,4,16,0,0,36,5,0,0,0,0,7,49,18,11,0,0,76,8,6,0,0,0,8,9,0,0,0,0,9,26,0,4,4,0,36
212051324,0,56,171,11,11,0,0,196,21,0,4,0,0,25,42,0,0,0,0,45,203,6,5,0,0,211,12,0,0,0,0,11,126,8,3,0,0,139,309,5,18,0,0,330,19,0,0,0,0,21,5945,267,213,59,20,6498,7403,432,251,34,24,8148,27,9,4,0,4,44,25,4,0,0,0,22,32,0,0,0,0,32,854,180,73,56,0,1169,21,3,0,0,0,28,28,5,0,0,0,32,40,0,0,0,0,38,34,4,0,0,0,36,40,13,5,0,0,53,100,8,7,0,0,117,803,75,40,13,3,935,74,13,5,0,0,95,66,7,4,0,0,79,17,0,0,0,0,17,51,3,4,0,0,56,43,7,9,0,0,56,41,0,0,0,0,42,82,18,25,5,0,124,18,3,0,0,0,23,276,15,22,0,4,312,31,0,0,0,0,31,21,0,0,0,0,22,249,9,6,0,0,268
212051325,0,109,300,9,9,3,6,320,25,0,6,0,0,24,39,0,0,0,0,37,304,3,3,0,0,316,34,0,0,0,0,37,220,15,7,3,0,251,731,19,16,8,7,775,29,0,0,3,0,33,9832,195,203,58,53,10348,12196,403,250,54,43,12943,87,7,4,0,7,103,40,0,4,0,0,42,35,4,0,0,0,38,861,106,39,19,0,1034,41,0,0,0,0,44,44,3,5,0,0,50,94,6,0,0,0,104,86,0,3,0,0,94,117,0,14,6,0,141,152,4,5,0,0,162,1595,83,56,9,17,1758,140,5,7,3,0,159,117,3,0,0,0,125,19,0,0,0,0,24,77,3,0,0,0,84,90,8,4,0,4,109,61,0,0,0,0,60,88,3,8,5,0,98,39,5,0,0,0,51,437,14,27,0,0,479,39,0,0,0,0,39,31,0,0,0,0,31,489,12,11,0,4,510
212051326,0,47,113,0,0,3,0,117,19,0,6,0,0,23,37,0,3,4,0,38,84,9,5,0,0,100,20,0,0,0,0,24,110,4,10,3,0,132,329,16,29,0,0,380,15,0,0,0,0,15,4491,290,257,80,15,5134,5490,628,365,79,22,6581,58,9,9,0,3,75,23,3,0,0,0,26,16,0,5,0,0,24,478,135,56,30,3,704,15,5,3,0,0,20,32,7,0,0,0,42,32,0,0,0,0,30,27,3,5,0,0,38,207,39,27,10,0,287,56,4,5,0,0,63,738,52,75,3,4,875,55,3,4,0,0,65,32,4,4,0,0,40,8,3,0,0,0,7,32,8,0,0,0,36,57,10,3,4,0,87,60,0,0,0,0,66,81,19,15,3,0,117,23,0,0,0,0,28,159,18,13,0,0,187,56,3,0,0,0,64,17,3,4,0,0,21,185,14,13,0,0,211
212051327,0,20,101,9,7,3,0,125,7,0,0,0,0,11,12,0,0,0,0,12,71,9,8,3,0,80,5,0,0,0,0,7,21,7,15,0,0,47,117,8,10,8,0,140,5,0,0,0,0,5,2353,209,180,48,18,2816,2028,220,174,27,9,2453,12,4,4,0,0,14,15,0,0,0,0,12,8,0,0,0,0,6,213,121,48,27,4,413,5,3,0,0,0,11,11,0,4,0,0,20,17,0,0,0,0,17,7,0,0,0,0,12,18,0,3,0,0,23,26,3,5,3,0,43,189,50,18,5,4,265,19,7,3,0,0,30,22,4,0,0,0,30,0,4,0,0,0,3,7,0,0,0,0,13,11,9,7,4,0,34,12,0,0,0,0,10,11,3,5,0,0,22,8,0,3,0,0,5,88,20,24,3,0,134,23,0,0,0,0,23,5,0,0,0,0,3,56,6,5,0,0,75
212051567,0,89,310,0,0,0,0,318,21,0,0,0,0,29,27,0,0,0,0,25,316,5,3,0,0,324,77,0,0,0,0,81,144,5,5,0,0,159,629,17,11,0,4,660,23,0,0,0,3,30,9066,187,119,47,27,9445,11463,395,156,28,28,12078,46,5,0,0,0,51,129,0,3,0,0,131,76,0,0,0,0,76,1216,127,51,27,5,1433,25,0,5,0,0,36,54,0,0,0,0,58,55,0,0,0,0,59,160,6,0,0,0,164,67,5,0,0,0,75,158,3,5,0,0,167,1408,59,34,11,9,1524,176,4,0,0,0,184,242,7,0,0,4,258,37,0,0,0,0,39,80,8,0,0,0,86,97,13,3,0,0,111,64,0,0,0,0,66,91,11,7,5,0,104,25,0,0,0,0,24,499,13,9,0,0,524,82,0,0,0,0,86,43,0,0,0,0,42,430,13,0,0,0,442
212051568,0,88,294,3,0,0,0,297,35,0,0,0,0,39,33,0,0,0,0,36,347,0,7,0,3,355,46,0,0,0,0,46,145,4,0,0,0,151,662,13,7,3,0,681,21,0,0,0,0,21,9494,102,82,39,29,9740,8414,160,124,10,29,8741,70,0,6,0,3,84,25,4,0,0,0,34,25,0,0,0,0,26,672,79,31,29,3,814,23,0,0,0,0,22,26,3,0,0,0,34,60,3,0,0,0,64,84,0,0,0,0,80,63,12,9,0,0,84,110,3,0,0,0,117,1336,45,65,11,12,1476,88,0,7,0,0,100,73,7,0,0,0,74,27,4,0,0,0,25,57,0,0,0,0,60,50,8,5,0,0,66,37,4,0,0,0,44,109,5,13,5,0,131,20,0,0,0,0,20,375,6,5,0,0,390,55,0,3,0,0,63,27,0,0,0,0,28,288,0,0,0,0,291
213011328,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,5,0,0,11,0,0,0,0,0,0,49,0,0,0,0,51,47,0,0,0,0,43,0,0,0,0,0,0,457,17,35,12,0,523,714,44,65,11,5,839,4,4,0,0,0,3,3,0,0,0,0,3,6,0,0,0,0,6,20,4,0,0,0,22,7,0,0,0,0,7,9,0,0,0,0,9,8,0,0,0,0,8,3,0,0,0,0,6,5,0,0,0,0,3,4,0,0,0,0,7,126,7,15,0,0,149,6,0,0,0,0,6,4,0,0,0,0,5,0,4,0,0,0,6,7,0,0,0,0,10,12,0,4,3,0,16,0,0,0,0,0,0,0,0,0,0,0,5,4,0,3,0,0,7,9,0,0,0,0,9,16,4,0,0,0,21,5,0,0,0,0,5,33,0,0,0,0,34
213011329,0,0,5,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,96,9,25,3,0,140,51,11,5,0,0,67,3,0,0,0,0,5,497,38,66,14,0,608,306,25,45,3,0,387,0,0,4,0,0,4,6,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,6,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,14,7,0,0,79,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,3,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,11,0,0,0,0,14
213011331,0,8,3,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20,0,9,0,0,26,45,3,3,0,0,49,0,0,0,0,0,0,415,15,31,9,0,476,355,30,31,9,0,423,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,3,0,0,10,5,0,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,3,6,0,0,0,0,4,4,0,0,0,0,3,3,0,0,0,0,8,54,3,11,0,0,71,3,0,0,0,0,3,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,8,3,0,0,0,4,0,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,3,0,3,0,0,7
213011332,0,3,16,0,0,0,0,16,0,0,0,0,0,0,4,0,0,0,0,8,13,0,0,0,0,15,0,0,0,0,0,0,65,6,8,5,0,85,109,5,8,4,0,125,7,0,0,0,0,7,1149,46,81,20,5,1297,1183,76,98,9,8,1382,0,0,0,0,0,0,3,0,0,0,0,7,4,0,0,0,0,4,4,6,5,0,0,21,7,0,0,0,0,12,13,4,0,0,0,21,3,0,0,0,0,3,8,0,0,0,0,8,7,4,7,0,0,13,4,0,0,0,0,4,117,17,7,0,0,138,0,0,0,0,0,3,7,0,0,0,0,7,5,0,0,0,0,14,6,0,0,0,0,7,5,0,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,4,10,8,0,0,0,19,8,0,0,0,0,11,14,0,0,0,0,14,0,0,0,0,0,0,27,5,3,0,0,39
213011333,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,7,0,0,0,0,0,0,21,5,14,3,6,50,50,3,6,0,0,63,0,0,0,0,0,0,362,24,43,10,5,442,320,11,28,3,0,368,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,7,4,3,0,0,10,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,15,12,0,4,61,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,5,0,3,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,7,0,0,15
213011334,0,3,17,0,3,0,0,18,6,0,0,0,0,6,0,0,0,0,0,4,15,0,0,0,0,15,0,0,0,0,0,0,249,43,47,6,0,347,154,9,16,0,0,182,0,0,0,0,0,0,1203,84,114,25,9,1431,845,63,81,16,4,1002,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,29,0,3,0,0,36,12,4,5,0,0,27,5,4,0,0,0,19,5,0,3,0,0,10,7,0,0,0,0,7,3,6,0,0,0,13,6,0,0,0,0,8,140,30,25,0,0,197,3,0,0,0,0,7,6,0,3,0,0,6,10,3,0,0,0,10,4,0,0,0,0,4,13,4,6,0,0,22,4,0,0,0,0,4,0,0,0,0,0,0,12,0,3,0,3,17,16,5,11,0,0,23,4,3,0,0,0,12,0,0,0,0,0,0,20,0,5,0,0,26
213011335,0,15,50,0,0,0,0,44,3,0,0,0,0,3,16,0,0,0,0,16,132,0,0,0,0,134,12,0,0,0,0,12,188,21,22,7,4,242,434,8,14,3,0,452,14,0,0,0,0,18,4802,39,73,24,19,4951,3413,39,61,13,14,3531,9,0,9,0,0,13,20,0,0,0,0,22,17,0,0,0,0,17,78,0,3,0,0,83,24,0,0,0,0,24,33,0,0,0,0,31,30,0,0,0,0,31,19,0,0,0,0,19,25,0,0,0,0,27,34,0,0,0,0,32,494,17,36,9,3,557,24,0,0,0,0,28,12,0,0,0,0,12,26,0,0,0,0,21,24,0,0,0,0,24,32,0,0,0,0,37,5,0,0,0,0,4,22,0,3,0,0,24,9,0,11,0,0,19,79,4,5,0,0,85,73,0,0,0,0,71,11,0,0,0,0,11,103,4,3,0,0,107
213011336,0,19,22,0,0,0,0,25,0,0,0,0,0,6,13,0,0,0,0,18,86,4,3,0,0,96,6,0,0,0,0,6,324,32,28,5,0,395,391,7,11,3,4,417,9,0,0,0,0,11,3828,108,130,37,11,4115,3952,141,130,26,14,4260,27,23,0,0,3,52,36,7,0,0,0,43,5,0,0,0,0,8,96,18,9,6,0,129,13,3,0,3,0,23,20,8,0,3,0,28,30,0,0,0,0,31,13,0,4,0,0,18,21,3,0,0,0,29,24,4,4,0,0,35,427,29,30,0,3,485,20,0,0,0,0,28,33,4,3,0,0,45,29,5,5,0,0,40,26,3,0,0,0,30,23,8,11,0,0,31,4,0,0,0,0,4,16,0,0,0,0,18,20,0,0,0,0,26,49,4,10,0,0,56,50,0,0,0,0,53,0,0,3,0,0,5,128,6,4,0,0,145
213011337,0,3,9,0,0,0,0,15,0,0,0,0,0,0,7,0,0,0,0,8,23,0,0,0,0,24,4,0,0,0,0,4,215,40,24,23,4,309,129,14,5,0,0,146,0,0,4,0,0,6,1404,113,70,44,16,1644,2168,223,95,32,13,2529,13,0,3,0,0,15,17,0,0,0,0,20,4,0,0,0,0,4,51,5,3,0,0,65,9,9,6,0,0,25,3,0,0,0,0,11,12,0,0,0,0,15,13,0,0,0,0,13,26,7,0,0,0,36,12,10,0,0,0,19,224,25,21,4,3,272,12,0,0,0,0,17,14,5,0,0,0,20,25,3,3,0,0,28,7,0,0,0,0,5,29,4,0,0,0,36,3,0,0,0,0,3,11,0,3,0,0,12,14,4,0,0,0,20,16,5,0,0,0,23,44,0,0,3,0,48,4,0,0,0,0,4,68,0,3,0,0,74
213011338,0,20,25,0,0,0,0,31,17,0,0,0,0,18,22,3,3,0,0,31,62,0,6,0,0,68,8,0,0,0,0,8,303,18,26,9,4,361,415,9,20,0,5,449,15,0,0,0,0,16,3160,102,114,26,24,3428,5305,341,158,29,24,5863,30,3,0,0,0,32,32,4,5,0,0,40,13,0,0,0,0,13,249,33,17,0,7,307,39,4,0,0,0,47,17,5,0,0,0,26,51,0,0,0,0,58,13,0,4,0,0,21,34,8,5,0,0,48,25,0,4,0,0,28,871,77,63,0,7,1023,54,3,3,0,0,67,31,4,3,0,0,38,34,5,4,0,0,39,44,4,0,0,0,49,72,7,0,3,6,85,15,0,0,0,0,15,31,4,0,0,0,33,37,6,5,0,0,49,52,6,6,0,0,63,70,0,0,0,0,70,7,0,0,0,0,11,353,6,5,3,0,361
213011339,0,6,21,5,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27,0,0,0,0,0,0,13,0,0,0,0,18,102,3,11,0,0,127,4,0,0,0,0,3,1160,42,68,8,7,1275,883,59,60,12,3,1023,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,11,4,4,0,0,25,5,0,3,0,0,12,8,12,5,3,0,31,11,0,0,0,0,10,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,8,196,26,29,7,4,259,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,13,4,0,0,0,17,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,7,12,0,0,0,0,12,17,0,0,0,0,17,4,0,0,0,0,4,28,0,0,0,0,32
213011340,0,10,14,0,3,0,0,19,3,0,0,0,0,3,14,0,0,0,0,13,51,0,0,0,0,55,0,0,0,0,0,0,75,3,6,0,0,92,166,16,12,4,0,200,5,0,0,0,0,5,2743,97,116,34,15,3005,3203,178,168,31,7,3594,5,0,0,0,0,6,5,0,0,0,0,5,3,0,0,0,0,3,52,13,11,3,0,76,18,0,4,0,0,24,28,11,4,0,0,42,12,0,0,0,0,15,4,0,0,0,0,3,19,3,3,0,0,28,9,0,0,0,0,9,256,24,4,11,4,298,9,0,3,0,0,9,9,0,3,0,0,3,10,6,0,0,0,17,3,0,0,0,0,9,44,14,12,0,5,67,0,0,0,0,0,4,9,0,0,0,0,9,13,0,3,0,0,25,26,0,4,0,0,29,21,0,0,0,0,21,0,0,0,0,0,0,61,0,0,0,0,63
213011569,0,3,7,0,0,0,0,11,0,0,0,0,0,0,6,0,5,0,0,13,28,0,0,0,0,28,8,0,0,0,0,8,85,8,18,4,0,113,147,9,19,6,5,175,8,0,3,0,0,6,1504,57,86,18,10,1671,1620,58,59,8,8,1752,8,0,4,0,0,14,15,3,0,0,0,15,6,0,0,0,0,3,56,11,7,3,0,81,14,0,0,0,0,14,17,4,3,0,0,17,15,0,0,0,0,15,0,0,0,0,0,0,4,0,0,0,0,7,11,0,0,0,0,15,216,30,21,4,0,274,3,0,0,0,0,6,10,0,4,0,0,12,12,0,7,0,0,20,9,0,0,0,0,12,22,0,3,0,0,20,5,0,0,0,0,4,5,0,0,0,0,5,5,0,0,0,0,12,25,0,0,0,0,25,14,0,0,0,0,14,5,0,0,0,0,5,57,0,0,0,0,58
213011570,0,20,42,0,0,0,0,44,5,0,0,0,0,5,20,0,0,0,0,20,73,4,0,0,0,73,7,0,0,0,0,7,263,22,9,3,0,294,345,10,12,0,3,376,9,0,0,0,0,14,3769,113,57,27,18,3984,6550,289,121,27,30,7021,25,3,0,0,0,31,41,0,0,0,0,41,11,0,0,0,0,10,193,21,8,5,0,224,35,0,0,0,0,38,19,4,0,0,0,25,55,0,0,0,0,56,27,0,3,0,0,34,30,4,0,0,0,37,31,0,0,0,0,30,1214,110,29,8,5,1373,48,3,0,0,0,57,29,4,0,6,0,39,51,3,3,0,0,56,31,0,0,0,0,32,68,10,3,3,0,78,11,0,0,0,0,11,12,0,0,0,0,17,21,8,0,0,0,31,87,4,0,0,0,89,74,5,0,0,0,76,13,0,0,0,0,13,546,4,3,0,3,562
213021341,0,14,16,0,0,0,0,16,3,0,0,0,0,3,16,0,3,0,0,25,83,9,8,5,0,102,6,0,0,0,0,10,72,5,6,0,0,79,166,9,11,4,3,202,4,0,0,0,0,9,2599,128,146,50,13,2941,4434,306,210,34,13,4999,8,0,0,0,0,8,21,0,0,4,0,26,8,0,0,0,0,8,133,17,5,9,0,157,21,6,0,4,0,31,9,0,0,0,0,10,29,0,0,0,0,33,25,0,3,0,0,33,31,0,4,0,0,34,17,0,0,0,0,20,499,35,15,6,7,563,24,4,0,0,0,27,22,4,0,0,0,27,11,0,0,0,0,15,38,0,3,0,0,44,42,8,5,0,0,57,4,0,0,0,0,8,17,0,0,0,0,17,13,0,5,0,0,20,38,3,8,0,0,50,21,0,4,0,0,24,10,8,4,0,0,16,285,16,3,0,8,304
213021342,0,13,11,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,8,33,3,8,0,0,41,4,0,0,0,0,4,15,0,3,0,0,21,101,7,10,3,0,126,9,0,0,0,0,9,1226,58,114,23,3,1420,1097,89,142,12,0,1342,0,0,0,0,0,0,4,3,0,0,0,10,0,0,0,0,0,0,20,11,6,6,0,45,4,0,0,0,0,10,5,0,0,0,0,5,8,0,0,0,0,14,3,4,6,0,0,8,0,0,0,0,0,9,0,0,0,0,0,3,215,13,10,0,0,241,10,0,3,0,0,11,8,0,3,0,0,14,4,0,0,0,0,3,5,3,3,0,0,6,7,4,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,3,8,3,0,0,0,14,8,0,0,0,0,9,15,0,0,0,0,15,0,0,0,0,0,0,45,9,3,0,0,53
