POW_SA2_CODE_2021,CoPSW_1250_1499_H_0,CoPSW_1250_1499_H_1_19,CoPSW_1250_1499_H_20_29,CoPSW_1250_1499_H_30_34,CoPSW_1250_1499_H_35_39,CoPSW_1250_1499_H_40_44,CoPSW_1250_1499_H_45_49,CoPSW_1250_1499_H_50ov,CoPSW_1250_1499_H_NS,CoPSW_1250_1499_H_Tot,CoPSW_1500_1749_H_0,CoPSW_1500_1749_H_1_19,CoPSW_1500_1749_H_20_29,CoPSW_1500_1749_H_30_34,CoPSW_1500_1749_H_35_39,CoPSW_1500_1749_H_40_44,CoPSW_1500_1749_H_45_49,CoPSW_1500_1749_H_50ov,CoPSW_1500_1749_H_NS,CoPSW_1500_1749_H_Tot,CoPSW_1750_1999_H_0,CoPSW_1750_1999_H_1_19,CoPSW_1750_1999_H_20_29,CoPSW_1750_1999_H_30_34,CoPSW_1750_1999_H_35_39,CoPSW_1750_1999_H_40_44,CoPSW_1750_1999_H_45_49,CoPSW_1750_1999_H_50ov,CoPSW_1750_1999_H_NS,CoPSW_1750_1999_H_Tot,CoPSW_2000_2999_H_0,CoPSW_2000_2999_H_1_19,CoPSW_2000_2999_H_20_29,CoPSW_2000_2999_H_30_34,CoPSW_2000_2999_H_35_39,CoPSW_2000_2999_H_40_44,CoPSW_2000_2999_H_45_49,CoPSW_2000_2999_H_50ov,CoPSW_2000_2999_H_NS,CoPSW_2000_2999_H_Tot,CoPSW_3000_3499_H_0,CoPSW_3000_3499_H_1_19,CoPSW_3000_3499_H_20_29,CoPSW_3000_3499_H_30_34,CoPSW_3000_3499_H_35_39,CoPSW_3000_3499_H_40_44,CoPSW_3000_3499_H_45_49,CoPSW_3000_3499_H_50ov,CoPSW_3000_3499_H_NS,CoPSW_3000_3499_H_Tot,CoPSW_3500mo_H_0,CoPSW_3500mo_H_1_19,CoPSW_3500mo_H_20_29,CoPSW_3500mo_H_30_34,CoPSW_3500mo_H_35_39,CoPSW_3500mo_H_40_44,CoPSW_3500mo_H_45_49,CoPSW_3500mo_H_50ov,CoPSW_3500mo_H_NS,CoPSW_3500mo_H_Tot,CoPSW_PINS_H_0,CoPSW_PINS_H_1_19,CoPSW_PINS_H_20_29,CoPSW_PINS_H_30_34,CoPSW_PINS_H_35_39,CoPSW_PINS_H_40_44,CoPSW_PINS_H_45_49,CoPSW_PINS_H_50ov,CoPSW_PINS_H_NS,CoPSW_PINS_H_Tot,CoPSW_Tot_H_0,CoPSW_Tot_H_1_19,CoPSW_Tot_H_20_29,CoPSW_Tot_H_30_34,CoPSW_Tot_H_35_39,CoPSW_Tot_H_40_44,CoPSW_Tot_H_45_49,CoPSW_Tot_H_50ov,CoPSW_Tot_H_NS,CoPSW_Tot_H_Tot,ClAW_NNI_H_0,ClAW_NNI_H_1_19,ClAW_NNI_H_20_29,ClAW_NNI_H_30_34,ClAW_NNI_H_35_39,ClAW_NNI_H_40_44,ClAW_NNI_H_45_49,ClAW_NNI_H_50ov,ClAW_NNI_H_NS,ClAW_NNI_H_Tot,ClAW_1_149_H_0,ClAW_1_149_H_1_19,ClAW_1_149_H_20_29,ClAW_1_149_H_30_34,ClAW_1_149_H_35_39,ClAW_1_149_H_40_44,ClAW_1_149_H_45_49,ClAW_1_149_H_50ov,ClAW_1_149_H_NS,ClAW_1_149_H_Tot,ClAW_150_299_H_0,ClAW_150_299_H_1_19,ClAW_150_299_H_20_29,ClAW_150_299_H_30_34,ClAW_150_299_H_35_39,ClAW_150_299_H_40_44,ClAW_150_299_H_45_49,ClAW_150_299_H_50ov,ClAW_150_299_H_NS,ClAW_150_299_H_Tot,ClAW_300_399_H_0,ClAW_300_399_H_1_19,ClAW_300_399_H_20_29,ClAW_300_399_H_30_34,ClAW_300_399_H_35_39,ClAW_300_399_H_40_44,ClAW_300_399_H_45_49,ClAW_300_399_H_50ov,ClAW_300_399_H_NS,ClAW_300_399_H_Tot,ClAW_400_499_H_0,ClAW_400_499_H_1_19,ClAW_400_499_H_20_29,ClAW_400_499_H_30_34,ClAW_400_499_H_35_39,ClAW_400_499_H_40_44,ClAW_400_499_H_45_49,ClAW_400_499_H_50ov,ClAW_400_499_H_NS,ClAW_400_499_H_Tot,ClAW_500_649_H_0,ClAW_500_649_H_1_19,ClAW_500_649_H_20_29,ClAW_500_649_H_30_34,ClAW_500_649_H_35_39,ClAW_500_649_H_40_44,ClAW_500_649_H_45_49,ClAW_500_649_H_50ov,ClAW_500_649_H_NS,ClAW_500_649_H_Tot,ClAW_650_799_H_0,ClAW_650_799_H_1_19,ClAW_650_799_H_20_29,ClAW_650_799_H_30_34,ClAW_650_799_H_35_39,ClAW_650_799_H_40_44,ClAW_650_799_H_45_49,ClAW_650_799_H_50ov,ClAW_650_799_H_NS,ClAW_650_799_H_Tot,ClAW_800_999_H_0,ClAW_800_999_H_1_19,ClAW_800_999_H_20_29,ClAW_800_999_H_30_34,ClAW_800_999_H_35_39,ClAW_800_999_H_40_44,ClAW_800_999_H_45_49,ClAW_800_999_H_50ov,ClAW_800_999_H_NS,ClAW_800_999_H_Tot,ClAW_1000_1249_H_0,ClAW_1000_1249_H_1_19,ClAW_1000_1249_H_20_29,ClAW_1000_1249_H_30_34,ClAW_1000_1249_H_35_39,ClAW_1000_1249_H_40_44,ClAW_1000_1249_H_45_49,ClAW_1000_1249_H_50ov,ClAW_1000_1249_H_NS,ClAW_1000_1249_H_Tot,ClAW_1250_1499_H_0,ClAW_1250_1499_H_1_19,ClAW_1250_1499_H_20_29,ClAW_1250_1499_H_30_34,ClAW_1250_1499_H_35_39,ClAW_1250_1499_H_40_44,ClAW_1250_1499_H_45_49,ClAW_1250_1499_H_50ov,ClAW_1250_1499_H_NS,ClAW_1250_1499_H_Tot,ClAW_1500_1749_H_0,ClAW_1500_1749_H_1_19,ClAW_1500_1749_H_20_29,ClAW_1500_1749_H_30_34,ClAW_1500_1749_H_35_39,ClAW_1500_1749_H_40_44,ClAW_1500_1749_H_45_49,ClAW_1500_1749_H_50ov,ClAW_1500_1749_H_NS,ClAW_1500_1749_H_Tot,ClAW_1750_1999_H_0,ClAW_1750_1999_H_1_19,ClAW_1750_1999_H_20_29,ClAW_1750_1999_H_30_34,ClAW_1750_1999_H_35_39,ClAW_1750_1999_H_40_44,ClAW_1750_1999_H_45_49,ClAW_1750_1999_H_50ov,ClAW_1750_1999_H_NS,ClAW_1750_1999_H_Tot
210041240,0,7,5,3,7,14,0,8,0,44,0,4,3,3,0,11,7,0,0,21,0,0,0,0,3,7,0,0,0,8,0,0,0,0,4,5,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,60,72,39,51,47,9,13,4,331,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,10,0,12,3,0,0,0,0,0,0,19,0,13,3,0,0,0,0,0,0,21,0,9,11,0,0,0,0,0,0,23,0,4,16,8,0,0,0,0,0,29,5,3,11,9,6,3,0,0,0,40,0,0,0,5,16,11,0,0,0,37,0,4,4,3,19,6,0,0,0,34,0,0,0,0,7,6,0,0,0,23,0,0,0,0,0,4,0,0,0,8
210041539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,9,20,5,7,7,0,0,0,70,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,9,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,5,0,0,0,12,0,0,0,0,3,5,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
210041540,0,0,4,7,22,0,0,3,0,36,0,0,0,0,10,0,0,0,0,15,0,0,4,0,5,5,0,7,0,26,3,0,0,0,3,11,9,6,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,86,252,179,123,154,55,24,29,9,909,0,5,0,0,0,5,0,0,0,14,4,3,0,0,0,0,0,0,0,6,0,14,9,0,0,0,0,0,0,24,3,20,6,0,0,0,0,0,0,32,0,16,11,0,0,0,0,0,0,33,5,19,27,8,5,0,0,0,0,66,5,5,36,14,10,6,0,0,0,79,5,7,30,27,37,21,0,5,0,134,9,4,11,22,51,24,5,8,3,131,0,5,6,3,29,36,0,6,0,89,4,5,6,3,25,19,8,9,0,71,0,3,0,0,12,6,7,3,0,32
210041541,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,41,36,43,46,14,5,3,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,7,0,6,6,0,0,0,0,0,0,14,0,0,6,3,6,0,0,0,0,15,0,0,4,0,5,7,0,0,0,17,0,0,0,0,11,3,0,0,0,16,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,15,0,0,0,0,3,0,0,0,0,9
210051242,14,6,4,23,68,76,15,16,0,229,9,3,7,17,58,75,16,18,0,206,4,7,0,10,27,54,15,22,0,144,13,0,0,0,23,54,19,26,0,144,0,0,0,0,0,4,0,3,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,3,11,122,300,296,199,359,368,89,117,25,1881,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,13,0,16,3,0,0,0,0,0,0,21,0,13,4,0,0,0,0,0,0,22,0,20,12,0,0,0,0,0,0,45,6,30,39,5,3,0,0,0,4,86,8,10,30,25,25,13,0,0,0,114,5,10,42,27,56,33,3,3,0,174,5,9,22,35,122,69,13,5,3,281,4,9,14,11,106,59,10,22,7,228,7,6,7,9,80,39,7,11,0,168,3,3,3,3,41,23,13,8,0,101
210051243,3,4,5,4,14,15,4,9,4,55,3,0,0,7,7,5,3,3,0,36,8,0,0,6,3,0,7,3,0,32,7,0,0,0,5,12,14,9,0,40,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,7,57,198,135,112,121,84,36,47,33,818,0,0,5,0,0,0,0,0,0,13,3,13,0,0,0,0,0,0,0,20,7,36,3,0,0,0,0,0,0,53,3,47,12,0,0,0,0,0,3,65,8,47,34,3,0,4,0,0,0,89,7,53,89,23,14,9,0,0,0,188,13,40,76,49,69,32,4,4,4,289,13,22,61,54,192,119,13,7,9,484,13,15,50,48,280,207,37,37,3,677,7,13,24,21,135,132,20,37,0,392,5,11,7,16,87,84,20,30,3,264,4,3,11,14,35,41,14,24,0,133
210051245,0,0,3,0,10,3,0,0,0,24,7,0,0,0,8,4,0,3,0,28,9,0,0,3,7,5,0,4,0,25,3,0,0,0,3,35,11,14,0,75,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,3,66,159,125,70,111,77,19,43,8,674,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,13,4,11,8,0,0,0,0,0,0,21,0,15,9,0,0,0,0,0,0,25,3,10,14,0,7,0,0,0,0,50,3,9,22,13,8,7,0,0,0,60,0,3,17,8,26,11,5,4,0,77,4,3,3,11,47,33,0,8,0,110,0,0,6,7,35,11,11,8,0,81,3,0,6,7,22,7,3,4,0,52,0,0,0,4,14,9,0,3,0,38
210051246,0,3,3,0,12,3,0,3,0,28,0,0,0,0,5,4,0,3,0,16,0,0,0,5,0,0,0,0,0,7,3,0,0,0,8,0,5,0,0,17,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,24,90,80,46,87,37,9,13,3,386,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,7,0,17,0,0,0,0,0,0,0,18,0,20,4,0,0,0,0,0,0,25,0,7,0,3,0,0,0,0,0,22,0,9,9,0,0,3,0,0,0,29,0,0,12,5,9,3,0,0,0,27,3,0,17,9,6,10,0,0,0,47,0,4,3,9,23,5,0,0,0,55,0,0,8,0,22,12,0,0,0,41,0,0,4,0,9,3,0,4,0,23,0,0,0,0,7,4,6,0,0,30
210051247,0,0,3,3,5,0,0,4,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,37,58,21,37,17,3,8,6,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,6,3,0,0,0,0,0,5,12,0,0,4,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,9,0,0,0,0,11,0,0,0,0,14,0,0,0,0,3,3,0,0,0,12,0,0,0,0,4,5,0,0,0,10,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
210051248,49,29,32,22,71,38,28,21,4,278,35,17,21,18,54,45,19,11,9,222,16,10,14,10,39,18,30,6,4,135,17,14,11,9,47,67,16,15,0,192,0,0,0,3,6,3,7,0,0,14,0,0,0,3,6,9,0,5,0,23,3,0,0,0,3,0,0,0,4,16,444,344,276,161,440,286,112,90,48,2204,9,0,0,0,0,0,0,0,0,15,4,8,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,20,3,19,4,0,3,0,0,0,0,33,3,24,10,0,8,0,0,0,0,51,5,19,48,10,5,12,0,0,0,107,11,22,54,24,23,19,4,4,3,167,19,18,57,39,158,110,23,23,3,449,29,15,38,44,257,215,52,66,4,711,27,12,10,18,211,181,41,52,4,561,22,7,6,9,168,141,41,68,3,458,17,6,8,5,76,83,23,45,0,263
210051250,0,0,0,0,0,8,0,0,3,10,0,0,0,0,6,4,0,0,0,10,0,0,0,0,4,0,0,0,0,5,3,0,0,0,6,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,42,19,9,37,30,5,7,9,177,0,0,0,0,0,0,0,0,0,10,3,4,0,0,0,0,0,0,0,9,0,13,0,0,0,0,0,0,0,23,0,11,0,0,0,0,0,0,0,18,0,11,7,0,0,0,0,0,0,27,4,14,18,0,6,0,0,0,0,46,0,12,25,5,17,5,0,4,0,75,4,8,13,17,49,23,6,7,0,118,4,5,6,20,62,45,5,7,0,159,4,3,3,0,70,50,9,16,0,161,4,0,3,8,19,38,6,10,0,86,0,0,0,4,11,18,3,0,0,38
210051441,0,0,0,0,0,4,0,0,0,9,0,0,0,0,3,4,0,0,0,3,0,0,0,0,0,5,0,0,0,5,3,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,15,46,51,17,28,19,4,14,7,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,4,4,7,6,0,0,0,0,0,0,16,0,0,12,0,3,0,0,0,0,18,0,0,6,7,0,0,0,0,0,21,0,5,0,3,9,5,0,0,0,27,6,0,0,3,8,4,5,4,0,23,0,0,0,0,4,9,0,3,0,18,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,6,0,0,0,4
210051442,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,71,66,33,43,8,4,7,3,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,5,0,4,3,0,0,0,0,0,0,10,0,5,5,5,0,0,0,0,0,15,0,0,4,0,0,0,0,0,0,15,0,0,3,3,9,5,0,0,0,24,0,0,0,0,14,0,0,0,3,18,0,0,0,0,0,0,0,0,0,7,0,0,3,0,9,3,0,0,0,16,0,0,0,0,0,0,0,0,0,3
210051443,0,5,0,5,8,25,10,3,0,60,3,3,3,0,18,24,13,10,0,79,0,0,3,0,3,15,7,3,0,33,14,0,0,0,9,41,19,14,3,103,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,4,5,0,0,6,0,0,0,0,0,0,0,0,0,7,53,87,93,70,129,204,69,53,10,770,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,14,0,10,3,0,0,0,0,0,0,18,3,14,6,0,0,3,0,0,0,30,3,8,11,0,4,0,0,0,0,28,0,11,23,3,14,11,0,0,0,64,0,9,9,8,35,14,4,0,3,83,4,5,11,6,38,32,0,0,0,100,4,4,4,0,20,15,0,7,0,54,3,0,0,7,14,17,0,0,0,39,0,0,0,5,9,6,0,5,0,18
210051445,0,0,0,0,6,0,0,0,0,5,0,0,0,4,0,3,0,0,0,10,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,26,47,50,50,94,37,3,21,4,333,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,4,0,0,0,0,0,0,9,0,0,8,0,0,0,0,0,0,9,0,4,8,0,0,0,0,0,0,17,0,3,7,0,4,0,0,0,0,21,3,4,7,4,4,17,0,0,0,35,3,4,5,0,14,11,0,0,0,33,0,0,3,0,12,4,0,5,0,25,4,0,0,0,7,4,0,5,0,20,0,0,0,0,0,0,0,7,0,8
210051542,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,23,16,21,11,0,0,4,97,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,9,0,3,0,0,5,0,0,0,0,11,0,0,0,0,5,4,0,0,0,10,0,0,0,0,5,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051543,0,5,0,4,6,0,0,3,3,19,3,0,3,3,6,7,0,7,0,21,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,5,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,47,145,111,82,100,31,4,21,12,548,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,11,0,9,0,0,0,0,0,0,0,9,0,13,3,0,6,0,0,0,0,18,0,9,6,5,0,0,0,0,0,22,0,0,4,4,3,5,0,0,0,17,0,4,4,0,10,7,0,0,0,32,0,0,0,3,25,7,4,0,0,40,0,0,0,5,6,7,0,0,0,18,0,0,0,0,6,10,0,0,0,16,0,0,0,0,5,0,0,0,0,7
210051544,0,0,0,0,8,4,0,5,0,19,0,0,0,0,8,6,0,0,3,13,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,5,5,6,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,7,12,85,83,44,71,30,21,20,9,379,0,4,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,3,0,13,6,0,0,0,0,0,0,15,0,15,3,0,0,0,0,0,0,22,0,18,12,0,0,0,0,0,0,28,0,22,39,6,0,6,0,0,0,81,7,7,26,14,34,19,0,0,6,121,3,10,19,22,80,46,4,13,0,196,0,13,12,11,104,74,8,8,0,239,6,0,6,9,49,45,13,8,3,129,0,8,6,4,33,47,9,11,3,108,0,0,0,0,13,9,4,12,0,40
210051545,0,0,4,0,0,5,0,0,0,8,0,0,0,4,4,0,0,0,0,8,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,16,35,53,42,41,16,6,13,6,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,4,3,0,0,3,0,0,0,9,0,0,0,0,6,3,0,0,0,14,0,0,3,0,7,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3
211011251,3,4,5,7,17,19,0,0,0,54,0,0,0,0,15,6,0,0,0,30,0,0,0,6,6,4,0,0,0,19,0,0,0,0,0,3,0,4,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,55,150,127,59,113,63,8,34,12,623,0,3,0,4,0,4,0,0,0,11,0,10,6,0,0,0,0,0,0,18,0,25,3,0,3,4,0,0,0,37,3,25,7,0,0,0,0,0,0,35,4,41,15,3,0,0,0,0,4,74,9,25,64,10,8,4,4,0,4,122,12,21,75,24,33,18,3,0,0,187,12,21,31,46,95,36,3,4,0,247,10,22,22,37,142,79,26,5,0,342,0,9,20,20,103,73,14,15,0,260,6,4,8,12,68,57,24,19,0,202,0,0,9,5,20,25,10,13,0,80
211011254,4,0,5,0,26,4,0,0,3,46,0,0,4,5,13,0,0,0,0,26,0,0,0,0,10,0,0,0,0,15,0,0,0,0,3,4,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,9,48,134,96,51,113,44,7,12,12,511,4,4,0,0,0,0,0,4,0,12,0,14,0,0,0,0,0,0,0,14,4,21,4,0,4,0,0,0,0,30,6,34,6,5,3,3,0,0,0,50,0,40,13,0,3,4,0,0,0,58,4,38,75,7,7,4,0,0,6,140,6,22,72,26,42,22,3,3,0,191,10,21,73,83,191,73,10,9,6,472,18,19,42,50,331,173,20,25,0,679,15,10,18,20,204,152,31,23,5,484,7,5,9,24,102,90,28,22,3,291,5,0,6,7,46,51,18,20,0,144
211011255,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,13,4,8,8,0,3,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,5,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,6,4,0,0,0,0,4,0,8,0,0,0,0,0,0,0,14,0,0,9,0,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,10,0,0,0,0,5,4,0,0,0,12,0,0,3,0,0,0,0,0,0,7
211011256,0,4,0,0,5,10,0,4,0,22,4,0,0,4,6,9,0,3,0,21,7,4,0,3,5,4,4,5,0,30,5,0,0,4,4,6,6,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,5,5,71,175,107,72,102,45,23,21,0,618,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,13,0,15,0,0,0,0,0,0,0,15,0,22,8,0,0,0,0,0,0,28,0,19,7,0,0,0,0,0,0,32,4,16,22,3,7,0,0,0,0,52,0,8,19,19,11,8,4,0,0,71,4,6,17,9,48,26,0,0,0,124,0,6,9,15,63,29,0,6,0,142,0,3,5,3,58,31,6,11,0,127,3,0,0,5,32,19,5,4,0,64,0,0,0,0,3,16,3,0,0,38
211011257,0,0,3,0,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,35,26,10,20,11,0,3,0,108,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,11,4,3,0,0,0,0,0,0,0,14,0,7,5,0,0,0,0,0,0,11,0,9,8,4,0,3,0,0,0,19,0,10,9,6,0,0,0,0,0,27,3,3,17,10,25,9,0,3,0,74,0,0,12,5,42,35,6,7,0,112,6,3,0,0,28,32,9,3,0,74,0,0,0,0,20,8,0,3,0,39,0,0,0,0,4,6,0,3,0,20
211011258,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,54,38,16,44,9,0,9,0,174,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,11,0,9,3,0,0,0,0,0,0,16,0,9,14,3,0,0,0,0,0,24,0,9,3,4,0,0,0,0,0,19,0,5,18,11,9,17,0,0,0,53,4,0,5,10,20,26,3,0,0,64,0,0,0,3,12,11,0,3,0,34,0,0,0,0,10,6,0,0,0,27,0,0,0,0,4,6,0,5,0,16
211011259,7,3,5,13,16,14,0,0,0,59,0,0,3,6,12,7,3,3,0,31,0,0,0,0,3,4,0,5,0,21,6,0,0,3,3,5,3,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,68,211,180,127,117,64,16,25,12,822,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,5,0,21,3,0,0,0,0,0,0,23,0,20,10,0,0,0,0,0,0,33,3,22,10,0,0,0,0,0,0,41,3,17,36,4,4,0,0,0,0,67,0,11,39,12,8,9,0,0,4,89,0,12,23,19,29,9,0,4,0,87,3,8,11,20,30,20,0,8,0,100,3,4,6,3,14,15,0,0,0,45,0,0,3,8,9,12,0,9,0,46,0,0,0,0,3,3,0,0,0,17
