POW_SA2_CODE_2021,LE_IDNS_PINS_Mng,LE_IDNS_PINS_Pro,LE_IDNS_PINS_TecTW,LE_IDNS_PINS_CoPSW,LE_IDNS_PINS_ClAW,LE_IDNS_PINS_SWks,LE_IDNS_PINS_MaOpDv,LE_IDNS_PINS_Lab,LE_IDNS_PINS_IDNS,LE_IDNS_PINS_Tot,LE_IDNS_Tot_Mng,LE_IDNS_Tot_Pro,LE_IDNS_Tot_TecTW,LE_IDNS_Tot_CoPSW,LE_IDNS_Tot_ClAW,LE_IDNS_Tot_SWks,LE_IDNS_Tot_MaOpDv,LE_IDNS_Tot_Lab,LE_IDNS_Tot_IDNS,LE_IDNS_Tot_Tot,Tot_NNI_Mng,Tot_NNI_Pro,Tot_NNI_TecTW,Tot_NNI_CoPSW,Tot_NNI_ClAW,Tot_NNI_SWks,Tot_NNI_MaOpDv,Tot_NNI_Lab,Tot_NNI_IDNS,Tot_NNI_Tot,Tot_1_149_Mng,Tot_1_149_Pro,Tot_1_149_TecTW,Tot_1_149_CoPSW,Tot_1_149_ClAW,Tot_1_149_SWks,Tot_1_149_MaOpDv,Tot_1_149_Lab,Tot_1_149_IDNS,Tot_1_149_Tot,Tot_150_299_Mng,Tot_150_299_Pro,Tot_150_299_TecTW,Tot_150_299_CoPSW,Tot_150_299_ClAW,Tot_150_299_SWks,Tot_150_299_MaOpDv,Tot_150_299_Lab,Tot_150_299_IDNS,Tot_150_299_Tot,Tot_300_399_Mng,Tot_300_399_Pro,Tot_300_399_TecTW,Tot_300_399_CoPSW,Tot_300_399_ClAW,Tot_300_399_SWks,Tot_300_399_MaOpDv,Tot_300_399_Lab,Tot_300_399_IDNS,Tot_300_399_Tot,Tot_400_499_Mng,Tot_400_499_Pro,Tot_400_499_TecTW,Tot_400_499_CoPSW,Tot_400_499_ClAW,Tot_400_499_SWks,Tot_400_499_MaOpDv,Tot_400_499_Lab,Tot_400_499_IDNS,Tot_400_499_Tot,Tot_500_649_Mng,Tot_500_649_Pro,Tot_500_649_TecTW,Tot_500_649_CoPSW,Tot_500_649_ClAW,Tot_500_649_SWks,Tot_500_649_MaOpDv,Tot_500_649_Lab,Tot_500_649_IDNS,Tot_500_649_Tot,Tot_650_799_Mng,Tot_650_799_Pro,Tot_650_799_TecTW,Tot_650_799_CoPSW,Tot_650_799_ClAW,Tot_650_799_SWks,Tot_650_799_MaOpDv,Tot_650_799_Lab,Tot_650_799_IDNS,Tot_650_799_Tot,Tot_800_999_Mng,Tot_800_999_Pro,Tot_800_999_TecTW,Tot_800_999_CoPSW,Tot_800_999_ClAW,Tot_800_999_SWks,Tot_800_999_MaOpDv,Tot_800_999_Lab,Tot_800_999_IDNS,Tot_800_999_Tot,Tot_1000_1249_Mng,Tot_1000_1249_Pro,Tot_1000_1249_TecTW,Tot_1000_1249_CoPSW,Tot_1000_1249_ClAW,Tot_1000_1249_SWks,Tot_1000_1249_MaOpDv,Tot_1000_1249_Lab,Tot_1000_1249_IDNS,Tot_1000_1249_Tot,Tot_1250_1499_Mng,Tot_1250_1499_Pro,Tot_1250_1499_TecTW,Tot_1250_1499_CoPSW,Tot_1250_1499_ClAW,Tot_1250_1499_SWks,Tot_1250_1499_MaOpDv,Tot_1250_1499_Lab,Tot_1250_1499_IDNS,Tot_1250_1499_Tot,Tot_1500_1749_Mng,Tot_1500_1749_Pro,Tot_1500_1749_TecTW,Tot_1500_1749_CoPSW,Tot_1500_1749_ClAW,Tot_1500_1749_SWks,Tot_1500_1749_MaOpDv,Tot_1500_1749_Lab,Tot_1500_1749_IDNS,Tot_1500_1749_Tot,Tot_1750_1999_Mng,Tot_1750_1999_Pro,Tot_1750_1999_TecTW,Tot_1750_1999_CoPSW,Tot_1750_1999_ClAW,Tot_1750_1999_SWks,Tot_1750_1999_MaOpDv,Tot_1750_1999_Lab,Tot_1750_1999_IDNS,Tot_1750_1999_Tot,Tot_2000_2999_Mng,Tot_2000_2999_Pro,Tot_2000_2999_TecTW,Tot_2000_2999_CoPSW,Tot_2000_2999_ClAW,Tot_2000_2999_SWks,Tot_2000_2999_MaOpDv,Tot_2000_2999_Lab,Tot_2000_2999_IDNS,Tot_2000_2999_Tot,Tot_3000_3499_Mng,Tot_3000_3499_Pro,Tot_3000_3499_TecTW,Tot_3000_3499_CoPSW,Tot_3000_3499_ClAW,Tot_3000_3499_SWks,Tot_3000_3499_MaOpDv,Tot_3000_3499_Lab,Tot_3000_3499_IDNS,Tot_3000_3499_Tot,Tot_3500mo_Mng,Tot_3500mo_Pro,Tot_3500mo_TecTW,Tot_3500mo_CoPSW,Tot_3500mo_ClAW,Tot_3500mo_SWks,Tot_3500mo_MaOpDv,Tot_3500mo_Lab,Tot_3500mo_IDNS,Tot_3500mo_Tot,Tot_PINS_Mng,Tot_PINS_Pro,Tot_PINS_TecTW,Tot_PINS_CoPSW,Tot_PINS_ClAW,Tot_PINS_SWks,Tot_PINS_MaOpDv,Tot_PINS_Lab,Tot_PINS_IDNS,Tot_PINS_Tot,Tot_Tot_Mng,Tot_Tot_Pro,Tot_Tot_TecTW,Tot_Tot_CoPSW,Tot_Tot_ClAW,Tot_Tot_SWks,Tot_Tot_MaOpDv,Tot_Tot_Lab,Tot_Tot_IDNS,Tot_Tot_Tot
213051467,0,0,0,0,0,0,0,0,4,6,3,11,8,19,0,4,7,0,13,71,0,0,0,4,0,0,0,0,0,8,0,4,3,6,3,3,0,0,0,25,0,10,12,28,4,6,0,3,7,67,4,9,7,24,12,8,0,0,0,71,6,12,9,34,11,14,6,10,0,100,13,15,25,60,19,10,7,17,6,170,6,35,36,80,15,7,4,12,0,197,12,55,37,84,26,10,8,14,3,254,8,96,37,68,29,4,7,4,3,255,17,133,17,25,15,6,3,6,4,231,13,140,20,19,16,3,7,5,4,217,9,90,15,10,3,0,0,4,0,137,35,143,8,6,0,0,0,3,0,196,11,12,5,0,0,0,0,0,0,26,11,39,0,0,4,0,0,4,0,57,0,3,0,3,0,0,0,0,4,21,145,795,226,449,166,75,49,90,30,2026
213051468,0,0,0,0,0,0,0,0,0,0,8,4,3,7,3,0,13,0,0,47,4,3,0,0,0,5,0,0,0,11,0,5,0,3,4,0,0,0,0,18,0,6,7,6,4,0,0,3,4,31,0,4,10,8,0,5,4,11,0,51,0,5,11,12,8,4,5,5,4,53,11,22,15,34,11,7,8,21,0,123,13,16,23,52,16,13,3,13,3,144,10,20,39,70,20,7,22,11,4,201,14,36,40,48,22,14,18,13,0,214,28,50,36,19,11,0,16,8,0,177,20,57,32,13,11,0,7,0,0,146,15,33,26,0,4,3,4,6,0,89,27,48,54,4,7,4,12,10,5,166,13,12,11,0,3,0,0,0,0,36,11,10,12,0,0,3,0,0,0,35,5,4,0,4,0,0,0,0,4,19,170,333,307,279,118,63,104,103,26,1518
213051579,0,0,0,0,0,0,0,0,0,4,0,6,0,0,4,0,4,0,0,27,3,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,9,0,3,3,3,0,0,0,0,0,23,0,0,3,11,4,0,0,3,0,27,0,13,0,7,5,0,0,3,0,31,6,13,0,30,4,0,4,3,5,70,4,20,8,39,11,0,4,4,0,81,0,19,12,34,10,3,6,5,5,94,0,36,13,31,17,0,3,0,0,105,4,80,3,9,4,3,3,3,0,110,7,82,5,3,10,5,0,0,0,112,0,34,0,0,0,0,0,0,0,48,10,87,5,0,7,0,0,3,0,110,10,5,0,0,0,0,0,0,0,18,3,12,5,0,0,0,0,0,0,21,0,5,0,0,0,0,0,0,7,7,48,425,64,173,77,13,31,31,15,872
213051580,0,0,4,0,0,0,0,0,5,12,16,10,12,8,7,12,0,7,20,99,3,4,0,0,4,4,0,4,0,20,4,8,4,3,0,12,3,8,0,41,5,15,7,27,10,44,0,11,0,121,5,16,13,25,21,43,9,15,7,156,10,18,24,40,19,47,9,19,4,184,19,27,40,81,38,74,10,30,3,311,33,35,50,68,45,66,6,20,5,336,40,68,62,96,39,56,10,23,6,399,73,105,55,67,44,42,17,12,10,430,51,140,54,25,35,46,8,7,9,369,42,123,40,15,27,26,4,11,3,289,31,96,24,12,19,20,4,0,0,208,79,144,32,29,23,14,3,0,3,317,24,24,5,5,3,4,0,0,3,65,30,51,4,0,0,8,0,0,4,95,4,3,10,0,0,6,0,0,8,32,449,869,407,499,328,505,74,170,70,3366
213051581,0,0,0,0,0,0,0,0,3,3,10,0,3,12,0,0,0,0,3,30,4,0,0,0,0,5,0,0,0,9,0,10,0,4,0,0,0,0,0,18,9,4,0,0,6,0,0,0,0,16,0,3,0,15,4,4,0,4,0,33,0,3,5,17,7,5,0,4,0,48,6,7,6,36,0,8,3,0,0,65,3,19,9,64,14,5,6,11,0,133,3,20,13,72,14,8,6,7,0,132,9,41,13,36,13,4,3,3,0,129,6,45,9,15,8,0,8,0,4,94,5,55,12,6,6,0,3,4,0,90,3,38,0,4,3,0,0,0,0,56,18,62,6,0,4,3,0,0,0,96,4,9,0,0,0,0,0,0,0,11,5,8,0,0,3,0,0,0,0,23,0,0,0,0,0,0,0,0,3,9,91,326,73,262,83,48,31,34,22,966
213051582,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,10,4,0,20,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,4,4,0,6,0,3,0,24,0,0,0,6,0,3,0,3,0,18,3,0,11,9,3,0,10,0,0,46,3,0,3,16,3,7,10,4,0,53,6,3,11,18,6,11,15,9,0,73,8,6,22,31,9,7,21,5,0,108,9,10,14,18,14,10,17,3,7,97,10,12,19,3,3,8,10,6,0,67,7,6,9,3,7,0,3,0,0,35,4,8,3,4,0,0,0,3,0,27,6,12,9,0,0,0,4,0,0,33,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,8,63,75,107,112,50,53,102,41,17,616
213051583,0,0,0,0,0,0,0,0,3,10,14,10,6,13,4,11,13,7,14,88,7,5,0,0,0,4,3,3,6,22,5,10,0,6,0,4,0,7,0,26,3,14,0,22,8,20,4,17,6,88,9,12,10,24,3,37,9,18,4,121,9,15,11,44,9,28,6,10,0,135,7,25,15,77,16,42,24,27,4,242,22,49,22,104,31,47,25,16,5,322,26,61,36,106,33,30,35,25,10,359,54,91,45,61,40,25,37,26,11,386,18,184,26,30,21,12,23,7,0,322,22,161,12,16,13,9,16,3,0,260,19,102,8,19,8,5,4,0,3,163,45,172,10,14,14,6,3,3,3,276,10,17,3,0,4,0,0,0,0,39,9,24,0,0,0,0,0,0,0,41,0,10,3,6,0,3,0,0,10,35,273,941,213,518,208,272,199,150,53,2822
213051584,0,0,0,0,0,0,0,0,0,0,0,3,6,0,4,0,4,0,0,21,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12,0,7,3,0,0,0,4,0,0,12,0,0,4,0,0,0,5,0,3,20,3,0,3,5,5,4,4,4,0,31,4,0,9,5,0,3,11,3,5,44,3,9,15,3,0,6,19,9,0,62,9,6,9,7,6,5,8,9,0,54,5,3,16,0,0,4,12,5,3,48,7,5,12,0,6,4,5,8,0,43,0,7,7,0,0,4,4,0,0,30,5,14,11,0,0,4,5,4,0,47,0,0,4,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,3,3,39,67,92,23,26,44,83,36,13,430
213051585,0,0,0,0,0,0,0,0,0,0,8,4,5,7,0,0,7,0,6,25,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,12,0,0,5,6,0,5,4,0,0,29,0,0,0,8,3,0,3,6,0,26,0,9,3,20,3,5,3,0,0,48,6,8,6,24,8,7,16,17,0,91,0,12,17,43,13,6,9,5,0,111,12,12,8,46,11,9,13,6,3,112,14,31,8,36,10,0,9,6,5,124,11,52,7,4,12,3,9,0,0,90,6,66,9,5,5,3,8,0,0,103,5,43,0,3,4,0,0,0,0,57,12,43,3,18,0,0,0,0,0,84,0,7,0,4,0,0,0,0,0,10,9,13,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,3,8,73,313,85,221,60,42,63,43,19,920
213051586,0,0,0,4,0,0,7,3,9,22,26,18,28,24,35,12,103,46,51,344,4,0,0,0,5,4,5,7,5,39,0,5,3,0,3,0,0,0,0,14,6,5,4,9,4,3,17,11,5,63,4,4,13,6,14,4,37,7,3,87,6,8,25,11,24,12,49,25,4,166,14,19,41,18,35,18,131,41,8,317,19,12,65,24,60,22,231,103,14,554,48,45,89,53,139,30,590,179,34,1201,88,79,199,84,201,53,644,143,42,1530,94,106,151,113,165,22,427,66,27,1180,102,132,134,138,135,29,274,28,17,989,111,109,89,42,65,19,143,10,14,608,260,133,156,46,47,23,65,16,18,764,78,17,23,6,11,4,5,6,6,152,127,30,4,3,5,4,12,5,3,185,6,7,13,7,9,0,17,3,17,86,961,708,1008,557,909,243,2655,665,214,7928
213051587,0,0,0,0,5,0,0,0,0,6,4,6,3,8,3,3,15,0,9,42,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,8,0,4,5,9,0,0,0,0,0,17,7,4,0,10,0,0,3,0,0,31,0,3,0,13,3,3,13,0,0,40,0,7,11,25,5,6,15,6,0,73,0,11,5,46,13,8,33,0,0,129,10,16,8,38,13,10,71,6,5,177,10,30,20,15,22,3,58,6,6,176,8,32,11,8,15,8,21,9,0,104,12,31,7,4,9,0,23,4,6,87,5,11,6,6,3,0,13,0,0,45,26,28,11,0,0,5,10,0,0,88,4,10,0,0,0,0,0,0,0,15,0,15,0,0,0,0,3,0,0,28,0,0,0,0,3,0,0,0,5,14,90,219,84,173,111,56,260,39,20,1040
213051588,0,0,0,0,0,0,0,0,0,3,4,11,6,9,6,0,4,3,4,46,5,3,0,0,0,0,0,0,0,10,4,5,4,3,0,0,0,0,0,13,5,6,6,6,3,0,3,5,0,35,0,8,3,19,4,3,4,4,0,55,4,14,5,31,6,3,14,9,0,88,7,19,12,54,13,4,14,6,5,141,9,26,17,62,12,3,27,10,0,166,10,57,23,76,10,3,31,9,0,217,10,101,33,45,21,6,21,11,5,267,12,141,21,19,18,0,6,6,7,231,8,145,11,14,14,0,9,3,0,206,8,111,11,8,4,0,5,0,0,139,30,160,8,5,11,0,5,5,0,215,5,9,0,0,0,0,0,0,0,17,6,12,4,0,0,0,0,0,0,26,0,3,0,4,0,0,0,0,0,15,128,819,154,345,114,31,147,75,27,1845
213051589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,15,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,7,0,7,0,4,0,6,0,4,0,13,0,0,3,9,4,4,4,0,0,20,0,3,3,5,0,3,0,0,0,16,0,3,3,16,8,0,0,7,0,47,3,10,0,28,4,3,3,3,0,55,0,6,12,38,9,0,7,0,0,87,3,21,9,20,8,0,5,8,4,80,10,25,8,7,4,3,3,0,0,72,4,24,0,12,8,0,0,3,0,55,3,19,5,0,3,0,4,0,0,35,6,20,10,0,9,0,0,0,0,46,4,3,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,5,46,148,64,155,56,24,38,32,18,573
213051590,0,0,0,0,0,0,0,0,7,4,9,4,3,10,0,0,0,0,7,34,0,0,0,3,0,0,0,0,0,11,3,4,6,4,0,3,0,0,0,17,0,7,3,9,0,9,0,11,0,37,0,11,0,5,4,15,3,14,0,59,0,3,6,17,7,15,0,10,0,61,6,14,16,36,9,18,8,5,0,109,6,14,12,47,9,24,4,8,0,115,18,18,14,52,14,13,7,5,0,147,16,28,16,27,13,18,9,3,0,127,9,62,6,7,7,6,9,0,0,114,12,45,0,8,4,4,3,4,0,77,3,29,4,0,5,0,0,0,0,47,8,48,0,0,3,0,4,0,3,67,5,3,0,0,0,0,0,0,0,10,6,17,5,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,6,16,94,302,97,217,80,124,44,62,15,1036
214011370,0,0,3,7,0,0,0,0,21,31,41,29,42,31,45,24,34,30,44,330,12,4,20,0,7,0,0,3,9,58,5,8,4,12,8,13,3,15,3,65,0,4,12,20,16,21,3,17,3,113,9,16,14,23,25,34,16,24,5,166,12,26,31,57,43,42,12,48,0,273,27,38,78,98,74,74,22,76,6,500,43,55,117,152,105,76,71,106,12,740,90,121,259,173,168,72,126,151,16,1178,144,179,394,138,251,81,125,131,26,1461,154,219,341,40,155,54,88,56,20,1129,177,196,284,31,87,45,42,51,6,916,140,141,196,15,44,31,23,26,11,617,330,218,223,17,43,36,29,29,6,920,88,20,19,3,18,9,13,8,0,172,130,58,16,0,16,15,0,4,3,248,11,9,29,13,9,4,5,7,30,109,1373,1319,2028,789,1072,593,581,746,154,8665
214011371,0,4,0,5,4,7,0,7,17,41,26,112,23,57,52,39,9,35,49,407,15,8,0,8,5,4,4,0,11,49,4,19,0,25,9,18,0,12,3,90,11,30,8,38,24,62,0,28,3,205,22,35,28,64,34,67,7,30,0,286,27,53,43,103,44,83,7,28,9,399,27,121,59,212,110,115,22,45,9,719,44,223,91,273,161,128,21,74,20,1027,74,417,134,364,248,135,36,50,21,1484,135,731,190,334,286,76,23,45,13,1841,107,832,123,239,192,45,15,19,16,1586,114,1034,84,178,141,31,7,14,20,1626,124,826,60,110,86,20,8,13,11,1265,269,1008,73,153,84,19,21,11,8,1644,66,152,8,20,10,5,3,0,3,269,114,387,10,16,7,6,0,0,4,545,5,36,21,17,16,9,6,5,32,132,1165,5900,932,2148,1474,831,174,378,181,13180
214011372,0,0,0,4,4,0,0,0,5,11,0,11,9,7,6,8,4,7,4,66,0,3,3,6,0,0,0,0,5,16,4,8,0,4,0,5,0,7,0,29,0,12,10,17,3,22,0,7,4,83,16,6,18,33,7,21,0,9,0,105,5,13,7,39,3,23,0,23,0,120,11,20,22,78,20,41,0,22,5,217,14,45,31,89,27,40,4,18,5,276,22,49,56,104,37,36,8,29,3,340,31,85,71,77,21,15,10,17,3,324,29,113,39,58,18,8,7,5,0,275,31,110,24,18,7,4,0,3,3,206,7,91,17,18,7,5,0,5,0,152,41,125,22,18,12,5,0,6,0,225,15,15,3,0,0,0,0,0,0,37,9,25,0,0,0,0,0,0,0,40,3,0,8,0,4,4,0,0,12,33,241,721,337,559,167,221,36,153,36,2472
214011373,0,0,0,0,0,0,0,0,0,5,9,6,10,10,5,0,0,3,5,56,3,5,3,0,5,0,0,0,3,28,5,0,0,3,5,3,0,0,0,22,6,4,5,10,7,8,0,4,5,48,4,16,3,22,5,6,0,6,0,62,4,20,6,29,16,4,4,8,0,88,13,28,21,60,9,8,0,16,0,157,19,28,15,91,23,11,5,6,0,194,23,58,34,109,29,11,3,14,0,270,23,95,35,90,28,5,6,11,4,286,20,97,36,38,17,0,0,9,3,222,20,96,31,9,19,0,0,3,0,187,19,64,20,16,8,8,0,7,0,146,39,105,28,3,9,10,4,0,3,199,16,18,5,0,0,3,0,5,0,49,33,33,3,0,3,6,0,0,0,87,5,6,6,3,0,0,0,0,3,17,255,663,255,491,181,69,19,86,27,2054
214011374,0,0,4,0,4,5,0,0,4,15,8,23,15,13,23,9,3,19,12,124,0,4,0,3,3,0,0,0,0,21,0,5,3,13,9,4,0,4,0,46,8,10,7,15,10,12,0,8,0,76,6,30,14,30,16,19,5,10,0,132,7,23,18,45,17,21,0,12,0,140,12,32,36,73,42,14,0,34,0,244,17,56,48,118,52,12,6,32,0,343,19,108,90,136,70,20,14,40,5,519,24,152,107,93,78,13,13,37,11,533,33,204,76,45,43,9,24,16,4,435,35,251,67,34,24,4,8,10,3,437,35,156,32,7,22,0,6,9,8,269,50,249,50,16,17,10,6,7,3,410,19,23,3,0,3,0,0,0,0,57,19,73,8,0,5,7,0,0,0,106,3,11,9,5,5,3,4,0,11,50,292,1382,570,637,421,151,100,212,55,3826
214011375,0,0,0,5,0,0,0,0,8,16,12,17,17,19,18,13,10,18,14,145,8,4,3,0,4,0,0,0,0,18,6,4,7,5,4,0,0,5,5,31,4,17,11,17,9,13,0,10,0,93,4,7,15,28,17,9,3,23,3,101,11,20,19,22,28,17,12,28,3,150,20,37,55,61,50,24,5,19,4,283,33,48,81,98,54,26,20,40,4,391,41,70,144,95,87,33,57,59,7,585,78,95,197,107,105,40,54,41,11,739,84,138,170,58,54,24,31,32,6,591,69,109,132,28,45,10,47,23,9,470,69,87,80,12,29,10,20,7,5,318,122,115,68,35,27,15,23,20,3,421,47,18,16,3,0,6,0,3,0,89,55,20,17,0,9,5,8,0,0,110,6,3,15,4,0,0,3,4,17,57,647,786,1024,572,518,239,291,304,83,4456
214011376,0,0,0,0,0,0,0,0,0,0,3,8,0,3,7,0,0,4,3,27,0,0,0,0,0,0,0,0,0,5,0,4,3,0,7,0,0,0,0,12,4,4,5,6,0,4,0,6,0,26,0,3,0,3,7,0,0,7,0,29,3,0,13,5,5,0,3,8,0,38,6,8,7,14,6,3,0,11,0,61,10,16,24,10,8,0,4,23,0,94,19,22,30,8,28,3,4,22,3,137,25,26,26,15,29,9,6,16,0,156,20,25,21,4,25,3,0,0,0,113,16,37,16,0,10,12,0,0,0,98,20,18,14,3,3,6,9,0,0,73,26,39,7,0,10,0,11,4,0,100,4,5,0,0,3,0,0,0,0,22,19,18,0,0,0,0,0,0,0,44,0,4,3,0,0,3,0,0,3,11,168,240,181,89,151,46,42,104,15,1033
214021377,0,0,0,0,0,0,0,0,0,3,13,9,11,11,10,11,6,10,8,75,3,4,0,0,0,0,0,0,5,15,0,5,0,5,0,4,0,4,0,23,14,9,3,7,9,7,4,5,0,53,7,14,12,17,16,5,6,5,0,83,0,18,13,31,12,17,9,12,0,104,16,19,29,47,23,20,8,23,3,188,28,29,39,49,36,16,9,25,0,241,35,40,66,67,33,23,13,22,3,313,38,56,71,44,44,19,23,16,3,324,40,95,66,9,20,12,3,13,0,269,42,91,71,17,15,0,5,9,0,255,29,56,21,8,11,10,0,7,3,145,60,98,28,7,13,10,0,0,3,223,22,13,4,0,0,0,0,0,3,46,21,22,6,0,4,3,0,0,0,65,3,0,5,5,4,0,0,8,6,24,362,572,436,314,240,161,79,161,30,2365
214021378,0,0,0,0,0,0,0,0,7,3,21,12,8,18,13,6,4,13,7,100,4,0,0,3,3,3,0,5,0,20,7,4,5,6,6,0,0,7,0,26,4,6,7,12,7,5,0,12,0,56,12,12,12,6,11,9,0,8,5,69,10,15,17,28,5,6,0,13,0,93,17,14,22,37,17,9,4,30,6,159,20,21,31,54,23,16,0,33,3,186,52,31,78,53,28,5,6,37,0,293,77,54,113,51,20,12,7,32,5,370,80,55,77,28,23,11,0,12,5,289,70,46,65,15,9,5,3,9,3,238,35,42,45,3,8,3,8,3,6,153,89,62,45,15,9,9,6,0,3,227,15,11,11,0,0,4,3,0,3,45,61,29,3,0,4,14,0,0,6,121,8,3,4,0,4,0,0,0,5,24,567,404,522,314,167,101,44,215,43,2378
214021379,4,4,3,0,5,0,0,0,5,18,26,21,24,34,21,13,20,17,18,196,10,0,0,4,3,0,0,0,4,28,3,5,7,9,11,4,0,7,0,41,9,14,8,26,14,18,0,10,0,94,10,27,11,25,11,27,4,14,4,134,11,19,19,35,25,15,4,19,9,145,11,40,57,93,49,54,13,29,4,346,35,48,97,124,57,41,26,37,3,473,55,100,176,180,68,40,36,53,8,701,79,135,289,175,99,29,40,50,14,912,87,145,221,86,49,15,39,29,12,680,93,201,141,74,38,10,28,37,13,641,91,142,133,41,20,8,49,38,4,522,176,250,253,73,36,8,84,68,12,962,40,49,50,12,8,0,0,7,0,170,62,59,36,9,7,10,4,0,3,186,5,16,21,4,8,3,3,3,12,76,787,1236,1514,958,497,280,343,407,97,6119
214021381,5,0,0,0,0,0,0,0,4,10,13,23,10,13,14,10,0,5,11,98,7,12,0,0,3,4,0,0,0,27,3,11,4,10,7,3,0,5,0,38,10,16,4,26,8,9,0,0,3,74,8,31,16,20,14,6,3,10,0,107,8,28,15,32,20,9,0,12,0,132,14,36,23,56,27,24,0,24,0,220,25,44,37,65,25,17,0,16,3,237,22,64,64,73,58,27,0,14,0,330,40,113,80,43,57,17,5,13,4,372,36,122,32,25,28,17,0,10,4,268,33,152,43,16,26,11,4,7,0,296,29,151,22,9,22,3,0,4,3,246,80,282,29,10,27,13,0,4,5,456,31,48,7,0,13,5,0,0,0,94,64,125,6,0,11,20,0,0,0,234,8,11,5,0,0,4,0,0,7,45,423,1246,389,383,349,193,18,124,43,3175
214021382,0,0,0,0,0,0,0,0,0,5,11,11,10,16,11,4,0,3,3,73,4,5,5,0,0,0,0,0,0,20,3,3,3,0,6,5,0,0,0,20,3,16,6,11,9,3,0,9,0,51,5,10,3,12,9,3,0,9,0,52,5,23,20,29,18,6,0,7,0,106,12,31,24,66,17,12,4,11,0,176,19,36,30,82,19,12,0,13,0,214,18,58,52,87,26,7,0,12,7,265,43,73,60,39,27,4,0,7,5,265,24,59,44,28,25,8,0,4,0,201,33,94,54,20,23,4,0,7,5,249,29,64,26,15,9,3,0,4,0,151,62,117,30,25,22,18,0,0,8,282,20,17,4,3,3,4,0,0,0,51,44,46,0,0,6,6,0,0,4,106,3,6,0,0,0,6,0,0,10,26,333,660,374,422,218,100,17,81,41,2247
214021383,0,0,4,0,0,0,0,0,0,6,23,11,22,19,17,29,0,22,9,151,10,5,0,4,8,0,0,4,3,29,0,7,4,4,3,7,0,0,0,29,8,9,6,13,9,12,0,15,0,81,13,19,15,26,18,19,7,19,0,138,19,12,27,36,22,15,0,23,0,158,27,26,46,66,39,38,3,29,3,270,39,42,65,84,41,39,0,31,6,349,50,56,132,97,41,40,3,32,7,454,72,66,144,54,37,33,6,30,12,444,63,79,131,25,39,21,3,19,9,397,73,66,105,17,24,16,0,3,3,302,44,56,68,3,21,8,0,4,0,207,88,100,76,20,13,19,3,12,0,340,21,22,9,3,3,5,0,0,6,67,68,67,6,0,9,19,0,0,9,176,7,9,3,3,0,0,0,0,6,38,598,651,858,454,321,294,27,217,72,3481
214021384,0,5,0,0,0,0,0,0,0,12,15,23,17,48,22,22,6,20,21,196,6,0,0,3,4,6,0,5,3,28,5,13,0,13,10,7,3,0,0,50,4,11,8,17,7,21,3,10,0,84,11,19,23,37,17,26,4,10,3,152,13,30,28,49,19,33,0,18,8,200,18,38,43,142,41,53,9,34,12,392,25,69,54,152,66,74,12,41,3,501,52,85,99,177,84,69,19,33,10,634,65,177,115,166,80,30,30,26,15,691,65,180,91,79,62,18,15,9,3,532,66,202,71,57,35,17,10,12,6,479,63,143,38,30,18,10,5,6,7,315,92,164,37,55,20,14,3,0,5,396,21,32,6,12,0,0,0,0,4,70,48,53,7,6,4,0,0,4,4,137,9,8,13,8,3,0,0,0,7,53,567,1222,645,1003,475,375,137,207,86,4710
214021385,0,0,0,0,6,0,0,4,6,21,24,21,18,26,21,11,10,47,15,190,10,3,5,5,0,3,0,4,3,37,6,8,8,4,3,9,0,3,0,36,8,10,21,22,11,18,0,9,4,113,8,15,26,35,19,17,5,23,0,154,9,24,31,48,30,31,4,35,0,212,36,49,62,94,40,38,11,60,5,399,52,48,86,140,48,26,23,77,9,504,69,76,130,121,75,34,36,159,8,713,81,113,160,123,71,30,50,129,10,762,75,114,138,55,40,15,24,45,4,502,67,116,118,35,27,17,26,35,3,441,67,71,66,37,26,5,11,10,6,292,108,166,64,76,25,8,3,10,8,466,32,18,14,3,3,0,0,3,0,71,44,40,12,0,5,0,0,0,3,115,6,3,12,7,8,0,5,6,17,68,678,870,949,797,442,253,198,613,78,4879
