POW_SA2_CODE_2021,OM_IEs_45_49_HW_0,OM_IEs_45_49_HW_1_19,OM_IEs_45_49_HW_20_29,OM_IEs_45_49_HW_30_34,OM_IEs_45_49_HW_35_39,OM_IEs_45_49_HW_40_44,OM_IEs_45_49_HW_45_49,OM_IEs_45_49_HW_50mor,OM_IEs_45_49_HW_NS,OM_IEs_45_49_Tot,OM_IEs_50_54_HW_0,OM_IEs_50_54_HW_1_19,OM_IEs_50_54_HW_20_29,OM_IEs_50_54_HW_30_34,OM_IEs_50_54_HW_35_39,OM_IEs_50_54_HW_40_44,OM_IEs_50_54_HW_45_49,OM_IEs_50_54_HW_50mor,OM_IEs_50_54_HW_NS,OM_IEs_50_54_Tot,OM_IEs_55_59_HW_0,OM_IEs_55_59_HW_1_19,OM_IEs_55_59_HW_20_29,OM_IEs_55_59_HW_30_34,OM_IEs_55_59_HW_35_39,OM_IEs_55_59_HW_40_44,OM_IEs_55_59_HW_45_49,OM_IEs_55_59_HW_50mor,OM_IEs_55_59_HW_NS,OM_IEs_55_59_Tot,OM_IEs_60_64_HW_0,OM_IEs_60_64_HW_1_19,OM_IEs_60_64_HW_20_29,OM_IEs_60_64_HW_30_34,OM_IEs_60_64_HW_35_39,OM_IEs_60_64_HW_40_44,OM_IEs_60_64_HW_45_49,OM_IEs_60_64_HW_50mor,OM_IEs_60_64_HW_NS,OM_IEs_60_64_Tot,OM_IEs_65_69_HW_0,OM_IEs_65_69_HW_1_19,OM_IEs_65_69_HW_20_29,OM_IEs_65_69_HW_30_34,OM_IEs_65_69_HW_35_39,OM_IEs_65_69_HW_40_44,OM_IEs_65_69_HW_45_49,OM_IEs_65_69_HW_50mor,OM_IEs_65_69_HW_NS,OM_IEs_65_69_Tot,OM_IEs_70_74_HW_0,OM_IEs_70_74_HW_1_19,OM_IEs_70_74_HW_20_29,OM_IEs_70_74_HW_30_34,OM_IEs_70_74_HW_35_39,OM_IEs_70_74_HW_40_44,OM_IEs_70_74_HW_45_49,OM_IEs_70_74_HW_50mor,OM_IEs_70_74_HW_NS,OM_IEs_70_74_Tot,OM_IEs_75ov_HW_0,OM_IEs_75ov_HW_1_19,OM_IEs_75ov_HW_20_29,OM_IEs_75ov_HW_30_34,OM_IEs_75ov_HW_35_39,OM_IEs_75ov_HW_40_44,OM_IEs_75ov_HW_45_49,OM_IEs_75ov_HW_50mor,OM_IEs_75ov_HW_NS,OM_IEs_75ov_Tot,OM_IEs_Tot_HW_0,OM_IEs_Tot_HW_1_19,OM_IEs_Tot_HW_20_29,OM_IEs_Tot_HW_30_34,OM_IEs_Tot_HW_35_39,OM_IEs_Tot_HW_40_44,OM_IEs_Tot_HW_45_49,OM_IEs_Tot_HW_50mor,OM_IEs_Tot_HW_NS,OM_IEs_Tot_Tot,OM_UIE_15_19_HW_0,OM_UIE_15_19_HW_1_19,OM_UIE_15_19_HW_20_29,OM_UIE_15_19_HW_30_34,OM_UIE_15_19_HW_35_39,OM_UIE_15_19_HW_40_44,OM_UIE_15_19_HW_45_49,OM_UIE_15_19_HW_50mor,OM_UIE_15_19_HW_NS,OM_UIE_15_19_Tot,OM_UIE_20_24_HW_0,OM_UIE_20_24_HW_1_19,OM_UIE_20_24_HW_20_29,OM_UIE_20_24_HW_30_34,OM_UIE_20_24_HW_35_39,OM_UIE_20_24_HW_40_44,OM_UIE_20_24_HW_45_49,OM_UIE_20_24_HW_50mor,OM_UIE_20_24_HW_NS,OM_UIE_20_24_Tot,OM_UIE_25_29_HW_0,OM_UIE_25_29_HW_1_19,OM_UIE_25_29_HW_20_29,OM_UIE_25_29_HW_30_34,OM_UIE_25_29_HW_35_39,OM_UIE_25_29_HW_40_44,OM_UIE_25_29_HW_45_49,OM_UIE_25_29_HW_50mor,OM_UIE_25_29_HW_NS,OM_UIE_25_29_Tot,OM_UIE_30_34_HW_0,OM_UIE_30_34_HW_1_19,OM_UIE_30_34_HW_20_29,OM_UIE_30_34_HW_30_34,OM_UIE_30_34_HW_35_39,OM_UIE_30_34_HW_40_44,OM_UIE_30_34_HW_45_49,OM_UIE_30_34_HW_50mor,OM_UIE_30_34_HW_NS,OM_UIE_30_34_Tot,OM_UIE_35_39_HW_0,OM_UIE_35_39_HW_1_19,OM_UIE_35_39_HW_20_29,OM_UIE_35_39_HW_30_34,OM_UIE_35_39_HW_35_39,OM_UIE_35_39_HW_40_44,OM_UIE_35_39_HW_45_49,OM_UIE_35_39_HW_50mor,OM_UIE_35_39_HW_NS,OM_UIE_35_39_Tot,OM_UIE_40_44_HW_0,OM_UIE_40_44_HW_1_19,OM_UIE_40_44_HW_20_29,OM_UIE_40_44_HW_30_34,OM_UIE_40_44_HW_35_39,OM_UIE_40_44_HW_40_44,OM_UIE_40_44_HW_45_49,OM_UIE_40_44_HW_50mor,OM_UIE_40_44_HW_NS,OM_UIE_40_44_Tot,OM_UIE_45_49_HW_0,OM_UIE_45_49_HW_1_19,OM_UIE_45_49_HW_20_29,OM_UIE_45_49_HW_30_34,OM_UIE_45_49_HW_35_39,OM_UIE_45_49_HW_40_44,OM_UIE_45_49_HW_45_49,OM_UIE_45_49_HW_50mor,OM_UIE_45_49_HW_NS,OM_UIE_45_49_Tot,OM_UIE_50_54_HW_0,OM_UIE_50_54_HW_1_19,OM_UIE_50_54_HW_20_29,OM_UIE_50_54_HW_30_34,OM_UIE_50_54_HW_35_39,OM_UIE_50_54_HW_40_44,OM_UIE_50_54_HW_45_49,OM_UIE_50_54_HW_50mor,OM_UIE_50_54_HW_NS,OM_UIE_50_54_Tot,OM_UIE_55_59_HW_0,OM_UIE_55_59_HW_1_19,OM_UIE_55_59_HW_20_29,OM_UIE_55_59_HW_30_34,OM_UIE_55_59_HW_35_39,OM_UIE_55_59_HW_40_44,OM_UIE_55_59_HW_45_49,OM_UIE_55_59_HW_50mor,OM_UIE_55_59_HW_NS,OM_UIE_55_59_Tot,OM_UIE_60_64_HW_0,OM_UIE_60_64_HW_1_19,OM_UIE_60_64_HW_20_29,OM_UIE_60_64_HW_30_34,OM_UIE_60_64_HW_35_39,OM_UIE_60_64_HW_40_44,OM_UIE_60_64_HW_45_49,OM_UIE_60_64_HW_50mor,OM_UIE_60_64_HW_NS,OM_UIE_60_64_Tot,OM_UIE_65_69_HW_0,OM_UIE_65_69_HW_1_19,OM_UIE_65_69_HW_20_29,OM_UIE_65_69_HW_30_34,OM_UIE_65_69_HW_35_39,OM_UIE_65_69_HW_40_44,OM_UIE_65_69_HW_45_49,OM_UIE_65_69_HW_50mor,OM_UIE_65_69_HW_NS,OM_UIE_65_69_Tot,OM_UIE_70_74_HW_0,OM_UIE_70_74_HW_1_19,OM_UIE_70_74_HW_20_29,OM_UIE_70_74_HW_30_34,OM_UIE_70_74_HW_35_39,OM_UIE_70_74_HW_40_44,OM_UIE_70_74_HW_45_49,OM_UIE_70_74_HW_50mor,OM_UIE_70_74_HW_NS,OM_UIE_70_74_Tot
213011340,3,6,5,0,10,16,0,11,3,51,0,3,0,5,3,10,4,12,0,46,0,6,0,4,10,10,4,3,0,46,0,3,6,0,8,5,0,13,0,41,0,3,5,0,0,0,0,5,0,13,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,3,6,38,29,21,44,81,17,67,9,319,0,0,0,0,0,0,0,0,0,0,3,9,3,6,3,5,0,0,0,18,7,0,0,4,5,3,0,3,5,23,0,0,0,5,4,4,0,3,0,21,0,6,6,0,3,7,0,6,0,32,0,7,0,4,7,0,0,4,0,21,0,7,5,7,5,5,0,7,0,25,0,14,4,6,3,4,0,0,0,42,5,7,3,5,7,4,0,8,6,42,0,3,8,0,3,5,6,8,0,36,0,4,4,0,0,0,0,0,0,12,0,0,3,3,0,0,0,0,0,10
213011569,0,4,0,0,0,6,0,10,0,20,0,0,6,4,4,5,0,4,4,25,0,4,0,0,4,3,0,3,0,12,0,0,5,0,0,9,0,0,0,12,0,0,0,0,0,4,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,19,7,24,53,8,40,9,184,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,0,5,5,0,4,3,0,3,0,24,0,4,10,4,5,3,0,0,0,27,3,8,3,5,4,4,0,3,0,37,5,4,9,0,6,6,3,0,0,29,0,9,0,0,5,5,0,4,0,28,0,4,7,0,3,5,0,0,0,20,0,3,0,0,0,0,0,3,0,16,0,7,0,0,4,0,0,0,0,14,0,3,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
213011570,0,4,4,6,10,26,6,34,0,91,0,0,3,3,11,19,3,35,0,78,0,0,0,3,5,19,5,16,0,52,0,0,6,5,4,10,0,12,3,40,0,0,3,3,5,3,5,5,0,17,0,0,0,5,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,4,41,60,30,92,182,37,195,9,655,0,0,0,0,0,0,0,0,0,3,0,8,5,0,3,3,0,0,0,15,0,8,3,0,3,9,0,8,4,27,0,12,3,5,0,9,0,9,3,41,4,6,3,3,0,3,3,9,5,32,0,3,0,3,0,12,0,4,0,35,0,4,8,0,4,12,11,4,0,33,0,4,3,0,3,7,3,6,0,30,0,6,5,0,6,6,0,6,4,25,0,6,0,0,0,5,0,0,0,14,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0
213021341,0,4,9,3,10,17,0,24,0,65,4,0,0,10,6,17,3,28,0,73,0,3,3,0,8,11,5,22,0,52,0,9,5,0,0,12,0,15,0,45,0,6,0,3,7,0,0,3,0,25,0,6,4,0,0,0,0,0,0,14,0,5,0,0,0,0,0,0,0,12,15,53,42,39,59,117,24,143,11,497,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,9,0,6,5,0,4,7,0,4,0,22,0,5,3,0,5,9,0,0,0,23,0,15,7,0,0,9,4,4,0,40,6,11,12,5,0,7,0,11,0,53,0,8,7,7,10,8,0,4,0,41,6,4,6,6,8,4,0,4,3,39,3,10,6,0,3,9,0,11,0,41,0,16,5,3,0,8,3,6,0,43,3,13,12,3,4,0,0,5,0,33,0,3,0,0,0,0,0,0,0,8
213021342,0,4,4,5,0,6,0,5,0,25,0,7,4,0,8,11,0,3,0,24,4,0,3,0,3,0,0,6,0,25,0,3,3,6,5,6,0,0,0,23,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,8,23,28,17,23,46,3,36,3,189,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,11,0,0,4,8,3,4,0,0,0,20,4,5,3,4,0,3,0,3,0,16,4,7,6,0,3,7,0,5,0,30,5,8,8,3,4,14,0,0,0,39,5,6,3,0,0,4,0,0,0,26,4,5,0,0,4,3,0,3,0,22,0,9,7,0,0,5,0,0,0,26,0,15,5,0,3,0,0,3,0,30,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,5
213021343,5,3,9,6,10,22,0,24,0,81,0,0,0,4,16,29,8,29,0,95,0,6,6,4,6,8,6,24,0,64,0,7,6,4,3,13,3,16,0,52,0,0,3,3,5,3,0,8,0,21,0,0,3,0,4,3,0,3,0,19,0,0,4,0,4,0,0,4,0,8,17,42,66,35,76,153,38,184,11,615,0,5,0,0,0,0,0,0,0,5,4,6,6,3,3,0,0,0,0,24,3,4,7,9,0,4,0,5,0,44,4,5,8,3,3,14,0,3,4,52,3,17,15,5,5,8,5,13,0,65,3,13,12,4,7,9,5,3,0,58,0,6,7,6,3,12,0,13,0,50,3,5,5,5,9,7,5,5,6,47,0,7,9,5,4,4,5,3,0,42,0,9,8,6,4,7,5,0,0,34,0,0,0,3,3,6,0,3,0,18,0,0,0,5,0,3,0,0,0,7
213021344,6,3,6,9,9,16,10,21,0,66,0,0,7,8,6,20,4,16,3,65,0,7,8,5,4,16,6,6,0,44,0,6,3,6,3,8,0,12,0,33,0,0,6,0,0,16,0,3,0,27,0,3,0,3,0,4,0,0,0,6,0,0,0,0,0,4,0,0,0,6,15,42,38,42,46,128,32,108,8,460,0,0,0,0,0,0,0,0,0,6,0,3,3,0,3,4,0,0,0,12,0,9,9,0,7,9,0,0,0,35,7,6,11,4,5,9,6,0,0,58,0,14,21,10,5,9,0,7,0,66,0,7,12,4,5,16,0,12,0,59,0,15,11,10,9,19,7,14,0,78,9,19,9,5,3,15,3,8,0,65,0,17,6,13,5,4,0,0,0,53,4,13,9,7,3,4,0,5,0,50,4,8,0,3,0,6,0,5,0,23,0,0,0,0,0,0,0,0,0,7
213021345,0,0,0,0,6,0,0,0,0,6,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,10,7,3,12,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,4,12,0,0,3,0,0,4,0,0,0,4,0,0,3,3,0,0,0,4,0,18,0,0,0,0,0,3,0,0,0,3,4,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,5,6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213021346,4,6,19,12,8,42,12,32,0,129,5,7,16,8,16,21,6,39,0,119,3,6,5,11,19,37,10,50,0,136,3,13,12,0,11,26,9,23,0,90,0,3,9,3,7,21,5,5,0,51,0,6,3,3,0,7,0,3,0,23,0,5,3,7,3,0,0,0,0,16,27,60,95,62,80,206,61,226,9,825,0,3,0,0,0,0,0,0,0,4,0,4,0,0,4,0,0,0,0,13,0,10,0,7,5,6,4,4,0,26,0,9,8,4,0,5,0,8,0,38,3,11,8,4,8,11,5,13,0,62,0,12,10,7,6,11,0,8,0,58,4,12,10,8,0,12,3,14,0,65,4,14,13,9,5,22,0,19,0,90,7,12,9,11,6,16,0,11,0,74,0,12,10,4,0,12,0,12,0,54,4,15,4,3,3,3,3,3,0,36,0,4,4,5,0,0,0,0,0,18
213031347,0,7,8,3,14,24,6,15,5,73,0,9,6,6,11,13,6,14,0,58,0,3,3,10,5,12,0,11,0,39,0,0,0,5,4,9,4,3,0,23,0,0,0,0,10,0,0,0,0,10,0,0,4,0,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,7,6,48,47,41,62,94,22,88,5,421,0,0,0,0,0,0,0,0,0,4,0,9,11,0,0,0,0,0,0,19,7,17,19,4,3,7,3,8,0,69,5,13,11,5,0,8,0,5,0,50,0,9,11,4,11,8,3,4,0,63,0,7,8,13,0,8,3,6,0,44,0,7,3,8,3,10,0,7,0,40,4,7,4,3,0,6,0,7,0,33,0,8,4,0,6,10,5,7,0,34,0,11,6,0,6,0,0,10,0,33,0,8,3,3,4,0,0,4,0,21,0,0,0,0,0,0,0,0,0,3
213031348,0,9,7,7,17,24,10,32,0,102,4,0,7,12,10,21,4,25,0,84,6,3,5,8,8,12,8,23,0,69,4,3,5,3,11,22,11,11,5,66,0,0,9,3,10,9,3,5,4,42,0,0,0,3,0,0,0,3,0,18,0,0,0,0,0,0,0,0,0,4,22,42,67,58,94,178,44,183,14,719,0,0,0,0,0,0,0,0,0,3,0,4,0,6,5,3,0,0,0,18,4,22,11,0,10,17,0,5,0,61,3,22,19,17,3,12,4,18,0,97,8,19,17,16,15,16,9,10,0,105,3,15,20,7,7,19,3,8,0,90,0,6,10,3,12,16,9,15,3,72,0,13,11,11,6,21,3,10,0,73,3,18,15,8,11,21,3,7,0,87,3,17,17,7,0,13,4,12,0,57,3,6,5,4,3,4,0,4,0,32,0,6,0,0,5,0,0,3,0,16
213031349,0,5,0,0,3,13,4,5,0,38,0,7,3,5,3,10,6,12,0,50,4,10,5,0,3,10,7,13,0,49,0,3,5,5,8,0,4,3,0,28,0,0,0,0,4,4,0,0,0,14,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,12,45,29,22,51,79,24,74,4,340,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,4,0,0,0,20,3,7,5,0,0,8,0,3,6,23,4,4,14,10,10,7,5,5,0,46,3,10,6,8,8,8,0,5,0,44,3,3,9,0,5,11,0,3,0,31,4,9,5,0,0,4,0,6,0,33,3,4,4,0,0,0,0,4,0,18,0,0,0,3,5,8,0,4,0,23,0,11,0,3,0,5,0,0,0,24,0,0,3,3,0,4,0,0,0,15,0,4,0,0,0,0,0,0,0,5
213031350,0,4,3,5,3,12,7,6,0,29,0,0,3,0,6,7,8,5,0,26,0,0,3,0,0,5,5,6,0,21,0,0,0,0,0,0,3,0,0,6,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,14,11,18,44,21,37,0,170,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,3,6,4,0,3,0,0,0,14,3,4,9,4,5,4,0,6,0,29,0,8,6,5,4,10,3,3,0,41,0,6,5,3,3,12,0,4,0,30,0,11,8,3,6,8,4,6,0,45,0,3,5,3,5,5,0,0,0,28,0,10,4,3,3,4,0,6,0,25,0,5,4,0,4,0,0,4,0,14,0,5,0,4,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,4
213031351,0,3,0,4,17,19,4,22,0,70,0,4,4,0,3,10,7,26,0,54,0,6,0,5,7,5,6,18,0,49,5,7,9,6,10,12,5,14,0,49,0,4,3,5,0,10,0,7,0,23,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,4,15,37,35,40,62,119,27,139,10,473,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,7,3,10,0,0,9,3,0,9,0,30,0,3,15,3,5,8,3,6,3,42,5,5,10,8,8,10,8,10,0,56,0,10,15,3,6,9,0,5,4,48,0,9,6,4,7,14,6,7,0,53,3,5,6,4,10,3,0,3,0,36,4,9,10,8,5,6,0,8,0,44,4,9,3,9,0,3,0,0,0,31,0,3,0,5,0,0,0,5,0,16,0,0,0,3,0,0,0,0,0,6
213031352,0,10,6,10,8,20,4,23,0,79,3,7,4,6,5,29,3,27,0,88,0,5,0,0,9,9,4,16,0,61,0,9,4,0,0,11,3,14,0,40,0,0,6,3,0,4,0,6,0,16,0,4,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,10,56,46,34,61,134,27,149,7,528,0,7,0,0,0,0,0,0,0,7,0,7,0,4,0,3,0,0,0,19,7,11,4,3,8,9,3,7,0,50,3,16,12,13,8,6,0,7,0,60,3,10,4,7,6,16,0,12,0,62,6,12,17,10,3,15,0,10,0,64,4,13,8,14,7,9,3,11,0,69,0,12,10,8,3,15,0,8,0,56,3,0,5,7,3,9,0,10,0,37,0,12,0,3,3,0,0,13,0,34,0,8,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
213041353,3,4,4,11,13,18,0,23,0,85,0,10,15,7,5,23,5,27,0,92,0,10,7,0,7,14,4,16,4,56,0,10,0,7,13,4,3,5,7,45,0,7,8,3,5,3,3,8,0,38,0,4,3,0,3,0,0,4,0,13,0,0,0,3,0,4,0,0,0,5,14,59,49,51,102,149,32,149,17,613,0,6,0,0,0,0,0,0,0,3,0,3,0,3,0,4,0,3,0,21,3,6,12,6,3,13,3,3,0,48,4,12,13,7,5,11,3,14,3,74,3,15,4,3,6,11,5,7,0,59,0,24,8,4,0,12,0,7,0,66,3,10,17,0,3,9,4,9,0,57,3,16,5,5,3,6,0,6,0,55,0,18,4,4,3,6,4,7,0,49,0,4,4,6,3,3,4,3,0,33,0,4,6,5,4,3,0,5,0,18,0,6,0,3,0,0,0,0,4,16
213041358,0,3,4,4,6,3,0,9,0,32,0,0,0,0,0,5,0,9,0,22,0,5,3,0,0,0,0,5,0,10,5,5,0,0,0,0,0,0,4,11,0,3,0,0,0,0,0,5,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,31,26,19,27,45,11,42,8,214,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,9,0,4,7,0,3,0,0,5,0,19,0,6,9,0,4,13,0,3,0,36,3,12,3,10,5,3,5,6,0,45,0,9,4,0,3,8,0,4,0,33,4,5,0,0,5,0,0,0,0,17,0,0,4,5,3,7,0,5,0,28,0,0,0,0,0,4,0,6,0,23,0,11,0,9,0,0,0,3,0,15,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4
213041359,3,7,9,7,18,20,9,39,0,123,0,8,6,8,13,24,0,24,0,91,0,0,4,5,10,19,6,20,3,64,0,0,4,0,8,9,5,10,0,38,0,6,7,0,0,6,0,8,0,28,0,0,0,0,3,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,12,67,105,62,133,227,62,240,23,921,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,3,0,15,4,8,5,3,6,13,0,6,3,60,3,9,19,10,3,12,0,10,0,71,8,7,17,4,18,28,8,6,4,104,3,9,6,4,12,9,3,15,0,58,0,9,6,3,5,9,4,3,0,50,0,0,3,0,3,9,0,5,3,35,0,8,4,0,4,6,4,0,0,19,0,0,0,0,3,0,0,3,4,15,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,7
213041360,0,3,3,3,4,15,0,3,0,30,3,6,0,4,4,8,5,9,0,36,0,0,5,3,3,9,0,0,0,25,0,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,32,31,30,57,15,46,0,241,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,13,0,6,3,0,0,0,0,0,0,8,0,4,0,0,4,5,0,4,0,10,3,10,7,3,4,5,3,3,0,44,0,16,7,3,4,10,0,3,0,51,3,9,7,7,9,4,7,8,0,42,8,11,0,4,4,0,0,4,0,26,0,3,7,0,4,4,0,5,0,17,0,3,4,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
213041461,0,0,0,0,0,5,0,3,0,10,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,5,6,3,11,5,12,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,3,0,3,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,10,0,4,0,0,4,5,0,5,0,14,0,0,0,0,0,0,0,0,0,7,0,4,4,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041462,0,0,3,0,0,4,0,8,0,16,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,5,7,11,21,0,8,3,72,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,3,0,12,3,9,6,0,0,0,0,0,0,18,0,0,0,0,0,3,0,0,0,11,0,0,0,4,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
213041463,0,10,6,3,7,15,0,15,0,60,0,4,4,3,3,20,0,11,0,41,0,5,0,5,3,12,0,8,0,35,0,0,0,5,0,9,0,0,0,12,0,4,0,0,0,5,0,0,0,10,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,7,40,44,30,45,98,25,79,8,373,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,5,0,0,0,15,0,5,4,3,3,3,4,0,0,29,3,3,6,4,0,4,3,0,0,20,5,7,5,8,10,7,0,6,0,43,3,14,4,4,4,3,0,12,0,43,7,10,16,6,3,8,0,5,0,55,0,8,10,4,3,7,0,6,0,36,0,5,8,0,0,0,0,0,0,18,0,9,4,3,0,3,0,4,0,25,0,3,0,0,0,0,0,0,0,11,0,5,0,0,5,0,0,0,0,8
213041571,0,0,0,0,0,4,0,0,0,12,0,5,3,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,3,12,19,5,15,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,6,0,8,0,0,0,0,0,4,0,16,0,3,0,3,0,0,0,0,0,14,0,4,6,5,0,0,0,5,0,13,0,0,4,0,0,4,0,0,0,12,0,0,4,0,0,0,0,0,0,10,0,5,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
213041572,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,13,9,16,23,12,22,3,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,4,0,0,0,6,0,16,0,0,0,0,0,4,0,4,0,10,0,3,4,0,3,5,0,0,0,19,3,3,0,0,0,4,0,0,0,7,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3
213041573,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,3,15,4,19,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,7,0,0,0,0,0,5,0,0,0,5,0,3,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,5,0,0,3,0,0,0,0,5,0,0,0,0,0,3,0,0,0,5,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041574,0,0,3,4,0,5,0,0,0,11,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,20,7,21,36,9,23,4,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,4,0,4,0,17,0,11,4,0,6,4,3,3,0,34,3,3,5,9,6,13,3,0,0,45,0,5,0,4,5,9,0,0,0,27,0,7,3,0,0,5,0,0,0,18,6,5,0,0,0,0,0,5,0,20,0,0,3,0,0,0,4,0,0,7,0,3,4,0,0,5,0,3,0,12,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0
