POW_SA2_CODE_2021,P_EWFT_35_39_ES_NS,P_EWFT_35_39_Tot,P_EWFT_40_44_E,P_EWFT_40_44_OM_IE,P_EWFT_40_44_OM_UIE,P_EWFT_40_44_CFW,P_EWFT_40_44_ES_NS,P_EWFT_40_44_Tot,P_EWFT_45_49_E,P_EWFT_45_49_OM_IE,P_EWFT_45_49_OM_UIE,P_EWFT_45_49_CFW,P_EWFT_45_49_ES_NS,P_EWFT_45_49_Tot,P_EWFT_50_54_E,P_EWFT_50_54_OM_IE,P_EWFT_50_54_OM_UIE,P_EWFT_50_54_CFW,P_EWFT_50_54_ES_NS,P_EWFT_50_54_Tot,P_EWFT_55_59_E,P_EWFT_55_59_OM_IE,P_EWFT_55_59_OM_UIE,P_EWFT_55_59_CFW,P_EWFT_55_59_ES_NS,P_EWFT_55_59_Tot,P_EWFT_60_64_E,P_EWFT_60_64_OM_IE,P_EWFT_60_64_OM_UIE,P_EWFT_60_64_CFW,P_EWFT_60_64_ES_NS,P_EWFT_60_64_Tot,P_EWFT_65_69_E,P_EWFT_65_69_OM_IE,P_EWFT_65_69_OM_UIE,P_EWFT_65_69_CFW,P_EWFT_65_69_ES_NS,P_EWFT_65_69_Tot,P_EWFT_70_74_E,P_EWFT_70_74_OM_IE,P_EWFT_70_74_OM_UIE,P_EWFT_70_74_CFW,P_EWFT_70_74_ES_NS,P_EWFT_70_74_Tot,P_EWFT_75ov_E,P_EWFT_75ov_OM_IE,P_EWFT_75ov_OM_UIE,P_EWFT_75ov_CFW,P_EWFT_75ov_ES_NS,P_EWFT_75ov_Tot,P_EWFT_Tot_E,P_EWFT_Tot_OM_IE,P_EWFT_Tot_OM_UIE,P_EWFT_Tot_CFW,P_EWFT_Tot_ES_NS,P_EWFT_Tot_Tot,P_EWPT_15_19_E,P_EWPT_15_19_OM_IE,P_EWPT_15_19_OM_UIE,P_EWPT_15_19_CFW,P_EWPT_15_19_ES_NS,P_EWPT_15_19_Tot,P_EWPT_20_24_E,P_EWPT_20_24_OM_IE,P_EWPT_20_24_OM_UIE,P_EWPT_20_24_CFW,P_EWPT_20_24_ES_NS,P_EWPT_20_24_Tot,P_EWPT_25_29_E,P_EWPT_25_29_OM_IE,P_EWPT_25_29_OM_UIE,P_EWPT_25_29_CFW,P_EWPT_25_29_ES_NS,P_EWPT_25_29_Tot,P_EWPT_30_34_E,P_EWPT_30_34_OM_IE,P_EWPT_30_34_OM_UIE,P_EWPT_30_34_CFW,P_EWPT_30_34_ES_NS,P_EWPT_30_34_Tot,P_EWPT_35_39_E,P_EWPT_35_39_OM_IE,P_EWPT_35_39_OM_UIE,P_EWPT_35_39_CFW,P_EWPT_35_39_ES_NS,P_EWPT_35_39_Tot,P_EWPT_40_44_E,P_EWPT_40_44_OM_IE,P_EWPT_40_44_OM_UIE,P_EWPT_40_44_CFW,P_EWPT_40_44_ES_NS,P_EWPT_40_44_Tot,P_EWPT_45_49_E,P_EWPT_45_49_OM_IE,P_EWPT_45_49_OM_UIE,P_EWPT_45_49_CFW,P_EWPT_45_49_ES_NS,P_EWPT_45_49_Tot,P_EWPT_50_54_E,P_EWPT_50_54_OM_IE,P_EWPT_50_54_OM_UIE,P_EWPT_50_54_CFW,P_EWPT_50_54_ES_NS,P_EWPT_50_54_Tot,P_EWPT_55_59_E,P_EWPT_55_59_OM_IE,P_EWPT_55_59_OM_UIE,P_EWPT_55_59_CFW,P_EWPT_55_59_ES_NS,P_EWPT_55_59_Tot,P_EWPT_60_64_E,P_EWPT_60_64_OM_IE,P_EWPT_60_64_OM_UIE,P_EWPT_60_64_CFW,P_EWPT_60_64_ES_NS,P_EWPT_60_64_Tot,P_EWPT_65_69_E,P_EWPT_65_69_OM_IE,P_EWPT_65_69_OM_UIE,P_EWPT_65_69_CFW,P_EWPT_65_69_ES_NS,P_EWPT_65_69_Tot,P_EWPT_70_74_E,P_EWPT_70_74_OM_IE,P_EWPT_70_74_OM_UIE,P_EWPT_70_74_CFW,P_EWPT_70_74_ES_NS,P_EWPT_70_74_Tot,P_EWPT_75ov_E,P_EWPT_75ov_OM_IE,P_EWPT_75ov_OM_UIE,P_EWPT_75ov_CFW,P_EWPT_75ov_ES_NS,P_EWPT_75ov_Tot,P_EWPT_Tot_E,P_EWPT_Tot_OM_IE,P_EWPT_Tot_OM_UIE,P_EWPT_Tot_CFW,P_EWPT_Tot_ES_NS,P_EWPT_Tot_Tot,P_EAFW_E,P_EAFW_OM_IE,P_EAFW_OM_UIE,P_EAFW_CFW,P_EAFW_ES_NS,P_EAFW_Tot,P_H_NS_E,P_H_NS_OM_IE,P_H_NS_OM_UIE,P_H_NS_CFW,P_H_NS_ES_NS,P_H_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
202021027,0,306,253,24,27,0,3,310,335,25,45,0,0,412,327,43,54,0,0,422,290,27,31,4,3,361,221,22,21,4,4,278,63,10,15,0,0,89,9,4,3,3,0,20,5,5,0,0,0,14,2543,208,262,23,23,3060,239,0,0,0,0,244,165,0,9,6,0,178,141,0,14,0,0,157,155,3,19,4,0,181,148,9,34,0,0,202,196,9,30,4,0,238,178,0,46,0,3,238,202,14,39,7,3,264,222,12,38,7,4,278,203,8,48,6,8,266,110,8,37,7,0,161,21,13,18,8,3,63,10,5,15,0,0,21,1982,95,348,43,21,2493,284,3,10,8,5,312,71,3,8,4,15,106,4889,309,635,80,63,5971
202021028,0,67,40,8,23,3,0,85,53,18,21,3,3,100,55,17,32,3,0,109,43,19,34,5,0,111,42,21,30,9,7,109,9,11,19,10,0,48,0,5,9,8,0,23,0,6,9,6,0,26,420,133,203,52,18,834,47,0,0,0,0,47,28,0,4,0,0,30,31,0,6,0,0,31,25,0,5,3,0,33,28,3,19,0,0,51,38,3,20,0,0,61,31,3,30,0,0,64,45,12,24,4,0,90,53,16,35,6,6,112,50,14,29,10,0,99,30,11,26,8,3,82,10,9,15,10,3,45,5,0,6,5,0,20,406,71,220,50,17,763,71,13,20,7,0,109,21,0,8,3,5,40,916,220,451,115,41,1747
202021029,0,78,51,13,5,0,0,67,60,9,6,0,6,82,68,10,13,4,0,98,51,10,7,5,0,76,29,8,14,3,0,59,18,4,6,7,0,30,0,9,5,0,0,13,0,0,10,4,0,12,546,78,79,33,14,745,31,0,0,0,0,36,31,0,0,0,0,37,23,0,5,0,0,31,26,5,9,4,0,37,29,0,6,0,0,31,36,0,7,5,0,46,30,4,6,0,0,44,35,0,8,0,0,46,37,3,8,3,0,52,44,3,15,4,0,64,23,0,4,5,0,37,6,3,0,4,0,16,4,7,4,9,0,14,356,20,71,36,4,484,59,0,9,0,6,71,23,5,0,6,0,28,982,97,152,68,26,1333
202021030,0,250,211,30,32,6,3,288,245,38,31,10,0,320,236,45,29,0,0,314,202,36,25,5,0,272,127,31,20,7,4,192,35,16,19,9,0,87,4,6,3,4,0,20,6,9,8,3,0,22,1954,257,228,47,20,2501,224,0,0,0,0,230,181,0,6,0,0,189,130,0,5,0,0,134,117,3,19,3,0,142,133,12,13,5,0,167,133,12,27,3,0,181,161,8,34,6,0,208,151,12,29,4,4,202,160,17,30,5,0,206,142,16,29,10,5,201,67,15,20,13,0,110,31,13,14,8,0,71,6,3,21,11,5,43,1633,106,249,78,27,2095,243,7,24,15,0,288,68,0,3,4,10,92,3897,374,500,141,54,4974
202021031,0,102,94,22,16,3,0,137,106,27,22,8,6,158,93,41,22,0,0,159,88,13,13,4,0,122,52,12,3,3,3,72,18,14,8,0,0,43,8,4,0,0,0,18,0,0,7,4,0,8,757,167,113,21,7,1079,160,0,3,0,0,164,86,0,0,0,0,87,50,0,0,0,0,50,58,0,8,0,0,70,61,7,13,0,0,83,64,4,18,3,0,89,83,13,24,0,0,123,85,16,16,5,0,121,65,11,20,3,0,105,58,12,9,0,0,83,27,16,19,0,3,57,9,5,15,5,0,35,7,3,13,0,0,23,804,87,160,22,15,1090,108,4,8,0,3,130,31,6,0,0,3,39,1698,271,288,51,30,2341
202031032,0,145,128,11,15,3,0,151,119,17,7,4,0,143,91,10,20,3,4,128,94,8,23,7,0,131,42,10,8,5,0,69,19,8,15,0,0,45,3,0,5,7,0,17,0,0,3,3,8,15,955,81,117,43,14,1209,26,0,0,4,0,30,18,0,0,4,0,21,14,5,0,0,0,15,23,0,5,0,0,27,23,7,3,0,0,25,18,0,9,0,0,30,25,3,6,0,0,36,19,0,6,0,0,37,24,3,3,0,0,44,19,4,8,3,0,30,10,4,4,8,0,29,3,0,6,6,0,22,0,0,3,7,3,10,226,29,55,31,8,346,74,6,4,8,0,90,22,0,0,3,5,29,1278,112,171,89,21,1671
202031033,0,119,91,32,23,5,3,159,102,25,28,7,0,159,117,21,40,12,7,197,97,33,35,16,5,178,99,29,54,26,0,206,23,25,33,20,5,104,7,3,18,15,0,52,3,7,12,8,0,40,887,207,294,125,29,1549,75,0,0,6,0,80,36,0,3,6,0,48,37,0,0,5,5,44,46,0,3,8,3,55,34,0,13,6,0,53,45,6,4,6,0,56,46,6,0,3,0,55,64,0,10,4,0,87,71,5,12,5,0,94,79,8,18,13,0,117,39,9,14,4,6,69,16,8,22,9,0,51,0,3,8,13,0,35,589,46,112,82,19,849,82,6,19,8,0,107,47,0,12,23,13,92,1594,260,437,244,61,2594
203011034,0,98,69,28,15,4,0,119,74,30,10,8,0,115,85,18,15,3,0,117,44,15,5,0,0,66,24,4,3,0,0,39,9,6,4,0,0,12,7,3,0,3,0,10,0,0,0,3,5,10,675,138,77,21,4,913,100,0,0,0,0,100,75,0,4,0,0,81,64,0,0,0,0,69,62,0,9,7,0,72,85,10,7,3,0,107,69,5,7,4,0,87,44,7,14,4,0,63,37,12,12,0,0,59,42,7,5,0,0,54,32,6,3,0,0,44,16,5,5,3,0,27,4,6,0,0,0,19,0,0,6,4,0,8,630,54,79,20,3,790,48,3,9,3,3,69,21,7,0,0,0,26,1384,200,167,43,10,1802
203011035,4,96,56,19,14,0,0,85,55,18,15,3,0,96,58,28,20,3,0,112,41,22,15,0,0,84,24,4,16,6,0,50,17,12,13,4,0,38,0,3,12,6,0,24,0,0,3,4,0,11,510,145,137,42,15,855,47,0,0,0,0,54,45,0,0,0,0,49,19,0,3,0,0,26,19,9,9,7,0,39,17,4,8,3,0,35,32,0,14,5,0,52,23,0,7,3,0,35,39,4,15,3,0,70,29,9,7,3,0,50,20,7,7,3,0,39,11,8,14,5,0,33,7,6,11,12,0,37,0,0,0,6,0,13,329,50,91,57,4,533,40,6,13,9,0,69,27,0,7,0,5,41,909,202,246,103,25,1494
203011036,0,76,46,12,11,3,0,70,58,19,14,8,0,96,52,25,12,4,0,94,39,31,18,6,6,96,29,21,24,11,4,86,9,0,6,7,0,30,3,7,6,10,0,23,0,4,6,7,0,14,479,149,134,56,13,823,63,0,0,5,0,71,45,0,0,0,0,50,26,0,3,0,0,33,28,0,13,0,0,38,32,4,3,3,0,55,35,6,19,5,0,64,44,7,12,3,3,65,39,0,15,4,0,57,59,10,16,4,0,89,40,12,21,9,3,81,23,4,17,8,0,52,8,5,19,14,0,46,0,0,14,21,0,31,427,51,156,76,12,723,50,0,16,7,0,76,19,4,8,4,0,32,981,205,306,135,27,1654
203021037,0,247,179,35,25,0,4,247,183,35,24,0,0,241,200,28,11,0,0,241,189,24,18,0,0,230,119,23,14,0,0,154,20,10,5,0,0,37,3,4,0,0,0,6,0,0,4,0,0,9,1819,224,178,15,12,2238,461,0,0,0,0,463,325,3,10,0,0,336,195,5,20,0,0,220,202,9,39,7,0,255,215,9,33,0,0,259,188,13,16,7,6,221,180,15,27,3,0,228,175,6,19,0,0,203,179,6,27,4,0,220,142,12,21,0,0,179,77,11,11,0,0,99,15,0,10,0,0,34,4,0,0,0,0,6,2343,96,243,33,8,2714,269,9,31,6,5,318,57,4,4,5,9,85,4495,333,450,56,26,5356
203021039,10,2681,2160,122,69,3,7,2360,2203,188,66,9,6,2471,2115,162,70,9,8,2364,1682,115,50,14,7,1871,1083,77,61,3,3,1229,318,52,21,0,5,405,58,21,4,3,0,85,22,8,8,3,0,45,18691,1022,540,42,73,20368,818,0,3,4,0,827,1500,3,19,6,3,1535,1258,4,38,4,0,1314,1173,33,50,7,3,1268,1296,43,58,3,4,1396,1229,30,57,8,0,1337,1146,50,46,5,4,1257,989,44,67,12,3,1114,1051,31,52,10,0,1149,864,48,46,9,3,972,456,32,28,9,10,533,135,27,23,6,0,194,47,11,9,9,0,69,11970,355,498,98,40,12961,2170,29,54,9,20,2283,344,14,23,16,49,451,33173,1417,1125,174,179,36060
203021040,3,342,222,52,35,4,0,310,251,62,32,0,0,351,201,48,34,3,0,286,143,43,16,4,3,213,98,26,26,0,0,152,35,15,3,6,0,58,4,4,3,7,0,16,4,0,5,0,4,9,2097,342,241,31,17,2730,353,0,0,0,0,357,370,0,14,5,0,388,216,0,24,5,0,240,175,15,41,5,0,237,223,15,35,5,0,281,199,16,25,7,3,251,185,18,41,5,0,247,150,30,24,3,0,207,182,14,38,3,0,240,141,16,23,6,0,184,74,17,19,3,0,104,17,14,4,0,0,38,8,0,10,0,4,27,2294,166,301,40,10,2806,255,15,22,8,3,304,62,7,10,0,8,87,4706,529,572,77,42,5930
203021042,3,527,439,41,23,0,0,509,434,46,23,3,0,513,376,38,17,5,0,439,316,37,28,0,0,382,157,19,20,0,0,198,40,13,8,3,0,64,7,3,9,0,0,24,4,3,3,0,0,11,3357,275,187,23,16,3862,227,0,4,0,0,233,306,0,8,4,0,321,211,0,18,0,0,237,228,9,17,3,0,262,291,5,23,6,0,334,238,13,32,6,0,293,211,18,28,11,0,266,176,15,22,3,0,212,167,17,31,0,0,228,142,16,28,6,0,201,80,11,28,9,0,125,40,9,15,6,0,77,10,7,11,5,0,28,2334,140,271,59,6,2819,294,8,20,0,0,321,84,4,3,3,12,108,6070,426,484,81,41,7105
203021043,0,590,532,43,20,6,3,606,556,44,27,0,7,641,541,42,25,0,3,613,436,33,24,3,0,499,244,19,25,8,3,297,70,20,11,4,0,107,13,7,7,0,0,30,0,0,0,3,0,7,4511,296,206,32,29,5076,346,0,0,0,3,353,334,0,6,5,3,350,212,9,17,3,0,240,165,7,20,0,0,196,173,7,31,8,3,218,165,10,16,10,0,198,158,13,21,12,0,195,123,11,22,5,3,162,113,22,21,3,0,159,97,14,23,4,4,139,53,4,11,3,3,75,17,0,12,6,0,39,3,3,5,3,0,15,1955,104,203,53,19,2343,346,6,27,9,4,385,118,6,10,4,13,150,6934,417,444,95,66,7956
203021044,0,92,45,14,18,0,0,77,64,18,15,0,0,101,54,15,12,0,0,76,52,15,8,4,0,76,27,4,6,0,0,40,6,4,4,0,0,16,0,4,0,4,0,6,0,0,0,0,0,4,590,107,90,5,3,806,262,0,0,4,0,269,165,0,4,7,0,176,65,0,14,0,0,76,77,0,12,0,0,97,52,0,20,5,0,81,45,3,6,0,0,64,56,6,18,0,0,87,67,4,17,0,3,85,65,9,5,0,0,79,65,0,19,4,0,86,28,3,7,0,0,41,13,3,6,8,0,24,0,0,0,0,0,8,956,36,138,33,7,1167,94,5,6,8,0,112,20,0,3,0,3,33,1659,149,238,46,17,2112
203021045,0,335,251,43,14,3,0,313,239,48,18,6,0,306,269,55,35,6,3,364,256,43,29,9,5,328,151,33,19,3,0,199,45,16,10,0,0,74,5,6,8,0,0,22,0,4,0,0,0,6,2481,322,193,26,18,3046,250,0,0,0,0,255,207,0,5,0,0,217,174,8,14,0,0,190,137,4,16,3,0,156,148,6,10,3,0,171,128,11,17,3,0,161,154,13,18,5,3,191,151,13,19,3,0,186,127,14,20,4,0,161,123,9,19,8,0,166,82,13,18,10,0,125,20,3,10,7,5,43,13,5,4,0,0,21,1713,89,167,50,14,2036,180,14,13,5,4,214,66,5,6,4,9,90,4436,435,378,87,46,5383
203021046,0,282,225,45,14,0,3,286,254,56,21,5,0,338,207,55,27,0,0,291,161,46,14,0,3,217,111,35,15,0,5,168,34,12,10,0,0,60,4,6,0,0,0,15,0,8,0,3,0,11,2051,363,157,12,18,2603,218,3,0,5,0,223,232,0,10,0,0,242,143,0,25,0,0,169,140,7,27,0,0,171,167,18,19,0,0,207,156,10,32,0,0,213,149,21,28,3,0,194,143,17,23,6,0,186,148,8,26,0,0,187,128,19,17,7,0,163,61,13,14,0,0,89,15,3,7,0,0,35,12,3,5,0,0,22,1702,116,241,29,14,2096,198,15,21,3,0,236,46,5,4,0,9,58,3999,488,421,48,36,4992
203021047,4,952,726,85,28,4,4,838,833,75,23,7,0,936,687,72,21,3,4,794,626,77,28,3,5,742,384,55,14,0,0,460,129,24,9,0,0,167,22,14,3,6,0,40,5,5,0,0,0,13,6990,540,231,30,26,7823,195,0,0,4,0,200,360,6,11,0,0,370,328,3,12,0,0,350,325,8,19,0,0,356,356,12,21,8,0,398,302,10,20,9,0,339,290,18,13,3,0,327,268,19,22,5,5,316,296,13,18,4,0,336,239,15,29,7,0,286,119,13,17,6,0,160,49,13,13,3,5,80,13,3,0,3,0,26,3144,139,195,52,13,3543,506,15,25,6,0,559,124,9,6,7,15,166,10768,708,466,90,63,12092
203021485,0,70,59,9,4,0,0,75,45,10,6,0,0,51,48,7,5,3,0,63,45,6,3,0,0,54,21,8,4,0,0,29,4,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,456,68,69,5,3,601,22,0,0,0,0,22,51,0,7,0,4,58,39,6,7,0,0,54,39,4,12,0,0,52,34,4,12,0,0,52,34,0,11,0,0,47,37,3,3,3,0,52,41,0,0,0,0,49,34,6,3,0,0,43,28,0,6,0,0,37,25,0,6,5,0,29,4,0,0,0,0,4,0,0,0,0,0,0,395,24,69,12,3,499,39,0,8,3,0,54,14,0,0,0,0,20,908,94,145,18,9,1177
203021486,3,460,442,25,16,3,3,478,402,33,14,0,5,454,442,31,10,0,0,484,372,19,14,0,0,407,223,13,8,0,0,247,65,7,6,0,0,76,11,4,5,0,0,16,0,6,0,0,0,6,3589,196,110,9,24,3918,341,0,3,0,0,346,245,0,4,0,0,254,177,3,22,5,0,206,133,10,12,0,0,146,141,9,5,0,7,160,149,9,11,3,0,171,145,5,5,0,0,157,125,7,4,0,0,136,118,18,8,3,0,148,112,9,11,0,6,141,60,4,9,0,0,72,20,0,13,0,0,30,7,0,0,7,0,11,1764,76,115,22,9,1984,260,7,14,0,4,288,94,4,0,3,10,109,5701,276,235,34,49,6297
203021487,0,356,239,41,27,3,0,315,251,59,24,6,0,341,240,47,28,0,4,313,197,31,25,6,0,264,120,21,11,0,0,154,33,11,9,0,0,59,7,0,0,0,0,13,0,0,5,0,0,0,2521,324,207,28,6,3089,767,0,4,0,5,779,636,0,15,0,6,651,282,7,17,0,0,313,239,10,34,3,0,284,225,10,36,4,0,277,172,20,32,5,0,232,176,16,23,5,0,218,166,14,24,3,0,204,177,16,19,3,0,218,168,9,26,0,0,197,72,10,13,0,0,98,16,4,9,5,0,33,17,0,4,0,0,18,3105,114,254,33,9,3525,357,11,30,13,5,417,84,3,13,4,14,109,6067,458,504,73,32,7139
203021488,7,233,188,8,4,0,3,200,247,13,0,0,0,257,203,17,13,0,0,234,185,16,12,0,0,208,102,10,6,0,0,123,38,0,3,0,0,45,11,0,0,0,3,11,0,0,0,0,0,0,1780,106,58,9,16,1968,238,0,4,0,0,241,189,0,8,0,0,196,109,0,14,0,0,126,90,0,10,8,0,103,85,3,4,5,0,96,87,3,10,0,0,96,92,9,6,0,0,102,94,0,9,0,3,108,84,5,7,4,0,103,77,5,7,0,0,93,39,9,4,0,0,49,12,0,3,0,0,14,4,3,0,0,0,3,1195,41,73,14,0,1322,181,4,9,0,0,190,47,0,4,0,10,59,3199,154,146,23,25,3542
203031048,0,169,137,20,24,0,0,179,140,34,14,4,0,195,104,28,23,3,0,146,113,26,19,0,0,164,68,12,16,3,0,100,26,5,6,0,0,43,5,6,0,0,0,15,0,3,0,5,0,7,1102,182,153,27,6,1470,176,0,0,4,0,181,153,0,0,0,0,159,98,0,9,0,0,114,84,8,17,0,0,102,111,4,21,0,0,137,86,11,18,0,0,118,94,9,20,0,0,118,81,8,21,3,0,114,94,12,19,0,0,122,89,10,28,6,0,140,32,7,17,0,0,61,13,9,11,11,0,45,8,0,5,11,0,21,1121,66,193,40,0,1421,137,5,32,3,0,175,34,4,3,0,4,40,2390,261,379,71,11,3117
203031049,0,97,52,17,10,5,0,89,62,22,11,0,0,96,46,33,16,4,0,99,62,29,20,0,0,115,63,27,16,5,0,102,11,11,8,0,0,30,3,3,4,0,0,9,0,0,0,0,0,0,585,171,120,12,10,901,87,0,0,0,0,84,138,0,0,0,0,143,75,0,3,0,0,74,62,6,12,3,0,85,52,9,14,3,0,77,41,7,14,0,0,58,62,16,18,9,0,97,56,11,16,6,0,89,63,22,21,3,0,107,93,15,20,5,0,142,40,13,21,11,0,93,14,8,16,3,0,39,7,6,8,3,0,21,786,104,175,40,8,1114,192,14,19,4,0,234,23,3,6,0,0,33,1585,291,317,57,23,2284
203031051,0,69,63,11,8,4,0,82,57,6,18,0,0,81,57,22,9,0,3,89,45,15,13,0,3,67,35,20,17,4,0,75,13,9,11,0,0,33,0,0,0,0,0,3,0,0,0,0,0,0,516,100,85,8,15,721,93,0,0,0,0,92,79,0,4,0,0,81,38,0,10,0,0,51,45,0,5,0,0,56,29,3,5,0,0,46,41,3,8,0,0,56,36,7,16,4,4,62,45,9,13,0,0,67,43,9,15,0,0,68,53,13,30,5,0,97,32,14,17,4,0,70,11,9,13,6,0,34,0,0,7,3,0,13,552,65,140,25,9,790,90,9,19,17,4,128,16,0,0,6,0,30,1173,168,248,58,25,1676
203031052,0,83,53,20,6,0,0,80,78,14,12,0,0,104,84,14,12,0,0,113,81,17,12,0,0,116,61,11,8,0,3,79,15,5,4,0,0,23,6,3,7,0,0,8,0,4,4,0,0,10,628,116,83,10,10,850,75,0,0,0,0,71,83,0,0,0,0,79,58,0,0,0,0,62,49,0,5,0,0,54,55,5,5,0,0,66,63,3,12,3,0,83,65,0,13,0,7,80,61,7,11,3,0,82,80,16,19,6,0,116,71,9,21,6,7,103,39,27,23,8,0,98,19,10,8,5,0,37,9,4,10,4,0,25,705,83,134,39,15,979,161,18,11,5,0,191,32,3,5,3,0,40,1530,215,231,59,26,2057
203031053,0,480,296,122,61,10,0,478,305,113,64,9,7,490,264,91,52,4,0,418,168,74,37,11,0,292,87,34,22,3,0,151,35,16,6,0,0,54,5,11,0,3,0,15,3,0,0,9,0,12,2583,646,375,49,14,3666,519,0,3,5,0,527,425,4,14,0,0,443,261,5,17,0,0,283,225,13,43,9,0,291,257,39,69,15,0,382,212,32,68,19,0,332,181,30,61,12,0,282,169,30,56,8,0,265,161,28,48,8,0,252,155,25,39,13,0,227,66,23,36,10,0,138,19,15,18,4,0,61,12,7,11,3,0,31,2668,250,478,102,7,3515,419,22,39,5,10,496,82,9,8,3,7,114,5756,930,905,162,37,7788
203031489,0,127,79,19,18,6,5,127,65,24,16,3,4,108,52,18,14,0,0,84,42,18,7,0,0,72,28,25,5,0,3,62,5,5,3,0,0,19,0,3,0,0,0,3,0,0,3,0,0,11,731,151,127,15,10,1038,205,0,0,0,0,203,151,6,3,0,0,153,65,0,11,0,0,79,61,6,13,0,0,84,79,9,20,4,0,122,72,9,23,0,0,108,47,11,26,5,0,90,37,17,13,0,0,69,51,7,15,0,0,72,27,9,12,5,0,57,23,4,11,8,0,42,3,4,9,6,0,22,4,0,0,0,0,3,823,87,160,30,6,1109,137,8,12,5,5,171,30,4,0,0,0,37,1720,253,302,57,28,2354
203031490,6,264,152,60,14,8,6,227,204,64,55,6,3,322,156,63,20,4,6,244,124,28,25,5,0,182,71,23,19,0,4,121,23,14,7,8,0,55,4,6,4,0,0,13,0,5,4,0,0,9,1561,348,212,28,32,2181,431,0,5,0,5,440,287,0,3,0,0,286,155,0,11,0,0,169,139,9,27,4,0,181,166,14,36,4,0,223,140,15,48,5,5,212,161,16,53,4,3,233,144,25,38,6,0,216,154,25,34,3,7,218,143,21,30,8,8,210,77,21,27,11,0,135,23,12,23,11,0,63,11,8,6,7,0,33,2025,177,331,72,28,2635,239,24,25,7,4,302,60,8,5,3,19,96,3887,557,577,111,79,5213
204011054,0,123,117,20,11,7,4,158,141,17,20,0,0,183,114,26,22,3,0,167,120,27,14,6,0,166,94,26,26,5,0,147,25,11,20,4,0,58,4,12,11,7,0,28,0,4,13,0,0,23,1073,165,169,40,11,1467,77,0,0,3,0,78,57,0,0,0,0,57,53,0,3,0,0,62,56,0,3,0,0,64,69,3,11,3,0,89,58,5,3,0,0,68,82,5,9,4,0,95,62,14,13,3,0,92,78,4,20,4,3,108,90,11,13,12,5,128,50,10,15,3,5,81,23,6,17,13,4,59,8,5,15,12,0,46,760,63,132,57,19,1038,175,8,21,14,3,213,43,3,7,3,3,59,2052,238,325,121,45,2777
204011055,4,102,76,14,6,4,12,116,72,22,21,3,0,115,90,15,16,9,7,131,78,19,37,15,0,149,55,17,22,7,0,106,34,9,27,25,0,92,7,6,12,19,0,47,3,3,17,10,3,32,765,136,192,93,27,1213,86,0,0,0,0,89,45,0,0,0,0,45,39,0,0,0,0,45,49,6,3,0,0,60,41,6,10,3,5,64,45,5,11,0,0,63,42,6,5,0,0,62,48,7,7,4,0,62,66,5,18,5,0,91,77,5,18,11,4,117,48,6,20,22,0,101,21,7,20,18,0,67,9,3,13,13,0,40,607,56,137,81,10,888,92,4,18,4,5,120,29,3,9,15,3,60,1494,202,352,195,45,2281
204011056,5,270,214,27,20,8,4,278,242,24,22,3,0,301,225,40,21,0,0,283,196,28,25,6,0,251,116,22,12,3,0,152,37,12,6,6,0,55,14,7,6,4,0,29,0,6,4,0,0,13,1995,226,176,34,14,2441,256,0,4,3,0,263,169,0,3,0,0,172,116,8,4,0,0,123,131,6,4,3,0,146,144,7,21,8,0,182,134,7,17,4,0,160,166,14,21,4,0,211,156,11,19,5,0,193,126,15,21,6,0,167,105,23,7,5,0,146,55,4,17,10,0,84,24,13,5,9,0,52,9,4,6,3,0,17,1583,113,153,59,8,1911,235,4,20,5,6,266,78,8,7,5,14,107,3889,352,356,106,41,4740
204011057,0,213,158,35,22,3,0,218,174,38,33,3,3,261,173,51,31,7,0,267,153,49,31,7,0,248,112,33,32,15,6,200,45,19,24,8,0,95,13,8,13,7,0,46,0,0,10,0,0,14,1625,275,266,65,21,2251,203,0,3,0,4,209,189,0,4,0,0,187,154,0,5,0,3,164,117,5,12,0,0,136,143,11,14,4,0,174,122,13,24,7,0,169,95,19,20,11,0,139,119,15,22,3,4,169,130,13,16,8,3,164,163,15,23,16,3,215,92,8,35,16,5,152,39,3,11,23,0,79,13,3,9,9,0,41,1579,106,192,95,24,2000,232,12,22,10,0,284,61,0,15,13,14,109,3495,398,499,189,62,4652
204011058,0,107,60,13,9,4,0,92,93,15,5,9,0,122,82,16,8,5,0,115,83,15,15,7,3,118,63,15,16,3,0,105,27,7,4,4,0,53,13,8,7,0,0,26,0,5,9,11,0,26,814,122,95,42,11,1081,57,0,0,3,0,67,43,0,0,0,0,43,30,0,0,0,0,32,39,0,4,0,0,44,40,0,3,0,5,55,29,0,7,0,0,39,40,0,4,0,0,48,40,0,11,0,0,46,36,5,10,4,0,51,46,10,7,3,0,74,25,3,7,4,0,46,10,3,3,5,0,28,6,0,10,10,0,26,455,32,66,35,6,593,76,0,9,0,0,88,24,0,4,0,3,29,1357,156,170,81,20,1796
