POW_SA2_CODE_2021,CoPSW_PINS_A_65_74,CoPSW_PINS_A_75ov,CoPSW_PINS_Tot,CoPSW_Tot_A_15_19,CoPSW_Tot_A_20_24,CoPSW_Tot_A_25_34,CoPSW_Tot_A_35_44,CoPSW_Tot_A_45_54,CoPSW_Tot_A_55_64,CoPSW_Tot_A_65_74,CoPSW_Tot_A_75ov,CoPSW_Tot_Tot,ClAW_NNI_A_15_19,ClAW_NNI_A_20_24,ClAW_NNI_A_25_34,ClAW_NNI_A_35_44,ClAW_NNI_A_45_54,ClAW_NNI_A_55_64,ClAW_NNI_A_65_74,ClAW_NNI_A_75ov,ClAW_NNI_Tot,ClAW_1_149_A_15_19,ClAW_1_149_A_20_24,ClAW_1_149_A_25_34,ClAW_1_149_A_35_44,ClAW_1_149_A_45_54,ClAW_1_149_A_55_64,ClAW_1_149_A_65_74,ClAW_1_149_A_75ov,ClAW_1_149_Tot,ClAW_150_299_A_15_19,ClAW_150_299_A_20_24,ClAW_150_299_A_25_34,ClAW_150_299_A_35_44,ClAW_150_299_A_45_54,ClAW_150_299_A_55_64,ClAW_150_299_A_65_74,ClAW_150_299_A_75ov,ClAW_150_299_Tot,ClAW_300_399_A_15_19,ClAW_300_399_A_20_24,ClAW_300_399_A_25_34,ClAW_300_399_A_35_44,ClAW_300_399_A_45_54,ClAW_300_399_A_55_64,ClAW_300_399_A_65_74,ClAW_300_399_A_75ov,ClAW_300_399_Tot,ClAW_400_499_A_15_19,ClAW_400_499_A_20_24,ClAW_400_499_A_25_34,ClAW_400_499_A_35_44,ClAW_400_499_A_45_54,ClAW_400_499_A_55_64,ClAW_400_499_A_65_74,ClAW_400_499_A_75ov,ClAW_400_499_Tot,ClAW_500_649_A_15_19,ClAW_500_649_A_20_24,ClAW_500_649_A_25_34,ClAW_500_649_A_35_44,ClAW_500_649_A_45_54,ClAW_500_649_A_55_64,ClAW_500_649_A_65_74,ClAW_500_649_A_75ov,ClAW_500_649_Tot,ClAW_650_799_A_15_19,ClAW_650_799_A_20_24,ClAW_650_799_A_25_34,ClAW_650_799_A_35_44,ClAW_650_799_A_45_54,ClAW_650_799_A_55_64,ClAW_650_799_A_65_74,ClAW_650_799_A_75ov,ClAW_650_799_Tot,ClAW_800_999_A_15_19,ClAW_800_999_A_20_24,ClAW_800_999_A_25_34,ClAW_800_999_A_35_44,ClAW_800_999_A_45_54,ClAW_800_999_A_55_64,ClAW_800_999_A_65_74,ClAW_800_999_A_75ov,ClAW_800_999_Tot,ClAW_1000_1249_A_15_19,ClAW_1000_1249_A_20_24,ClAW_1000_1249_A_25_34,ClAW_1000_1249_A_35_44,ClAW_1000_1249_A_45_54,ClAW_1000_1249_A_55_64,ClAW_1000_1249_A_65_74,ClAW_1000_1249_A_75ov,ClAW_1000_1249_Tot,ClAW_1250_1499_A_15_19,ClAW_1250_1499_A_20_24,ClAW_1250_1499_A_25_34,ClAW_1250_1499_A_35_44,ClAW_1250_1499_A_45_54,ClAW_1250_1499_A_55_64,ClAW_1250_1499_A_65_74,ClAW_1250_1499_A_75ov,ClAW_1250_1499_Tot,ClAW_1500_1749_A_15_19,ClAW_1500_1749_A_20_24,ClAW_1500_1749_A_25_34,ClAW_1500_1749_A_35_44,ClAW_1500_1749_A_45_54,ClAW_1500_1749_A_55_64,ClAW_1500_1749_A_65_74,ClAW_1500_1749_A_75ov,ClAW_1500_1749_Tot,ClAW_1750_1999_A_15_19,ClAW_1750_1999_A_20_24,ClAW_1750_1999_A_25_34,ClAW_1750_1999_A_35_44,ClAW_1750_1999_A_45_54,ClAW_1750_1999_A_55_64,ClAW_1750_1999_A_65_74,ClAW_1750_1999_A_75ov,ClAW_1750_1999_Tot,ClAW_2000_2999_A_15_19,ClAW_2000_2999_A_20_24,ClAW_2000_2999_A_25_34,ClAW_2000_2999_A_35_44,ClAW_2000_2999_A_45_54,ClAW_2000_2999_A_55_64,ClAW_2000_2999_A_65_74,ClAW_2000_2999_A_75ov,ClAW_2000_2999_Tot,ClAW_3000_3499_A_15_19,ClAW_3000_3499_A_20_24,ClAW_3000_3499_A_25_34,ClAW_3000_3499_A_35_44,ClAW_3000_3499_A_45_54,ClAW_3000_3499_A_55_64,ClAW_3000_3499_A_65_74,ClAW_3000_3499_A_75ov,ClAW_3000_3499_Tot,ClAW_3500mo_A_15_19,ClAW_3500mo_A_20_24,ClAW_3500mo_A_25_34,ClAW_3500mo_A_35_44,ClAW_3500mo_A_45_54,ClAW_3500mo_A_55_64,ClAW_3500mo_A_65_74,ClAW_3500mo_A_75ov,ClAW_3500mo_Tot,ClAW_PINS_A_15_19,ClAW_PINS_A_20_24,ClAW_PINS_A_25_34,ClAW_PINS_A_35_44,ClAW_PINS_A_45_54,ClAW_PINS_A_55_64,ClAW_PINS_A_65_74,ClAW_PINS_A_75ov,ClAW_PINS_Tot,ClAW_Tot_A_15_19,ClAW_Tot_A_20_24,ClAW_Tot_A_25_34,ClAW_Tot_A_35_44,ClAW_Tot_A_45_54,ClAW_Tot_A_55_64,ClAW_Tot_A_65_74,ClAW_Tot_A_75ov,ClAW_Tot_Tot,SW_NNI_A_15_19,SW_NNI_A_20_24,SW_NNI_A_25_34,SW_NNI_A_35_44,SW_NNI_A_45_54,SW_NNI_A_55_64,SW_NNI_A_65_74,SW_NNI_A_75ov,SW_NNI_Tot,SW_1_149_A_15_19,SW_1_149_A_20_24,SW_1_149_A_25_34,SW_1_149_A_35_44,SW_1_149_A_45_54,SW_1_149_A_55_64,SW_1_149_A_65_74,SW_1_149_A_75ov,SW_1_149_Tot,SW_150_299_A_15_19,SW_150_299_A_20_24,SW_150_299_A_25_34,SW_150_299_A_35_44,SW_150_299_A_45_54,SW_150_299_A_55_64,SW_150_299_A_65_74,SW_150_299_A_75ov,SW_150_299_Tot,SW_300_399_A_15_19,SW_300_399_A_20_24,SW_300_399_A_25_34,SW_300_399_A_35_44,SW_300_399_A_45_54,SW_300_399_A_55_64,SW_300_399_A_65_74,SW_300_399_A_75ov
206041127,0,0,5,0,7,25,33,7,13,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,4,7,5,3,0,0,17,0,7,25,17,6,13,0,0,63,0,9,32,14,17,17,3,0,87,0,7,19,28,30,7,10,0,101,0,0,26,26,18,22,4,0,92,0,0,15,9,11,16,10,0,59,0,0,17,21,19,18,4,0,74,0,0,0,6,3,8,0,0,11,0,0,0,0,3,3,3,0,12,0,0,0,3,0,4,0,0,6,4,36,145,127,117,111,27,0,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041503,0,0,28,319,1269,1879,831,555,371,69,6,5289,0,3,17,10,16,5,0,0,54,10,14,5,0,0,0,0,0,33,18,32,21,14,11,13,3,0,114,16,48,49,26,8,17,3,0,160,10,76,53,25,22,13,15,3,220,11,106,112,65,37,31,19,5,377,12,104,206,140,98,66,14,3,642,13,223,467,317,186,98,35,0,1339,9,257,956,613,380,256,73,0,2546,0,194,871,733,454,323,89,7,2668,0,91,868,766,573,410,89,3,2803,0,23,532,642,527,320,44,6,2087,0,14,603,962,732,419,68,0,2795,0,0,85,208,182,89,17,0,581,0,3,73,274,323,149,20,0,843,0,0,10,25,22,10,9,0,78,100,1187,4931,4813,3564,2234,483,34,17335,7,9,12,10,3,5,3,0,41,118,58,12,7,6,0,3,0,200,103,171,29,21,5,9,0,4,350,60,207,93,35,19,18,9,0
206041504,0,0,11,120,464,560,222,123,80,21,0,1593,3,0,8,0,0,0,4,0,19,6,15,11,6,0,0,0,0,36,4,30,13,0,0,3,0,0,54,9,34,19,10,7,5,0,0,90,0,47,26,13,18,6,11,0,120,4,75,62,30,30,10,5,0,213,0,82,104,58,29,28,9,0,315,0,77,230,141,68,54,13,0,583,0,98,390,203,109,88,18,0,905,0,39,353,189,129,82,18,0,819,6,15,241,208,178,89,14,0,750,0,4,100,145,102,50,7,0,406,0,8,81,140,118,58,11,0,417,0,0,9,27,22,13,0,0,67,0,0,10,26,43,13,4,0,95,0,3,0,5,10,5,0,0,26,40,530,1651,1204,860,508,112,4,4918,12,8,0,0,0,3,0,0,23,91,33,7,0,4,0,0,0,136,75,113,16,9,0,0,4,0,229,31,117,41,10,8,9,0,0
206041505,0,0,26,148,740,1307,812,610,338,72,9,4024,4,7,20,15,8,5,0,0,69,30,31,9,7,0,0,5,0,97,36,95,36,28,17,9,8,0,221,25,157,68,27,26,14,5,0,320,22,189,109,56,53,34,20,5,493,26,239,261,147,100,81,29,6,899,26,290,443,287,174,119,61,0,1401,16,447,917,537,361,221,49,0,2550,7,569,1554,970,560,391,113,3,4167,4,227,1414,889,640,462,89,3,3719,6,98,838,759,591,457,72,3,2831,0,22,450,526,378,263,47,3,1683,0,16,521,815,572,315,55,3,2306,0,3,81,192,134,83,16,0,511,0,5,68,277,327,120,15,0,818,0,5,23,23,31,19,5,0,113,203,2412,6815,5562,3972,2612,588,38,22203,0,4,9,5,4,0,0,0,23,66,11,5,3,0,0,0,0,84,41,39,18,5,0,4,7,0,115,22,48,31,7,4,8,4,0
206041506,0,0,11,54,212,346,183,133,78,26,0,1030,0,0,3,0,0,0,0,0,3,7,3,4,0,0,0,0,0,13,0,10,3,4,0,4,3,0,30,5,16,6,8,0,0,0,0,34,0,12,9,10,3,6,0,0,47,0,22,18,10,17,17,9,0,97,0,19,30,24,16,27,9,0,121,0,25,62,36,42,30,10,0,214,0,30,105,63,74,71,17,0,360,0,12,86,76,57,50,8,0,288,0,4,38,46,43,30,12,0,179,0,4,19,24,32,14,4,0,93,0,0,26,34,36,17,6,0,118,0,0,4,4,3,6,0,0,17,0,0,0,5,11,3,0,0,22,0,0,0,3,3,0,0,0,8,10,161,411,352,346,273,90,0,1644,0,0,0,0,3,0,0,0,6,13,0,0,0,0,0,0,0,17,9,13,0,0,4,0,0,0,28,3,17,13,0,0,0,0,0
206041507,0,0,0,0,8,17,17,15,16,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,3,0,4,0,0,0,10,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,6,0,0,0,8,0,0,6,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,13,5,3,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041508,0,0,23,139,780,1395,923,635,323,57,0,4258,0,0,4,4,0,3,0,0,9,0,0,6,0,0,0,0,0,6,6,10,8,4,0,0,0,0,20,0,17,13,6,6,0,0,0,32,3,25,7,9,5,9,0,0,51,5,24,25,22,15,11,0,0,104,0,28,43,30,23,4,7,0,146,4,59,115,65,30,26,4,0,298,8,74,234,152,86,54,8,0,618,0,21,193,151,87,63,12,0,529,0,15,106,138,78,61,9,0,412,0,3,54,79,56,39,4,0,236,0,7,91,121,90,47,7,0,360,0,6,10,35,25,9,0,0,92,0,0,16,59,60,16,0,0,155,0,0,7,3,8,4,0,0,22,23,286,932,874,577,336,62,3,3091,9,4,0,0,0,0,0,0,16,44,17,3,0,0,0,0,0,57,32,68,11,3,5,0,0,0,121,3,75,12,3,0,5,0,0
206041509,0,0,6,24,131,227,156,104,67,23,0,716,0,3,4,3,0,0,0,0,8,4,0,7,0,0,0,5,0,12,10,10,0,0,0,0,0,0,25,9,10,9,0,4,0,0,0,33,8,19,12,0,3,3,0,0,48,18,18,30,15,4,9,4,0,90,13,37,44,21,16,11,4,0,136,27,66,95,55,18,12,9,0,278,13,44,128,75,49,23,14,0,345,4,21,102,76,55,52,9,0,313,0,4,58,57,60,29,10,0,225,0,3,26,51,40,35,8,0,176,0,5,31,75,52,41,8,0,208,0,0,6,16,10,18,4,0,52,0,0,10,15,21,12,0,0,56,0,0,5,0,0,3,0,0,9,97,241,556,459,342,249,71,5,2019,0,0,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,21,12,19,0,0,0,0,0,0,31,8,7,0,3,3,0,4,0
206041510,0,0,3,6,67,196,124,95,82,29,5,596,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,4,0,3,0,0,0,0,0,0,7,6,7,5,4,0,3,0,0,21,0,3,8,0,0,0,0,0,16,5,12,12,8,4,7,3,0,50,0,23,29,15,12,9,7,0,100,0,27,37,20,13,14,4,0,112,0,11,47,24,25,19,5,0,133,0,6,49,35,16,16,4,0,126,0,0,28,27,26,16,0,0,93,0,0,10,13,9,11,10,0,53,0,0,22,23,14,19,0,0,69,0,0,0,4,5,3,0,0,14,0,0,0,4,0,3,0,0,12,0,0,0,0,0,0,0,0,5,17,93,244,188,126,115,37,5,825,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,5,0,3,0,0,0,0,0,14,0,0,4,0,0,0,0,0
206051128,0,0,12,110,257,342,213,132,95,27,0,1175,0,3,4,0,0,3,0,0,13,6,6,8,0,0,0,4,0,30,21,15,4,0,6,5,3,0,55,17,15,8,7,16,0,4,0,63,10,16,23,10,6,5,4,0,71,10,31,22,23,17,11,0,5,124,15,35,33,23,18,20,13,0,157,17,61,103,45,47,33,15,0,317,10,51,182,70,57,44,15,0,426,0,13,116,78,66,38,12,0,326,0,9,69,56,37,35,5,0,208,0,3,33,33,41,17,4,0,133,0,0,41,55,32,28,3,0,159,0,0,5,11,10,5,0,0,37,0,0,0,23,35,15,0,0,73,0,3,4,0,3,0,0,0,10,98,246,656,435,398,273,90,13,2202,0,0,0,0,0,0,0,0,4,23,6,0,10,0,0,0,0,38,5,9,4,0,0,3,0,0,26,4,13,8,4,8,3,3,0
206051129,0,0,0,48,74,100,75,67,35,10,0,402,0,0,0,0,6,0,0,0,5,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,10,0,3,0,0,0,0,0,0,9,0,0,5,4,4,0,0,0,9,0,4,0,3,7,4,3,0,17,0,0,0,3,4,3,3,0,19,0,0,12,0,11,12,0,0,32,0,0,7,10,7,5,4,0,28,0,0,0,8,5,0,0,0,19,0,0,4,3,6,3,0,0,22,0,0,6,4,6,6,0,0,7,0,0,0,8,5,6,0,0,21,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,11,39,50,57,39,17,4,216,0,0,0,0,0,0,0,0,0,18,3,0,3,0,0,0,0,24,12,5,0,0,0,0,0,0,17,3,5,3,0,0,0,0,0
206051130,0,0,0,62,137,206,114,81,68,13,0,671,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,12,0,3,4,3,0,0,0,0,12,4,0,0,4,4,4,0,3,20,0,0,4,7,0,0,5,0,15,0,5,6,8,6,10,3,0,32,0,3,13,3,6,8,3,0,38,0,6,17,4,10,11,0,0,53,0,6,25,6,17,18,8,0,80,0,6,16,17,16,11,6,0,74,0,3,9,12,15,13,4,0,58,0,0,9,8,12,9,0,0,35,0,0,6,11,15,12,6,0,44,0,0,0,0,6,3,3,0,16,0,0,0,6,6,3,4,0,22,0,0,0,0,0,0,0,0,0,11,47,99,99,105,100,46,4,504,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,33,14,3,0,0,6,0,0,0,32,4,15,3,4,0,5,0,0
206051134,0,0,8,46,114,184,108,69,42,6,4,567,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,4,0,0,3,0,0,11,0,11,5,0,0,9,0,5,25,0,4,3,4,3,5,0,0,24,0,0,14,10,6,4,5,0,38,0,3,13,9,9,10,0,0,52,0,5,9,14,12,12,0,0,45,0,0,9,15,14,8,0,0,38,0,0,0,13,7,3,0,0,24,0,0,0,0,4,0,0,0,5,0,0,4,7,5,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,3,6,36,56,66,69,51,11,8,304,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,23,12,9,7,0,0,5,0,0,36,3,3,3,0,0,0,0,0
206051511,0,0,10,41,121,217,178,134,85,20,5,809,0,0,8,7,0,0,0,0,13,11,9,0,0,0,0,0,0,16,11,7,8,3,0,3,4,0,30,0,16,9,10,0,4,9,0,50,7,21,13,9,12,10,7,0,73,7,32,58,26,29,20,8,0,171,4,19,65,59,34,41,14,0,230,7,65,205,109,75,49,21,0,530,6,93,345,202,160,113,26,0,950,3,23,246,181,137,95,21,0,704,0,14,131,141,109,72,15,0,492,0,0,59,97,75,48,6,0,278,0,0,64,143,107,64,15,0,388,0,0,19,26,23,22,0,0,82,0,0,0,24,31,15,0,0,76,0,0,3,4,3,3,0,0,20,44,307,1226,1038,800,554,135,11,4119,0,0,0,4,0,0,0,0,3,35,7,0,0,0,0,0,0,43,15,15,8,5,3,0,0,0,48,6,19,6,6,3,4,0,0
206051512,0,0,13,70,299,592,275,178,116,24,0,1564,0,0,5,3,4,0,0,0,12,8,10,0,0,3,3,0,0,26,7,11,7,4,0,4,0,0,40,3,26,10,7,3,9,0,3,64,5,21,13,19,11,7,6,3,82,0,40,41,21,17,15,9,0,143,0,44,64,44,32,17,9,0,214,10,85,160,87,60,36,17,4,452,0,93,290,145,103,68,18,0,727,0,41,207,129,72,55,6,3,506,0,12,119,108,72,51,8,0,380,0,0,71,66,41,34,10,0,214,0,0,76,76,64,36,6,0,259,0,0,16,17,11,15,8,0,65,0,0,4,25,33,12,0,0,75,0,0,0,4,0,7,0,0,10,43,384,1085,745,530,364,107,11,3276,3,0,0,0,0,0,0,0,5,28,4,3,0,0,0,0,0,35,29,25,6,0,0,9,0,0,70,17,18,14,13,4,4,0,0
206051513,0,0,7,28,100,220,102,99,72,13,4,633,0,0,0,0,0,0,0,0,4,6,6,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,11,4,9,0,0,3,0,0,0,20,0,7,5,3,10,5,0,0,27,4,9,3,9,6,6,9,0,47,3,9,22,10,13,6,4,0,58,0,22,29,19,22,15,4,0,103,0,17,42,22,31,17,9,0,144,0,6,23,29,24,29,3,0,115,0,0,34,22,30,18,0,0,104,0,3,9,13,15,7,7,0,45,0,0,10,16,28,14,0,0,71,0,0,0,4,4,0,0,0,11,0,0,4,0,3,6,0,0,8,0,0,0,4,0,4,0,0,7,16,84,182,147,192,118,49,3,779,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,6,0,3,7,0,0,0,0,0
206051514,0,0,9,105,243,352,181,138,112,42,5,1183,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,5,4,9,0,0,0,0,0,11,0,7,10,6,4,3,0,0,30,6,12,10,9,3,3,4,0,35,0,10,8,9,17,3,3,0,63,0,18,13,18,7,6,5,0,65,0,14,38,23,23,15,6,0,113,0,19,79,47,39,25,11,0,231,0,7,62,37,32,23,3,0,159,0,4,22,25,28,22,4,0,105,0,0,15,18,12,14,5,0,70,0,0,16,26,33,17,0,0,96,0,0,0,14,0,5,3,0,24,0,0,4,0,8,3,0,0,19,0,0,3,0,0,0,0,0,4,9,93,287,225,217,143,47,6,1031,0,0,0,0,0,0,0,0,3,42,5,3,0,0,0,0,0,45,31,19,4,5,0,0,0,0,61,14,16,7,6,0,0,3,0
206061135,0,0,9,83,171,265,147,124,71,22,7,891,0,0,0,0,0,0,0,0,6,4,3,0,0,0,0,0,0,11,0,3,6,0,3,5,0,0,14,4,14,3,0,5,8,4,0,31,0,13,7,8,6,5,3,0,30,0,16,13,10,9,7,3,0,52,0,8,23,12,13,3,3,0,60,0,3,24,16,19,14,0,0,84,0,13,33,35,27,10,14,0,132,0,6,29,22,22,13,0,0,96,0,0,19,21,26,15,5,0,90,0,0,6,12,13,5,0,0,36,0,0,3,17,16,9,5,0,48,0,0,0,6,7,0,0,0,11,0,0,0,4,9,4,0,0,19,0,0,0,0,0,0,0,0,4,11,73,174,161,158,99,43,6,723,6,0,0,4,0,0,0,0,9,32,11,4,0,0,0,0,0,48,15,37,8,5,4,9,0,0,68,8,44,7,3,12,4,3,0
206061136,0,0,4,127,405,623,264,143,107,28,6,1703,0,3,0,0,4,0,0,0,7,5,4,0,0,0,0,0,0,16,4,11,3,0,3,0,0,0,29,5,11,3,0,3,3,3,0,34,4,19,14,15,3,3,0,0,55,4,20,18,9,19,15,11,0,94,0,20,47,22,12,12,8,3,128,3,21,68,41,30,13,10,0,194,0,22,70,39,37,24,13,0,199,0,3,56,37,31,26,13,0,164,0,4,30,17,29,23,7,0,108,0,3,11,3,11,8,5,0,34,0,0,12,15,12,13,4,0,55,0,0,0,0,4,3,0,0,6,0,0,0,4,9,3,0,0,19,0,3,0,3,0,0,0,0,4,26,141,339,212,201,143,78,12,1145,5,0,4,0,0,0,0,0,10,69,5,0,4,3,0,0,0,77,30,34,0,5,0,0,0,0,66,21,28,17,3,11,3,3,0
206061138,0,0,8,61,106,127,86,82,63,21,6,555,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,3,0,8,5,3,0,0,0,4,0,4,13,0,7,0,0,0,0,0,0,12,3,0,3,0,3,4,0,0,20,0,7,8,4,3,11,3,0,34,0,4,4,8,8,6,9,0,41,0,5,10,5,13,8,0,3,56,0,3,18,14,19,15,0,0,70,0,0,20,7,11,15,5,3,69,0,0,7,14,11,17,4,0,57,0,0,5,3,6,8,5,0,26,0,0,0,5,12,4,0,0,25,0,0,0,3,5,0,0,0,9,0,0,0,3,9,8,11,0,30,0,0,0,3,0,0,0,0,5,6,28,88,75,105,110,47,13,474,0,0,0,0,0,0,0,0,4,26,8,0,0,0,0,0,0,33,8,11,7,3,0,0,0,0,28,8,16,0,6,4,3,4,0
206061515,0,0,0,36,136,238,134,66,51,20,0,675,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,4,0,12,3,4,0,0,0,0,0,0,14,3,9,3,3,0,0,0,0,25,3,14,0,5,0,0,0,0,32,5,9,7,11,5,3,0,0,42,0,11,18,4,4,4,0,0,51,0,15,35,10,15,4,5,0,79,0,21,69,35,27,7,12,0,169,0,3,46,18,31,13,8,0,117,0,0,23,15,16,10,4,0,72,0,0,5,9,7,9,0,0,32,0,0,9,14,8,11,6,0,46,0,0,0,0,3,3,0,0,10,0,0,0,3,7,0,0,0,15,0,0,6,0,0,0,0,0,4,16,99,228,129,127,70,35,5,710,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,19,14,14,10,0,0,0,0,0,44,11,19,7,4,0,0,0,0
206061516,0,0,3,46,161,238,92,52,49,17,0,660,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,6,4,3,0,3,0,0,12,7,12,7,0,0,0,0,0,25,0,11,8,0,10,0,3,0,42,0,11,17,11,5,5,0,0,49,0,13,19,11,5,8,0,0,58,0,19,36,13,6,7,0,0,88,0,18,43,22,9,8,5,0,115,0,4,33,20,9,7,3,0,80,0,0,21,15,13,10,5,0,65,0,0,10,11,9,4,0,0,29,0,0,7,12,17,5,0,0,39,0,0,0,5,3,0,0,0,10,0,0,0,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,15,101,204,134,96,68,25,0,640,0,0,0,0,0,0,0,0,4,37,8,0,0,0,0,0,0,48,32,28,4,7,0,0,0,0,80,8,30,21,6,7,0,0,0
206071139,0,0,0,47,145,255,117,64,49,9,0,694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,0,4,6,0,0,0,14,0,3,9,6,3,0,6,0,25,4,19,15,8,3,7,5,0,50,9,24,24,15,6,17,5,0,90,0,25,32,27,31,17,17,0,152,0,40,86,61,53,36,13,0,293,0,20,120,86,58,48,8,0,342,0,10,79,70,53,35,10,0,262,0,6,31,37,30,30,11,0,139,0,0,18,31,22,11,4,0,84,0,0,21,34,25,17,4,0,107,0,0,4,4,0,8,0,0,16,0,0,0,0,8,4,3,0,19,0,0,0,0,6,0,0,0,9,15,158,445,376,301,233,70,3,1609,0,0,0,0,0,0,0,0,0,29,5,0,0,0,0,0,0,34,15,10,3,0,0,0,0,0,25,6,18,13,4,3,0,0,0
206071140,0,0,3,24,111,101,40,28,13,4,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,12,3,4,0,0,0,0,0,0,9,0,3,0,3,6,3,0,0,19,0,9,0,0,0,0,0,0,11,0,0,6,0,0,3,0,0,15,0,3,9,4,4,7,4,0,21,0,6,10,5,3,0,4,0,33,0,0,3,4,4,4,0,0,19,0,0,3,0,4,4,0,0,13,0,0,0,0,0,0,0,0,11,0,0,0,0,5,6,0,0,14,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,33,35,33,24,37,15,4,182,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,12,0,5,0,0,0,0,0,0
206071141,0,0,8,52,196,379,189,113,59,25,3,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,5,8,0,5,0,5,0,26,3,10,8,0,0,0,4,0,26,0,11,8,0,10,0,0,0,34,7,18,21,16,15,5,3,0,91,11,28,33,22,19,9,17,0,130,9,17,69,33,33,20,13,0,195,5,29,119,54,53,38,22,0,324,0,7,94,56,40,26,6,0,222,0,5,51,48,29,20,9,0,166,0,0,31,30,23,8,5,0,101,0,0,31,28,30,16,7,0,107,0,0,4,3,5,3,0,0,22,0,0,0,10,10,8,3,0,27,0,0,0,3,0,4,0,0,7,29,129,468,321,264,172,87,5,1476,3,0,0,0,0,0,0,0,3,36,5,0,0,0,0,0,0,38,15,14,8,0,3,4,0,0,46,5,24,10,6,5,6,0,0
206071142,0,0,13,87,425,630,289,222,149,41,4,1852,0,0,0,0,0,3,0,0,8,6,5,0,3,0,3,0,0,16,0,15,5,9,0,3,0,0,39,4,9,8,0,4,0,3,0,36,3,15,13,4,8,6,3,0,63,0,20,29,24,23,21,3,0,119,6,28,49,34,23,28,10,0,178,0,21,60,30,58,54,21,0,245,0,24,89,58,73,50,28,0,331,0,16,51,56,47,39,9,4,218,0,3,52,39,35,31,6,0,172,0,0,10,16,19,10,0,0,66,0,0,14,28,22,18,0,0,84,0,0,0,7,3,3,0,0,12,0,0,0,3,6,8,0,0,14,0,0,0,0,5,0,0,0,14,30,169,383,312,334,268,98,10,1603,0,0,0,0,0,0,0,0,4,28,11,0,0,0,0,0,0,48,27,19,6,0,0,0,0,0,60,3,21,15,0,8,0,0,0
206071143,0,0,0,46,132,212,109,55,43,7,3,609,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,3,0,0,3,0,0,0,11,0,4,0,3,0,0,0,0,16,0,6,10,0,3,0,4,0,25,0,4,6,4,3,3,0,0,27,0,10,9,7,13,8,0,0,47,0,3,16,3,8,4,5,0,44,0,6,21,10,13,13,8,0,65,0,3,14,12,4,9,4,0,42,0,0,5,15,7,3,0,0,30,0,0,3,7,9,5,0,0,29,0,0,6,3,4,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,5,0,54,93,65,73,55,26,0,368,5,0,0,0,0,0,0,0,3,50,0,0,0,0,0,0,0,53,20,11,0,0,0,0,0,0,32,9,10,0,0,0,0,0,0
