POW_SA2_CODE_2021,TYP_lthc_arth_A_15_24,TYP_ltch_arth_A_25_34,TYP_lthc_arth_A_35_34,TYP_lthc_arth_A_45_54,TYP_lthc_arth_A_55_64,TYP_lthc_arth_A_65_74,TYP_lthc_arth_A_75ov,TYP_lthc_arth_A_tot,TYP_lthc_asth_A_15_24,TYP_lthc_asth_A_25_34,TYP_lthc_asth_A_35_34,TYP_lthc_asth_A_45_54,TYP_lthc_asth_A_55_64,TYP_lthc_asth_A_65_74,TYP_lthc_asth_A_75ov,TYP_lthc_asth_A_tot,TYP_lthc_canc_A_15_24,TYP_lthc_canc_A_25_34,TYP_lthc_canc_A_35_34,TYP_lthc_canc_A_45_54,TYP_lthc_canc_A_55_64,TYP_lthc_canc_A_65_74,TYP_lthc_canc_A_75ov,TYP_lthc_canc_A_tot,TYP_lthc_demen_A_15_24,TYP_lthc_demen_A_25_34,TYP_lthc_demen_A_35_34,TYP_lthc_demen_A_45_54,TYP_lthc_demen_A_55_64,TYP_lthc_demen_A_65_74,TYP_lthc_demen_A_75ov,TYP_lthc_demen_A_tot,TYP_lthc_diab_A_15_24,TYP_lthc_diab_A_25_34,TYP_lthc_diab_A_35_34,TYP_lthc_diab_A_45_54,TYP_lthc_diab_A_55_64,TYP_lthc_diab_A_65_74,TYP_lthc_diab_A_75ov,TYP_lthc_diab_A_tot,TYP_lthc_hear_A_15_24,TYP_lthc_hear_A_25_34,TYP_lthc_hear_A_35_34,TYP_lthc_hear_A_45_54,TYP_lthc_hear_A_55_64,TYP_lthc_hear_A_65_74,TYP_lthc_hear_A_75ov,TYP_lthc_hear_A_tot,TYP_lthc_kidn_A_15_24,TYP_lthc_kidn_A_25_34,TYP_lthc_kidn_A_35_34,TYP_lthc_kidn_A_45_54,TYP_lthc_kidn_A_55_64,TYP_lthc_kidn_A_65_74,TYP_lthc_kidn_A_75ov,TYP_lthc_kidn_A_tot,TYP_lthc_lung_A_15_24,TYP_lthc_lung_A_25_34,TYP_lthc_lung_A_35_34,TYP_lthc_lung_A_45_54,TYP_lthc_lung_A_55_64,TYP_lthc_lung_A_65_74,TYP_lthc_lung_A_75ov,TYP_lthc_lung_A_tot,TYP_lthc_ment_A_15_24,TYP_lthc_ment_A_25_34,TYP_lthc_ment_A_35_34,TYP_lthc_ment_A_45_54,TYP_lthc_ment_A_55_64,TYP_lthc_ment_A_65_74,TYP_lthc_ment_A_75ov,TYP_lthc_ment_A_tot,TYP_lthc_stro_A_15_24,TYP_lthc_stro_A_25_34,TYP_lthc_stro_A_35_34,TYP_lthc_stro_A_45_54,TYP_lthc_stro_A_55_64,TYP_lthc_stro_A_65_74,TYP_lthc_stro_A_75ov,TYP_lthc_stro_A_tot,TYP_lthc_AO_lthc_A_15_24,TYP_lthc_AO_lthc_A_25_34,TYP_lthc_AO_lthc_A_35_34,TYP_lthc_AO_lthc_A_45_54,TYP_lthc_AO_lthc_A_55_64,TYP_lthc_AO_lthc_A_65_74,TYP_lthc_AO_lthc_A_75ov,TYP_lthc_AO_lthc_A_tot,TYP_lthc_NO_lthc_A_15_24,TYP_lthc_NO_lthc_A_25_34,TYP_lthc_NO_lthc_A_35_34,TYP_lthc_NO_lthc_A_45_54,TYP_lthc_NO_lthc_A_55_64,TYP_lthc_NO_lthc_A_65_74,TYP_lthc_NO_lthc_A_75ov,TYP_lthc_NO_lthc_A_tot,TYP_lthc_NS_A_15_24,TYP_lthc_NS_A_25_34,TYP_lthc_NS_A_35_34,TYP_lthc_NS_A_45_54,TYP_lthc_NS_A_55_64,TYP_lthc_NS_A_65_74,TYP_lthc_NS_A_75ov,TYP_lthc_NS_A_tot,TYP_lthc_Tot_A_15_24,TYP_lthc_Tot_A_25_34,TYP_lthc_Tot_A_35_34,TYP_lthc_Tot_A_45_54,TYP_lthc_Tot_A_55_64,TYP_lthc_Tot_A_65_74,TYP_lthc_Tot_A_75ov,TYP_lthc_Tot_A_tot,CNT_lthc_NONE_A_15_24,CNT_lthc_NONE_A_25_34,CNT_lthc_NONE_A_35_34,CNT_lthc_NONE_A_45_54,CNT_lthc_NONE_A_55_64,CNT_lthc_NONE_A_65_74,CNT_lthc_NONE_A_75ov,CNT_lthc_NONE_A_tot,CNT_lthc_ONE_A_15_24,CNT_lthc_ONE_A_25_34,CNT_lthc_ONE_A_35_34,CNT_lthc_ONE_A_45_54,CNT_lthc_ONE_A_55_64,CNT_lthc_ONE_A_65_74,CNT_lthc_ONE_A_75ov,CNT_lthc_ONE_A_tot,CNT_lthc_TWO_A_15_24,CNT_lthc_TWO_A_25_34,CNT_lthc_TWO_A_35_34,CNT_lthc_TWO_A_45_54,CNT_lthc_TWO_A_55_64,CNT_lthc_TWO_A_65_74,CNT_lthc_TWO_A_75ov,CNT_lthc_TWO_A_tot,CNT_lthc_THREEmo_A_15_24,CNT_lthc_THREEmo_A_25_34,CNT_lthc_THREEmo_A_35_34,CNT_lthc_THREEmo_A_45_54,CNT_lthc_THREEmo_A_55_64,CNT_lthc_THREEmo_A_65_74,CNT_lthc_THREEmo_A_75ov,CNT_lthc_THREEmo_A_tot,CNT_lthc_ONEmo_Tot_A_15_24,CNT_lthc_ONEmo_Tot_A_25_34,CNT_lthc_ONEmo_Tot_A_35_34,CNT_lthc_ONEmo_Tot_A_45_54,CNT_lthc_ONEmo_Tot_A_55_64,CNT_lthc_ONEmo_Tot_A_65_74,CNT_lthc_ONEmo_Tot_A_75ov,CNT_lthc_ONEmo_Tot_A_tot,CNT_lthc_NS_A_15_24,CNT_lthc_NS_Tot_A_25_34,CNT_lthc_NS_Tot_A_35_34,CNT_lthc_NS_Tot_A_45_54,CNT_lthc_NS_Tot_A_55_64,CNT_lthc_NS_Tot_A_65_74,CNT_lthc_NS_Tot_A_75ov,CNT_lthc_NS_Tot_A_tot,CNT_lthc_Tot_A_15_24,CNT_lthc_Tot_A_25_34,CNT_lthc_Tot_A_35_34,CNT_lthc_Tot_A_45_54,CNT_lthc_Tot_A_55_64,CNT_lthc_Tot_A_65_74,CNT_lthc_Tot_A_75ov,CNT_lthc_Tot_A_tot
213011340,8,8,15,50,94,30,6,212,153,104,62,71,53,14,0,455,4,3,10,16,34,11,0,76,0,0,0,0,0,0,0,0,4,10,24,42,51,19,0,153,0,3,0,10,38,11,6,74,0,6,7,5,3,0,0,17,0,0,0,5,7,7,0,27,123,85,62,43,35,6,0,349,0,0,0,0,6,0,0,7,77,52,42,57,60,14,0,311,1352,756,582,574,372,73,4,3718,50,25,27,35,31,5,0,172,1720,996,793,839,674,163,8,5188,1403,788,611,610,411,82,4,3907,227,161,115,156,167,50,4,883,30,16,25,32,55,19,0,180,0,4,4,9,17,7,0,41,261,182,150,193,238,71,5,1104,50,25,27,35,31,5,0,172,1720,996,793,839,674,163,8,5188
213011569,5,9,19,31,54,18,3,141,69,51,41,42,31,8,0,245,0,4,4,14,14,5,0,26,0,0,0,0,0,0,0,0,0,7,15,47,42,15,0,131,0,0,0,8,15,15,0,48,0,0,0,3,0,0,3,15,0,0,3,0,3,3,0,11,40,50,45,40,17,4,0,196,0,0,0,9,0,0,5,13,26,28,41,43,39,5,0,185,510,596,586,443,244,39,5,2417,19,21,14,27,23,3,0,105,644,734,733,642,428,88,8,3281,523,612,603,478,265,37,5,2517,88,90,96,107,108,32,5,522,10,8,20,29,31,12,0,111,0,0,0,8,4,0,0,23,101,103,113,143,140,40,11,656,19,21,14,27,23,3,0,105,644,734,733,642,428,88,8,3281
213011570,4,33,74,148,185,48,5,500,137,289,292,211,117,22,0,1058,4,3,26,36,59,23,0,152,0,0,0,0,3,0,0,3,3,27,106,155,198,58,4,553,0,6,28,72,95,41,3,245,5,0,6,15,7,4,3,43,0,3,9,17,25,5,0,68,107,199,187,150,60,11,0,713,0,0,4,6,15,5,0,31,47,123,160,177,136,28,6,678,1216,2677,2631,1948,989,147,9,9609,59,76,112,102,65,10,0,417,1529,3328,3471,2793,1720,325,17,13186,1244,2754,2742,2057,1065,162,9,10034,209,428,531,502,438,112,3,2220,23,58,77,106,122,35,4,423,0,14,13,34,32,10,0,93,231,500,621,640,583,151,10,2736,59,76,112,102,65,10,0,417,1529,3328,3471,2793,1720,325,17,13186
213021341,0,12,46,107,143,64,7,387,79,163,172,160,94,26,0,696,0,3,18,33,51,22,0,140,0,0,0,0,0,0,0,0,0,20,37,101,114,35,7,314,3,7,7,32,77,37,6,173,0,0,5,5,6,6,0,28,0,3,3,6,21,6,0,45,72,148,140,118,71,7,0,551,0,0,4,5,10,4,0,24,19,72,84,128,120,26,7,455,634,1380,1470,1282,814,149,12,5737,24,53,65,72,56,8,0,285,808,1784,1947,1879,1390,319,33,8166,642,1418,1519,1364,887,166,14,6008,126,263,307,342,332,102,6,1481,11,41,54,83,96,33,0,326,0,0,9,16,25,9,7,72,141,306,370,441,450,144,17,1880,24,53,65,72,56,8,0,285,808,1784,1947,1879,1390,319,33,8166
213021342,5,3,8,33,53,22,0,127,43,46,40,39,27,9,0,200,0,5,5,5,18,4,0,36,0,0,0,0,0,0,0,0,3,4,10,21,32,12,6,86,4,0,3,0,7,5,0,23,3,0,0,0,3,0,0,5,0,0,0,5,0,0,0,5,41,48,42,43,30,8,0,210,0,0,0,4,0,5,0,6,20,25,23,40,30,4,0,145,364,343,370,263,199,34,0,1579,22,10,12,16,12,0,0,70,490,448,494,415,350,71,3,2280,383,358,391,289,212,35,0,1668,85,57,78,79,81,20,0,407,3,23,12,22,27,5,5,99,0,0,0,10,11,4,0,28,89,82,94,113,120,32,4,535,22,10,12,16,12,0,0,70,490,448,494,415,350,71,3,2280
213021343,10,33,65,133,185,58,8,485,148,225,237,155,125,20,3,914,7,3,29,47,51,16,0,153,0,0,0,0,0,0,0,3,12,17,66,127,166,55,8,448,6,4,14,59,92,40,8,214,0,6,9,16,11,9,0,42,0,0,7,13,26,10,0,67,168,224,195,138,78,11,0,809,0,3,4,16,12,4,0,37,52,108,147,152,144,33,6,644,1265,2424,2343,1764,1020,188,5,9022,43,65,70,70,74,7,4,338,1653,3013,3018,2493,1718,375,38,12309,1307,2496,2434,1871,1098,205,10,9414,273,393,420,441,402,106,11,2048,31,51,83,97,107,35,9,407,3,11,9,27,40,15,6,101,310,450,519,553,542,159,24,2556,43,65,70,70,74,7,4,338,1653,3013,3018,2493,1718,375,38,12309
213021344,3,10,25,59,68,21,8,198,63,113,123,93,46,12,0,458,6,7,15,13,35,9,0,84,0,0,0,0,0,0,0,0,0,5,24,50,64,19,4,172,0,0,12,23,48,21,4,104,0,0,6,8,9,0,0,23,0,3,3,7,15,5,0,34,54,114,117,89,40,6,3,424,0,0,5,0,0,3,0,14,23,64,82,73,68,17,5,328,384,946,934,801,525,99,5,3690,17,37,23,50,34,6,0,163,524,1237,1285,1187,844,185,18,5283,398,979,982,852,569,106,9,3894,101,189,224,251,180,56,7,1009,7,32,35,38,49,16,0,187,0,0,6,4,19,0,3,36,116,221,266,293,248,75,14,1232,17,37,23,50,34,6,0,163,524,1237,1285,1187,844,185,18,5283
213021345,0,0,0,5,10,9,0,20,3,8,9,4,7,0,0,34,0,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,10,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,9,0,8,0,0,23,0,0,0,0,0,0,0,0,0,0,5,10,9,4,0,24,42,63,81,61,26,3,0,280,0,0,0,3,4,0,0,9,48,78,108,87,57,9,0,390,42,72,86,64,28,3,0,294,6,8,19,16,20,7,0,73,0,0,5,6,6,3,0,17,0,0,0,0,0,0,0,0,3,13,21,17,31,15,0,88,0,0,0,3,4,0,0,9,48,78,108,87,57,9,0,390
213021346,9,22,25,92,139,67,19,365,87,145,126,106,94,24,0,596,8,3,8,37,43,30,6,134,0,0,0,0,0,0,0,0,0,15,14,59,82,27,6,204,0,6,11,29,60,35,11,143,0,5,3,4,12,0,4,23,0,0,5,8,20,9,0,38,103,148,118,105,70,8,0,550,0,0,0,4,3,5,3,19,39,68,60,109,103,30,6,411,834,1117,1047,991,692,174,18,4872,34,43,45,57,38,8,3,238,1076,1493,1388,1488,1177,339,48,7009,855,1163,1091,1063,751,190,19,5131,163,241,207,287,289,101,14,1303,17,42,37,65,68,29,9,263,0,3,6,9,32,14,5,69,186,290,252,364,390,144,29,1644,34,43,45,57,38,8,3,238,1076,1493,1388,1488,1177,339,48,7009
213031347,0,20,31,65,86,26,6,245,96,133,120,109,67,12,0,534,0,8,7,13,32,3,0,66,0,0,0,0,0,0,0,0,8,17,32,56,100,33,0,242,4,0,11,18,45,16,0,98,0,3,4,4,8,4,0,24,0,4,0,10,12,0,0,28,79,143,118,90,66,12,0,507,0,0,0,0,5,0,0,18,40,68,77,95,99,24,0,407,861,1352,1142,896,538,121,7,4915,30,35,27,33,28,4,0,168,1098,1703,1479,1285,941,218,22,6746,885,1388,1183,961,600,135,11,5161,154,229,213,237,228,59,9,1132,19,43,48,43,59,20,3,232,0,4,7,15,18,3,0,47,173,283,266,290,313,78,8,1420,30,35,27,33,28,4,0,168,1098,1703,1479,1285,941,218,22,6746
213031348,14,44,76,182,245,97,11,678,130,392,364,275,185,44,4,1409,4,15,40,66,91,53,3,265,0,0,0,0,0,0,0,0,7,40,74,155,170,63,5,512,5,8,32,54,98,51,6,258,3,8,12,13,16,11,0,67,0,0,4,17,30,15,3,79,178,509,343,281,138,30,0,1476,0,7,6,16,21,0,3,56,62,265,275,281,233,66,5,1191,1191,3199,2893,2194,1372,273,11,11139,46,85,102,91,74,18,0,400,1572,4322,3966,3285,2323,574,39,16081,1231,3358,3048,2368,1505,305,17,11835,269,733,687,631,565,178,11,3076,28,131,113,151,131,52,8,617,3,10,12,39,50,23,0,149,298,877,819,825,744,250,20,3841,46,85,102,91,74,18,0,400,1572,4322,3966,3285,2323,574,39,16081
213031349,4,15,18,46,58,17,8,161,235,163,60,64,38,7,3,575,0,3,6,16,25,6,5,60,0,0,0,0,0,0,0,0,9,13,8,32,45,17,0,126,0,4,3,12,17,11,0,58,0,4,4,8,3,0,4,21,0,0,3,4,5,7,0,19,211,195,76,58,26,0,3,572,0,0,0,0,11,0,0,15,92,89,47,56,43,7,0,352,1758,1185,749,546,364,59,3,4670,65,46,22,26,17,12,0,184,2299,1627,963,804,579,120,14,6411,1812,1243,781,589,393,65,3,4891,376,290,137,147,130,36,8,1122,44,40,18,34,29,8,4,177,0,5,0,8,14,3,3,32,424,337,158,188,170,49,8,1338,65,46,22,26,17,12,0,184,2299,1627,963,804,579,120,14,6411
213031350,0,0,12,14,24,8,0,62,21,26,42,28,22,8,0,152,3,0,0,7,0,0,0,13,0,0,0,0,0,0,0,0,0,0,5,18,9,6,0,37,5,0,0,6,6,0,0,22,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,9,32,47,37,36,12,3,0,167,0,0,0,0,0,0,0,3,14,14,40,29,14,3,0,112,156,237,241,188,131,29,0,981,11,9,8,10,14,0,0,49,222,332,365,304,208,46,6,1487,161,244,268,200,138,29,0,1044,47,61,76,82,45,10,0,321,4,10,15,12,14,3,0,61,0,0,0,3,0,0,0,10,49,76,90,99,59,15,0,391,11,9,8,10,14,0,0,49,222,332,365,304,208,46,6,1487
213031351,0,13,33,61,90,38,3,234,51,119,114,92,65,11,0,450,0,4,8,26,37,14,0,96,0,0,0,0,0,0,0,0,0,13,34,75,102,38,0,261,0,0,10,31,53,22,3,116,0,6,3,5,9,0,0,22,0,4,0,3,14,6,0,26,37,97,80,61,50,7,0,329,0,0,0,3,17,0,0,19,21,40,60,82,95,11,0,310,421,1103,1092,966,615,152,8,4359,15,30,47,57,42,13,0,207,528,1385,1392,1361,1056,272,16,6012,432,1127,1128,1016,676,157,8,4546,70,199,175,241,264,78,0,1026,16,28,35,41,60,20,0,198,0,0,5,9,17,5,0,40,75,230,218,291,344,102,4,1265,15,30,47,57,42,13,0,207,528,1385,1392,1361,1056,272,16,6012
213031352,5,17,37,66,70,37,4,235,78,135,135,107,54,7,0,514,0,8,12,35,34,15,4,109,0,0,0,0,0,0,0,0,6,9,16,58,64,24,0,173,0,0,9,22,36,13,0,84,0,6,3,5,8,0,0,24,0,3,3,5,7,0,0,26,110,136,130,88,38,9,0,516,0,0,0,4,4,6,0,8,34,81,69,72,75,12,0,350,697,1122,982,819,447,93,8,4167,31,35,41,35,26,4,0,179,926,1483,1352,1203,760,179,12,5926,716,1176,1027,861,490,95,8,4368,159,231,232,232,184,61,7,1113,20,43,43,54,39,16,5,224,0,0,7,12,17,9,0,36,181,274,286,304,243,86,11,1377,31,35,41,35,26,4,0,179,926,1483,1352,1203,760,179,12,5926
213041353,5,26,50,113,138,49,5,395,117,163,167,138,92,20,3,714,0,10,20,36,39,23,3,124,0,0,0,0,0,0,0,0,3,17,31,75,84,42,5,256,5,3,13,39,49,32,9,149,0,3,8,7,7,7,0,36,0,0,3,15,18,7,4,53,122,186,144,126,76,7,0,669,0,3,0,10,13,5,0,26,56,89,98,108,88,25,0,470,898,1014,983,830,499,110,11,4343,53,38,41,52,43,12,0,237,1218,1441,1419,1350,953,271,36,6690,936,1065,1030,897,548,124,11,4607,192,275,270,284,261,87,17,1376,31,63,68,90,86,33,9,378,0,4,14,30,24,21,3,93,223,342,351,400,369,134,22,1841,53,38,41,52,43,12,0,237,1218,1441,1419,1350,953,271,36,6690
213041358,7,12,27,63,66,26,0,205,106,127,119,71,32,13,0,473,0,5,10,16,17,5,0,60,0,0,0,0,0,0,0,0,3,15,28,36,36,16,0,134,0,4,4,15,11,14,0,50,0,0,3,3,7,0,0,17,0,3,3,8,6,3,0,22,129,116,107,69,43,8,0,472,0,0,0,3,6,0,0,14,50,76,61,53,38,5,0,281,746,702,569,418,205,36,0,2669,39,21,22,24,17,0,0,120,1019,1001,863,675,407,92,3,4059,765,746,596,443,225,40,0,2822,184,186,191,153,119,30,0,859,33,46,49,33,32,15,0,217,0,4,0,19,17,6,0,47,214,229,243,207,162,56,4,1119,39,21,22,24,17,0,0,120,1019,1001,863,675,407,92,3,4059
213041359,12,40,66,115,129,39,5,407,141,294,243,177,82,18,0,953,4,10,13,24,43,18,0,108,0,0,0,0,0,0,0,3,8,39,79,149,147,28,4,457,0,9,14,59,97,20,3,209,4,3,3,18,15,10,0,49,0,0,9,11,24,9,0,56,101,221,193,144,80,7,0,748,0,0,3,12,14,4,0,35,55,130,149,166,97,21,0,616,1399,2870,2425,1533,709,99,0,9041,59,75,93,86,33,15,0,361,1725,3574,3155,2262,1243,226,7,12185,1443,2964,2526,1632,762,108,0,9434,201,441,469,402,297,59,4,1877,23,77,53,111,108,33,0,410,0,5,13,26,37,12,3,101,231,530,539,540,442,97,10,2389,59,75,93,86,33,15,0,361,1725,3574,3155,2262,1243,226,7,12185
213041360,4,5,16,30,28,10,0,92,39,57,54,46,20,8,0,213,3,0,0,11,11,5,0,27,0,0,0,0,0,0,0,0,4,8,19,32,17,10,0,77,0,0,7,8,17,6,0,36,0,0,0,0,0,0,0,6,0,0,0,4,4,0,0,7,25,25,38,33,17,4,0,145,0,0,0,0,4,0,0,6,9,23,33,48,24,6,0,151,354,314,409,286,122,20,0,1517,14,10,15,19,14,0,0,68,437,417,565,462,229,45,3,2153,363,331,431,323,140,18,0,1609,59,65,97,85,46,12,0,363,4,12,11,30,20,7,0,88,0,0,5,3,12,3,0,24,63,74,115,127,79,17,4,475,14,10,15,19,14,0,0,68,437,417,565,462,229,45,3,2153
213041461,0,0,0,3,10,0,0,25,19,14,9,7,4,0,0,58,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,12,4,0,0,25,6,0,0,5,3,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,5,8,3,0,0,26,0,0,0,0,0,0,0,0,3,11,14,14,8,0,0,48,179,124,126,65,38,3,0,531,5,0,4,10,0,0,0,19,217,150,155,114,73,17,0,724,183,127,131,74,45,3,0,569,23,17,19,30,24,4,0,117,4,4,0,4,4,0,0,19,0,0,0,0,0,0,0,0,25,22,22,36,25,6,0,134,5,0,4,10,0,0,0,19,217,150,155,114,73,17,0,724
213041462,0,6,5,7,0,3,0,17,4,6,17,9,0,0,0,42,0,0,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,16,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,10,0,0,0,32,0,0,0,0,0,0,0,0,3,3,9,9,0,4,0,27,38,91,142,69,17,5,0,363,0,3,0,0,0,0,0,10,51,115,177,104,23,12,0,489,38,94,148,72,14,5,0,380,14,14,27,23,5,6,0,90,0,4,3,3,0,0,0,18,0,0,0,0,0,0,0,0,14,21,32,31,11,4,0,102,0,3,0,0,0,0,0,10,51,115,177,104,23,12,0,489
213041463,0,13,28,45,40,19,0,147,71,75,64,59,40,6,0,309,0,0,0,7,12,4,4,34,0,0,0,0,0,0,0,3,5,7,20,39,35,17,0,126,0,0,8,13,18,13,0,52,0,0,0,3,5,0,0,18,0,0,0,0,6,0,0,6,63,64,62,49,15,0,0,251,0,0,0,3,0,0,0,6,31,40,46,53,42,11,0,220,681,628,679,439,176,37,0,2646,32,19,21,20,3,0,0,108,856,817,885,680,332,94,6,3666,694,650,712,473,199,45,0,2777,103,121,126,148,90,33,3,634,20,20,29,29,26,6,0,127,3,0,3,4,10,5,0,19,122,143,153,182,130,44,5,783,32,19,21,20,3,0,0,108,856,817,885,680,332,94,6,3666
213041571,0,0,6,11,7,9,0,42,3,20,22,7,17,0,0,66,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9,10,6,5,0,27,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,22,10,5,0,0,55,0,0,0,0,0,0,0,4,3,10,18,3,10,0,0,44,43,115,107,91,52,8,0,405,0,4,0,3,4,0,0,20,54,153,166,125,90,24,0,616,38,116,117,88,57,3,0,434,10,25,34,28,16,10,0,122,0,6,11,9,9,5,0,31,0,0,3,0,3,0,0,9,10,34,45,35,27,15,0,168,0,4,0,3,4,0,0,20,54,153,166,125,90,24,0,616
213041572,0,9,6,17,9,8,4,51,8,25,25,24,10,3,0,104,0,0,0,0,5,0,0,13,0,0,0,0,0,0,0,0,0,8,7,12,15,4,0,43,0,0,0,5,7,0,0,12,0,0,3,0,0,0,0,9,0,0,3,3,0,0,0,13,17,20,13,19,7,0,0,65,0,0,0,0,0,4,0,9,5,7,15,20,6,3,0,60,121,274,239,169,78,7,0,893,5,9,8,4,6,0,0,30,152,341,304,242,140,28,3,1208,123,282,246,177,82,11,0,927,20,37,44,41,47,10,0,196,4,10,7,11,10,9,0,45,0,0,0,0,0,3,0,7,21,48,49,57,53,14,4,250,5,9,8,4,6,0,0,30,152,341,304,242,140,28,3,1208
213041573,0,0,5,6,3,5,0,23,11,11,8,11,0,3,0,42,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,3,8,6,6,0,19,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,7,13,7,12,0,3,0,45,0,0,0,0,0,0,0,0,3,0,4,8,4,0,0,31,36,61,57,44,17,12,0,228,0,0,3,3,4,0,0,11,52,83,91,78,36,17,0,356,36,61,63,48,19,12,0,235,11,17,17,20,13,5,0,82,0,4,4,10,5,4,0,21,0,0,0,0,0,0,0,4,16,21,22,28,17,10,0,103,0,0,3,3,4,0,0,11,52,83,91,78,36,17,0,356
213041574,0,0,3,10,11,5,4,36,7,27,15,10,0,0,0,65,0,3,0,4,3,0,0,8,0,0,0,0,0,0,0,0,4,0,3,11,0,0,0,28,0,0,4,4,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,24,19,13,0,0,0,68,0,0,0,4,0,0,0,4,0,12,12,12,6,6,0,45,86,254,232,112,54,7,0,747,4,9,10,3,3,0,0,35,110,314,301,160,76,16,0,985,89,258,243,115,52,7,0,772,13,43,40,26,18,4,0,146,3,7,3,12,3,0,4,38,0,0,0,0,0,0,0,0,20,48,42,39,26,11,4,182,4,9,10,3,3,0,0,35,110,314,301,160,76,16,0,985
213041575,0,0,15,28,20,9,0,66,22,24,25,21,16,0,0,112,0,0,4,8,12,6,0,34,0,0,0,0,0,0,0,0,0,3,15,15,20,8,0,61,0,0,0,8,9,3,0,23,0,0,0,0,0,5,0,8,0,0,0,3,3,0,0,9,17,25,22,22,13,0,0,97,0,0,0,0,0,0,0,7,14,20,17,24,9,0,0,89,222,269,239,236,120,15,0,1101,5,8,6,8,8,0,0,39,275,348,327,344,208,31,5,1534,232,281,261,248,124,12,0,1155,36,50,54,71,51,12,0,273,3,9,9,17,16,3,0,54,0,0,0,5,6,0,0,15,34,53,62,93,69,18,5,338,5,8,6,8,8,0,0,39,275,348,327,344,208,31,5,1534
213041576,0,8,11,22,26,10,6,79,13,36,28,38,24,4,0,138,0,0,0,3,13,0,0,21,0,0,0,0,0,0,0,0,0,0,12,21,21,7,3,68,0,0,9,6,5,3,0,23,0,0,5,4,0,0,0,7,0,0,0,0,8,5,0,11,14,22,27,29,19,0,0,116,0,0,0,0,5,0,0,5,8,16,18,27,20,8,0,96,89,172,172,169,94,21,4,724,0,0,11,4,8,0,0,30,121,249,267,278,191,47,9,1161,90,185,182,185,110,24,4,781,19,51,56,57,46,18,4,254,4,9,12,27,23,0,0,78,0,0,3,0,7,0,0,22,22,55,71,91,77,23,9,347,0,0,11,4,8,0,0,30,121,249,267,278,191,47,9,1161
213041577,7,23,52,80,105,44,5,313,136,144,144,115,69,22,7,634,0,6,12,28,33,10,0,93,0,0,0,0,0,0,0,3,12,16,41,59,74,33,0,231,6,6,12,32,51,21,0,124,0,0,0,5,3,0,0,14,0,0,9,11,19,4,0,45,129,161,131,113,60,6,0,604,0,0,4,9,14,0,0,35,61,71,91,85,64,24,0,400,900,1007,878,639,362,89,8,3873,47,29,47,46,35,10,0,210,1239,1378,1285,1080,724,210,16,5930,939,1043,922,692,403,96,8,4091,221,261,245,265,184,69,3,1249,36,42,49,59,82,26,3,303,0,7,22,15,24,11,0,71,256,305,322,343,289,104,9,1628,47,29,47,46,35,10,0,210,1239,1378,1285,1080,724,210,16,5930
213041578,0,9,12,25,37,18,0,109,38,58,57,36,31,12,0,241,0,0,3,8,15,3,0,32,0,0,0,0,0,0,0,0,0,6,14,22,24,9,0,72,0,6,0,8,12,5,0,29,0,0,5,4,0,0,0,6,0,0,0,0,6,4,0,11,31,62,45,38,26,7,0,200,0,0,0,0,0,4,0,6,15,34,29,46,23,7,0,161,260,450,371,239,115,24,0,1466,19,9,19,14,7,0,0,67,346,596,522,383,237,65,3,2151,274,471,389,261,127,26,0,1554,56,89,85,78,54,13,0,382,10,25,25,18,29,14,0,112,0,0,0,8,11,4,0,29,65,112,109,106,96,39,0,526,19,9,19,14,7,0,0,67,346,596,522,383,237,65,3,2151
213051361,4,21,45,96,145,40,9,353,147,174,142,123,95,16,0,690,0,5,12,22,35,11,0,95,0,0,3,0,0,0,0,0,16,7,54,87,98,25,6,289,7,5,9,28,58,23,5,143,10,3,10,9,5,0,0,33,3,3,7,4,19,6,0,44,143,167,118,89,79,11,0,609,0,0,6,3,7,0,0,21,65,83,108,106,117,17,0,509,1343,1574,1351,990,561,111,10,5946,57,45,40,60,39,8,0,246,1730,2001,1787,1481,1050,229,19,8297,1391,1633,1419,1051,626,125,3,6253,247,266,254,292,270,66,7,1399,45,51,62,51,96,24,3,324,0,3,16,21,27,9,0,72,287,322,324,368,393,100,10,1795,57,45,40,60,39,8,0,246,1730,2001,1787,1481,1050,229,19,8297
