POW_SA2_CODE_2021,AgFF_Mng,AgFF_Pro,AgFF_Tech_trds_wks,AgFF_Com_persl_svce_wks,AgFF_Cler_admin_wks,AgFF_Sales_wks,AgFF_Mach_ops_dvrs,AgFF_Labourers,AgFF_IDNS,AgFF_Tot,Min_Mng,Min_Pro,Min_Tech_trds_wks,Min_Com_persl_svce_wks,Min_Cler_admin_wks,Min_Sales_wks,Min_Mach_ops_dvrs,Min_Labourers,Min_IDNS,Min_Tot,Mnf_Mng,Mnf_Pro,Mnf_Tech_trds_wks,Mnf_Com_persl_svce_wks,Mnf_Cler_admin_wks,Mnf_Sales_wks,Mnf_Mach_ops_dvrs,Mnf_Labourers,Mnf_IDNS,Mnf_Tot,EGWWS_Mng,EGWWS_Pro,EGWWS_Tech_trds_wks,EGWWS_Com_persl_svce_wks,EGWWS_Cler_admin_wks,EGWWS_Sales_wks,EGWWS_Mach_ops_dvrs,EGWWS_Labourers,EGWWS_IDNS,EGWWS_Tot,Const_Mng,Const_Pro,Const_Tech_trds_wks,Const_Com_persl_svce_wks,Const_Cler_admin_wks,Const_Sales_wks,Const_Mach_ops_dvrs,Const_Labourers,Const_IDNS,Const_Tot,WST_Mng,WST_Pro,WST_Tech_trds_wks,WST_Com_persl_svce_wks,WST_Cler_admin_wks,WST_Sales_wks,WST_Mach_ops_dvrs,WST_Labourers,WST_IDNS,WST_Tot,RetT_Mng,RetT_Pro,RetT_Tech_trds_wks,RetT_Com_persl_svce_wks,RetT_Cler_admin_wks,RetT_Sales_wks,RetT_Mach_ops_dvrs,RetT_Labourers,RetT_IDNS,RetT_Tot,AcFd_Mng,AcFd_Pro,AcFd_Tech_trds_wks,AcFd_Com_persl_svce_wks,AcFd_Cler_admin_wks,AcFd_Sales_wks,AcFd_Mach_ops_dvrs,AcFd_Labourers,AcFd_IDNS,AcFd_Tot,TPW_Mng,TPW_Pro,TPW_Tech_trds_wks,TPW_Com_persl_svce_wks,TPW_Cler_admin_wks,TPW_Sales_wks,TPW_Mach_ops_dvrs,TPW_Labourers,TPW_IDNS,TPW_Tot,IMT_Mng,IMT_Pro,IMT_Tech_trds_wks,IMT_Com_persl_svce_wks,IMT_Cler_admin_wks,IMT_Sales_wks,IMT_Mach_ops_dvrs,IMT_Labourers,IMT_IDNS,IMT_Tot,FinIns_Mng,FinIns_Pro,FinIns_Tech_trds_wks,FinIns_Com_persl_svce_wks,FinIns_Cler_admin_wks,FinIns_Sales_wks,FinIns_Mach_ops_dvrs,FinIns_Labourers,FinIns_IDNS,FinIns_Tot,RHRE_Mng,RHRE_Pro,RHRE_Tech_trds_wks,RHRE_Com_persl_svce_wks,RHRE_Cler_admin_wks,RHRE_Sales_wks,RHRE_Mach_ops_dvrs,RHRE_Labourers,RHRE_IDNS,RHRE_Tot,ProSTS_Mng,ProSTS_Pro,ProSTS_Tech_trds_wks,ProSTS_Com_persl_svce_wks,ProSTS_Cler_admin_wks,ProSTS_Sales_wks,ProSTS_Mach_ops_dvrs,ProSTS_Labourers,ProSTS_IDNS,ProSTS_Tot,AdSup_Mng,AdSup_Pro,AdSup_Tech_trds_wks,AdSup_Com_persl_svce_wks,AdSup_Cler_admin_wks,AdSup_Sales_wks,AdSup_Mach_ops_dvrs,AdSup_Labourers,AdSup_IDNS,AdSup_Tot,PubAS_Mng,PubAS_Pro,PubAS_Tech_trds_wks,PubAS_Com_persl_svce_wks,PubAS_Cler_admin_wks,PubAS_Sales_wks,PubAS_Mach_ops_dvrs,PubAS_Labourers,PubAS_IDNS,PubAS_Tot,EdTrn_Mng,EdTrn_Pro,EdTrn_Tech_trds_wks,EdTrn_Com_persl_svce_wks,EdTrn_Cler_admin_wks,EdTrn_Sales_wks,EdTrn_Mach_ops_dvrs,EdTrn_Labourers,EdTrn_IDNS,EdTrn_Tot,HltHC_SA_Mng,HltHC_SA_Pro,HltHC_SA_Tech_trds_wks,HltHC_SA_Com_persl_svce_wks,HltHC_SA_Cler_admin_wks,HltHC_SA_Sales_wks,HltHC_SA_Mach_ops_dvrs,HltHC_SA_Labourers,HltHC_SA_IDNS,HltHC_SA_Tot,ArtsR_Mng,ArtsR_Pro,ArtsR_Tech_trds_wks,ArtsR_Com_persl_svce_wks,ArtsR_Cler_admin_wks,ArtsR_Sales_wks,ArtsR_Mach_ops_dvrs,ArtsR_Labourers,ArtsR_IDNS,ArtsR_Tot,OthSvs_Mng,OthSvs_Pro,OthSvs_Tech_trds_wks,OthSvs_Com_persl_svce_wks,OthSvs_Cler_admin_wks,OthSvs_Sales_wks,OthSvs_Mach_ops_dvrs,OthSvs_Labourers,OthSvs_IDNS,OthSvs_Tot,IDNS_Mng,IDNS_Pro,IDNS_Tech_trds_wks,IDNS_Com_persl_svce_wks,IDNS_Cler_admin_wks,IDNS_Sales_wks,IDNS_Mach_ops_dvrs,IDNS_Labourers,IDNS_IDNS,IDNS_Tot
207011147,5,0,0,0,3,0,0,5,0,7,0,3,0,0,0,0,0,0,0,3,24,12,16,19,12,26,4,0,0,123,4,0,0,0,0,0,0,0,0,7,61,12,108,0,14,0,5,13,3,227,35,8,4,0,9,8,0,0,0,70,109,40,28,4,36,367,21,63,5,681,67,0,85,130,5,78,4,103,0,474,19,0,0,0,68,3,44,0,5,129,15,14,4,7,5,13,0,0,0,56,38,90,0,0,80,5,0,0,13,229,20,19,0,3,24,86,0,6,5,159,60,402,38,0,117,9,0,5,3,625,29,15,8,11,10,0,0,36,5,106,10,16,15,4,6,0,0,7,0,57,57,497,18,146,53,4,0,12,0,795,42,273,38,263,155,7,3,20,9,810,19,9,0,42,6,4,0,0,0,83,16,24,56,66,11,0,0,14,0,187,39,31,15,5,18,5,0,9,52,187
207011148,3,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,24,12,15,0,6,19,0,4,0,85,0,0,0,0,0,0,0,0,0,4,65,15,157,0,30,3,0,31,4,313,34,7,3,0,9,12,8,4,0,82,73,51,41,0,33,177,12,28,6,412,50,0,40,73,0,17,0,43,0,228,10,3,0,3,9,8,20,9,0,59,4,13,0,0,3,3,0,0,3,38,14,70,0,0,50,0,0,0,19,154,7,14,0,0,16,68,0,0,0,113,63,247,24,0,58,11,0,0,9,419,15,12,10,7,13,0,5,27,0,91,5,18,7,21,17,0,0,5,0,79,37,465,12,127,37,0,0,6,0,687,29,174,12,215,96,0,0,10,3,539,23,12,0,68,12,0,0,0,0,122,17,18,78,37,7,0,0,3,4,168,32,30,12,8,21,12,7,8,39,168
207011149,8,0,0,0,4,0,0,0,0,11,0,6,0,0,0,0,0,0,0,7,88,72,43,16,22,57,16,10,6,324,3,0,0,0,3,0,6,3,0,15,54,11,181,0,42,6,10,24,6,329,115,125,15,0,57,20,5,4,3,343,214,88,71,5,71,664,26,64,3,1211,95,5,116,196,11,29,14,48,0,510,15,10,0,0,14,17,21,8,0,86,19,19,3,0,9,5,0,0,0,56,80,174,0,8,149,4,0,0,10,436,30,38,0,0,26,78,0,5,3,192,167,631,53,4,155,8,0,5,6,1027,19,29,13,21,23,4,0,44,4,146,88,262,58,109,237,0,22,56,17,853,102,561,18,164,72,0,0,3,4,921,212,700,63,792,348,18,0,86,23,2246,16,26,5,20,3,3,0,0,0,73,86,86,71,118,46,8,0,7,6,441,64,83,18,19,45,16,16,14,63,337
207011150,6,4,0,0,0,0,0,0,0,19,0,6,0,0,0,0,0,0,0,9,28,20,14,7,10,22,0,0,0,96,4,4,4,0,0,0,0,0,0,10,94,45,137,0,52,12,8,33,3,382,9,13,0,0,9,7,0,0,0,42,351,405,34,3,122,310,6,77,9,1319,39,0,32,68,3,15,0,39,0,200,3,7,5,0,0,4,16,0,0,37,10,22,3,0,3,0,0,0,0,46,34,124,0,0,55,0,0,0,9,227,17,25,5,0,22,46,3,0,4,127,847,1825,76,20,373,197,11,11,34,3393,28,27,10,12,16,3,0,41,0,134,8,24,7,16,17,0,0,5,3,85,26,178,3,87,13,0,0,7,0,311,76,569,27,262,214,3,0,47,5,1202,7,18,0,4,0,0,0,0,0,31,12,14,55,36,25,0,3,6,0,149,40,44,21,9,26,17,10,12,61,244
207011152,22,13,3,0,7,5,0,0,0,41,7,3,0,0,0,0,0,0,0,19,96,65,31,4,29,20,6,12,0,258,24,29,7,0,33,5,0,0,0,103,168,144,236,0,85,13,16,65,12,736,114,123,15,0,43,45,4,0,0,349,523,611,105,20,321,704,34,69,22,2411,126,6,132,313,11,44,0,89,0,722,20,16,3,5,37,8,148,3,3,253,21,30,6,0,5,27,0,0,0,99,180,476,12,0,377,21,0,0,16,1075,45,46,4,0,29,98,4,3,4,232,250,1034,105,6,216,20,0,0,13,1641,61,49,18,25,41,0,0,94,0,290,28,33,6,25,23,0,0,4,0,119,121,518,19,161,85,0,0,14,8,916,182,520,35,255,298,13,0,28,11,1349,31,21,0,39,13,0,0,0,0,112,34,30,82,74,35,10,0,14,3,271,116,132,39,16,82,37,27,29,82,560
207011154,6,0,3,0,4,4,0,3,0,21,0,0,0,0,0,0,0,0,0,0,14,0,5,11,6,3,0,0,0,41,0,0,0,0,0,0,0,0,0,4,61,24,77,0,34,3,14,30,0,227,20,4,0,0,4,0,0,0,0,28,29,11,11,0,12,81,0,13,0,155,41,0,32,84,9,14,3,29,0,216,8,0,0,0,4,0,6,0,0,22,7,3,0,0,4,0,0,0,0,17,10,53,0,0,32,10,0,0,4,112,10,11,0,0,20,37,0,0,0,78,81,273,29,0,87,5,0,0,4,484,13,17,7,15,12,0,0,23,0,81,3,9,3,0,11,0,0,0,0,32,33,214,8,53,31,0,0,0,4,342,34,152,36,211,161,3,0,0,4,602,12,19,9,5,3,3,0,0,0,60,20,8,30,23,14,5,0,17,0,106,21,32,16,6,14,3,3,3,24,117
207011155,10,0,11,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,6,21,7,22,21,9,20,3,8,0,113,9,3,0,0,0,0,0,0,0,13,110,24,138,0,37,5,4,27,4,348,55,39,5,0,19,11,5,0,5,147,129,65,45,0,37,230,3,40,4,563,65,0,37,105,0,29,0,37,4,276,7,9,0,0,8,8,8,0,0,45,5,32,0,0,59,4,0,0,0,109,74,125,6,0,92,8,0,0,13,317,29,43,0,0,62,157,0,0,0,289,133,505,55,0,181,18,0,4,10,913,36,18,29,15,46,3,0,48,6,212,14,30,0,0,20,0,0,0,3,72,90,651,25,140,88,0,0,9,0,1017,146,426,24,452,219,12,6,43,14,1336,31,25,4,14,10,0,0,0,0,80,24,44,62,52,25,7,0,12,0,233,49,52,19,17,39,10,10,7,54,250
207011519,0,3,0,0,3,0,0,0,0,16,0,4,0,0,0,0,0,0,0,3,33,26,24,8,9,25,0,0,0,122,3,0,0,0,3,0,0,0,0,10,53,25,94,0,24,7,8,16,5,225,59,39,0,0,17,23,0,0,0,146,152,110,25,3,48,312,10,37,0,710,101,0,100,221,12,69,17,105,0,619,14,11,0,4,8,3,26,5,0,82,20,29,8,0,0,26,0,0,0,82,37,94,0,0,47,4,0,0,6,184,39,62,3,0,50,130,0,0,4,294,155,755,46,0,156,9,0,3,11,1142,50,21,5,10,25,4,0,79,0,185,15,12,0,24,4,0,0,7,0,54,264,1421,55,78,272,3,3,0,11,2109,47,392,25,118,118,0,5,16,4,734,22,15,0,63,16,0,0,4,0,123,22,25,50,49,23,3,0,10,0,189,56,73,12,6,27,20,0,11,32,236
207011520,0,0,0,0,0,0,0,0,0,10,3,4,0,0,6,0,0,0,0,12,136,132,23,8,79,34,7,9,4,423,19,41,6,0,12,5,0,3,0,85,154,130,224,0,79,3,18,52,15,680,46,32,20,0,24,15,4,0,0,139,171,104,44,5,66,333,21,41,7,793,128,21,97,202,20,45,4,104,9,628,11,9,0,0,72,8,28,4,4,139,22,71,13,0,12,7,0,0,0,128,47,157,4,8,69,4,0,0,11,300,28,17,0,4,35,133,0,0,5,221,302,989,87,0,157,23,0,3,11,1583,91,68,8,15,40,12,0,112,4,348,22,29,11,16,22,0,0,5,4,106,156,891,51,150,127,6,0,17,12,1408,191,435,36,353,216,7,0,27,11,1280,25,29,8,11,0,5,0,0,0,90,30,25,95,65,32,7,0,9,0,263,81,123,31,11,47,20,3,17,67,401
207011521,5,7,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,21,21,10,3,5,3,7,0,0,75,0,3,0,0,5,0,6,0,0,11,57,24,138,0,25,5,18,30,7,294,71,77,13,0,36,31,3,0,0,234,112,115,21,3,47,120,8,11,4,437,63,3,58,90,12,13,0,34,0,276,54,97,11,0,143,12,13,0,5,332,5,15,6,0,0,0,0,0,0,28,66,141,3,0,84,0,0,0,13,303,9,24,3,0,34,93,0,0,4,168,68,406,35,3,100,4,0,0,10,630,23,17,0,5,22,0,7,54,3,138,138,283,48,102,126,9,6,21,15,744,165,1468,90,387,198,3,0,52,11,2380,51,433,17,292,155,5,0,47,9,1006,13,17,0,16,4,0,0,0,0,57,17,26,32,56,16,0,0,11,0,165,47,57,13,9,28,7,3,12,52,235
207011522,0,4,3,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,17,7,16,16,3,20,5,23,4,113,4,4,0,0,4,0,0,0,0,9,72,28,182,0,38,8,3,30,6,367,15,13,0,3,14,14,0,6,0,59,91,33,22,0,14,343,4,92,6,601,70,7,69,135,11,79,0,115,0,489,10,3,17,0,35,0,156,7,6,241,12,14,4,0,10,5,0,0,3,52,25,69,0,0,52,4,0,0,3,155,6,17,0,0,7,22,0,0,0,59,66,267,33,0,55,5,0,5,3,432,18,14,12,13,13,3,4,73,3,158,15,10,18,6,5,0,0,6,3,68,15,209,4,50,25,0,0,4,8,321,70,591,64,480,149,7,10,78,14,1454,4,22,0,3,3,0,0,0,0,35,8,15,24,25,11,4,5,5,0,89,30,40,11,11,20,9,11,25,53,204
207021156,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,17,7,23,0,6,6,22,18,0,106,4,0,0,0,0,0,0,0,0,6,64,42,125,0,42,4,17,62,3,356,27,6,5,0,9,13,8,4,0,77,75,32,21,9,17,147,6,24,3,334,47,0,33,74,12,33,3,56,4,272,12,4,0,0,7,5,42,5,4,71,0,10,8,0,5,0,0,0,0,25,10,34,0,0,25,0,0,0,0,65,10,5,0,0,6,11,0,0,0,45,36,117,15,0,34,0,0,0,0,206,6,5,8,0,3,4,5,51,0,89,4,10,0,0,5,0,0,28,0,48,28,304,12,138,38,0,0,5,0,529,18,113,12,120,78,0,0,0,0,343,29,18,10,68,8,3,0,0,0,145,11,8,75,43,18,4,3,17,0,182,14,13,16,8,17,8,10,14,17,113
207021157,4,7,0,0,4,0,0,0,0,15,8,0,0,0,0,0,0,0,0,7,60,42,16,12,28,57,8,11,0,239,5,0,4,0,4,0,0,0,0,17,165,53,251,0,91,10,17,72,13,663,69,26,23,0,29,66,0,6,0,233,423,79,147,32,151,1981,54,163,8,3044,134,13,136,354,15,191,5,251,12,1102,11,7,5,3,17,9,64,6,0,121,21,41,14,10,6,52,0,9,0,151,32,87,5,0,122,13,0,0,3,267,37,24,5,3,40,93,6,16,0,224,152,376,61,4,140,16,0,0,10,756,25,7,19,17,14,3,0,103,0,188,57,145,32,82,109,0,8,29,9,486,41,346,9,123,28,0,0,4,0,561,54,235,39,277,116,27,0,11,5,775,27,21,5,30,7,17,0,3,0,113,52,38,163,128,38,22,0,24,3,464,42,48,30,10,33,39,12,14,84,306
207021159,4,0,4,0,0,0,0,3,0,10,3,0,0,0,0,0,0,0,0,3,18,9,8,0,8,4,0,3,3,64,0,0,0,0,0,0,0,0,0,3,57,18,133,0,35,3,8,37,9,288,32,8,0,0,11,11,5,0,0,75,46,4,4,0,8,72,4,5,0,153,43,6,43,92,3,23,3,26,6,238,6,3,0,0,65,3,28,0,0,103,13,9,7,0,4,0,0,0,4,30,12,42,0,0,27,3,0,0,5,92,10,8,4,0,9,24,0,0,0,60,37,161,19,0,57,3,0,0,6,291,14,9,4,7,8,3,0,22,0,73,5,6,0,29,5,0,0,0,0,46,18,168,4,96,17,0,0,0,0,310,33,160,28,385,53,0,0,64,0,737,13,13,0,27,18,3,0,3,0,70,18,11,53,39,6,0,0,9,0,141,18,20,7,11,10,6,7,10,28,112
207021160,12,5,0,0,0,3,0,3,0,26,0,0,0,0,0,0,0,0,0,0,10,3,19,4,6,19,3,8,0,67,0,0,0,0,0,0,0,0,0,3,39,14,91,0,23,0,4,21,0,195,16,9,0,0,3,0,0,0,0,34,31,26,16,0,11,149,4,20,0,259,31,0,35,64,8,28,0,28,0,202,3,4,0,0,4,7,12,0,0,33,3,12,6,0,0,3,0,0,0,29,8,30,0,0,9,0,0,0,4,54,7,0,0,0,5,11,0,0,0,25,31,101,33,0,25,6,0,0,4,198,6,8,3,12,8,3,0,29,0,73,3,13,0,0,6,0,0,0,0,22,29,259,10,120,22,0,0,3,0,447,124,379,31,807,198,3,5,59,8,1611,19,8,0,47,7,4,0,0,0,85,4,5,22,17,6,0,0,3,0,69,17,19,6,0,10,8,0,7,31,102
207021424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,10,13,7,6,7,20,0,5,0,62,0,0,0,0,0,0,0,0,0,5,13,6,68,0,23,4,0,21,4,142,27,4,0,0,5,17,8,0,3,58,74,20,20,11,19,439,16,87,8,685,39,0,44,58,3,21,3,46,4,223,10,5,0,0,4,5,29,0,0,50,3,12,7,0,7,6,0,0,0,40,8,30,0,0,44,0,0,0,0,81,14,7,0,0,27,61,0,0,0,106,33,121,8,0,47,0,0,0,0,219,9,7,6,8,14,0,0,32,0,64,27,42,11,4,28,0,3,21,5,139,19,140,0,84,16,0,0,0,0,257,34,135,15,215,61,0,5,16,3,475,3,5,0,6,0,3,0,0,0,29,10,7,38,19,12,0,0,8,0,92,12,18,8,11,17,10,11,7,29,116
207021425,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,12,8,22,0,4,18,0,4,0,73,0,0,7,0,0,0,0,0,0,6,44,9,106,0,20,6,0,27,9,211,19,7,0,0,9,6,0,0,0,41,80,49,43,4,21,274,16,43,6,532,66,0,96,137,4,59,8,81,4,442,14,0,16,6,19,11,333,4,4,411,7,9,5,0,3,6,0,0,0,27,11,81,0,0,58,3,0,0,3,161,26,10,0,0,43,131,0,0,0,217,27,256,38,0,94,3,0,0,5,420,9,11,14,7,4,0,0,36,0,78,3,14,0,78,4,0,0,6,3,108,31,406,4,87,31,0,0,5,0,566,25,365,30,262,111,7,0,43,0,855,5,7,0,3,10,0,0,0,3,22,14,14,52,33,8,5,5,8,4,142,22,18,28,5,23,13,0,11,37,165
207031161,0,3,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,66,60,70,21,55,32,45,56,7,414,0,12,3,0,3,0,0,0,0,24,96,32,337,0,68,12,19,64,11,641,87,60,15,0,64,27,22,3,3,274,149,54,39,7,43,393,25,61,8,775,74,6,52,109,7,112,6,143,4,499,16,3,0,0,18,11,64,3,0,121,12,25,14,0,10,3,0,0,0,66,23,100,0,0,61,4,0,0,4,191,43,30,3,3,72,144,4,8,4,310,114,580,124,5,191,15,0,3,12,1048,24,23,14,11,20,6,3,45,0,149,17,30,23,11,30,0,0,13,0,137,49,485,13,179,63,0,0,8,6,807,162,582,38,414,281,9,3,33,14,1539,20,23,0,49,11,0,0,0,0,118,121,217,203,88,122,16,7,41,8,828,58,59,50,7,54,12,36,37,79,395
207031162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,4,0,0,5,0,0,23,0,0,0,0,0,0,0,0,0,3,35,0,77,0,32,5,3,14,4,169,4,7,0,0,0,0,0,0,0,11,15,3,4,6,10,45,0,4,8,87,18,0,16,23,0,10,0,21,0,91,6,3,7,0,10,0,16,6,0,45,0,4,0,0,0,4,0,0,0,14,10,35,0,0,12,0,0,0,0,56,4,0,0,0,0,8,0,0,0,8,27,86,17,3,21,3,0,6,0,161,11,5,12,4,5,0,0,25,0,68,0,6,0,0,0,0,0,0,0,15,18,174,3,67,18,0,0,4,0,283,28,131,10,230,72,3,4,43,0,524,0,9,0,0,0,0,0,0,0,14,0,24,27,9,8,0,0,3,0,81,7,7,7,0,9,9,11,8,13,60
207031163,3,0,4,0,0,4,0,0,3,8,0,0,0,0,0,0,0,0,0,3,89,94,101,15,42,23,99,46,8,509,0,11,8,0,3,0,5,4,0,24,99,24,401,4,54,9,6,95,14,702,111,51,13,0,44,64,13,0,6,305,214,89,59,21,66,752,29,87,15,1329,161,6,199,327,34,92,12,222,13,1070,19,5,0,0,16,15,80,14,0,146,30,79,28,3,32,20,0,3,6,193,64,176,0,3,228,9,0,0,5,494,43,52,0,14,73,219,0,0,3,410,185,928,71,20,214,23,0,27,18,1493,59,80,40,58,60,12,10,196,5,525,271,662,47,270,1049,10,12,35,45,2395,125,933,25,206,179,0,0,9,11,1485,414,4416,259,1095,906,27,63,124,58,7363,96,93,19,103,66,6,0,9,10,409,42,69,134,97,61,12,0,24,5,442,81,126,67,46,70,58,34,50,167,706
207031164,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,24,17,25,3,9,9,22,31,0,136,0,0,0,0,0,0,0,0,0,3,27,9,135,0,30,0,4,19,4,229,33,12,0,0,25,13,18,0,0,103,35,19,8,4,17,57,13,13,0,163,20,0,6,25,4,15,4,39,0,114,9,6,0,0,18,6,39,0,0,74,4,23,3,0,0,4,0,0,0,29,14,31,0,0,13,0,0,0,0,61,3,5,3,0,4,6,0,0,0,25,40,171,54,0,41,0,0,3,9,314,8,7,15,3,11,0,3,36,0,81,9,16,0,0,9,0,0,5,0,41,36,329,5,120,37,7,0,9,0,540,15,154,10,139,129,0,0,5,0,447,0,19,0,8,0,0,0,0,5,36,13,22,64,25,15,3,5,50,3,195,34,33,24,0,30,7,27,7,22,187
207031165,0,5,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,38,29,29,0,21,12,9,12,0,152,3,4,28,0,17,0,0,0,0,53,111,53,278,0,64,8,18,44,0,577,124,227,18,0,64,50,8,3,10,508,61,30,21,0,69,144,8,20,3,357,45,6,30,41,11,92,5,138,4,370,5,3,4,0,10,9,37,0,0,76,22,28,41,0,19,0,0,0,5,113,8,33,0,0,83,5,0,0,3,128,6,7,0,0,17,40,0,0,3,78,40,152,23,0,39,6,0,4,0,263,23,7,11,6,49,12,4,90,3,206,11,16,0,71,12,0,0,9,0,117,321,2549,96,206,435,10,0,20,19,3658,31,172,35,175,65,4,0,17,5,501,13,9,0,15,6,3,0,0,0,45,34,36,116,28,33,0,4,14,4,278,40,61,38,12,32,25,18,13,55,294
207031166,0,0,0,0,4,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,10,3,4,3,0,12,0,0,0,46,0,0,0,0,0,0,0,0,0,3,36,16,91,0,22,0,6,37,0,204,78,84,22,0,31,12,5,5,6,237,77,29,43,11,25,470,35,112,3,803,53,6,49,84,3,71,4,92,0,360,9,9,0,0,28,22,21,0,3,104,69,103,31,19,339,16,0,0,4,579,31,111,13,0,43,5,0,0,9,209,8,9,3,4,4,47,0,0,0,84,46,196,43,0,50,3,0,0,4,336,23,31,11,11,35,0,3,43,0,156,171,272,28,71,194,0,0,3,9,753,54,294,8,98,30,6,0,0,3,492,38,183,11,249,109,3,0,11,3,609,11,3,0,38,5,0,0,0,0,57,150,268,108,34,134,13,3,8,7,735,23,22,10,9,17,14,7,9,50,158
207031167,3,4,3,0,0,6,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,5,6,0,0,6,0,0,0,34,0,0,0,0,0,0,0,0,0,3,58,60,136,0,35,3,0,12,7,305,8,3,0,0,4,0,0,0,0,24,35,24,22,0,11,74,0,8,0,170,32,0,24,57,8,6,4,21,0,161,12,4,0,0,8,4,3,0,0,35,9,31,0,0,9,3,0,0,0,50,13,51,0,0,31,0,0,0,3,93,9,9,0,0,12,8,0,0,0,38,34,194,28,0,42,6,0,0,0,308,4,9,4,5,8,0,0,6,0,46,11,16,8,3,7,0,0,3,0,50,127,504,18,60,126,5,0,6,3,856,30,126,12,397,52,0,0,20,3,632,3,12,3,0,0,0,0,0,0,24,9,11,28,25,5,0,0,5,0,78,6,19,7,9,10,4,8,6,27,105
208011168,0,0,4,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,4,19,6,9,9,0,14,0,5,0,68,3,0,0,0,0,0,0,0,0,8,50,11,126,0,30,0,0,29,0,247,12,7,0,0,9,4,0,0,0,35,49,24,14,0,8,109,3,25,0,227,46,4,57,133,9,22,0,48,0,318,5,3,0,0,4,4,6,0,4,31,20,20,4,0,0,0,0,0,0,52,18,58,0,0,31,4,0,0,0,107,8,4,0,0,14,39,0,0,0,67,55,219,31,0,63,9,0,0,3,382,14,11,9,9,9,3,0,14,0,77,4,15,3,0,7,0,0,3,0,37,31,234,7,83,23,0,0,3,5,387,17,143,16,102,75,0,0,0,4,353,3,21,4,11,8,0,0,0,0,45,3,12,46,39,7,0,0,3,0,115,26,18,4,0,12,9,4,3,27,95
208011169,6,5,0,0,4,0,0,0,0,14,12,10,0,0,0,0,0,0,0,18,42,17,29,17,8,31,0,8,0,151,3,4,0,0,0,0,0,0,0,12,149,44,451,0,72,7,13,87,15,831,45,18,4,0,17,23,0,0,0,108,238,57,87,7,54,775,26,88,10,1355,164,12,252,420,24,61,10,133,3,1076,25,8,3,3,39,8,29,10,3,132,21,57,0,0,12,11,0,4,0,107,74,191,0,0,129,15,0,3,30,442,41,45,7,4,48,213,0,6,5,362,169,624,51,4,166,25,0,4,8,1048,56,44,18,36,23,7,0,59,5,239,17,24,5,6,15,0,0,13,3,80,130,866,27,269,115,9,4,17,11,1447,97,754,80,555,356,20,24,67,7,1956,19,54,4,39,23,3,0,0,4,150,34,36,126,133,17,3,3,18,5,372,75,83,35,28,50,25,11,25,93,423
208011170,0,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,15,6,7,4,9,6,0,0,0,50,4,3,0,0,0,0,0,0,0,5,40,8,130,0,16,0,4,32,4,239,27,8,4,0,8,15,0,0,0,60,62,24,22,7,17,135,11,17,0,294,34,0,12,38,9,39,5,44,0,179,7,3,0,0,10,7,9,0,3,39,7,20,4,0,3,5,0,0,0,43,18,47,0,0,23,0,0,0,4,101,4,13,0,0,11,13,0,0,3,57,84,312,35,6,71,10,0,0,3,526,15,22,11,17,10,3,0,19,0,94,8,21,7,3,13,0,0,4,0,59,50,483,19,190,56,0,0,13,8,827,34,206,13,388,96,3,0,48,5,796,19,27,4,21,7,3,0,0,0,81,7,9,38,26,4,3,0,4,0,99,41,26,6,11,21,11,3,3,29,146
208011171,4,0,0,0,4,0,0,7,0,19,5,0,0,0,0,0,0,0,0,4,143,81,167,3,79,43,141,132,7,804,0,6,4,0,5,4,3,5,4,27,140,42,367,3,93,7,21,64,12,741,81,50,8,0,68,34,33,6,6,277,128,26,24,0,32,201,28,32,3,471,36,4,35,67,12,10,0,31,0,201,25,6,7,0,20,3,143,10,3,215,14,35,3,0,11,0,0,0,0,69,61,147,0,3,71,81,0,0,6,369,5,9,5,0,10,9,0,0,6,49,109,320,65,0,98,7,0,5,3,616,41,23,20,5,20,0,17,70,0,202,18,10,3,39,18,0,0,19,5,117,45,184,9,105,24,0,0,0,0,368,71,217,20,354,104,0,0,19,0,790,23,32,24,70,13,8,0,4,0,176,28,3,93,53,15,0,0,15,0,212,91,64,47,3,62,25,35,33,52,412
