POW_SA2_CODE_2021,Pro_300_399_H_0,Pro_300_399_H_1_19,Pro_300_399_H_20_29,Pro_300_399_H_30_34,Pro_300_399_H_35_39,Pro_300_399_H_40_44,Pro_300_399_H_45_49,Pro_300_399_H_50ov,Pro_300_399_H_NS,Pro_300_399_H_Tot,Pro_400_499_H_0,Pro_400_499_H_1_19,Pro_400_499_H_20_29,Pro_400_499_H_30_34,Pro_400_499_H_35_39,Pro_400_499_H_40_44,Pro_400_499_H_45_49,Pro_400_499_H_50ov,Pro_400_499_H_NS,Pro_400_499_H_Tot,Pro_500_649_H_0,Pro_500_649_H_1_19,Pro_500_649_H_20_29,Pro_500_649_H_30_34,Pro_500_649_H_35_39,Pro_500_649_H_40_44,Pro_500_649_H_45_49,Pro_500_649_H_50ov,Pro_500_649_H_NS,Pro_500_649_H_Tot,Pro_650_799_H_0,Pro_650_799_H_1_19,Pro_650_799_H_20_29,Pro_650_799_H_30_34,Pro_650_799_H_35_39,Pro_650_799_H_40_44,Pro_650_799_H_45_49,Pro_650_799_H_50ov,Pro_650_799_H_NS,Pro_650_799_H_Tot,Pro_800_999_H_0,Pro_800_999_H_1_19,Pro_800_999_H_20_29,Pro_800_999_H_30_34,Pro_800_999_H_35_39,Pro_800_999_H_40_44,Pro_800_999_H_45_49,Pro_800_999_H_50ov,Pro_800_999_H_NS,Pro_800_999_H_Tot,Pro_1000_1249_H_0,Pro_1000_1249_H_1_19,Pro_1000_1249_H_20_29,Pro_1000_1249_H_30_34,Pro_1000_1249_H_35_39,Pro_1000_1249_H_40_44,Pro_1000_1249_H_45_49,Pro_1000_1249_H_50ov,Pro_1000_1249_H_NS,Pro_1000_1249_H_Tot,Pro_1250_1499_H_0,Pro_1250_1499_H_1_19,Pro_1250_1499_H_20_29,Pro_1250_1499_H_30_34,Pro_1250_1499_H_35_39,Pro_1250_1499_H_40_44,Pro_1250_1499_H_45_49,Pro_1250_1499_H_50ov,Pro_1250_1499_H_NS,Pro_1250_1499_H_Tot,Pro_1500_1749_H_0,Pro_1500_1749_H_1_19,Pro_1500_1749_H_20_29,Pro_1500_1749_H_30_34,Pro_1500_1749_H_35_39,Pro_1500_1749_H_40_44,Pro_1500_1749_H_45_49,Pro_1500_1749_H_50ov,Pro_1500_1749_H_NS,Pro_1500_1749_H_Tot,Pro_1750_1999_H_0,Pro_1750_1999_H_1_19,Pro_1750_1999_H_20_29,Pro_1750_1999_H_30_34,Pro_1750_1999_H_35_39,Pro_1750_1999_H_40_44,Pro_1750_1999_H_45_49,Pro_1750_1999_H_50ov,Pro_1750_1999_H_NS,Pro_1750_1999_H_Tot,Pro_2000_2999_H_0,Pro_2000_2999_H_1_19,Pro_2000_2999_H_20_29,Pro_2000_2999_H_30_34,Pro_2000_2999_H_35_39,Pro_2000_2999_H_40_44,Pro_2000_2999_H_45_49,Pro_2000_2999_H_50ov,Pro_2000_2999_H_NS,Pro_2000_2999_H_Tot,Pro_3000_3499_H_0,Pro_3000_3499_H_1_19,Pro_3000_3499_H_20_29,Pro_3000_3499_H_30_34,Pro_3000_3499_H_35_39,Pro_3000_3499_H_40_44,Pro_3000_3499_H_45_49,Pro_3000_3499_H_50ov,Pro_3000_3499_H_NS,Pro_3000_3499_H_Tot,Pro_3500mo_H_0,Pro_3500mo_H_1_19,Pro_3500mo_H_20_29,Pro_3500mo_H_30_34,Pro_3500mo_H_35_39,Pro_3500mo_H_40_44,Pro_3500mo_H_45_49,Pro_3500mo_H_50ov,Pro_3500mo_H_NS,Pro_3500mo_H_Tot,Pro_PINS_H_0,Pro_PINS_H_1_19,Pro_PINS_H_20_29,Pro_PINS_H_30_34,Pro_PINS_H_35_39,Pro_PINS_H_40_44,Pro_PINS_H_45_49,Pro_PINS_H_50ov,Pro_PINS_H_NS,Pro_PINS_H_Tot,Pro_Tot_H_0,Pro_Tot_H_1_19,Pro_Tot_H_20_29,Pro_Tot_H_30_34,Pro_Tot_H_35_39,Pro_Tot_H_40_44,Pro_Tot_H_45_49,Pro_Tot_H_50ov,Pro_Tot_H_NS,Pro_Tot_H_Tot,TaTW_NNI_H_0,TaTW_NNI_H_1_19,TaTW_NNI_H_20_29,TaTW_NNI_H_30_34,TaTW_NNI_H_35_39,TaTW_NNI_H_40_44,TaTW_NNI_H_45_49,TaTW_NNI_H_50ov,TaTW_NNI_H_NS,TaTW_NNI_H_Tot,TaTW_1_149_H_0,TaTW_1_149_H_1_19,TaTW_1_149_H_20_29,TaTW_1_149_H_30_34,TaTW_1_149_H_35_39,TaTW_1_149_H_40_44,TaTW_1_149_H_45_49,TaTW_1_149_H_50ov,TaTW_1_149_H_NS,TaTW_1_149_H_Tot,TaTW_150_299_H_0,TaTW_150_299_H_1_19,TaTW_150_299_H_20_29,TaTW_150_299_H_30_34,TaTW_150_299_H_35_39,TaTW_150_299_H_40_44,TaTW_150_299_H_45_49,TaTW_150_299_H_50ov,TaTW_150_299_H_NS,TaTW_150_299_H_Tot,TaTW_300_399_H_0,TaTW_300_399_H_1_19,TaTW_300_399_H_20_29,TaTW_300_399_H_30_34,TaTW_300_399_H_35_39,TaTW_300_399_H_40_44,TaTW_300_399_H_45_49,TaTW_300_399_H_50ov,TaTW_300_399_H_NS,TaTW_300_399_H_Tot,TaTW_400_499_H_0,TaTW_400_499_H_1_19,TaTW_400_499_H_20_29,TaTW_400_499_H_30_34,TaTW_400_499_H_35_39,TaTW_400_499_H_40_44,TaTW_400_499_H_45_49,TaTW_400_499_H_50ov,TaTW_400_499_H_NS,TaTW_400_499_H_Tot,TaTW_500_649_H_0,TaTW_500_649_H_1_19,TaTW_500_649_H_20_29,TaTW_500_649_H_30_34,TaTW_500_649_H_35_39,TaTW_500_649_H_40_44,TaTW_500_649_H_45_49,TaTW_500_649_H_50ov,TaTW_500_649_H_NS,TaTW_500_649_H_Tot
202011019,0,6,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,6,0,4,0,0,0,4,0,0,0,13,6,14,3,0,0,0,0,0,0,25,0,3,6,3,5,4,0,0,0,24,0,0,10,9,15,8,0,5,0,43,0,3,5,3,15,7,6,3,0,53,0,0,0,11,18,12,4,5,0,52,0,0,0,4,9,15,4,5,0,42,0,0,0,0,18,17,3,10,0,48,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,5,0,14,0,0,0,0,0,0,0,0,0,0,8,45,29,37,83,70,22,39,0,339,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,10,3,0,4,0,0,0,0,0,0,10,0,5,0,0,5,5,0,0,0,11,0,7,4,3,10,5,3,0,0,38
202011020,0,9,0,0,0,0,0,0,0,8,0,13,0,0,0,0,0,0,0,23,4,11,7,0,0,0,0,0,0,23,3,15,15,4,4,0,0,0,0,48,6,19,24,10,16,8,3,0,0,88,0,7,34,22,35,27,4,9,0,150,4,15,19,21,45,34,7,17,0,163,10,7,10,29,45,57,11,27,0,202,3,0,8,16,46,34,13,25,0,145,4,7,9,6,38,42,20,23,0,155,0,4,4,0,11,5,3,4,0,25,0,5,0,3,7,8,8,17,0,55,0,4,0,0,0,0,0,0,0,6,52,117,131,125,246,228,64,131,3,1099,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,7,3,5,3,0,0,5,0,0,0,15,4,10,0,4,10,21,0,0,4,47,4,12,13,0,19,33,11,4,8,101
202011021,5,5,0,0,0,0,0,0,0,11,0,9,3,3,0,0,0,0,0,12,4,16,6,0,3,3,0,4,0,30,3,12,6,0,0,0,0,0,0,29,0,12,20,4,13,0,0,0,0,50,3,6,20,0,10,7,4,4,0,52,4,5,16,8,20,14,3,10,0,78,5,4,10,7,35,25,11,12,0,115,9,7,11,0,23,25,12,15,0,93,3,3,4,11,49,26,14,43,0,142,0,0,0,0,0,4,7,4,0,20,4,0,0,0,4,4,5,6,0,21,0,0,5,0,0,0,0,0,0,4,40,97,95,43,153,105,52,95,4,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,0,0,0,0,6,0,5,9,0,0,4,0,0,0,18
202011022,0,15,3,0,0,0,0,0,0,13,0,10,3,4,0,0,0,0,0,17,5,16,23,0,0,5,0,0,0,48,5,15,14,5,4,0,0,0,0,49,8,11,20,13,14,5,0,3,0,81,5,14,27,17,33,22,0,9,0,131,4,6,14,22,43,28,17,8,0,139,5,5,14,28,41,36,8,13,0,142,10,0,8,4,22,18,13,16,0,98,7,0,7,11,25,30,12,32,0,122,0,0,5,0,3,7,0,6,0,25,0,7,0,0,4,7,3,7,0,31,0,0,0,0,0,0,0,0,0,0,43,113,139,105,201,157,61,99,4,915,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,6,8,5,0,0,3,0,0,0,24,3,3,0,0,0,0,0,0,0,17,0,9,5,0,11,8,0,0,0,40,11,7,17,6,26,16,11,4,0,87
202011023,0,4,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,6,3,0,0,0,0,0,0,8,0,5,3,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,6,0,6,5,7,6,0,0,0,0,26,0,0,0,3,10,4,4,3,0,37,0,0,0,6,6,15,7,7,0,45,0,0,0,0,4,7,8,12,0,29,0,0,4,0,4,11,5,23,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,21,25,25,31,46,29,56,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,3,0,0,0,11,0,4,0,0,0,9,0,0,0,11
202011024,0,4,0,0,0,0,0,0,0,9,0,9,3,0,0,0,0,0,0,10,0,12,0,0,0,0,0,0,0,19,0,10,4,0,4,0,0,4,0,19,0,3,6,0,0,0,0,4,0,18,4,7,18,3,7,6,0,0,0,45,0,0,4,6,24,16,3,7,0,53,0,3,3,7,24,19,3,6,0,67,0,0,5,3,11,5,7,8,0,44,3,3,0,0,18,20,13,19,0,76,0,0,0,0,8,3,5,0,0,18,0,0,0,4,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,5,20,66,41,29,92,81,31,51,0,414,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,8,0,5,7,0,3,7,0,0,0,25
202011025,0,4,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,6,0,8,3,3,0,0,0,0,0,23,5,5,8,0,3,4,0,0,0,22,4,6,11,5,12,0,0,0,0,40,0,3,18,9,17,13,0,5,0,68,0,7,13,8,31,14,8,5,0,81,7,0,6,5,35,23,9,10,0,90,5,0,0,0,36,22,11,10,0,88,10,0,0,9,28,28,17,19,0,110,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,4,0,4,0,14,0,0,0,0,0,0,0,0,0,0,32,41,69,47,172,115,45,58,5,577,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,4,0,14,3,7,0,0,9,3,4,0,0,24,4,3,4,7,16,12,4,4,0,50
202021026,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,10,0,3,0,0,4,4,0,0,0,12,0,8,5,0,0,0,0,0,0,14,0,0,6,0,0,0,0,0,0,24,0,0,4,5,7,7,3,0,0,28,0,0,0,4,3,11,5,3,0,31,0,0,0,3,0,6,3,3,0,18,0,5,4,3,0,6,3,10,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5,0,4,0,9,0,0,0,0,0,0,0,0,0,0,9,29,19,16,23,52,16,25,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,8,3,0,3,0,3,0,0,15,0,7,0,0,7,3,0,5,0,30
202021027,0,19,8,3,0,4,0,6,0,31,4,19,5,4,5,7,0,3,0,40,0,30,12,5,6,3,0,3,0,64,8,35,15,9,4,10,0,3,0,81,11,27,35,14,10,11,7,0,0,118,12,13,48,33,29,27,5,10,0,174,14,8,30,28,20,34,11,14,0,158,8,10,15,35,33,42,3,11,6,164,6,9,5,8,32,35,4,11,0,114,5,4,4,16,29,46,16,32,0,159,0,4,0,0,7,0,0,4,0,18,0,0,3,3,6,13,0,12,0,45,0,0,0,0,5,0,0,0,0,5,73,204,182,177,179,227,51,108,10,1210,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,16,0,10,3,0,0,7,0,0,0,22,0,20,7,0,9,6,0,0,0,43,0,14,10,11,6,12,0,0,0,49
202021028,0,14,6,0,0,0,0,0,0,17,5,7,0,5,0,0,0,0,0,17,6,12,0,0,0,0,0,0,0,22,0,11,5,3,0,0,0,5,0,25,4,10,13,3,0,6,0,0,5,40,3,8,3,11,3,15,5,0,0,43,3,3,9,5,5,6,4,4,0,39,0,7,0,3,8,7,4,3,0,37,0,3,4,3,0,8,0,6,0,26,3,6,4,0,6,8,5,7,0,40,0,0,0,0,0,0,5,0,3,11,0,4,0,0,0,3,3,3,0,17,0,0,0,0,0,0,0,0,0,0,17,83,57,38,31,67,20,34,5,350,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,9,0,3,8,0,0,0,0,0,0,12,0,5,3,7,3,11,0,0,0,36
202021029,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,12,0,9,0,0,0,4,0,0,0,13,0,0,6,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,14,4,0,0,3,0,5,3,0,0,19,0,0,7,0,5,3,3,4,0,13,0,0,0,4,5,5,3,5,0,24,0,0,0,3,5,6,13,8,0,43,0,0,0,5,6,0,0,0,0,6,0,0,0,0,0,3,0,5,0,12,0,0,0,0,0,0,0,0,0,5,3,28,22,22,26,33,24,30,0,180,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,3,0,4,5,0,0,0,0,0,0,13,0,3,6,0,7,6,0,0,0,16
202021030,0,8,3,0,0,3,0,0,0,12,0,9,0,3,0,0,0,0,0,11,4,25,7,4,3,0,0,0,0,45,6,14,27,6,4,6,0,3,0,64,0,22,26,9,7,7,4,6,0,77,4,11,25,19,16,10,3,12,0,98,5,6,16,25,23,21,13,10,0,124,6,4,11,26,42,27,11,16,6,137,0,0,5,13,17,24,7,18,3,95,0,8,12,10,25,35,12,35,0,147,0,3,0,3,3,7,0,7,0,17,0,0,3,0,6,8,4,9,0,29,0,0,4,0,0,0,0,0,3,9,28,123,141,129,150,150,53,114,14,902,0,0,0,0,0,0,0,4,0,5,0,10,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,9,0,7,0,0,0,4,0,3,0,21,0,9,4,0,3,3,0,0,0,31,3,13,10,7,17,20,0,5,5,68
202021031,0,5,4,7,0,0,0,0,0,17,4,8,0,0,0,0,0,0,0,11,0,17,4,0,0,0,0,0,0,26,5,13,4,4,0,4,0,0,0,23,4,6,16,6,5,3,0,0,0,38,0,8,12,15,10,8,0,7,0,60,5,11,7,14,10,12,3,9,0,67,5,0,11,9,13,17,6,11,0,76,0,7,7,5,12,22,8,3,0,54,0,5,5,7,5,31,6,22,0,89,0,0,0,0,4,7,0,4,0,19,0,3,9,5,9,15,0,14,0,49,0,0,0,0,0,0,0,0,0,3,21,87,78,71,69,113,33,58,8,541,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,8,0,0,4,0,0,0,0,19,0,4,7,0,6,3,5,0,0,28
202031032,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,6,0,5,5,0,0,0,0,0,0,9,0,4,4,0,0,0,0,0,0,3,0,0,0,0,7,3,0,0,0,7,0,0,0,0,3,0,0,0,0,10,0,0,0,0,3,5,3,8,0,22,0,0,0,0,0,9,0,0,0,19,0,0,0,0,4,21,9,20,0,66,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,7,13,20,3,13,42,21,46,0,163,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,3,0,0,3,0,9,6,4,0,0,25
202031033,0,6,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6,0,8,0,8,3,0,0,0,0,0,0,12,0,3,7,0,0,0,0,0,0,20,0,0,11,4,5,3,0,0,0,27,3,4,7,9,3,12,0,0,0,45,0,0,5,8,8,16,9,5,0,46,0,3,6,13,8,11,0,4,0,39,5,0,0,0,6,11,6,3,0,25,5,0,4,3,4,8,3,14,0,43,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,4,0,5,0,0,0,0,0,0,0,0,0,3,13,33,46,36,34,60,16,34,5,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,8,0,4,0,0,4,0,0,0,0,4,0,7,0,0,6,0,0,0,0,11,0,6,4,0,4,0,0,0,0,15
203011034,0,5,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,11,0,6,3,0,0,0,0,0,0,19,0,4,5,0,0,5,0,0,0,18,4,4,8,5,11,7,5,5,0,45,7,0,9,15,16,16,0,3,0,68,0,0,3,4,11,19,0,8,0,50,0,0,3,3,6,13,3,3,0,35,4,0,8,5,3,16,6,13,0,50,0,0,0,0,0,0,4,0,0,6,3,0,0,0,0,4,0,5,0,19,0,0,0,0,0,0,0,0,0,4,14,39,47,29,57,86,23,37,4,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,5,0,0,0,0,0,0,8,0,5,3,0,3,4,0,0,0,23,0,5,3,5,3,7,0,0,0,21
203011035,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,10,0,3,6,0,0,0,0,6,0,16,0,0,6,0,0,0,0,0,0,11,0,7,0,4,3,6,0,6,0,30,3,0,3,5,8,7,0,0,0,24,0,0,0,0,6,3,0,3,0,23,0,0,0,0,0,7,3,13,0,24,0,0,0,4,8,6,3,6,0,26,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,3,0,0,0,4,7,28,24,15,33,38,11,39,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,3,0,3,0,0,0,0,10,0,6,6,0,0,0,0,0,0,14,0,3,3,0,5,3,0,3,5,25
203011036,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,6,6,3,4,0,0,0,0,17,0,7,3,0,0,0,0,0,0,15,0,5,9,6,0,4,0,4,0,29,0,0,6,7,5,0,0,0,0,21,3,3,3,3,9,5,0,0,0,29,0,0,0,5,9,3,6,10,0,32,0,4,4,0,6,3,0,0,0,22,3,6,0,0,14,7,0,6,0,27,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,5,0,5,0,13,0,0,0,0,0,0,0,0,0,0,10,41,35,32,45,32,14,27,4,234,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,10,5,4,4,0,0,4,0,4,0,17,0,0,0,0,7,6,0,6,0,24
203021037,3,21,0,4,0,0,0,0,0,25,0,19,0,0,0,0,0,0,3,25,7,35,13,0,0,0,0,0,0,49,7,32,28,9,3,4,0,0,6,88,10,21,25,16,10,5,0,3,0,87,11,13,47,33,23,10,3,4,0,146,8,11,24,25,39,34,8,9,0,160,7,9,16,28,57,38,15,29,0,195,12,6,17,19,26,43,20,18,0,148,10,5,7,25,46,57,18,30,5,186,0,0,3,0,4,15,0,9,0,35,0,0,5,4,12,19,9,16,0,64,0,0,0,0,0,3,0,0,3,10,73,202,193,168,224,220,70,110,17,1265,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,9,3,8,3,0,0,0,0,0,0,14,3,12,11,4,4,4,0,0,0,30,4,16,11,6,11,10,0,4,0,67
203021039,10,53,8,0,0,0,3,0,0,82,12,64,26,0,5,3,0,6,0,123,27,130,69,16,10,11,0,5,0,271,38,141,129,36,20,13,3,10,3,399,54,160,221,114,94,49,18,10,0,713,64,108,339,244,263,197,33,36,7,1283,75,57,269,292,415,284,55,58,7,1510,102,56,153,293,490,363,88,88,4,1639,77,36,79,198,447,356,93,98,8,1388,99,28,74,157,620,732,166,241,8,2139,10,8,10,12,38,109,33,61,0,287,23,24,54,62,85,177,86,245,0,752,0,0,10,8,5,6,0,3,10,49,612,925,1442,1441,2499,2308,573,866,67,10741,4,3,0,0,0,0,0,3,0,15,7,20,4,0,0,0,0,0,5,35,9,30,10,0,0,0,0,0,0,47,6,37,10,6,8,0,0,0,4,79,12,55,46,0,22,23,5,4,0,170,19,54,36,18,47,44,11,14,0,243
203021040,0,12,6,0,0,0,0,0,0,21,0,16,6,0,0,0,0,0,0,22,5,15,6,9,6,0,0,0,0,42,7,29,16,4,6,5,0,0,0,75,3,19,39,15,10,13,0,7,0,111,9,17,53,33,35,30,4,10,0,186,7,4,22,24,64,41,13,10,0,191,6,3,22,26,56,53,10,26,0,208,9,3,12,16,46,44,24,19,0,172,3,3,14,10,47,56,26,59,0,226,0,0,4,5,5,14,4,10,0,41,0,3,5,7,6,22,5,21,0,71,0,0,0,4,0,3,0,0,0,10,48,171,203,151,288,293,92,173,3,1425,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,5,15,0,0,0,3,0,0,0,24,6,7,7,0,0,0,0,0,0,21,5,11,13,0,3,4,0,0,0,38,4,11,11,10,14,19,0,3,0,66
203021042,4,24,4,0,0,0,0,0,0,37,11,32,11,4,0,3,0,0,0,62,11,68,15,6,6,14,0,0,0,113,15,58,21,7,8,3,0,5,0,113,12,50,49,31,10,14,0,0,5,167,9,35,69,61,50,42,3,9,5,279,10,23,69,61,81,67,13,16,0,335,14,13,27,52,117,87,17,39,4,368,18,6,16,28,103,98,26,39,0,335,20,17,30,24,162,167,69,104,4,580,3,0,0,5,14,20,14,32,3,84,5,3,17,10,23,52,26,68,0,199,0,0,0,0,0,5,3,0,3,20,136,383,321,293,578,565,163,313,23,2774,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,9,0,7,0,4,0,0,0,0,0,15,0,3,0,0,5,0,0,0,0,4,0,6,13,3,0,0,3,0,4,30,0,11,9,9,5,10,3,0,0,44
203021043,0,4,0,0,0,0,0,0,0,3,0,9,3,0,0,0,0,0,0,14,7,9,10,0,0,0,0,0,0,22,3,17,14,3,0,4,0,0,0,45,0,11,22,3,12,0,4,0,0,62,3,8,17,18,28,18,4,0,0,94,6,7,13,8,33,31,8,7,0,116,6,0,9,13,38,47,10,22,0,147,3,4,6,4,35,49,13,21,0,140,15,0,5,8,40,106,39,63,0,276,0,0,0,0,0,11,4,9,0,29,0,0,3,0,4,8,4,16,0,46,0,0,0,0,4,0,0,0,0,7,44,82,106,61,199,274,76,155,8,1012,0,0,0,0,0,0,0,4,0,3,0,6,0,0,0,0,0,0,0,7,3,10,0,0,0,0,0,0,0,21,4,8,5,0,0,0,0,0,0,20,0,7,6,6,13,6,0,3,0,37,4,13,9,5,7,14,0,3,0,68
203021044,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,15,0,14,0,3,6,0,0,3,0,25,0,6,8,0,5,0,0,0,0,21,0,0,6,6,7,8,0,0,0,32,4,3,8,7,9,5,4,5,0,35,0,0,5,6,5,8,6,8,0,39,0,0,0,3,7,10,0,4,0,31,0,3,4,6,13,11,8,3,0,48,0,0,4,0,0,4,0,3,0,8,0,0,0,3,5,7,0,3,0,22,0,0,0,0,0,0,0,0,0,6,8,44,41,35,60,62,17,26,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,11,0,4,3,0,0,3,0,0,0,16,0,7,8,3,8,5,0,0,0,31
203021045,0,7,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,11,0,15,8,3,0,0,0,0,0,34,0,10,16,8,3,0,0,0,0,43,0,5,18,7,3,3,0,0,0,50,7,6,19,10,18,15,0,3,0,85,4,6,17,12,33,20,0,11,0,106,7,3,5,22,28,26,8,0,3,96,0,6,8,8,34,28,6,11,0,98,4,4,7,12,33,48,13,26,0,158,0,0,0,4,3,7,0,3,0,17,0,0,3,3,0,10,3,5,0,30,0,0,0,0,0,3,0,0,4,10,30,89,105,97,170,162,36,71,10,766,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,5,5,9,3,0,3,3,0,0,0,26,5,10,4,0,3,0,0,3,0,23,5,6,4,0,7,6,0,0,0,32,6,12,14,3,23,21,3,0,0,83
203021046,0,18,7,0,0,0,0,0,0,25,3,12,8,3,0,4,0,0,0,30,0,22,17,3,0,0,0,0,0,50,3,27,22,11,7,4,0,0,0,78,8,26,44,21,10,15,4,7,0,124,6,12,29,20,47,33,3,11,0,163,4,18,28,17,61,35,16,15,0,199,11,4,14,31,42,41,19,22,0,187,17,12,10,15,38,49,33,25,0,184,10,6,12,8,42,79,39,71,0,275,0,3,4,6,10,17,4,12,0,45,0,0,3,7,3,15,14,24,0,77,0,0,0,0,0,0,0,0,0,6,68,180,202,141,255,290,137,193,11,1480,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,9,3,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,12,4,12,6,0,5,4,0,0,0,30,0,4,9,5,6,16,7,0,0,56
203021047,0,16,0,0,5,0,0,0,0,17,4,23,4,4,0,4,0,0,0,31,5,28,13,9,4,0,0,0,0,61,4,20,31,6,11,0,0,0,0,88,11,27,44,20,34,18,6,5,0,170,16,23,60,46,148,119,25,15,6,449,20,16,44,57,118,107,19,20,4,402,16,14,35,53,105,99,28,34,0,393,16,3,14,36,90,90,37,32,0,317,13,8,13,18,118,135,49,85,4,443,6,0,3,4,9,23,6,15,0,64,5,0,7,4,10,19,6,16,0,76,0,0,0,0,0,0,0,0,4,13,125,187,280,255,651,630,177,220,15,2545,0,0,0,0,0,0,0,4,0,8,0,4,0,5,0,0,0,0,0,6,0,19,0,0,6,3,0,0,0,31,0,14,4,0,0,4,0,0,0,23,0,12,19,0,7,7,4,0,0,51,5,11,14,8,20,31,4,6,0,98
