POW_SA2_CODE_2021,EWPT_20_24_TertUni_or_OHE_FT,EWPT_20_24_TertUni_or_OHE_PT,EWPT_20_24_TertUni_or_OHE_NS,EWPT_20_24_TertUni_or_OHE_Tot,EWPT_20_24_Other_FT,EWPT_20_24_Other_PT,EWPT_20_24_Other_NS,EWPT_20_24_Other_Tot,EWPT_20_24_Not_Stated,EWPT_20_24_Tot,EWPT_25_29_TertVE_TPTP_FT,EWPT_25_29_TertVE_TPTP_PT,EWPT_25_29_TertVE_TPTP_NS,EWPT_25_29_TertVE_TPTP_Tot,EWPT_25_29_TertUni_or_OHE_FT,EWPT_25_29_TertUni_or_OHE_PT,EWPT_25_29_TertUni_or_OHE_NS,EWPT_25_29_TertUni_or_OHE_Tot,EWPT_25_29_Other_FT,EWPT_25_29_Other_PT,EWPT_25_29_Other_NS,EWPT_25_29_Other_Tot,EWPT_25_29_Not_Stated,EWPT_25_29_Tot,EWPT_30ov_TertVE_TPTP_FT,EWPT_30ov_TertVE_TPTP_PT,EWPT_30ov_TertVE_TPTP_NS,EWPT_30ov_TertVE_TPTP_Tot,EWPT_30ov_TertUni_or_OHE_FT,EWPT_30ov_TertUni_or_OHE_PT,EWPT_30ov_TertUni_or_OHE_NS,EWPT_30ov_TertUni_or_OHE_Tot,EWPT_30ov_Other_FT,EWPT_30ov_Other_PT,EWPT_30ov_Other_NS,EWPT_30ov_Other_Tot,EWPT_30ov_Not_Stated,EWPT_30ov_Tot,EWPT_Tot_TertVE_TPTP_FT,EWPT_Tot_TertVE_TPTP_PT,EWPT_Tot_TertVE_TPTP_NS,EWPT_Tot_TertVE_TPTP_Tot,EWPT_Tot_TertUni_or_OHE_FT,EWPT_Tot_TertUni_or_OHE_PT,EWPT_Tot_TertUni_or_OHE_NS,EWPT_Tot_TertUni_or_OHE_Tot,EWPT_Tot_Other_FT,EWPT_Tot_Other_PT,EWPT_Tot_Other_NS,EWPT_Tot_Other_Tot,EWPT_Tot_Not_Stated,EWPT_Tot_Tot,EAFW_15_TertVE_TPTP_FT,EAFW_15_TertVE_TPTP_PT,EAFW_15_TertVE_TPTP_NS,EAFW_15_TertVE_TPTP_Tot,EAFW_15_TertUni_or_OHE_FT,EAFW_15_TertUni_or_OHE_PT,EAFW_15_TertUni_or_OHE_NS,EAFW_15_TertUni_or_OHE_Tot,EAFW_15_Other_FT,EAFW_15_Other_PT,EAFW_15_Other_NS,EAFW_15_Other_Tot,EAFW_15_Not_Stated,EAFW_15_Tot,EAFW_16_TertVE_TPTP_FT,EAFW_16_TertVE_TPTP_PT,EAFW_16_TertVE_TPTP_NS,EAFW_16_TertVE_TPTP_Tot,EAFW_16_TertUni_or_OHE_FT,EAFW_16_TertUni_or_OHE_PT,EAFW_16_TertUni_or_OHE_NS,EAFW_16_TertUni_or_OHE_Tot,EAFW_16_Other_FT,EAFW_16_Other_PT,EAFW_16_Other_NS,EAFW_16_Other_Tot,EAFW_16_Not_Stated,EAFW_16_Tot,EAFW_17_TertVE_TPTP_FT,EAFW_17_TertVE_TPTP_PT,EAFW_17_TertVE_TPTP_NS,EAFW_17_TertVE_TPTP_Tot,EAFW_17_TertUni_or_OHE_FT,EAFW_17_TertUni_or_OHE_PT,EAFW_17_TertUni_or_OHE_NS,EAFW_17_TertUni_or_OHE_Tot,EAFW_17_Other_FT,EAFW_17_Other_PT,EAFW_17_Other_NS,EAFW_17_Other_Tot,EAFW_17_Not_Stated,EAFW_17_Tot,EAFW_18_TertVE_TPTP_FT,EAFW_18_TertVE_TPTP_PT,EAFW_18_TertVE_TPTP_NS,EAFW_18_TertVE_TPTP_Tot,EAFW_18_TertUni_or_OHE_FT,EAFW_18_TertUni_or_OHE_PT,EAFW_18_TertUni_or_OHE_NS,EAFW_18_TertUni_or_OHE_Tot,EAFW_18_Other_FT,EAFW_18_Other_PT,EAFW_18_Other_NS,EAFW_18_Other_Tot,EAFW_18_Not_Stated,EAFW_18_Tot,EAFW_19_TertVE_TPTP_FT,EAFW_19_TertVE_TPTP_PT,EAFW_19_TertVE_TPTP_NS,EAFW_19_TertVE_TPTP_Tot,EAFW_19_TertUni_or_OHE_FT,EAFW_19_TertUni_or_OHE_PT,EAFW_19_TertUni_or_OHE_NS,EAFW_19_TertUni_or_OHE_Tot,EAFW_19_Other_FT,EAFW_19_Other_PT,EAFW_19_Other_NS,EAFW_19_Other_Tot,EAFW_19_Not_Stated,EAFW_19_Tot,EAFW_20_24_TertVE_TPTP_FT,EAFW_20_24_TertVE_TPTP_PT,EAFW_20_24_TertVE_TPTP_NS,EAFW_20_24_TertVE_TPTP_Tot,EAFW_20_24_TertUni_or_OHE_FT,EAFW_20_24_TertUni_or_OHE_PT,EAFW_20_24_TertUni_or_OHE_NS,EAFW_20_24_TertUni_or_OHE_Tot,EAFW_20_24_Other_FT,EAFW_20_24_Other_PT,EAFW_20_24_Other_NS,EAFW_20_24_Other_Tot,EAFW_20_24_Not_Stated,EAFW_20_24_Tot,EAFW_25_29_TertVE_TPTP_FT,EAFW_25_29_TertVE_TPTP_PT,EAFW_25_29_TertVE_TPTP_NS,EAFW_25_29_TertVE_TPTP_Tot,EAFW_25_29_TertUni_or_OHE_FT,EAFW_25_29_TertUni_or_OHE_PT,EAFW_25_29_TertUni_or_OHE_NS,EAFW_25_29_TertUni_or_OHE_Tot,EAFW_25_29_Other_FT,EAFW_25_29_Other_PT,EAFW_25_29_Other_NS,EAFW_25_29_Other_Tot,EAFW_25_29_Not_Stated,EAFW_25_29_Tot,EAFW_30ov_TertVE_TPTP_FT,EAFW_30ov_TertVE_TPTP_PT,EAFW_30ov_TertVE_TPTP_NS,EAFW_30ov_TertVE_TPTP_Tot,EAFW_30ov_TertUni_or_OHE_FT,EAFW_30ov_TertUni_or_OHE_PT,EAFW_30ov_TertUni_or_OHE_NS,EAFW_30ov_TertUni_or_OHE_Tot,EAFW_30ov_Other_FT,EAFW_30ov_Other_PT,EAFW_30ov_Other_NS,EAFW_30ov_Other_Tot,EAFW_30ov_Not_Stated,EAFW_30ov_Tot,EAFW_Tot_TertVE_TPTP_FT,EAFW_Tot_TertVE_TPTP_PT,EAFW_Tot_TertVE_TPTP_NS,EAFW_Tot_TertVE_TPTP_Tot,EAFW_Tot_TertUni_or_OHE_FT,EAFW_Tot_TertUni_or_OHE_PT,EAFW_Tot_TertUni_or_OHE_NS,EAFW_Tot_TertUni_or_OHE_Tot,EAFW_Tot_Other_FT,EAFW_Tot_Other_PT,EAFW_Tot_Other_NS,EAFW_Tot_Other_Tot,EAFW_Tot_Not_Stated,EAFW_Tot_Tot,Tot_15_TertVE_TPTP_FT,Tot_15_TertVE_TPTP_PT,Tot_15_TertVE_TPTP_NS,Tot_15_TertVE_TPTP_Tot,Tot_15_TertUni_or_OHE_FT,Tot_15_TertUni_or_OHE_PT,Tot_15_TertUni_or_OHE_NS,Tot_15_TertUni_or_OHE_Tot,Tot_15_Other_FT,Tot_15_Other_PT,Tot_15_Other_NS,Tot_15_Other_Tot,Tot_15_Not_Stated,Tot_15_Tot,Tot_16_TertVE_TPTP_FT,Tot_16_TertVE_TPTP_PT,Tot_16_TertVE_TPTP_NS,Tot_16_TertVE_TPTP_Tot,Tot_16_TertUni_or_OHE_FT,Tot_16_TertUni_or_OHE_PT,Tot_16_TertUni_or_OHE_NS,Tot_16_TertUni_or_OHE_Tot
213011337,61,7,0,70,7,0,0,11,0,99,6,12,0,20,21,5,0,28,9,5,0,14,0,62,12,14,0,34,17,15,0,31,4,7,0,16,3,75,41,40,0,73,115,33,0,144,74,14,0,97,7,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,4,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,3,0,0,0,0,7,0,0,7,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,9,0,4,0,3,3,0,0,3,4,22,9,6,0,9,18,7,0,25,10,0,0,13,6,52,0,0,0,0,0,0,0,0,13,0,0,13,0,15,0,0,0,0,0,0,0,0
213011338,115,8,0,118,27,11,0,32,0,209,21,17,0,43,56,7,0,62,22,12,0,33,0,143,19,44,0,67,31,18,0,46,12,22,0,37,8,155,94,82,0,171,253,36,0,284,113,43,0,157,16,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,0,0,24,5,0,19,0,0,0,0,0,29,0,6,0,6,4,0,0,4,5,4,0,4,3,15,4,6,0,7,0,0,0,3,0,4,0,4,11,24,3,8,0,15,32,5,0,35,11,5,0,13,12,82,0,0,0,0,0,0,0,0,9,0,0,9,0,10,0,3,0,3,0,0,0,0
213011339,26,3,0,28,10,4,0,12,0,45,6,4,0,15,3,4,0,9,0,0,0,0,0,23,9,14,0,20,13,15,0,25,0,9,0,10,3,53,22,21,0,42,71,21,0,92,96,13,0,108,3,243,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,6,0,6,9,0,0,13,15,0,0,23,0,36,0,0,0,0,0,0,0,0,27,0,0,27,0,27,0,0,0,0,0,0,0,0
213011340,303,30,0,331,12,4,0,19,0,392,14,5,0,15,41,3,0,46,8,0,0,11,0,75,7,28,0,38,7,3,0,19,8,11,0,18,0,79,68,46,0,119,531,58,0,595,448,19,0,462,4,1180,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,32,0,0,32,0,32,0,0,0,0,0,0,0,0,47,0,0,47,0,47,4,0,0,4,6,0,0,6,17,0,0,17,0,29,0,0,0,0,12,0,0,12,0,0,0,0,0,16,5,3,0,8,52,4,0,56,0,0,0,0,0,65,0,0,0,3,10,4,0,16,0,0,0,0,0,18,0,0,0,0,0,4,0,10,0,0,0,0,3,13,14,5,0,18,89,11,0,97,109,0,0,109,5,230,0,0,0,0,0,0,0,0,96,0,0,96,0,99,0,0,0,0,0,0,0,0
213011569,102,4,0,109,8,0,0,10,0,139,5,3,0,11,21,5,0,27,4,5,0,6,0,45,8,28,0,34,16,5,0,22,3,7,0,11,0,68,37,36,0,73,189,23,0,218,171,15,0,182,0,479,0,0,0,0,0,0,0,0,12,0,0,12,0,12,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,6,0,0,6,0,4,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,0,0,0,14,4,0,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,5,0,0,4,4,17,0,4,0,7,18,9,0,30,24,0,0,22,4,58,0,0,0,0,0,0,0,0,44,0,0,44,0,44,0,4,0,4,0,0,0,0
213011570,155,24,0,182,15,8,0,19,0,255,39,14,0,55,50,12,0,58,15,13,0,23,0,141,26,48,0,69,20,20,0,39,14,35,4,50,4,159,99,94,0,192,279,54,3,342,165,48,4,219,5,749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,8,0,0,8,0,11,0,0,0,0,3,0,0,3,3,0,0,3,0,11,0,4,0,4,3,0,0,11,0,0,0,0,0,12,4,0,0,3,9,0,0,11,0,0,0,0,0,17,3,7,0,9,12,0,0,14,0,0,0,0,3,20,3,0,0,8,0,3,0,4,3,3,0,9,8,25,14,13,0,21,28,13,0,39,25,3,0,24,10,101,0,0,0,0,0,0,0,0,22,0,0,22,0,22,0,0,0,0,0,0,0,0
213021341,96,14,0,107,6,7,0,8,0,147,14,16,0,24,23,11,0,32,8,0,0,5,0,65,11,33,0,40,11,23,0,39,6,21,0,30,4,104,41,64,0,103,172,45,0,217,84,27,0,115,4,441,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,4,0,0,0,0,0,5,0,0,0,0,16,5,0,15,0,0,0,0,0,21,0,4,0,4,7,3,0,10,0,0,0,0,0,13,0,3,0,8,3,3,0,6,0,0,0,0,4,18,5,11,0,14,26,8,0,36,19,0,0,18,4,76,0,0,0,0,0,0,0,0,18,0,0,18,0,18,0,0,0,0,0,0,0,0
213021342,66,6,0,72,0,3,0,5,0,91,4,4,0,8,6,0,0,6,3,0,0,3,0,16,11,12,0,16,15,13,0,28,6,9,0,15,0,61,30,28,0,49,124,21,0,144,192,13,0,207,0,402,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,0,3,0,9,0,0,0,0,0,10,0,4,0,4,12,4,0,14,19,0,0,18,3,45,0,0,0,0,0,0,0,0,39,0,0,39,0,38,0,0,0,0,0,0,0,0
213021343,223,39,0,265,21,10,0,26,0,350,22,23,0,45,70,13,0,83,16,20,0,38,0,163,40,38,0,75,43,19,0,67,13,17,0,28,7,176,115,90,0,201,444,92,0,542,316,45,0,361,9,1110,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,15,0,0,15,0,14,0,0,0,0,6,0,0,3,7,0,0,7,0,13,0,0,0,0,9,0,0,16,0,0,0,0,0,12,8,5,0,15,35,0,0,36,0,0,0,4,0,51,0,0,0,0,7,0,0,5,0,0,0,0,0,11,3,5,0,5,3,5,0,5,0,7,0,10,4,29,16,10,0,24,57,10,0,65,33,9,0,44,11,149,0,0,0,0,0,0,0,0,62,0,0,62,0,62,0,3,0,5,0,0,0,0
213021344,74,12,0,88,0,6,0,3,0,126,16,22,0,34,24,9,0,32,0,3,0,3,0,71,17,29,0,39,29,30,0,59,9,13,0,18,0,124,50,64,0,114,157,53,0,214,44,18,0,67,0,389,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,3,0,0,3,3,0,0,3,0,4,0,0,0,0,6,0,0,6,0,0,0,0,0,6,4,5,0,7,13,0,0,13,0,0,0,0,0,17,0,3,0,5,3,0,0,7,0,0,0,0,0,16,0,5,0,3,3,0,0,6,0,4,0,4,5,24,8,7,0,15,28,6,0,33,17,4,0,26,9,86,0,0,0,0,0,0,0,0,18,0,0,18,0,18,0,3,0,3,0,0,0,0
213021345,4,0,0,4,0,0,0,0,0,5,0,0,0,0,5,0,0,4,0,0,0,0,0,3,7,3,0,10,0,5,0,5,0,0,0,0,0,15,6,3,0,8,10,3,0,16,12,3,0,12,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213021346,185,20,0,204,3,0,0,0,0,252,16,11,0,22,30,14,0,43,0,6,0,5,0,77,16,42,0,62,17,25,0,41,3,18,0,20,7,124,60,71,0,138,313,55,0,370,135,19,0,156,7,667,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,17,0,0,17,0,17,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,6,0,0,6,6,0,0,6,0,10,0,0,0,0,11,0,0,13,0,0,0,0,0,15,3,0,0,0,41,3,0,44,4,0,0,4,0,49,4,0,0,5,5,0,0,4,0,0,0,0,0,11,0,3,0,5,3,0,0,7,0,0,0,0,5,20,11,3,0,12,67,11,0,77,39,0,0,38,5,133,0,0,0,0,0,0,0,0,26,0,0,26,0,26,0,0,0,0,0,0,0,0
213031347,254,32,0,281,16,3,0,18,3,343,26,14,0,41,59,14,0,71,14,7,0,26,0,135,35,43,0,75,37,23,0,63,14,25,0,37,4,183,97,76,0,169,423,74,0,501,137,32,0,177,8,856,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,4,0,0,4,0,14,4,0,0,4,9,0,0,9,0,0,0,0,0,12,0,6,0,3,20,7,0,22,0,3,0,3,6,30,0,3,0,3,7,4,0,9,3,3,0,6,0,18,3,3,0,6,3,0,0,7,0,6,0,3,4,18,8,7,0,19,40,8,0,50,30,4,0,31,5,114,0,0,0,0,0,0,0,0,14,0,0,14,0,14,0,0,0,0,0,0,0,0
213031348,265,55,0,318,4,3,0,8,0,386,27,40,0,69,111,53,0,160,7,6,0,20,0,251,46,73,0,126,89,155,0,245,26,50,0,72,12,448,120,139,0,255,558,266,0,830,207,63,0,275,12,1373,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,12,0,0,12,0,12,0,0,0,0,0,0,0,0,13,0,0,13,0,13,0,0,0,0,4,0,0,4,8,0,0,8,0,12,0,0,0,5,12,0,0,12,0,0,0,0,0,11,7,4,0,8,28,4,0,34,3,0,0,3,0,49,5,5,0,3,19,4,0,26,5,0,0,5,9,40,5,9,0,15,13,19,0,34,0,10,0,7,11,66,17,20,0,33,60,34,3,106,39,10,0,47,23,207,0,0,0,0,0,0,0,0,46,0,0,46,0,46,0,0,0,0,0,0,0,0
213031349,585,63,0,644,15,12,0,23,0,742,24,18,0,37,95,22,0,124,12,6,0,22,0,183,17,26,0,49,32,24,0,50,0,21,0,20,4,127,112,67,0,173,937,118,0,1061,231,30,0,268,11,1510,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,21,0,0,21,0,21,0,0,0,0,0,0,0,0,38,0,0,38,0,39,0,0,0,0,23,0,0,22,14,0,0,14,0,41,3,0,0,3,42,0,0,43,0,0,0,0,0,51,14,3,0,17,145,14,0,159,0,0,0,5,0,177,0,0,0,8,22,0,0,18,0,0,0,0,0,31,0,6,0,11,5,3,0,8,0,0,0,0,7,22,20,13,0,36,235,18,0,257,81,4,0,85,10,389,0,0,0,0,0,0,0,0,50,0,0,50,0,50,0,0,0,0,0,0,0,0
213031350,41,11,0,48,0,0,0,0,0,59,5,0,0,14,16,7,0,17,0,4,0,0,0,28,9,5,0,15,16,3,0,21,0,0,0,9,0,40,17,22,0,34,80,18,0,98,37,8,0,43,4,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,3,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,4,0,6,0,4,0,3,4,5,0,7,3,5,0,6,0,21,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0
213031351,81,16,0,94,8,0,0,9,0,133,15,20,0,33,25,5,0,25,6,3,0,6,0,73,20,17,0,33,17,10,0,30,17,11,0,33,6,105,52,41,0,91,142,36,0,175,81,16,0,97,15,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,18,0,0,19,0,0,0,0,0,21,0,3,0,6,5,0,0,6,0,0,0,0,0,12,3,5,0,8,3,0,0,6,0,7,0,9,6,27,9,5,0,13,24,0,0,24,10,5,0,17,9,69,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0
213031352,175,19,0,199,4,0,0,4,0,241,23,13,0,41,40,18,0,55,5,7,0,16,0,108,20,34,0,48,22,26,0,49,6,17,0,21,0,125,73,68,0,137,296,65,0,357,226,25,0,254,0,752,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,14,0,0,14,0,14,0,0,0,0,4,0,0,4,0,0,0,0,0,5,0,0,0,0,8,0,0,8,0,0,0,0,0,8,0,0,0,0,25,5,0,28,0,0,0,0,0,34,7,7,0,6,5,0,0,5,0,0,0,4,0,13,0,7,0,7,3,6,0,8,0,4,0,4,0,17,4,7,0,16,45,9,0,58,26,5,0,27,3,96,0,0,0,0,0,0,0,0,36,0,0,36,0,36,0,0,0,0,0,0,0,0
213041353,98,17,0,121,7,3,0,10,0,153,7,6,0,19,22,3,0,28,10,0,0,12,0,57,15,31,0,50,17,36,0,55,12,15,0,31,11,142,48,61,0,110,197,69,0,270,306,22,0,326,11,717,0,0,0,0,0,0,0,0,16,0,0,16,0,16,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,5,0,0,5,4,0,0,4,0,13,0,0,0,0,5,0,0,5,0,0,0,0,0,3,0,3,0,3,20,5,0,19,0,0,0,0,0,25,0,0,0,0,3,0,0,6,0,0,0,0,0,12,0,4,0,11,6,6,0,11,3,4,0,9,0,30,7,13,0,18,34,18,0,45,34,4,0,40,6,110,0,0,0,0,0,0,0,0,66,0,0,66,0,66,0,5,0,3,0,0,0,0
213041358,129,18,0,155,3,3,0,13,0,187,3,6,0,14,26,12,0,37,0,3,0,3,0,54,3,19,0,29,8,18,0,34,5,11,0,14,0,75,33,44,0,80,254,54,0,309,254,24,0,268,0,662,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,15,0,0,15,0,16,0,0,0,0,0,0,0,0,11,0,0,11,0,13,4,0,0,4,3,0,0,3,5,0,0,5,0,10,0,0,0,5,5,0,0,5,0,0,0,0,0,8,0,4,0,6,25,0,0,24,0,0,0,0,0,33,0,0,0,0,5,0,0,5,0,0,0,0,0,9,0,0,0,4,3,6,0,6,0,0,0,3,5,17,12,9,0,16,42,5,0,44,41,0,0,48,6,117,0,0,0,0,0,0,0,0,61,0,0,61,0,62,0,0,0,0,0,0,0,0
213041359,150,24,0,168,34,10,0,41,0,312,29,29,0,62,72,17,0,88,20,14,0,30,0,176,28,43,0,73,28,25,0,51,19,18,0,38,9,167,134,108,3,244,310,74,0,380,233,43,0,280,7,915,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,14,0,0,14,0,14,0,0,0,0,0,0,0,0,12,0,0,12,0,12,0,0,0,0,4,0,0,4,3,0,0,3,0,8,0,0,0,0,0,3,0,3,0,0,0,0,0,8,4,10,0,11,18,3,0,22,7,0,0,4,0,41,0,4,0,4,6,8,0,14,4,3,0,4,3,22,4,8,0,8,0,3,0,4,5,3,0,8,4,33,7,20,0,28,36,11,0,47,41,7,0,45,11,133,0,0,0,0,0,0,0,0,29,0,0,29,0,29,6,3,0,3,0,0,0,0
213041360,64,0,0,65,0,0,0,0,0,78,5,3,0,3,11,3,0,11,0,0,0,0,0,19,3,20,0,28,9,8,0,17,0,12,0,15,0,58,21,35,0,55,131,14,0,145,159,10,0,171,0,370,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,4,0,0,0,0,0,11,0,0,0,6,6,8,0,15,11,0,0,11,0,26,0,0,0,0,0,0,0,0,30,0,0,30,0,30,0,0,0,0,0,0,0,0
213041461,30,3,0,30,0,0,0,0,0,38,0,0,0,0,7,0,0,7,0,0,0,3,0,14,5,10,0,9,0,0,0,0,6,3,0,4,0,15,11,7,0,20,60,3,0,63,99,3,0,100,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,3,0,6,7,0,0,7,0,17,0,0,0,0,0,0,0,0,22,0,0,22,0,22,0,0,0,0,0,0,0,0
213041462,5,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,9,0,7,0,7,0,16,0,6,0,9,14,3,0,16,9,7,0,11,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041463,133,15,0,150,14,4,0,16,0,189,10,4,0,13,18,0,0,19,4,8,0,13,0,40,12,22,0,32,23,20,0,41,5,4,0,9,4,86,45,40,0,81,268,42,0,306,235,15,0,252,3,644,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,0,0,0,0,0,12,0,0,12,0,12,0,0,0,0,3,0,0,3,4,0,0,4,0,5,0,0,0,0,3,0,0,3,0,0,0,0,0,5,4,0,0,4,15,4,0,18,0,0,0,0,0,27,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,8,4,3,0,7,26,3,0,32,37,0,0,37,0,77,0,0,0,0,0,0,0,0,42,0,0,42,0,42,0,0,0,0,0,0,0,0
