POW_SA2_CODE_2021,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_NegNilInc_E,P_NegNilInc_OM_IE,P_NegNilInc_OM_UIE,P_NegNilInc_CFW,P_NegNilInc_ES_NS,P_NegNilInc_Tot,P_1_149_E,P_1_149_OM_IE,P_1_149_OM_UIE,P_1_149_CFW,P_1_149_ES_NS,P_1_149_Tot,P_150_299_E,P_150_299_OM_IE,P_150_299_OM_UIE,P_150_299_CFW,P_150_299_ES_NS,P_150_299_Tot,P_300_399_E,P_300_399_OM_IE,P_300_399_OM_UIE,P_300_399_CFW,P_300_399_ES_NS,P_300_399_Tot,P_400_499_E,P_400_499_OM_IE,P_400_499_OM_UIE,P_400_499_CFW,P_400_499_ES_NS,P_400_499_Tot,P_500_649_E,P_500_649_OM_IE,P_500_649_OM_UIE,P_500_649_CFW,P_500_649_ES_NS,P_500_649_Tot,P_650_799_E,P_650_799_OM_IE,P_650_799_OM_UIE,P_650_799_CFW,P_650_799_ES_NS,P_650_799_Tot,P_800_999_E,P_800_999_OM_IE,P_800_999_OM_UIE,P_800_999_CFW,P_800_999_ES_NS,P_800_999_Tot,P_1000_1249_E,P_1000_1249_OM_IE,P_1000_1249_OM_UIE,P_1000_1249_CFW,P_1000_1249_ES_NS,P_1000_1249_Tot,P_1250_1499_E,P_1250_1499_OM_IE,P_1250_1499_OM_UIE,P_1250_1499_CFW,P_1250_1499_ES_NS,P_1250_1499_Tot,P_1500_1749_E,P_1500_1749_OM_IE,P_1500_1749_OM_UIE,P_1500_1749_CFW,P_1500_1749_ES_NS,P_1500_1749_Tot,P_1750_1999_E,P_1750_1999_OM_IE,P_1750_1999_OM_UIE,P_1750_1999_CFW,P_1750_1999_ES_NS,P_1750_1999_Tot,P_2000_2999_E,P_2000_2999_OM_IE,P_2000_2999_OM_UIE,P_2000_2999_CFW,P_2000_2999_ES_NS,P_2000_2999_Tot,P_3000_3499_E,P_3000_3499_OM_IE,P_3000_3499_OM_UIE,P_3000_3499_CFW,P_3000_3499_ES_NS,P_3000_3499_Tot,P_3500mo_E,P_3500mo_OM_IE,P_3500mo_OM_UIE,P_3500mo_CFW,P_3500mo_ES_NS,P_3500mo_Tot,P_PersInc_NS_E,P_PersInc_NS_OM_IE,P_PersInc_NS_OM_UIE,P_PersInc_NS_CFW,P_PersInc_NS_ES_NS,P_PersInc_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
206011496,320,45,20,3986,33,7,3,16,0,51,247,0,10,8,4,266,249,3,24,5,3,297,314,20,34,6,0,374,409,14,40,7,0,468,621,27,66,13,0,730,754,50,64,5,3,875,885,48,68,9,8,1013,888,80,93,10,8,1074,661,61,66,4,5,798,513,84,53,0,0,653,361,49,35,0,5,452,494,99,72,8,0,671,87,31,20,0,0,144,137,79,19,7,0,242,51,6,6,0,5,77,6707,651,687,91,46,8186
206011497,213,36,5,3567,21,0,3,13,0,36,149,0,5,0,0,158,236,0,20,3,0,266,199,14,37,4,7,255,273,7,42,5,5,333,434,16,49,10,0,513,502,28,50,14,3,601,585,44,71,3,3,716,689,53,54,8,0,804,553,44,39,4,0,641,449,37,34,0,0,516,351,32,28,0,0,405,496,56,31,4,0,587,75,16,20,0,0,109,86,55,16,3,0,157,60,6,9,4,4,79,5151,415,513,79,24,6176
206011498,146,16,7,1410,10,0,0,0,0,13,61,0,7,0,0,68,51,7,11,3,0,68,70,3,18,7,0,100,58,9,16,3,0,86,123,7,21,3,0,159,156,13,31,4,0,204,217,12,41,3,6,278,265,26,49,0,0,345,190,35,31,0,0,255,193,17,30,3,0,240,124,15,15,0,0,158,143,29,28,0,0,199,27,8,14,0,0,51,39,31,20,0,0,84,26,0,3,0,3,31,1752,207,332,30,15,2329
206021110,202,27,10,2080,14,3,3,4,0,25,115,0,13,3,0,130,130,7,4,3,0,149,153,12,23,0,0,185,169,8,22,10,0,203,274,19,30,3,4,335,339,36,32,8,3,424,516,38,37,4,3,591,536,43,49,5,0,641,388,51,51,4,0,489,299,47,38,0,0,388,200,40,26,0,3,275,359,77,28,4,0,466,86,41,13,0,0,132,120,66,29,3,0,213,35,4,8,4,4,49,3728,483,394,60,21,4686
206021112,310,35,13,2912,8,5,6,13,0,32,136,0,10,4,0,154,128,0,25,0,4,167,148,15,36,6,0,205,191,14,45,11,0,259,343,29,72,3,6,448,436,30,61,6,3,536,571,43,85,4,3,708,634,55,79,7,3,780,478,36,45,3,3,573,376,72,48,0,0,500,282,46,38,0,0,367,387,88,52,5,0,527,55,33,18,0,0,105,65,58,18,0,0,146,41,6,4,0,8,62,4290,529,644,60,37,5560
206021499,278,26,8,2081,5,0,4,9,0,21,87,3,15,4,0,107,111,7,23,0,0,142,143,6,27,3,0,181,141,5,24,5,0,183,233,12,52,5,5,310,255,24,63,4,0,344,328,40,56,5,8,435,385,40,62,8,5,502,282,38,42,0,0,361,252,40,48,5,0,341,172,33,24,7,3,227,237,53,49,5,0,348,55,17,25,0,0,95,78,55,29,0,0,167,21,0,7,0,0,29,2788,375,547,60,26,3783
206021500,265,23,7,1869,9,4,4,9,0,26,71,5,9,5,0,95,84,0,21,3,0,114,111,0,23,0,0,133,128,5,32,3,0,169,220,15,39,0,0,277,268,15,49,8,4,342,324,25,51,0,5,401,345,29,59,4,3,445,243,24,49,0,0,322,191,26,38,0,0,255,124,19,33,0,0,181,202,61,44,0,0,306,46,19,21,0,0,76,59,48,27,4,0,140,27,0,0,4,4,32,2448,305,507,44,16,3321
206031113,160,26,5,1476,9,4,0,8,0,20,113,0,9,4,0,124,99,4,9,3,0,118,94,8,13,4,3,124,136,13,19,6,4,168,187,22,34,3,0,241,194,31,30,3,0,259,229,24,41,4,4,300,225,28,39,8,5,300,200,22,25,0,0,254,152,37,34,0,0,220,104,38,28,0,0,168,142,44,40,0,0,228,44,17,16,0,0,75,55,56,18,3,0,132,11,0,0,0,3,21,1996,339,350,48,18,2755
206031115,94,8,6,1534,13,0,0,3,0,16,104,0,5,0,0,108,115,0,9,0,3,124,90,4,9,0,0,102,109,10,19,7,0,145,172,10,19,10,4,214,213,7,12,0,0,237,310,25,23,0,0,354,345,21,26,3,0,394,262,19,25,0,0,304,254,17,14,4,0,293,172,11,8,0,0,202,238,30,21,0,0,290,26,15,10,0,0,48,48,23,8,0,0,81,25,0,3,0,3,34,2496,186,214,24,19,2945
206031116,279,47,19,4794,19,3,6,21,4,50,272,0,6,6,0,284,317,7,31,3,3,362,302,11,25,12,0,348,287,13,20,4,0,328,497,28,38,3,4,566,624,24,53,4,5,710,717,50,46,3,3,825,803,67,68,9,3,946,729,59,37,3,0,836,658,73,45,3,4,783,503,59,29,0,0,589,806,99,59,3,0,972,119,41,24,0,0,188,131,113,53,5,0,295,71,7,0,0,8,81,6849,660,538,85,36,8177
206031501,171,46,9,2149,14,5,5,18,0,36,196,0,17,6,0,223,162,3,16,6,0,192,155,11,18,0,3,180,150,7,15,4,0,180,227,12,27,5,0,279,277,17,34,7,3,338,335,34,25,3,4,406,360,52,47,7,0,475,269,51,33,3,0,352,237,51,23,0,0,313,145,46,28,4,0,226,206,71,27,0,0,311,44,43,10,0,0,91,68,64,35,3,0,163,35,4,0,3,10,49,2880,482,357,67,26,3814
206031502,186,46,6,2314,15,4,0,9,0,30,126,4,6,0,0,138,139,9,14,5,0,161,133,5,19,5,4,162,162,14,12,5,0,195,227,15,33,9,0,288,277,27,35,6,0,348,380,34,38,11,0,466,409,54,48,7,5,516,273,25,33,4,3,342,254,42,44,7,0,347,176,30,25,3,0,234,338,88,45,0,0,476,41,40,6,0,0,93,59,84,33,0,0,185,29,5,4,0,10,42,3042,486,388,87,16,4019
206041117,253,53,39,9874,44,11,6,15,4,76,205,9,19,4,5,228,355,10,24,9,4,397,425,21,28,16,0,490,507,21,22,0,9,561,884,36,51,10,5,986,1055,45,56,10,7,1171,1343,47,75,16,5,1484,1814,82,58,9,7,1967,1727,58,52,8,3,1853,1785,75,49,8,10,1919,1647,55,31,0,3,1744,2712,116,60,0,3,2888,513,39,18,0,0,566,818,146,44,4,3,1011,101,6,8,0,15,124,15936,778,595,101,81,17493
206041118,269,110,100,37144,188,9,13,26,4,246,338,8,12,10,4,374,437,7,29,11,3,484,539,22,30,17,13,621,704,36,20,20,3,781,1230,35,46,10,8,1326,1659,61,50,14,15,1801,3167,74,59,28,15,3337,7269,93,59,17,26,7465,8038,87,51,13,16,8203,9154,110,35,12,16,9323,8256,91,32,4,10,8392,23060,183,64,15,24,23341,7126,87,23,4,11,7252,11334,364,169,11,10,11889,519,19,7,8,39,599,83024,1293,707,209,217,85451
206041119,208,28,29,11629,49,0,5,8,0,68,206,0,4,0,0,217,284,5,12,0,4,309,305,12,7,4,0,325,344,4,13,7,5,370,626,11,24,5,0,664,784,19,19,0,4,824,1242,24,25,3,3,1299,1948,16,37,5,4,2013,2086,24,29,3,6,2147,2414,36,24,4,3,2489,2183,32,21,8,0,2242,4325,59,47,0,8,4446,935,44,19,3,0,1002,1548,198,198,4,5,1947,133,9,0,5,13,153,19402,496,494,54,56,20511
206041120,20,4,4,613,4,0,0,0,0,0,34,0,0,0,0,34,45,0,0,0,0,48,44,3,0,0,0,42,31,0,0,0,0,32,58,0,0,0,0,57,83,0,3,0,0,96,130,4,5,0,0,137,158,0,3,3,0,170,135,4,0,0,0,138,130,0,3,0,0,146,76,3,0,0,0,83,143,8,3,0,0,150,48,0,0,0,0,49,61,5,12,0,0,76,12,0,0,0,0,15,1196,27,33,5,10,1275
206041121,118,23,5,2074,12,0,3,14,0,32,55,0,7,3,0,66,82,0,16,3,0,101,124,9,17,0,0,144,149,4,15,0,4,166,235,10,17,0,4,263,313,21,28,5,3,367,511,21,28,0,0,561,698,35,34,8,8,774,545,31,23,9,0,606,368,40,25,0,0,441,273,37,18,0,0,326,447,61,20,3,0,527,108,30,7,0,0,154,188,59,11,0,0,258,34,14,6,3,0,52,4143,363,264,46,21,4843
206041124,122,28,46,21736,75,0,0,3,5,83,281,0,13,3,0,297,444,0,12,3,4,459,453,0,6,5,0,467,565,4,6,5,6,584,1159,10,19,0,4,1195,1556,16,20,5,7,1601,2300,3,30,0,3,2333,3696,21,20,7,20,3758,3781,22,27,3,3,3840,4226,25,20,0,5,4278,3927,18,5,0,3,3954,5734,23,23,0,7,5792,1116,9,9,0,0,1135,2242,52,51,0,4,2361,228,9,5,8,20,264,31767,212,281,55,86,32388
206041125,138,36,38,11539,48,3,0,8,5,69,158,3,9,3,0,172,205,7,11,4,5,230,226,9,12,5,3,248,351,5,8,3,3,372,559,12,16,0,8,599,775,14,17,6,6,816,1275,20,33,0,0,1328,2338,33,35,10,9,2419,2120,39,40,0,3,2203,2143,30,19,4,7,2202,1867,36,24,5,3,1926,3628,58,33,8,10,3736,962,27,9,4,0,1002,2004,140,59,13,8,2213,131,8,3,3,11,160,18791,425,331,72,69,19692
206041127,7,4,8,653,7,0,0,0,0,8,10,0,5,0,0,17,20,0,0,0,0,24,23,4,0,0,0,31,34,0,6,0,0,40,73,6,11,0,0,89,130,9,10,0,4,153,293,13,3,0,7,318,452,19,4,6,0,484,496,11,9,0,4,517,500,14,0,0,3,519,485,12,0,0,0,505,947,10,7,0,0,968,269,5,0,0,0,273,276,21,0,3,0,303,44,6,0,0,3,50,4066,140,61,14,22,4304
206041503,554,160,145,50771,244,26,17,73,15,369,560,7,18,18,0,596,1036,18,30,15,10,1113,1421,37,55,18,15,1550,1718,49,63,17,24,1868,2782,73,82,25,25,2984,3411,93,91,23,27,3634,4955,125,123,16,24,5250,8122,209,133,28,22,8511,8908,149,100,16,15,9187,10464,186,67,21,25,10764,9821,142,52,5,14,10038,23933,332,123,19,14,24415,7620,183,63,8,4,7879,14334,885,391,21,22,15650,574,28,21,6,54,690,99897,2541,1430,328,323,104517
206041504,208,68,26,13555,85,9,8,30,4,132,340,4,14,3,0,364,615,11,18,10,5,647,662,14,33,13,3,719,788,24,31,12,0,855,1167,36,44,10,6,1270,1377,53,64,19,4,1514,1936,86,56,13,3,2094,2654,74,68,11,8,2814,2610,65,31,5,6,2717,2865,61,34,3,9,2966,2301,52,21,0,3,2378,4913,90,41,3,6,5048,1213,57,13,0,7,1291,1897,170,51,0,0,2119,162,11,10,0,9,199,25583,811,530,141,65,27130
206041505,1137,204,130,51595,226,37,28,61,13,356,477,15,34,19,9,556,799,24,52,30,11,919,1076,49,56,39,11,1228,1520,68,69,30,9,1697,2579,105,95,36,14,2829,3638,146,131,25,17,3948,6053,187,137,29,41,6445,10368,252,161,32,23,10836,11241,208,129,17,21,11612,11308,271,110,21,18,11726,9523,244,120,17,13,9909,24000,567,331,13,22,24933,7242,313,172,7,8,7737,13339,1469,1769,17,39,16626,658,47,32,9,59,809,104040,3992,3424,401,320,112180
206041506,228,41,19,5396,33,3,9,20,0,61,120,3,20,4,0,147,182,8,19,8,0,211,246,19,27,8,3,298,296,17,45,10,0,362,533,27,57,13,0,623,686,41,46,12,4,787,1069,64,57,8,12,1203,1430,75,75,13,5,1599,1260,58,65,4,0,1387,1107,72,43,7,7,1231,798,61,29,7,0,892,1453,113,36,0,4,1613,322,43,19,0,0,379,483,164,46,0,3,700,94,6,10,0,11,118,10105,783,586,89,42,11608
206041507,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,6,0,0,0,0,6,12,0,0,0,0,9,16,0,0,0,0,16,28,0,0,0,0,28,31,0,0,0,0,31,44,0,0,0,0,44,39,0,0,0,0,39,63,0,0,0,0,65,31,0,0,0,0,31,51,0,0,0,0,52,9,0,0,0,0,9,8,0,0,0,0,8,0,0,0,0,0,0,347,0,0,0,4,349
206041508,131,34,45,12623,75,3,6,7,3,95,190,3,6,5,0,198,348,5,13,0,3,368,454,9,9,3,4,474,595,5,13,5,5,631,993,9,24,8,3,1033,1291,15,20,9,9,1337,1967,27,24,5,7,2038,3152,33,17,5,4,3220,3009,29,21,0,3,3070,3176,37,19,3,4,3242,2203,21,18,4,7,2248,5085,72,30,7,8,5196,1585,26,8,0,6,1618,3597,157,135,8,5,3905,181,6,6,3,14,213,27891,468,369,72,86,28884
206041509,138,29,18,5471,39,0,0,12,0,55,101,0,15,3,0,116,175,4,9,0,0,192,170,6,15,8,0,201,246,4,18,10,0,271,410,9,34,6,0,456,534,16,28,6,0,581,842,27,28,0,0,907,1276,29,48,3,0,1362,1392,31,35,5,9,1464,1334,30,20,5,5,1385,1266,20,9,0,0,1294,2338,59,34,3,0,2429,542,26,11,0,0,575,893,100,26,4,0,1022,77,5,5,0,0,94,11630,355,336,65,27,12410
206041510,100,24,9,2377,14,6,0,5,0,34,32,6,4,5,0,46,49,3,13,4,0,62,87,5,9,5,0,108,90,13,15,3,0,113,179,22,22,9,4,224,271,17,30,6,0,321,415,22,30,3,4,480,587,37,27,3,0,655,633,16,15,0,0,672,667,26,18,0,0,708,520,40,13,3,6,574,916,52,17,3,3,987,161,26,12,0,0,198,234,80,25,0,0,330,27,5,4,0,3,39,4891,356,239,49,13,5553
206051128,330,67,32,7567,36,7,5,28,0,82,179,12,13,3,0,209,234,12,17,9,3,275,279,11,23,12,3,329,304,17,29,10,0,362,522,31,39,8,6,606,642,52,42,11,0,744,1066,59,60,11,6,1206,1686,93,74,15,4,1867,1637,101,69,6,6,1814,1547,114,56,4,6,1728,1155,101,55,5,5,1311,2341,254,82,0,3,2688,662,104,36,4,0,801,1459,358,91,17,6,1931,86,16,8,0,9,122,13819,1331,695,150,70,16077
206051129,270,29,14,1526,9,0,5,7,0,21,72,0,13,3,0,94,79,4,12,0,0,99,60,4,14,9,0,81,95,6,22,3,0,125,136,10,33,3,0,187,155,28,34,9,0,234,213,35,71,5,0,326,204,25,66,0,3,297,165,41,42,4,4,257,151,49,55,3,0,257,98,43,30,5,0,174,165,75,52,0,0,291,49,31,18,5,0,94,50,89,24,3,0,162,11,3,0,0,0,20,1709,448,492,55,16,2720
206051130,214,40,10,2220,12,6,3,6,0,27,100,3,0,3,0,114,109,0,19,0,0,132,122,4,16,3,0,151,148,17,13,4,0,181,218,23,32,7,0,284,263,36,31,11,0,342,380,42,33,0,4,456,420,74,39,5,0,546,355,39,38,5,0,433,304,65,38,3,0,415,208,58,24,4,0,296,345,104,51,3,0,501,101,40,10,4,0,156,165,120,37,3,3,331,25,0,4,0,3,39,3271,633,404,75,19,4404
206051134,238,25,3,1694,13,3,3,5,0,21,84,0,6,5,0,103,100,9,22,0,0,136,122,7,19,4,0,151,142,3,35,0,0,190,206,19,47,6,5,282,242,22,47,0,0,318,314,28,44,0,3,390,334,47,47,9,0,433,254,52,56,3,0,361,198,37,30,3,0,268,142,36,21,0,0,203,237,67,29,3,0,339,46,28,18,0,0,86,77,76,30,0,0,181,24,0,5,0,5,35,2529,436,473,45,19,3500
206051511,143,52,41,9095,68,15,3,16,4,106,134,0,11,4,0,151,248,17,35,6,3,308,286,15,40,5,4,352,457,17,52,10,11,541,832,43,79,6,9,962,1182,72,104,7,14,1371,2371,117,98,9,19,2604,3744,147,121,12,19,4046,3351,118,75,5,7,3562,3295,119,54,11,4,3479,2639,86,42,10,5,2784,5621,202,57,8,9,5893,1348,83,15,0,0,1445,1830,347,32,10,4,2222,201,21,15,3,32,270,27599,1411,832,119,150,30107
206051512,321,71,34,9889,56,8,12,16,4,90,160,9,7,4,0,178,257,8,14,7,0,287,346,21,33,13,8,420,469,28,35,9,6,553,769,36,59,14,6,884,936,52,55,6,5,1056,1583,69,61,24,7,1748,2470,93,73,11,3,2653,2299,102,70,3,7,2483,2022,115,61,0,4,2205,1493,129,53,4,5,1687,3345,239,88,9,5,3685,884,149,40,4,0,1075,1507,471,83,10,5,2075,137,15,3,8,17,177,18721,1542,760,145,79,21249
206051513,205,30,9,2849,20,5,3,9,0,40,47,0,9,4,0,58,67,7,11,3,0,86,111,6,13,6,3,144,135,9,28,4,0,175,203,19,33,3,5,265,301,18,42,3,8,370,484,28,63,6,0,578,646,47,61,0,0,766,551,33,54,3,0,643,545,43,33,5,0,623,343,55,22,0,0,425,705,105,42,0,0,854,123,24,3,0,0,155,192,134,20,4,0,351,27,4,0,0,4,40,4511,533,449,51,27,5570
206051514,231,41,10,4756,24,0,3,6,0,36,131,4,8,5,0,143,181,7,18,0,0,205,204,17,23,6,0,259,256,12,29,7,0,298,468,8,42,6,0,532,558,29,41,5,5,634,743,44,55,3,5,853,1032,62,64,10,3,1172,885,52,44,4,0,986,720,50,51,5,0,824,554,47,33,10,0,639,1226,92,32,3,5,1362,314,41,28,0,6,386,717,131,42,0,0,892,53,7,0,0,5,66,8060,606,526,74,24,9288
206061135,239,45,19,3868,25,4,3,16,0,49,109,0,7,5,0,125,193,4,12,6,3,212,263,5,12,3,3,287,267,11,19,13,0,305,386,25,30,4,5,446,448,26,37,4,0,527,553,45,53,12,0,665,714,47,39,4,0,797,514,46,44,3,0,615,468,61,43,3,0,577,354,40,31,6,5,432,586,86,63,11,3,748,130,42,27,0,0,204,218,161,57,9,0,446,57,9,5,5,6,79,5286,610,475,98,31,6497
206061136,379,66,23,5916,40,3,4,17,0,68,225,7,14,3,0,248,243,5,18,4,0,277,345,15,27,7,0,391,406,23,41,5,0,472,706,30,49,19,0,804,826,51,66,12,0,956,1070,73,78,14,9,1243,1253,86,99,11,4,1449,1037,104,90,9,4,1244,871,119,68,8,0,1071,567,81,54,3,0,705,896,200,76,6,4,1177,156,89,23,3,3,274,283,268,99,4,3,658,72,12,5,4,8,102,9007,1158,814,133,43,11151
206061138,200,69,15,2517,12,11,6,10,0,36,92,6,10,3,0,106,116,5,15,4,0,134,133,8,17,5,0,160,146,9,24,9,0,178,229,20,25,9,4,288,266,27,41,8,0,343,351,50,39,9,3,446,424,57,48,11,4,546,363,49,45,9,0,465,331,55,39,14,3,435,235,54,31,5,3,324,455,109,52,15,4,629,73,34,21,9,5,144,138,205,70,19,10,443,32,6,3,6,0,48,3383,710,470,129,32,4728
206061515,174,31,17,3382,8,5,3,19,0,36,80,3,10,0,0,99,121,0,14,9,0,139,161,9,13,8,0,185,191,16,9,0,0,217,331,19,18,5,4,379,394,20,23,3,0,439,559,21,37,8,0,627,782,31,50,7,3,880,666,33,34,0,5,733,594,50,38,4,0,680,369,34,30,3,0,437,784,87,37,4,6,915,208,60,12,0,0,279,399,213,61,6,3,677,39,5,0,0,6,53,5687,606,392,81,36,6791
206061516,190,47,8,3292,15,10,9,17,0,45,140,4,3,0,0,151,191,4,4,3,4,211,210,7,9,5,0,231,274,9,15,0,0,307,382,27,23,7,6,442,436,39,38,13,5,524,565,49,46,8,4,662,711,67,56,0,4,838,568,38,41,4,0,652,475,60,44,3,0,577,305,49,29,3,0,391,511,98,56,4,0,673,140,53,23,0,0,221,233,157,42,9,0,439,42,6,3,5,0,53,5198,671,436,88,27,6417
206071139,175,29,13,4861,13,3,6,9,0,33,114,0,6,5,0,130,140,0,10,5,0,161,196,6,14,3,5,221,265,4,23,4,0,297,468,15,29,8,0,525,672,21,36,5,3,735,989,33,53,9,3,1083,1194,37,66,0,0,1304,1131,53,43,7,4,1228,1025,61,39,0,0,1127,785,68,22,8,0,879,1582,96,42,6,6,1731,336,43,13,3,0,392,560,142,18,0,5,721,61,6,4,3,7,80,9528,597,421,70,30,10652
206071140,193,23,3,1189,0,0,3,4,0,13,44,0,5,0,0,46,52,5,14,3,0,71,67,11,13,0,0,90,89,10,20,5,0,125,119,4,21,6,0,150,140,15,33,3,0,185,188,19,27,7,0,234,211,27,55,3,3,298,184,17,36,0,0,243,182,21,35,0,0,238,99,24,30,0,0,158,142,43,38,6,0,226,36,17,12,0,0,66,70,42,38,0,0,148,16,0,0,0,4,20,1633,255,376,40,10,2317
206071141,265,38,18,6625,30,3,4,20,0,56,149,0,8,3,0,167,217,13,23,0,6,256,272,6,14,3,4,307,351,18,35,8,5,414,664,28,57,5,5,758,844,48,39,5,8,936,1180,56,65,3,5,1312,1638,92,94,15,7,1852,1533,62,61,7,5,1662,1339,123,52,5,5,1515,974,90,37,5,0,1106,1768,214,77,9,6,2071,370,84,15,5,0,476,537,213,52,0,0,801,75,8,3,0,14,94,11947,1060,633,95,55,13793
206071142,343,44,41,9505,26,9,11,18,0,60,153,4,4,5,0,168,263,9,15,15,4,299,314,11,28,3,5,366,439,20,39,7,0,509,768,39,53,6,9,873,1127,52,60,11,9,1246,1438,65,79,5,5,1588,1982,91,101,6,7,2186,1714,69,61,0,8,1857,1576,86,71,9,4,1745,1142,72,33,0,8,1263,1838,160,76,3,0,2077,338,62,18,0,0,424,591,171,74,6,4,851,115,3,3,0,15,135,13834,910,731,96,68,15640
206071143,309,19,19,2113,18,0,3,10,0,33,148,5,11,0,0,163,120,4,17,0,0,144,116,7,23,7,0,147,166,12,29,5,0,215,238,16,37,0,0,295,312,23,43,3,0,378,357,27,65,7,5,457,417,43,59,4,7,526,356,26,51,5,4,442,287,47,63,0,3,405,161,36,33,0,0,232,220,79,75,4,0,368,42,29,20,0,0,95,79,56,42,0,0,185,24,3,5,0,4,41,3060,420,576,40,33,4130
206071145,177,17,8,2171,12,0,0,5,0,14,83,0,9,3,0,87,78,6,11,0,0,95,96,9,12,0,0,116,101,0,21,6,0,121,224,7,34,3,0,273,295,20,34,0,3,353,373,18,33,0,0,431,495,25,49,3,3,573,409,26,39,0,0,475,376,35,35,0,3,446,240,23,23,0,0,285,459,47,44,0,0,549,71,13,15,0,0,102,126,51,24,0,0,205,30,5,5,5,0,40,3466,286,372,29,18,4164
206071517,382,80,43,13749,54,10,7,31,0,109,219,9,20,5,0,260,365,12,22,7,0,419,412,16,22,9,3,458,475,22,26,6,7,531,818,30,57,7,3,917,1022,45,74,10,3,1158,1646,68,94,9,8,1828,3102,112,110,11,8,3341,3106,129,72,8,8,3320,2847,159,74,9,11,3093,2159,138,61,0,4,2363,5435,299,96,8,9,5841,1456,149,23,0,6,1637,2444,530,95,12,0,3083,176,21,13,0,19,231,25741,1740,872,148,98,28596
206071518,261,43,20,8452,53,3,5,16,0,77,282,7,12,6,3,307,315,5,18,3,0,337,353,14,20,8,9,396,421,9,28,0,3,462,734,24,35,4,3,799,947,28,48,10,3,1037,1494,54,48,8,3,1601,1869,64,52,10,6,2004,1690,46,42,0,0,1780,1525,75,39,3,4,1651,1160,64,36,3,0,1259,1980,125,67,3,4,2172,419,52,25,0,0,491,615,242,169,8,0,1034,115,3,8,4,11,151,13966,817,639,94,51,15567
207011146,123,21,8,1441,3,0,0,3,0,13,133,0,4,0,0,140,128,0,14,0,0,144,111,10,4,7,0,134,129,13,11,4,0,148,186,18,13,6,0,226,191,21,18,4,0,231,197,31,27,4,0,257,182,24,26,0,6,239,158,21,27,4,0,216,111,24,15,0,0,153,65,32,13,4,0,112,118,32,30,0,0,188,20,20,11,0,0,49,46,54,15,6,0,116,11,5,7,0,0,26,1785,317,235,44,6,2390
207011147,197,74,12,2777,9,4,0,21,0,40,274,3,12,4,0,299,256,6,18,10,4,289,173,16,22,15,3,237,192,25,20,4,0,243,283,38,33,11,0,357,334,51,42,9,4,437,376,56,40,15,0,490,459,73,40,12,3,585,339,43,42,5,0,430,276,71,29,8,0,387,183,53,25,3,0,267,366,78,53,0,0,506,64,41,19,4,0,128,98,123,52,4,0,276,30,9,0,0,7,45,3710,693,446,138,30,5014
207011148,182,70,14,2058,19,14,6,23,0,56,140,5,14,11,0,168,122,14,23,3,0,170,128,19,33,11,0,190,126,27,23,11,3,185,201,35,37,11,3,281,246,57,30,10,5,354,260,55,42,19,4,375,293,63,58,9,4,422,240,66,45,8,0,357,210,51,35,0,0,297,129,48,16,8,0,207,222,83,27,9,0,335,54,35,12,5,0,107,83,80,33,4,0,202,22,16,0,5,5,45,2488,662,441,135,23,3755
207011149,315,99,23,5605,18,0,3,25,0,53,249,7,18,10,0,288,289,9,31,13,0,341,289,14,25,18,4,351,331,31,41,11,0,411,532,33,53,16,6,637,656,60,44,7,5,772,754,69,64,13,0,904,889,72,78,10,9,1056,837,64,70,11,0,985,742,70,37,16,6,870,569,58,34,6,0,668,1008,144,70,14,0,1234,219,57,22,7,0,306,353,193,53,12,0,619,65,6,4,0,5,85,7807,888,655,183,33,9574
207011150,238,44,10,4086,17,7,0,15,0,41,97,5,13,7,0,120,146,6,23,6,0,181,169,16,31,5,0,218,156,18,17,5,4,212,245,30,39,4,0,319,298,30,31,7,0,371,388,31,34,7,4,463,527,49,49,10,0,641,609,35,37,4,0,694,617,61,38,0,0,722,570,43,34,0,0,652,1493,110,34,0,3,1639,535,52,21,4,0,613,877,152,66,0,0,1095,55,5,7,0,7,75,6807,649,489,91,20,8052
207011152,237,68,21,5875,25,3,8,19,0,55,220,8,8,12,0,251,263,10,16,4,0,297,286,13,20,13,8,335,334,7,17,9,5,371,432,21,36,8,0,499,552,32,53,16,3,656,809,56,55,6,0,926,1201,79,55,10,5,1347,1089,82,37,5,3,1217,1023,88,36,0,0,1148,792,70,41,4,5,911,1615,174,65,10,0,1857,370,85,25,0,0,481,772,256,67,5,4,1109,83,3,5,3,4,103,9865,995,549,111,41,11561
207011154,113,24,8,1483,8,0,3,8,0,17,91,0,3,0,0,95,73,3,12,3,0,91,103,3,6,0,0,108,103,6,8,4,0,120,147,12,15,6,0,178,192,15,20,5,0,238,244,22,23,3,0,296,254,22,25,5,0,302,226,16,16,3,0,262,196,39,16,4,0,255,134,28,8,0,0,173,248,46,24,5,0,320,52,23,15,0,0,91,71,71,27,0,0,167,18,3,4,0,0,23,2156,322,222,44,12,2748
