POW_SA2_CODE_2021,St_Em_NS_35_39_HW_0,St_Em_NS_35_39_HW_1_19,St_Em_NS_35_39_HW_20_29,St_Em_NS_35_39_HW_30_34,St_Em_NS_35_39_HW_35_39,St_Em_NS_35_39_HW_40_44,St_Em_NS_35_39_HW_45_49,St_Em_NS_35_39_HW_50mor,St_Em_NS_35_39_HW_NS,St_Em_NS_35_39_Tot,St_Em_NS_40_44_HW_0,St_Em_NS_40_44_HW_1_19,St_Em_NS_40_44_HW_20_29,St_Em_NS_40_44_HW_30_34,St_Em_NS_40_44_HW_35_39,St_Em_NS_40_44_HW_40_44,St_Em_NS_40_44_HW_45_49,St_Em_NS_40_44_HW_50mor,St_Em_NS_40_44_HW_NS,St_Em_NS_40_44_Tot,St_Em_NS_45_49_HW_0,St_Em_NS_45_49_HW_1_19,St_Em_NS_45_49_HW_20_29,St_Em_NS_45_49_HW_30_34,St_Em_NS_45_49_HW_35_39,St_Em_NS_45_49_HW_40_44,St_Em_NS_45_49_HW_45_49,St_Em_NS_45_49_HW_50mor,St_Em_NS_45_49_HW_NS,St_Em_NS_45_49_Tot,St_Em_NS_50_54_HW_0,St_Em_NS_50_54_HW_1_19,St_Em_NS_50_54_HW_20_29,St_Em_NS_50_54_HW_30_34,St_Em_NS_50_54_HW_35_39,St_Em_NS_50_54_HW_40_44,St_Em_NS_50_54_HW_45_49,St_Em_NS_50_54_HW_50mor,St_Em_NS_50_54_HW_NS,St_Em_NS_50_54_Tot,St_Em_NS_55_59_HW_0,St_Em_NS_55_59_HW_1_19,St_Em_NS_55_59_HW_20_29,St_Em_NS_55_59_HW_30_34,St_Em_NS_55_59_HW_35_39,St_Em_NS_55_59_HW_40_44,St_Em_NS_55_59_HW_45_49,St_Em_NS_55_59_HW_50mor,St_Em_NS_55_59_HW_NS,St_Em_NS_55_59_Tot,St_Em_NS_60_64_HW_0,St_Em_NS_60_64_HW_1_19,St_Em_NS_60_64_HW_20_29,St_Em_NS_60_64_HW_30_34,St_Em_NS_60_64_HW_35_39,St_Em_NS_60_64_HW_40_44,St_Em_NS_60_64_HW_45_49,St_Em_NS_60_64_HW_50mor,St_Em_NS_60_64_HW_NS,St_Em_NS_60_64_Tot,St_Em_NS_65_69_HW_0,St_Em_NS_65_69_HW_1_19,St_Em_NS_65_69_HW_20_29,St_Em_NS_65_69_HW_30_34,St_Em_NS_65_69_HW_35_39,St_Em_NS_65_69_HW_40_44,St_Em_NS_65_69_HW_45_49,St_Em_NS_65_69_HW_50mor,St_Em_NS_65_69_HW_NS,St_Em_NS_65_69_Tot,St_Em_NS_70_74_HW_0,St_Em_NS_70_74_HW_1_19,St_Em_NS_70_74_HW_20_29,St_Em_NS_70_74_HW_30_34,St_Em_NS_70_74_HW_35_39,St_Em_NS_70_74_HW_40_44,St_Em_NS_70_74_HW_45_49,St_Em_NS_70_74_HW_50mor,St_Em_NS_70_74_HW_NS,St_Em_NS_70_74_Tot,St_Em_NS_75ov_HW_0,St_Em_NS_75ov_HW_1_19,St_Em_NS_75ov_HW_20_29,St_Em_NS_75ov_HW_30_34,St_Em_NS_75ov_HW_35_39,St_Em_NS_75ov_HW_40_44,St_Em_NS_75ov_HW_45_49,St_Em_NS_75ov_HW_50mor,St_Em_NS_75ov_HW_NS,St_Em_NS_75ov_Tot,St_Em_NS_Tot_HW_0,St_Em_NS_Tot_HW_1_19,St_Em_NS_Tot_HW_20_29,St_Em_NS_Tot_HW_30_34,St_Em_NS_Tot_HW_35_39,St_Em_NS_Tot_HW_40_44,St_Em_NS_Tot_HW_45_49,St_Em_NS_Tot_HW_50mor,St_Em_NS_Tot_HW_NS,St_Em_NS_Tot_Tot,Tot_15_19_HW_0,Tot_15_19_HW_1_19,Tot_15_19_HW_20_29,Tot_15_19_HW_30_34,Tot_15_19_HW_35_39,Tot_15_19_HW_40_44,Tot_15_19_HW_45_49,Tot_15_19_HW_50mor,Tot_15_19_HW_NS,Tot_15_19_Tot,Tot_20_24_HW_0,Tot_20_24_HW_1_19,Tot_20_24_HW_20_29,Tot_20_24_HW_30_34,Tot_20_24_HW_35_39,Tot_20_24_HW_40_44,Tot_20_24_HW_45_49,Tot_20_24_HW_50mor,Tot_20_24_HW_NS,Tot_20_24_Tot,Tot_25_29_HW_0,Tot_25_29_HW_1_19,Tot_25_29_HW_20_29,Tot_25_29_HW_30_34,Tot_25_29_HW_35_39,Tot_25_29_HW_40_44,Tot_25_29_HW_45_49,Tot_25_29_HW_50mor,Tot_25_29_HW_NS,Tot_25_29_Tot,Tot_30_34_HW_0,Tot_30_34_HW_1_19,Tot_30_34_HW_20_29,Tot_30_34_HW_30_34,Tot_30_34_HW_35_39,Tot_30_34_HW_40_44,Tot_30_34_HW_45_49,Tot_30_34_HW_50mor,Tot_30_34_HW_NS,Tot_30_34_Tot,Tot_35_39_HW_0,Tot_35_39_HW_1_19,Tot_35_39_HW_20_29,Tot_35_39_HW_30_34,Tot_35_39_HW_35_39,Tot_35_39_HW_40_44,Tot_35_39_HW_45_49,Tot_35_39_HW_50mor,Tot_35_39_HW_NS,Tot_35_39_Tot,Tot_40_44_HW_0,Tot_40_44_HW_1_19,Tot_40_44_HW_20_29,Tot_40_44_HW_30_34,Tot_40_44_HW_35_39,Tot_40_44_HW_40_44,Tot_40_44_HW_45_49,Tot_40_44_HW_50mor,Tot_40_44_HW_NS,Tot_40_44_Tot,Tot_45_49_HW_0,Tot_45_49_HW_1_19,Tot_45_49_HW_20_29,Tot_45_49_HW_30_34,Tot_45_49_HW_35_39,Tot_45_49_HW_40_44,Tot_45_49_HW_45_49,Tot_45_49_HW_50mor,Tot_45_49_HW_NS,Tot_45_49_Tot,Tot_50_54_HW_0,Tot_50_54_HW_1_19,Tot_50_54_HW_20_29,Tot_50_54_HW_30_34,Tot_50_54_HW_35_39,Tot_50_54_HW_40_44,Tot_50_54_HW_45_49,Tot_50_54_HW_50mor,Tot_50_54_HW_NS,Tot_50_54_Tot,Tot_55_59_HW_0,Tot_55_59_HW_1_19,Tot_55_59_HW_20_29,Tot_55_59_HW_30_34,Tot_55_59_HW_35_39,Tot_55_59_HW_40_44,Tot_55_59_HW_45_49,Tot_55_59_HW_50mor,Tot_55_59_HW_NS,Tot_55_59_Tot,Tot_60_64_HW_0,Tot_60_64_HW_1_19,Tot_60_64_HW_20_29,Tot_60_64_HW_30_34,Tot_60_64_HW_35_39,Tot_60_64_HW_40_44,Tot_60_64_HW_45_49,Tot_60_64_HW_50mor,Tot_60_64_HW_NS,Tot_60_64_Tot
212041566,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,8,0,0,4,5,29,12,173,39,11,32,23,11,3,4,314,23,112,89,57,149,104,15,27,15,596,29,56,89,34,229,186,43,62,11,745,26,41,79,48,248,212,46,65,10,784,12,64,52,62,256,195,50,98,15,798,18,49,60,48,219,233,51,79,12,773,17,52,62,45,226,192,59,118,12,783,18,45,50,48,188,167,55,103,11,678,10,45,48,35,183,122,44,66,12,570,9,27,27,33,125,69,22,49,5,368
212051319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,4,0,0,6,17,34,163,23,4,13,8,0,0,3,251,24,152,92,34,79,54,6,16,10,463,22,65,63,27,126,100,27,23,9,469,32,46,48,29,122,92,24,52,13,456,32,59,51,43,90,103,19,57,6,471,7,51,56,33,93,110,23,44,5,432,9,43,60,30,92,92,31,72,4,434,15,54,62,38,101,90,32,64,7,465,18,55,66,43,93,85,26,55,7,444,12,43,37,31,57,52,22,30,4,281
212051321,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,0,0,10,24,9,140,14,0,9,6,0,0,3,183,18,133,40,22,92,96,13,13,17,425,19,46,35,32,160,164,35,36,18,543,27,48,44,27,126,171,39,57,13,541,39,52,79,36,119,156,19,45,10,565,17,69,62,44,128,163,25,64,12,579,27,64,64,51,116,159,39,70,3,598,18,54,67,50,120,145,42,77,0,575,16,60,60,35,108,113,48,68,4,508,24,52,58,27,59,59,21,37,4,347
212051322,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,7,0,3,6,0,3,21,47,91,475,70,13,3,3,0,0,8,663,134,535,252,73,139,85,16,15,33,1280,58,173,168,68,230,174,31,46,26,983,66,125,175,82,261,206,38,49,17,1020,49,131,187,117,265,187,38,69,16,1049,28,122,139,85,172,163,33,72,20,822,27,127,141,92,196,170,33,81,15,883,38,113,151,92,190,141,30,88,11,861,39,107,133,89,169,137,28,76,7,790,28,123,110,66,122,60,32,55,7,607
212051323,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,16,6,70,7,3,0,3,0,0,0,93,9,83,32,21,34,27,7,4,4,216,11,33,30,13,57,63,14,19,8,246,20,40,31,16,58,72,10,39,0,285,12,45,39,20,54,49,13,23,8,260,7,41,44,24,48,61,14,31,0,264,5,40,37,38,38,55,20,48,3,287,13,45,41,38,44,47,14,59,10,304,5,38,45,31,35,42,12,44,3,264,12,35,36,27,29,29,20,25,0,211
212051324,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,3,7,0,0,0,0,0,3,0,0,0,5,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,8,0,11,9,0,7,11,56,24,316,38,9,17,10,0,0,5,417,56,312,165,79,223,190,37,22,21,1106,47,105,160,82,508,420,108,102,26,1561,86,129,154,94,523,492,116,144,27,1770,72,115,165,117,539,521,119,220,36,1893,34,149,150,103,435,465,117,215,25,1687,33,114,161,93,374,473,143,261,15,1670,23,117,141,98,415,405,121,244,11,1583,42,117,131,102,316,290,96,205,15,1314,30,115,113,83,248,167,53,118,9,929
212051325,0,0,0,0,4,0,0,0,3,10,0,0,0,0,0,0,0,0,0,12,0,0,0,0,6,3,0,0,6,12,3,3,0,0,3,0,0,5,0,17,0,4,0,0,3,0,0,0,4,7,0,0,0,0,0,5,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,13,8,5,4,18,15,0,8,28,104,38,216,54,24,44,29,9,4,7,418,72,333,264,113,433,320,69,66,45,1715,80,184,225,136,863,724,124,181,59,2573,163,141,212,163,826,837,190,283,56,2882,145,182,239,191,909,935,223,360,44,3225,75,153,212,170,749,869,248,450,33,2962,59,126,180,164,715,835,232,469,26,2807,59,141,160,158,636,650,236,458,26,2524,79,121,151,120,574,505,161,310,15,2034,65,125,126,128,349,332,94,187,18,1410
212051326,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,5,6,8,8,3,6,14,5,5,9,56,58,383,63,13,28,18,4,0,8,588,74,341,225,66,217,197,25,40,23,1206,47,140,220,85,299,327,82,86,33,1319,76,109,139,99,346,330,74,132,31,1332,66,133,148,90,317,294,69,129,28,1290,30,105,142,99,250,299,86,148,13,1182,30,107,137,100,255,304,86,160,12,1193,32,129,158,128,270,310,87,171,18,1307,36,119,125,108,246,234,70,138,17,1095,42,110,120,70,173,165,54,78,6,814
212051327,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,4,0,0,0,3,27,29,208,31,10,7,0,0,0,3,292,22,160,92,28,65,45,6,4,9,440,16,76,73,42,106,98,20,33,15,486,45,53,91,52,112,86,29,45,21,533,19,73,70,51,109,79,18,46,11,472,12,72,99,45,77,91,24,54,5,491,23,71,69,57,82,97,26,69,0,496,19,72,71,39,88,79,26,57,9,464,14,59,55,44,50,61,24,48,3,361,13,76,52,28,47,44,15,30,3,298
212051567,0,0,0,0,0,0,0,0,5,5,0,0,0,0,4,0,0,3,7,6,0,0,0,0,0,5,0,0,3,7,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,11,0,0,10,12,0,0,25,65,39,326,57,19,28,27,13,0,14,511,111,762,270,105,276,307,48,55,44,1979,79,491,278,143,714,651,140,163,68,2729,116,273,224,130,813,788,166,249,55,2822,112,218,239,161,904,916,141,311,47,3045,54,164,198,168,737,808,200,382,27,2736,47,155,181,147,644,690,206,416,22,2503,45,108,144,163,602,635,199,385,16,2303,50,117,121,105,506,487,158,298,15,1855,48,119,96,75,324,280,98,201,23,1268
212051568,0,0,0,0,0,0,0,0,8,13,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,5,5,6,0,12,7,5,9,26,69,32,152,41,13,17,12,0,0,7,277,60,275,242,272,229,248,55,36,35,1462,109,171,215,341,545,615,139,163,39,2324,187,160,270,251,438,562,144,198,38,2253,126,172,297,237,432,505,116,174,36,2092,54,141,224,265,344,464,117,192,18,1815,49,100,205,186,337,462,118,209,19,1686,52,101,174,191,276,442,106,224,13,1584,51,97,178,167,269,333,100,180,12,1387,51,92,129,110,198,238,53,95,13,979
213011328,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,6,11,0,0,8,3,0,0,5,34,3,21,22,3,12,14,0,9,8,100,4,17,24,19,38,48,5,14,4,177,8,17,27,10,54,56,10,39,8,223,7,25,18,13,44,47,8,39,6,209,6,18,15,16,35,50,18,26,4,187,4,17,12,16,54,51,14,23,8,202,3,17,13,18,48,47,20,27,0,192,4,19,16,15,48,53,19,16,0,192,12,19,11,8,34,35,11,15,3,148
213011329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,36,3,0,0,0,0,0,3,48,3,21,20,8,11,12,0,0,4,82,4,12,17,9,35,23,3,3,0,111,9,18,23,10,28,20,0,16,3,132,8,16,22,12,41,24,3,7,3,141,3,20,13,20,25,15,3,12,0,109,5,19,16,12,23,16,3,4,0,98,8,13,14,8,9,20,0,12,0,90,5,11,15,4,21,9,4,14,4,81,6,8,12,6,3,10,0,7,0,57
213011331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,8,43,8,0,0,0,0,0,0,63,3,18,7,5,16,12,3,0,3,68,3,4,12,3,13,8,3,5,4,62,0,10,6,5,17,12,4,7,0,80,5,9,17,19,28,14,4,8,3,102,0,16,11,7,14,12,4,6,0,79,5,6,11,12,16,13,3,11,0,81,4,17,12,11,20,11,5,9,3,77,4,13,9,11,27,6,4,6,5,78,7,13,10,6,17,0,0,7,0,49
213011332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,15,12,163,18,4,7,0,5,0,3,212,19,110,51,18,28,26,5,10,4,267,18,26,35,15,46,49,27,16,13,235,20,32,38,23,36,48,14,17,13,234,10,45,28,19,47,38,17,14,3,228,9,31,35,25,47,37,9,21,6,213,12,34,33,27,38,27,9,24,5,203,12,34,30,19,37,29,10,21,0,186,10,29,30,24,41,40,0,20,3,199,5,33,38,18,21,25,0,21,3,162
213011333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,12,0,13,0,0,0,0,0,0,0,16,0,16,14,3,16,4,0,3,4,58,3,11,7,6,21,12,5,4,3,82,4,13,16,7,25,25,8,9,3,116,0,12,25,6,19,24,7,9,5,106,5,23,21,10,20,16,7,3,4,109,4,14,13,11,27,13,7,7,3,96,4,11,10,3,16,11,0,10,0,73,8,7,12,14,15,5,6,6,0,79,4,9,10,6,5,10,0,3,0,48
213011334,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,3,0,0,5,20,3,36,10,0,4,3,0,0,0,56,8,50,42,11,38,26,5,4,17,191,14,36,56,19,74,60,20,19,9,306,21,43,49,29,60,56,12,25,16,301,13,48,46,26,73,52,12,24,6,298,11,38,44,28,68,44,22,22,6,278,4,38,47,30,71,45,10,31,6,292,4,55,52,27,59,45,22,22,4,293,5,41,31,25,57,32,14,26,8,244,4,43,36,18,28,22,14,25,0,191
213011335,5,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,5,9,0,0,3,12,44,8,71,17,0,4,3,0,0,4,115,21,106,82,125,97,91,13,20,16,572,60,82,103,189,212,282,56,103,20,1099,99,103,144,171,139,257,60,112,23,1117,71,90,142,139,146,181,33,48,19,868,19,76,104,132,117,152,21,63,8,695,20,63,113,131,109,184,26,66,11,713,14,55,76,101,108,144,24,57,9,589,45,45,76,87,92,96,20,46,3,509,33,41,72,57,71,77,13,32,4,399
213011336,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,4,3,0,5,18,41,29,213,42,12,10,9,4,0,0,323,31,187,139,50,127,81,6,16,28,660,44,99,115,68,270,218,35,55,31,948,73,84,128,91,263,214,51,79,26,994,45,93,129,94,267,208,43,71,25,973,29,70,129,76,255,195,40,69,14,873,24,73,112,78,242,190,46,75,11,863,20,64,100,72,215,170,41,70,16,767,22,62,82,70,160,119,29,58,15,616,24,55,66,43,119,92,12,39,14,468
213011337,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,0,6,4,0,3,14,46,12,70,21,4,16,20,4,4,6,160,14,57,70,36,85,77,18,26,10,393,19,52,82,36,131,133,32,38,14,531,31,48,79,48,142,167,42,63,20,633,11,44,53,47,147,137,41,51,16,557,16,46,47,27,119,141,35,67,11,505,14,41,60,36,133,148,30,76,9,551,10,47,55,27,125,135,39,95,14,551,21,38,52,41,114,116,41,65,10,506,18,49,54,33,83,79,23,28,9,391
213011338,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,5,7,0,0,0,0,5,4,0,0,3,9,3,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,3,6,0,0,13,3,0,3,22,70,9,118,29,6,27,39,4,12,11,263,19,146,133,50,186,179,42,55,34,847,33,105,181,79,333,352,92,135,51,1360,51,82,131,76,448,418,113,177,45,1542,35,102,108,73,448,356,107,228,29,1487,24,75,107,76,438,380,95,158,21,1371,29,74,87,78,416,370,105,198,34,1386,44,79,108,81,414,290,101,189,20,1317,40,64,81,64,320,314,92,187,13,1172,25,60,77,53,235,197,60,108,10,827
213011339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,9,15,110,16,5,4,0,0,0,0,158,9,32,27,7,21,27,6,3,7,149,13,23,25,18,45,40,9,25,4,203,13,42,37,28,66,26,14,15,4,249,13,36,36,20,52,26,12,15,8,219,12,35,23,29,34,17,6,15,8,173,3,21,48,26,41,33,13,19,3,203,3,35,32,24,50,34,10,21,0,205,13,20,32,24,34,26,8,17,0,168,5,22,30,15,24,14,0,8,0,128
213011340,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,4,23,133,607,82,28,17,9,0,0,12,887,85,317,187,46,100,45,15,11,20,829,49,100,92,40,124,87,18,28,24,555,40,65,68,43,84,73,27,37,5,436,27,74,68,39,102,66,14,43,3,428,15,61,74,22,82,68,9,29,7,360,27,66,87,36,77,71,21,41,7,432,22,72,57,54,84,56,16,46,3,409,22,70,58,41,88,54,32,29,4,395,24,48,59,25,43,36,8,38,9,282
213011569,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,8,9,23,30,212,26,7,13,3,0,0,7,301,21,100,68,21,58,28,11,15,4,341,17,46,61,29,91,62,17,39,12,371,18,49,43,29,95,70,23,37,11,367,20,55,61,33,86,69,15,35,10,398,9,48,46,29,81,62,24,33,10,339,5,50,39,29,78,64,22,44,3,344,11,28,43,31,82,53,27,21,6,301,15,35,37,23,50,37,7,32,0,236,17,36,17,13,37,35,8,22,5,188
213011570,0,0,0,0,0,0,0,0,0,11,0,0,0,0,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,0,7,3,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,7,5,13,5,4,15,13,70,27,186,39,16,54,46,12,7,15,407,29,179,184,95,237,243,62,65,29,1124,61,112,158,95,422,384,107,160,49,1544,63,122,156,107,474,447,138,248,41,1782,52,116,170,109,481,522,149,243,40,1870,31,86,123,73,427,464,141,225,16,1600,23,80,79,71,389,416,149,249,19,1470,34,61,90,57,360,378,124,215,17,1326,20,42,50,55,301,259,89,165,11,1013,39,48,54,33,199,183,53,91,10,708
213021341,0,0,0,0,0,3,0,4,3,12,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,0,10,10,5,3,9,45,25,116,16,11,20,20,6,0,6,221,26,121,70,50,120,114,33,44,9,592,22,64,94,38,215,223,53,100,27,833,35,58,71,50,252,236,82,126,31,947,39,90,85,60,240,256,88,163,23,1033,23,74,77,60,219,231,73,143,15,916,26,55,78,56,218,242,65,178,7,934,29,65,67,57,242,249,87,147,15,943,17,61,73,57,216,167,63,135,8,802,30,74,43,38,146,115,49,89,4,592
