POW_SA2_CODE_2021,M1_Train_Mng,M1_Train_Pro,M1_Train_TecTW,M1_Train_CoPSW,M1_Train_ClAW,M1_Train_SWks,M1_Train_MaOpDv,M1_Train_Lab,M1_Train_IDNS,M1_Train_Tot,M1_Bus_Mng,M1_Bus_Pro,M1_Bus_TecTW,M1_Bus_CoPSW,M1_Bus_ClAW,M1_Bus_SWks,M1_Bus_MaOpDv,M1_Bus_Lab,M1_Bus_IDNS,M1_Bus_Tot,M1_Ferry_Mng,M1_Ferry_Pro,M1_Ferry_TecTW,M1_Ferry_CoPSW,M1_Ferry_ClAW,M1_Ferry_SWks,M1_Ferry_MaOpDv,M1_Ferry_Lab,M1_Ferry_IDNS,M1_Ferry_Tot,M1_Tram_or_LR_Mng,M1_Tram_or_LR_Pro,M1_Tram_or_LR_TecTW,M1_Tram_or_LR_CoPSW,M1_Tram_or_LR_ClAW,M1_Tram_or_LR_SWks,M1_Tram_or_LR_MaOpDv,M1_Tram_or_LR_Lab,M1_Tram_or_LR_IDNS,M1_Tram_or_LR_Tot,M1_Taxi_or_RSS_Mng,M1_Taxi_or_RSS_Pro,M1_Taxi_or_RSS_TecTW,M1_Taxi_or_RSS_CoPSW,M1_Taxi_or_RSS_ClAW,M1_Taxi_or_RSS_SWks,M1_Taxi_or_RSS_MaOpDv,M1_Taxi_or_RSS_Lab,M1_Taxi_or_RSS_IDNS,M1_Taxi_or_RSS_Tot,M1_CarAsDriv_Mng,M1_CarAsDriv_Pro,M1_CarAsDriv_TecTW,M1_CarAsDriv_CoPSW,M1_CarAsDriv_ClAW,M1_CarAsDriv_SWks,M1_CarAsDriv_MaOpDv,M1_CarAsDriv_Lab,M1_CarAsDriv_IDNS,M1_CarAsDriv_Tot,M1_CarAsPas_Mng,M1_CarAsPas_Pro,M1_CarAsPas_TecTW,M1_CarAsPas_CoPSW,M1_CarAsPas_ClAW,M1_CarAsPas_SWks,M1_CarAsPas_MaOpDv,M1_CarAsPas_Lab,M1_CarAsPas_IDNS,M1_CarAsPas_Tot,M1_Truck_Mng,M1_Truck_Pro,M1_Truck_TecTW,M1_Truck_CoPSW,M1_Truck_ClAW,M1_Truck_SWks,M1_Truck_MaOpDv,M1_Truck_Lab,M1_Truck_IDNS,M1_Truck_Tot,M1_MBikeScoot_Mng,M1_MBikeScoot_Pro,M1_MBikeScoot_TecTW,M1_MBikeScoot_CoPSW,M1_MBikeScoot_ClAW,M1_MBikeScoot_SWks,M1_MBikeScoot_MaOpDv,M1_MBikeScoot_Lab,M1_MBikeScoot_IDNS,M1_MBikeScoot_Tot,M1_Bicycle_Mng,M1_Bicycle_Pro,M1_Bicycle_TecTW,M1_Bicycle_CoPSW,M1_Bicycle_ClAW,M1_Bicycle_SWks,M1_Bicycle_MaOpDv,M1_Bicycle_Lab,M1_Bicycle_IDNS,M1_Bicycle_Tot,M1_Oth_Mng,M1_Oth_Pro,M1_Oth_TecTW,M1_Oth_CoPSW,M1_Oth_ClAW,M1_Oth_SWks,M1_Oth_MaOpDv,M1_Oth_Lab,M1_Oth_IDNS,M1_Oth_Tot,M1_WlkOnly_Mng,M1_WlkOnly_Pro,M1_WlkOnly_TecTW,M1_WlkOnly_CoPSW,M1_WlkOnly_ClAW,M1_WlkOnly_SWks,M1_WlkOnly_MaOpDv,M1_WlkOnly_Lab,M1_WlkOnly_IDNS,M1_WlkOnly_Tot,M1_Tot_M1_Mng,M1_Tot_M1_Pro,M1_Tot_M1_TecTW,M1_Tot_M1_CoPSW,M1_Tot_M1_ClAW,M1_Tot_M1_SWks,M1_Tot_M1_MaOpDv,M1_Tot_M1_Lab,M1_Tot_M1_IDNS,M1_Tot_M1_Tot,M2_TrnBus_Mng,M2_TrnBus_Pro,M2_TrnBus_TecTW,M2_TrnBus_CoPSW,M2_TrnBus_ClAW,M2_TrnBus_SWks,M2_TrnBus_MaOpDv,M2_TrnBus_Lab,M2_TrnBus_IDNS,M2_TrnBus_Tot,M2_TrnFer_Mng,M2_TrnFer_Pro,M2_TrnFer_TecTW,M2_TrnFer_CoPSW,M2_TrnFer_ClAW,M2_TrnFer_SWks,M2_TrnFer_MaOpDv,M2_TrnFer_Lab,M2_TrnFer_IDNS,M2_TrnFer_Tot,M2_TrnTrm_or_LR_Mng,M2_TrnTrm_or_LR_Pro,M2_TrnTrm_or_LR_TecTW,M2_TrnTrm_or_LR_CoPSW,M2_TrnTrm_or_LR_ClAW,M2_TrnTrm_or_LR_SWks,M2_TrnTrm_or_LR_MaOpDv,M2_TrnTrm_or_LR_Lab,M2_TrnTrm_or_LR_IDNS,M2_TrnTrm_or_LR_Tot,M2_TrnCarAsDriv_Mng,M2_TrnCarAsDriv_Pro,M2_TrnCarAsDriv_TecTW,M2_TrnCarAsDriv_CoPSW,M2_TrnCarAsDriv_ClAW,M2_TrnCarAsDriv_SWks,M2_TrnCarAsDriv_MaOpDv,M2_TrnCarAsDriv_Lab,M2_TrnCarAsDriv_IDNS,M2_TrnCarAsDriv_Tot,M2_TrnCarAsPa_Mng,M2_TrnCarAsPa_Pro,M2_TrnCarAsPa_TecTW,M2_TrnCarAsPa_CoPSW,M2_TrnCarAsPa_ClAW,M2_TrnCarAsPa_SWks,M2_TrnCarAsPa_MaOpDv,M2_TrnCarAsPa_Lab,M2_TrnCarAsPa_IDNS,M2_TrnCarAsPa_Tot,M2_TrnOth_Mng,M2_TrnOth_Pro,M2_TrnOth_TecTW,M2_TrnOth_CoPSW,M2_TrnOth_ClAW,M2_TrnOth_SWks,M2_TrnOth_MaOpDv,M2_TrnOth_Lab,M2_TrnOth_IDNS,M2_TrnOth_Tot,M2_Trn_and_Tot_Mng,M2_Trn_and_Tot_Pro,M2_Trn_and_Tot_TecTW,M2_Trn_and_Tot_CoPSW,M2_Trn_and_Tot_ClAW,M2_Trn_and_Tot_SWks,M2_Trn_and_Tot_MaOpDv,M2_Trn_and_Tot_Lab,M2_Trn_and_Tot_IDNS,M2_Trn_and_Tot_Tot
212051321,0,7,3,4,0,0,0,3,0,19,0,5,0,16,7,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,3,224,611,288,944,257,96,70,188,41,2727,5,19,21,44,15,23,0,27,3,159,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,11,0,5,0,5,0,0,0,0,0,10,4,8,0,40,0,3,0,4,0,60,3,7,3,70,5,4,0,3,0,96,237,664,320,1125,288,131,73,225,53,3131,0,5,0,6,0,0,0,11,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,11,0,26
212051322,6,23,24,31,13,11,0,14,6,132,5,11,25,44,10,33,0,42,6,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,5,0,21,600,963,508,877,469,589,82,327,75,4496,21,38,27,98,35,122,8,71,17,424,0,0,3,0,0,0,0,0,0,5,0,0,5,7,0,0,0,3,0,9,0,8,0,5,0,0,0,7,0,21,5,11,5,5,10,4,0,3,0,36,7,30,34,79,16,52,0,36,6,255,651,1078,636,1143,546,816,103,514,102,5576,0,3,5,11,7,7,0,16,3,51,0,0,0,0,0,0,0,0,0,0,5,5,8,7,0,0,4,0,0,23,0,0,0,0,0,0,0,0,0,7,0,3,0,4,0,0,0,3,0,11,0,0,0,0,3,0,0,0,0,0,4,18,9,25,7,5,0,19,4,91
212051323,6,8,6,0,0,0,0,0,0,14,0,5,3,0,3,10,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,10,135,330,172,163,107,40,42,66,24,1084,3,16,3,11,8,6,3,22,0,70,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,5,0,3,0,0,0,0,0,0,0,6,8,11,9,7,8,3,0,3,0,45,149,370,198,186,126,68,51,95,22,1273,0,3,0,3,5,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,0,0,3,0,17
212051324,4,19,5,11,8,5,3,13,6,76,4,17,15,21,13,7,6,13,6,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,5,0,0,3,0,4,21,1223,1537,1223,609,1205,680,510,545,133,7671,29,37,38,35,50,72,19,76,8,368,4,0,13,0,4,0,16,3,0,44,0,5,4,0,6,5,0,3,0,28,4,6,4,5,0,0,3,4,0,33,3,7,8,0,12,3,9,0,3,62,12,16,12,14,16,21,0,15,3,112,1288,1659,1324,705,1325,791,568,688,156,8512,3,16,5,12,11,6,8,20,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,8,0,0,0,0,0,0,0,13,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,25,7,7,13,6,9,18,0,95
212051325,0,14,22,15,6,7,4,15,0,83,10,10,11,25,17,15,19,21,0,136,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0,6,5,8,6,0,0,5,0,36,1839,2222,1988,817,1724,789,1249,1161,255,12043,21,54,58,30,65,71,51,126,4,476,6,0,30,0,5,8,30,13,6,94,9,8,9,3,0,3,6,4,0,45,11,5,7,0,0,0,10,9,0,42,11,12,10,3,28,0,11,7,0,86,12,19,4,14,10,10,8,15,0,81,1913,2358,2144,918,1864,895,1389,1373,273,13132,9,29,6,6,18,3,11,13,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,12,6,0,3,0,0,0,22,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,7,11,37,23,13,21,9,16,16,0,137
212051326,21,25,38,36,28,25,36,45,10,256,3,7,14,29,4,15,16,36,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,5,0,4,18,9,0,47,1047,863,1286,732,833,688,727,586,131,6890,30,21,41,72,39,122,22,87,7,441,3,0,7,0,3,0,31,5,0,55,3,4,8,7,0,0,11,5,0,29,6,3,5,13,5,8,8,10,0,59,9,8,8,9,8,13,5,9,0,54,22,19,21,43,22,19,23,23,5,201,1145,955,1432,944,942,899,887,815,158,8172,0,11,3,21,11,15,14,13,4,99,0,0,0,0,0,0,0,0,0,0,0,9,3,5,4,0,0,0,0,19,0,4,3,10,7,0,0,0,0,24,0,0,0,0,0,3,0,0,0,9,0,4,0,0,3,0,0,5,0,14,3,28,16,33,25,27,21,19,4,170
212051327,0,3,3,7,0,0,0,7,0,24,0,4,3,25,0,6,0,9,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,6,0,0,0,5,232,569,286,470,202,201,47,197,21,2222,9,21,5,56,11,50,3,26,3,190,4,0,3,0,0,0,0,0,0,16,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,5,0,9,0,0,0,0,0,0,0,13,0,4,3,12,5,16,0,0,3,51,245,616,310,586,221,277,63,247,33,2597,0,7,3,14,0,0,0,6,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,3,15,0,0,0,6,0,39
212051567,10,58,29,12,11,11,3,31,3,163,14,87,15,25,26,12,16,77,4,279,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,0,13,3,3,4,3,3,9,8,22,3,51,1608,2764,2137,555,1198,505,655,673,185,10271,24,92,60,46,45,76,38,108,15,505,0,0,15,0,9,0,13,8,0,42,0,17,7,5,9,7,8,3,0,48,16,84,15,10,8,3,3,10,3,153,8,19,10,0,8,3,9,4,0,67,18,180,25,62,25,28,3,26,3,365,1705,3306,2317,713,1346,646,754,953,224,11966,7,129,30,18,27,14,0,20,3,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,5,7,0,0,6,0,14,0,0,0,3,0,0,0,4,0,9,0,9,0,0,0,0,0,0,0,12,13,144,36,27,30,12,0,30,3,298
212051568,13,153,32,71,53,11,11,34,11,386,0,30,9,17,16,11,7,16,5,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,6,5,0,3,5,0,30,817,4744,1140,639,1219,409,566,542,178,10244,22,112,43,32,56,45,26,76,5,412,3,0,0,0,4,0,24,3,3,47,5,5,3,0,4,0,4,0,5,32,8,43,9,3,0,0,8,10,0,74,5,13,9,0,9,3,4,3,3,47,21,122,32,42,18,19,12,33,3,299,889,5220,1276,822,1387,504,672,725,211,11696,3,13,9,23,7,9,4,12,0,77,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,22,0,26,4,14,10,0,5,4,0,56,0,7,4,4,7,0,0,3,0,27,0,9,0,0,0,5,0,6,0,27,6,68,25,40,28,13,11,17,0,206
213011328,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,3,7,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,93,114,327,108,73,52,269,157,26,1225,3,3,7,7,3,0,5,16,5,47,3,0,8,0,0,0,4,0,0,19,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,8,7,3,5,9,0,0,0,5,0,24,106,127,354,122,81,53,295,189,33,1352,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,9
213011329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,103,56,137,49,45,37,54,8,521,4,3,4,8,0,18,4,6,0,40,0,0,0,0,0,0,10,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,18,41,108,63,149,51,66,48,69,7,605,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
213011331,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,85,68,127,15,32,28,40,8,442,0,0,0,3,0,19,0,7,3,36,0,0,0,0,0,0,9,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,40,98,73,136,19,49,38,53,12,514,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3
213011332,0,0,0,0,0,0,0,3,0,6,0,0,0,7,0,6,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,112,218,154,327,80,185,68,131,17,1298,0,10,10,16,5,83,3,26,0,149,3,0,5,0,0,0,8,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,12,0,3,0,6,0,3,0,3,0,26,122,238,177,363,80,281,83,164,20,1535,0,0,3,4,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,0,5,0,0,0,12
213011333,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,139,59,76,26,17,36,39,6,436,0,6,3,0,0,0,0,14,0,30,0,0,0,0,4,0,6,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,13,38,145,74,82,27,22,47,63,16,508,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
213011334,0,6,0,3,7,4,4,0,0,25,0,3,4,4,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,169,288,202,318,204,142,100,118,38,1578,5,15,15,20,10,9,0,18,0,107,3,0,0,0,0,0,9,4,0,22,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,9,0,0,0,4,0,0,4,0,0,17,7,3,11,9,3,13,7,13,0,65,185,318,232,356,236,174,130,156,45,1844,0,4,3,0,0,4,0,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,4,4,0,4,0,21
213011335,0,63,10,35,12,7,0,6,3,138,0,14,0,13,0,3,0,4,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,12,0,6,0,0,4,0,0,21,188,2518,228,559,388,93,185,207,55,4425,9,101,25,34,23,26,3,35,7,272,0,0,3,0,3,0,10,0,0,15,0,6,0,6,0,0,0,0,0,14,3,18,0,0,0,0,0,7,0,30,0,8,0,4,0,3,0,0,0,17,0,9,7,9,6,10,0,6,0,49,205,2749,269,657,439,143,206,274,71,5015,0,8,0,9,5,0,0,4,0,28,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,11,0,0,4,0,0,0,0,18,0,6,0,0,0,0,0,0,0,13,0,5,0,0,0,0,0,0,0,5,0,37,0,9,9,5,5,4,0,71
213011336,10,40,8,22,26,18,0,13,0,146,0,4,0,14,0,21,3,13,3,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,6,8,0,0,22,403,806,642,775,601,356,324,328,90,4325,23,16,22,29,32,80,18,77,7,299,0,0,4,0,0,0,7,8,6,19,0,0,0,4,0,0,3,4,0,14,3,14,0,3,3,3,0,0,0,38,0,7,6,5,11,0,3,6,5,37,3,7,3,14,16,15,3,33,3,112,441,905,698,878,690,507,380,481,113,5088,0,6,3,9,4,6,9,8,0,37,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,0,9,0,3,0,3,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,3,0,0,0,5,0,4,0,0,0,5,3,16,0,16,10,13,5,9,0,71
213011337,0,3,3,4,0,3,0,12,0,33,0,0,0,3,3,4,0,6,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,9,492,333,867,249,288,276,493,451,91,3540,16,4,48,22,15,43,24,51,0,235,7,0,9,0,0,0,11,8,0,40,0,3,0,3,0,0,3,0,0,13,3,0,3,0,0,4,0,6,0,15,7,0,4,0,5,0,4,3,0,17,8,9,6,5,0,8,8,9,0,56,526,351,952,291,319,340,555,546,100,3981,0,0,4,5,0,3,0,8,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,3,3,6,0,5,0,9,0,31
213011338,4,8,12,3,11,0,6,13,4,70,0,3,3,6,12,4,8,18,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,7,0,12,13,0,41,1105,620,1387,278,1457,317,2075,1371,230,8837,22,21,53,22,70,38,68,195,17,502,5,0,9,0,10,4,40,22,0,109,0,3,12,5,13,4,20,3,0,52,3,5,9,0,3,0,11,8,0,50,3,11,7,0,16,3,28,6,0,77,3,8,4,13,0,3,3,14,0,49,1150,684,1498,321,1599,368,2281,1669,259,9842,0,6,4,3,14,0,17,22,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,6,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,9,8,13,6,14,3,22,28,0,103
213011339,0,0,0,10,0,4,0,7,0,18,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,9,70,275,105,346,92,72,48,85,18,1100,0,8,7,27,4,26,0,33,0,114,4,0,3,0,0,0,4,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,11,0,3,5,12,0,5,0,7,0,36,74,291,118,398,101,110,59,137,22,1310,0,6,0,3,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,3,0,12
213011340,0,3,5,9,0,21,0,9,0,46,0,0,5,10,3,28,0,14,3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,7,354,288,298,257,226,770,110,262,36,2603,14,4,20,54,12,237,4,97,11,448,3,0,6,0,0,0,12,6,0,28,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,6,3,5,0,0,0,0,0,6,0,17,3,10,7,6,7,15,0,10,0,54,377,304,338,336,250,1078,133,405,51,3275,0,4,0,5,0,5,0,12,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,4,0,3,9,14,0,12,0,44
213011569,0,3,5,0,3,7,0,7,0,26,0,0,0,7,0,17,0,9,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,6,0,0,17,226,320,322,239,214,260,200,178,36,1997,9,13,14,24,13,90,8,55,0,215,0,0,7,0,0,3,8,0,0,24,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,5,0,0,0,3,0,0,3,6,0,13,3,3,0,3,4,9,4,5,0,38,247,346,348,277,236,390,230,262,43,2369,0,6,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,7,0,3,6,0,0,5,0,21
213011570,4,4,10,6,5,3,19,14,0,71,0,0,8,3,0,3,9,15,5,40,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,6,4,6,5,27,10,0,59,1240,554,1609,279,1204,494,2906,1057,222,9558,29,10,64,22,48,70,178,154,19,590,4,0,11,0,12,4,56,3,0,93,3,4,5,0,5,0,15,6,0,37,0,0,0,0,0,0,8,0,0,18,7,3,17,4,16,4,18,4,0,70,0,0,0,6,0,4,9,4,5,25,1295,584,1731,317,1304,582,3242,1268,257,10574,0,3,0,3,0,0,10,12,0,37,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,8,3,0,0,0,0,0,3,0,0,8,3,7,9,0,0,0,19,20,3,58
213021341,4,6,31,14,4,6,5,47,3,123,0,0,0,4,0,8,5,3,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,4,0,17,603,515,1043,348,615,221,1179,591,125,5239,15,6,35,20,21,22,73,62,4,257,7,0,6,0,10,0,30,4,0,58,4,7,5,0,3,0,5,7,0,37,5,8,11,4,7,3,0,5,5,48,0,6,11,0,4,4,5,7,0,40,14,11,13,30,9,3,0,12,3,91,643,562,1148,424,675,264,1319,742,146,5930,0,0,3,8,3,0,4,7,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,4,0,0,0,0,10,0,25,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,11,3,4,12,8,4,0,11,20,4,64
213021342,0,0,3,0,0,5,0,8,0,18,0,0,0,4,0,11,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,104,183,133,306,57,179,55,96,19,1139,7,5,7,25,4,84,0,46,3,177,0,0,3,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,6,4,3,0,0,0,0,0,4,0,14,6,0,0,0,5,0,0,0,0,10,0,0,5,11,5,13,0,13,0,53,122,200,150,356,67,299,69,169,25,1460,0,0,3,3,0,0,0,7,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,9,0,18
213021343,3,5,12,4,3,11,4,39,3,86,0,5,9,17,10,22,19,28,7,110,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,18,8,3,36,1015,696,1202,492,786,646,2043,1065,175,8117,28,16,58,34,42,122,110,170,14,600,6,0,9,0,5,0,46,14,0,82,4,3,0,0,4,0,6,7,0,26,3,11,7,9,0,8,4,8,0,54,4,3,5,0,4,0,0,0,0,17,3,4,4,6,4,12,3,20,4,55,1067,746,1311,564,853,832,2268,1350,199,9194,3,5,12,10,3,10,18,15,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,7,3,6,18,7,12,10,20,23,0,97
