POW_SA2_CODE_2021,LG_650_799_Mng,LG_650_799_Pro,LG_650_799_TecTW,LG_650_799_CoPSW,LG_650_799_ClAW,LG_650_799_SWks,LG_650_799_MaOpDv,LG_650_799_Lab,LG_650_799_IDNS,LG_650_799_Tot,LG_800_999_Mng,LG_800_999_Pro,LG_800_999_TecTW,LG_800_999_CoPSW,LG_800_999_ClAW,LG_800_999_SWks,LG_800_999_MaOpDv,LG_800_999_Lab,LG_800_999_IDNS,LG_800_999_Tot,LG_1000_1249_Mng,LG_1000_1249_Pro,LG_1000_1249_TecTW,LG_1000_1249_CoPSW,LG_1000_1249_ClAW,LG_1000_1249_SWks,LG_1000_1249_MaOpDv,LG_1000_1249_Lab,LG_1000_1249_IDNS,LG_1000_1249_Tot,LG_1250_1499_Mng,LG_1250_1499_Pro,LG_1250_1499_TecTW,LG_1250_1499_CoPSW,LG_1250_1499_ClAW,LG_1250_1499_SWks,LG_1250_1499_MaOpDv,LG_1250_1499_Lab,LG_1250_1499_IDNS,LG_1250_1499_Tot,LG_1500_1749_Mng,LG_1500_1749_Pro,LG_1500_1749_TecTW,LG_1500_1749_CoPSW,LG_1500_1749_ClAW,LG_1500_1749_SWks,LG_1500_1749_MaOpDv,LG_1500_1749_Lab,LG_1500_1749_IDNS,LG_1500_1749_Tot,LG_1750_1999_Mng,LG_1750_1999_Pro,LG_1750_1999_TecTW,LG_1750_1999_CoPSW,LG_1750_1999_ClAW,LG_1750_1999_SWks,LG_1750_1999_MaOpDv,LG_1750_1999_Lab,LG_1750_1999_IDNS,LG_1750_1999_Tot,LG_2000_2999_Mng,LG_2000_2999_Pro,LG_2000_2999_TecTW,LG_2000_2999_CoPSW,LG_2000_2999_ClAW,LG_2000_2999_SWks,LG_2000_2999_MaOpDv,LG_2000_2999_Lab,LG_2000_2999_IDNS,LG_2000_2999_Tot,LG_3000_3499_Mng,LG_3000_3499_Pro,LG_3000_3499_TecTW,LG_3000_3499_CoPSW,LG_3000_3499_ClAW,LG_3000_3499_SWks,LG_3000_3499_MaOpDv,LG_3000_3499_Lab,LG_3000_3499_IDNS,LG_3000_3499_Tot,LG_3500mo_Mng,LG_3500mo_Pro,LG_3500mo_TecTW,LG_3500mo_CoPSW,LG_3500mo_ClAW,LG_3500mo_SWks,LG_3500mo_MaOpDv,LG_3500mo_Lab,LG_3500mo_IDNS,LG_3500mo_Tot,LG_PINS_Mng,LG_PINS_Pro,LG_PINS_TecTW,LG_PINS_CoPSW,LG_PINS_ClAW,LG_PINS_SWks,LG_PINS_MaOpDv,LG_PINS_Lab,LG_PINS_IDNS,LG_PINS_Tot,LG_Tot_Mng,LG_Tot_Pro,LG_Tot_TecTW,LG_Tot_CoPSW,LG_Tot_ClAW,LG_Tot_SWks,LG_Tot_MaOpDv,LG_Tot_Lab,LG_Tot_IDNS,LG_Tot_Tot,Pvte_NNI_Mng,Pvte_NNI_Pro,Pvte_NNI_TecTW,Pvte_NNI_CoPSW,Pvte_NNI_ClAW,Pvte_NNI_SWks,Pvte_NNI_MaOpDv,Pvte_NNI_Lab,Pvte_NNI_IDNS,Pvte_NNI_Tot,Pvte_1_149_Mng,Pvte_1_149_Pro,Pvte_1_149_TecTW,Pvte_1_149_CoPSW,Pvte_1_149_ClAW,Pvte_1_149_SWks,Pvte_1_149_MaOpDv,Pvte_1_149_Lab,Pvte_1_149_IDNS,Pvte_1_149_Tot,Pvte_150_299_Mng,Pvte_150_299_Pro,Pvte_150_299_TecTW,Pvte_150_299_CoPSW,Pvte_150_299_ClAW,Pvte_150_299_SWks,Pvte_150_299_MaOpDv,Pvte_150_299_Lab,Pvte_150_299_IDNS,Pvte_150_299_Tot,Pvte_300_399_Mng,Pvte_300_399_Pro,Pvte_300_399_TecTW,Pvte_300_399_CoPSW,Pvte_300_399_ClAW,Pvte_300_399_SWks,Pvte_300_399_MaOpDv,Pvte_300_399_Lab,Pvte_300_399_IDNS,Pvte_300_399_Tot,Pvte_400_499_Mng,Pvte_400_499_Pro,Pvte_400_499_TecTW,Pvte_400_499_CoPSW,Pvte_400_499_ClAW,Pvte_400_499_SWks,Pvte_400_499_MaOpDv,Pvte_400_499_Lab,Pvte_400_499_IDNS,Pvte_400_499_Tot,Pvte_500_649_Mng,Pvte_500_649_Pro,Pvte_500_649_TecTW,Pvte_500_649_CoPSW,Pvte_500_649_ClAW,Pvte_500_649_SWks,Pvte_500_649_MaOpDv,Pvte_500_649_Lab,Pvte_500_649_IDNS,Pvte_500_649_Tot,Pvte_650_799_Mng,Pvte_650_799_Pro,Pvte_650_799_TecTW,Pvte_650_799_CoPSW,Pvte_650_799_ClAW,Pvte_650_799_SWks,Pvte_650_799_MaOpDv,Pvte_650_799_Lab,Pvte_650_799_IDNS,Pvte_650_799_Tot,Pvte_800_999_Mng,Pvte_800_999_Pro,Pvte_800_999_TecTW,Pvte_800_999_CoPSW,Pvte_800_999_ClAW,Pvte_800_999_SWks,Pvte_800_999_MaOpDv,Pvte_800_999_Lab,Pvte_800_999_IDNS,Pvte_800_999_Tot,Pvte_1000_1249_Mng,Pvte_1000_1249_Pro,Pvte_1000_1249_TecTW,Pvte_1000_1249_CoPSW,Pvte_1000_1249_ClAW,Pvte_1000_1249_SWks,Pvte_1000_1249_MaOpDv,Pvte_1000_1249_Lab,Pvte_1000_1249_IDNS,Pvte_1000_1249_Tot
206011498,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,4,0,12,11,0,38,3,4,0,5,3,0,0,0,0,13,0,10,0,10,3,26,0,20,0,67,0,7,5,10,10,10,0,12,3,61,6,21,4,18,15,10,5,3,0,83,7,13,12,13,14,9,4,3,0,84,5,15,18,34,27,11,5,9,0,132,6,40,25,45,31,7,6,14,0,175,8,59,39,64,39,7,10,25,5,254,19,96,43,71,36,12,15,16,0,299
206021110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,11,4,3,6,3,0,0,0,3,0,24,3,7,3,40,11,36,0,23,0,129,5,16,11,36,11,34,9,19,0,141,8,19,17,32,20,45,18,24,0,183,12,15,26,30,31,30,16,27,0,196,23,22,58,62,50,36,31,35,0,326,30,48,62,65,67,56,47,36,4,410,45,59,129,71,73,59,93,45,5,575,66,89,140,64,114,48,53,42,7,626
206021112,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,6,4,0,0,9,0,32,10,9,8,0,4,0,0,0,0,31,0,21,3,31,13,28,3,42,0,143,7,29,6,43,20,20,4,29,3,151,11,32,18,61,13,17,15,26,4,189,18,35,30,61,18,23,9,33,5,241,29,57,59,108,48,33,23,59,4,426,34,61,100,114,58,29,46,53,9,496,51,106,108,140,85,36,77,56,7,671,91,142,128,115,89,37,44,41,9,690
206021499,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,3,4,0,0,0,0,0,10,0,0,0,3,3,0,0,0,0,5,0,11,0,0,0,0,0,0,0,14,0,7,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,6,8,10,0,0,3,0,45,4,7,0,0,0,0,0,0,3,17,0,23,4,18,7,31,0,25,0,107,8,29,4,52,7,25,4,15,0,141,8,17,12,69,17,43,0,9,0,177,4,27,18,55,18,28,0,19,3,172,19,54,33,92,26,35,6,19,3,290,30,58,60,84,35,34,10,23,7,335,36,57,84,86,68,32,12,18,14,407,67,121,81,77,59,26,8,16,8,459
206021500,0,0,0,0,0,0,0,0,0,9,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,6,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,5,10,3,4,0,9,0,48,0,5,5,4,0,4,0,4,0,21,0,14,6,36,9,16,5,9,0,93,6,11,13,24,16,27,0,7,0,112,3,23,9,41,11,25,0,15,0,136,6,21,9,50,20,28,8,18,3,166,20,41,45,62,26,28,13,22,0,253,24,54,50,72,29,30,10,37,0,309,31,70,69,70,42,20,20,38,3,365,51,96,83,47,44,25,22,26,5,402
206031113,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,4,0,4,0,0,23,0,0,0,0,0,9,0,0,0,18,0,13,0,32,6,48,4,13,0,124,6,17,4,30,14,29,0,11,0,121,4,17,8,36,19,20,4,7,0,110,10,19,13,48,17,27,8,21,0,165,20,24,29,72,37,33,11,17,3,233,15,35,37,66,28,30,10,20,4,243,25,54,52,61,26,30,10,18,6,279,36,64,36,42,40,29,13,5,3,269
206031115,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,8,0,0,0,9,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,21,4,0,0,0,0,36,6,5,3,0,0,6,0,0,0,20,0,3,4,22,0,35,0,39,0,108,0,9,3,19,12,32,4,30,0,120,0,14,8,20,7,25,7,17,0,99,4,14,12,25,13,17,12,29,0,131,15,20,17,42,13,24,3,52,0,188,14,28,17,43,27,21,13,48,5,206,37,50,44,52,22,16,21,52,12,306,33,79,55,44,42,16,14,45,5,329
206031116,3,8,6,12,4,0,0,0,0,37,4,11,4,12,8,0,0,0,0,40,7,15,7,12,16,0,0,8,0,69,5,16,12,7,40,0,3,3,0,87,3,32,3,8,27,0,0,4,0,75,8,50,4,6,12,0,0,0,0,82,18,64,6,6,17,0,0,0,0,113,3,0,0,0,0,0,0,0,0,3,13,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,69,196,36,84,134,4,9,40,9,571,7,3,0,13,6,9,3,4,4,45,8,9,9,40,10,150,5,55,0,277,4,28,17,86,27,125,8,42,0,342,18,23,19,86,39,90,0,48,0,330,12,20,34,83,34,66,0,39,0,294,34,42,58,129,68,102,0,66,4,498,44,66,91,173,108,87,4,55,0,627,84,99,122,180,95,66,8,40,9,699,98,146,111,135,145,45,0,45,11,739
206031501,0,0,0,0,0,0,0,3,0,5,0,4,0,0,0,0,0,0,0,3,0,0,9,5,3,0,0,4,0,21,0,3,9,0,3,0,3,8,0,20,0,3,0,0,0,0,6,3,0,12,0,3,4,0,3,0,0,6,0,14,0,0,0,0,7,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,21,4,15,0,8,28,3,101,5,7,5,7,0,3,0,8,6,34,3,16,3,44,9,77,3,60,0,220,9,16,4,51,13,55,6,31,5,184,7,19,6,55,26,45,3,11,0,176,14,13,13,63,14,29,6,23,0,170,19,27,33,78,43,30,0,23,3,266,11,41,46,88,45,36,5,25,4,312,25,55,61,126,48,33,4,28,6,380,52,84,66,62,88,22,10,25,7,422
206031502,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,11,0,0,0,3,0,16,5,6,0,5,3,0,0,0,0,26,0,6,3,50,3,52,0,17,0,133,5,26,8,40,21,29,3,14,0,160,5,25,11,50,11,31,9,21,0,156,15,18,22,53,27,30,7,17,0,186,23,45,40,61,52,27,5,30,0,278,31,42,47,90,44,28,10,35,6,331,44,85,84,83,73,30,11,30,7,437,50,111,78,77,96,34,10,27,3,486
206041117,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,7,0,7,0,0,0,0,0,0,0,10,0,7,0,0,3,0,0,0,0,13,0,4,0,0,0,0,0,0,0,13,6,7,0,0,0,0,0,0,0,13,3,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,36,3,0,14,0,0,0,0,70,16,13,6,7,4,5,0,10,0,62,9,27,3,52,15,49,4,29,3,188,25,44,16,101,39,59,6,41,4,333,27,44,33,142,38,52,7,51,0,406,22,56,44,132,58,68,12,69,6,462,54,104,89,203,102,83,20,112,8,770,92,148,100,254,131,75,8,109,3,931,126,229,158,234,174,84,22,102,12,1141,178,462,221,170,256,76,26,52,23,1471
206041118,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,13,0,0,0,0,4,0,0,0,5,12,3,3,0,0,0,0,0,0,0,5,0,5,0,0,8,0,0,0,0,21,0,4,0,0,0,0,0,0,0,5,11,3,0,0,6,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,25,4,3,27,0,0,4,7,85,28,51,13,15,41,19,3,10,14,194,12,27,9,97,24,86,5,44,18,319,10,65,19,99,60,110,7,55,18,447,30,60,32,126,79,110,13,82,21,551,35,96,55,119,122,100,12,140,14,704,56,155,69,159,304,166,25,233,24,1194,106,262,102,182,516,176,32,166,38,1592,193,558,189,187,1267,218,62,174,75,2925,392,1976,315,208,2922,339,49,147,125,6479
206041119,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,3,0,0,4,0,0,0,0,12,6,3,0,0,4,0,0,0,0,15,5,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,23,7,4,20,0,0,0,0,62,7,10,0,11,4,0,0,4,4,57,5,8,6,93,16,42,0,23,13,197,5,32,5,117,38,34,3,36,10,288,6,49,15,112,48,15,0,38,9,295,12,47,15,97,73,20,3,52,7,329,24,86,44,135,138,24,3,89,9,554,39,131,40,167,150,19,9,98,19,671,57,279,105,172,253,26,15,93,18,1027,132,525,147,208,414,36,29,64,18,1567
206041120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,0,8,0,8,0,36,0,4,0,12,3,20,0,10,0,48,0,0,0,9,8,12,3,8,0,45,3,0,0,4,4,4,0,12,0,29,0,4,3,12,8,9,0,10,0,57,6,5,8,19,12,7,0,20,0,85,7,12,14,24,15,9,3,49,0,133,17,25,21,17,22,5,5,49,0,160
206041121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,4,0,12,0,0,0,0,0,0,4,3,0,10,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,5,4,6,0,10,10,0,56,9,3,7,4,5,3,0,3,0,29,6,8,6,14,7,10,5,12,0,70,3,12,11,26,11,16,4,15,0,94,5,16,12,34,17,15,5,27,0,137,4,19,27,30,19,23,14,28,0,159,13,24,48,40,29,16,14,47,6,244,29,35,69,43,43,22,17,89,0,353,46,69,122,50,76,20,57,100,4,541,71,134,172,65,106,30,63,68,13,724
206041124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,17,0,3,0,0,0,5,3,29,5,32,7,30,25,15,0,56,4,182,6,53,3,55,29,16,0,51,0,222,6,46,19,47,25,17,3,43,3,204,12,45,20,70,36,11,4,71,3,266,14,119,33,105,69,19,12,89,12,472,34,155,65,127,92,26,21,108,10,634,39,238,82,172,145,18,30,147,19,885,83,446,199,177,190,14,41,77,26,1251
206041125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,12,19,3,4,8,4,0,4,0,49,0,15,5,73,9,26,0,24,3,153,4,22,12,75,17,27,0,21,0,186,10,40,13,58,20,26,4,26,0,200,5,34,27,74,36,18,3,62,5,270,19,72,42,108,54,29,0,94,5,417,28,78,53,144,91,35,9,131,5,567,53,173,77,184,183,62,6,122,18,882,131,393,143,188,398,61,21,92,15,1442
206041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0,0,15,0,0,6,0,0,0,4,0,0,7,0,4,4,0,0,0,9,0,0,15,0,0,3,0,3,0,9,0,0,23,0,5,3,3,3,0,11,5,4,23,0,3,6,0,10,0,7,8,5,44,0,8,6,3,5,0,38,16,0,84,11,8,10,6,14,7,56,26,4,139,18,10,23,7,65,15,120,34,6,300,37,15,39,14,80,8,216,44,3,461
206041503,4,7,3,3,7,0,0,0,0,28,3,24,3,0,23,0,0,0,0,55,12,33,4,5,51,0,0,0,3,117,20,49,12,3,73,0,0,3,0,168,25,100,16,13,97,0,0,0,7,260,33,105,7,8,68,0,0,0,11,229,138,216,24,8,92,0,0,0,3,479,34,22,0,0,4,0,0,0,0,64,54,17,4,0,8,0,0,0,5,85,0,0,0,0,0,0,0,0,4,7,319,587,74,49,435,0,6,19,40,1530,35,53,23,34,33,38,4,17,24,263,8,47,20,134,28,198,6,80,18,539,32,89,43,257,101,350,18,131,16,1031,54,110,83,380,133,443,37,184,14,1429,60,152,165,406,185,475,28,232,27,1732,115,291,259,612,300,644,48,420,39,2739,198,375,366,644,516,681,60,393,42,3272,464,731,516,660,998,644,69,309,67,4465,928,1832,764,525,1815,680,63,222,110,6943
206041504,0,0,0,0,3,0,0,0,0,3,3,3,0,4,9,0,0,0,0,16,4,0,0,0,3,0,0,0,0,10,5,3,4,3,3,0,0,0,0,20,8,10,0,0,7,0,0,0,0,23,4,4,0,0,0,0,0,0,0,11,12,9,0,0,0,0,0,0,0,21,3,4,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,43,26,4,21,39,16,0,4,0,150,19,8,16,10,15,22,4,11,6,110,6,29,6,56,25,136,0,62,5,325,11,34,33,137,45,229,5,83,5,585,34,31,40,129,66,216,8,81,6,610,41,58,47,137,107,236,11,126,7,769,56,72,87,193,176,311,17,158,12,1077,121,127,122,173,271,245,22,146,27,1260,200,252,156,181,494,239,29,154,29,1718,314,566,180,123,713,208,26,91,25,2244
206041505,3,0,3,0,0,0,0,0,0,7,4,3,0,0,6,0,0,0,0,14,4,5,0,0,12,0,0,0,0,21,3,10,0,3,9,0,0,0,4,20,0,6,0,4,6,0,0,0,0,10,6,8,0,0,5,0,0,0,0,14,13,25,0,0,0,0,0,0,4,42,4,4,0,0,0,0,0,0,0,8,9,8,0,0,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,4,42,59,8,3,39,4,0,3,4,167,56,74,14,28,59,23,4,21,19,283,18,101,8,92,88,84,15,91,13,510,34,145,31,170,206,111,19,102,9,836,59,214,64,202,292,117,25,126,12,1115,71,244,100,232,458,106,31,286,29,1562,151,384,166,371,815,167,42,451,48,2602,211,691,225,465,1247,234,58,369,78,3580,398,1351,437,467,2214,358,65,348,104,5743,835,3308,610,448,3460,345,55,250,177,9482
206041506,0,0,4,5,0,0,0,7,0,19,0,4,3,5,3,0,9,13,0,38,0,9,8,7,13,0,7,19,0,70,0,8,4,3,5,0,4,8,0,37,3,10,8,4,4,0,0,3,0,24,7,0,5,0,4,0,0,5,0,20,23,10,0,0,4,0,0,4,0,39,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,6,58,40,32,33,27,0,25,65,4,283,7,13,6,0,3,6,7,8,9,52,8,35,10,34,13,17,9,17,0,138,6,30,14,44,25,28,14,27,0,194,20,63,25,46,34,40,14,46,6,292,27,67,44,71,40,25,18,47,10,350,36,105,79,106,80,41,23,91,5,567,61,107,122,101,98,45,49,118,12,706,96,233,197,108,172,63,72,136,22,1089,147,330,286,107,289,58,72,89,24,1398
206041507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,7,0,0,0,5,7,0,0,0,0,17,0,4,5,9,3,0,0,4,0,17
206041508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11,0,0,0,0,13,0,0,0,0,5,0,0,0,0,10,0,3,0,0,6,0,0,0,0,9,0,9,3,0,4,0,0,0,0,16,10,26,0,0,0,0,0,0,0,39,4,8,0,0,0,0,0,0,0,10,12,6,0,0,4,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,25,51,0,0,34,3,0,0,3,119,14,18,3,24,14,16,0,3,6,93,5,28,4,60,4,59,0,18,0,186,3,21,10,111,17,114,3,49,4,349,16,33,23,155,28,105,4,74,9,443,19,45,37,192,39,121,3,110,6,588,31,65,84,326,94,162,9,192,7,981,56,93,83,487,124,163,15,221,16,1258,148,223,233,596,280,187,26,224,31,1942,319,670,362,700,574,216,27,150,56,3076
206041509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,18,5,10,3,8,4,0,0,3,3,39,0,30,0,12,11,21,4,34,0,109,6,40,4,36,20,30,0,17,0,163,10,34,3,33,29,19,0,28,5,174,5,59,14,34,43,18,3,45,7,231,27,69,22,58,85,49,13,52,9,376,24,94,27,78,125,54,11,48,14,475,74,158,66,81,237,57,13,40,12,735,121,368,110,76,263,48,9,22,20,1053
206041510,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,4,0,0,0,0,11,14,6,3,4,4,0,0,0,0,28,3,10,0,8,5,6,0,13,0,42,8,13,14,5,7,14,0,3,0,63,5,11,11,22,21,11,0,8,3,98,13,14,14,20,16,10,4,23,0,112,19,25,38,31,46,7,9,29,7,216,16,51,41,33,93,17,17,24,4,294,37,97,65,35,105,26,23,49,6,435,61,158,105,37,121,29,23,36,14,568
206051128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0,0,3,0,0,4,0,24,23,17,3,6,13,4,0,0,5,76,6,25,8,63,22,38,3,17,0,189,8,34,14,89,43,24,3,23,0,243,20,58,18,64,59,46,0,37,3,308,30,56,34,81,71,43,3,26,0,330,40,99,47,120,115,68,8,60,3,558,53,139,67,119,149,70,15,59,18,689,109,278,114,147,301,93,13,54,18,1123,239,605,176,125,406,112,11,54,19,1758
