POW_SA2_CODE_2021,SW_300_399_Tot,SW_400_499_A_15_19,SW_400_499_A_20_24,SW_400_499_A_25_34,SW_400_499_A_35_44,SW_400_499_A_45_54,SW_400_499_A_55_64,SW_400_499_A_65_74,SW_400_499_A_75ov,SW_400_499_Tot,SW_500_649_A_15_19,SW_500_649_A_20_24,SW_500_649_A_25_34,SW_500_649_A_35_44,SW_500_649_A_45_54,SW_500_649_A_55_64,SW_500_649_A_65_74,SW_500_649_A_75ov,SW_500_649_Tot,SW_650_799_A_15_19,SW_650_799_A_20_24,SW_650_799_A_25_34,SW_650_799_A_35_44,SW_650_799_A_45_54,SW_650_799_A_55_64,SW_650_799_A_65_74,SW_650_799_A_75ov,SW_650_799_Tot,SW_800_999_A_15_19,SW_800_999_A_20_24,SW_800_999_A_25_34,SW_800_999_A_35_44,SW_800_999_A_45_54,SW_800_999_A_55_64,SW_800_999_A_65_74,SW_800_999_A_75ov,SW_800_999_Tot,SW_1000_1249_A_15_19,SW_1000_1249_A_20_24,SW_1000_1249_A_25_34,SW_1000_1249_A_35_44,SW_1000_1249_A_45_54,SW_1000_1249_A_55_64,SW_1000_1249_A_65_74,SW_1000_1249_A_75ov,SW_1000_1249_Tot,SW_1250_1499_A_15_19,SW_1250_1499_A_20_24,SW_1250_1499_A_25_34,SW_1250_1499_A_35_44,SW_1250_1499_A_45_54,SW_1250_1499_A_55_64,SW_1250_1499_A_65_74,SW_1250_1499_A_75ov,SW_1250_1499_Tot,SW_1500_1749_A_15_19,SW_1500_1749_A_20_24,SW_1500_1749_A_25_34,SW_1500_1749_A_35_44,SW_1500_1749_A_45_54,SW_1500_1749_A_55_64,SW_1500_1749_A_65_74,SW_1500_1749_A_75ov,SW_1500_1749_Tot,SW_1750_1999_A_15_19,SW_1750_1999_A_20_24,SW_1750_1999_A_25_34,SW_1750_1999_A_35_44,SW_1750_1999_A_45_54,SW_1750_1999_A_55_64,SW_1750_1999_A_65_74,SW_1750_1999_A_75ov,SW_1750_1999_Tot,SW_2000_2999_A_15_19,SW_2000_2999_A_20_24,SW_2000_2999_A_25_34,SW_2000_2999_A_35_44,SW_2000_2999_A_45_54,SW_2000_2999_A_55_64,SW_2000_2999_A_65_74,SW_2000_2999_A_75ov,SW_2000_2999_Tot,SW_3000_3499_A_15_19,SW_3000_3499_A_20_24,SW_3000_3499_A_25_34,SW_3000_3499_A_35_44,SW_3000_3499_A_45_54,SW_3000_3499_A_55_64,SW_3000_3499_A_65_74,SW_3000_3499_A_75ov,SW_3000_3499_Tot,SW_3500mo_A_15_19,SW_3500mo_A_20_24,SW_3500mo_A_25_34,SW_3500mo_A_35_44,SW_3500mo_A_45_54,SW_3500mo_A_55_64,SW_3500mo_A_65_74,SW_3500mo_A_75ov,SW_3500mo_Tot,SW_PINS_A_15_19,SW_PINS_A_20_24,SW_PINS_A_25_34,SW_PINS_A_35_44,SW_PINS_A_45_54,SW_PINS_A_55_64,SW_PINS_A_65_74,SW_PINS_A_75ov,SW_PINS_Tot,SW_Tot_A_15_19,SW_Tot_A_20_24,SW_Tot_A_25_34,SW_Tot_A_35_44,SW_Tot_A_45_54,SW_Tot_A_55_64,SW_Tot_A_65_74,SW_Tot_A_75ov,SW_Tot_Tot,MaOpD_NNI_A_15_19,MaOpD_NNI_A_20_24,MaOpD_NNI_A_25_34,MaOpD_NNI_A_35_44,MaOpD_NNI_A_45_54,MaOpD_NNI_A_55_64,MaOpD_NNI_A_65_74,MaOpD_NNI_A_75ov,MaOpD_NNI_Tot,MaOpD_1_149_A_15_19,MaOpD_1_149_A_20_24,MaOpD_1_149_A_25_34,MaOpD_1_149_A_35_44,MaOpD_1_149_A_45_54,MaOpD_1_149_A_55_64,MaOpD_1_149_A_65_74,MaOpD_1_149_A_75ov,MaOpD_1_149_Tot,MaOpD_150_299_A_15_19,MaOpD_150_299_A_20_24,MaOpD_150_299_A_25_34,MaOpD_150_299_A_35_44,MaOpD_150_299_A_45_54,MaOpD_150_299_A_55_64,MaOpD_150_299_A_65_74,MaOpD_150_299_A_75ov,MaOpD_150_299_Tot,MaOpD_300_399_A_15_19,MaOpD_300_399_A_20_24,MaOpD_300_399_A_25_34,MaOpD_300_399_A_35_44,MaOpD_300_399_A_45_54,MaOpD_300_399_A_55_64,MaOpD_300_399_A_65_74,MaOpD_300_399_A_75ov,MaOpD_300_399_Tot,MaOpD_400_499_A_15_19,MaOpD_400_499_A_20_24,MaOpD_400_499_A_25_34,MaOpD_400_499_A_35_44,MaOpD_400_499_A_45_54,MaOpD_400_499_A_55_64,MaOpD_400_499_A_65_74,MaOpD_400_499_A_75ov,MaOpD_400_499_Tot,MaOpD_500_649_A_15_19,MaOpD_500_649_A_20_24,MaOpD_500_649_A_25_34,MaOpD_500_649_A_35_44,MaOpD_500_649_A_45_54,MaOpD_500_649_A_55_64,MaOpD_500_649_A_65_74,MaOpD_500_649_A_75ov,MaOpD_500_649_Tot,MaOpD_650_799_A_15_19,MaOpD_650_799_A_20_24,MaOpD_650_799_A_25_34,MaOpD_650_799_A_35_44,MaOpD_650_799_A_45_54,MaOpD_650_799_A_55_64,MaOpD_650_799_A_65_74,MaOpD_650_799_A_75ov,MaOpD_650_799_Tot,MaOpD_800_999_A_15_19,MaOpD_800_999_A_20_24,MaOpD_800_999_A_25_34,MaOpD_800_999_A_35_44,MaOpD_800_999_A_45_54,MaOpD_800_999_A_55_64,MaOpD_800_999_A_65_74,MaOpD_800_999_A_75ov,MaOpD_800_999_Tot,MaOpD_1000_1249_A_15_19,MaOpD_1000_1249_A_20_24,MaOpD_1000_1249_A_25_34,MaOpD_1000_1249_A_35_44,MaOpD_1000_1249_A_45_54,MaOpD_1000_1249_A_55_64,MaOpD_1000_1249_A_65_74,MaOpD_1000_1249_A_75ov,MaOpD_1000_1249_Tot,MaOpD_1250_1499_A_15_19
206041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,7,0,7,4,3,4,0,0,0,18,0,0,3,3,4,0,0,0,14,0,5,0,5,4,3,0,0,14,0,0,4,3,0,5,0,0,16,0,0,4,3,0,3,0,0,12,0,0,0,0,8,3,0,0,17,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,9,0,0,0,0,0,0,0,0,0,3,17,28,27,28,30,5,0,118,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,10,0,3,3,0,0,0,0,0,11,0,0,0,4,0,0,0,0,7,0,10,16,7,5,6,0,0,38,0,0,15,15,5,10,5,0,55,0,11,31,35,31,20,3,0,126,0,7,65,48,50,32,14,0,219,0
206041503,448,29,221,139,31,24,20,9,3,481,19,247,205,81,40,54,14,0,665,5,183,274,85,64,59,15,3,695,4,134,301,120,65,53,16,4,696,6,89,327,151,86,60,16,0,739,0,27,210,109,43,30,12,0,432,0,21,126,93,51,29,8,6,337,0,7,86,72,32,20,9,0,227,0,4,140,152,83,43,5,0,425,0,0,28,52,31,17,3,0,132,0,0,51,167,139,59,9,4,424,0,14,10,7,4,7,0,0,44,366,1383,2039,1192,687,497,130,25,6322,0,0,0,4,0,0,0,0,3,0,3,4,0,0,0,0,0,6,0,9,3,0,0,3,0,0,18,0,14,13,7,0,0,0,0,38,0,13,12,7,0,6,0,0,39,0,7,21,8,11,0,3,0,51,4,8,29,14,4,10,0,0,64,0,7,40,19,11,3,0,0,77,0,3,29,16,14,10,0,0,67,0
206041504,218,29,108,66,13,10,3,0,5,245,14,147,92,32,18,11,3,0,318,3,59,119,28,18,17,3,0,245,0,61,107,40,23,14,7,0,252,0,29,86,55,33,14,6,0,226,0,7,61,43,34,8,4,0,161,0,8,38,35,11,13,0,0,109,0,0,22,27,15,11,3,0,81,0,0,29,37,28,14,0,0,117,0,0,10,15,3,0,0,0,28,0,3,10,28,23,6,0,0,70,0,0,0,0,0,0,0,0,10,262,709,704,377,237,131,46,8,2461,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,3,4,0,0,0,0,11,0,6,3,3,0,0,3,0,17,0,0,9,5,0,9,0,0,27,0,3,16,6,5,4,0,0,32,0,3,11,4,3,0,0,0,30,0
206041505,122,12,39,32,11,11,7,4,0,111,13,54,62,26,20,14,0,0,180,6,50,99,44,22,10,3,4,242,3,63,151,78,39,20,9,0,371,4,57,140,72,43,30,6,0,358,0,24,163,89,42,29,0,0,345,0,18,122,99,61,23,12,3,334,0,4,63,78,41,17,10,0,212,0,6,141,163,120,52,9,0,487,0,0,32,49,43,16,0,0,145,0,0,45,131,153,59,9,0,404,0,0,7,0,4,4,0,0,23,169,421,1124,867,601,289,81,4,3554,0,0,0,0,0,0,0,0,4,3,7,3,0,0,0,0,0,15,3,9,6,0,0,0,0,0,24,0,9,13,4,4,0,0,0,27,3,0,14,5,0,6,0,0,31,0,13,15,11,4,0,3,0,44,0,13,22,12,6,4,0,0,62,0,16,26,17,12,3,5,0,75,0,10,20,11,12,8,0,0,61,0
206041506,40,0,10,3,7,0,0,0,0,25,0,21,12,0,0,5,0,0,41,0,16,15,5,10,4,0,0,45,0,14,28,10,9,3,0,0,64,0,5,16,11,10,19,0,0,60,0,4,13,11,7,11,0,0,43,0,0,12,12,7,3,5,0,36,0,0,5,9,4,3,3,0,25,0,0,5,12,13,0,3,0,38,0,0,0,0,5,0,0,0,3,0,0,0,0,4,0,0,0,14,0,0,0,0,0,0,0,0,5,29,98,132,84,76,50,11,12,494,0,3,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,9,3,3,5,5,4,0,0,0,16,0,7,0,3,0,0,0,0,13,0,3,0,4,0,4,0,0,18,0,5,9,0,0,4,0,0,26,0,5,21,0,9,9,0,0,51,0,4,27,18,13,15,3,0,79,0,8,15,12,17,18,9,0,85,0
206041507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041508,105,5,72,36,3,4,0,0,0,125,5,72,61,12,5,6,0,0,164,3,61,59,14,13,10,0,0,169,0,54,78,32,14,15,0,0,193,0,33,97,48,22,11,0,0,219,0,20,77,44,23,11,6,0,169,0,7,56,51,26,18,0,0,158,0,6,35,36,23,8,0,0,105,0,4,69,52,37,13,0,0,175,0,0,9,24,14,3,0,0,54,0,0,24,64,50,17,3,0,152,0,8,0,4,0,3,0,0,14,107,485,627,401,237,121,28,5,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,3,9,0,0,0,0,11,0,4,6,7,3,0,0,0,15,0,6,9,5,6,4,3,0,27,0,0,13,3,8,3,4,0,29,0
206041509,20,0,12,6,0,0,0,0,0,19,0,30,21,4,0,0,0,0,55,0,21,30,10,0,0,0,0,57,3,19,25,12,5,0,0,0,64,4,10,32,12,0,5,0,0,60,0,0,24,14,7,3,0,0,48,0,0,19,9,7,7,0,0,34,0,0,15,5,5,0,0,0,27,0,0,22,24,11,3,3,0,61,0,0,7,3,3,3,0,0,19,0,0,5,12,14,0,0,0,39,0,0,0,0,0,0,0,0,4,40,109,198,99,66,28,13,0,559,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,13,0,4,5,0,0,4,0,0,11,0,0,8,0,0,0,0,0,13,0,0,5,4,4,3,4,0,10,0
206041510,11,0,3,0,0,0,0,0,0,13,0,4,3,3,0,0,0,0,7,0,5,9,4,7,0,0,0,17,0,8,11,8,0,3,0,0,26,0,4,9,3,4,3,0,0,23,0,0,3,9,4,0,0,0,29,0,0,7,6,3,3,0,0,17,0,0,0,6,4,8,0,0,19,0,0,3,6,3,9,0,0,26,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,13,29,60,46,39,24,10,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,9,0,3,6,3,4,5,0,0,17,0,0,3,6,8,9,0,0,23,0,4,5,7,0,3,0,0,24,0
206051128,51,0,17,6,7,3,0,0,0,41,0,14,21,6,7,5,5,0,68,0,10,22,12,11,11,3,0,70,0,21,30,11,9,15,5,0,92,0,13,42,29,24,11,0,0,115,0,17,36,20,14,3,0,0,94,0,3,35,20,20,14,3,0,89,0,0,23,18,15,6,3,0,63,0,0,39,37,28,13,5,3,130,0,0,5,17,5,0,0,0,29,0,0,9,33,30,14,0,0,88,0,0,0,0,0,0,0,0,5,43,129,279,227,180,107,37,11,1008,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,0,0,8,0,3,3,4,5,0,0,0,15,0,4,4,8,4,0,0,0,19,3,0,5,0,9,0,0,0,15,0
206051129,14,0,3,5,0,6,0,0,0,16,9,8,5,0,0,3,0,0,31,0,3,8,0,7,0,0,0,17,0,0,12,8,4,8,0,0,30,0,0,8,6,5,3,0,0,21,0,0,5,13,0,0,0,0,15,0,0,3,4,4,0,0,0,14,0,0,3,0,3,4,0,0,11,0,0,4,3,3,0,0,0,12,0,0,0,0,3,0,0,0,3,0,0,3,3,4,0,0,0,7,0,0,0,0,0,0,0,0,4,43,38,54,35,45,26,7,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,7,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0
206051130,36,0,14,3,3,0,3,0,0,19,0,11,8,4,6,0,0,0,40,0,5,12,10,9,5,0,0,34,0,9,14,12,8,3,3,0,44,0,6,6,10,6,7,0,0,25,0,4,9,8,4,6,0,0,24,0,0,8,6,10,8,0,0,26,0,0,0,5,12,8,0,0,20,0,0,9,4,0,5,0,0,24,0,0,0,0,4,0,3,0,6,0,0,3,7,5,0,0,0,18,0,0,0,0,0,0,0,0,0,49,71,80,65,70,50,11,0,392,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,4,0,3,0,0,0,0,3,0,0,5,0,0,5,0,0,9,0,0,0,7,3,3,0,0,14,0,0,0,0,0,0,0,0,6,0
206051134,22,3,14,7,5,4,0,0,0,36,0,18,16,4,5,7,0,0,48,0,6,19,4,0,9,3,0,44,0,5,16,3,10,9,0,0,38,0,0,10,6,3,3,3,0,27,0,0,3,7,4,3,0,0,27,0,0,3,5,4,0,0,0,11,0,0,0,7,0,0,0,0,11,0,0,4,0,3,3,0,0,9,0,0,0,4,0,0,0,0,6,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,48,64,92,54,42,41,16,0,360,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,5,0,3,7,0,0,0,0,0,17,0,5,4,0,0,0,0,0,10,0,0,7,0,0,0,0,0,12,0,0,6,4,0,0,0,0,9,0
206051511,44,10,18,7,6,3,8,0,0,46,4,32,26,11,7,8,0,3,91,0,33,36,22,14,4,5,0,113,0,43,74,37,24,13,0,0,196,5,25,104,36,45,20,7,0,237,0,10,65,56,33,18,5,0,189,0,3,73,60,43,18,6,0,204,0,0,44,55,37,24,0,0,157,0,4,59,71,72,36,12,0,250,0,0,5,20,19,5,0,0,52,0,0,12,33,32,11,7,0,85,0,0,5,0,5,5,0,0,15,68,217,520,415,336,184,40,3,1779,0,0,0,3,5,0,0,0,8,7,5,0,3,0,3,0,0,22,6,23,18,8,4,3,0,0,63,3,25,32,19,4,9,3,0,90,0,41,62,23,10,6,0,0,156,5,58,93,30,24,12,0,0,227,3,51,134,61,36,26,8,3,321,3,69,196,110,69,65,9,0,534,0,44,168,130,98,71,24,4,534,3
206051512,78,8,38,27,8,4,7,6,0,100,5,42,38,19,12,10,3,0,131,3,24,53,23,11,7,6,0,128,0,34,52,30,18,13,4,0,152,0,29,79,41,27,14,3,0,193,0,13,78,29,22,8,4,0,165,0,0,54,40,25,9,9,0,137,0,0,30,24,12,13,0,0,77,0,0,62,71,49,19,6,0,207,0,0,16,21,16,5,0,0,51,0,0,23,53,42,10,0,0,116,6,4,3,0,0,3,0,0,13,96,229,531,369,245,135,47,5,1664,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,9,0,0,3,0,0,0,0,0,5,0,0,6,0,0,0,0,0,6,0,0,9,5,3,4,0,0,20,0,0,3,6,6,0,0,0,14,0,0,11,4,7,7,3,0,33,0,0,8,5,0,0,0,0,18,0
206051513,10,0,0,0,0,0,0,0,0,10,0,5,3,4,5,0,0,0,22,0,8,3,6,0,0,0,0,31,0,11,25,9,7,9,5,0,59,0,0,19,10,9,3,0,0,40,0,0,14,8,11,3,5,0,44,0,0,9,19,4,7,0,0,40,0,0,4,4,0,4,0,0,13,0,0,4,9,4,3,0,0,21,0,0,0,3,0,0,0,0,5,0,0,5,5,8,5,0,0,26,0,0,0,0,0,0,0,0,0,3,42,101,78,56,29,15,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,3,0,0,0,0,5,0,0,0,6,0,0,3,3,0,3,0,0,12,0,0,5,0,0,0,0,0,9,0
206051514,44,9,24,9,0,7,0,0,0,42,0,20,15,3,12,9,0,4,66,0,16,19,12,3,5,0,0,61,0,18,26,6,12,3,0,4,63,0,9,22,10,0,7,4,0,58,0,12,13,14,6,4,4,0,50,0,0,4,7,4,0,0,0,27,0,0,3,3,6,0,0,0,10,0,0,11,10,14,4,3,0,30,0,0,5,3,0,0,0,0,6,0,0,0,7,3,5,3,0,29,0,0,0,0,0,0,0,0,0,92,132,146,95,66,39,19,7,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,7,3,0,0,0,0,0,17,0,7,8,0,0,0,0,0,19,0,6,3,5,4,0,0,0,26,0,3,7,8,0,0,0,0,17,0,0,3,4,4,0,0,0,13,0,0,3,5,0,4,0,0,13,0
206061135,79,8,43,10,9,12,14,0,4,93,0,31,24,12,11,18,4,3,104,0,30,21,12,14,16,4,0,95,7,19,16,11,13,12,9,4,90,0,14,20,21,13,20,0,0,89,0,5,24,9,8,4,7,0,54,0,3,13,11,12,5,0,0,39,0,0,9,5,6,8,3,0,32,0,0,11,10,9,5,0,0,43,0,0,3,6,6,8,0,0,21,0,0,6,15,14,16,9,0,58,0,0,0,0,0,3,0,0,10,78,233,181,120,138,137,41,5,928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,3,0,4,0,0,0,12,0,0,12,3,0,7,0,0,21,0,0,5,3,7,0,4,0,21,0,0,3,0,5,10,3,0,26,0
206061136,87,9,32,19,4,3,8,5,0,79,4,47,37,20,12,12,0,0,140,0,33,48,8,10,7,3,0,116,0,26,41,18,18,17,4,0,132,0,12,50,25,10,10,3,0,108,0,3,27,16,4,10,6,0,74,0,3,20,15,9,3,3,0,61,0,0,9,4,8,0,0,0,26,0,0,11,16,5,3,0,0,40,0,0,0,6,0,0,0,0,14,0,0,3,7,11,4,0,0,25,0,0,0,0,0,0,0,0,6,132,222,299,154,114,88,32,3,1048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,5,0,8,4,0,0,0,0,0,10,0,5,7,0,5,0,0,0,19,0,0,4,3,4,4,5,0,17,0,0,5,3,3,0,0,0,16,0,0,4,7,0,3,0,0,13,0
206061138,32,0,9,8,0,6,4,6,0,40,0,19,16,4,4,6,5,0,57,0,13,14,0,9,0,6,0,42,0,8,13,6,9,6,3,0,50,0,3,12,9,6,7,0,0,34,0,0,3,8,6,0,3,3,24,0,0,0,4,5,3,4,0,24,0,0,0,0,3,3,4,0,14,0,0,5,3,9,3,6,0,21,0,0,0,0,0,3,0,0,3,0,0,0,4,7,4,9,3,27,0,0,0,0,0,0,4,0,6,43,89,83,53,56,63,45,9,446,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,4,0,0,3,4,0,0,0,0,7,0
206061515,44,3,22,12,9,3,9,0,0,53,3,27,19,3,7,8,6,0,72,0,17,26,7,4,10,0,0,66,0,16,36,8,13,5,0,0,79,0,11,34,7,13,4,3,0,70,0,4,32,13,5,0,0,0,53,0,4,29,4,6,8,0,0,52,0,4,8,5,0,3,0,0,17,0,0,15,14,0,7,0,0,36,0,0,6,5,3,0,3,0,14,0,0,3,9,7,9,0,0,31,0,0,0,0,0,0,0,0,3,48,143,230,85,58,55,19,4,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,10,0,0,4,0,0,0,0,0,4,0
206061516,75,6,40,20,5,0,5,0,0,79,3,42,30,7,3,0,0,0,86,0,32,38,13,4,3,4,0,98,0,17,32,13,10,4,5,0,83,0,8,33,12,13,7,0,3,79,0,3,26,11,0,5,3,3,53,0,0,22,6,11,9,0,0,55,0,0,6,8,9,0,0,0,24,0,0,14,6,11,0,0,0,33,0,0,8,3,4,3,0,0,17,0,0,3,10,7,0,4,0,33,0,0,0,0,0,0,0,4,7,102,220,254,114,82,54,18,7,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,5,4,0,0,0,0,0,10,0,0,5,0,0,0,0,0,8,0,5,0,0,0,0,0,0,7,0,4,3,4,0,0,0,0,12,0,0,4,0,0,0,0,0,3,0
206071139,44,6,20,8,5,3,5,0,0,42,6,21,17,11,7,3,3,0,60,3,23,25,9,3,4,0,0,66,0,15,25,5,7,6,4,0,73,0,13,29,9,14,8,0,0,81,0,4,16,16,10,8,0,0,53,0,0,10,18,11,6,5,0,50,0,0,9,6,9,5,0,0,33,0,0,12,18,10,3,0,0,45,0,0,0,3,4,0,0,0,13,0,0,4,4,5,6,0,0,20,0,0,0,4,0,0,0,0,7,58,119,187,115,101,54,25,4,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,0,0,0,0,0,0,18,3,3,4,0,0,0,0,0,13,0,9,7,4,0,0,0,0,27,0,20,21,4,4,5,0,0,51,0,25,38,12,3,12,0,0,88,0,16,33,11,18,10,6,0,88,0,3,22,12,4,12,0,0,55,0
206071140,9,0,7,6,4,0,0,0,0,18,0,4,4,0,0,5,0,0,14,0,6,0,0,0,0,0,0,6,0,6,5,0,0,3,0,0,15,0,0,4,5,3,0,3,0,17,0,0,5,5,10,0,0,0,18,0,0,7,4,9,0,3,0,23,0,0,0,3,3,0,0,0,11,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,12,0,0,0,0,0,0,0,0,0,6,28,39,25,32,16,13,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
206071141,49,4,22,8,4,4,7,3,0,55,10,21,28,8,9,4,5,0,90,4,14,31,10,8,10,0,0,79,0,21,32,10,12,8,8,0,86,0,10,53,24,6,5,3,0,113,0,4,30,19,14,6,0,0,79,0,3,30,17,18,4,0,0,79,0,0,18,25,12,4,0,0,54,0,0,22,36,27,9,0,0,90,0,0,4,6,7,0,0,0,16,0,0,4,8,0,6,0,0,21,0,0,0,0,0,0,0,0,0,83,137,281,172,136,65,22,4,899,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,5,3,0,0,0,0,12,0,5,0,0,0,3,0,0,10,0,6,6,4,5,5,0,0,24,0,6,10,5,3,7,0,0,38,5,4,15,9,10,7,3,0,48,0,8,15,15,9,4,0,0,52,0,3,11,4,8,3,3,0,38,0
206071142,62,6,32,24,10,4,7,0,0,82,5,44,50,14,11,8,3,0,128,0,30,55,15,16,18,0,0,134,0,14,39,16,9,3,3,0,90,0,20,38,8,14,9,3,0,86,0,6,27,7,14,6,0,0,53,0,5,12,15,9,6,0,0,60,0,0,8,8,3,0,0,0,17,0,0,13,13,6,5,4,0,41,0,0,0,6,3,0,0,0,18,0,0,3,6,9,3,3,0,16,0,3,0,0,0,0,0,0,6,77,204,293,117,111,73,17,0,891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,7,0,3,4,0,3,0,0,0,11,0,0,10,0,4,5,0,0,29,0,3,9,7,0,0,0,0,35,0,4,9,4,5,11,0,0,32,0,0,11,4,11,7,3,0,43,0
206071143,17,3,14,6,3,5,4,0,3,35,0,7,12,3,0,3,0,0,29,0,8,10,4,8,0,8,0,39,0,9,16,6,6,3,0,0,36,0,7,10,7,8,3,0,0,26,0,0,6,9,0,0,0,0,10,0,0,3,3,3,0,0,0,17,0,0,0,4,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,81,55,61,36,39,20,5,7,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,0,0,0,0,0,6,0,5,0,0,0,0,0,0,10,0,0,0,0,0,4,0,0,8,0,0,0,0,5,0,0,0,9,0,0,0,3,3,5,0,0,17,0,3,9,6,5,3,6,0,22,0,0,9,23,22,21,4,0,82,0
