POW_SA2_CODE_2021,M_NegNilInc_E,M_NegNilInc_OM_IE,M_NegNilInc_OM_UIE,M_NegNilInc_CFW,M_NegNilInc_ES_NS,M_NegNilInc_Tot,M_1_149_E,M_1_149_OM_IE,M_1_149_OM_UIE,M_1_149_CFW,M_1_149_ES_NS,M_1_149_Tot,M_150_299_E,M_150_299_OM_IE,M_150_299_OM_UIE,M_150_299_CFW,M_150_299_ES_NS,M_150_299_Tot,M_300_399_E,M_300_399_OM_IE,M_300_399_OM_UIE,M_300_399_CFW,M_300_399_ES_NS,M_300_399_Tot,M_400_499_E,M_400_499_OM_IE,M_400_499_OM_UIE,M_400_499_CFW,M_400_499_ES_NS,M_400_499_Tot,M_500_649_E,M_500_649_OM_IE,M_500_649_OM_UIE,M_500_649_CFW,M_500_649_ES_NS,M_500_649_Tot,M_650_799_E,M_650_799_OM_IE,M_650_799_OM_UIE,M_650_799_CFW,M_650_799_ES_NS,M_650_799_Tot,M_800_999_E,M_800_999_OM_IE,M_800_999_OM_UIE,M_800_999_CFW,M_800_999_ES_NS,M_800_999_Tot,M_1000_1249_E,M_1000_1249_OM_IE,M_1000_1249_OM_UIE,M_1000_1249_CFW,M_1000_1249_ES_NS,M_1000_1249_Tot,M_1250_1499_E,M_1250_1499_OM_IE,M_1250_1499_OM_UIE,M_1250_1499_CFW,M_1250_1499_ES_NS,M_1250_1499_Tot,M_1500_1749_E,M_1500_1749_OM_IE,M_1500_1749_OM_UIE,M_1500_1749_CFW,M_1500_1749_ES_NS,M_1500_1749_Tot,M_1750_1999_E,M_1750_1999_OM_IE,M_1750_1999_OM_UIE,M_1750_1999_CFW,M_1750_1999_ES_NS,M_1750_1999_Tot,M_2000_2999_E,M_2000_2999_OM_IE,M_2000_2999_OM_UIE,M_2000_2999_CFW,M_2000_2999_ES_NS,M_2000_2999_Tot,M_3000_3499_E,M_3000_3499_OM_IE,M_3000_3499_OM_UIE,M_3000_3499_CFW,M_3000_3499_ES_NS,M_3000_3499_Tot,M_3500mo_E,M_3500mo_OM_IE,M_3500mo_OM_UIE,M_3500mo_CFW,M_3500mo_ES_NS,M_3500mo_Tot,M_PersInc_NS_E,M_PersInc_NS_OM_IE,M_PersInc_NS_OM_UIE,M_PersInc_NS_CFW,M_PersInc_NS_ES_NS,M_PersInc_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_NegNilInc_E,F_NegNilInc_OM_IE,F_NegNilInc_OM_UIE,F_NegNilInc_CFW,F_NegNilInc_ES_NS,F_NegNilInc_Tot,F_1_149_E,F_1_149_OM_IE,F_1_149_OM_UIE,F_1_149_CFW,F_1_149_ES_NS,F_1_149_Tot,F_150_299_E,F_150_299_OM_IE,F_150_299_OM_UIE,F_150_299_CFW,F_150_299_ES_NS,F_150_299_Tot,F_300_399_E,F_300_399_OM_IE,F_300_399_OM_UIE,F_300_399_CFW,F_300_399_ES_NS,F_300_399_Tot,F_400_499_E,F_400_499_OM_IE,F_400_499_OM_UIE,F_400_499_CFW,F_400_499_ES_NS,F_400_499_Tot,F_500_649_E,F_500_649_OM_IE,F_500_649_OM_UIE,F_500_649_CFW,F_500_649_ES_NS,F_500_649_Tot,F_650_799_E,F_650_799_OM_IE,F_650_799_OM_UIE,F_650_799_CFW,F_650_799_ES_NS,F_650_799_Tot,F_800_999_E,F_800_999_OM_IE,F_800_999_OM_UIE,F_800_999_CFW,F_800_999_ES_NS,F_800_999_Tot,F_1000_1249_E,F_1000_1249_OM_IE,F_1000_1249_OM_UIE,F_1000_1249_CFW,F_1000_1249_ES_NS,F_1000_1249_Tot,F_1250_1499_E,F_1250_1499_OM_IE,F_1250_1499_OM_UIE,F_1250_1499_CFW,F_1250_1499_ES_NS,F_1250_1499_Tot,F_1500_1749_E,F_1500_1749_OM_IE,F_1500_1749_OM_UIE,F_1500_1749_CFW,F_1500_1749_ES_NS,F_1500_1749_Tot,F_1750_1999_E,F_1750_1999_OM_IE,F_1750_1999_OM_UIE,F_1750_1999_CFW,F_1750_1999_ES_NS,F_1750_1999_Tot,F_2000_2999_E,F_2000_2999_OM_IE,F_2000_2999_OM_UIE,F_2000_2999_CFW,F_2000_2999_ES_NS,F_2000_2999_Tot,F_3000_3499_E,F_3000_3499_OM_IE,F_3000_3499_OM_UIE,F_3000_3499_CFW,F_3000_3499_ES_NS,F_3000_3499_Tot,F_3500mo_E,F_3500mo_OM_IE,F_3500mo_OM_UIE,F_3500mo_CFW,F_3500mo_ES_NS,F_3500mo_Tot,F_PersInc_NS_E,F_PersInc_NS_OM_IE,F_PersInc_NS_OM_UIE,F_PersInc_NS_CFW,F_PersInc_NS_ES_NS,F_PersInc_NS_Tot,F_Tot_E,F_Tot_OM_IE
213021345,0,0,0,0,0,0,11,0,0,0,0,6,7,0,0,0,0,5,5,0,0,0,0,5,4,5,3,0,0,12,5,3,0,0,0,9,9,0,7,0,0,16,6,3,5,0,0,16,11,3,8,0,0,20,11,4,0,0,0,18,10,6,6,0,0,15,6,4,0,0,0,11,16,4,0,0,0,21,0,0,0,0,0,3,4,3,0,0,0,4,0,0,0,0,0,0,93,43,39,7,6,174,0,0,0,0,0,4,8,0,0,0,0,9,13,0,8,0,0,13,8,0,7,0,0,13,7,0,0,0,0,8,14,0,5,0,0,19,18,5,3,0,0,23,31,0,12,0,0,39,15,0,4,0,0,18,14,0,3,0,0,21,20,0,0,0,0,19,11,0,0,0,0,11,13,0,0,0,0,15,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,168,10
213021346,13,0,0,5,0,21,83,0,7,0,0,91,76,3,4,5,0,87,64,16,13,3,4,88,93,12,3,0,0,109,144,21,17,0,0,184,180,37,17,0,0,240,288,41,38,3,0,377,370,59,38,7,0,474,293,46,36,4,5,384,322,73,35,4,0,435,207,43,20,0,0,267,468,94,36,0,5,597,75,33,11,5,0,128,105,100,23,3,0,237,30,5,0,0,0,43,2813,595,302,50,22,3779,12,0,0,11,0,23,104,0,7,3,0,112,145,0,11,3,0,161,155,7,15,8,0,186,171,10,11,5,0,205,250,14,24,5,0,284,314,18,27,0,4,364,343,21,20,5,3,388,356,25,34,7,3,420,261,19,22,0,0,297,208,26,23,0,0,262,109,24,12,0,0,157,164,22,24,0,0,211,29,13,0,3,0,47,30,28,11,8,0,84,25,7,0,0,0,34,2671,234
213031347,10,0,0,5,0,23,60,4,0,0,0,64,80,0,10,0,0,87,104,3,21,4,0,132,140,9,24,3,0,176,195,16,23,7,3,242,240,26,30,4,5,299,430,37,45,3,7,521,451,41,35,3,4,538,287,41,20,0,0,356,219,38,21,0,0,278,168,15,10,0,0,194,236,32,16,3,0,284,47,12,0,0,0,63,58,25,0,4,0,93,34,0,4,0,0,37,2761,303,262,41,19,3387,6,0,0,5,0,16,97,0,5,0,0,101,138,4,10,4,0,151,207,10,17,0,0,237,211,14,9,4,0,233,324,9,25,3,0,359,366,14,14,9,0,402,490,12,16,4,0,520,397,10,23,3,0,433,247,12,9,3,0,270,199,12,4,3,0,216,140,3,3,0,0,151,152,12,9,3,0,169,20,8,0,0,0,27,15,9,3,0,0,25,34,0,0,3,0,38,3052,113
213031348,26,4,10,17,0,55,122,0,9,0,0,130,123,3,4,0,3,130,101,7,22,9,4,149,136,11,31,8,0,188,247,19,41,0,3,314,333,30,34,4,6,407,489,45,47,3,12,597,705,53,59,3,6,812,654,46,47,4,0,750,599,53,26,3,6,689,548,52,20,0,0,628,1041,78,32,6,3,1159,232,38,16,0,0,277,435,78,32,0,0,545,51,7,3,0,9,71,5851,515,424,65,43,6901,31,0,8,11,5,53,146,3,3,6,0,151,217,0,9,7,0,228,251,7,23,4,0,289,283,9,30,5,3,329,494,11,38,3,5,550,695,13,32,9,0,749,927,16,34,6,7,988,1168,28,34,3,5,1235,1146,28,19,0,4,1195,1078,19,22,4,3,1118,764,11,12,0,0,791,975,20,30,0,0,1026,160,9,9,0,0,177,199,17,8,0,0,221,63,0,0,0,11,78,8587,197
213031349,14,0,0,6,0,26,129,0,3,0,0,134,133,0,11,3,0,145,104,3,13,0,0,122,120,5,4,5,0,138,222,7,17,0,0,244,230,17,25,3,0,274,263,21,21,3,3,308,261,34,30,3,0,322,159,23,8,3,0,190,114,24,8,0,0,142,58,24,5,0,0,87,119,28,18,6,0,166,19,5,3,0,0,30,27,29,11,0,0,71,21,3,4,0,3,35,1984,227,176,32,12,2432,36,0,3,3,0,40,293,0,0,0,0,291,351,0,5,3,3,367,343,3,8,4,0,356,358,0,10,3,3,371,538,9,10,5,3,562,496,14,15,0,0,527,477,14,14,0,0,506,367,20,16,0,0,402,149,8,10,0,0,170,102,10,5,0,0,119,62,10,4,4,0,82,77,8,4,0,0,88,19,9,0,0,0,24,17,12,5,0,0,41,30,0,0,0,6,35,3707,121
213031350,0,3,0,0,0,0,11,0,3,5,0,15,11,0,0,3,0,12,11,0,4,3,0,19,21,5,5,0,0,28,32,0,8,0,0,43,43,3,12,0,0,64,43,9,11,0,0,67,49,9,24,0,0,86,38,11,12,0,0,59,33,8,6,0,0,52,18,17,7,0,0,47,33,22,19,0,0,73,5,6,5,0,0,18,17,19,5,0,0,42,7,0,0,0,0,8,382,116,128,7,3,642,3,0,0,4,0,4,24,0,12,0,0,31,42,0,5,0,0,44,33,3,6,0,0,49,37,0,9,5,0,46,73,0,14,0,0,85,86,4,3,0,0,94,93,3,14,0,0,118,92,3,14,0,0,113,50,5,12,0,0,66,38,7,3,0,0,49,30,3,8,0,0,50,24,14,7,0,0,44,10,3,4,0,0,19,6,4,6,0,0,21,5,3,0,0,4,7,647,58
213031351,11,0,0,8,0,18,27,0,0,5,0,28,44,0,12,0,0,56,60,3,6,0,3,77,71,13,14,0,0,96,134,17,12,0,0,160,229,24,26,0,7,295,527,31,29,5,11,596,665,54,33,0,9,760,474,24,30,3,3,532,372,44,23,3,6,443,262,36,13,0,0,318,375,69,21,0,3,464,66,13,4,0,0,86,59,46,7,0,0,114,37,9,0,0,5,50,3405,388,231,24,42,4085,7,0,0,3,0,9,31,0,5,0,0,35,45,0,4,3,0,57,65,0,11,0,0,78,66,0,11,0,0,80,134,11,4,5,3,157,203,6,18,0,0,233,361,8,8,0,4,378,258,13,32,0,0,303,190,8,18,0,0,218,117,11,11,0,0,143,85,9,3,0,0,93,76,8,6,0,0,95,12,3,0,0,0,19,10,3,5,0,0,10,16,5,0,0,6,17,1672,90
213031352,10,7,0,3,0,23,88,0,0,0,0,95,73,5,5,0,0,79,65,5,3,0,0,78,70,10,12,0,0,91,100,15,14,0,0,130,165,19,14,5,3,208,243,24,30,0,0,300,361,36,38,3,0,431,295,26,30,0,0,354,263,51,25,3,5,345,213,34,12,0,0,260,420,72,25,0,0,517,106,25,11,3,0,139,169,52,19,0,0,251,23,3,0,0,5,33,2669,379,244,25,22,3333,12,3,0,4,0,23,129,3,10,4,0,140,104,0,11,4,0,120,121,6,18,5,0,145,120,7,16,0,0,141,184,13,20,0,6,225,247,3,22,0,4,280,231,9,27,0,3,275,279,26,27,0,0,331,228,15,20,0,0,263,192,11,20,0,0,220,108,10,13,0,0,130,117,18,22,0,0,158,28,10,5,0,0,37,51,15,10,0,0,72,24,0,0,0,0,21,2166,154
213041353,13,3,3,6,0,33,112,0,4,0,0,118,73,0,3,0,0,85,72,3,17,6,0,93,83,10,7,6,0,110,124,17,27,5,6,176,171,30,20,0,3,226,253,45,32,8,7,350,341,74,48,0,8,469,279,45,31,6,5,364,236,52,23,0,3,320,140,24,17,3,5,192,250,45,19,0,4,313,40,16,4,0,0,60,37,47,13,0,0,95,23,3,0,0,0,33,2273,411,270,55,36,3047,19,0,0,13,0,31,177,0,18,5,0,196,171,4,18,3,0,206,162,7,19,5,0,192,153,9,22,4,4,194,316,14,33,13,5,381,412,27,24,9,0,475,456,25,23,5,0,520,387,20,20,7,3,433,268,20,17,0,0,310,197,29,14,0,0,241,123,6,3,3,0,136,196,15,8,0,0,218,24,7,5,0,0,36,27,11,6,0,0,46,31,3,0,4,5,39,3116,197
213041358,12,0,0,4,0,14,82,0,4,0,0,88,64,4,4,5,0,75,43,7,6,0,0,56,67,0,8,4,0,78,78,10,12,0,0,98,103,15,14,3,0,138,104,21,18,7,0,149,143,27,19,4,0,193,109,19,13,0,0,143,69,18,17,0,0,101,57,24,10,0,0,88,86,10,8,0,0,99,9,4,0,0,0,15,12,7,0,0,0,28,27,0,5,0,0,26,1073,154,126,29,10,1399,13,0,4,4,0,22,165,0,7,4,0,174,212,0,7,4,0,225,172,4,10,0,0,185,173,10,7,0,0,181,248,4,5,5,0,267,314,4,7,0,0,333,292,11,9,0,0,318,222,7,7,4,0,242,195,6,9,0,0,205,181,5,5,0,0,190,101,0,4,0,0,110,138,0,4,0,0,140,14,0,0,0,0,16,14,3,4,0,0,17,16,0,4,0,0,19,2471,63
213041359,27,5,5,9,0,43,102,5,0,4,0,111,92,0,3,0,0,98,88,5,10,4,0,108,157,13,14,3,0,188,271,29,40,3,0,347,446,62,39,10,6,564,881,85,44,7,14,1034,1251,125,67,11,12,1470,971,97,42,9,4,1126,825,81,27,3,9,943,574,63,23,0,0,658,719,83,22,3,0,826,118,41,6,0,0,167,144,52,5,0,0,206,59,9,4,0,11,86,6738,750,347,70,55,7969,23,0,0,10,0,33,108,0,8,3,0,120,106,0,13,5,3,120,100,4,10,6,0,128,142,7,9,5,0,167,238,12,6,9,0,269,399,23,11,8,3,441,568,30,13,5,3,621,661,25,5,11,0,704,517,18,7,0,0,541,371,11,5,0,0,387,252,6,0,0,0,259,274,14,3,0,0,293,38,3,3,0,0,45,33,4,0,0,0,43,35,0,0,0,5,46,3873,170
213041360,7,0,5,3,0,16,56,0,5,0,0,58,47,0,10,0,0,61,24,0,3,0,0,31,27,3,9,0,0,43,38,11,12,0,0,63,34,10,10,7,0,67,59,24,17,3,0,103,57,29,15,3,0,108,37,13,14,6,0,68,47,25,8,0,0,79,27,12,5,0,0,45,53,19,10,0,0,83,11,11,3,0,0,28,21,7,5,0,0,33,10,0,0,0,0,12,563,170,129,21,3,895,3,0,0,12,0,13,64,0,8,5,0,83,78,0,14,3,0,94,47,0,11,3,0,73,76,9,7,0,0,87,105,10,10,0,0,122,116,4,14,0,0,144,123,0,8,0,0,132,89,16,4,0,0,113,97,3,3,0,0,108,92,4,7,0,0,110,61,5,3,0,0,70,72,7,5,0,0,83,3,0,0,0,0,10,6,7,0,0,0,12,10,0,0,3,3,16,1047,69
213041461,3,0,0,0,0,8,41,0,0,0,0,43,26,0,0,0,0,22,10,3,0,0,0,11,15,3,7,0,0,17,12,0,0,0,0,17,19,4,3,0,0,29,22,8,9,0,0,37,28,0,8,0,0,36,13,5,0,0,0,26,18,9,4,0,0,24,12,3,0,0,0,13,10,3,0,0,0,11,0,0,0,0,0,0,6,8,0,0,0,8,0,0,0,0,0,6,221,45,38,3,4,309,8,0,0,0,0,5,39,0,4,3,0,48,42,0,5,0,0,51,22,3,3,0,0,27,33,0,0,0,0,32,47,0,3,0,0,54,33,0,3,0,3,43,49,4,5,0,0,52,36,6,4,0,0,40,15,0,0,0,0,15,14,0,0,0,0,12,11,0,0,0,0,12,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,361,12
213041462,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,3,5,0,4,0,0,9,0,0,7,0,0,4,8,3,3,0,0,13,9,11,6,0,0,22,7,6,11,0,0,20,6,7,5,0,0,16,7,4,8,0,0,20,11,3,3,0,0,14,14,11,5,0,0,27,0,0,0,0,0,3,3,5,3,0,0,8,3,0,0,0,0,3,80,49,44,5,3,176,0,0,0,0,0,0,8,0,6,0,0,10,11,0,4,0,0,16,9,0,5,0,0,16,17,0,5,0,0,16,41,3,5,0,0,46,21,3,0,0,0,34,24,0,4,0,0,29,37,3,4,0,0,44,39,0,0,0,0,43,27,0,0,0,0,29,8,4,0,0,0,11,17,3,0,0,0,17,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,259,19
213041463,4,0,0,3,0,14,82,0,4,5,0,89,72,0,3,3,0,80,57,3,6,3,0,71,53,7,15,4,0,78,82,11,17,0,0,107,86,20,3,8,0,119,116,29,15,5,0,174,125,28,25,0,0,182,102,41,19,0,0,160,80,30,18,0,0,131,54,15,16,0,0,87,112,29,14,0,0,158,16,14,5,0,0,40,27,14,10,0,0,52,14,0,0,0,0,22,1083,262,169,30,9,1556,12,0,5,0,0,14,140,0,8,7,0,157,151,0,13,3,0,173,104,8,11,5,0,129,126,8,18,0,0,147,159,7,16,4,0,189,185,7,17,9,0,212,229,15,9,3,0,256,193,17,15,0,0,228,142,10,6,0,0,163,128,9,3,3,0,150,84,8,4,0,0,91,112,9,4,0,0,125,19,3,5,0,0,23,15,9,4,0,0,25,14,0,0,0,0,22,1821,116
213041571,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,5,3,0,4,0,0,10,7,0,6,0,0,14,5,0,5,0,0,15,12,3,7,0,0,23,13,5,8,0,0,30,27,9,9,0,0,46,18,7,3,0,0,29,19,3,3,0,0,31,7,11,0,0,0,13,17,8,3,0,0,29,3,0,0,0,0,4,0,4,0,0,0,4,4,0,0,0,0,3,136,65,53,8,0,257,0,4,0,0,0,9,3,0,0,0,0,9,9,0,0,0,0,12,16,0,3,4,0,22,13,3,3,0,0,20,28,5,5,0,0,34,32,4,8,0,0,46,35,3,5,0,0,39,44,0,3,5,0,51,28,0,3,0,0,27,27,0,0,0,0,32,13,0,0,0,0,14,24,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,286,20
213041572,0,0,0,0,0,4,9,0,0,0,0,12,12,0,0,0,0,16,11,4,0,0,0,20,12,0,8,0,0,22,18,11,10,0,0,36,46,10,5,0,0,67,66,15,5,0,5,92,110,14,13,0,0,142,66,13,3,0,0,77,70,6,0,0,0,83,50,3,0,0,0,57,76,7,0,0,0,87,16,0,0,0,0,16,11,12,0,0,0,22,8,5,0,0,0,10,589,95,60,6,8,758,4,0,0,6,0,6,13,0,0,4,0,15,18,0,0,0,0,27,15,0,3,0,3,18,31,0,4,0,3,42,32,0,3,4,0,41,56,0,3,0,0,63,91,3,3,0,0,96,61,4,3,0,0,68,33,0,0,0,0,33,26,0,0,0,0,25,8,3,0,0,0,12,14,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,18
213041573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,4,0,0,4,6,0,0,0,0,5,8,0,0,0,0,9,11,0,0,0,0,8,11,6,0,0,0,16,10,4,6,0,0,25,22,0,5,0,0,30,5,5,0,0,0,14,9,3,0,0,0,10,12,6,6,0,0,20,0,3,4,0,0,10,4,0,0,0,0,8,0,0,0,0,0,0,94,42,25,0,4,162,0,0,0,0,0,0,4,0,0,0,0,5,8,0,3,0,0,8,7,0,0,0,0,7,17,0,0,0,0,20,9,0,0,0,0,17,20,0,3,0,0,21,25,0,0,0,0,26,25,3,3,0,0,29,10,0,0,0,0,16,10,0,0,0,0,13,3,0,0,0,0,6,13,0,0,0,0,15,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,157,12
213041574,0,0,0,3,0,5,0,0,0,0,0,3,5,0,4,0,0,13,6,0,0,0,0,11,15,0,9,0,0,20,19,10,14,3,0,40,28,18,9,0,0,50,45,11,14,0,0,71,82,24,16,0,0,129,51,18,19,0,0,89,29,11,9,0,0,49,29,5,5,0,0,44,56,14,12,0,0,82,8,0,0,0,0,5,10,3,0,0,0,17,3,0,0,0,0,7,395,115,120,6,4,641,3,0,0,4,0,8,4,0,7,0,0,12,11,0,4,6,0,22,13,0,8,0,0,19,14,0,4,0,0,15,25,8,6,0,0,36,29,3,6,0,0,41,24,5,5,0,0,29,30,3,3,0,0,35,43,0,9,0,0,48,23,0,5,0,0,29,7,0,5,0,0,15,24,3,3,0,0,28,0,0,0,0,0,0,3,0,0,0,0,4,6,0,0,0,0,6,244,26
213041575,0,0,0,7,0,9,24,0,0,0,0,27,20,0,0,0,0,25,8,4,4,0,0,16,11,4,10,0,0,30,22,10,7,0,0,42,35,13,14,4,0,60,47,10,13,3,6,80,38,29,22,0,0,88,39,13,13,0,0,72,35,20,4,0,0,56,20,16,9,5,0,48,51,25,5,0,0,87,8,11,0,0,0,21,12,7,3,0,0,26,5,4,0,0,3,9,387,168,109,16,13,691,6,0,0,0,0,14,30,0,0,0,0,40,35,0,12,3,0,52,30,0,7,0,0,36,36,5,11,0,0,48,61,7,15,0,0,80,84,5,7,0,0,99,89,3,11,5,0,100,105,0,6,0,0,115,65,5,9,0,0,83,47,8,5,0,0,52,34,5,7,0,0,48,43,7,3,0,0,50,6,3,0,0,0,7,8,5,0,0,0,13,13,0,0,0,5,17,687,47
213041576,4,5,0,3,0,11,10,0,0,0,0,14,0,0,4,0,0,10,4,0,5,0,0,6,13,6,3,0,0,24,15,6,8,0,0,29,23,11,11,3,0,48,31,21,10,0,0,67,33,14,23,4,0,81,44,12,10,0,0,66,27,13,11,0,0,46,28,10,3,0,0,41,43,10,8,0,0,54,5,0,0,0,0,6,3,6,0,0,0,14,4,0,0,0,0,4,290,114,110,15,5,538,0,5,0,7,0,11,10,4,0,0,0,18,21,0,8,0,4,27,16,0,4,0,0,19,14,0,0,4,0,24,37,3,11,3,0,56,66,8,14,0,0,89,69,6,11,0,0,86,67,4,5,0,0,81,59,0,0,0,0,59,48,3,4,4,0,60,33,4,0,0,0,37,37,0,0,0,0,46,4,0,0,0,0,3,0,0,3,0,0,5,0,0,0,3,0,0,486,43
213041577,13,4,0,4,0,18,116,5,4,0,0,123,78,0,4,0,0,87,67,3,4,4,0,78,93,15,5,3,0,111,143,19,9,0,0,170,175,21,26,4,6,231,332,30,21,3,0,380,397,39,25,0,0,461,286,41,18,0,0,341,209,36,15,4,0,256,145,23,10,0,0,173,184,50,4,0,0,242,36,12,5,0,0,50,45,36,10,0,3,95,32,3,7,0,3,51,2350,322,155,28,23,2884,15,0,0,4,4,25,160,0,0,4,4,169,155,4,3,0,4,164,173,6,6,4,0,184,187,4,10,0,0,205,283,8,13,5,3,308,335,8,12,4,0,357,413,24,14,0,0,451,341,14,0,0,0,369,259,5,6,0,0,277,174,8,3,0,4,192,114,11,0,0,0,125,128,6,0,0,0,147,13,7,0,0,0,16,18,10,0,0,0,28,34,3,0,0,3,41,2801,119
213041578,3,0,0,0,0,3,27,0,0,0,0,32,22,0,0,0,0,21,22,5,3,4,0,35,33,5,8,0,0,38,41,4,12,0,0,60,48,16,19,3,3,82,69,15,11,0,0,96,78,15,22,0,0,114,93,11,15,0,0,122,62,12,8,0,0,83,52,10,3,0,0,69,51,5,7,0,0,59,11,0,3,0,0,13,3,4,5,0,0,13,10,0,0,0,0,16,630,101,113,16,12,865,4,0,0,0,0,5,44,0,4,0,0,47,57,3,0,0,0,57,59,0,6,7,0,71,62,3,4,5,0,68,141,3,6,0,0,150,159,0,8,0,0,170,176,0,14,0,0,196,146,3,0,0,0,153,127,5,3,0,0,137,76,0,0,0,0,74,45,5,0,0,0,47,70,0,6,0,0,77,12,3,0,0,0,13,3,0,0,0,0,5,7,0,0,0,0,8,1171,29
213051361,22,3,8,11,0,48,130,4,0,0,0,134,127,4,5,10,0,145,101,9,11,6,4,128,156,19,22,5,0,199,250,26,29,5,5,309,368,36,28,7,10,439,676,71,51,9,0,803,751,83,47,6,4,895,471,43,39,7,3,564,308,48,18,6,4,382,163,43,19,0,0,224,227,68,19,0,0,314,47,17,3,0,0,66,47,57,6,0,0,113,45,4,9,0,9,62,3871,539,311,75,38,4833,19,0,0,13,0,35,185,0,8,0,0,190,183,5,5,0,0,202,169,13,15,5,0,201,219,11,6,8,0,245,346,17,30,10,3,402,428,22,9,7,0,470,508,20,11,14,0,554,395,21,13,0,0,436,223,6,9,0,0,244,137,16,13,0,0,161,91,12,8,0,0,104,100,18,4,0,0,123,13,10,0,0,0,23,13,15,0,0,0,30,38,0,0,0,3,44,3068,186
213051362,10,0,0,3,0,17,120,5,0,0,0,127,104,4,8,5,0,121,104,6,9,3,0,126,76,9,14,0,3,96,131,12,15,5,0,160,117,11,32,0,3,167,141,20,18,5,0,179,150,34,18,4,0,205,97,17,14,3,5,132,76,22,12,0,0,105,45,13,3,0,0,61,69,12,3,0,0,85,15,3,5,0,0,25,18,16,4,0,0,41,16,4,0,0,5,18,1296,178,162,28,20,1681,20,0,0,3,0,23,237,0,4,0,0,242,312,3,9,0,3,321,282,9,21,5,0,310,265,3,12,0,0,286,357,9,15,4,0,380,353,8,15,0,0,386,390,16,18,0,0,424,328,11,9,0,0,350,192,9,7,0,0,206,157,4,9,0,0,166,83,0,0,0,0,87,108,9,6,0,0,122,5,8,5,0,0,19,9,7,7,0,0,24,31,0,0,0,4,28,3148,83
213051363,43,9,4,14,3,69,75,0,6,0,0,80,96,7,7,5,0,117,130,7,11,0,0,152,182,16,9,0,3,215,346,21,32,8,3,403,740,51,33,3,9,844,1965,88,42,4,14,2116,2671,120,56,8,12,2859,2127,95,36,3,5,2264,1751,119,29,0,3,1907,1230,56,16,0,7,1311,1879,103,31,0,4,2022,356,51,6,0,0,418,404,104,9,0,0,528,155,13,0,0,6,179,14151,861,339,53,80,15482,24,5,0,10,0,39,92,0,11,0,0,100,130,3,11,4,0,151,157,4,3,4,5,170,195,0,6,3,5,215,349,16,13,0,0,380,603,14,15,9,0,649,939,24,11,0,5,986,941,20,22,5,5,993,683,20,6,0,0,707,464,17,5,0,0,487,277,8,5,0,0,288,414,14,11,0,0,445,87,8,0,0,0,104,91,16,11,3,0,111,59,5,0,0,7,71,5489,193
213051368,16,8,0,4,0,35,110,0,3,0,0,120,87,4,4,0,0,95,105,10,7,4,3,126,141,10,9,4,3,169,202,26,24,4,3,260,301,38,28,10,3,392,488,63,33,5,10,599,582,75,41,7,5,705,509,57,28,4,0,600,426,48,28,3,3,510,391,53,17,5,0,459,587,67,18,0,0,679,92,22,4,0,0,123,148,59,22,0,0,226,40,10,8,3,8,69,4230,540,274,66,45,5159,35,0,0,12,0,40,148,3,8,3,0,167,204,8,14,9,0,233,248,6,7,12,5,276,321,7,19,4,0,352,574,17,12,10,0,611,706,16,23,8,5,758,908,19,23,3,0,953,1030,27,25,6,3,1082,830,30,22,0,0,881,681,13,14,3,0,712,517,5,9,0,4,530,582,17,16,3,0,622,68,9,5,0,0,89,76,17,11,0,0,111,72,8,3,0,0,86,6999,204
213051464,3,0,4,3,0,7,9,0,0,0,0,15,12,10,5,0,0,18,12,3,3,0,0,28,10,6,12,0,0,32,19,14,15,5,0,49,31,17,16,0,0,62,49,21,18,3,0,92,68,22,18,0,0,115,50,16,16,0,0,80,45,25,13,0,0,86,35,13,6,0,0,57,71,33,10,0,0,113,25,11,5,0,0,39,31,27,8,0,0,70,5,0,0,0,0,9,481,214,151,26,7,870,3,3,5,11,0,21,17,3,6,3,0,36,21,4,16,6,0,48,26,9,8,4,0,47,36,5,10,3,0,57,62,6,17,7,0,88,88,7,17,0,0,119,117,16,18,0,0,149,105,15,9,3,0,139,55,9,6,0,0,71,57,12,9,0,0,76,36,3,4,0,0,39,42,11,3,0,0,56,7,6,5,0,0,21,11,3,0,0,0,18,6,0,0,0,3,10,705,115
