POW_SA2_CODE_2021,IE_Mng_OMEs_Nil_e,IE_Mng_OMEs_1_19_e,IE_Mng_OMEs_20mo_e,IE_Mng_OMEs_NE_NS,IE_Mng_Tot,IE_Pro_OMEs_Nil_e,IE_Pro_OMEs_1_19_e,IE_Pro_OMEs_20mo_e,IE_Pro_OMEs_NE_NS,IE_Pro_Tot,IE_TecTW_OMEs_Nil_e,IE_TecTW_OMEs_1_19_e,IE_TecTW_OMEs_20mo_e,IE_TecTW_OMEs_NE_NS,IE_TecTW_Tot,IE_CoPSW_OMEs_Nil_e,IE_CoPSW_OMEs_1_19_e,IE_CoPSW_OMEs_20mo_e,IE_CoPSW_OMEs_NE_NS,IE_CoPSW_Tot,IE_ClAW_OMEs_Nil_e,IE_ClAW_OMEs_1_19_e,IE_ClAW_OMEs_20mo_e,IE_ClAW_OMEs_NE_NS,IE_ClAW_Tot,IE_SWs_OMEs_Nil_e,IE_SWs_OMEs_1_19_e,IE_SWs_OMEs_20mo_e,IE_SWs_OMEs_NE_NS,IE_SWs_Tot,IE_MaOpD_OMEs_Nil_e,IE_MaOpD_OMEs_1_19_e,IE_MaOpD_OMEs_20mo_e,IE_MaOpD_OMEs_NE_NS,IE_MaOpD_Tot,IE_Lab_OMEs_Nil_e,IE_Lab_OMEs_1_19_e,IE_Lab_OMEs_20mo_e,IE_Lab_OMEs_NE_NS,IE_Lab_Tot,IE_IDNS_OMEs_Nil_e,IE_IDNS_OMEs_1_19_e,IE_IDNS_OMEs_20mo_e,IE_IDNS_OMEs_NE_NS,IE_IDNS_Tot,IE_Tot_OMEs_Nil_e,IE_Tot_OMEs_1_19_e,IE_Tot_OMEs_20mo_e,IE_Tot_OMEs_NE_NS,IE_Tot_Tot,UIE_Mng_OMEs_Nil_e,UIE_Mng_OMEs_1_19_e,UIE_Mng_OMEs_20mo_e,UIE_Mng_OMEs_NE_NS,UIE_Mng_Tot,UIE_Pro_OMEs_Nil_e,UIE_Pro_OMEs_1_19_e,UIE_Pro_OMEs_20mo_e,UIE_Pro_OMEs_NE_NS,UIE_Pro_Tot,UIE_TecTW_OMEs_Nil_e,UIE_TecTW_OMEs_1_19_e,UIE_TecTW_OMEs_20mo_e,UIE_TecTW_OMEs_NE_NS,UIE_TecTW_Tot,UIE_CoPSW_OMEs_Nil_e,UIE_CoPSW_OMEs_1_19_e,UIE_CoPSW_OMEs_20mo_e,UIE_CoPSW_OMEs_NE_NS,UIE_CoPSW_Tot,UIE_ClAW_OMEs_Nil_e,UIE_ClAW_OMEs_1_19_e,UIE_ClAW_OMEs_20mo_e,UIE_ClAW_OMEs_NE_NS,UIE_ClAW_Tot,UIE_SWs_OMEs_Nil_e,UIE_SWs_OMEs_1_19_e,UIE_SWs_OMEs_20mo_e,UIE_SWs_OMEs_NE_NS,UIE_SWs_Tot,UIE_MaOpD_OMEs_Nil_e,UIE_MaOpD_OMEs_1_19_e,UIE_MaOpD_OMEs_20mo_e,UIE_MaOpD_OMEs_NE_NS,UIE_MaOpD_Tot,UIE_Lab_OMEs_Nil_e,UIE_Lab_OMEs_1_19_e,UIE_Lab_OMEs_20mo_e,UIE_Lab_OMEs_NE_NS,UIE_Lab_Tot,UIE_IDNS_OMEs_Nil_e,UIE_IDNS_OMEs_1_19_e,UIE_IDNS_OMEs_20mo_e,UIE_IDNS_OMEs_NE_NS,UIE_IDNS_Tot,UIE_Tot_OMEs_Nil_e,UIE_Tot_OMEs_1_19_e,UIE_Tot_OMEs_20mo_e,UIE_Tot_OMEs_NE_NS,UIE_Tot_Tot,Tot_Mng_OMEs_Nil_e,Tot_Mng_OMEs_1_19_e,Tot_Mng_OMEs_20mo_e,Tot_Mng_OMEs_NE_NS,Tot_Mng_Tot,Tot_Pro_OMEs_Nil_e,Tot_Pro_OMEs_1_19_e,Tot_Pro_OMEs_20mo_e,Tot_Pro_OMEs_NE_NS,Tot_Pro_Tot,Tot_TecTW_OMEs_Nil_e,Tot_TecTW_OMEs_1_19_e,Tot_TecTW_OMEs_20mo_e,Tot_TecTW_OMEs_NE_NS,Tot_TecTW_Tot,Tot_CoPSW_OMEs_Nil_e,Tot_CoPSW_OMEs_1_19_e,Tot_CoPSW_OMEs_20mo_e,Tot_CoPSW_OMEs_NE_NS,Tot_CoPSW_Tot,Tot_ClAW_OMEs_Nil_e,Tot_ClAW_OMEs_1_19_e,Tot_ClAW_OMEs_20mo_e,Tot_ClAW_OMEs_NE_NS,Tot_ClAW_Tot,Tot_SWs_OMEs_Nil_e,Tot_SWs_OMEs_1_19_e,Tot_SWs_OMEs_20mo_e,Tot_SWs_OMEs_NE_NS,Tot_SWs_Tot,Tot_MaOpD_OMEs_Nil_e,Tot_MaOpD_OMEs_1_19_e,Tot_MaOpD_OMEs_20mo_e,Tot_MaOpD_OMEs_NE_NS,Tot_MaOpD_Tot,Tot_Lab_OMEs_Nil_e,Tot_Lab_OMEs_1_19_e,Tot_Lab_OMEs_20mo_e,Tot_Lab_OMEs_NE_NS,Tot_Lab_Tot,Tot_IDNS_OMEs_Nil_e,Tot_IDNS_OMEs_1_19_e,Tot_IDNS_OMEs_20mo_e,Tot_IDNS_OMEs_NE_NS,Tot_IDNS_Tot,Tot_Tot_OMEs_Nil_e,Tot_Tot_OMEs_1_19_e,Tot_Tot_OMEs_20mo_e,Tot_Tot_OMEs_NE_NS,Tot_Tot_Tot
213011331,6,11,0,0,20,3,0,0,0,6,4,12,0,0,16,0,0,0,0,4,3,0,0,0,7,0,0,0,0,0,10,5,0,0,7,3,0,0,0,0,0,0,0,0,0,32,29,0,0,68,6,8,0,0,10,13,3,0,0,12,16,3,0,0,19,17,0,0,0,16,0,0,0,0,4,0,0,0,0,3,19,0,0,0,19,10,3,0,0,16,0,0,0,0,0,74,19,0,0,92,9,14,0,0,30,10,4,0,0,19,19,20,0,0,33,14,0,0,0,20,6,0,0,0,14,4,3,0,0,5,24,5,0,0,25,14,0,0,0,17,0,0,0,0,0,103,50,0,0,155
213011332,12,21,3,0,36,20,7,0,0,27,21,25,3,0,44,7,3,0,0,11,6,13,0,0,17,3,5,0,0,11,8,7,0,0,14,6,0,0,0,9,8,0,0,0,8,86,86,4,0,178,25,3,0,0,26,37,10,0,0,38,37,6,0,0,42,20,4,0,0,26,11,0,0,0,11,5,3,0,0,6,18,3,0,0,15,13,0,0,0,13,9,0,0,0,9,158,28,0,0,187,33,27,3,0,63,50,16,0,0,71,61,29,3,0,91,23,9,0,0,35,17,13,0,0,24,5,9,0,0,18,24,9,0,0,32,23,0,0,0,20,12,0,0,0,12,247,110,4,0,366
213011333,7,12,0,0,19,9,10,0,0,12,8,6,0,0,17,0,0,0,0,3,7,5,0,0,12,0,0,0,0,0,13,4,0,0,15,4,6,0,0,11,0,0,0,0,3,54,42,0,0,93,8,0,0,0,8,12,3,0,0,12,23,10,0,0,35,14,0,0,0,14,3,0,0,0,3,0,0,0,0,0,26,0,0,0,26,12,0,0,0,15,5,0,0,0,5,101,17,0,0,113,12,12,0,0,24,16,13,0,0,27,34,16,0,0,52,16,0,0,0,21,7,5,0,0,12,0,0,0,0,0,37,4,0,0,44,16,3,0,0,24,4,0,0,0,8,155,58,0,0,207
213011334,20,52,0,0,77,15,30,0,0,50,23,21,0,0,41,3,6,0,0,13,3,15,0,0,16,9,21,0,0,28,18,7,0,0,32,6,8,0,0,16,4,0,0,0,3,99,164,8,0,269,24,23,0,0,47,42,19,0,0,58,50,17,0,0,69,23,0,0,0,25,8,3,0,0,11,8,0,0,0,5,48,5,0,0,52,32,0,0,0,34,9,0,0,0,10,246,67,3,0,319,48,75,0,0,124,54,50,0,0,112,71,41,0,0,116,26,6,0,0,40,11,17,0,0,34,9,22,0,0,33,71,12,0,0,77,38,11,0,0,52,8,0,0,0,13,346,235,9,0,586
213011335,9,27,0,0,30,4,24,0,0,29,17,13,0,0,37,3,6,0,0,7,7,4,0,0,9,7,4,0,0,10,9,6,0,0,17,9,3,0,0,7,0,0,0,0,4,56,86,6,0,151,24,3,0,0,31,33,10,0,0,43,38,8,0,0,45,27,0,0,0,27,6,8,0,0,16,8,0,0,0,5,60,0,0,0,60,18,5,0,0,23,0,0,0,0,0,208,32,0,0,242,31,31,0,0,58,39,34,0,0,72,59,25,0,0,82,26,6,0,0,30,11,9,0,0,18,11,4,0,0,15,70,6,0,0,73,23,4,0,0,29,3,0,0,0,5,268,112,6,0,386
213011336,32,89,10,0,127,25,73,3,0,102,23,46,3,0,75,3,7,0,0,14,8,21,0,0,28,3,31,4,0,32,18,0,0,0,24,14,4,0,0,20,3,3,0,0,5,132,272,14,0,428,22,26,0,0,47,69,16,0,0,89,59,23,0,0,85,24,3,0,0,26,9,4,0,0,14,11,8,0,0,20,43,0,0,0,46,23,5,0,0,26,10,0,0,0,11,276,80,5,0,359,51,116,5,0,175,102,92,3,0,194,86,65,3,6,163,28,14,0,0,38,21,25,0,0,46,12,29,4,0,49,64,6,0,0,66,35,8,0,0,43,12,7,0,0,15,409,356,22,7,786
213011337,35,161,11,0,206,10,15,0,0,26,40,83,3,0,122,7,0,0,0,14,17,35,0,0,54,10,13,0,0,27,25,18,0,0,42,12,19,0,0,31,5,7,0,0,13,157,354,21,0,535,9,13,3,0,28,28,3,0,0,34,71,29,0,0,98,15,0,0,0,16,11,4,0,0,13,13,0,0,0,13,40,0,0,0,40,30,6,0,0,35,7,5,0,0,9,218,62,3,3,285,44,174,12,0,231,36,20,0,0,59,106,108,3,0,217,19,4,0,0,26,20,40,0,0,63,16,13,0,0,32,66,18,0,0,85,42,24,0,0,70,15,10,0,0,27,378,412,24,3,814
213011338,37,207,62,0,310,10,22,3,0,37,38,73,0,0,121,3,0,0,0,7,28,54,4,0,80,7,10,0,0,20,74,33,4,0,114,12,16,6,0,30,3,12,0,0,16,217,427,82,0,728,29,18,5,0,45,53,3,0,0,57,67,18,0,0,89,26,0,0,0,30,35,4,0,3,40,8,3,0,0,11,133,0,0,0,141,44,14,0,0,55,5,0,0,0,5,400,65,0,3,473,63,222,70,0,360,61,26,3,0,91,102,96,0,0,211,32,4,0,0,33,59,56,4,3,123,11,13,0,0,27,208,35,4,0,253,56,24,6,0,90,13,12,0,0,24,620,491,89,4,1199
213011339,14,13,7,0,27,12,17,0,0,34,12,13,0,0,31,4,0,0,0,0,6,3,0,0,12,7,8,0,0,11,11,0,0,0,10,4,4,0,0,8,0,0,0,0,0,69,67,8,0,142,7,5,0,0,13,31,12,0,0,37,26,5,0,0,33,20,0,0,0,19,7,0,0,0,7,7,0,0,0,10,28,0,0,0,24,13,0,0,0,10,5,0,0,0,5,142,20,0,0,164,20,16,7,0,41,42,25,0,0,68,40,17,0,0,61,17,5,0,0,25,13,3,0,0,18,13,9,0,0,16,37,4,0,0,40,16,5,0,0,23,9,0,0,0,9,206,88,8,0,299
213011340,23,53,10,0,85,34,23,0,0,57,30,31,0,0,60,4,4,0,0,5,14,20,0,0,39,16,4,3,0,25,12,3,0,0,20,9,12,0,0,23,0,3,0,0,6,142,155,23,0,319,17,19,0,0,35,43,8,0,0,54,59,11,0,0,73,35,8,0,0,46,14,4,0,0,26,3,0,0,0,3,16,0,0,0,18,23,8,0,0,30,5,0,0,0,5,227,62,0,0,286,36,69,10,0,120,75,39,3,0,111,89,41,0,0,130,40,5,0,0,46,30,27,0,0,58,16,4,3,0,27,31,6,0,0,39,33,23,0,0,55,6,3,0,0,10,366,212,24,0,604
213011569,12,37,7,0,53,12,16,0,0,32,15,17,0,0,33,3,0,0,0,8,0,11,0,0,14,0,3,0,0,8,16,3,0,0,24,0,7,0,0,12,3,0,0,0,4,74,94,10,0,184,12,3,0,0,20,32,0,0,0,39,39,9,0,0,50,25,3,0,0,29,7,0,0,0,8,13,5,0,0,17,28,0,0,0,27,19,5,0,0,25,4,0,0,0,7,180,32,0,0,219,30,35,7,0,75,44,18,0,0,69,56,25,0,0,85,32,7,0,0,36,10,13,0,0,25,11,9,0,0,21,44,3,0,0,47,19,10,0,0,34,8,3,0,0,12,256,130,13,0,406
213011570,36,161,61,0,260,10,17,0,0,32,39,62,5,0,100,4,6,0,0,15,27,39,3,0,70,20,19,3,0,43,50,33,4,0,87,10,10,3,0,28,6,17,0,0,23,209,359,86,0,655,14,15,0,0,30,23,6,0,0,29,48,19,0,0,69,17,0,0,0,17,8,0,0,0,10,11,7,0,0,15,57,3,0,0,70,24,3,0,0,35,3,0,0,0,5,207,52,3,0,270,51,181,67,0,294,38,22,0,0,57,89,76,5,0,167,17,6,0,0,29,39,37,3,0,79,31,23,3,0,57,113,39,7,5,155,36,15,7,0,57,3,16,0,0,23,418,419,92,5,927
213021341,40,83,32,0,153,43,44,0,0,94,38,42,0,0,81,0,8,0,0,18,16,20,0,0,40,3,12,6,0,18,40,15,4,0,60,15,5,0,0,26,5,7,0,0,18,203,242,49,0,497,15,9,0,0,27,95,16,0,0,110,60,22,0,0,79,29,4,0,0,34,14,4,0,0,19,9,0,0,0,13,23,4,0,0,29,36,3,0,0,39,7,4,0,0,7,293,63,0,0,353,54,93,32,0,182,140,53,0,0,202,98,60,0,0,155,35,11,0,0,49,26,25,0,0,56,10,19,6,0,31,66,17,4,0,87,50,15,0,0,60,12,12,0,0,26,501,301,49,0,852
213021342,8,28,0,0,39,32,17,0,0,43,16,20,0,0,38,0,0,0,0,5,12,11,0,0,18,5,4,0,0,10,15,0,0,0,15,3,6,0,0,15,4,0,0,0,8,93,94,0,0,189,15,6,0,0,22,63,7,0,0,65,47,7,0,0,58,34,0,0,0,34,11,3,0,0,12,6,0,0,0,6,10,0,0,0,10,24,0,0,0,24,7,0,0,0,8,207,21,0,0,233,28,36,0,0,60,90,23,0,0,115,69,26,0,0,89,31,0,0,0,37,17,11,0,0,33,5,4,0,0,9,25,0,0,0,25,25,5,0,0,29,8,4,0,0,13,304,117,0,0,420
213021343,39,136,37,0,217,23,43,4,0,75,50,56,0,0,106,10,6,0,0,20,14,35,8,0,53,10,13,0,0,23,54,29,0,0,85,13,12,3,0,31,9,0,0,0,14,216,344,53,0,615,33,14,6,0,53,74,13,6,0,93,82,23,0,0,110,43,0,0,0,40,27,5,0,0,27,10,9,0,0,15,46,6,0,0,48,35,9,0,0,38,11,0,0,0,14,361,70,9,0,438,73,156,39,0,269,98,58,12,0,166,130,79,0,0,213,47,8,0,0,61,36,39,8,0,83,19,16,0,0,41,100,33,0,0,129,49,16,3,0,73,19,0,0,0,24,574,413,63,0,1055
213021344,37,99,24,0,158,64,62,5,0,135,14,34,0,0,53,5,5,0,0,14,18,16,5,0,36,13,14,0,0,29,5,3,0,0,10,9,10,0,0,19,3,4,0,0,9,178,247,30,0,460,39,15,0,0,61,173,23,0,0,197,79,12,0,0,95,50,8,0,0,59,14,3,0,0,22,13,0,0,0,16,26,0,0,0,26,30,3,0,0,35,7,0,0,0,7,428,74,0,0,507,84,117,24,0,217,238,90,6,0,331,98,46,0,0,146,54,10,0,0,66,33,19,5,0,61,28,13,0,0,41,32,3,0,0,31,36,12,0,0,51,12,4,0,0,19,604,321,35,0,964
213021345,5,3,0,0,13,3,5,0,0,13,8,3,0,0,10,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20,23,0,0,48,4,0,0,0,6,27,0,0,0,24,12,5,0,0,12,8,0,0,0,8,8,0,0,0,7,3,0,0,0,0,5,0,0,0,5,6,0,0,0,6,0,0,0,0,0,72,10,0,0,73,9,4,0,0,22,29,4,0,0,40,21,8,0,0,26,8,0,0,0,8,8,5,0,0,11,3,0,0,0,3,7,0,0,0,9,11,0,0,0,6,0,0,0,0,0,93,32,0,0,128
213021346,59,203,32,0,301,99,105,13,0,209,41,82,3,0,131,10,17,0,0,25,23,30,11,0,66,14,27,3,0,45,10,6,0,0,18,10,15,0,0,28,16,5,0,0,15,276,491,56,3,825,27,28,4,0,60,182,24,3,0,208,96,29,0,0,129,38,13,0,0,46,27,6,0,0,27,14,7,0,0,16,10,0,0,0,12,22,9,0,0,31,13,0,0,0,13,430,110,7,5,550,89,233,36,0,356,279,132,14,0,419,140,111,3,4,261,48,28,0,0,75,45,38,11,0,90,26,35,3,0,63,16,9,0,0,28,37,21,0,0,57,25,5,0,0,24,709,601,63,4,1377
213031347,31,109,17,0,162,34,33,5,0,69,29,45,0,0,69,3,6,0,0,10,7,24,0,0,29,14,9,0,0,22,22,7,0,0,29,5,9,0,0,14,6,3,0,0,8,148,245,26,0,421,33,20,0,0,56,65,4,0,0,69,62,14,0,0,79,45,5,0,0,52,13,4,0,0,16,9,4,0,0,11,86,5,0,0,87,27,0,0,0,29,14,0,0,0,14,351,63,4,0,412,64,132,18,0,220,93,42,5,0,133,89,62,0,0,153,47,13,0,0,60,23,31,0,0,47,22,10,0,0,31,107,10,0,0,124,33,5,0,0,43,15,3,0,0,21,498,303,26,0,832
213031348,49,166,24,0,246,73,156,6,0,240,33,60,4,0,92,6,13,5,0,22,9,22,5,0,33,8,24,0,0,36,11,10,0,0,19,6,6,0,0,11,5,4,0,4,9,208,461,49,4,719,50,39,0,0,90,230,64,0,0,297,94,30,0,0,123,59,5,0,0,59,19,0,0,0,20,25,12,0,0,33,38,6,0,0,44,31,3,0,0,32,17,0,0,0,20,564,159,0,0,723,102,205,24,0,333,306,218,6,0,526,125,86,4,0,211,64,18,5,0,84,26,22,5,0,55,36,34,0,0,76,53,13,0,0,65,39,13,0,0,46,20,6,0,4,32,769,621,47,6,1440
213031349,28,86,11,0,128,31,38,0,0,69,17,19,0,0,41,4,13,0,0,19,13,21,0,0,38,7,12,0,0,15,10,3,0,0,7,9,12,0,0,18,0,0,0,0,8,119,208,16,0,340,14,17,0,0,30,77,13,0,0,88,44,9,0,0,54,31,8,0,0,33,3,0,0,0,9,10,0,0,0,11,20,3,0,0,25,20,5,0,0,22,6,0,0,0,7,232,52,4,0,287,45,98,16,0,157,108,47,0,0,162,64,27,0,0,93,36,14,0,0,51,16,25,0,0,43,15,19,0,0,31,28,6,0,0,37,26,22,0,0,47,6,4,0,0,14,353,260,23,0,627
213031350,19,39,4,0,60,30,25,0,0,55,8,14,0,0,25,3,7,0,0,6,4,9,0,0,9,6,5,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,70,95,4,0,170,21,15,0,0,35,111,17,0,0,119,37,3,0,0,38,18,3,0,0,23,3,0,0,0,4,8,3,0,0,10,8,0,0,0,8,11,0,0,0,13,5,0,0,0,5,207,42,0,0,251,40,55,4,0,96,135,41,0,0,176,44,23,0,0,65,26,5,0,0,29,3,12,0,0,13,10,6,0,0,13,8,0,0,0,8,12,7,0,0,19,8,0,0,0,8,281,142,4,0,427
213031351,31,120,39,0,192,30,34,0,0,57,23,46,0,0,68,0,4,0,0,5,12,20,4,0,37,8,8,3,0,21,43,16,0,0,65,13,9,4,0,20,6,7,0,0,12,164,265,47,0,473,35,15,4,0,52,102,12,0,0,115,46,10,0,0,63,28,8,0,0,34,15,0,0,0,12,5,0,0,0,5,45,5,0,0,54,23,3,0,0,22,3,0,0,0,7,305,52,4,0,365,67,138,42,0,246,133,43,0,0,173,75,54,0,0,131,26,10,0,0,38,25,20,4,0,53,13,6,3,0,27,90,21,0,0,117,31,9,4,0,40,15,3,0,0,18,469,312,55,0,841
213031352,37,130,31,0,198,76,67,0,0,144,33,45,0,0,76,0,10,0,0,13,4,26,9,0,35,13,22,0,0,33,11,6,0,0,19,0,3,0,0,3,0,0,0,0,10,184,303,39,0,528,35,13,4,0,54,172,23,3,0,199,83,12,0,0,95,52,4,0,0,57,16,0,0,0,22,10,4,0,0,15,14,0,0,0,12,19,0,0,0,19,4,0,0,0,4,407,60,0,0,476,74,146,30,0,251,249,92,3,0,341,113,54,0,0,169,57,14,0,0,68,27,24,9,0,55,24,26,0,0,46,25,0,0,0,28,21,3,0,0,26,7,0,0,0,14,589,363,44,0,1006
213041353,37,106,18,0,166,46,44,6,0,99,49,85,0,0,134,9,10,0,0,17,31,50,3,0,82,3,15,0,0,25,36,22,0,0,57,16,16,0,0,32,0,5,0,0,11,225,353,34,0,613,32,24,0,0,56,92,7,3,0,99,115,38,0,0,155,52,8,0,0,64,18,4,0,0,25,18,3,0,0,23,27,9,0,0,34,32,6,0,0,45,3,0,0,0,3,399,93,10,0,501,67,127,16,0,218,137,51,11,0,196,163,117,0,0,281,58,12,0,0,79,51,59,0,0,111,25,22,5,0,45,62,25,0,0,91,47,23,0,0,74,9,5,0,0,21,619,448,41,6,1111
213041358,18,37,0,0,56,7,8,3,0,20,23,22,0,0,51,3,8,0,0,7,7,14,0,0,21,0,9,0,0,11,19,7,0,0,29,12,4,0,0,17,7,0,0,0,3,103,107,10,0,214,11,14,0,0,28,38,3,0,0,42,43,13,0,0,51,20,5,0,0,26,8,4,0,0,12,8,0,0,0,8,25,0,0,0,25,26,9,0,0,30,6,0,0,0,6,181,47,6,0,232,30,51,5,0,82,45,11,6,0,60,64,37,0,0,102,26,10,0,0,35,20,13,0,0,30,14,9,0,0,24,49,9,0,0,58,31,11,0,0,51,8,0,0,0,13,279,153,10,0,445
213041359,52,226,34,0,315,24,31,0,0,60,64,144,7,0,216,3,7,0,0,11,15,55,6,0,79,10,26,4,0,42,82,39,0,0,124,22,41,0,0,65,10,9,0,0,15,288,579,52,0,921,20,5,3,0,23,47,4,0,0,48,108,34,0,0,146,33,0,0,0,36,12,4,0,0,19,17,0,0,0,19,89,0,0,0,88,42,8,0,0,51,6,4,0,0,10,378,57,3,0,437,70,230,37,0,339,70,36,0,0,105,173,178,9,0,358,38,7,0,0,49,29,55,6,0,92,30,25,4,0,56,170,40,0,0,212,64,50,0,0,116,20,13,0,0,27,667,639,53,0,1366
213041360,34,27,0,0,61,31,11,0,0,47,21,23,0,0,46,0,0,0,0,3,15,18,0,0,34,5,0,0,0,5,22,4,0,0,30,11,5,0,0,13,9,0,0,0,9,144,102,0,0,241,24,7,0,0,26,41,6,0,0,43,60,5,0,0,67,31,0,0,0,32,12,0,0,0,18,4,0,0,0,4,20,0,0,0,20,14,4,0,0,19,7,0,0,0,5,210,25,0,0,233,61,30,0,0,91,71,19,0,0,90,81,29,0,0,113,32,3,0,0,36,33,21,0,0,53,5,0,0,0,5,38,9,0,0,48,19,8,0,0,33,11,0,0,0,10,351,120,0,0,477
213041461,3,8,0,0,14,3,6,0,0,8,5,8,0,0,16,3,0,0,0,3,4,0,0,0,4,4,0,0,0,4,8,0,0,0,6,4,0,0,0,4,0,0,0,0,0,29,20,0,0,54,12,4,0,0,10,5,0,0,0,3,12,0,0,0,13,10,0,0,0,10,0,0,0,0,0,3,5,0,0,7,6,0,0,0,6,5,0,0,0,5,0,0,0,0,0,52,12,0,0,63,13,7,0,0,23,8,3,0,0,14,18,10,0,0,26,15,0,0,0,15,4,6,0,0,6,6,3,0,0,11,17,0,0,0,12,9,0,0,0,9,0,0,0,0,0,86,36,0,0,116
213041462,7,11,0,0,16,13,4,0,0,18,10,3,0,0,12,0,0,0,0,0,10,3,0,0,9,0,0,0,0,0,4,0,0,0,7,3,0,0,0,4,0,0,0,0,0,43,27,0,0,72,4,0,0,0,4,14,0,0,0,12,19,0,0,0,20,5,0,0,0,5,3,0,0,0,3,0,0,0,0,0,11,0,0,0,11,10,0,0,0,10,0,0,0,0,0,66,3,0,0,69,9,11,0,0,17,27,4,0,0,31,24,9,0,0,35,6,0,0,0,6,8,3,0,0,17,3,0,0,0,4,16,0,0,0,15,8,0,0,0,10,5,0,0,0,5,107,28,0,0,139
213041463,31,70,11,0,111,35,43,0,0,85,17,28,0,0,44,10,4,0,0,15,10,23,0,0,30,6,21,0,0,31,21,12,0,0,30,7,11,0,0,22,0,4,0,0,10,145,219,12,0,373,18,11,3,0,29,73,9,0,0,87,52,9,0,0,59,35,3,0,0,37,14,5,0,0,19,8,0,0,0,12,32,5,0,0,39,17,3,0,0,19,6,0,0,0,6,255,41,3,0,304,45,81,16,0,139,109,57,0,0,166,73,35,0,0,111,46,8,0,0,53,27,22,0,0,51,15,20,0,0,39,54,13,0,0,69,22,16,0,0,43,7,4,0,0,17,405,257,17,7,676
213041571,0,8,0,0,12,0,4,0,0,9,9,14,0,0,20,4,0,0,0,5,5,8,0,0,13,0,3,0,0,3,5,5,0,0,13,4,7,0,0,4,0,0,0,0,0,34,42,0,0,82,6,0,0,0,4,14,0,0,0,14,15,0,0,0,19,13,0,0,0,13,3,0,0,0,3,9,0,0,0,9,15,0,0,0,15,10,0,0,0,13,0,0,0,0,0,87,6,0,0,97,9,9,0,0,19,12,7,0,0,22,27,17,0,0,43,20,0,0,0,20,13,8,0,0,17,9,3,0,0,11,26,5,0,0,30,8,7,0,0,20,0,0,0,0,4,120,50,0,0,175
213041572,3,10,0,0,17,4,3,0,0,6,12,10,0,0,25,0,0,0,0,3,12,11,0,0,20,0,0,0,0,0,30,7,0,0,38,5,4,0,0,5,0,0,0,0,0,60,51,4,0,115,4,0,0,0,4,7,0,0,0,7,13,3,0,0,12,14,0,0,0,14,0,0,0,0,0,4,0,0,0,4,20,0,0,0,21,8,0,0,0,8,0,0,0,0,0,72,5,0,0,72,10,10,0,0,21,13,3,0,0,15,20,15,0,0,37,15,0,0,0,17,11,12,0,0,19,3,0,0,0,3,48,7,0,0,62,14,4,0,0,16,0,0,0,0,5,132,51,7,0,190
213041573,5,8,0,0,16,5,4,0,0,9,3,14,0,0,15,0,0,0,0,0,4,3,0,0,9,0,0,0,0,0,0,9,0,0,5,0,0,0,0,4,0,0,0,0,0,20,34,0,0,50,5,0,0,0,5,9,0,0,0,9,14,8,0,0,17,6,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,32,11,0,0,46,14,8,0,0,18,14,4,0,0,18,15,19,0,0,37,6,5,0,0,12,4,3,0,0,12,0,0,0,0,0,0,9,0,0,7,4,0,0,0,3,0,0,0,0,0,57,42,0,0,101
213041574,9,9,0,0,20,11,4,0,0,16,18,21,0,0,44,0,0,0,0,0,8,4,0,0,15,0,0,0,0,6,24,7,0,0,32,10,0,0,0,9,3,0,0,0,3,88,52,3,0,137,11,7,0,0,19,21,0,0,0,21,42,21,0,0,64,18,0,0,0,23,8,0,0,0,8,10,0,0,0,10,27,0,0,0,27,18,0,0,0,18,0,0,0,0,0,155,30,0,0,179,15,16,0,0,35,32,4,0,0,38,63,38,0,0,109,21,0,0,0,21,20,4,0,0,20,12,0,0,0,16,48,7,0,0,59,22,5,0,0,26,3,0,0,0,3,237,77,3,0,316
213041575,14,20,9,0,38,21,10,4,0,35,20,27,0,0,46,5,0,8,0,7,8,15,0,0,22,6,5,0,0,8,20,5,0,0,23,7,15,0,0,22,0,0,0,0,0,105,101,15,0,216,7,3,0,0,13,35,3,0,0,37,53,12,0,0,60,20,0,0,0,20,8,0,0,0,12,11,4,0,0,13,18,0,0,0,20,16,4,0,0,16,5,0,0,0,5,170,23,0,0,195,23,25,9,0,52,56,9,4,0,77,76,31,0,0,106,26,0,8,0,31,21,20,0,0,41,13,7,0,0,23,36,4,0,0,43,26,17,0,0,41,6,0,0,0,7,271,122,15,0,409
213041576,14,20,0,0,30,12,0,0,0,12,23,19,0,0,42,0,0,0,0,4,7,11,0,0,14,0,0,0,0,5,18,15,0,0,34,5,3,0,0,14,0,0,0,0,8,82,81,3,0,165,14,4,0,0,20,13,0,0,0,17,41,13,0,0,49,12,0,0,0,12,13,0,0,0,16,5,0,0,0,5,14,0,0,0,14,18,4,0,0,24,0,0,0,0,4,145,21,0,0,173,30,26,0,0,58,24,5,0,0,33,64,30,0,0,93,20,0,0,0,14,19,10,0,0,35,6,7,0,0,10,34,15,0,0,50,30,6,0,0,38,4,0,0,0,3,229,100,3,0,334
