POW_SA2_CODE_2021,P_M1_Tram_or_LR_15_24,P_M1_Tram_or_LR_25_34,P_M1_Tram_or_LR_35_44,P_M1_Tram_or_LR_45_54,P_M1_Tram_or_LR_55_64,P_M1_Tram_or_LR_65_74,P_M1_Tram_or_LR_75ov,P_M1_Tram_or_LR_Tot,P_M1_Taxi_or_RSS_15_24,P_M1_Taxi_or_RSS_25_34,P_M1_Taxi_or_RSS_35_44,P_M1_Taxi_or_RSS_45_54,P_M1_Taxi_or_RSS_55_64,P_M1_Taxi_or_RSS_65_74,P_M1_Taxi_or_RSS_75ov,P_M1_Taxi_or_RSS_Tot,P_M1_CarAsDriv_15_24,P_M1_CarAsDriv_25_34,P_M1_CarAsDriv_35_44,P_M1_CarAsDriv_45_54,P_M1_CarAsDriv_55_64,P_M1_CarAsDriv_65_74,P_M1_CarAsDriv_75ov,P_M1_CarAsDriv_Tot,P_M1_CarAsPas_15_24,P_M1_CarAsPas_25_34,P_M1_CarAsPas_35_44,P_M1_CarAsPas_45_54,P_M1_CarAsPas_55_64,P_M1_CarAsPas_65_74,P_M1_CarAsPas_75ov,P_M1_CarAsPas_Tot,P_M1_Truck_15_24,P_M1_Truck_25_34,P_M1_Truck_35_44,P_M1_Truck_45_54,P_M1_Truck_55_64,P_M1_Truck_65_74,P_M1_Truck_75ov,P_M1_Truck_Tot,P_M1_MBikeScoot_15_24,P_M1_MBikeScoot_25_34,P_M1_MBikeScoot_35_44,P_M1_MBikeScoot_45_54,P_M1_MBikeScoot_55_64,P_M1_MBikeScoot_65_74,P_M1_MBikeScoot_75ov,P_M1_MBikeScoot_Tot,P_M1_Bicycle_15_24,P_M1_Bicycle_25_34,P_M1_Bicycle_35_44,P_M1_Bicycle_45_54,P_M1_Bicycle_55_64,P_M1_Bicycle_65_74,P_M1_Bicycle_75ov,P_M1_Bicycle_Tot,P_M1_Other_15_24,P_M1_Other_25_34,P_M1_Other_35_44,P_M1_Other_45_54,P_M1_Other_55_64,P_M1_Other_65_74,P_M1_Other_75ov,P_M1_Other_Tot,P_M1_WlkOnly_15_24,P_M1_WlkOnly_25_34,P_M1_WlkOnly_35_44,P_M1_WlkOnly_45_54,P_M1_WlkOnly_55_64,P_M1_WlkOnly_65_74,P_M1_WlkOnly_75ov,P_M1_WlkOnly_Tot,P_M1_Tot_M1_15_24,P_M1_Tot_M1_25_34,P_M1_Tot_M1_35_44,P_M1_Tot_M1_45_54,P_M1_Tot_M1_55_64,P_M1_Tot_M1_65_74,P_M1_Tot_M1_75ov,P_M1_Tot_M1_Tot,P_M2_TrnBus_15_24,P_M2_TrnBus_25_34,P_M2_TrnBus_35_44,P_M2_TrnBus_45_54,P_M2_TrnBus_55_64,P_M2_TrnBus_65_74,P_M2_TrnBus_75ov,P_M2_TrnBus_Tot,P_M2_TrnFer_15_24,P_M2_TrnFer_25_34,P_M2_TrnFer_35_44,P_M2_TrnFer_45_54,P_M2_TrnFer_55_64,P_M2_TrnFer_65_74,P_M2_TrnFer_75ov,P_M2_TrnFer_Tot,P_M2_TrnTrm_or_LR_15_24,P_M2_TrnTrm_or_LR_25_34,P_M2_TrnTrm_or_LR_35_44,P_M2_TrnTrm_or_LR_45_54,P_M2_TrnTrm_or_LR_55_64,P_M2_TrnTrm_or_LR_65_74,P_M2_TrnTrm_or_LR_75ov,P_M2_TrnTrm_or_LR_Tot,P_M2_TrnCarAsDriv_15_24,P_M2_TrnCarAsDriv_25_34,P_M2_TrnCarAsDriv_35_44,P_M2_TrnCarAsDriv_45_54,P_M2_TrnCarAsDriv_55_64,P_M2_TrnCarAsDriv_65_74,P_M2_TrnCarAsDriv_75ov,P_M2_TrnCarAsDriv_Tot,P_M2_TrnCarAsPas_15_24,P_M2_TrnCarAsPas_25_34,P_M2_TrnCarAsPas_35_44,P_M2_TrnCarAsPas_45_54,P_M2_TrnCarAsPas_55_64,P_M2_TrnCarAsPas_65_74,P_M2_TrnCarAsPas_75ov,P_M2_TrnCarAsPas_Tot,P_M2_TrnOth_15_24,P_M2_TrnOth_25_34,P_M2_TrnOth_35_44,P_M2_TrnOth_45_54,P_M2_TrnOth_55_64,P_M2_TrnOth_65_74,P_M2_TrnOth_75ov,P_M2_TrnOth_Tot,P_M2_Train_and_Tot_15_24,P_M2_Train_and_Tot_25_34,P_M2_Train_and_Tot_35_44,P_M2_Train_and_Tot_45_54,P_M2_Train_and_Tot_55_64,P_M2_Train_and_Tot_65_74,P_M2_Train_and_Tot_75ov,P_M2_Train_and_Tot_Tot,P_M2_BusFer_15_24,P_M2_BusFer_25_34,P_M2_BusFer_35_44,P_M2_BusFer_45_54,P_M2_BusFer_55_64,P_M2_BusFer_65_74,P_M2_BusFer_75ov,P_M2_BusFer_Tot,P_M2_BusTrm_or_LR_15_24,P_M2_BusTrm_or_LR_25_34,P_M2_BusTrm_or_LR_35_44,P_M2_BusTrm_or_LR_45_54,P_M2_BusTrm_or_LR_55_64,P_M2_BusTrm_or_LR_65_74,P_M2_BusTrm_or_LR_75ov,P_M2_BusTrm_or_LR_Tot,P_M2_BusCarAsDriv_15_24,P_M2_BusCarAsDriv_25_34,P_M2_BusCarAsDriv_35_44,P_M2_BusCarAsDriv_45_54,P_M2_BusCarAsDriv_55_64,P_M2_BusCarAsDriv_65_74,P_M2_BusCarAsDriv_75ov,P_M2_BusCarAsDriv_Tot,P_M2_BusCarAsPas_15_24,P_M2_BusCarAsPas_25_34,P_M2_BusCarAsPas_35_44,P_M2_BusCarAsPas_45_54,P_M2_BusCarAsPas_55_64,P_M2_BusCarAsPas_65_74,P_M2_BusCarAsPas_75ov,P_M2_BusCarAsPas_Tot,P_M2_BusOth_15_24,P_M2_BusOth_25_34,P_M2_BusOth_35_44,P_M2_BusOth_45_54,P_M2_BusOth_55_64,P_M2_BusOth_65_74,P_M2_BusOth_75ov,P_M2_BusOth_Tot,P_M2_BusTot_15_24,P_M2_BusTot_25_34,P_M2_BusTot_35_44,P_M2_BusTot_45_54,P_M2_BusTot_55_64,P_M2_BusTot_65_74,P_M2_BusTot_75ov,P_M2_BusTot_Tot,P_M2_Other_M2_15_24,P_M2_Other_M2_25_34,P_M2_Other_M2_35_44,P_M2_Other_M2_45_54,P_M2_Other_M2_55_64,P_M2_Other_M2_65_74,P_M2_Other_M2_75ov,P_M2_Other_M2_Tot,P_M2_Tot_M2_15_24,P_M2_Tot_M2_25_34,P_M2_Tot_M2_35_44,P_M2_Tot_M2_45_54,P_M2_Tot_M2_55_64,P_M2_Tot_M2_65_74,P_M2_Tot_M2_75ov,P_M2_Tot_M2_Tot
201021009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,156,230,230,217,201,43,10,1077,67,13,6,12,13,5,6,116,3,10,6,10,7,0,0,31,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,3,0,0,5,13,5,8,7,20,14,0,70,245,256,247,252,240,63,10,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,4,0,0,0,3,0,0,18
201021010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,238,212,263,267,56,5,1156,37,16,6,4,3,0,0,67,0,4,5,3,8,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,9,0,0,0,8,9,10,11,22,36,15,5,110,160,271,241,304,318,70,13,1376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,7,3,5,0,0,0,0,0,12
201021011,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,186,339,368,485,390,100,10,1878,92,17,20,9,11,5,0,142,0,0,0,7,9,4,0,22,0,0,0,3,0,0,0,3,0,4,0,0,5,0,0,13,0,0,3,0,10,5,6,20,17,23,24,25,50,28,14,179,297,385,414,537,468,141,28,2274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,3,0,0,13,5,6,3,0,3,4,0,22
201021012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,133,121,108,94,34,9,564,23,0,4,3,0,0,0,38,0,7,3,7,5,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,9,6,11,8,13,21,10,3,67,95,146,139,130,121,51,21,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10
201031013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,86,94,114,96,33,11,498,23,0,4,0,0,3,0,38,0,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4,0,0,6,3,7,7,20,13,14,4,58,83,99,104,142,122,56,16,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6
201031014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,121,160,208,172,48,5,782,26,6,3,4,3,8,0,49,0,0,4,10,0,4,0,15,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,0,9,11,7,0,8,18,9,3,61,94,139,175,230,206,68,9,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,7
201031015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,67,71,64,69,22,4,342,22,8,3,3,0,0,0,42,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,3,6,5,28,72,77,85,76,81,27,13,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,6
201031016,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,292,447,414,580,561,155,10,2456,112,36,28,18,20,3,3,215,0,0,5,5,3,0,0,14,0,3,0,0,0,0,0,4,5,0,0,5,11,4,0,21,0,0,3,0,0,0,0,7,41,32,22,30,26,10,0,156,456,525,472,641,619,176,11,2898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,11,3,0,5,0,0,0,0,15
201031017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,98,101,124,113,49,10,529,10,9,0,3,3,4,0,27,0,0,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,4,5,13,16,15,0,58,65,116,108,138,129,72,11,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,3,0,0,3,0,10
202011018,0,0,0,0,0,0,0,0,0,12,3,8,0,3,0,27,1784,3057,2973,2848,2376,516,41,13591,507,172,103,104,103,26,5,1021,4,3,13,10,14,0,0,38,8,12,10,14,16,0,0,72,25,44,35,46,32,7,0,193,7,8,14,11,8,6,0,50,118,183,101,104,113,27,5,657,2551,3540,3297,3164,2676,593,47,15869,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,5,0,4,3,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,19,9,0,0,0,0,0,25,4,3,0,0,0,0,0,12,24,14,6,0,0,0,0,45,39,29,22,8,13,0,0,113,67,47,27,12,22,0,0,178
202011019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,226,326,309,312,283,51,6,1519,105,21,9,6,7,0,0,153,0,4,0,0,8,4,0,14,0,3,0,0,0,3,0,6,4,0,3,0,3,0,0,14,0,4,3,0,5,0,0,9,20,10,4,14,12,0,0,56,369,366,322,340,311,62,6,1782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,4,3,0,3,0,0,0,16,7,3,5,4,0,0,0,24
202011020,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,13,669,1139,1000,1028,825,170,9,4837,211,61,25,25,20,0,0,345,0,4,3,4,4,4,0,26,4,0,6,3,4,0,0,17,4,3,4,4,11,0,0,33,0,6,5,0,0,0,0,18,36,16,16,24,23,5,0,110,941,1248,1065,1099,888,181,10,5436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,4,6,4,0,4,0,0,20,7,6,8,0,7,0,0,36
202011021,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,104,248,267,241,205,36,5,1114,30,5,6,5,9,4,0,58,0,3,4,3,0,0,0,15,0,0,0,0,0,0,0,5,3,3,3,8,0,0,0,16,0,0,0,0,0,0,0,3,10,7,14,8,9,0,0,43,151,272,297,264,226,43,5,1255,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,3,0,0,0,7,4,0,4,4,0,0,0,15
202011022,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,8,784,1046,1012,1049,902,204,16,5001,291,62,26,32,10,9,0,431,4,8,0,15,12,9,0,33,8,4,0,6,3,0,0,25,8,4,12,8,6,0,0,33,3,4,0,0,7,0,0,13,27,19,17,23,20,5,0,113,1165,1169,1073,1129,953,224,17,5732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,3,0,0,11,0,0,0,0,0,0,0,3,9,0,0,5,3,0,0,16,14,4,0,3,0,0,0,20,19,7,4,4,4,0,0,45
202011023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,151,116,106,75,4,0,522,25,3,0,0,0,0,0,34,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,10,3,0,15,104,154,117,114,85,12,5,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,9,4,0,0,0,4,0,0,9
202011024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,185,198,210,142,26,0,880,44,4,0,7,0,0,0,56,0,3,3,4,0,3,0,21,0,0,0,6,0,0,0,6,0,0,3,0,0,0,0,6,0,0,0,0,4,0,0,5,10,5,4,3,5,6,0,32,177,201,219,234,151,36,0,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,11
202011025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454,604,517,511,384,88,9,2569,99,19,15,14,12,0,0,168,0,11,6,9,6,0,0,34,5,0,0,4,3,0,0,16,3,3,6,5,5,0,0,19,0,0,0,0,0,3,0,8,23,12,5,10,13,4,0,63,599,657,560,552,431,96,10,2907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,7,6,3,0,0,18,3,0,8,6,3,0,0,20
202021026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,322,291,226,168,37,4,1205,27,32,19,21,8,0,0,110,0,0,5,3,5,0,0,21,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,4,5,5,0,0,9,4,3,3,12,12,8,6,50,195,361,323,268,202,43,8,1403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,4,4,0,0,0,19,6,11,4,4,0,0,0,24
202021027,0,0,0,0,0,0,0,0,3,5,0,5,0,0,0,8,346,687,717,917,832,196,10,3702,127,28,28,38,30,10,0,261,0,6,3,8,11,3,0,26,0,0,0,6,0,0,0,9,15,13,19,25,17,0,0,90,0,0,4,0,0,0,0,13,44,28,25,37,43,16,5,194,564,784,802,1033,934,223,21,4353,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,11,10,4,0,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,6,6,5,6,11,0,0,0,25,15,9,10,14,4,0,0,54
202021028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,126,140,197,180,63,3,778,35,6,4,0,7,0,0,56,0,0,0,3,4,3,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,7,0,0,0,0,3,0,0,3,10,9,10,25,46,14,6,117,110,150,154,232,242,84,15,982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,7,0,0,0,0,6,4,0,5
202021029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,176,156,174,188,51,8,837,19,6,10,14,5,0,0,54,0,0,0,0,4,0,0,13,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,4,3,6,8,5,0,35,105,193,177,206,200,65,9,957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,4,0,0,3
202021030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,572,593,696,549,145,17,2928,127,63,21,14,12,6,0,238,0,0,6,13,10,11,4,36,0,0,0,0,0,0,0,0,7,0,3,3,7,0,0,18,3,8,3,4,7,4,0,21,42,32,27,36,34,20,7,192,527,682,656,768,624,181,21,3462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,6,4,0,8,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,4,6,3,0,0,20,8,7,3,10,5,3,0,33
202021031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,221,258,326,230,69,9,1271,75,15,7,3,10,0,0,105,0,0,0,11,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,14,0,0,0,3,0,0,0,8,17,7,9,13,15,8,10,72,259,249,274,368,259,79,14,1505,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,3,0,0,13
202031032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,247,262,210,164,54,4,1041,21,7,8,4,8,3,0,54,0,0,11,9,10,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,8,0,0,10,9,3,0,14,24,12,3,68,123,267,287,249,208,76,14,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,4,0,0,8
202031033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,245,252,327,350,105,16,1408,41,17,13,17,17,0,0,100,0,8,8,3,8,0,0,30,0,0,0,0,3,0,0,9,0,0,0,4,0,0,0,9,0,0,3,4,4,11,0,33,27,18,26,28,67,47,16,237,189,291,302,389,453,161,39,1824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,5,0,0,12,0,7,3,0,5,0,0,16
203011034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,277,291,237,133,31,3,1144,41,12,9,8,5,0,0,75,0,0,3,13,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,8,13,5,6,8,3,47,227,303,315,267,143,36,10,1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,9
