POW_SA2_CODE_2021,M_Tot_H_0,M_Tot_H_1_19,M_Tot_H_20_29,M_Tot_H_30_34,M_Tot_H_35_39,M_Tot_H_40_44,M_Tot_H_45_49,M_Tot_H_50ov,M_Tot_H_NS,M_Tot_H_Tot,F_AgFF_H_0,F_AgFF_H_1_19,F_AgFF_H_20_29,F_AgFF_H_30_34,F_AgFF_H_35_39,F_AgFF_H_40_44,F_AgFF_H_45_49,F_AgFF_H_50ov,F_AgFF_H_NS,F_AgFF_H_Tot,F_Min_H_0,F_Min_H_1_19,F_Min_H_20_29,F_Min_H_30_34,F_Min_H_35_39,F_Min_H_40_44,F_Min_H_45_49,F_Min_H_50ov,F_Min_H_NS,F_Min_H_Tot,F_Mnf_H_0,F_Mnf_H_1_19,F_Mnf_H_20_29,F_Mnf_H_30_34,F_Mnf_H_35_39,F_Mnf_H_40_44,F_Mnf_H_45_49,F_Mnf_H_50ov,F_Mnf_H_NS,F_Mnf_H_Tot,F_EGWWS_H_0,F_EGWWS_H_1_19,F_EGWWS_H_20_29,F_EGWWS_H_30_34,F_EGWWS_H_35_39,F_EGWWS_H_40_44,F_EGWWS_H_45_49,F_EGWWS_H_50ov,F_EGWWS_H_NS,F_EGWWS_H_Tot,F_Const_H_0,F_Const_H_1_19,F_Const_H_20_29,F_Const_H_30_34,F_Const_H_35_39,F_Const_H_40_44,F_Const_H_45_49,F_Const_H_50ov,F_Const_H_NS,F_Const_H_Tot,F_WST_H_0,F_WST_H_1_19,F_WST_H_20_29,F_WST_H_30_34,F_WST_H_35_39,F_WST_H_40_44,F_WST_H_45_49,F_WST_H_50ov,F_WST_H_NS,F_WST_H_Tot,F_RetT_H_0,F_RetT_H_1_19,F_RetT_H_20_29,F_RetT_H_30_34,F_RetT_H_35_39,F_RetT_H_40_44,F_RetT_H_45_49,F_RetT_H_50ov,F_RetT_H_NS,F_RetT_H_Tot,F_AcFd_H_0,F_AcFd_H_1_19,F_AcFd_H_20_29,F_AcFd_H_30_34,F_AcFd_H_35_39,F_AcFd_H_40_44,F_AcFd_H_45_49,F_AcFd_H_50ov,F_AcFd_H_NS,F_AcFd_H_Tot,F_TPW_H_0,F_TPW_H_1_19,F_TPW_H_20_29,F_TPW_H_30_34,F_TPW_H_35_39,F_TPW_H_40_44,F_TPW_H_45_49,F_TPW_H_50ov,F_TPW_H_NS,F_TPW_H_Tot,F_IMT_H_0,F_IMT_H_1_19,F_IMT_H_20_29,F_IMT_H_30_34,F_IMT_H_35_39,F_IMT_H_40_44,F_IMT_H_45_49,F_IMT_H_50ov,F_IMT_H_NS,F_IMT_H_Tot,F_FinIns_H_0,F_FinIns_H_1_19,F_FinIns_H_20_29,F_FinIns_H_30_34,F_FinIns_H_35_39,F_FinIns_H_40_44,F_FinIns_H_45_49,F_FinIns_H_50ov,F_FinIns_H_NS,F_FinIns_H_Tot,F_RHRE_H_0,F_RHRE_H_1_19,F_RHRE_H_20_29,F_RHRE_H_30_34,F_RHRE_H_35_39,F_RHRE_H_40_44,F_RHRE_H_45_49,F_RHRE_H_50ov,F_RHRE_H_NS,F_RHRE_H_Tot,F_ProSTS_H_0,F_ProSTS_H_1_19,F_ProSTS_H_20_29,F_ProSTS_H_30_34,F_ProSTS_H_35_39,F_ProSTS_H_40_44,F_ProSTS_H_45_49,F_ProSTS_H_50ov,F_ProSTS_H_NS,F_ProSTS_H_Tot,F_AdSup_H_0,F_AdSup_H_1_19,F_AdSup_H_20_29,F_AdSup_H_30_34,F_AdSup_H_35_39,F_AdSup_H_40_44,F_AdSup_H_45_49,F_AdSup_H_50ov,F_AdSup_H_NS,F_AdSup_H_Tot,F_PubAS_H_0,F_PubAS_H_1_19,F_PubAS_H_20_29,F_PubAS_H_30_34,F_PubAS_H_35_39,F_PubAS_H_40_44,F_PubAS_H_45_49,F_PubAS_H_50ov,F_PubAS_H_NS,F_PubAS_H_Tot,F_EdTrn_H_0,F_EdTrn_H_1_19,F_EdTrn_H_20_29,F_EdTrn_H_30_34,F_EdTrn_H_35_39,F_EdTrn_H_40_44,F_EdTrn_H_45_49,F_EdTrn_H_50ov,F_EdTrn_H_NS,F_EdTrn_H_Tot,F_HltHC_SA_H_0,F_HltHC_SA_H_1_19,F_HltHC_SA_H_20_29,F_HltHC_SA_H_30_34,F_HltHC_SA_H_35_39,F_HltHC_SA_H_40_44,F_HltHC_SA_H_45_49,F_HltHC_SA_H_50ov,F_HltHC_SA_H_NS,F_HltHC_SA_H_Tot,F_ArtsR_H_0,F_ArtsR_H_1_19,F_ArtsR_H_20_29,F_ArtsR_H_30_34,F_ArtsR_H_35_39,F_ArtsR_H_40_44,F_ArtsR_H_45_49,F_ArtsR_H_50ov,F_ArtsR_H_NS,F_ArtsR_H_Tot,F_OthSvs_H_0,F_OthSvs_H_1_19,F_OthSvs_H_20_29,F_OthSvs_H_30_34,F_OthSvs_H_35_39,F_OthSvs_H_40_44,F_OthSvs_H_45_49,F_OthSvs_H_50ov,F_OthSvs_H_NS,F_OthSvs_H_Tot
213051590,22,136,100,49,102,95,26,56,11,605,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,16,105,64,26,19,16,0,9,3,260,4,44,27,14,5,3,0,0,0,98,0,4,3,0,5,6,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,14,0,0,3,0,4,0,0,0,0,9,0,3,11,0,0,8,0,0,0,27,0,3,11,0,0,0,0,0,3,21,0,4,3,0,10,8,0,0,0,25,12,42,45,32,81,25,15,25,3,281,11,29,33,28,32,17,3,4,0,154,0,3,0,0,0,0,0,0,0,3,6,3,3,0,4,4,0,0,0,23
214011370,230,705,510,410,2024,2493,670,1254,131,8433,0,0,5,3,12,8,0,5,0,33,0,0,0,0,0,0,0,0,0,4,41,89,102,64,218,130,19,27,0,689,0,5,7,0,9,13,0,0,0,40,16,63,71,51,102,97,13,24,0,436,14,27,27,32,62,37,0,12,0,223,61,271,179,108,139,82,20,18,5,876,22,155,65,24,28,21,3,8,0,334,8,20,35,33,36,33,17,0,5,186,0,7,3,0,0,4,0,0,0,18,4,3,13,9,19,14,5,0,0,69,8,13,23,4,35,33,3,4,0,125,11,33,28,21,61,42,0,12,0,214,27,63,62,45,59,30,4,13,3,320,7,3,6,5,14,10,5,3,0,49,47,72,117,65,122,55,30,59,0,564,32,136,176,134,190,91,14,41,8,812,17,22,5,5,4,7,4,0,0,57,13,42,36,24,36,21,5,11,0,191
214011371,320,833,505,415,1183,1502,357,639,130,5879,0,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,22,12,14,30,6,4,3,0,100,30,15,27,33,56,129,23,17,0,328,4,14,8,6,4,9,7,7,0,59,3,6,11,8,12,3,0,0,0,41,187,519,308,141,244,103,27,30,18,1563,89,303,125,41,52,37,11,12,4,676,5,10,9,4,14,5,0,0,0,49,12,14,10,3,5,3,4,0,0,60,5,12,31,17,30,21,3,13,0,138,9,21,10,11,46,28,8,11,0,146,23,60,74,49,88,61,16,25,0,381,11,53,32,17,49,21,0,3,3,186,47,77,119,94,206,166,49,52,5,816,41,123,125,103,165,85,49,76,9,772,410,678,1104,1219,949,987,169,233,46,5789,30,47,24,13,20,5,0,4,0,138,61,88,58,33,59,25,7,4,0,343
214011372,77,267,169,96,229,299,77,174,29,1417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,4,0,3,6,0,3,0,44,0,0,0,0,0,0,0,0,0,0,0,8,3,0,3,0,0,3,0,22,0,5,3,3,3,3,0,0,0,23,37,175,109,49,59,28,14,13,3,479,23,69,36,9,22,13,0,4,3,175,0,4,4,0,0,6,0,3,0,15,15,15,8,6,0,3,0,0,0,43,0,0,5,0,10,9,3,0,0,31,0,0,0,0,3,3,0,0,0,13,0,22,15,9,18,16,3,5,0,83,0,29,12,8,10,0,0,0,0,65,3,4,15,6,3,15,0,3,0,50,20,55,110,63,114,77,42,61,3,550,23,123,136,67,109,34,14,25,5,531,8,21,8,3,8,5,0,0,0,55,22,16,15,9,7,7,4,0,4,89
214011373,48,191,103,86,175,274,70,176,21,1135,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,5,0,0,0,23,0,0,0,0,0,0,0,0,0,0,7,26,6,6,4,8,0,0,0,61,0,4,0,5,4,3,0,0,0,14,3,35,6,4,8,0,0,0,0,72,8,72,23,12,15,8,3,3,0,146,0,3,3,0,0,6,0,0,0,7,0,6,0,0,6,0,0,0,0,10,0,5,5,0,0,4,0,4,0,21,0,4,0,0,3,0,0,0,0,17,4,34,25,18,20,22,8,8,0,134,0,24,16,8,4,5,0,0,0,70,0,5,4,0,7,8,0,0,0,22,14,66,76,46,82,47,27,34,0,395,34,110,136,89,131,41,10,18,0,570,0,3,3,0,4,0,0,5,0,12,4,15,9,10,4,3,4,4,0,57
214011374,83,261,180,160,388,508,136,377,42,2131,0,3,5,5,0,5,0,0,0,22,0,0,0,4,0,0,3,0,0,5,0,26,17,8,15,13,0,5,0,85,0,0,0,0,0,0,0,4,0,4,8,48,31,12,18,12,0,5,0,134,0,11,3,6,18,3,5,0,0,38,14,106,52,30,38,16,5,5,0,267,19,73,29,11,16,11,0,5,5,163,0,14,8,4,3,6,0,0,0,37,0,7,3,0,0,0,0,0,0,6,3,5,3,4,14,11,0,5,0,44,0,3,0,4,6,7,0,0,0,23,4,33,15,13,20,20,5,15,4,133,6,21,23,5,11,12,0,0,4,73,0,0,9,3,3,3,3,0,0,26,30,104,95,84,137,81,36,72,5,656,69,208,266,246,245,125,30,50,16,1249,0,11,7,3,0,4,0,3,0,27,22,33,34,11,12,4,0,0,0,116
214011375,146,353,263,205,912,1095,288,682,73,4023,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10,42,42,30,68,28,11,8,0,246,0,3,3,0,3,0,0,0,0,10,8,27,33,23,38,32,5,0,0,167,8,8,8,11,32,15,5,5,0,92,25,108,71,32,56,33,9,10,0,341,23,63,32,5,16,11,3,4,0,158,9,9,16,12,24,22,11,5,0,98,0,0,10,4,7,4,0,0,0,26,0,3,6,3,4,10,0,8,0,31,0,4,11,3,12,9,0,3,0,46,8,26,26,16,27,24,3,16,0,137,9,24,17,11,6,9,4,4,0,80,0,0,10,5,20,17,5,0,0,74,19,59,88,83,88,53,35,32,0,455,23,96,99,62,90,63,13,24,5,482,8,18,10,5,0,6,0,0,0,49,20,28,32,9,15,16,7,8,0,142
214011376,32,107,68,61,142,185,40,134,14,776,4,13,20,12,36,20,0,0,0,108,0,0,0,0,0,0,0,0,0,4,3,0,5,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,14,10,4,42,16,3,8,0,97,0,0,8,4,4,9,0,0,0,23,0,5,3,0,4,4,0,0,0,21,5,39,13,4,9,4,0,0,0,76,0,0,3,4,7,4,0,6,0,22,0,0,3,0,0,0,0,0,0,5,0,0,3,0,5,3,0,3,0,18,0,0,0,0,0,0,0,0,0,10,3,14,8,8,6,7,7,3,0,50,6,14,7,9,9,3,0,0,0,38,0,0,0,4,4,3,0,0,0,13,3,14,16,12,3,12,6,9,0,70,9,40,31,11,21,12,6,0,0,133,5,6,3,7,0,6,0,0,0,28,7,12,11,0,5,8,0,0,0,39
214021377,117,273,146,108,294,408,120,252,30,1747,3,14,14,16,32,16,0,4,0,93,0,0,7,0,0,0,0,0,0,5,0,42,14,7,8,7,5,4,0,91,0,0,0,0,4,0,0,0,0,5,6,26,21,9,9,10,3,0,0,82,0,5,5,0,3,7,5,0,0,22,18,124,43,29,34,23,5,6,5,292,33,75,36,22,19,16,5,6,3,205,5,3,5,0,7,4,0,0,0,36,0,3,0,0,0,0,0,4,0,17,0,0,4,4,3,0,0,3,0,14,3,11,9,3,8,7,0,5,0,47,3,19,11,14,13,19,3,12,0,88,11,21,15,4,8,0,0,0,0,73,3,4,4,3,8,6,0,0,0,29,16,37,44,33,56,43,16,43,3,284,13,76,83,46,52,21,3,14,5,315,19,11,0,8,4,3,0,0,0,54,14,13,18,3,7,9,0,0,0,72
214021378,136,245,190,146,301,454,107,201,43,1814,13,43,18,19,23,16,3,11,0,152,0,0,0,0,0,0,0,0,0,0,10,29,24,12,11,15,0,6,0,120,0,0,0,0,0,0,0,0,0,3,3,13,13,3,3,4,0,0,5,41,0,0,6,0,10,0,0,0,0,13,14,52,26,16,15,11,4,3,0,132,105,143,83,21,63,33,5,6,12,477,0,0,8,0,3,4,0,3,0,16,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,9,0,7,6,4,8,0,3,0,0,41,3,17,10,17,11,7,0,8,0,77,7,23,13,7,10,3,0,0,0,66,0,3,4,0,6,6,3,0,0,15,12,34,18,16,24,9,9,19,0,145,8,35,37,20,44,15,11,8,5,173,9,14,12,6,7,9,0,7,0,71,12,18,20,11,15,9,4,0,0,90
214021379,201,488,311,308,1071,1481,535,973,112,5488,5,8,8,9,8,0,0,8,0,51,0,0,0,0,0,4,0,0,0,9,11,33,25,15,43,35,20,57,0,239,0,0,0,0,0,0,0,0,0,6,6,41,30,13,43,33,10,10,3,177,0,4,8,4,4,7,0,0,0,31,39,213,136,59,53,36,5,13,4,555,46,143,58,20,36,16,8,7,0,330,0,10,15,4,10,5,0,4,0,57,0,4,0,3,5,0,0,0,0,13,3,8,17,8,8,8,0,3,0,57,0,13,10,8,15,10,4,3,0,58,8,32,43,26,35,21,11,5,0,182,4,28,19,14,10,9,4,3,0,91,35,27,46,36,159,160,59,84,0,609,28,73,77,56,84,51,28,48,13,444,40,151,159,109,94,73,8,25,9,671,11,31,14,3,16,7,0,7,0,92,19,29,31,17,15,3,0,3,0,121
214021381,61,307,176,130,210,397,113,291,30,1720,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,17,6,4,7,3,3,5,0,50,0,0,0,0,0,0,0,0,0,0,5,25,21,9,10,17,0,4,0,80,0,3,0,0,3,6,0,0,0,10,12,145,67,41,23,27,5,16,3,331,22,75,31,10,13,12,0,3,0,170,0,5,4,0,0,0,0,0,0,12,0,5,0,0,3,0,0,0,0,10,5,7,16,3,9,12,3,6,0,68,8,15,16,4,20,18,3,9,0,94,11,54,59,35,22,44,6,22,0,256,7,25,12,4,4,10,0,3,0,68,3,0,6,0,0,0,4,0,0,19,32,117,119,68,86,121,49,115,4,709,24,118,117,70,75,57,13,16,3,493,7,8,14,0,5,9,0,3,0,57,26,37,30,12,4,21,0,4,0,129
214021382,66,222,132,95,197,364,79,191,24,1371,3,0,3,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,5,0,30,0,0,0,0,0,0,0,0,0,3,0,34,32,8,9,10,4,4,3,95,0,4,3,0,0,3,3,0,0,19,0,44,17,11,12,18,4,3,0,107,20,58,24,7,14,10,3,5,3,147,0,5,4,4,0,0,0,0,0,14,0,4,6,0,0,3,0,0,0,8,0,8,5,3,8,6,0,5,0,23,0,11,3,5,9,11,0,0,0,46,4,48,28,24,13,17,12,18,0,163,5,25,8,3,5,8,0,5,0,58,0,11,3,3,9,6,3,0,0,31,19,68,42,46,49,37,17,34,4,327,31,90,111,64,79,33,13,20,9,441,0,11,3,4,7,4,0,3,0,43,12,27,23,12,4,3,0,3,0,95
214021383,190,376,296,199,385,674,180,290,57,2647,0,7,0,0,0,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,6,25,11,3,7,4,0,9,0,63,3,0,0,0,3,4,0,0,0,11,6,37,18,10,13,15,3,0,3,107,0,3,0,0,0,7,0,3,0,17,45,140,76,37,36,33,4,10,5,391,101,157,81,39,48,23,12,10,8,470,7,5,13,0,4,3,0,0,0,37,0,4,0,0,0,3,0,10,0,19,0,7,3,4,4,5,0,6,0,27,10,23,11,12,23,16,0,8,0,110,27,73,51,35,36,28,6,0,0,260,17,35,20,6,12,11,0,3,0,99,0,6,3,0,3,0,0,3,0,25,17,54,41,16,27,19,14,13,0,209,20,76,70,47,48,27,9,15,3,315,12,19,16,8,8,7,0,8,0,84,30,28,25,10,7,3,0,4,0,105
214021384,186,459,275,223,567,634,184,305,94,2933,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,25,10,6,4,12,3,0,0,71,0,0,0,0,0,0,0,0,0,10,0,31,27,9,19,10,0,0,0,106,0,5,10,0,4,4,3,6,0,39,55,254,141,78,90,43,10,21,12,700,57,154,63,27,17,19,4,14,5,346,0,12,10,4,7,4,0,3,0,33,6,4,3,0,5,0,0,0,0,23,0,5,5,7,13,7,0,6,0,61,3,9,12,9,11,10,0,0,0,55,7,40,38,17,40,24,0,6,0,168,18,32,26,15,22,14,0,4,0,126,26,41,59,32,96,47,17,19,0,326,17,65,63,50,77,37,23,36,6,373,100,214,336,232,244,153,22,44,19,1370,22,23,14,11,13,5,0,3,0,95,13,38,36,17,12,5,0,8,0,134
214021385,153,530,307,239,836,1045,272,578,76,4035,17,35,46,24,44,22,11,21,0,228,0,0,0,0,0,0,0,0,0,3,23,68,49,40,203,140,16,17,3,561,0,0,0,0,0,0,0,0,0,5,3,64,41,23,30,35,0,12,6,213,0,19,16,9,6,9,4,0,0,73,28,159,121,36,70,31,4,14,7,463,37,184,51,27,33,18,3,14,3,369,0,9,11,3,7,3,0,0,0,33,0,0,0,0,3,0,0,0,0,9,3,6,4,3,4,9,0,5,0,30,0,12,9,0,5,7,0,3,0,31,0,30,22,16,24,17,3,11,3,128,3,33,11,8,12,9,0,3,0,69,7,9,10,3,5,23,3,5,0,57,38,99,125,63,66,62,26,80,3,564,38,146,181,103,151,62,16,26,4,735,14,21,16,4,8,5,3,4,0,82,38,61,41,33,38,23,10,9,0,253
214021591,141,425,274,211,716,979,257,526,52,3580,0,4,4,8,7,8,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,33,25,11,17,25,5,7,0,118,0,0,0,0,4,4,0,0,0,13,5,48,41,21,37,33,3,3,6,184,4,10,13,10,21,8,0,0,0,56,52,235,190,107,130,76,16,27,18,843,17,103,40,14,20,14,6,6,6,238,4,6,8,4,14,4,0,0,0,38,0,3,0,0,0,0,0,0,0,11,3,4,3,8,4,8,5,4,0,34,0,4,5,0,12,9,0,0,0,31,14,37,55,30,53,55,14,19,5,280,5,26,12,4,9,12,0,5,0,76,0,9,3,3,3,0,0,0,0,26,32,116,107,63,90,76,50,92,3,631,37,114,187,129,158,61,10,28,12,739,17,46,26,8,18,8,3,6,0,145,28,38,33,14,12,19,7,6,0,159
214021592,129,396,234,171,388,448,119,233,49,2181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,7,12,7,0,5,0,59,0,0,0,0,0,0,0,0,0,0,0,10,4,5,4,3,0,0,0,29,0,3,3,0,3,0,0,0,0,13,73,206,118,49,58,37,3,18,7,566,93,294,112,35,40,31,5,7,8,621,0,3,5,0,7,0,0,0,0,15,0,5,5,5,3,0,0,0,0,16,3,13,23,12,33,21,0,15,0,118,3,12,15,10,35,16,0,0,0,98,3,38,48,36,60,30,8,16,0,237,4,16,9,5,19,3,0,4,0,65,18,34,46,24,63,37,3,15,4,245,5,36,30,16,22,9,3,20,0,149,116,357,454,372,352,215,44,72,13,1996,12,9,11,0,4,0,0,4,0,33,38,56,42,12,22,10,5,5,0,207
215011386,98,170,127,129,447,563,144,239,39,1953,0,0,3,0,3,4,3,7,0,27,0,0,0,0,0,0,0,0,0,0,5,19,8,21,41,76,16,10,0,193,0,0,0,0,0,5,0,0,0,6,0,4,0,0,6,5,0,0,0,18,0,0,3,0,10,9,0,0,0,27,12,50,33,26,33,10,6,3,4,182,9,77,18,8,15,13,0,7,3,157,0,3,0,0,3,8,0,0,0,13,5,0,0,7,0,0,0,4,0,9,0,0,10,3,4,0,0,5,0,22,0,0,6,0,13,5,0,3,0,26,0,11,7,4,11,9,3,3,0,49,3,10,8,0,4,0,4,0,0,34,28,25,28,17,74,82,16,29,0,296,8,29,43,29,45,37,18,13,0,226,56,93,110,132,100,96,17,27,11,641,4,4,6,0,4,0,0,0,0,19,0,17,17,4,3,8,0,0,0,56
215011387,32,54,51,30,57,134,52,304,20,742,6,45,26,17,6,36,3,54,9,200,0,0,0,0,0,0,0,3,0,7,0,0,5,6,7,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,3,0,6,0,20,0,11,0,3,0,0,0,0,0,25,0,7,3,4,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,0,4,0,0,4,4,0,0,0,13,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,12,4,11,4,7,3,7,5,52,4,6,8,4,5,6,3,7,0,41,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4
215011388,145,408,222,211,954,1090,310,555,79,3969,3,7,4,10,16,3,4,0,3,48,0,0,0,0,0,0,0,0,0,0,4,32,13,7,21,7,8,0,0,87,11,4,5,7,10,20,4,0,0,67,0,15,15,6,12,15,3,0,0,87,4,4,13,11,34,17,3,9,0,95,52,176,135,72,106,40,18,12,5,613,26,142,58,19,17,19,3,25,4,317,4,11,9,8,8,8,4,3,0,56,3,0,5,3,13,8,5,0,0,38,3,13,13,13,25,19,7,7,0,104,0,9,3,0,16,6,0,0,0,33,6,27,26,23,64,27,10,8,0,195,9,39,25,10,39,9,11,4,0,142,26,21,28,29,88,55,11,22,0,268,24,95,106,70,126,73,35,45,0,574,96,212,268,300,256,222,47,55,9,1473,4,20,6,12,10,0,0,0,0,52,13,38,34,25,43,30,3,4,6,193
215011389,24,52,38,51,93,223,58,280,19,844,5,34,31,15,20,29,0,40,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,6,0,3,0,0,0,0,0,11,0,0,0,0,5,0,0,0,0,5,0,0,3,0,0,0,0,0,0,6,7,15,3,0,0,4,0,0,0,30,0,0,0,0,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,3,0,10,0,0,5,0,0,4,0,32,9,10,3,10,7,14,3,5,0,56,3,4,3,0,0,0,0,0,0,11,0,0,8,0,0,4,0,0,0,12
215011390,48,96,70,74,269,375,105,458,32,1518,10,47,42,22,16,44,13,43,0,235,0,0,0,0,0,0,0,0,0,0,6,0,5,3,17,5,0,0,0,44,0,0,0,0,6,0,0,0,0,3,0,4,0,6,0,0,0,0,0,12,0,4,0,0,0,0,0,3,0,14,5,30,18,11,24,13,5,4,0,111,8,21,9,0,0,0,0,4,0,44,0,3,11,3,0,6,0,4,0,29,0,0,0,0,0,0,0,0,0,5,0,9,5,0,0,3,0,0,0,12,0,0,0,0,0,4,0,0,0,6,0,8,5,0,0,5,0,0,0,19,0,8,0,8,0,4,0,0,0,22,4,8,22,3,13,16,0,8,0,67,9,45,25,26,28,21,16,27,5,188,33,51,78,97,39,87,8,15,3,417,0,0,0,0,0,0,0,0,0,4,3,7,0,0,7,3,0,0,0,22
215011391,26,76,45,34,110,167,57,217,16,751,8,20,12,10,7,13,5,19,0,91,0,0,0,0,0,0,0,0,0,0,0,3,8,0,3,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,9,0,0,0,0,4,5,0,0,0,8,4,28,14,4,11,4,0,4,6,87,3,11,8,5,4,3,0,0,0,41,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,3,0,0,11,0,0,0,0,0,0,0,0,0,3,0,8,9,0,3,4,0,4,0,26,0,3,0,6,0,0,0,0,0,8,5,4,6,0,9,7,0,3,0,29,4,11,10,3,9,5,5,9,0,60,15,34,35,37,25,19,4,8,0,185,0,0,0,0,0,0,0,0,0,0,3,6,0,0,3,0,0,0,0,15
215011392,109,201,127,109,337,457,102,426,45,1912,3,12,14,5,11,16,6,13,0,81,0,3,0,6,5,5,4,9,0,34,9,24,15,9,43,45,6,10,0,161,0,0,0,0,0,0,0,0,0,5,0,3,4,0,5,0,0,0,0,23,0,5,5,0,0,3,0,0,0,16,14,50,15,22,31,18,4,4,9,161,20,74,21,10,24,18,0,20,8,194,0,7,6,4,0,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,14,0,0,0,0,4,3,0,0,0,11,0,6,6,3,6,4,3,0,0,39,0,22,8,0,10,6,5,0,0,49,9,15,14,13,26,18,3,12,0,111,11,35,28,17,31,19,12,21,0,176,51,74,75,98,101,88,18,36,12,554,4,11,9,12,14,13,0,0,0,65,0,11,8,5,4,6,0,0,0,32
215011393,18,41,32,43,64,189,49,244,20,697,8,31,24,16,19,25,5,40,3,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,9,4,3,0,0,0,0,24,3,4,0,3,0,4,0,0,0,18,0,0,0,0,0,6,0,6,0,13,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,0,0,5,0,16,0,4,5,0,4,0,0,0,0,10,0,8,10,8,3,4,0,0,0,34,4,19,7,7,8,6,9,6,0,71,12,22,16,16,8,24,0,4,0,99,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,5
215011394,56,110,98,75,185,378,96,371,33,1388,18,36,29,13,12,20,8,27,5,168,0,0,0,0,0,0,0,0,0,0,0,6,6,0,3,6,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,8,0,3,6,0,5,5,0,0,0,27,11,32,15,13,18,5,0,4,4,98,4,26,8,3,7,6,0,4,0,55,0,6,4,0,3,4,0,0,0,25,0,0,0,0,0,0,0,0,0,5,0,4,11,4,4,0,0,0,0,22,0,0,0,5,0,0,0,0,0,6,0,0,6,4,6,4,0,4,0,24,0,5,0,0,0,0,0,0,0,7,3,10,9,3,9,11,4,0,0,51,11,30,39,17,33,19,9,11,0,172,34,86,86,68,53,66,9,19,3,427,0,0,0,0,0,0,0,0,0,0,3,7,8,5,0,0,0,0,0,20
215021395,38,100,77,61,293,301,84,249,42,1249,8,24,16,9,25,14,3,14,0,117,0,0,0,0,0,0,0,0,0,0,3,8,5,4,23,20,4,0,0,68,0,0,0,0,0,0,0,0,0,4,0,12,11,5,9,6,0,8,0,43,0,0,0,0,6,0,0,0,0,10,0,47,11,4,10,3,0,5,0,81,5,23,9,4,4,3,3,3,0,58,0,6,3,3,4,0,0,0,0,26,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,0,3,4,0,0,0,0,9,3,0,5,3,0,0,0,0,0,23,0,3,5,4,0,5,3,0,0,21,0,9,3,8,18,11,0,0,0,45,7,22,24,29,38,38,19,26,0,200,4,17,14,11,12,13,0,3,0,82,0,0,0,0,3,0,0,0,0,8,5,6,7,6,0,0,0,0,0,21
