POW_SA2_CODE_2021,M_EWFT_15_19_E,M_EWFT_15_19_OM_IE,M_EWFT_15_19_OM_UIE,M_EWFT_15_19_CFW,M_EWFT_15_19_ES_NS,M_EWFT_15_19_Tot,M_EWFT_20_24_E,M_EWFT_20_24_OM_IE,M_EWFT_20_24_OM_UIE,M_EWFT_20_24_CFW,M_EWFT_20_24_ES_NS,M_EWFT_20_24_Tot,M_EWFT_25_29_E,M_EWFT_25_29_OM_IE,M_EWFT_25_29_OM_UIE,M_EWFT_25_29_CFW,M_EWFT_25_29_ES_NS,M_EWFT_25_29_Tot,M_EWFT_30_34_E,M_EWFT_30_34_OM_IE,M_EWFT_30_34_OM_UIE,M_EWFT_30_34_CFW,M_EWFT_30_34_ES_NS,M_EWFT_30_34_Tot,M_EWFT_35_39_E,M_EWFT_35_39_OM_IE,M_EWFT_35_39_OM_UIE,M_EWFT_35_39_CFW,M_EWFT_35_39_ES_NS,M_EWFT_35_39_Tot,M_EWFT_40_44_E,M_EWFT_40_44_OM_IE,M_EWFT_40_44_OM_UIE,M_EWFT_40_44_CFW,M_EWFT_40_44_ES_NS,M_EWFT_40_44_Tot,M_EWFT_45_49_E,M_EWFT_45_49_OM_IE,M_EWFT_45_49_OM_UIE,M_EWFT_45_49_CFW,M_EWFT_45_49_ES_NS,M_EWFT_45_49_Tot,M_EWFT_50_54_E,M_EWFT_50_54_OM_IE,M_EWFT_50_54_OM_UIE,M_EWFT_50_54_CFW,M_EWFT_50_54_ES_NS,M_EWFT_50_54_Tot,M_EWFT_55_59_E,M_EWFT_55_59_OM_IE,M_EWFT_55_59_OM_UIE,M_EWFT_55_59_CFW,M_EWFT_55_59_ES_NS,M_EWFT_55_59_Tot,M_EWFT_60_64_E,M_EWFT_60_64_OM_IE,M_EWFT_60_64_OM_UIE,M_EWFT_60_64_CFW,M_EWFT_60_64_ES_NS,M_EWFT_60_64_Tot,M_EWFT_65_69_E,M_EWFT_65_69_OM_IE,M_EWFT_65_69_OM_UIE,M_EWFT_65_69_CFW,M_EWFT_65_69_ES_NS,M_EWFT_65_69_Tot,M_EWFT_70_74_E,M_EWFT_70_74_OM_IE,M_EWFT_70_74_OM_UIE,M_EWFT_70_74_CFW,M_EWFT_70_74_ES_NS,M_EWFT_70_74_Tot,M_EWFT_75ov_E,M_EWFT_75ov_OM_IE,M_EWFT_75ov_OM_UIE,M_EWFT_75ov_CFW,M_EWFT_75ov_ES_NS,M_EWFT_75ov_Tot,M_EWFT_Tot_E,M_EWFT_Tot_OM_IE,M_EWFT_Tot_OM_UIE,M_EWFT_Tot_CFW,M_EWFT_Tot_ES_NS,M_EWFT_Tot_Tot,M_EWPT_15_19_E,M_EWPT_15_19_OM_IE,M_EWPT_15_19_OM_UIE,M_EWPT_15_19_CFW,M_EWPT_15_19_ES_NS,M_EWPT_15_19_Tot,M_EWPT_20_24_E,M_EWPT_20_24_OM_IE,M_EWPT_20_24_OM_UIE,M_EWPT_20_24_CFW,M_EWPT_20_24_ES_NS,M_EWPT_20_24_Tot,M_EWPT_25_29_E,M_EWPT_25_29_OM_IE,M_EWPT_25_29_OM_UIE,M_EWPT_25_29_CFW,M_EWPT_25_29_ES_NS,M_EWPT_25_29_Tot,M_EWPT_30_34_E,M_EWPT_30_34_OM_IE,M_EWPT_30_34_OM_UIE,M_EWPT_30_34_CFW,M_EWPT_30_34_ES_NS,M_EWPT_30_34_Tot,M_EWPT_35_39_E,M_EWPT_35_39_OM_IE,M_EWPT_35_39_OM_UIE,M_EWPT_35_39_CFW,M_EWPT_35_39_ES_NS,M_EWPT_35_39_Tot,M_EWPT_40_44_E,M_EWPT_40_44_OM_IE,M_EWPT_40_44_OM_UIE,M_EWPT_40_44_CFW,M_EWPT_40_44_ES_NS,M_EWPT_40_44_Tot,M_EWPT_45_49_E,M_EWPT_45_49_OM_IE,M_EWPT_45_49_OM_UIE,M_EWPT_45_49_CFW,M_EWPT_45_49_ES_NS,M_EWPT_45_49_Tot,M_EWPT_50_54_E,M_EWPT_50_54_OM_IE,M_EWPT_50_54_OM_UIE,M_EWPT_50_54_CFW,M_EWPT_50_54_ES_NS,M_EWPT_50_54_Tot,M_EWPT_55_59_E,M_EWPT_55_59_OM_IE,M_EWPT_55_59_OM_UIE,M_EWPT_55_59_CFW,M_EWPT_55_59_ES_NS,M_EWPT_55_59_Tot,M_EWPT_60_64_E,M_EWPT_60_64_OM_IE,M_EWPT_60_64_OM_UIE,M_EWPT_60_64_CFW,M_EWPT_60_64_ES_NS,M_EWPT_60_64_Tot,M_EWPT_65_69_E,M_EWPT_65_69_OM_IE,M_EWPT_65_69_OM_UIE,M_EWPT_65_69_CFW,M_EWPT_65_69_ES_NS,M_EWPT_65_69_Tot,M_EWPT_70_74_E,M_EWPT_70_74_OM_IE,M_EWPT_70_74_OM_UIE,M_EWPT_70_74_CFW,M_EWPT_70_74_ES_NS,M_EWPT_70_74_Tot,M_EWPT_75ov_E,M_EWPT_75ov_OM_IE,M_EWPT_75ov_OM_UIE,M_EWPT_75ov_CFW,M_EWPT_75ov_ES_NS,M_EWPT_75ov_Tot,M_EWPT_Tot_E,M_EWPT_Tot_OM_IE,M_EWPT_Tot_OM_UIE,M_EWPT_Tot_CFW,M_EWPT_Tot_ES_NS,M_EWPT_Tot_Tot,M_EAFW_E,M_EAFW_OM_IE,M_EAFW_OM_UIE,M_EAFW_CFW,M_EAFW_ES_NS,M_EAFW_Tot,M_H_NS_E,M_H_NS_OM_IE,M_H_NS_OM_UIE,M_H_NS_CFW,M_H_NS_ES_NS,M_H_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_EWFT_15_19_E,F_EWFT_15_19_OM_IE,F_EWFT_15_19_OM_UIE,F_EWFT_15_19_CFW,F_EWFT_15_19_ES_NS,F_EWFT_15_19_Tot,F_EWFT_20_24_E,F_EWFT_20_24_OM_IE,F_EWFT_20_24_OM_UIE,F_EWFT_20_24_CFW,F_EWFT_20_24_ES_NS,F_EWFT_20_24_Tot,F_EWFT_25_29_E,F_EWFT_25_29_OM_IE
206021110,27,0,0,0,0,27,116,4,0,0,0,120,192,5,11,0,0,209,220,14,14,0,0,246,207,33,13,0,0,249,160,37,10,3,0,210,149,41,11,0,0,198,143,41,15,4,0,203,142,42,9,5,0,194,79,34,11,0,0,126,21,14,9,0,0,45,8,3,3,0,0,17,3,0,0,0,0,3,1464,271,101,8,5,1853,55,0,0,0,0,57,134,0,3,0,0,137,70,4,3,0,0,77,52,0,3,0,0,58,38,4,15,0,0,56,22,3,10,0,0,28,17,5,0,0,0,28,12,4,9,0,0,33,26,6,5,0,0,36,25,5,11,0,0,36,21,8,12,0,0,37,10,6,3,5,0,22,5,4,3,0,0,10,478,52,77,14,7,626,71,9,8,0,0,92,26,3,0,4,5,34,2037,335,188,31,12,2601,4,0,0,0,0,4,53,0,0,0,0,53,134,0
206021112,8,0,0,0,0,8,87,3,6,0,0,93,158,10,12,0,0,179,204,34,34,0,0,274,147,36,29,3,0,215,150,41,23,3,0,221,133,37,23,0,0,193,146,44,18,0,0,205,102,36,14,0,0,151,80,26,11,0,0,123,32,8,8,0,0,51,6,4,0,0,0,12,10,0,0,0,0,7,1254,292,179,9,0,1742,74,0,0,4,0,79,99,0,7,0,0,105,92,8,13,0,0,115,64,0,19,0,0,84,47,9,14,0,0,65,33,7,15,4,0,48,28,13,20,0,0,58,25,7,19,0,0,51,36,7,8,4,0,52,28,7,15,0,0,50,18,5,13,0,0,43,4,7,9,0,0,19,4,0,4,0,0,12,548,72,140,9,8,776,59,5,16,0,0,83,38,3,0,0,8,54,1898,370,336,30,19,2646,9,0,0,0,0,9,55,0,0,0,0,57,155,4
206021499,3,0,0,0,0,3,46,0,0,0,0,47,113,4,6,0,0,131,125,23,16,0,0,163,90,18,18,0,0,126,75,25,18,0,0,114,73,29,17,0,0,124,70,30,16,0,0,115,43,22,9,0,0,84,36,13,9,0,0,67,9,0,9,0,0,19,4,4,0,0,0,8,0,5,6,0,0,7,694,174,117,4,8,999,57,0,6,0,0,59,85,0,8,0,0,90,55,5,8,0,0,66,42,7,11,3,0,59,26,9,8,0,0,50,16,9,11,0,0,38,16,7,17,0,0,48,19,9,19,0,0,46,7,8,16,6,0,31,8,11,17,5,0,35,14,12,7,0,0,34,7,0,9,9,0,19,0,3,0,3,0,4,356,68,127,18,5,579,70,7,8,0,5,94,16,3,4,0,0,25,1141,255,269,31,11,1701,3,0,0,0,0,3,45,0,0,0,0,51,110,0
206021500,6,0,0,0,0,5,53,0,3,0,0,58,95,3,7,0,0,112,112,9,16,0,0,142,60,19,17,0,0,91,59,16,19,0,0,98,52,22,12,0,0,94,50,35,19,0,3,105,36,23,3,0,0,62,30,6,3,0,0,44,11,3,5,0,0,20,0,0,3,0,0,6,5,0,4,0,0,3,573,147,112,10,5,843,24,0,0,0,0,27,89,5,7,0,0,96,62,0,8,0,0,69,50,0,19,0,0,71,38,8,14,0,0,61,15,5,7,0,0,30,14,11,15,4,0,41,16,6,12,0,0,39,13,6,4,0,0,25,16,0,9,3,0,37,8,3,10,3,0,23,4,4,5,0,0,13,0,0,3,0,0,4,335,44,117,13,0,515,40,8,9,0,0,61,29,0,0,3,0,32,976,198,240,28,8,1449,0,0,0,0,0,0,49,0,0,0,0,54,112,3
206031113,3,0,0,0,0,3,34,0,0,0,0,37,58,3,8,0,0,76,69,25,15,0,0,108,59,19,8,3,4,94,43,25,12,0,0,82,52,35,7,0,0,95,43,21,4,6,0,81,33,17,9,0,0,57,20,7,11,0,0,36,4,6,10,0,0,17,0,0,3,0,0,0,3,0,0,0,0,4,428,164,87,6,3,688,55,0,0,0,0,60,98,0,4,0,0,104,45,4,7,0,0,59,46,0,11,0,0,59,22,6,9,0,0,33,11,3,6,6,0,29,14,13,11,0,0,38,8,9,8,0,0,26,3,4,11,3,0,20,13,9,6,0,0,40,8,6,11,6,0,27,3,3,0,0,0,11,5,0,0,0,0,7,338,53,91,12,8,504,44,3,11,3,0,63,19,4,0,0,0,22,828,230,192,24,14,1282,4,0,0,0,0,4,43,0,0,0,0,43,78,3
206031115,6,0,0,0,0,6,47,0,0,0,0,45,66,4,3,0,0,73,115,13,9,0,0,140,105,11,7,3,0,130,64,6,13,0,0,85,79,24,3,0,0,107,78,10,5,0,0,91,76,15,4,3,0,100,33,7,7,0,0,49,20,4,0,0,0,24,10,0,4,0,0,15,0,0,0,0,0,0,699,97,59,8,4,866,81,0,0,0,0,83,85,0,3,0,0,90,47,4,8,0,0,52,26,3,10,0,0,44,19,8,3,0,0,28,13,0,10,0,0,25,16,3,9,0,0,32,10,0,0,0,0,13,26,5,0,0,0,28,19,3,0,0,0,22,7,5,8,0,0,17,6,4,0,0,0,8,7,0,0,0,0,7,362,30,52,10,0,460,40,3,0,0,0,47,21,3,6,0,5,32,1121,133,121,21,9,1408,3,0,0,0,0,3,44,0,0,0,0,44,91,0
206031116,12,0,0,0,0,12,114,0,0,0,0,113,230,19,9,3,0,256,253,25,3,3,0,290,229,42,19,3,0,291,213,52,15,0,0,281,171,56,18,3,0,246,203,62,12,0,0,275,126,56,21,0,0,208,71,23,13,4,0,120,34,15,12,4,0,63,5,8,7,0,0,22,0,5,0,0,0,8,1667,355,141,21,3,2193,146,0,0,3,0,148,206,0,3,0,0,215,107,0,4,0,3,119,62,4,8,0,0,83,35,14,11,0,0,54,39,5,11,3,0,64,41,8,11,0,0,61,30,15,9,0,0,48,22,5,13,3,0,44,22,14,9,0,0,49,24,11,7,0,0,43,15,5,13,0,0,25,5,3,0,0,0,11,756,80,109,11,8,967,122,19,6,0,0,152,58,3,8,0,5,67,2596,460,259,38,16,3377,14,0,0,0,0,14,144,0,3,0,0,151,263,8
206031501,11,0,0,0,0,7,62,0,3,0,0,65,100,4,3,0,0,115,101,18,6,0,0,132,74,36,10,0,0,121,77,25,15,0,0,115,60,43,9,0,0,110,62,43,16,0,0,128,61,44,11,0,0,114,31,29,8,3,0,70,17,10,6,0,0,32,4,0,0,0,0,7,0,3,0,0,0,4,655,253,98,10,11,1022,129,0,0,0,0,128,88,0,7,0,0,92,41,4,0,0,0,50,28,0,3,0,0,28,19,3,9,0,0,35,10,5,8,0,0,21,12,10,8,3,0,36,13,16,6,0,0,34,6,0,16,3,0,26,14,17,9,0,0,35,14,8,8,3,0,30,5,4,5,0,0,17,3,0,10,3,0,17,377,73,82,14,3,554,49,3,7,0,0,57,18,9,6,0,3,32,1098,338,187,25,18,1667,6,0,0,0,0,6,64,0,4,0,0,69,113,3
206031502,6,0,0,0,0,9,78,0,0,0,0,83,113,8,9,0,0,130,103,25,20,0,0,148,72,36,16,0,4,128,67,37,11,4,0,118,70,43,24,0,0,137,59,34,14,3,0,112,41,31,9,9,0,85,26,25,11,6,0,64,15,18,5,0,0,34,0,3,3,0,0,13,0,5,0,0,0,6,662,262,129,19,5,1072,56,0,0,0,0,57,111,0,6,0,0,114,59,0,4,0,0,63,38,3,7,3,0,51,25,4,0,0,0,36,22,9,3,0,0,36,19,5,3,0,0,27,5,7,8,0,0,24,5,5,5,0,0,19,11,15,10,0,0,34,20,6,12,5,0,34,15,6,9,0,0,21,3,6,0,0,0,7,380,62,61,16,0,530,57,5,12,0,0,74,27,4,0,0,5,32,1117,330,201,41,12,1702,4,0,0,0,0,4,56,0,0,0,0,61,140,0
206041117,11,0,0,0,0,12,189,5,3,0,0,196,569,17,12,0,0,602,735,40,33,0,0,813,723,62,16,3,4,811,600,61,12,7,0,682,510,54,20,3,0,589,410,55,11,0,6,487,364,49,13,3,0,432,250,30,14,4,0,293,99,13,8,0,0,120,32,19,4,0,0,55,3,3,3,0,0,10,4492,414,158,25,12,5096,84,0,0,0,0,87,459,4,14,6,0,478,354,14,25,0,4,395,227,7,29,5,4,277,124,22,9,0,3,164,107,15,11,4,3,139,98,13,13,0,0,121,77,14,13,0,0,99,61,14,7,0,0,84,77,8,12,0,0,104,63,12,8,6,0,91,28,4,10,0,0,44,14,6,8,0,0,27,1771,131,163,28,18,2106,249,17,14,0,4,285,106,8,6,0,16,127,6616,564,343,53,44,7620,8,0,0,0,0,8,211,0,4,0,0,220,757,5
206041118,52,0,0,0,0,51,1788,0,3,0,0,1793,4701,18,18,5,3,4748,6604,65,28,0,4,6706,8274,139,29,6,9,8458,6793,135,39,6,6,6975,4872,122,54,0,3,5050,3873,100,37,7,0,4017,2626,94,28,0,5,2747,1329,46,12,0,3,1402,396,22,5,3,0,426,75,11,3,0,4,93,14,0,0,0,0,18,41391,766,264,30,44,42495,121,0,3,0,0,130,655,7,18,0,0,683,520,11,11,3,0,538,468,17,15,8,0,508,405,31,15,0,5,451,299,21,14,6,4,340,228,8,7,5,0,246,167,23,15,3,0,204,170,19,12,6,0,208,190,20,10,8,4,224,111,11,7,5,0,135,47,10,6,3,0,61,13,7,4,3,0,19,3395,169,129,48,16,3758,1451,24,19,10,11,1512,446,18,17,12,41,543,46680,969,437,103,113,48309,37,0,0,0,0,37,1575,0,0,0,0,1575,4135,8
206041119,21,0,0,0,0,21,214,0,0,0,0,215,728,4,8,0,3,746,988,8,9,0,0,1010,990,30,9,0,0,1036,876,38,19,0,3,935,750,35,31,0,0,822,635,42,24,0,4,702,510,41,31,0,6,579,359,31,15,0,0,410,133,14,13,0,0,162,30,4,4,0,0,44,0,7,0,0,0,18,6246,259,178,13,16,6702,65,0,0,0,0,67,231,0,3,0,4,240,193,0,3,6,0,200,134,5,7,0,0,150,126,4,3,0,0,133,106,6,9,0,0,118,79,0,4,0,0,91,66,3,5,0,0,75,70,10,12,0,0,91,83,12,15,0,0,113,60,14,9,3,0,84,26,17,7,3,0,54,9,8,5,0,3,30,1250,81,88,15,6,1444,567,8,8,0,0,592,113,12,8,0,12,144,8181,353,284,26,31,8884,5,0,0,0,0,5,327,0,0,0,0,327,1051,0
206041120,4,0,0,0,0,4,26,0,0,0,0,27,44,0,0,0,0,50,58,0,0,0,0,58,62,3,3,0,0,64,58,0,4,0,0,66,58,4,0,0,0,61,41,0,0,0,0,40,42,0,0,0,0,42,17,0,0,0,0,24,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,410,13,13,0,0,437,26,0,0,0,0,26,29,0,0,0,0,29,10,0,0,0,0,10,10,0,0,0,0,10,15,0,0,0,0,14,9,0,0,0,0,8,7,0,0,0,0,3,11,0,0,0,0,11,9,0,0,0,0,9,11,0,0,0,0,11,8,0,0,0,0,8,9,3,0,0,0,8,0,0,0,0,0,0,157,3,4,0,0,163,43,0,0,0,0,43,8,0,0,0,7,13,613,16,19,0,9,657,5,0,0,0,0,5,32,0,0,0,0,34,59,0
206041121,9,0,0,0,0,9,104,4,0,0,0,106,220,8,9,0,0,237,243,20,10,3,4,279,288,29,8,0,0,327,231,36,14,0,0,283,166,29,15,0,0,216,150,35,4,0,0,192,130,30,3,0,0,164,98,20,3,6,0,124,25,12,0,0,0,41,7,4,0,0,0,12,5,0,0,0,0,3,1676,216,69,13,8,1986,38,0,0,0,0,39,113,0,5,0,0,126,89,0,12,0,0,96,68,0,6,0,0,79,35,9,4,0,4,52,37,9,10,0,0,50,25,3,7,0,0,37,27,3,4,0,0,35,24,7,4,0,0,36,30,6,6,3,0,44,7,3,6,0,0,24,3,0,4,0,0,12,3,0,4,0,0,10,513,46,64,13,5,645,74,6,4,4,0,88,41,4,4,3,3,60,2312,271,146,30,9,2773,0,0,0,0,0,0,74,0,4,0,0,77,171,0
206041124,12,0,0,0,0,12,248,0,3,0,0,252,898,0,4,0,0,907,1247,5,13,0,0,1270,1184,11,13,0,3,1212,1023,12,11,0,3,1047,851,23,12,0,8,896,747,10,4,6,0,772,628,13,10,0,0,642,455,11,7,0,0,475,151,6,0,0,0,162,38,0,3,0,0,51,7,3,0,0,0,12,7499,105,82,6,18,7707,80,0,0,0,0,83,456,0,9,0,0,469,397,0,7,0,3,407,312,8,7,0,0,327,214,5,6,0,0,224,175,4,8,4,0,185,124,0,6,0,0,130,125,6,0,0,0,135,117,7,4,0,0,130,122,9,3,0,3,145,91,0,5,0,0,99,45,0,8,0,0,49,14,3,4,4,0,24,2277,38,65,12,11,2407,341,0,4,0,5,348,156,8,10,4,17,194,10271,155,158,24,42,10654,11,0,0,0,0,11,523,0,0,0,0,522,1898,0
206041125,18,0,0,0,0,19,218,0,3,0,0,218,764,3,7,0,0,775,1032,14,7,0,0,1059,1059,22,8,0,3,1101,901,23,10,0,0,932,697,19,11,0,0,733,549,28,9,0,0,592,412,24,13,0,3,453,269,17,5,0,0,292,96,15,5,0,0,119,21,5,5,0,0,34,3,10,5,0,0,17,6048,185,94,7,13,6355,73,0,0,0,0,78,255,0,3,6,0,263,199,9,10,0,0,210,164,8,0,0,0,181,110,8,14,0,0,136,101,3,6,0,0,113,51,6,7,0,0,71,53,6,8,0,0,69,39,3,6,0,0,49,59,15,8,3,0,80,33,12,13,4,0,56,24,14,10,3,0,48,11,5,10,3,0,30,1179,88,90,21,4,1385,264,7,7,0,4,278,103,4,5,3,14,132,7596,289,197,36,37,8152,11,0,0,0,0,11,361,0,0,0,0,361,1268,0
206041127,10,0,0,0,0,10,88,0,0,0,0,97,238,0,3,0,0,240,355,5,3,0,0,365,398,16,0,0,0,418,314,14,3,0,0,329,356,11,3,0,0,367,353,13,3,0,0,375,354,9,3,0,0,358,215,6,3,0,0,228,78,14,0,0,0,87,21,3,0,0,0,27,0,0,0,0,0,5,2783,100,27,3,8,2913,20,0,0,0,0,20,45,0,0,0,0,47,60,5,4,0,0,64,52,4,0,0,0,59,44,0,0,0,0,48,56,0,0,0,0,60,47,0,0,0,0,52,49,4,0,0,0,50,30,6,0,0,0,39,32,3,3,0,0,36,14,0,0,0,0,18,7,0,0,0,0,11,0,0,0,0,0,8,467,21,19,3,0,515,140,0,7,3,0,150,52,7,3,0,8,74,3443,130,56,10,15,3655,0,0,0,0,0,0,28,0,0,0,0,28,72,0
206041503,60,0,0,0,0,60,1694,7,4,3,0,1712,5094,26,21,5,5,5151,6729,99,38,4,10,6880,7750,210,60,6,7,8029,6647,250,90,6,11,6999,5204,216,82,3,9,5512,3933,231,71,8,0,4244,2776,180,65,3,0,3029,1607,112,37,0,4,1757,523,65,20,7,0,613,149,36,12,0,0,194,7,11,10,3,3,33,42170,1448,507,48,45,44223,276,0,4,0,0,284,1283,10,28,0,0,1330,1125,17,39,0,6,1184,772,29,28,7,3,839,644,51,21,10,0,727,498,39,27,15,0,578,346,19,27,6,3,403,256,39,24,7,0,332,272,35,24,6,6,344,274,45,25,3,3,353,221,22,22,3,0,272,100,22,16,8,0,146,43,14,11,3,0,77,6111,345,308,76,33,6863,1788,49,36,16,26,1913,560,56,33,27,75,751,50632,1891,881,161,177,53742,56,0,0,0,0,58,1730,4,0,0,0,1733,5387,10
206041504,11,0,0,0,3,14,408,4,4,0,0,420,1237,11,22,5,0,1275,1563,47,23,0,0,1631,1615,70,25,5,3,1722,1507,65,18,3,0,1591,1020,59,13,3,0,1096,875,53,17,0,0,946,625,50,21,0,3,693,398,20,11,0,4,432,132,17,16,3,0,166,40,9,4,0,0,55,8,4,0,0,0,13,9426,407,169,27,14,10055,193,0,0,0,0,194,661,3,15,3,0,677,468,8,19,7,6,497,290,10,21,3,0,323,236,16,14,7,0,274,153,18,10,3,0,182,141,19,8,3,0,178,100,16,14,0,0,130,98,16,8,0,6,124,102,10,6,0,0,119,66,10,4,0,0,83,46,3,6,3,0,62,6,0,3,0,0,13,2563,125,132,28,5,2855,422,18,19,9,0,472,156,7,6,10,14,196,12566,571,329,71,43,13571,8,0,0,0,0,8,430,4,7,0,0,433,1286,5
206041505,65,0,0,0,0,65,2209,10,3,0,0,2223,6369,32,47,4,0,6458,7636,204,161,6,15,8018,8465,401,258,18,19,9156,7017,440,207,10,9,7678,5421,411,228,7,14,6074,4243,328,218,10,10,4813,2917,287,194,3,11,3424,1702,186,162,8,3,2058,610,112,105,3,3,831,156,45,59,5,0,262,43,21,21,0,0,88,46846,2472,1670,66,84,51141,264,0,0,0,0,272,1215,15,19,5,3,1259,966,21,37,3,3,1033,744,50,45,7,12,858,651,58,52,8,0,771,454,73,43,10,4,582,338,47,48,12,4,456,294,52,52,5,0,412,287,28,47,3,0,374,318,41,53,3,0,418,238,32,56,8,4,344,148,28,36,0,0,206,71,19,30,4,0,129,5997,474,523,82,38,7116,1410,63,55,19,16,1567,600,51,32,27,52,764,54852,3057,2286,196,194,60587,43,0,0,0,0,44,2240,0,0,0,3,2248,6482,18
206041506,37,0,0,0,0,35,254,4,4,0,3,262,565,15,15,0,3,599,664,43,26,0,0,734,545,66,12,3,3,623,482,60,23,0,0,573,418,64,24,0,0,513,354,66,18,0,5,436,311,58,19,0,0,392,176,37,16,0,0,238,55,12,8,0,0,79,18,9,8,0,0,33,8,5,5,0,0,18,3883,437,188,17,12,4543,50,0,6,0,0,52,269,4,7,6,0,286,201,6,7,0,0,216,137,8,23,3,0,169,82,8,24,0,0,112,65,13,12,4,0,93,51,14,20,4,0,83,58,8,22,0,0,86,38,11,9,0,0,62,49,3,10,0,0,66,37,8,8,7,0,62,14,11,6,0,0,29,5,11,6,0,0,21,1067,99,146,26,4,1341,182,14,16,4,0,226,82,10,7,3,10,102,5213,564,360,50,23,6211,4,0,0,0,0,6,180,0,4,0,0,185,464,3
206041507,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,12,14,0,0,0,0,14,15,0,0,0,0,15,17,0,0,0,0,20,15,0,0,0,0,15,20,0,0,0,0,20,17,0,0,0,0,17,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,130,0,0,0,0,0,3,4,0,0,0,0,4,11,0,0,0,0,11,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,5,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,42,10,0,0,0,0,10,5,0,0,0,0,0,182,0,0,0,0,184,0,0,0,0,0,0,3,0,0,0,0,3,7,0
206041508,18,0,0,0,0,18,545,4,5,0,0,549,1485,6,0,0,0,1493,1930,24,10,0,4,1967,2090,35,14,0,0,2149,1755,46,26,3,4,1830,1336,31,30,3,0,1397,1081,55,24,0,5,1164,743,39,14,3,0,798,409,24,17,0,3,445,101,15,3,0,0,122,27,7,5,0,0,40,3,0,0,0,0,8,11520,281,143,12,22,11975,104,0,6,0,0,111,499,0,6,0,5,507,455,0,12,0,0,467,320,9,5,0,3,334,237,5,10,4,0,255,187,7,8,0,0,200,168,10,7,5,0,183,137,5,4,0,0,154,125,6,4,0,0,136,97,9,4,0,0,111,56,0,3,3,0,63,27,6,0,0,0,38,7,5,3,3,0,14,2420,58,66,20,8,2574,1456,5,15,0,10,1490,183,11,10,3,11,221,15588,356,235,38,48,16263,19,0,0,0,0,19,535,0,0,0,0,545,1392,3
206041509,38,0,0,0,0,38,250,3,4,0,0,259,583,9,8,3,0,601,732,18,8,0,0,766,820,33,16,4,0,870,685,37,12,3,0,732,581,26,14,0,0,623,548,21,5,0,0,578,454,21,12,0,0,482,234,13,4,0,6,253,99,6,0,0,0,104,16,9,0,0,0,19,11,0,0,0,0,11,5044,192,85,10,7,5335,75,0,0,0,0,76,200,3,10,0,0,211,177,4,15,0,0,203,114,7,16,0,0,142,98,12,15,0,0,125,68,4,9,5,0,86,62,3,7,0,0,79,58,4,11,0,0,76,71,4,11,5,0,91,62,0,0,3,0,64,39,14,4,0,0,52,21,0,0,3,0,29,7,7,4,3,0,15,1060,65,98,21,4,1242,229,8,8,5,0,250,95,4,4,0,4,119,6431,265,193,36,15,6942,29,0,0,0,0,29,228,0,0,0,0,225,559,4
206041510,6,0,0,0,0,6,111,3,4,0,0,122,285,7,7,0,0,304,393,21,8,0,0,423,340,23,7,4,0,384,292,37,6,6,0,337,229,42,10,0,0,277,216,26,11,0,0,250,137,25,9,0,0,170,91,13,3,4,3,116,36,14,8,0,0,56,9,8,0,0,0,15,0,0,0,0,0,6,2153,220,73,13,4,2465,25,0,0,0,0,26,82,0,0,0,0,90,65,7,13,0,0,80,59,4,11,0,0,77,43,5,6,0,0,55,34,9,5,6,0,46,19,4,6,0,0,33,24,5,0,0,0,28,27,6,6,3,0,44,28,0,7,0,0,36,19,0,6,0,0,25,3,3,3,0,0,7,8,4,0,0,0,7,438,49,61,13,0,554,102,7,0,0,0,116,36,0,3,0,5,48,2728,273,141,20,10,3178,0,0,0,0,0,0,79,0,0,0,0,83,252,3
206051128,31,0,0,0,0,27,308,5,8,0,0,320,814,16,15,0,0,845,1007,65,13,4,4,1090,982,97,22,3,7,1109,855,103,24,3,4,986,644,112,25,7,4,788,489,109,25,7,4,633,340,101,32,0,0,474,188,61,12,0,0,265,50,36,14,4,0,107,12,25,7,0,0,43,5,16,8,0,0,25,5726,741,206,32,19,6727,94,0,3,3,0,104,245,0,3,0,0,254,168,0,9,0,0,178,116,5,7,3,0,130,98,18,9,5,0,126,63,16,12,6,0,96,52,10,3,0,0,69,54,14,11,5,0,91,32,30,15,3,0,82,53,24,17,7,0,94,44,25,18,6,0,88,31,25,19,10,0,75,14,21,9,5,0,50,1060,188,144,50,8,1450,182,9,12,4,3,217,88,11,4,0,8,113,7061,953,369,90,40,8507,20,0,0,0,0,20,335,0,0,0,0,333,856,6
