POW_SA2_CODE_2021,Pvte_1250_1499_Mng,Pvte_1250_1499_Pro,Pvte_1250_1499_TecTW,Pvte_1250_1499_CoPSW,Pvte_1250_1499_ClAW,Pvte_1250_1499_SWks,Pvte_1250_1499_MaOpDv,Pvte_1250_1499_Lab,Pvte_1250_1499_IDNS,Pvte_1250_1499_Tot,Pvte_1500_1749_Mng,Pvte_1500_1749_Pro,Pvte_1500_1749_TecTW,Pvte_1500_1749_CoPSW,Pvte_1500_1749_ClAW,Pvte_1500_1749_SWks,Pvte_1500_1749_MaOpDv,Pvte_1500_1749_Lab,Pvte_1500_1749_IDNS,Pvte_1500_1749_Tot,Pvte_1750_1999_Mng,Pvte_1750_1999_Pro,Pvte_1750_1999_TecTW,Pvte_1750_1999_CoPSW,Pvte_1750_1999_ClAW,Pvte_1750_1999_SWks,Pvte_1750_1999_MaOpDv,Pvte_1750_1999_Lab,Pvte_1750_1999_IDNS,Pvte_1750_1999_Tot,Pvte_2000_2999_Mng,Pvte_2000_2999_Pro,Pvte_2000_2999_TecTW,Pvte_2000_2999_CoPSW,Pvte_2000_2999_ClAW,Pvte_2000_2999_SWks,Pvte_2000_2999_MaOpDv,Pvte_2000_2999_Lab,Pvte_2000_2999_IDNS,Pvte_2000_2999_Tot,Pvte_3000_3499_Mng,Pvte_3000_3499_Pro,Pvte_3000_3499_TecTW,Pvte_3000_3499_CoPSW,Pvte_3000_3499_ClAW,Pvte_3000_3499_SWks,Pvte_3000_3499_MaOpDv,Pvte_3000_3499_Lab,Pvte_3000_3499_IDNS,Pvte_3000_3499_Tot,Pvte_3500mo_Mng,Pvte_3500mo_Pro,Pvte_3500mo_TecTW,Pvte_3500mo_CoPSW,Pvte_3500mo_ClAW,Pvte_3500mo_SWks,Pvte_3500mo_MaOpDv,Pvte_3500mo_Lab,Pvte_3500mo_IDNS,Pvte_3500mo_Tot,Pvte_PINS_Mng,Pvte_PINS_Pro,Pvte_PINS_TecTW,Pvte_PINS_CoPSW,Pvte_PINS_ClAW,Pvte_PINS_SWks,Pvte_PINS_MaOpDv,Pvte_PINS_Lab,Pvte_PINS_IDNS,Pvte_PINS_Tot,Pvte_Tot_Mng,Pvte_Tot_Pro,Pvte_Tot_TecTW,Pvte_Tot_CoPSW,Pvte_Tot_ClAW,Pvte_Tot_SWks,Pvte_Tot_MaOpDv,Pvte_Tot_Lab,Pvte_Tot_IDNS,Pvte_Tot_Tot,NS_NNI_Mng,NS_NNI_Pro,NS_NNI_TecTW,NS_NNI_CoPSW,NS_NNI_ClAW,NS_NNI_SWks,NS_NNI_MaOpDv,NS_NNI_Lab,NS_NNI_IDNS,NS_NNI_Tot,NS_1_149_Mng,NS_1_149_Pro,NS_1_149_TecTW,NS_1_149_CoPSW,NS_1_149_ClAW,NS_1_149_SWks,NS_1_149_MaOpDv,NS_1_149_Lab,NS_1_149_IDNS,NS_1_149_Tot,NS_150_299_Mng,NS_150_299_Pro,NS_150_299_TecTW,NS_150_299_CoPSW,NS_150_299_ClAW,NS_150_299_SWks,NS_150_299_MaOpDv,NS_150_299_Lab,NS_150_299_IDNS,NS_150_299_Tot,NS_300_399_Mng,NS_300_399_Pro,NS_300_399_TecTW,NS_300_399_CoPSW,NS_300_399_ClAW,NS_300_399_SWks,NS_300_399_MaOpDv,NS_300_399_Lab,NS_300_399_IDNS,NS_300_399_Tot,NS_400_499_Mng,NS_400_499_Pro,NS_400_499_TecTW,NS_400_499_CoPSW,NS_400_499_ClAW,NS_400_499_SWks,NS_400_499_MaOpDv,NS_400_499_Lab,NS_400_499_IDNS,NS_400_499_Tot,NS_500_649_Mng,NS_500_649_Pro,NS_500_649_TecTW,NS_500_649_CoPSW,NS_500_649_ClAW,NS_500_649_SWks,NS_500_649_MaOpDv,NS_500_649_Lab,NS_500_649_IDNS,NS_500_649_Tot,NS_650_799_Mng,NS_650_799_Pro,NS_650_799_TecTW,NS_650_799_CoPSW,NS_650_799_ClAW,NS_650_799_SWks,NS_650_799_MaOpDv,NS_650_799_Lab,NS_650_799_IDNS,NS_650_799_Tot,NS_800_999_Mng,NS_800_999_Pro,NS_800_999_TecTW,NS_800_999_CoPSW,NS_800_999_ClAW,NS_800_999_SWks,NS_800_999_MaOpDv,NS_800_999_Lab,NS_800_999_IDNS,NS_800_999_Tot,NS_1000_1249_Mng,NS_1000_1249_Pro,NS_1000_1249_TecTW,NS_1000_1249_CoPSW,NS_1000_1249_ClAW,NS_1000_1249_SWks,NS_1000_1249_MaOpDv,NS_1000_1249_Lab,NS_1000_1249_IDNS,NS_1000_1249_Tot,NS_1250_1499_Mng,NS_1250_1499_Pro,NS_1250_1499_TecTW,NS_1250_1499_CoPSW,NS_1250_1499_ClAW,NS_1250_1499_SWks,NS_1250_1499_MaOpDv,NS_1250_1499_Lab,NS_1250_1499_IDNS,NS_1250_1499_Tot,NS_1500_1749_Mng,NS_1500_1749_Pro,NS_1500_1749_TecTW,NS_1500_1749_CoPSW,NS_1500_1749_ClAW,NS_1500_1749_SWks,NS_1500_1749_MaOpDv,NS_1500_1749_Lab,NS_1500_1749_IDNS,NS_1500_1749_Tot,NS_1750_1999_Mng,NS_1750_1999_Pro,NS_1750_1999_TecTW,NS_1750_1999_CoPSW,NS_1750_1999_ClAW,NS_1750_1999_SWks,NS_1750_1999_MaOpDv,NS_1750_1999_Lab,NS_1750_1999_IDNS,NS_1750_1999_Tot
206061136,215,414,155,85,147,69,13,33,13,1141,188,452,102,33,91,57,7,13,7,951,131,315,49,22,28,26,0,3,9,593,289,544,51,22,49,40,5,4,10,1016,83,131,10,5,5,14,0,3,0,250,228,306,15,8,20,25,0,3,16,625,10,20,15,4,6,6,0,7,8,76,1678,3140,1184,1441,1045,1028,107,557,126,10308,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,5,7,0,0,3,3,0,0,0,0,4,13,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,5,8,0,4,3,0,0,0,0,0,3,15,0,5,0,0,0,0,0,0,7,15,0,4,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,3
206061138,60,139,83,39,69,17,4,22,7,446,59,161,55,31,52,24,3,8,3,407,56,147,41,8,26,14,3,11,5,308,145,335,59,14,25,20,0,9,6,614,45,58,0,8,9,3,0,5,9,140,139,205,8,9,30,27,0,0,15,430,4,12,3,3,5,0,0,0,3,35,699,1458,571,534,459,437,45,279,75,4559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,5
206061515,105,286,55,49,116,53,0,9,11,699,124,313,57,21,66,52,0,6,8,651,84,213,38,5,30,17,0,6,4,397,256,447,63,7,41,36,0,15,13,879,108,116,6,0,5,14,0,7,5,270,307,273,10,15,15,30,0,4,18,668,8,8,6,0,0,3,0,0,0,35,1271,2216,559,652,678,631,44,354,104,6512,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,6
206061516,122,234,86,34,73,51,0,7,0,613,132,214,54,19,59,58,0,5,0,547,101,160,18,15,30,26,0,7,5,357,198,295,37,9,35,36,3,4,6,626,71,95,6,3,10,16,0,5,0,208,182,166,11,4,12,33,0,0,9,428,7,3,7,4,3,8,0,0,8,38,1216,1686,625,627,611,839,49,370,72,6084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,4,13,0,4,0,0,0,0,0,0,9,11,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
206071139,179,414,139,62,215,53,22,22,14,1118,212,472,101,22,114,47,17,34,17,1040,188,371,70,13,74,33,18,30,12,812,510,727,130,12,94,42,30,64,15,1617,182,133,25,0,16,13,0,5,0,377,426,198,19,0,16,20,0,3,4,698,8,16,9,0,5,3,0,0,0,55,2097,3170,1016,615,1371,641,428,469,119,9931,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,8,16,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0
206071140,29,73,50,14,16,18,3,5,0,209,40,79,29,8,10,23,0,0,0,195,22,57,26,11,8,11,0,3,0,135,40,92,13,4,18,6,0,3,4,183,24,31,0,0,5,0,0,0,0,63,35,68,0,18,4,12,0,0,0,135,0,4,4,3,0,0,0,0,0,8,313,657,324,309,165,149,19,84,25,2055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
206071141,281,681,184,72,207,70,19,39,14,1580,269,718,140,36,154,79,10,25,15,1441,255,471,126,12,95,52,7,13,17,1045,619,956,150,18,98,90,5,27,18,1978,192,210,13,3,23,16,3,0,4,460,418,294,19,0,27,21,0,0,5,790,8,15,9,6,3,0,0,7,7,58,2575,4772,1442,911,1378,881,263,677,146,13057,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,3,0,0,5,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,14,0,0,4,3,6,0,0,0,0,15,0,0,3,4,0,0,4,0,5,19,0,0,0,0,0,0,0,0,9,15,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9
206071142,204,553,151,108,153,49,11,21,9,1255,204,613,86,58,124,53,4,4,8,1155,185,411,47,21,48,19,3,7,11,745,348,724,55,29,50,37,0,15,7,1278,89,138,17,4,10,18,4,3,0,276,207,239,3,5,14,16,0,5,8,500,5,17,9,11,11,6,5,8,15,85,1789,3844,1117,1479,1100,876,162,481,117,10957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,3,3,14,0,0,0,0,0,0,0,0,9,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,12,15,0,0,0,0,0,0,0,0,10,14,0,5,3,4,0,0,0,0,4,19,0,3,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,7,9
206071143,57,135,49,45,42,7,61,8,6,407,47,140,40,27,27,16,44,9,0,353,44,85,25,8,24,7,11,3,0,205,70,159,37,4,15,0,10,10,6,316,25,55,9,0,0,0,0,3,0,89,61,89,13,0,3,3,0,7,6,176,0,10,3,0,5,0,6,0,0,28,467,1098,432,587,341,305,286,268,40,3818,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
206071145,34,164,48,56,58,17,7,12,7,397,60,163,38,25,23,10,7,10,4,341,36,119,24,16,21,6,0,9,4,238,92,225,43,16,22,11,0,12,4,423,29,32,15,6,0,3,0,0,0,88,78,78,8,5,9,5,0,0,3,187,5,3,0,6,5,5,0,0,8,30,454,1133,365,555,358,250,100,254,45,3499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,4,5
206071517,507,1342,351,68,511,295,26,57,38,3192,582,1414,287,60,327,224,11,29,35,2966,493,1119,212,20,211,165,7,24,15,2269,1460,2979,351,34,317,315,15,52,42,5559,685,656,85,10,66,76,3,5,12,1590,1661,952,100,16,105,140,3,11,28,3010,27,41,24,15,13,22,5,3,10,173,6207,10349,2437,1393,3186,2576,244,741,318,27436,0,0,0,0,0,0,0,3,12,9,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,9,0,0,0,4,5,0,0,0,4,23,0,3,0,0,0,0,0,0,5,12,0,0,0,5,0,0,0,3,12,18,0,5,5,3,0,0,0,0,4,18,0,6,5,4,0,3,0,0,11,23,0,8,0,0,5,0,0,0,13,31,0,6,0,0,0,0,0,0,6,16,3,4,0,0,0,0,0,0,9,22,0,4,0,0,0,0,0,0,6,14
206071518,186,723,148,92,297,76,29,34,17,1598,220,715,115,57,184,59,9,28,15,1412,202,606,69,24,95,47,11,15,17,1076,547,918,141,23,109,70,8,8,19,1840,187,190,19,0,28,18,0,3,0,442,415,457,14,3,42,28,0,5,7,967,9,30,9,5,8,5,3,11,11,97,2222,4908,1143,1061,2017,1373,242,806,167,13942,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,5,3,4,0,0,0,0,0,4,0,0,4,5,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,3,4,11,0,3,0,0,0,0,0,0,7,9,0,0,5,0,0,0,0,0,13,19,0,0,0,3,0,0,0,0,6,9,0,0,0,0,3,0,0,0,3,12,0,9,0,0,0,0,0,0,11,19,0,4,0,0,0,0,0,0,3,6,0,0,0,0,0,4,0,0,0,6
207011146,23,71,27,28,21,9,4,7,4,190,17,61,9,16,11,14,3,4,0,135,20,49,4,9,12,4,3,5,0,92,44,86,13,7,14,5,0,4,0,162,15,21,6,3,3,4,0,0,0,51,30,63,3,6,4,4,0,0,3,112,3,3,0,3,0,0,0,0,5,19,280,577,209,450,222,268,32,146,32,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0
207011147,49,133,51,53,62,19,0,8,6,385,56,151,37,20,56,30,3,0,3,349,56,115,13,13,28,7,0,0,3,243,92,278,19,9,31,20,0,3,6,453,29,55,7,0,10,9,0,0,5,122,74,144,5,4,20,16,0,0,7,267,0,12,4,5,0,6,0,0,0,34,626,1333,419,681,566,625,77,287,61,4671,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207011148,37,89,55,24,33,19,3,5,0,283,32,90,32,16,23,8,0,9,3,213,31,47,15,13,11,6,0,5,8,147,63,103,23,8,25,14,0,5,4,243,29,44,6,0,8,10,0,0,4,92,49,95,3,0,11,10,0,0,10,182,5,9,9,0,8,3,0,3,0,34,491,821,396,515,374,339,48,161,61,3215,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207011149,109,266,97,82,142,40,11,12,12,775,104,269,49,55,93,53,3,8,9,633,96,202,23,23,59,36,0,9,0,453,286,467,40,21,70,28,4,6,9,932,110,116,0,5,11,13,0,0,0,253,246,247,9,10,22,19,0,0,5,561,9,13,3,10,4,3,0,5,12,54,1324,2247,650,1306,1050,941,108,327,80,8025,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0
207011150,83,320,64,34,101,38,7,4,15,662,106,347,37,18,112,42,9,11,7,682,95,363,34,12,75,38,3,3,14,633,392,928,41,9,140,77,0,11,7,1611,220,298,15,0,35,34,0,3,8,612,543,384,14,8,59,63,0,0,5,1073,8,23,0,4,3,0,0,0,7,50,1633,3242,417,499,959,642,49,257,84,7778,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,3,10,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3
207011152,138,424,127,66,255,87,10,22,8,1138,180,498,81,28,185,59,9,18,10,1061,151,402,71,7,112,41,9,11,13,822,504,893,75,14,130,94,9,14,11,1748,190,187,8,0,33,33,3,0,0,464,563,399,11,3,53,35,0,0,11,1073,7,19,8,4,21,6,0,6,14,74,2086,3665,836,893,1699,1059,147,414,120,10903,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,3,9,0,0,0,0,3,0,0,0,6,10,0,3,3,0,0,0,3,0,7,12,0,0,0,0,3,0,0,0,5,14,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,11
207011154,31,63,27,33,55,11,0,9,3,226,46,73,24,15,41,17,3,8,0,222,40,65,11,5,22,5,0,5,0,152,82,129,21,3,20,15,3,4,5,285,34,33,3,4,9,4,0,0,0,87,73,70,6,0,5,3,0,0,0,157,5,4,0,4,3,0,0,0,0,21,415,676,250,390,428,174,29,113,31,2507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
207011155,70,225,64,60,91,35,4,9,8,563,82,206,51,35,69,23,3,8,5,479,82,184,30,17,36,25,0,6,8,385,214,351,19,14,53,35,0,4,0,701,71,66,9,0,14,5,0,5,5,166,190,200,10,4,18,12,0,0,9,440,9,4,4,6,8,3,0,0,3,39,999,1847,479,734,907,516,55,227,81,5828,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,11,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3
207011519,74,235,35,28,89,30,5,12,4,516,88,214,40,10,58,35,3,11,9,465,75,181,19,4,32,17,3,0,0,336,150,304,41,5,31,51,6,0,5,592,58,78,8,7,9,19,0,0,4,175,168,178,9,3,18,30,0,0,6,408,6,6,0,0,8,6,0,0,5,36,872,1754,395,529,592,637,64,293,48,5191,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,4,5,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,4,5,3,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0
207011520,109,303,85,44,174,51,11,17,5,809,146,392,81,39,106,51,3,11,9,831,101,252,40,16,50,30,0,7,9,512,359,748,81,14,84,52,10,17,16,1379,131,171,11,6,17,20,5,5,4,365,385,276,15,3,28,32,3,6,3,759,15,16,6,0,3,6,0,0,4,50,1543,2833,720,812,987,660,91,385,96,8133,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,3,0,0,0,4,0,0,0,0,9,14,0,4,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,3,8,4,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,5,14
207011521,55,235,66,48,104,28,10,21,14,576,86,332,45,29,75,16,5,14,10,610,64,324,31,16,38,20,0,8,3,503,172,801,35,14,58,30,4,3,7,1127,69,108,10,0,9,8,0,0,0,205,181,177,0,0,22,19,3,0,6,413,3,21,9,0,0,0,0,0,8,36,791,2609,444,766,741,281,58,236,77,5995,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,5,0,0,0,5,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,5
207011522,48,125,45,60,42,24,3,15,3,368,47,107,50,50,39,11,7,5,0,315,39,106,32,17,19,0,4,8,4,230,85,174,46,19,24,12,13,8,0,387,29,41,12,0,14,6,0,3,0,109,87,123,11,6,12,9,0,0,3,250,5,10,5,10,0,0,5,7,8,50,527,1089,431,656,404,517,89,446,67,4230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,3,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,3
207021156,52,71,43,16,36,14,14,29,4,270,35,101,45,11,25,6,5,18,4,246,28,53,25,6,17,9,6,14,0,153,64,128,35,9,13,3,5,8,0,258,25,24,0,5,3,0,0,0,0,58,32,51,3,0,0,0,0,0,0,100,0,6,6,0,0,0,0,5,0,21,399,668,366,412,329,245,115,279,34,2847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207021157,135,138,110,42,94,77,19,19,5,646,98,130,81,29,57,55,8,22,9,482,71,102,45,20,24,34,6,4,0,311,197,197,67,14,66,51,4,6,3,595,67,52,11,3,11,14,0,7,0,162,181,106,19,0,20,21,0,3,0,344,7,4,3,3,5,23,0,0,7,53,1324,1258,913,967,870,2590,161,669,87,8834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,3,0,0,12,15,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0
207021159,31,68,27,39,22,13,3,13,0,227,39,56,23,19,24,3,3,3,0,173,29,43,17,7,7,0,0,9,0,121,54,70,22,3,14,14,0,6,3,191,16,20,9,0,4,0,0,0,0,44,54,35,3,3,8,4,0,5,3,111,0,0,0,9,0,0,0,3,3,25,387,546,308,640,285,162,50,189,36,2598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
