POW_SA2_CODE_2021,Tot_800_999_H_0,Tot_800_999_H_1_19,Tot_800_999_H_20_29,Tot_800_999_H_30_34,Tot_800_999_H_35_39,Tot_800_999_H_40_44,Tot_800_999_H_45_49,Tot_800_999_H_50ov,Tot_800_999_H_NS,Tot_800_999_H_Tot,Tot_1000_1249_H_0,Tot_1000_1249_H_1_19,Tot_1000_1249_H_20_29,Tot_1000_1249_H_30_34,Tot_1000_1249_H_35_39,Tot_1000_1249_H_40_44,Tot_1000_1249_H_45_49,Tot_1000_1249_H_50ov,Tot_1000_1249_H_NS,Tot_1000_1249_H_Tot,Tot_1250_1499_H_0,Tot_1250_1499_H_1_19,Tot_1250_1499_H_20_29,Tot_1250_1499_H_30_34,Tot_1250_1499_H_35_39,Tot_1250_1499_H_40_44,Tot_1250_1499_H_45_49,Tot_1250_1499_H_50ov,Tot_1250_1499_H_NS,Tot_1250_1499_H_Tot,Tot_1500_1749_H_0,Tot_1500_1749_H_1_19,Tot_1500_1749_H_20_29,Tot_1500_1749_H_30_34,Tot_1500_1749_H_35_39,Tot_1500_1749_H_40_44,Tot_1500_1749_H_45_49,Tot_1500_1749_H_50ov,Tot_1500_1749_H_NS,Tot_1500_1749_H_Tot,Tot_1750_1999_H_0,Tot_1750_1999_H_1_19,Tot_1750_1999_H_20_29,Tot_1750_1999_H_30_34,Tot_1750_1999_H_35_39,Tot_1750_1999_H_40_44,Tot_1750_1999_H_45_49,Tot_1750_1999_H_50ov,Tot_1750_1999_H_NS,Tot_1750_1999_H_Tot,Tot_2000_2999_H_0,Tot_2000_2999_H_1_19,Tot_2000_2999_H_20_29,Tot_2000_2999_H_30_34,Tot_2000_2999_H_35_39,Tot_2000_2999_H_40_44,Tot_2000_2999_H_45_49,Tot_2000_2999_H_50ov,Tot_2000_2999_H_NS,Tot_2000_2999_H_Tot,Tot_3000_3499_H_0,Tot_3000_3499_H_1_19,Tot_3000_3499_H_20_29,Tot_3000_3499_H_30_34,Tot_3000_3499_H_35_39,Tot_3000_3499_H_40_44,Tot_3000_3499_H_45_49,Tot_3000_3499_H_50ov,Tot_3000_3499_H_NS,Tot_3000_3499_H_Tot,Tot_3500mo_H_0,Tot_3500mo_H_1_19,Tot_3500mo_H_20_29,Tot_3500mo_H_30_34,Tot_3500mo_H_35_39,Tot_3500mo_H_40_44,Tot_3500mo_H_45_49,Tot_3500mo_H_50ov,Tot_3500mo_H_NS,Tot_3500mo_H_Tot,Tot_PINS_H_0,Tot_PINS_H_1_19,Tot_PINS_H_20_29,Tot_PINS_H_30_34,Tot_PINS_H_35_39,Tot_PINS_H_40_44,Tot_PINS_H_45_49,Tot_PINS_H_50ov,Tot_PINS_H_NS,Tot_PINS_H_Tot,Tot_Tot_H_0,Tot_Tot_H_1_19,Tot_Tot_H_20_29,Tot_Tot_H_30_34,Tot_Tot_H_35_39,Tot_Tot_H_40_44,Tot_Tot_H_45_49,Tot_Tot_H_50ov,Tot_Tot_H_NS,Tot_Tot_H_Tot
212021454,5,20,46,29,58,32,4,9,3,206,10,10,29,21,55,40,8,15,3,188,9,9,16,19,36,41,9,22,0,160,10,4,11,9,24,32,14,19,6,131,3,3,3,9,20,25,12,12,0,86,9,0,6,3,19,33,21,37,0,129,3,4,0,4,5,8,3,3,0,20,0,0,6,3,6,9,0,15,0,43,0,5,6,0,3,3,0,3,10,30,118,547,365,156,282,251,89,150,39,1989
212021455,7,22,26,18,34,13,3,7,0,137,3,15,22,10,39,30,3,3,0,126,3,3,8,14,27,33,3,5,0,94,5,3,6,9,42,26,7,17,4,106,0,0,4,7,16,21,7,6,0,61,3,6,5,0,15,16,7,22,0,69,0,0,0,3,0,5,0,0,0,5,0,3,0,0,0,5,3,3,0,19,0,4,4,0,0,5,0,0,5,17,49,186,171,88,206,175,42,88,25,1022
212021456,64,129,270,206,439,188,33,37,24,1395,54,78,164,152,462,293,54,77,15,1343,30,40,73,84,301,271,63,75,20,964,30,29,36,66,248,226,51,85,4,779,19,17,18,34,184,184,34,88,4,575,22,15,26,25,156,238,59,151,4,695,0,3,7,0,23,23,10,39,0,113,3,12,9,4,21,48,24,65,0,180,12,26,13,5,16,17,10,9,40,136,848,2829,1885,875,2186,1624,363,674,193,11473
212021553,8,22,47,47,65,33,3,11,5,242,7,20,33,26,77,49,4,13,8,229,5,11,11,29,75,61,17,31,4,240,10,11,3,23,56,54,19,41,0,213,0,9,6,6,29,40,14,31,0,138,7,0,11,11,34,47,32,61,0,208,0,3,0,3,7,11,3,14,3,35,0,0,0,0,7,23,6,20,0,54,0,3,0,4,5,6,0,0,11,22,100,436,322,241,406,362,112,236,34,2256
212021554,5,24,33,22,58,34,4,3,5,185,11,9,25,16,41,28,8,7,4,144,4,3,5,12,26,27,5,16,0,102,3,0,9,9,18,24,10,6,0,85,0,0,0,0,7,16,4,13,0,39,0,0,0,0,16,21,10,16,0,76,0,0,0,0,8,6,0,4,0,26,0,0,0,0,5,8,0,5,0,11,0,0,0,0,0,4,0,0,0,13,83,477,210,117,211,190,56,85,17,1437
212031300,40,99,194,148,351,162,35,55,35,1112,52,58,139,117,347,245,59,89,15,1130,23,35,70,67,208,186,65,88,6,749,19,18,36,74,176,175,57,104,6,674,20,16,13,30,84,113,41,67,6,376,34,8,21,20,84,134,64,120,0,487,4,4,9,0,9,23,4,30,0,94,5,9,5,10,14,20,10,41,0,122,3,20,11,3,17,13,6,5,32,113,482,1860,1251,798,1550,1230,373,671,181,8398
212031303,18,39,78,57,165,98,18,33,4,517,16,33,43,50,125,94,38,87,0,493,11,19,19,21,72,114,27,77,5,372,6,9,3,13,72,89,39,79,10,314,9,6,11,10,25,53,21,56,0,193,6,8,7,14,24,61,30,90,0,243,0,0,5,0,0,8,3,19,0,41,0,4,6,0,7,6,5,25,0,53,0,0,12,0,5,3,0,3,24,54,142,443,437,273,640,606,188,522,60,3309
212031304,15,47,89,66,184,79,19,31,10,535,13,26,53,38,175,129,37,45,5,520,13,16,26,27,92,111,28,42,3,355,3,11,23,9,74,93,20,46,5,285,0,7,4,6,31,63,23,40,3,180,0,0,8,8,34,65,32,57,4,216,0,0,0,0,4,6,0,10,0,33,0,0,0,6,5,14,4,21,0,51,3,3,0,0,6,3,0,3,15,45,133,616,559,285,755,653,176,333,61,3578
212031306,26,27,66,82,194,101,21,22,8,551,11,25,46,47,207,156,24,33,6,550,12,9,29,31,119,100,28,32,7,370,14,9,10,14,60,82,23,35,3,245,9,3,3,11,31,66,16,35,9,180,0,4,8,6,51,87,29,51,0,236,0,0,0,0,0,20,3,19,0,46,0,0,6,4,9,14,8,22,0,62,0,7,0,0,5,10,4,5,18,46,157,542,468,297,788,723,152,280,78,3484
212031308,11,29,39,41,100,79,35,24,6,362,9,21,19,13,65,71,28,45,5,267,6,16,10,11,37,47,26,40,0,187,8,3,14,10,23,41,12,38,0,147,0,0,9,0,16,18,12,32,0,94,3,0,11,0,14,29,14,41,0,107,0,0,0,0,6,0,0,8,0,23,0,0,0,4,3,7,0,20,0,39,0,0,0,0,5,8,0,3,4,17,90,343,275,164,357,366,137,284,32,2046
212031457,11,29,30,38,60,29,7,8,0,210,7,16,24,31,64,36,7,13,6,192,4,15,15,8,29,41,6,18,6,136,5,4,12,8,29,28,13,20,0,112,0,3,6,13,15,20,4,14,0,67,0,4,7,7,19,27,8,14,0,83,0,0,0,0,3,7,6,11,0,25,0,0,0,3,7,4,3,3,0,26,0,0,0,0,0,0,0,0,12,22,82,478,282,151,282,215,62,108,32,1701
212031458,8,15,35,41,72,37,5,7,3,225,6,14,26,32,77,36,6,9,3,207,5,3,13,12,69,41,17,27,4,198,3,9,6,8,40,45,11,26,0,147,4,5,3,9,18,24,12,18,0,92,3,4,6,9,32,36,18,44,0,158,0,0,5,0,0,0,0,7,0,19,0,0,0,0,0,8,0,4,0,17,0,0,0,0,0,0,0,0,8,17,78,301,241,155,351,270,95,164,32,1679
212031555,8,11,25,26,38,29,0,3,3,144,0,13,8,18,44,35,6,7,0,138,0,3,11,12,32,35,0,12,0,117,9,3,7,8,21,24,8,11,0,99,0,0,3,0,14,27,9,11,0,75,4,0,4,6,13,32,8,31,0,102,0,0,0,0,0,0,4,3,0,18,0,4,0,0,6,5,3,4,0,18,0,0,0,0,0,0,0,0,4,3,56,249,200,125,220,221,42,98,19,1226
212031556,4,17,39,27,106,44,9,23,6,282,11,18,30,25,83,63,20,31,4,279,0,5,12,9,35,56,14,19,0,161,0,5,9,7,26,35,10,24,0,117,5,0,6,6,16,23,11,14,0,77,0,0,0,3,15,29,8,35,0,89,0,3,0,0,0,5,3,5,0,23,0,3,0,0,3,4,0,10,5,24,0,0,0,0,4,0,0,4,10,17,55,238,269,136,395,315,89,184,43,1724
212031557,14,35,53,53,160,66,9,24,12,439,14,10,40,40,149,77,21,30,3,387,8,9,21,10,86,86,24,47,5,293,7,10,3,7,62,56,27,40,4,222,7,8,5,0,23,35,14,24,4,120,7,5,5,6,27,44,30,52,0,178,0,4,0,0,3,3,0,21,0,30,0,0,6,0,5,5,3,18,0,42,3,3,0,0,0,5,0,0,7,24,114,493,416,257,634,424,143,276,60,2818
212031558,5,14,43,26,63,34,5,8,0,192,4,15,25,25,63,45,5,14,0,195,6,5,8,16,44,34,16,20,0,148,3,4,3,11,23,23,4,15,0,94,7,0,3,7,17,35,11,16,0,101,4,7,3,5,22,34,18,24,0,117,0,0,0,0,3,3,0,0,0,19,0,0,4,3,8,3,4,7,0,22,0,0,0,0,0,5,0,0,4,13,97,223,207,138,288,238,78,107,20,1399
212031559,3,6,31,36,83,30,5,8,13,209,10,13,20,18,65,29,12,20,0,182,3,11,13,9,39,50,9,20,3,157,7,3,4,4,20,38,10,18,0,104,0,4,4,0,17,27,8,23,0,73,0,6,0,5,14,19,16,24,0,86,0,0,0,0,7,5,3,3,0,17,0,0,4,4,0,10,0,0,0,16,0,3,0,0,4,0,0,0,3,11,45,242,211,138,321,219,75,134,30,1413
212031560,5,3,20,16,48,18,3,14,6,142,0,8,24,14,27,25,11,4,0,112,0,8,12,9,36,37,8,10,0,114,3,3,7,4,17,19,9,17,3,84,0,4,4,3,10,15,11,15,0,65,11,0,4,0,11,22,16,27,8,100,0,0,0,0,5,5,0,4,0,16,0,0,4,3,3,3,0,9,0,25,0,0,0,0,0,0,0,0,4,11,58,221,187,100,188,179,62,104,19,1110
212031561,0,13,27,32,20,19,0,8,0,122,6,12,14,9,40,13,3,13,3,118,4,5,11,7,18,20,0,15,0,83,0,5,5,7,14,22,0,16,0,66,0,3,3,3,3,10,4,15,0,43,5,0,9,0,9,11,3,16,0,54,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,4,46,155,150,94,125,104,31,96,12,815
212031562,7,25,36,34,67,33,3,12,6,218,3,16,22,22,71,36,3,20,9,197,3,8,12,12,48,50,10,21,3,173,4,4,5,10,36,34,15,11,0,116,0,0,7,0,13,17,7,16,0,60,0,3,9,5,29,22,11,32,3,108,0,0,4,0,3,3,0,8,0,17,0,0,3,4,12,9,0,5,0,36,0,0,0,0,4,4,0,0,4,16,60,328,275,159,353,253,53,145,37,1650
212041309,23,47,86,70,237,116,12,13,4,606,19,27,39,46,277,194,33,34,5,675,15,15,18,30,133,144,35,35,9,433,8,4,10,12,73,101,18,42,0,278,3,3,3,15,42,57,18,23,0,172,14,8,3,9,50,98,28,62,0,272,0,0,0,0,7,21,8,21,0,64,0,11,4,6,12,33,12,38,0,100,0,0,3,0,0,13,0,5,7,33,130,437,464,286,945,852,186,287,55,3648
212041310,38,68,119,102,430,228,35,49,12,1086,31,42,76,65,466,278,74,70,16,1116,22,20,26,36,304,246,83,97,6,848,16,13,22,23,193,197,74,103,0,643,8,11,11,16,125,130,46,72,3,421,19,10,13,14,150,203,92,140,5,644,4,0,5,5,23,45,16,44,0,133,3,8,4,6,28,48,32,92,0,215,0,3,0,0,14,9,3,4,32,61,218,628,655,426,1986,1524,469,723,127,6754
212041312,16,26,45,60,62,46,8,18,7,286,10,24,38,32,87,50,7,24,5,285,13,15,28,22,60,73,18,25,5,246,8,10,8,15,56,52,14,22,0,186,3,11,4,7,34,30,11,37,3,128,0,5,0,3,30,33,11,32,0,114,0,0,0,0,4,7,0,5,0,19,0,0,0,0,3,15,0,4,0,28,0,8,0,0,4,3,0,5,10,30,112,466,344,222,412,358,85,182,58,2229
212041313,10,23,34,39,77,55,10,12,12,267,4,23,22,25,79,73,16,19,4,263,6,7,14,12,48,59,16,20,0,181,0,3,13,7,34,51,20,23,0,158,3,0,8,4,18,26,4,23,4,89,0,0,5,6,18,36,15,34,3,129,0,3,4,0,9,10,4,18,0,39,0,0,0,0,4,12,0,18,0,44,0,0,4,4,0,0,0,3,10,23,92,334,255,139,349,358,87,184,40,1842
212041316,22,36,87,74,286,141,30,33,7,707,27,31,52,61,321,215,55,39,10,808,15,19,32,22,225,198,47,52,10,616,12,15,8,27,154,132,52,61,9,469,8,13,5,15,85,89,26,55,7,303,6,6,7,10,104,143,60,105,5,439,3,3,0,0,10,26,12,23,0,72,0,5,0,5,17,23,13,56,3,114,0,8,4,6,8,13,0,4,17,51,159,376,441,293,1357,1038,297,457,84,4498
212041317,40,122,205,202,506,285,50,60,31,1497,61,83,130,122,604,393,91,108,33,1623,24,45,77,83,405,324,79,101,14,1148,31,34,35,50,271,286,80,119,11,908,18,15,19,25,158,165,56,102,3,549,22,27,23,22,160,248,108,198,0,806,3,0,6,13,25,44,37,46,0,173,3,3,3,15,27,76,33,103,7,277,4,10,7,6,19,9,4,11,54,112,449,1765,1490,846,2578,2066,569,947,229,10938
212041318,0,19,23,36,58,21,4,7,4,164,5,14,28,5,65,38,8,10,4,174,3,7,11,7,26,32,9,12,7,114,3,4,3,12,23,29,6,17,0,93,9,3,3,0,12,12,0,9,0,53,0,0,5,6,14,22,15,34,0,103,0,0,0,0,0,0,0,10,0,10,0,0,0,0,3,7,3,7,0,17,3,0,6,0,0,0,0,0,7,21,60,269,198,127,246,186,46,110,33,1274
212041459,10,40,44,40,62,27,0,13,3,250,13,23,33,50,73,52,9,6,3,258,0,14,29,20,54,37,7,17,0,174,4,6,9,21,25,21,10,13,0,114,9,8,4,8,34,25,11,17,0,109,6,0,5,4,31,26,19,27,0,113,0,0,0,0,0,4,0,5,0,18,0,0,0,0,4,9,5,18,0,33,0,0,0,0,3,3,0,6,4,13,83,308,307,186,353,229,70,130,41,1709
212041460,20,29,61,55,112,42,19,17,9,366,3,19,51,52,81,56,15,23,3,296,8,4,23,10,71,51,16,15,4,207,6,5,12,16,51,51,11,15,0,171,9,0,4,4,26,31,11,18,0,109,4,0,5,10,30,50,14,36,0,150,3,0,0,0,4,8,4,3,0,17,0,0,0,4,9,8,5,13,0,38,0,0,3,0,6,10,0,0,5,22,104,343,408,228,468,340,87,180,48,2206
212041563,101,216,424,316,663,349,50,76,50,2247,125,128,324,369,847,584,106,147,32,2670,92,63,203,279,786,522,121,146,34,2251,107,58,112,229,665,536,125,212,14,2058,75,33,69,130,468,446,106,143,13,1479,100,32,63,97,453,648,211,299,15,1923,12,9,11,13,49,78,28,86,0,282,8,19,45,45,80,107,56,176,5,545,4,17,19,13,21,26,3,15,73,195,927,2276,2429,1923,4523,3555,866,1406,353,18266
212041564,199,416,743,783,4053,2436,434,348,154,9571,245,311,486,594,4328,3655,890,785,143,11433,160,174,213,275,2562,2611,819,956,86,7855,126,98,135,167,1595,2007,713,1011,67,5909,77,57,64,84,875,1284,543,880,21,3890,115,72,70,99,1010,1812,785,1744,33,5735,17,23,20,31,125,329,157,414,3,1118,21,46,49,28,168,385,189,830,4,1724,15,32,29,22,96,110,26,65,238,624,1386,3590,4062,2987,16973,15755,4724,7304,1041,57819
212041565,39,73,115,114,469,250,28,42,13,1146,35,45,85,81,445,308,61,83,14,1155,16,22,44,38,230,213,56,81,5,721,17,15,27,33,142,205,62,100,7,604,12,18,15,18,92,139,53,79,3,432,15,12,14,16,119,203,101,200,7,681,3,0,0,7,27,29,21,33,0,121,4,3,9,7,14,37,17,62,0,143,5,7,10,4,19,10,0,8,29,91,322,1174,885,511,1860,1579,432,718,132,7617
212041566,27,50,106,97,451,216,27,32,11,1020,23,47,80,99,474,292,64,62,3,1147,19,24,28,48,282,227,59,58,16,748,13,17,16,27,182,218,56,98,8,630,9,9,10,9,110,142,56,67,3,415,4,12,12,15,143,235,87,187,5,699,0,0,5,0,30,40,14,41,0,133,0,4,9,4,24,44,17,96,0,212,5,7,8,7,16,8,0,12,18,81,186,704,619,442,1919,1549,407,697,110,6628
212051319,21,53,97,73,163,89,14,22,8,543,23,36,66,55,190,141,23,29,6,571,19,20,25,43,142,115,35,43,9,441,9,22,12,23,90,97,29,43,0,323,12,9,20,10,66,82,20,40,0,257,13,16,13,21,83,157,49,109,0,463,0,0,7,7,19,31,12,32,0,102,0,6,3,10,16,38,21,66,4,154,3,4,0,0,12,8,0,0,14,44,225,818,606,349,890,821,208,426,77,4410
212051321,20,61,85,59,123,87,13,21,7,470,24,29,90,56,235,163,29,36,10,671,23,24,32,37,202,266,37,46,12,677,24,19,24,38,134,202,42,60,4,550,14,9,13,14,97,128,29,45,5,359,38,12,18,28,155,251,72,115,0,692,7,5,0,6,24,36,16,44,0,137,0,5,5,9,23,56,27,81,0,208,0,7,3,0,7,5,0,5,21,44,237,817,574,356,1083,1266,295,474,85,5179
212051322,55,141,232,146,276,142,16,34,8,1055,33,73,180,142,399,208,35,62,15,1140,32,37,73,104,275,213,38,56,10,838,20,25,54,72,239,178,45,67,5,707,19,21,15,32,153,145,26,66,3,481,16,18,31,23,195,216,72,163,5,739,0,5,3,0,23,51,19,30,0,135,4,9,13,10,26,73,23,72,7,236,6,7,9,4,6,16,0,3,45,95,581,2171,1618,813,1813,1369,294,582,164,9409
212051323,18,49,65,43,61,39,11,6,5,292,9,32,54,41,93,69,13,22,8,342,7,12,24,28,60,65,17,33,5,264,11,9,15,27,58,66,26,32,0,240,7,8,6,18,26,36,18,34,5,156,3,8,7,14,57,74,30,76,0,273,0,4,6,0,3,24,3,16,0,65,0,10,0,3,11,35,11,34,0,108,3,3,0,4,5,0,0,3,11,29,108,543,376,253,425,474,137,289,35,2635
212051324,49,123,220,182,522,243,47,46,27,1463,56,103,181,188,830,544,98,90,20,2115,50,52,100,115,645,504,113,121,16,1719,40,47,58,92,488,507,130,164,11,1540,24,26,48,44,291,377,110,160,3,1078,33,39,45,51,497,724,243,438,0,2076,9,14,11,11,72,170,76,139,4,502,18,25,25,15,84,227,108,364,3,856,0,7,3,4,22,29,3,8,36,116,476,1748,1478,934,3707,3505,942,1578,189,14560
212051325,80,142,295,258,821,397,70,72,41,2175,101,127,251,271,1274,817,123,164,46,3162,78,53,133,181,1108,869,185,194,23,2818,79,46,76,136,850,863,196,264,15,2519,67,30,34,84,597,767,185,298,13,2065,112,53,53,104,825,1428,498,781,15,3874,13,8,14,19,131,336,149,324,3,998,30,24,10,37,139,346,170,649,5,1414,11,13,13,9,30,40,6,28,56,207,875,1907,1926,1438,6273,6148,1619,2841,351,23375
212051326,62,108,231,178,518,350,59,57,20,1587,53,93,157,170,560,485,83,123,21,1746,30,57,78,80,376,388,87,138,6,1228,31,35,59,57,257,355,118,136,11,1060,26,8,27,35,152,250,81,128,6,711,35,25,27,44,212,338,120,209,10,1018,4,3,6,9,40,75,33,76,4,242,3,16,24,14,36,95,36,139,7,370,3,9,9,8,17,28,4,9,50,138,550,1841,1582,922,2496,2579,670,1133,200,11971
212051327,23,81,117,82,113,78,14,13,3,529,17,57,88,76,162,117,17,33,13,572,17,18,42,39,118,97,26,37,3,404,15,22,18,33,91,98,39,39,5,360,0,13,11,14,42,59,26,48,5,228,8,17,10,21,74,134,50,129,3,445,5,4,5,3,13,27,8,27,0,90,6,4,3,12,15,28,17,51,6,137,0,6,10,3,7,0,0,0,11,47,241,1046,767,436,770,713,201,421,77,4667
212051567,66,221,283,196,534,349,63,54,38,1794,60,196,283,210,860,633,126,112,40,2521,51,81,177,151,823,720,144,156,20,2330,66,77,107,147,938,851,183,257,21,2638,56,49,54,105,721,743,167,261,14,2165,109,71,77,102,1159,1493,418,834,11,4269,19,17,22,19,135,311,96,262,4,884,21,26,30,21,131,347,172,528,4,1273,5,10,6,11,35,26,5,18,80,198,742,2887,1915,1259,5685,5737,1402,2561,351,22542
212051568,73,151,323,307,500,315,63,55,25,1803,114,126,319,487,605,559,94,102,32,2439,94,72,209,341,476,562,99,106,18,1980,97,57,127,260,438,615,127,149,14,1881,68,32,58,175,350,538,110,147,9,1482,93,45,73,124,359,800,265,382,8,2146,21,17,30,24,62,142,62,145,0,496,29,23,59,57,101,254,125,371,12,1021,0,10,14,16,24,24,3,8,52,151,802,1579,2096,2103,3185,4002,974,1509,249,16511
213011328,5,23,21,25,51,45,4,17,4,202,11,16,20,20,70,73,16,21,5,255,6,14,10,8,45,96,17,29,0,222,13,0,6,10,55,71,16,26,0,196,10,3,4,8,42,36,24,20,4,145,7,0,4,11,50,43,14,55,0,189,0,0,0,0,5,15,11,19,0,44,5,0,0,5,12,11,6,17,3,56,0,0,0,0,5,4,0,0,7,23,77,196,161,124,386,423,109,214,40,1736
213011329,5,12,19,21,49,24,5,5,3,142,8,8,16,15,35,19,4,12,0,120,8,0,7,6,25,18,0,8,3,86,3,0,3,3,22,15,3,13,0,64,0,0,0,7,13,15,4,5,0,44,3,4,5,0,15,15,0,18,0,61,0,0,0,0,4,4,0,5,0,14,0,0,0,0,4,10,6,9,0,22,0,0,0,0,3,0,0,0,5,14,59,180,169,89,203,148,21,77,27,972
213011331,5,14,17,22,33,18,3,3,0,107,4,5,15,8,32,18,5,12,3,105,5,0,10,0,27,17,0,0,0,66,0,0,3,8,25,4,10,4,0,46,0,0,7,5,13,12,3,13,0,52,0,0,0,0,16,11,9,17,0,63,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,4,10,38,176,121,76,167,101,27,63,18,789
213011332,12,25,46,43,66,37,8,3,9,255,10,25,24,33,76,47,5,10,7,239,12,10,20,18,43,45,11,20,5,185,9,13,4,18,43,50,15,20,5,182,0,4,10,5,23,47,16,24,0,127,3,5,0,0,39,51,28,36,3,165,0,0,0,0,3,6,5,11,0,24,0,0,4,4,6,4,0,10,4,38,5,0,0,3,0,0,0,0,10,28,131,568,356,206,353,323,100,153,60,2254
213011333,7,11,19,16,17,11,0,3,8,95,0,11,10,13,31,24,5,7,7,102,5,12,10,4,42,23,6,8,0,104,6,0,3,7,19,18,11,8,0,69,0,0,5,0,17,9,6,3,0,49,0,0,3,5,12,20,12,15,0,62,0,0,0,0,4,0,0,5,0,8,0,0,0,0,0,3,0,5,0,9,0,0,0,0,3,0,0,0,0,10,43,149,124,79,165,125,41,66,27,814
213011334,11,44,47,41,117,65,21,21,17,376,14,30,56,35,120,77,17,25,3,375,6,15,24,24,80,58,13,17,7,243,10,3,13,26,56,42,14,22,4,191,5,14,4,7,34,32,20,23,0,135,4,6,13,3,23,34,24,36,0,142,0,4,3,0,9,9,3,12,0,31,0,4,4,0,9,18,3,16,4,56,0,0,0,0,8,0,0,3,17,36,104,461,433,231,543,415,125,200,80,2593
213011335,43,77,134,187,136,110,12,21,18,740,58,68,168,232,208,206,21,48,9,1017,64,33,101,188,185,219,36,49,12,893,37,27,68,156,178,216,42,78,3,791,44,22,25,103,135,223,31,76,4,657,42,20,29,76,127,345,81,142,4,865,6,6,8,12,13,51,15,37,0,147,6,16,30,21,31,67,20,72,3,258,0,6,10,7,10,7,0,0,28,70,419,779,959,1157,1130,1504,273,546,124,6899
213011336,26,80,183,139,270,135,20,30,27,916,36,51,130,124,342,256,42,61,20,1061,29,25,75,78,355,244,42,65,10,925,41,24,39,88,324,231,55,85,10,895,26,16,26,34,245,205,38,55,8,656,21,4,13,31,207,239,75,133,7,726,0,0,0,4,28,45,8,29,4,124,0,7,10,9,26,40,14,39,4,143,0,0,4,0,18,16,3,5,42,89,361,1096,1086,685,1999,1540,320,544,187,7818
213011337,22,49,90,77,222,189,23,27,9,704,24,34,57,52,268,268,45,75,16,838,14,20,32,40,167,205,42,74,15,612,10,11,18,19,119,141,40,91,8,454,9,15,11,7,63,113,33,64,4,319,9,4,5,10,70,109,63,97,3,365,0,0,5,0,11,11,14,25,0,65,4,0,3,3,4,24,9,50,0,104,0,0,5,0,5,16,3,5,27,62,177,535,618,353,1131,1202,303,549,126,4984
213011338,46,114,147,154,829,446,90,99,46,1975,58,84,148,108,805,678,152,169,39,2241,40,35,47,57,479,481,154,207,14,1509,19,25,40,44,322,395,153,255,18,1283,19,15,17,16,170,257,95,184,3,774,33,16,23,15,198,355,120,306,12,1077,6,4,6,3,16,38,21,76,0,171,9,4,3,11,24,53,22,108,7,233,5,6,7,9,20,18,0,14,55,129,347,964,1088,658,3369,2981,841,1490,278,12009
213011339,11,27,38,41,78,31,5,17,6,249,13,13,45,38,67,51,10,23,0,259,0,12,10,23,55,37,6,9,0,162,0,6,13,13,42,39,21,19,0,156,0,9,6,0,31,24,16,12,0,114,7,0,8,5,38,33,8,34,0,129,0,0,0,7,4,3,0,9,0,26,0,0,0,10,0,10,0,9,0,37,3,4,4,0,0,3,0,3,12,28,101,415,324,204,382,253,70,149,43,1933
213011340,31,60,114,79,173,79,13,16,17,577,37,46,64,50,176,111,24,24,9,539,8,24,35,21,121,77,28,33,0,350,6,16,13,28,72,73,22,47,0,280,6,6,5,9,50,51,18,34,7,189,16,3,6,10,47,72,32,67,5,257,0,0,4,0,3,10,7,18,0,41,4,3,0,0,5,17,9,33,0,70,0,10,4,5,15,6,0,7,19,68,458,1534,856,372,821,580,166,311,92,5188
213011569,17,42,52,38,132,52,18,17,5,378,8,28,46,39,125,87,15,26,0,380,15,16,19,31,98,85,20,26,7,316,11,7,13,24,80,63,25,33,0,261,6,0,7,11,44,45,15,40,0,173,11,3,3,5,66,77,39,79,3,276,0,0,0,0,3,10,8,19,0,42,0,7,0,0,11,20,6,24,0,69,3,0,0,0,8,7,0,3,12,43,177,677,467,264,677,505,156,286,75,3281
213011570,60,112,222,177,766,462,91,76,31,1989,61,72,133,133,872,783,176,184,32,2449,41,38,56,83,540,596,182,247,14,1799,34,15,36,43,346,425,157,239,12,1312,23,12,17,26,174,302,113,223,13,904,23,16,14,29,212,403,183,375,8,1262,5,9,7,7,44,70,43,105,3,288,5,8,4,5,32,82,46,178,4,368,0,5,8,7,20,27,0,19,70,154,400,1083,1135,738,3416,3424,1025,1703,255,13186
213021341,25,58,107,114,367,229,32,44,16,994,27,62,103,82,405,349,79,96,16,1227,15,45,54,52,293,259,64,119,16,915,28,17,25,42,216,277,79,122,7,820,14,9,13,24,137,203,78,134,8,623,35,19,31,25,228,298,156,335,12,1128,4,5,0,6,62,51,41,102,6,275,5,13,9,12,47,70,51,137,3,347,0,8,6,3,8,16,7,8,22,76,298,866,722,515,1952,1899,611,1156,151,8166
213021342,9,24,63,46,74,45,9,14,6,297,6,18,44,42,71,56,0,17,3,262,13,9,22,26,50,45,14,15,3,193,7,5,8,14,28,50,4,26,0,143,0,3,8,8,22,35,6,10,4,99,0,3,9,14,23,40,4,34,0,136,0,0,0,0,0,10,0,7,3,18,0,3,0,0,3,10,3,7,0,38,0,7,5,0,3,3,0,0,4,26,121,595,394,242,340,335,57,145,50,2280
