POW_SA2_CODE_2021,F_EWFT_25_29_OM_UIE,F_EWFT_25_29_CFW,F_EWFT_25_29_ES_NS,F_EWFT_25_29_Tot,F_EWFT_30_34_E,F_EWFT_30_34_OM_IE,F_EWFT_30_34_OM_UIE,F_EWFT_30_34_CFW,F_EWFT_30_34_ES_NS,F_EWFT_30_34_Tot,F_EWFT_35_39_E,F_EWFT_35_39_OM_IE,F_EWFT_35_39_OM_UIE,F_EWFT_35_39_CFW,F_EWFT_35_39_ES_NS,F_EWFT_35_39_Tot,F_EWFT_40_44_E,F_EWFT_40_44_OM_IE,F_EWFT_40_44_OM_UIE,F_EWFT_40_44_CFW,F_EWFT_40_44_ES_NS,F_EWFT_40_44_Tot,F_EWFT_45_49_E,F_EWFT_45_49_OM_IE,F_EWFT_45_49_OM_UIE,F_EWFT_45_49_CFW,F_EWFT_45_49_ES_NS,F_EWFT_45_49_Tot,F_EWFT_50_54_E,F_EWFT_50_54_OM_IE,F_EWFT_50_54_OM_UIE,F_EWFT_50_54_CFW,F_EWFT_50_54_ES_NS,F_EWFT_50_54_Tot,F_EWFT_55_59_E,F_EWFT_55_59_OM_IE,F_EWFT_55_59_OM_UIE,F_EWFT_55_59_CFW,F_EWFT_55_59_ES_NS,F_EWFT_55_59_Tot,F_EWFT_60_64_E,F_EWFT_60_64_OM_IE,F_EWFT_60_64_OM_UIE,F_EWFT_60_64_CFW,F_EWFT_60_64_ES_NS,F_EWFT_60_64_Tot,F_EWFT_65_69_E,F_EWFT_65_69_OM_IE,F_EWFT_65_69_OM_UIE,F_EWFT_65_69_CFW,F_EWFT_65_69_ES_NS,F_EWFT_65_69_Tot,F_EWFT_70_74_E,F_EWFT_70_74_OM_IE,F_EWFT_70_74_OM_UIE,F_EWFT_70_74_CFW,F_EWFT_70_74_ES_NS,F_EWFT_70_74_Tot,F_EWFT_75ov_E,F_EWFT_75ov_OM_IE,F_EWFT_75ov_OM_UIE,F_EWFT_75ov_CFW,F_EWFT_75ov_ES_NS,F_EWFT_75ov_Tot,F_EWFT_Tot_E,F_EWFT_Tot_OM_IE,F_EWFT_Tot_OM_UIE,F_EWFT_Tot_CFW,F_EWFT_Tot_ES_NS,F_EWFT_Tot_Tot,F_EWPT_15_19_E,F_EWPT_15_19_OM_IE,F_EWPT_15_19_OM_UIE,F_EWPT_15_19_CFW,F_EWPT_15_19_ES_NS,F_EWPT_15_19_Tot,F_EWPT_20_24_E,F_EWPT_20_24_OM_IE,F_EWPT_20_24_OM_UIE,F_EWPT_20_24_CFW,F_EWPT_20_24_ES_NS,F_EWPT_20_24_Tot,F_EWPT_25_29_E,F_EWPT_25_29_OM_IE,F_EWPT_25_29_OM_UIE,F_EWPT_25_29_CFW,F_EWPT_25_29_ES_NS,F_EWPT_25_29_Tot,F_EWPT_30_34_E,F_EWPT_30_34_OM_IE,F_EWPT_30_34_OM_UIE,F_EWPT_30_34_CFW,F_EWPT_30_34_ES_NS,F_EWPT_30_34_Tot,F_EWPT_35_39_E,F_EWPT_35_39_OM_IE,F_EWPT_35_39_OM_UIE,F_EWPT_35_39_CFW,F_EWPT_35_39_ES_NS,F_EWPT_35_39_Tot,F_EWPT_40_44_E,F_EWPT_40_44_OM_IE,F_EWPT_40_44_OM_UIE,F_EWPT_40_44_CFW,F_EWPT_40_44_ES_NS,F_EWPT_40_44_Tot,F_EWPT_45_49_E,F_EWPT_45_49_OM_IE,F_EWPT_45_49_OM_UIE,F_EWPT_45_49_CFW,F_EWPT_45_49_ES_NS,F_EWPT_45_49_Tot,F_EWPT_50_54_E,F_EWPT_50_54_OM_IE,F_EWPT_50_54_OM_UIE,F_EWPT_50_54_CFW,F_EWPT_50_54_ES_NS,F_EWPT_50_54_Tot,F_EWPT_55_59_E,F_EWPT_55_59_OM_IE,F_EWPT_55_59_OM_UIE,F_EWPT_55_59_CFW,F_EWPT_55_59_ES_NS,F_EWPT_55_59_Tot,F_EWPT_60_64_E,F_EWPT_60_64_OM_IE,F_EWPT_60_64_OM_UIE,F_EWPT_60_64_CFW,F_EWPT_60_64_ES_NS,F_EWPT_60_64_Tot,F_EWPT_65_69_E,F_EWPT_65_69_OM_IE,F_EWPT_65_69_OM_UIE,F_EWPT_65_69_CFW,F_EWPT_65_69_ES_NS,F_EWPT_65_69_Tot,F_EWPT_70_74_E,F_EWPT_70_74_OM_IE,F_EWPT_70_74_OM_UIE,F_EWPT_70_74_CFW,F_EWPT_70_74_ES_NS,F_EWPT_70_74_Tot,F_EWPT_75ov_E,F_EWPT_75ov_OM_IE,F_EWPT_75ov_OM_UIE,F_EWPT_75ov_CFW,F_EWPT_75ov_ES_NS,F_EWPT_75ov_Tot,F_EWPT_Tot_E,F_EWPT_Tot_OM_IE,F_EWPT_Tot_OM_UIE,F_EWPT_Tot_CFW,F_EWPT_Tot_ES_NS,F_EWPT_Tot_Tot,F_EAFW_E,F_EAFW_OM_IE,F_EAFW_OM_UIE,F_EAFW_CFW,F_EAFW_ES_NS,F_EAFW_Tot,F_H_NS_E,F_H_NS_OM_IE,F_H_NS_OM_UIE,F_H_NS_CFW,F_H_NS_ES_NS,F_H_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_EWFT_15_19_E,P_EWFT_15_19_OM_IE,P_EWFT_15_19_OM_UIE,P_EWFT_15_19_CFW,P_EWFT_15_19_ES_NS,P_EWFT_15_19_Tot,P_EWFT_20_24_E,P_EWFT_20_24_OM_IE,P_EWFT_20_24_OM_UIE,P_EWFT_20_24_CFW,P_EWFT_20_24_ES_NS,P_EWFT_20_24_Tot,P_EWFT_25_29_E,P_EWFT_25_29_OM_IE,P_EWFT_25_29_OM_UIE,P_EWFT_25_29_CFW,P_EWFT_25_29_ES_NS,P_EWFT_25_29_Tot,P_EWFT_30_34_E,P_EWFT_30_34_OM_IE,P_EWFT_30_34_OM_UIE,P_EWFT_30_34_CFW,P_EWFT_30_34_ES_NS,P_EWFT_30_34_Tot,P_EWFT_35_39_E,P_EWFT_35_39_OM_IE,P_EWFT_35_39_OM_UIE,P_EWFT_35_39_CFW
210051543,0,0,0,101,99,4,3,0,0,103,63,5,10,0,0,74,56,3,6,0,0,67,59,4,9,0,0,72,29,7,4,0,0,41,23,0,0,0,0,22,23,4,0,0,0,20,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,526,22,37,4,0,591,250,0,0,5,0,258,178,0,0,0,0,179,87,0,6,0,0,94,82,8,0,8,0,99,84,0,11,0,0,104,78,0,4,0,0,89,65,0,9,0,0,76,48,0,4,0,0,46,43,3,3,0,0,44,18,0,0,0,0,21,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,933,15,49,14,8,1019,125,4,4,0,3,130,32,3,0,0,4,37,1615,49,88,18,12,1776,12,0,0,0,0,12,110,0,5,0,0,117,155,6,3,0,0,173,168,21,12,0,0,202,116,29,24,5
210051544,0,0,0,135,147,0,5,0,0,158,125,3,5,0,0,137,133,13,0,0,0,147,183,13,6,0,0,199,142,4,8,3,0,167,129,6,0,0,0,139,59,0,0,0,0,65,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,1190,44,30,6,0,1272,152,0,0,3,0,158,154,0,0,0,0,153,82,3,3,0,0,90,90,0,6,0,0,103,113,4,7,3,0,125,101,12,5,4,0,124,80,7,3,3,0,93,97,5,3,0,0,104,56,0,3,0,0,65,38,9,0,0,0,44,5,0,4,0,0,8,3,0,0,0,0,4,0,0,0,0,0,0,978,36,34,19,3,1076,70,0,4,0,0,76,58,3,3,7,3,65,2292,87,66,29,10,2487,76,0,0,0,0,76,332,7,4,0,0,347,608,9,21,0,0,645,702,32,20,0,6,760,684,45,27,0
210051545,0,0,0,26,23,0,3,0,0,29,11,4,7,0,0,22,22,0,3,0,0,27,18,3,3,0,0,27,18,0,0,0,0,21,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,10,17,0,0,181,42,0,0,0,0,46,16,0,0,0,0,17,15,0,0,0,0,16,29,4,6,5,0,34,33,5,6,0,0,50,23,0,6,0,0,37,30,0,0,0,0,36,13,0,3,0,0,16,17,0,0,0,0,14,3,0,3,0,0,8,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,230,10,31,10,5,287,25,0,7,0,0,34,8,0,0,0,4,8,410,20,56,13,9,507,14,0,0,0,0,14,23,0,0,0,0,24,40,4,11,0,0,55,37,8,5,0,0,48,25,18,11,0
211011251,0,0,0,274,220,9,3,0,0,235,271,16,4,0,0,290,264,15,6,0,0,281,281,18,5,0,0,307,290,20,10,0,3,319,290,18,12,3,0,328,154,13,9,0,0,169,54,4,3,0,0,56,3,8,0,0,0,9,0,4,0,0,0,8,2277,122,58,12,3,2472,96,0,0,0,0,95,165,0,4,0,0,176,107,0,9,5,0,124,151,9,9,0,0,173,175,11,17,12,0,215,174,13,12,8,0,209,172,18,10,13,0,214,194,20,18,6,0,238,177,19,5,10,0,209,159,15,11,3,0,187,66,11,11,0,0,92,19,0,0,3,0,29,4,3,0,0,0,10,1666,122,109,58,9,1966,178,10,15,0,0,208,53,0,8,3,3,66,4165,256,186,70,17,4703,127,0,0,0,0,127,649,4,7,0,0,661,985,24,21,0,0,1027,975,67,34,5,0,1081,1101,98,31,4
211011254,4,0,0,498,487,4,5,0,0,495,486,16,7,3,0,515,478,24,9,3,0,509,494,11,8,0,0,517,504,19,6,0,3,535,391,19,4,0,0,416,223,15,4,3,0,244,73,4,0,0,0,75,12,0,0,0,0,16,0,0,0,0,0,0,3906,116,47,12,3,4085,186,0,0,0,0,190,219,0,5,3,0,229,146,4,6,3,0,155,186,9,14,13,0,212,229,15,20,3,0,265,235,14,21,9,0,279,210,10,6,0,0,230,204,12,22,3,0,241,160,14,9,3,0,183,132,7,9,5,0,149,60,14,0,5,0,84,16,6,0,3,0,22,10,3,4,0,0,17,1986,103,113,50,0,2260,268,14,9,0,3,304,75,4,3,3,10,94,6228,241,182,71,14,6738,102,0,0,0,0,108,706,3,10,0,0,711,1349,20,15,0,4,1393,1379,48,23,4,0,1462,1516,86,30,8
211011255,3,0,0,19,7,0,4,0,0,12,7,0,0,0,0,7,11,3,0,0,0,13,7,0,0,3,0,14,13,0,0,0,0,13,14,0,0,3,0,13,3,0,0,0,0,5,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,79,8,8,5,0,104,15,0,0,0,0,12,7,0,0,0,0,7,12,0,0,0,0,13,9,0,0,0,0,6,14,3,5,0,0,23,21,0,4,0,0,26,4,0,9,0,0,17,12,5,8,5,0,25,14,4,8,0,0,21,4,0,4,0,0,8,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,109,18,40,6,0,172,10,0,8,0,0,21,3,0,0,3,0,3,196,35,58,15,0,301,9,0,0,0,0,9,26,0,8,0,0,32,44,0,3,0,0,49,22,0,4,0,0,28,18,12,5,0
211011256,4,0,0,167,126,3,5,0,0,138,129,0,7,0,0,143,133,7,10,3,0,148,169,11,5,0,0,189,132,4,7,0,0,146,117,11,3,0,0,141,65,4,0,0,0,74,25,0,0,0,0,29,4,0,3,0,0,6,0,0,0,0,0,0,1171,52,54,6,3,1276,255,0,0,0,0,255,168,0,0,0,0,172,70,0,4,0,0,79,89,0,13,0,0,109,117,7,8,3,0,141,118,8,13,6,0,134,101,3,10,4,0,117,95,7,9,0,0,113,90,5,10,5,0,108,63,8,6,5,0,83,33,3,3,0,0,39,9,0,5,0,0,14,0,0,0,0,0,0,1217,42,82,20,4,1373,126,4,9,0,0,147,22,0,3,0,4,27,2537,94,155,30,7,2825,25,0,0,0,0,25,223,0,0,0,0,222,375,4,12,0,0,392,360,28,14,0,0,405,399,36,21,3
211011257,0,0,0,56,74,0,3,0,0,75,50,4,0,0,0,54,63,3,0,0,0,66,62,12,0,0,0,75,58,3,3,0,0,66,47,4,9,0,0,56,23,5,0,0,0,29,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,471,31,17,0,0,521,28,0,4,0,0,34,27,0,0,0,0,28,23,0,3,0,0,31,24,0,9,6,0,29,30,4,8,3,0,44,31,3,10,0,0,37,42,6,6,3,0,66,36,9,12,0,0,58,26,3,5,0,0,43,24,0,10,0,0,31,13,5,0,0,0,18,3,0,0,0,0,3,0,0,5,0,0,5,321,27,62,13,0,429,24,0,5,0,0,35,4,3,0,0,0,12,827,60,79,17,5,993,36,0,0,0,0,36,167,0,0,0,0,173,229,5,3,0,0,243,248,19,7,0,0,276,222,28,7,0
211011258,0,0,0,60,66,0,0,0,0,63,60,3,0,0,0,61,50,7,5,0,0,61,62,6,0,0,0,75,60,3,4,0,0,69,56,7,0,0,0,70,40,0,5,0,0,45,9,0,0,0,0,8,0,4,0,0,0,4,0,0,0,0,0,0,489,34,23,8,3,557,61,0,0,0,0,61,59,0,8,0,0,63,36,0,3,0,0,40,32,0,5,0,0,38,24,5,7,0,0,36,32,4,4,3,0,46,29,5,8,0,0,48,40,7,8,0,0,54,23,5,5,0,0,36,21,10,3,6,0,34,12,0,3,0,0,15,3,0,0,0,0,7,0,0,0,0,0,0,381,33,54,19,0,475,42,4,11,0,0,58,13,0,0,0,0,15,924,70,85,19,3,1104,20,0,0,0,0,20,100,0,3,0,0,106,150,3,9,0,0,166,162,7,7,0,0,179,182,28,11,0
211011259,0,0,0,165,126,0,0,0,0,131,93,0,6,0,0,96,108,8,4,0,0,121,120,10,5,0,0,135,121,5,5,0,0,129,115,8,4,0,0,126,67,5,0,0,0,72,30,0,0,0,0,28,4,0,0,0,0,7,0,0,0,0,0,0,1031,41,31,3,0,1107,136,0,0,0,0,133,169,6,0,0,0,174,135,0,0,0,0,137,140,0,13,0,0,158,168,11,13,3,0,197,130,4,7,0,0,147,185,5,14,4,0,211,170,4,11,3,0,190,163,5,15,3,0,184,151,11,5,3,0,171,73,5,12,0,0,89,21,3,3,0,0,30,6,0,0,0,0,6,1649,45,104,21,4,1821,181,4,9,4,0,197,28,0,0,5,0,35,2884,92,145,30,6,3166,13,0,0,0,0,16,140,3,4,0,0,150,246,0,11,0,0,265,211,16,11,4,0,242,170,19,9,0
211011260,0,0,0,237,178,5,5,0,0,197,159,8,5,0,0,169,167,13,4,3,0,181,200,9,3,0,0,221,204,17,7,0,0,225,187,9,0,0,0,203,76,5,5,0,0,85,19,0,0,0,0,21,3,4,0,0,0,4,0,0,0,0,0,0,1581,74,38,8,6,1705,376,0,3,0,0,382,379,0,5,0,0,392,182,0,9,0,0,195,174,4,13,3,0,192,190,10,16,5,0,215,200,9,22,9,0,241,230,18,12,0,4,258,216,11,17,0,0,241,192,10,11,0,0,210,164,11,9,0,4,190,82,8,4,4,0,103,17,0,5,0,0,26,5,3,0,0,0,13,2414,87,116,30,7,2653,361,8,9,3,3,390,49,4,3,0,3,63,4408,171,172,39,17,4810,22,0,0,0,0,22,254,0,5,0,0,261,424,6,15,0,3,448,361,22,17,0,0,405,329,27,18,0
211011446,5,0,0,212,118,4,6,0,0,135,127,18,4,0,0,150,104,16,6,5,0,130,150,13,7,3,0,176,145,11,3,4,0,168,135,9,6,0,0,148,81,3,7,0,0,96,28,4,6,0,0,36,5,0,0,0,0,6,0,0,0,0,0,3,1239,85,61,14,3,1407,241,0,0,0,0,241,214,0,3,0,0,214,108,4,3,0,0,119,109,3,13,3,0,137,165,3,24,0,0,193,126,11,27,0,0,163,156,13,14,3,0,185,171,10,10,4,0,194,149,7,16,3,0,178,142,12,13,4,0,166,67,5,3,4,0,82,22,0,6,0,0,31,0,0,5,0,0,12,1673,63,148,30,3,1914,155,7,21,8,0,185,28,0,0,3,3,38,3096,158,225,51,12,3546,62,0,0,0,0,62,250,0,9,0,0,266,423,16,23,0,0,468,384,38,38,0,0,462,336,67,28,3
211011447,6,0,0,96,51,8,3,0,0,58,36,0,3,0,0,46,44,7,9,0,0,63,61,6,5,0,0,72,64,6,6,0,0,80,49,7,5,0,0,58,28,0,3,0,0,37,6,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,494,48,39,5,0,590,69,0,0,0,0,72,97,0,4,0,0,104,63,4,8,0,0,72,69,4,5,0,0,87,90,0,15,0,0,111,85,9,14,0,0,118,75,4,5,0,0,89,77,3,11,0,0,94,82,3,9,0,0,96,63,6,7,3,0,83,16,4,4,0,0,26,9,0,9,0,0,14,5,0,3,4,0,12,804,39,106,21,5,974,74,4,5,0,0,84,13,0,0,0,5,18,1387,86,156,25,9,1669,10,0,0,0,0,12,103,0,5,0,0,107,172,6,13,0,0,194,106,15,12,3,0,140,87,19,11,3
211011448,4,0,4,153,124,10,0,0,0,142,71,3,0,0,0,78,95,10,12,3,0,121,109,8,10,0,0,133,125,19,7,0,0,151,92,11,10,0,0,109,67,8,3,0,0,79,18,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,943,68,53,9,4,1074,177,0,0,0,0,178,166,0,3,0,0,165,125,8,10,0,0,137,103,9,4,5,0,122,142,5,10,5,0,165,148,8,12,4,0,172,156,8,14,5,0,175,131,8,16,4,0,159,131,8,7,0,0,148,129,8,7,0,0,146,53,0,6,0,0,63,19,4,0,0,0,25,6,0,0,0,0,7,1487,65,101,25,0,1671,174,7,18,4,0,204,25,0,3,7,0,30,2626,143,168,38,10,2981,53,0,0,0,0,50,258,0,0,0,0,257,323,8,20,0,0,352,312,38,14,0,0,367,209,39,21,0
211011449,0,0,0,17,6,0,0,0,0,3,3,0,0,0,0,9,13,0,0,0,0,16,7,0,0,0,0,15,9,0,4,0,0,16,8,0,0,0,0,11,6,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,88,3,9,3,0,100,10,0,0,0,0,10,12,0,0,0,0,13,5,0,0,0,0,11,19,4,0,0,0,24,10,0,0,0,0,14,9,0,7,0,0,24,16,4,6,0,0,24,17,0,6,0,0,27,14,0,8,0,0,25,14,5,3,0,0,20,0,0,4,0,0,12,0,3,0,0,0,6,0,0,0,0,0,0,136,16,31,11,0,198,11,0,3,0,0,14,0,0,0,0,0,5,240,17,45,12,4,311,4,0,0,0,0,4,18,0,0,0,0,18,25,0,4,0,0,31,13,0,0,0,0,12,18,7,0,0
211021261,0,0,0,67,51,5,5,0,0,59,47,7,4,0,0,59,60,7,4,0,0,73,59,10,5,5,0,79,75,11,3,0,0,100,50,13,4,3,0,72,47,4,0,0,0,54,19,0,0,0,0,25,3,0,0,0,0,7,0,0,0,0,0,0,513,64,40,10,0,622,45,0,0,0,0,45,61,0,6,0,0,67,46,0,7,0,0,47,56,0,5,4,0,72,69,8,8,3,0,85,83,10,10,4,0,106,81,11,16,5,0,113,75,14,14,3,0,114,70,4,15,0,0,88,54,11,19,6,3,90,25,9,4,6,0,50,11,7,5,4,0,24,8,0,0,0,0,14,682,71,107,43,9,911,58,3,10,0,0,69,11,0,0,4,0,20,1261,138,160,57,8,1627,12,0,0,0,0,12,60,0,4,0,0,63,125,4,7,0,0,140,108,9,6,0,0,131,97,23,11,0
211021262,7,3,0,43,28,5,6,0,0,41,29,0,4,0,0,39,26,3,7,0,0,36,32,11,10,0,0,60,46,15,3,0,0,73,39,8,5,0,0,54,22,3,0,0,0,28,11,3,0,0,0,20,0,5,0,0,0,3,0,0,0,0,0,3,301,54,43,13,0,414,81,0,3,0,0,84,85,0,3,0,0,89,33,0,0,0,0,32,38,0,0,0,0,40,45,0,10,4,0,53,43,0,14,0,0,58,52,12,17,3,0,83,69,10,14,0,0,99,63,5,18,12,0,98,57,13,12,6,0,82,20,0,5,0,0,36,4,0,4,4,0,15,0,3,5,6,0,17,591,55,99,44,0,795,97,10,12,3,0,117,10,0,0,0,0,20,998,124,159,57,4,1340,23,0,0,0,0,23,80,0,4,0,0,82,75,3,9,0,0,91,62,14,6,0,0,80,63,22,7,0
211031263,0,0,0,178,98,3,3,0,0,113,129,14,4,6,0,151,142,9,4,0,0,160,155,15,5,0,0,175,172,10,7,3,0,195,145,14,5,0,0,156,69,9,0,0,4,85,25,3,0,0,0,32,3,9,0,0,0,9,0,0,0,0,0,4,1266,88,32,10,4,1401,231,0,0,0,0,234,161,0,4,0,0,166,70,0,12,5,0,82,88,7,7,4,0,103,111,7,7,0,0,129,107,7,13,3,0,130,115,10,10,3,3,140,137,13,4,5,0,157,124,11,6,4,0,144,83,11,5,7,0,109,50,6,0,7,0,63,12,0,3,0,0,16,4,0,0,0,0,11,1288,82,76,31,5,1482,137,5,8,0,0,153,28,4,4,4,4,41,2722,184,117,44,13,3075,93,0,0,0,0,93,530,0,4,0,0,533,738,18,11,0,0,775,660,48,28,3,0,741,671,57,24,3
211031265,5,0,0,55,36,0,3,0,0,41,36,4,6,0,0,45,45,9,5,0,0,60,60,3,0,0,0,71,62,6,4,0,0,74,53,3,9,0,0,67,32,3,3,0,0,40,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,425,33,35,0,0,502,41,0,0,0,0,41,40,0,7,0,0,45,30,0,5,0,0,39,47,0,11,3,0,60,45,8,15,5,0,69,61,6,22,3,0,88,52,4,13,4,0,69,60,8,11,0,0,79,60,5,18,0,0,80,40,12,6,4,4,62,22,4,5,0,0,30,4,7,4,0,0,10,5,0,0,0,0,8,509,42,110,17,0,679,42,3,11,7,0,60,12,0,0,0,0,10,983,84,161,26,3,1256,15,0,0,0,0,15,69,0,4,0,0,79,92,10,8,0,0,116,71,16,7,0,0,93,80,19,12,0
211031266,17,0,0,472,377,12,18,0,0,401,295,16,11,0,0,324,296,20,16,0,0,324,403,27,7,0,0,436,372,27,11,0,0,409,334,13,8,0,3,356,210,9,6,0,0,227,50,4,4,0,0,60,8,6,0,0,0,10,5,6,0,0,0,4,3132,136,94,5,10,3373,668,0,5,3,0,675,838,0,5,0,4,852,317,0,16,4,0,332,333,0,20,0,0,355,337,21,23,4,0,388,337,24,28,9,3,400,333,13,15,6,0,368,342,19,13,9,0,381,328,12,15,3,0,358,261,13,10,5,0,293,128,9,6,0,0,146,26,3,5,0,0,42,12,6,4,0,0,26,4260,130,158,47,9,4603,698,13,15,5,4,737,78,0,7,7,8,104,8171,278,278,59,35,8812,107,0,0,0,0,109,656,9,6,0,0,674,997,25,22,0,4,1049,929,53,35,7,0,1024,809,79,44,10
211031267,10,0,0,219,160,14,3,0,0,177,124,7,9,3,0,136,126,11,7,0,0,147,178,15,15,3,0,212,170,7,7,0,0,192,164,10,7,0,3,184,98,3,9,0,0,116,21,3,0,0,0,28,5,0,0,0,0,6,5,0,0,0,0,5,1410,79,64,14,8,1571,155,0,0,0,0,160,197,0,7,0,0,201,153,0,6,0,0,161,175,7,16,5,4,208,227,5,21,5,0,266,209,6,24,0,3,244,207,10,27,5,0,244,230,6,17,6,0,260,188,3,9,0,0,205,175,4,8,3,0,191,81,3,6,0,0,84,23,6,0,3,0,34,10,0,0,0,0,15,2025,60,153,27,5,2268,230,5,22,3,0,262,29,0,0,4,0,34,3698,145,237,43,13,4133,30,0,0,0,0,30,207,3,4,0,0,212,362,11,16,0,5,397,305,24,18,0,3,340,270,39,23,4
211031268,0,0,0,29,21,0,3,0,0,25,17,5,3,4,0,27,17,8,3,0,0,26,30,3,0,6,0,42,27,3,7,0,0,34,27,3,3,0,0,36,15,5,0,0,0,20,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,211,28,20,6,6,264,53,0,0,0,0,54,51,0,6,0,0,60,20,0,8,0,0,26,36,0,3,0,0,45,51,10,7,4,0,75,39,3,13,4,0,53,47,3,7,0,0,61,40,0,6,3,0,49,37,5,9,0,0,58,30,4,7,0,0,42,24,9,3,0,0,30,4,5,7,0,0,16,7,0,0,0,0,5,434,45,79,10,3,573,42,7,3,0,0,49,10,0,0,0,0,15,704,72,107,17,4,899,8,0,0,0,0,8,33,0,3,0,0,29,44,0,3,0,0,54,40,12,4,0,0,60,53,5,8,4
211031450,8,0,0,124,91,5,12,0,0,110,63,9,5,3,0,75,65,13,3,0,0,72,74,10,9,0,0,93,88,4,8,0,0,104,55,15,3,0,0,83,45,11,3,0,0,62,16,0,0,0,0,16,3,5,0,0,0,4,0,0,0,0,0,0,671,79,65,7,3,822,103,0,0,0,0,106,130,0,10,0,0,139,59,0,8,0,0,70,105,8,14,0,0,124,109,4,22,5,0,141,111,9,15,8,0,139,98,3,15,5,0,122,103,4,16,0,0,123,96,8,12,0,3,115,88,4,8,3,0,101,38,7,4,3,0,46,17,3,4,3,0,27,9,0,0,0,0,11,1062,45,127,29,3,1270,141,0,17,4,0,170,18,0,0,3,0,26,1896,130,209,38,9,2289,28,0,0,0,0,28,170,0,15,0,0,183,224,13,16,0,4,255,234,28,23,0,0,288,180,56,27,5
211031451,6,0,0,87,65,3,13,0,0,79,56,6,7,0,0,70,46,8,7,0,0,61,62,9,6,0,0,72,77,7,6,3,0,97,54,8,0,0,0,64,24,6,4,0,0,33,15,0,0,0,0,20,0,4,0,0,0,5,0,0,0,0,0,0,577,48,41,6,8,678,192,0,0,0,0,192,118,0,4,0,0,127,71,3,10,7,0,83,74,6,5,0,0,86,75,9,11,3,0,98,94,5,13,5,0,112,87,11,5,0,0,103,93,8,5,0,0,110,106,7,15,0,0,124,64,9,7,0,0,82,29,8,4,0,0,40,8,0,0,4,0,17,4,0,0,0,0,4,1004,51,91,20,3,1174,86,10,10,0,0,103,11,3,0,5,0,20,1675,112,141,33,8,1974,23,0,0,0,0,23,131,4,0,0,0,136,143,4,17,0,0,163,130,18,20,5,0,167,109,20,14,0
211031452,0,0,0,81,46,6,5,0,0,51,47,0,0,0,0,54,49,4,0,0,0,59,52,8,3,0,0,56,54,5,0,0,0,63,45,3,5,0,0,55,24,0,4,0,0,32,16,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,472,31,17,6,0,526,34,0,0,0,0,34,42,0,0,0,0,47,32,0,3,0,0,38,37,0,5,0,0,40,42,8,10,0,0,58,37,5,3,5,0,48,39,7,9,0,0,51,45,4,3,0,0,47,35,4,0,0,0,40,28,4,0,0,0,33,9,7,3,0,0,17,0,0,0,0,0,7,0,0,0,0,0,0,375,31,36,6,0,447,30,3,3,0,0,36,6,0,0,4,0,18,881,67,57,17,0,1027,29,0,0,0,0,29,184,0,0,0,0,191,220,8,3,0,0,232,208,18,11,0,0,236,185,27,7,0
211041269,0,0,0,144,109,7,4,0,0,128,105,3,0,0,0,116,123,9,0,3,0,136,146,12,3,0,0,154,118,9,11,0,0,136,110,11,5,0,0,125,69,0,3,0,0,70,26,0,0,0,0,29,6,0,0,0,0,7,3,0,0,0,0,3,1032,56,34,11,0,1124,225,0,0,0,0,226,233,0,0,0,0,233,106,0,0,0,0,106,96,0,9,0,0,104,145,3,11,3,0,165,123,10,8,0,0,141,121,4,13,0,0,140,156,3,15,3,0,183,132,0,4,0,0,143,105,3,3,0,0,116,61,5,3,0,0,68,23,0,3,0,0,28,7,0,0,0,0,10,1536,35,70,16,5,1663,195,9,9,4,0,208,28,0,0,0,3,39,2798,103,110,30,7,3038,13,0,0,0,0,13,117,0,0,0,0,122,238,4,0,0,0,252,217,25,13,7,0,255,223,30,12,4
