POW_SA2_CODE_2021,AGFF_Bf_91,AGFF_91_95,AGFF_96_00,AGFF_01_05,AGFF_06_10,AGFF_11_15,AGFF_16_20,AGFF_2021,AGFF_NS,AGFF_Tot,Min_Bf_91,Min_91_95,Min_96_00,Min_01_05,Min_06_10,Min_11_15,Min_16_20,Min_2021,Min_NS,Min_Tot,Mnf_Bf_91,Mnf_91_95,Mnf_96_00,Mnf_01_05,Mnf_06_10,Mnf_11_15,Mnf_16_20,Mnf_2021,Mnf_NS,Mnf_Tot,EGWWS_Bf_91,EGWWS_91_95,EGWWS_96_00,EGWWS_01_05,EGWWS_06_10,EGWWS_11_15,EGWWS_16_20,EGWWS_2021,EGWWS_NS,EGWWS_Tot,Const_Bf_91,Const_91_95,Const_96_00,Const_01_05,Const_06_10,Const_11_15,Const_16_20,Const_2021,Const_NS,Const_Tot,WST_Bf_91,WST_91_95,WST_96_00,WST_01_05,WST_06_10,WST_11_15,WST_16_20,WST_2021,WST_NS,WST_Tot,RetT_Bf_91,RetT_91_95,RetT_96_00,RetT_01_05,RetT_06_10,RetT_11_15,RetT_16_20,RetT_2021,RetT_NS,RetT_Tot,AcFd_Bf_91,AcFd_91_95,AcFd_96_00,AcFd_01_05,AcFd_06_10,AcFd_11_15,AcFd_16_20,AcFd_2021,AcFd_NS,AcFd_Tot,TPW_Bf_91,TPW_91_95,TPW_96_00,TPW_01_05,TPW_06_10,TPW_11_15,TPW_16_20,TPW_2021,TPW_NS,TPW_Tot,IMT_Bf_91,IMT_91_95,IMT_96_00,IMT_01_05,IMT_06_10,IMT_11_15,IMT_16_20,IMT_2021,IMT_NS,IMT_Tot,FinIns_Bf_91,FinIns_91_95,FinIns_96_00,FinIns_01_05,FinIns_06_10,FinIns_11_15,FinIns_16_20,FinIns_2021,FinIns_NS,FinIns_Tot,RHRE_Bf_91,RHRE_91_95,RHRE_96_00,RHRE_01_05,RHRE_06_10,RHRE_11_15,RHRE_16_20,RHRE_2021,RHRE_NS,RHRE_Tot,ProSTS_Bf_91,ProSTS_91_95,ProSTS_96_00,ProSTS_01_05,ProSTS_06_10,ProSTS_11_15,ProSTS_16_20,ProSTS_2021,ProSTS_NS,ProSTS_Tot,AdSup_Bf_91,AdSup_91_95,AdSup_96_00,AdSup_01_05,AdSup_06_10,AdSup_11_15,AdSup_16_20,AdSup_2021,AdSup_NS,AdSup_Tot,PubAS_Bf_91,PubAS_91_95,PubAS_96_00,PubAS_01_05,PubAS_06_10,PubAS_11_15,PubAS_16_20,PubAS_2021,PubAS_NS,PubAS_Tot,EducTraining_Bf_91,EducTraining_91_95,EducTraining_96_00,EducTraining_01_05,EducTraining_06_10,EducTraining_11_15,EducTraining_16_20,EducTraining_2021,EducTraining_NS,EducTraining_Tot,HlthCareSocAssist_Bf_91,HlthCareSocAssist_91_95,HlthCareSocAssist_96_00,HlthCareSocAssist_01_05,HlthCareSocAssist_06_10,HlthCareSocAssist_11_15,HlthCareSocAssist_16_20,HlthCareSocAssist_2021,HlthCareSocAssist_NS,HlthCareSocAssist_Tot,ArtsRecreation_Bf_91,ArtsRecreation_91_95,ArtsRecreation_96_00,ArtsRecreation_01_05,ArtsRecreation_06_10,ArtsRecreation_11_15,ArtsRecreation_16_20,ArtsRecreation_2021,ArtsRecreation_NS,ArtsRecreation_Tot,OthServices_Bf_91,OthServices_91_95,OthServices_96_00,OthServices_01_05,OthServices_06_10,OthServices_11_15,OthServices_16_20,OthServices_2021,OthServices_NS,OthServices_Tot,ID_NS_Bf_91,ID_NS_91_95,ID_NS_96_00,ID_NS_01_05,ID_NS_06_10,ID_NS_11_15,ID_NS_16_20,ID_NS_2021,ID_NS_NS,ID_NS_Tot
213031349,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,14,4,7,8,18,6,7,0,0,69,0,0,0,0,0,0,0,0,0,5,17,17,15,5,14,4,6,0,0,73,4,5,0,0,0,10,8,0,0,31,201,40,61,103,156,118,140,0,8,833,41,5,11,27,68,79,145,0,5,379,17,0,0,4,5,13,21,0,0,61,4,0,0,5,4,4,4,0,0,27,19,0,11,17,7,11,3,0,0,80,5,0,0,0,3,0,9,0,0,21,15,5,3,7,5,20,21,0,0,74,11,6,6,7,3,8,32,0,0,84,12,6,3,0,5,6,0,0,0,33,14,10,3,14,10,13,12,0,0,78,44,18,18,27,28,32,34,4,0,198,9,0,0,8,5,0,4,0,0,28,15,11,11,13,21,39,34,0,0,139,26,7,4,18,17,18,37,0,11,147
213031350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,10,6,3,4,4,0,0,27,0,0,0,0,0,0,0,0,0,0,16,3,0,3,10,10,0,0,0,50,7,3,0,14,19,12,41,0,0,94,11,0,3,3,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,7,0,0,0,4,3,0,0,0,0,9,11,3,5,6,9,6,3,0,0,47,0,0,0,0,0,8,0,0,0,9,0,0,0,0,0,0,0,0,0,5,7,0,0,3,4,3,0,0,0,20,38,12,16,21,30,25,19,0,0,157,4,0,0,0,0,0,0,0,0,6,12,3,0,4,4,6,3,0,0,35,8,0,4,0,0,3,6,0,5,23
213031351,3,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,4,232,66,63,70,123,112,97,5,13,778,4,0,0,0,4,0,5,0,0,15,39,6,11,10,21,25,27,0,0,136,34,12,7,7,26,16,27,0,6,144,56,15,16,22,37,23,35,0,0,210,10,4,6,9,15,17,41,0,0,102,173,32,44,56,176,136,106,0,9,731,4,0,0,0,5,0,0,0,0,16,9,0,0,0,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,29,17,15,15,31,30,43,0,0,176,17,6,11,11,23,17,59,0,0,136,17,7,6,4,5,13,9,0,0,57,19,6,5,9,12,12,9,0,0,57,23,9,11,12,37,16,27,0,0,126,6,0,0,3,3,0,4,0,0,14,28,9,7,7,21,14,15,0,0,95,57,21,22,24,54,54,48,0,13,284
213031352,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,58,20,11,26,33,25,42,0,0,214,14,0,3,3,10,7,0,0,0,41,51,13,20,32,42,45,47,0,0,254,19,0,4,6,14,10,14,0,0,73,27,3,17,17,27,24,19,0,0,139,19,7,12,18,43,40,83,0,5,231,40,3,6,8,30,20,28,0,3,136,5,0,4,5,6,7,0,0,0,26,8,0,0,3,3,0,0,0,0,20,11,0,0,6,3,7,3,0,0,34,30,9,17,17,34,32,25,0,0,162,11,4,6,9,8,14,38,0,0,85,22,3,3,4,5,12,14,0,3,62,38,6,3,15,14,14,7,0,0,107,38,9,17,19,33,24,20,0,0,163,5,3,0,4,4,5,0,0,0,20,29,7,10,16,18,32,16,0,0,117,25,7,4,13,24,24,29,0,7,131
213041353,12,3,10,4,13,16,30,0,0,88,5,0,0,0,0,0,0,0,0,7,19,3,5,3,27,10,24,0,0,92,4,0,0,0,4,0,4,0,0,12,31,0,10,10,23,29,23,0,3,132,5,0,0,3,4,0,0,0,0,7,36,6,10,14,37,11,18,0,4,137,12,4,4,9,34,20,13,0,0,102,23,4,0,3,26,8,15,0,0,88,0,0,0,0,4,4,0,0,0,9,7,0,3,0,0,4,0,0,0,18,8,0,0,0,0,8,0,0,0,16,24,0,7,4,15,14,14,0,0,78,6,4,0,6,6,3,10,0,0,39,16,0,0,9,15,3,6,0,0,55,39,4,3,11,26,26,20,0,0,139,63,9,17,33,111,76,46,0,3,358,0,0,0,4,0,0,0,0,0,7,25,6,5,4,11,8,3,0,7,64,12,4,0,7,16,30,18,0,9,91
213041358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,5,0,3,0,0,14,0,0,0,0,0,0,0,0,0,3,12,5,0,6,14,8,8,0,0,52,0,0,0,0,5,3,0,0,0,10,50,12,17,30,73,62,38,0,3,290,16,6,6,17,37,21,31,0,4,135,3,6,7,6,33,9,10,0,0,73,0,0,0,0,4,9,4,0,0,10,12,0,6,7,6,3,0,0,0,27,0,0,0,3,7,4,3,0,0,16,9,0,4,4,4,8,0,0,0,29,8,0,9,3,11,15,10,0,0,59,6,0,0,0,5,4,4,0,0,18,47,12,16,24,36,38,18,0,0,187,41,6,14,26,47,49,28,0,0,210,0,0,0,0,0,5,0,0,0,5,0,9,0,3,8,4,14,0,0,45,10,4,0,12,14,13,9,0,0,64
213041359,19,3,5,11,31,17,11,0,3,100,0,0,0,4,3,5,0,0,0,20,86,27,28,25,79,67,63,0,0,376,11,0,8,6,13,12,6,0,0,59,111,34,47,65,170,142,225,0,5,796,97,27,28,36,68,55,48,0,6,363,52,17,19,67,134,121,180,4,10,608,13,0,0,24,39,10,23,0,0,118,66,21,35,66,252,128,211,0,6,793,3,5,4,9,7,11,13,0,0,48,0,0,0,4,7,10,3,0,0,34,36,18,15,32,97,64,50,0,0,311,16,10,3,7,17,30,33,0,0,115,25,7,8,17,26,32,42,0,0,153,148,32,53,85,144,108,64,0,0,640,13,3,3,17,28,36,12,0,0,113,25,10,16,32,84,62,46,3,5,291,0,0,0,3,3,8,3,0,0,21,29,9,8,10,41,51,75,0,5,232,39,7,22,27,80,77,104,0,11,375
213041360,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,31,4,6,15,17,12,12,0,0,96,4,0,0,0,0,0,0,0,0,9,23,3,11,14,32,18,13,0,0,112,0,0,0,0,18,12,10,0,4,57,12,3,11,9,16,4,6,0,0,64,0,0,0,0,0,0,0,0,0,0,8,0,0,4,7,3,0,0,3,27,0,0,0,0,0,0,0,0,0,8,7,8,3,14,10,11,0,0,0,54,6,0,4,7,0,4,0,0,0,22,5,0,0,0,0,4,0,0,0,16,46,16,21,25,29,24,23,0,3,184,9,7,16,18,27,22,14,0,0,111,0,0,0,3,7,3,0,0,0,15,12,0,3,3,4,5,0,0,0,28,6,6,3,8,7,7,7,0,0,46
213041461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,3,5,4,6,9,0,0,25,0,0,0,0,0,0,0,0,0,6,7,4,11,7,9,3,8,0,0,44,0,3,0,4,10,19,7,0,0,43,0,0,5,6,6,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,10,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,11,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,29,10,13,17,29,22,15,0,0,132,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,4,0,4,22
213041462,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,5,8,0,5,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,5,5,9,3,0,0,0,31,0,0,0,0,0,0,4,0,0,4,3,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,10,0,0,3,7,4,3,0,0,32,0,0,0,0,5,3,0,0,0,14,0,0,0,0,0,0,0,0,0,3,16,0,3,7,10,4,4,0,0,45,0,0,0,0,3,5,0,0,0,17,0,0,0,4,15,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,12
213041463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,14,7,6,0,0,42,0,0,0,0,0,0,0,0,0,0,23,10,7,9,15,13,12,0,0,99,0,0,0,0,0,4,0,0,0,11,46,16,11,36,50,19,27,0,0,209,23,14,8,25,53,41,67,0,0,234,11,7,15,8,11,15,11,0,0,78,7,0,0,0,4,8,0,0,0,18,6,6,9,3,10,0,0,0,0,45,10,3,9,8,9,0,0,0,0,40,22,5,6,14,16,10,8,0,3,84,16,5,9,10,17,13,14,0,0,69,5,4,3,4,4,3,5,0,0,31,57,13,22,25,32,33,10,0,3,193,28,19,12,20,32,35,22,0,0,164,0,3,0,0,0,0,0,0,0,8,13,6,10,4,5,13,24,0,0,68,11,4,8,7,16,14,13,0,3,82
213041571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,4,0,0,0,0,0,0,10,0,0,3,0,8,9,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,5,24,7,5,0,0,42,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,3,0,0,3,0,0,3,0,0,18,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,4,10,0,5,7,14,3,9,0,0,59,10,0,0,7,18,11,6,0,0,59,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,13,0,0,0,6,10,3,0,0,0,20
213041572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6,11,16,19,25,9,0,6,124,0,0,0,0,0,0,0,0,0,3,16,4,10,16,31,16,37,0,0,126,0,0,0,0,0,0,0,0,0,6,0,0,5,3,8,7,8,0,0,42,0,0,0,0,6,3,0,0,0,13,0,0,0,5,39,10,19,0,0,73,0,0,0,3,0,0,5,0,0,5,0,0,0,0,9,0,3,0,0,9,0,0,0,0,3,0,0,0,0,5,0,0,0,0,4,4,3,0,0,10,0,0,0,3,6,3,5,0,0,18,0,0,0,5,0,0,0,0,0,4,3,0,5,4,9,5,3,0,0,24,0,0,0,0,7,16,9,0,0,47,0,0,0,0,3,0,0,0,0,8,0,0,0,4,4,5,0,0,0,15,11,0,0,4,10,9,6,0,0,43
213041573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,18,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,3,6,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,6,4,0,3,0,0,14,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
213041574,0,0,3,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,8,0,0,5,3,0,3,0,0,0,7,0,0,0,0,4,0,0,0,0,3,27,4,15,16,35,20,64,0,0,183,0,0,0,0,0,0,0,0,0,6,0,0,0,3,3,4,0,0,0,13,3,0,0,5,0,0,0,0,0,11,3,4,0,3,35,7,7,0,0,60,0,0,0,0,3,5,0,0,0,4,3,0,4,4,3,3,0,0,0,16,3,0,5,0,3,0,0,0,0,6,3,0,5,0,0,5,5,0,0,10,3,0,5,3,7,5,8,0,0,25,3,0,0,0,5,5,0,0,0,12,3,3,5,4,6,3,0,0,0,28,0,0,0,4,8,6,6,0,0,29,0,0,0,0,0,0,3,0,0,12,0,0,0,0,4,0,0,0,0,8,4,0,4,0,11,4,4,0,0,26
213041575,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,27,8,3,3,11,12,7,0,0,70,0,0,0,0,0,0,0,0,0,0,6,0,0,5,5,0,7,0,0,24,9,0,0,7,14,6,14,0,0,61,6,7,0,0,7,7,9,0,0,40,4,0,3,0,0,0,0,0,0,8,13,0,0,4,0,3,0,0,0,26,0,0,0,0,0,0,0,0,0,3,12,3,0,6,6,4,3,0,0,32,10,0,0,0,0,0,3,0,0,22,8,0,5,0,0,0,0,0,0,9,22,8,6,5,10,3,0,0,0,57,24,9,13,17,24,16,23,0,3,122,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,18,6,3,3,0,3,6,4,0,0,30
213041576,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,9,6,4,14,3,10,0,0,59,0,0,3,0,0,0,0,0,0,5,8,0,4,0,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,9,5,0,0,4,11,4,5,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,3,3,5,3,0,0,19,4,0,0,0,0,0,0,0,0,4,23,5,0,8,12,11,5,0,0,63,9,0,0,7,17,17,7,0,0,61,0,0,0,0,0,6,0,0,0,3,3,0,0,0,0,0,0,0,0,7,3,0,0,0,4,0,5,0,0,15
213041577,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,19,0,3,4,21,13,12,0,0,67,3,0,0,0,0,0,0,0,0,7,45,5,9,9,28,22,38,0,5,156,7,0,0,0,5,5,4,0,0,23,61,13,7,19,47,46,47,0,0,243,9,5,6,19,52,35,72,0,7,207,12,4,6,8,11,10,6,0,0,53,0,4,3,4,0,0,0,0,0,5,7,0,0,0,0,0,5,0,0,13,6,0,5,4,6,3,3,0,0,28,8,0,0,6,10,3,7,0,0,38,5,0,3,5,6,3,10,0,0,30,56,13,12,15,32,22,13,0,0,168,29,3,9,12,27,26,14,0,0,112,38,12,23,30,70,55,40,0,0,273,13,0,0,0,0,4,0,0,0,18,34,0,0,7,19,11,23,0,0,100,19,3,5,11,28,23,25,0,9,120
213041578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,12,4,8,5,22,24,42,0,0,120,0,0,0,0,0,0,0,0,0,5,10,0,6,22,26,22,15,0,0,100,0,0,0,4,18,16,16,0,4,60,7,0,4,7,19,17,10,0,0,76,0,0,0,0,0,5,3,0,0,13,0,0,0,0,3,0,0,0,0,9,5,0,0,0,0,0,0,0,0,3,0,0,0,0,6,4,3,0,0,24,5,0,0,0,9,5,10,0,0,27,4,0,0,0,3,0,0,0,0,11,33,13,32,26,56,33,20,0,0,206,24,9,11,27,67,70,44,0,4,261,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,0,0,0,18,8,0,0,3,19,10,0,0,0,31
213051361,6,0,0,5,5,9,0,0,0,26,0,0,0,0,0,0,0,0,0,0,86,17,17,35,104,58,62,0,4,391,8,0,0,0,0,4,5,0,0,14,57,11,18,27,47,46,54,3,4,268,19,5,9,11,33,24,18,0,0,129,124,27,41,80,184,124,105,0,11,696,13,0,5,19,83,56,100,0,0,266,46,17,13,25,75,54,62,0,0,291,3,0,0,0,4,8,0,0,0,19,7,0,4,0,5,3,4,0,0,17,4,0,0,3,3,0,3,0,0,15,16,5,4,11,23,18,16,0,0,91,8,0,9,3,12,9,21,0,0,68,14,3,3,3,14,14,3,0,0,54,25,9,12,36,54,44,27,0,0,204,34,5,13,30,118,82,55,0,0,344,0,0,0,0,0,6,0,0,0,9,40,15,14,15,77,40,64,0,0,271,33,6,7,23,62,49,49,0,13,242
213051362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,7,4,0,0,25,0,0,0,0,0,0,0,0,0,0,5,0,3,3,20,16,14,0,0,70,0,0,0,0,4,7,0,0,0,15,58,19,26,79,153,92,96,0,7,521,24,10,15,41,72,79,90,0,4,331,6,5,3,0,21,11,24,0,0,75,0,0,0,4,3,5,8,0,0,20,6,0,4,9,23,8,0,0,0,48,5,0,4,8,6,0,0,0,0,28,12,0,0,4,9,16,8,0,0,59,10,5,4,7,10,6,14,0,0,67,9,0,3,7,3,0,0,0,0,31,38,12,12,20,38,36,20,0,0,169,61,22,27,39,104,77,51,0,4,371,5,0,6,10,12,5,0,0,0,42,14,10,5,7,33,24,19,0,0,111,10,0,0,11,26,23,23,0,4,106
213051363,15,11,8,4,15,21,21,0,0,85,0,0,0,0,0,0,0,0,0,14,465,149,141,179,380,322,241,0,30,1905,34,13,9,19,30,31,29,0,4,170,171,47,52,75,154,140,180,4,11,841,247,69,63,94,167,127,99,0,6,871,131,43,50,90,199,162,179,4,11,869,16,9,0,21,59,56,78,0,0,247,392,113,156,231,526,360,382,4,17,2183,18,4,3,13,18,12,10,0,0,73,7,0,0,15,21,13,14,0,0,80,32,5,10,24,28,23,21,0,0,143,36,6,25,47,46,43,57,0,0,266,84,23,25,33,82,71,118,0,5,429,85,30,30,34,52,19,18,0,0,261,35,13,23,24,60,56,46,0,4,260,24,13,14,36,52,51,36,0,0,230,3,0,0,0,6,0,0,0,0,11,60,16,6,27,47,41,46,0,0,236,143,49,49,111,185,153,198,3,33,931
213051368,44,8,15,20,94,78,171,0,3,432,0,0,0,0,0,0,0,0,0,3,22,6,7,9,24,14,20,0,0,105,3,0,0,0,7,0,0,0,0,18,31,7,12,27,36,49,51,0,0,208,12,3,0,0,13,11,6,0,0,51,56,4,13,30,67,46,47,0,3,268,40,10,14,54,112,94,97,0,8,416,13,3,7,11,21,18,19,0,4,92,0,0,0,0,0,3,3,0,0,10,15,0,6,18,26,19,12,0,0,95,13,5,0,5,11,11,3,0,0,49,54,18,13,33,58,48,32,0,0,259,24,4,13,7,26,24,44,0,0,146,129,18,31,62,95,73,40,0,0,452,104,24,38,48,93,86,39,0,8,432,228,81,120,245,515,411,292,7,14,1904,13,0,0,3,4,9,13,0,0,41,24,10,5,13,25,16,17,0,0,98,18,8,8,29,58,47,70,0,13,256
213051464,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,0,17,0,0,0,0,4,4,0,0,0,10,12,0,9,11,19,19,30,0,0,93,3,0,0,4,0,3,3,0,0,22,6,0,6,5,25,14,11,0,0,65,11,0,0,6,11,3,16,0,0,49,4,4,0,11,19,14,13,0,0,58,0,0,0,0,3,5,0,0,0,15,5,6,9,9,16,9,11,0,0,64,7,0,0,4,6,4,0,0,0,22,33,6,4,18,42,30,34,0,0,164,6,5,3,3,6,15,14,0,0,48,12,0,3,0,5,4,6,0,0,22,25,6,4,20,51,38,22,0,0,160,13,6,13,26,41,41,30,0,0,170,4,0,0,3,0,0,0,0,0,8,6,0,0,6,15,16,5,0,0,38,9,3,0,6,10,8,13,0,4,52
213051466,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3,10,14,3,4,0,0,38,0,0,0,0,0,0,3,0,0,5,0,3,0,10,19,9,20,0,0,63,0,0,3,0,3,5,10,0,0,19,8,0,0,14,29,21,23,5,0,93,3,4,10,20,36,15,42,0,0,119,3,0,4,6,18,21,17,0,0,73,6,0,0,4,9,5,0,0,0,26,0,0,8,16,21,9,16,0,0,63,3,0,7,11,5,8,3,0,0,41,12,0,10,31,42,56,38,0,0,187,5,3,4,9,23,9,14,0,0,60,4,0,0,0,4,0,0,0,0,18,21,10,15,28,41,49,25,0,3,176,8,3,12,22,62,35,15,0,0,153,0,0,0,4,5,0,0,0,0,10,5,0,0,6,12,9,9,0,0,39,0,5,4,7,12,14,12,0,0,56
213051467,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,10,0,0,0,0,0,0,0,0,0,9,7,3,3,3,15,12,15,0,0,65,4,0,0,0,3,0,5,0,0,10,13,3,7,10,12,12,11,0,0,68,10,7,0,6,13,9,9,0,0,48,9,4,8,5,19,8,11,0,0,62,0,0,0,4,3,3,0,0,0,14,0,0,0,0,5,0,3,0,0,11,0,0,0,3,0,0,0,0,0,10,16,0,0,7,5,12,7,0,0,47,5,0,0,3,14,4,14,0,0,46,0,0,4,0,0,0,0,0,0,10,56,6,30,24,61,30,24,0,0,229,65,17,21,52,103,84,67,0,0,413,0,0,0,0,0,3,0,0,0,3,11,0,3,0,10,0,3,0,0,33,3,0,0,4,9,12,15,0,6,51
213051468,3,0,0,0,5,3,0,0,0,21,0,0,0,0,0,0,0,0,0,11,3,0,0,0,5,4,3,0,0,17,7,0,0,0,7,0,0,0,0,14,22,4,5,4,28,40,55,0,0,174,0,0,0,0,0,3,0,0,0,4,0,0,3,7,15,14,16,0,0,54,8,0,3,0,13,7,9,0,0,43,3,0,0,11,20,10,16,0,0,63,0,0,0,0,3,0,3,0,0,10,0,0,5,3,8,0,0,0,0,19,3,0,0,0,3,0,4,0,0,8,5,0,4,7,8,15,14,0,0,54,5,0,6,5,8,7,6,0,0,42,4,0,0,0,5,6,0,0,0,16,15,0,3,3,24,21,10,0,0,78,19,3,5,11,44,33,10,0,0,135,5,0,0,6,3,4,5,0,0,22,5,0,0,4,7,3,5,0,0,22,3,0,3,3,3,10,11,0,0,35
213051579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,4,4,0,0,0,8,7,5,0,3,11,7,8,0,0,42,0,0,0,0,0,3,0,0,0,6,0,0,0,5,6,4,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,4,5,3,11,0,3,0,0,29,0,0,0,0,6,8,5,0,0,20,0,0,5,5,9,3,9,0,0,31,0,0,0,0,0,0,0,0,0,6,0,0,0,5,11,33,29,0,0,83,3,0,0,4,5,9,6,0,0,27,4,0,0,3,5,3,0,0,0,19,16,12,6,7,34,18,13,0,3,112,7,7,3,19,38,17,21,0,0,120,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,8,3,0,0,4,8,7,10,0,0,35
213051580,0,0,3,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,13,4,0,0,13,4,8,0,0,39,0,0,3,0,0,0,0,0,0,9,27,4,7,21,40,32,26,0,0,159,7,0,7,8,3,5,8,0,0,30,47,21,29,89,133,84,84,0,10,488,14,7,12,46,110,86,91,0,0,375,11,0,3,10,15,5,16,0,0,57,3,3,0,7,8,10,3,0,0,25,15,8,10,9,37,14,10,0,0,103,8,0,6,29,29,22,20,0,4,118,9,7,18,31,39,26,29,0,0,156,11,5,0,16,15,16,22,0,0,86,5,0,6,6,6,7,4,0,0,49,41,10,13,34,60,42,45,0,0,244,34,13,14,47,67,65,38,0,3,280,5,0,0,0,13,8,3,0,0,28,18,4,5,5,30,22,23,0,0,113,14,8,6,12,30,20,31,0,3,125
213051581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,5,4,8,9,8,0,0,42,5,0,0,0,0,0,0,6,0,11,0,0,0,11,22,20,17,0,0,75,0,0,5,9,9,7,9,0,0,39,3,0,3,0,3,9,14,0,0,31,0,0,0,0,0,0,3,0,0,4,0,0,0,3,6,0,0,0,0,23,4,0,0,3,0,0,0,0,0,8,7,0,8,18,22,11,7,0,0,71,3,0,0,4,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,16,8,5,15,21,20,11,0,0,103,9,8,9,25,74,58,31,0,0,214,0,0,0,0,12,3,3,0,0,28,0,0,0,0,3,4,5,0,0,15,0,5,0,0,8,0,9,0,7,27
