POW_SA2_CODE_2021,BDLA_NNI_Mng,BDLA_NNI_Pro,BDLA_NNI_TecTW,BDLA_NNI_CoPSW,BDLA_NNI_ClAW,BDLA_NNI_SWks,BDLA_NNI_MaOpDv,BDLA_NNI_Lab,BDLA_NNI_IDNS,BDLA_NNI_Tot,BDLA_1_149_Mng,BDLA_1_149_Pro,BDLA_1_149_TecTW,BDLA_1_149_CoPSW,BDLA_1_149_ClAW,BDLA_1_149_SWks,BDLA_1_149_MaOpDv,BDLA_1_149_Lab,BDLA_1_149_IDNS,BDLA_1_149_Tot,BDLA_150_299_Mng,BDLA_150_299_Pro,BDLA_150_299_TecTW,BDLA_150_299_CoPSW,BDLA_150_299_ClAW,BDLA_150_299_SWks,BDLA_150_299_MaOpDv,BDLA_150_299_Lab,BDLA_150_299_IDNS,BDLA_150_299_Tot,BDLA_300_399_Mng,BDLA_300_399_Pro,BDLA_300_399_TecTW,BDLA_300_399_CoPSW,BDLA_300_399_ClAW,BDLA_300_399_SWks,BDLA_300_399_MaOpDv,BDLA_300_399_Lab,BDLA_300_399_IDNS,BDLA_300_399_Tot,BDLA_400_499_Mng,BDLA_400_499_Pro,BDLA_400_499_TecTW,BDLA_400_499_CoPSW,BDLA_400_499_ClAW,BDLA_400_499_SWks,BDLA_400_499_MaOpDv,BDLA_400_499_Lab,BDLA_400_499_IDNS,BDLA_400_499_Tot,BDLA_500_649_Mng,BDLA_500_649_Pro,BDLA_500_649_TecTW,BDLA_500_649_CoPSW,BDLA_500_649_ClAW,BDLA_500_649_SWks,BDLA_500_649_MaOpDv,BDLA_500_649_Lab,BDLA_500_649_IDNS,BDLA_500_649_Tot,BDLA_650_799_Mng,BDLA_650_799_Pro,BDLA_650_799_TecTW,BDLA_650_799_CoPSW,BDLA_650_799_ClAW,BDLA_650_799_SWks,BDLA_650_799_MaOpDv,BDLA_650_799_Lab,BDLA_650_799_IDNS,BDLA_650_799_Tot,BDLA_800_999_Mng,BDLA_800_999_Pro,BDLA_800_999_TecTW,BDLA_800_999_CoPSW,BDLA_800_999_ClAW,BDLA_800_999_SWks,BDLA_800_999_MaOpDv,BDLA_800_999_Lab,BDLA_800_999_IDNS,BDLA_800_999_Tot,BDLA_1000_1249_Mng,BDLA_1000_1249_Pro,BDLA_1000_1249_TecTW,BDLA_1000_1249_CoPSW,BDLA_1000_1249_ClAW,BDLA_1000_1249_SWks,BDLA_1000_1249_MaOpDv,BDLA_1000_1249_Lab,BDLA_1000_1249_IDNS,BDLA_1000_1249_Tot,BDLA_1250_1499_Mng,BDLA_1250_1499_Pro,BDLA_1250_1499_TecTW,BDLA_1250_1499_CoPSW,BDLA_1250_1499_ClAW,BDLA_1250_1499_SWks,BDLA_1250_1499_MaOpDv,BDLA_1250_1499_Lab,BDLA_1250_1499_IDNS,BDLA_1250_1499_Tot,BDLA_1500_1749_Mng,BDLA_1500_1749_Pro,BDLA_1500_1749_TecTW,BDLA_1500_1749_CoPSW,BDLA_1500_1749_ClAW,BDLA_1500_1749_SWks,BDLA_1500_1749_MaOpDv,BDLA_1500_1749_Lab,BDLA_1500_1749_IDNS,BDLA_1500_1749_Tot,BDLA_1750_1999_Mng,BDLA_1750_1999_Pro,BDLA_1750_1999_TecTW,BDLA_1750_1999_CoPSW,BDLA_1750_1999_ClAW,BDLA_1750_1999_SWks,BDLA_1750_1999_MaOpDv,BDLA_1750_1999_Lab,BDLA_1750_1999_IDNS,BDLA_1750_1999_Tot,BDLA_2000_2999_Mng,BDLA_2000_2999_Pro,BDLA_2000_2999_TecTW,BDLA_2000_2999_CoPSW,BDLA_2000_2999_ClAW,BDLA_2000_2999_SWks,BDLA_2000_2999_MaOpDv,BDLA_2000_2999_Lab,BDLA_2000_2999_IDNS,BDLA_2000_2999_Tot,BDLA_3000_3499_Mng,BDLA_3000_3499_Pro,BDLA_3000_3499_TecTW,BDLA_3000_3499_CoPSW,BDLA_3000_3499_ClAW,BDLA_3000_3499_SWks,BDLA_3000_3499_MaOpDv,BDLA_3000_3499_Lab,BDLA_3000_3499_IDNS,BDLA_3000_3499_Tot,BDLA_3500mo_Mng,BDLA_3500mo_Pro,BDLA_3500mo_TecTW,BDLA_3500mo_CoPSW,BDLA_3500mo_ClAW,BDLA_3500mo_SWks,BDLA_3500mo_MaOpDv,BDLA_3500mo_Lab,BDLA_3500mo_IDNS,BDLA_3500mo_Tot,BDLA_PINS_Mng,BDLA_PINS_Pro,BDLA_PINS_TecTW,BDLA_PINS_CoPSW,BDLA_PINS_ClAW,BDLA_PINS_SWks,BDLA_PINS_MaOpDv,BDLA_PINS_Lab,BDLA_PINS_IDNS,BDLA_PINS_Tot,BDLA_Tot_Mng,BDLA_Tot_Pro,BDLA_Tot_TecTW,BDLA_Tot_CoPSW,BDLA_Tot_ClAW,BDLA_Tot_SWks,BDLA_Tot_MaOpDv,BDLA_Tot_Lab,BDLA_Tot_IDNS,BDLA_Tot_Tot,Ad_Dip_NNI_Mng,Ad_Dip_NNI_Pro,Ad_Dip_NNI_TecTW,Ad_Dip_NNI_CoPSW,Ad_Dip_NNI_ClAW,Ad_Dip_NNI_SWks,Ad_Dip_NNI_MaOpDv,Ad_Dip_NNI_Lab,Ad_Dip_NNI_IDNS,Ad_Dip_NNI_Tot,Ad_Dip_1_149_Mng,Ad_Dip_1_149_Pro,Ad_Dip_1_149_TecTW,Ad_Dip_1_149_CoPSW,Ad_Dip_1_149_ClAW,Ad_Dip_1_149_SWks,Ad_Dip_1_149_MaOpDv,Ad_Dip_1_149_Lab,Ad_Dip_1_149_IDNS,Ad_Dip_1_149_Tot,Ad_Dip_150_299_Mng,Ad_Dip_150_299_Pro,Ad_Dip_150_299_TecTW,Ad_Dip_150_299_CoPSW,Ad_Dip_150_299_ClAW,Ad_Dip_150_299_SWks,Ad_Dip_150_299_MaOpDv,Ad_Dip_150_299_Lab,Ad_Dip_150_299_IDNS,Ad_Dip_150_299_Tot
206031501,4,6,0,0,0,0,0,0,0,13,0,6,3,0,0,0,0,0,0,14,0,10,0,7,3,9,0,0,0,33,0,15,0,13,7,7,0,5,0,45,3,8,0,7,0,3,0,3,0,41,9,17,4,17,7,4,0,5,0,69,7,34,5,19,11,16,4,3,0,90,11,54,11,38,16,10,0,3,0,139,13,79,21,16,24,0,4,11,3,174,14,103,4,15,11,6,0,5,0,163,8,114,7,8,21,0,0,5,0,159,10,99,3,8,4,3,0,0,0,129,30,140,0,3,12,5,0,0,0,194,17,37,0,0,6,0,0,0,0,58,35,79,0,0,7,4,0,0,0,126,0,3,0,0,0,0,0,0,3,12,163,814,55,156,133,68,10,41,15,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,0,3,0,5,5,5,0,0,0,20
206031502,0,5,0,0,0,0,0,0,0,11,0,4,0,4,0,0,0,0,0,12,0,10,0,5,3,3,0,3,0,30,0,20,4,14,8,6,0,4,0,54,3,17,0,24,4,4,0,0,0,58,5,33,3,13,5,6,0,9,0,75,12,38,5,24,6,10,4,9,4,106,20,80,17,28,19,4,0,6,0,175,20,104,18,19,19,4,0,11,4,208,9,113,3,14,14,8,0,3,0,172,11,148,12,10,9,3,4,0,0,202,12,119,3,3,3,0,0,0,0,147,48,250,3,16,18,8,0,0,0,337,16,34,0,0,7,0,0,0,0,59,35,78,0,0,3,9,0,0,0,133,0,0,6,0,4,0,0,0,0,10,206,1062,77,188,121,58,13,46,17,1786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,14
206041117,9,16,0,6,4,0,0,0,3,41,0,40,6,14,3,4,5,7,0,71,11,59,9,23,11,15,0,3,3,131,18,60,9,48,25,14,6,16,0,195,10,71,11,37,22,27,9,15,4,212,26,173,33,82,50,31,9,34,7,438,58,226,33,111,75,39,0,34,4,582,79,344,55,103,114,38,7,33,14,785,111,612,81,93,174,34,9,15,10,1142,146,712,53,60,207,15,6,7,16,1227,214,860,42,27,209,17,4,4,11,1389,203,939,33,34,142,13,0,0,14,1380,618,1540,23,32,116,15,3,0,26,2374,159,291,0,3,17,5,0,0,0,470,304,555,3,0,19,3,0,0,3,887,10,18,0,7,0,0,0,0,12,47,1968,6524,387,674,1188,271,53,181,126,11369,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9,0,3,3,3,3,3,0,0,0,19
206041118,16,48,0,5,25,8,0,0,13,120,3,20,0,8,12,10,0,0,3,59,9,40,9,24,16,19,0,8,6,125,16,44,7,36,36,43,3,29,8,219,17,52,11,34,54,47,5,57,13,299,29,116,19,75,146,77,7,115,16,608,56,194,32,81,242,78,7,69,23,775,99,474,74,72,660,112,16,62,49,1607,233,1781,145,105,1767,162,18,61,86,4357,342,2497,129,145,1573,154,7,25,74,4935,547,3407,191,171,1378,120,4,13,87,5919,706,3471,137,174,926,72,6,9,70,5571,3455,10779,298,482,1759,173,36,9,177,17175,1845,3097,67,114,526,59,24,0,39,5771,4399,4350,96,52,955,102,3,5,74,10037,39,100,3,4,46,0,0,0,42,233,11825,30470,1217,1582,10113,1228,148,460,775,57823,0,0,0,0,7,0,0,0,4,9,3,5,0,4,8,4,0,0,4,26,0,4,3,6,8,9,0,0,0,32
206041119,6,9,0,0,5,0,0,0,0,25,0,6,0,14,6,6,0,0,0,37,6,28,6,27,8,6,0,4,5,80,3,37,3,26,18,11,0,6,8,112,5,54,5,35,29,5,0,11,4,145,14,94,12,52,59,10,5,39,12,286,17,147,15,55,61,9,0,24,3,343,36,307,30,71,140,15,7,34,8,654,106,617,44,71,228,18,8,17,17,1133,167,793,53,52,297,11,4,9,15,1402,241,998,50,43,290,11,3,3,32,1665,280,1028,23,34,213,9,0,6,31,1619,1129,1846,61,78,320,19,5,4,46,3510,369,348,9,20,45,9,0,0,13,804,791,708,0,28,65,9,0,0,15,1620,8,33,3,0,3,0,0,0,16,65,3184,7033,305,614,1786,137,43,168,226,13496,0,0,0,0,0,0,0,0,0,5,5,0,0,4,0,0,0,0,0,9,5,5,0,11,0,0,0,4,0,30
206041120,0,0,0,0,0,0,0,4,0,4,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,5,4,0,0,6,0,15,0,0,0,4,0,4,0,4,0,8,0,0,0,3,0,0,0,0,0,8,0,6,0,0,8,4,0,10,0,30,5,8,9,10,3,5,0,13,0,47,9,26,6,7,3,0,0,10,0,64,4,28,3,6,9,0,0,3,0,55,13,33,0,3,8,4,0,0,0,64,12,27,0,3,0,0,0,0,0,46,23,48,0,4,4,0,0,0,0,82,12,19,0,0,0,0,0,0,0,36,25,20,0,0,0,0,0,0,0,45,3,0,0,3,0,0,0,0,0,3,117,209,24,50,45,23,0,40,6,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
206041121,3,3,0,0,0,0,0,0,0,13,3,4,3,3,0,0,0,0,0,10,3,11,4,9,3,6,0,3,0,31,4,15,6,8,9,4,0,3,0,46,0,7,3,16,11,4,3,3,0,52,4,14,17,18,15,7,7,18,0,92,9,34,17,18,18,8,4,18,0,134,20,54,37,16,32,8,3,19,0,191,37,119,69,26,38,13,14,14,12,344,34,130,45,16,31,10,0,3,3,279,32,127,17,8,18,8,0,0,0,214,30,101,7,9,7,0,3,3,5,161,80,134,8,3,11,13,0,6,3,250,37,29,0,0,6,3,0,0,5,81,98,58,3,0,9,3,0,0,0,179,0,4,0,0,0,0,0,0,0,8,401,846,237,150,211,84,43,89,31,2089,4,3,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,7,3,0,0,0,0,10
206041124,4,34,0,4,3,0,0,0,6,54,5,67,4,8,9,0,0,4,0,100,8,155,13,30,18,0,0,6,0,224,10,163,24,23,37,6,0,4,6,270,15,140,13,44,45,5,4,30,3,294,12,465,29,70,75,6,7,38,5,705,17,597,57,76,92,8,7,35,5,893,45,883,55,121,136,3,15,59,13,1333,79,1774,156,137,247,8,26,52,18,2497,122,2206,131,61,274,7,25,35,21,2879,212,2793,103,69,255,7,13,29,21,3503,301,2791,58,51,163,5,8,18,16,3406,839,4090,58,36,166,6,6,14,18,5230,246,756,7,8,18,0,0,0,9,1053,483,1738,12,4,21,0,0,0,4,2266,9,64,4,5,11,0,5,4,24,130,2395,18712,724,741,1589,67,106,315,177,24823,0,0,0,0,0,0,0,0,3,9,0,3,0,0,0,0,0,3,0,6,0,0,9,5,7,0,0,5,0,28
206041125,7,23,3,0,5,3,0,0,4,32,0,12,0,6,4,0,0,0,0,35,3,22,0,17,7,6,0,3,0,63,3,33,5,13,15,14,0,4,0,91,11,43,15,27,25,4,0,27,4,149,10,102,18,38,47,14,0,46,5,272,15,149,24,51,62,19,0,42,5,375,30,340,31,71,107,22,4,41,7,658,56,888,70,72,287,32,13,36,8,1461,82,1099,60,41,192,25,6,11,8,1530,131,1314,38,34,120,28,3,6,16,1694,168,1234,23,9,76,15,0,0,3,1538,533,2272,37,14,135,38,0,7,21,3054,244,514,12,3,26,15,3,0,3,819,676,1066,9,4,53,33,0,0,17,1859,8,43,4,0,4,0,0,0,13,68,1966,9159,349,412,1169,267,36,227,115,13702,0,0,0,5,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,4,0,3,3,4,8,4,0,0,0,15
206041127,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,3,0,5,0,0,0,0,0,0,0,8,0,3,0,0,0,0,3,0,0,11,0,8,0,0,3,0,17,4,0,33,0,4,3,0,0,0,8,6,0,35,8,3,12,7,17,4,16,3,0,71,12,14,9,0,21,4,34,8,5,110,8,30,10,9,32,5,30,0,0,119,12,25,6,0,22,5,12,0,0,95,21,41,3,0,17,3,10,3,0,92,51,86,11,0,21,4,23,7,0,209,29,28,3,0,3,0,0,5,0,71,73,16,8,0,4,4,0,0,0,117,3,3,0,0,0,0,0,0,0,7,213,261,63,20,150,40,160,51,19,984,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
206041503,30,53,3,15,23,13,0,3,20,160,7,31,7,23,4,25,0,11,10,120,16,60,7,65,46,73,11,31,11,314,17,77,19,103,63,133,12,38,14,484,29,114,32,127,93,169,10,80,16,669,56,226,68,228,152,259,24,166,19,1200,109,337,113,251,258,268,29,135,32,1532,235,723,141,234,649,299,34,121,60,2496,533,1913,277,206,1247,355,20,60,94,4708,630,3072,225,158,1341,199,12,28,107,5761,863,4231,195,173,1423,169,6,19,122,7200,1130,4326,180,107,1133,129,3,12,114,7140,5025,11222,340,145,1853,248,7,8,245,19095,2375,3403,76,20,439,77,0,7,77,6476,5636,6568,79,28,714,287,3,3,154,13473,52,134,8,5,25,12,3,4,75,312,16747,36484,1782,1876,9465,2722,171,714,1173,71133,3,5,4,4,11,5,0,4,4,33,4,3,0,7,0,3,0,3,0,24,0,5,7,25,7,24,0,8,3,75
206041504,12,9,3,3,3,0,0,6,6,43,4,18,3,12,16,12,0,4,3,59,5,53,14,41,24,40,0,15,0,180,15,59,11,42,32,61,0,31,7,255,25,66,11,49,53,67,3,43,6,325,28,131,22,68,102,122,0,67,10,546,68,236,40,79,143,106,9,48,16,737,98,344,60,87,270,94,6,54,16,1040,183,677,60,67,425,106,7,32,18,1557,199,848,92,35,409,72,0,14,33,1699,236,1130,66,35,373,57,0,15,26,1942,263,1107,36,23,226,27,0,5,30,1710,950,2491,75,36,245,60,0,10,29,3893,357,590,20,7,46,17,0,0,9,1047,753,822,27,4,74,41,4,3,13,1735,12,47,0,4,13,0,0,0,13,86,3206,8631,522,586,2435,887,33,330,224,16850,3,0,0,3,0,4,0,0,0,9,0,4,0,7,0,3,0,3,0,18,0,0,8,11,0,20,0,3,0,43
206041505,42,70,0,10,31,13,0,3,11,180,9,60,4,19,23,12,3,9,5,137,17,82,10,51,72,32,4,23,7,305,39,144,16,66,139,29,13,42,19,515,42,181,30,91,189,38,11,100,22,707,92,293,44,145,378,65,12,165,35,1236,123,564,73,160,620,94,13,135,49,1842,243,1174,156,189,1183,174,23,147,59,3350,534,3075,255,217,1964,158,10,89,118,6417,670,4340,235,134,1712,183,8,47,114,7446,865,5106,214,126,1254,165,11,19,87,7852,985,4754,158,88,782,108,25,9,75,6983,3889,12567,323,213,1293,265,89,15,173,18830,1924,3567,88,46,370,91,32,6,58,6176,4882,8192,106,37,622,254,11,3,109,14222,48,165,6,13,32,13,0,5,73,344,14416,44334,1730,1601,10675,1685,263,818,1012,76535,4,4,0,5,7,0,0,6,3,26,4,10,0,8,4,5,3,0,0,31,0,6,7,16,18,13,3,8,0,77
206041506,3,11,0,0,4,0,0,0,8,22,3,23,6,0,0,3,3,3,0,49,0,21,5,14,10,9,3,4,0,80,5,53,3,19,20,8,3,7,3,123,9,41,17,18,18,6,4,12,3,126,18,89,16,47,27,17,6,21,5,241,31,87,33,42,48,19,6,20,8,302,31,195,50,42,65,21,14,38,9,479,65,312,92,55,139,22,10,29,12,742,117,413,54,53,123,19,3,10,4,796,105,424,29,27,73,10,0,5,12,681,112,280,13,19,45,4,0,0,4,493,325,511,19,27,75,19,5,3,5,990,108,103,9,7,14,3,0,0,0,239,216,179,3,3,14,7,0,0,7,438,0,9,8,4,3,0,0,0,11,36,1164,2739,356,390,685,172,64,163,90,5826,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,6,4,4,4,6,3,0,0,0,0,18
206041507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,7,0,3,0,6,0,3,0,0,0,13,0,4,3,4,3,5,0,0,0,20,5,7,9,0,0,0,0,0,0,21,4,9,0,6,7,0,0,0,0,26,4,21,0,12,0,0,0,0,0,32,0,12,0,3,0,0,0,0,0,18,15,17,3,0,3,0,0,0,0,41,3,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,33,74,21,27,20,11,0,3,3,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041508,5,8,3,4,4,4,0,3,0,35,0,14,0,10,0,7,0,0,0,30,0,5,0,25,11,26,0,5,3,80,4,12,4,49,16,18,0,23,9,135,8,29,12,67,15,41,0,40,3,210,15,38,21,122,31,70,6,67,5,380,25,59,32,159,57,62,3,68,10,473,76,170,61,176,128,83,5,82,18,790,159,567,128,239,271,99,5,53,33,1552,211,896,99,162,245,101,4,20,30,1757,247,1106,69,188,190,76,0,11,39,1924,209,901,50,54,98,48,3,3,19,1388,951,2309,88,83,195,105,0,11,25,3766,448,667,25,3,63,32,0,0,4,1249,1423,1474,40,9,134,106,0,7,25,3213,11,30,3,3,6,0,0,0,9,64,3799,8282,628,1356,1464,875,26,385,235,17050,0,0,0,6,4,3,0,0,0,14,0,5,0,3,0,3,0,0,0,12,0,0,6,16,5,11,0,3,0,35
206041509,3,8,0,0,0,0,0,0,5,19,0,16,0,3,3,0,0,6,0,32,3,22,0,9,3,0,0,4,0,57,0,24,0,12,6,6,0,12,6,65,3,48,0,17,14,8,0,22,7,122,12,77,14,28,30,31,7,29,3,238,23,102,16,30,52,28,4,25,3,278,61,174,32,30,117,31,3,16,12,470,87,397,62,36,157,26,4,6,10,780,87,526,63,37,150,17,3,9,14,897,147,513,48,10,111,16,4,0,10,851,161,507,30,7,92,11,0,0,3,807,502,903,44,19,122,26,0,4,13,1638,173,194,4,6,33,8,0,0,6,420,375,318,9,0,48,26,0,0,6,793,7,22,3,0,0,0,0,0,6,41,1638,3847,324,253,931,247,24,138,103,7503,0,4,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,5,0,9,3,4,0,0,0,0,0,18
206041510,9,3,0,0,4,0,0,0,0,21,0,8,0,0,0,0,0,0,0,12,0,8,5,3,0,4,0,0,0,22,3,11,0,11,3,0,0,3,0,37,7,8,9,5,9,0,4,10,0,45,15,21,3,10,24,6,0,8,5,93,12,37,14,9,34,5,3,5,0,123,22,75,18,15,48,8,0,15,4,208,24,133,30,23,45,8,3,9,6,291,27,213,35,17,53,11,3,0,6,365,41,253,39,26,50,5,0,3,4,420,57,196,14,20,27,4,0,3,4,322,178,347,23,32,33,10,0,3,8,627,62,66,0,0,9,5,0,0,0,142,110,115,6,0,7,0,0,0,0,242,5,9,0,0,0,0,0,0,4,12,574,1503,191,181,342,63,28,63,43,2988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,5,0,0,0,0,0,6
206051128,9,13,0,0,8,0,0,0,3,34,9,15,0,6,9,9,0,0,0,40,9,20,4,19,11,9,0,5,0,81,16,37,5,19,22,11,0,6,3,114,10,40,10,36,34,13,0,3,0,152,8,83,16,45,42,29,0,20,3,243,29,115,13,43,60,22,5,11,5,311,68,240,34,59,133,45,9,12,16,619,127,532,60,45,205,49,0,15,14,1036,160,654,56,48,156,41,5,0,12,1128,208,650,51,34,117,55,0,9,13,1128,169,543,28,11,58,27,0,4,10,848,592,1044,64,22,78,63,0,3,22,1884,261,252,10,3,29,17,0,0,9,589,726,597,32,9,50,41,0,0,20,1472,6,23,0,0,0,5,0,0,7,38,2422,4854,375,391,1008,422,18,87,137,9712,0,0,0,0,0,3,0,0,0,11,0,0,4,0,3,6,0,3,0,17,3,0,0,4,5,6,0,3,0,13
206051129,3,3,0,0,0,0,0,0,0,9,0,6,0,3,0,4,0,0,0,13,0,12,0,12,0,3,0,0,0,33,0,9,5,11,6,3,0,3,0,38,0,14,4,9,6,5,0,0,0,45,4,24,8,21,0,4,0,0,0,68,14,32,9,17,11,5,4,4,0,91,8,53,14,24,8,10,0,3,0,113,20,62,8,17,11,0,0,3,4,126,15,93,10,7,15,10,7,3,6,150,22,114,3,5,11,3,0,0,0,157,19,62,3,3,5,3,0,4,4,102,55,130,3,0,11,0,0,0,0,201,27,40,0,0,0,3,0,0,3,76,40,68,4,0,0,6,0,0,4,121,0,0,0,0,0,0,0,0,0,5,235,716,70,133,81,66,11,28,23,1360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
206051130,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,8,0,8,3,8,0,5,0,32,0,6,3,5,7,6,0,0,0,34,7,6,7,12,3,4,0,4,0,54,8,27,9,31,10,17,0,4,5,99,6,38,13,30,5,11,0,10,0,126,17,68,7,38,16,8,3,16,0,184,45,79,12,36,25,10,0,5,3,219,30,88,4,16,28,13,5,4,5,194,42,103,14,8,28,4,0,3,8,203,35,79,0,10,10,5,0,0,0,140,74,151,11,5,19,3,3,0,4,271,36,51,0,0,9,3,0,0,0,99,93,112,0,0,19,9,0,0,13,242,5,3,0,0,0,0,0,0,0,13,392,829,90,211,181,105,21,56,36,1923,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,4,3,3,3,4,0,4,0,16
206051134,0,0,0,0,0,0,0,0,0,3,7,3,0,4,0,0,0,0,0,11,8,12,5,13,0,5,0,0,0,38,0,13,0,7,0,10,0,5,3,41,3,21,0,22,9,10,3,4,0,71,11,41,7,25,12,20,4,16,0,129,17,27,13,26,16,20,3,12,0,132,15,47,15,35,17,20,5,18,0,175,27,85,21,29,19,13,4,8,5,209,25,102,3,24,19,10,3,0,0,177,24,78,3,10,10,4,0,0,0,129,23,72,0,14,5,6,0,0,3,119,50,131,3,6,8,6,0,0,4,207,17,26,0,3,0,7,0,0,0,50,49,78,0,0,9,7,0,0,6,150,0,0,0,0,0,0,0,0,8,15,265,743,77,205,120,116,24,72,27,1658,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5
206051511,7,6,3,0,8,0,3,6,4,39,5,8,0,0,7,4,7,0,0,21,5,15,7,5,10,6,20,5,0,76,7,14,5,10,15,11,26,11,3,107,9,22,14,19,18,10,63,20,9,171,15,46,19,18,52,22,91,37,12,313,25,76,35,17,78,41,91,55,6,421,61,218,84,27,210,70,146,78,21,914,142,518,168,40,346,89,139,74,36,1565,189,725,132,28,264,69,68,45,17,1533,232,820,92,16,183,71,34,22,18,1474,247,669,77,17,110,49,22,8,14,1215,918,1619,120,67,171,104,28,21,13,3073,377,334,21,8,42,23,0,9,3,816,941,384,24,10,47,34,0,7,14,1450,16,13,0,4,8,0,0,0,13,50,3196,5487,798,292,1559,601,740,401,170,13236,0,0,0,0,3,0,0,0,3,11,0,3,0,0,0,0,0,0,0,8,0,7,0,3,4,8,3,7,0,37
206051512,10,21,0,4,6,0,0,0,5,35,0,16,0,6,13,6,4,5,0,43,3,25,0,20,10,13,6,8,0,79,3,32,6,26,19,19,0,11,5,125,12,47,8,37,32,31,0,22,0,195,35,81,24,65,57,43,10,44,5,362,37,126,29,69,77,62,4,38,3,444,70,280,43,94,201,55,8,39,12,801,137,613,85,106,326,72,8,25,22,1401,200,782,76,67,236,65,0,12,19,1459,231,738,49,50,180,58,6,5,18,1328,181,627,28,28,98,35,0,3,10,1007,689,1385,62,37,152,96,0,8,22,2450,265,354,14,3,49,23,0,5,6,713,769,593,20,6,55,66,0,0,10,1520,15,28,3,0,0,0,0,3,15,66,2662,5747,447,624,1500,639,46,224,158,12042,0,3,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,5,9,4,9,3,3,0,29
206051513,8,0,0,0,0,0,0,0,0,15,0,9,0,4,0,0,0,0,4,19,0,10,3,5,5,0,0,0,0,27,0,22,3,10,5,6,6,4,0,50,4,24,3,18,14,0,0,5,0,75,4,53,6,24,15,9,0,0,0,113,14,59,19,27,30,7,0,7,0,170,28,109,18,32,40,28,5,7,0,272,44,196,24,34,52,13,7,0,0,370,34,220,12,29,46,12,0,0,3,358,46,245,15,10,42,13,0,3,4,377,45,170,11,10,22,8,0,0,0,267,153,366,22,18,39,6,0,3,18,622,37,65,4,0,4,0,0,0,0,111,118,108,4,4,6,10,0,0,3,251,0,4,0,5,0,0,0,0,5,17,541,1653,143,236,322,114,14,43,51,3119,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6
206051514,7,3,0,0,0,3,0,0,0,10,0,3,5,0,5,0,0,3,0,19,4,8,5,13,5,7,0,7,0,52,9,18,3,14,13,8,6,5,0,86,6,22,10,31,10,13,0,24,0,113,11,55,12,37,22,27,8,24,0,198,19,64,13,73,17,20,3,12,5,237,51,129,19,63,59,23,4,13,6,368,89,282,36,62,120,22,0,9,7,636,78,333,32,31,85,27,0,5,8,599,116,313,23,17,55,6,0,0,6,541,108,265,7,8,40,3,0,0,6,437,327,553,9,12,58,16,0,5,12,990,113,156,5,0,11,3,0,0,0,293,372,308,4,4,12,12,0,0,3,726,6,11,0,3,0,0,0,0,6,20,1300,2539,183,367,516,209,38,103,63,5322,0,3,0,3,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,4,0,6,0,3,0,8,0,4,0,18
